"date","road_name","location","suburb","speed_limit","direction","time","vehicle_class_1","vehicle_class_2","vehicle_class_3","vehicle_class_4","vehicle_class_5","vehicle_class_6","vehicle_class_7","vehicle_class_8","vehicle_class_9","vehicle_class_10","vehicle_class_11","vehicle_class_12","vehicle_class_13","motorcycle","bike","average_speed","_85th_percentile_speed","maximum_speed","road_segment","road_segment_1","road_segment_2"
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","9:00","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","41.1","57","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","10:00","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","30.3","33.3","35","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","11:00","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","30.2","33.5","44","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","12:00","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30.1","39","40","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","13:00","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","23","28.8","40","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","14:00","9","0","1","0","0","0","0","0","0","0","0","0","0","0","1","27.4","33","39","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","15:00","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","37.1","52","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","16:00","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","33.1","36.6","52","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","17:00","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","37.3","44","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","18:00","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.5","39.6","60","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","19:00","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","30.3","35.8","39","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","20:00","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.4","35.2","38","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","21:00","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.5","41.5","43","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","22:00","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.7","39","40","22353",,
"5/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","23:00","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","33.5","38","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","0:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","1:00","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.4","34.7","36","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","2:00","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.4","32.6","34","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","3:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","4:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.1","41","41","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","5:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.1","23","23","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","6:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.1","31","31","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","7:00","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26.8","30.4","37","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","8:00","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.6","27.1","29","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","9:00","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28","34","42","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","10:00","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.2","35","37","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","11:00","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","33","35","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","12:00","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28.9","36.7","43","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","13:00","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.5","31.6","39","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","14:00","18","0","0","0","0","0","0","0","0","0","0","0","0","0","2","26.5","34.3","37","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","15:00","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.2","37.8","47","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","16:00","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.7","41","42","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","17:00","21","0","1","0","0","0","0","0","0","0","0","0","0","0","1","30.3","36.7","40","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","18:00","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.8","34","37","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","19:00","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","32","35.3","42","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","20:00","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.7","34","35","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","21:00","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.6","37.6","44","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","22:00","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.7","30","31","22353",,
"6/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","23:00","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.2","31.9","33","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","0:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","1:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","2:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","3:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","4:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","5:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","6:00","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.3","28.7","30","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","7:00","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","25.6","33","37","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","8:00","23","0","2","0","0","0","0","0","0","0","0","0","0","0","2","30.7","35.5","48","22353",,
"17/02/2017","Park Street","64 Park Street","South Yarra","50","N","2:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","42","42","22730",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","9:00","20","0","1","0","0","0","0","0","0","0","0","0","0","0","1","31.1","38.3","43","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","10:00","15","0","2","0","0","0","0","0","0","0","0","0","0","1","1","24","30","36","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","11:00","19","0","2","0","0","0","0","0","0","0","0","0","0","1","0","25.4","35.7","38","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","12:00","22","0","1","0","0","0","0","0","0","0","0","0","0","0","2","26","32.6","50","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","13:00","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","24.9","33","40","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","14:00","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","28.6","36.7","40","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","15:00","21","1","0","0","0","0","0","0","0","0","0","0","0","0","2","27.7","34.4","50","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","16:00","20","0","1","0","0","0","0","0","0","0","0","0","0","0","2","32","42","46","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","17:00","16","0","1","0","0","0","0","0","0","0","0","0","0","0","1","30.5","35.9","41","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","18:00","15","0","1","0","0","0","0","0","0","0","0","0","0","0","1","30.2","40.4","48","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","19:00","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.5","36","41","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","20:00","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.4","34","39","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","21:00","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.3","38.1","40","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","22:00","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.3","37.5","39","22353",,
"7/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","23:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","0:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.3","27","27","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","1:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","2:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","3:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","4:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","5:00","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","15","15","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","6:00","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28","39.8","42","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","7:00","11","0","1","0","0","0","0","0","0","0","0","0","0","0","2","23.8","28.6","37","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","8:00","19","0","2","0","0","0","0","0","0","0","0","0","0","0","2","29.9","35.9","41","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","9:00","21","0","1","0","0","0","0","0","0","0","0","0","0","0","4","26.5","34.1","39","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","10:00","23","0","1","0","0","0","0","0","0","0","0","0","0","0","0","30.1","37","50","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","11:00","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.3","33.7","38","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","12:00","24","0","0","0","0","0","0","0","0","0","0","0","0","1","0","26.7","31.2","41","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","13:00","21","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26.5","32","45","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","14:00","19","0","2","0","0","0","0","0","0","0","0","0","0","0","0","29.7","37.7","42","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","15:00","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","25.9","39.3","45","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","16:00","24","1","2","0","0","0","0","0","0","0","0","0","0","0","0","29.8","37.9","42","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","17:00","31","0","2","0","0","0","0","0","0","0","0","0","0","0","2","30.3","36.1","44","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","18:00","15","0","1","0","0","0","0","0","0","0","0","0","0","1","1","32.7","41.6","55","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","19:00","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.7","32.4","39","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","20:00","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6","38","45","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","21:00","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.4","33.4","46","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","22:00","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.4","21.8","23","22353",,
"8/09/2015","Bayles Street","Between Fitzgibbon Street and Jageurs Lane","Parkville","40","E","23:00","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.9","26.5","30","22353",,
