"date","state","gender","period_of_service","veterans"
"2020-09-30T00:00:00.000","Connecticut","Female","(c) Peacetime Veterans (h+l+o+t+x)","3820"
"2020-09-30T00:00:00.000","Connecticut","Female","(d) World War II (i+j+k)","36"
"2020-09-30T00:00:00.000","Connecticut","Female","(e) Korean Conflict (j+k+m+n)","543"
"2020-09-30T00:00:00.000","Connecticut","Female","(f) Vietnam Era (k+n+p+q+r+s)","2064"
"2020-09-30T00:00:00.000","Connecticut","Female","(g) Gulf War Era (q+r+s+u+v+w)","7520"
"2020-09-30T00:00:00.000","Connecticut","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Connecticut","Female","(i) WWII only","30"
"2020-09-30T00:00:00.000","Connecticut","Female","(j) WWII & KC","4"
"2020-09-30T00:00:00.000","Connecticut","Female","(k) WWII, KC, VNE","2"
"2020-09-30T00:00:00.000","Connecticut","Female","(l) Between WWII & KC","16"
"2020-09-30T00:00:00.000","Connecticut","Female","(m) KC only","517"
"2020-09-30T00:00:00.000","Connecticut","Female","(n) KC & VNE","21"
"2020-09-30T00:00:00.000","Connecticut","Female","(o) Between KC & VNE","95"
"2020-09-30T00:00:00.000","Connecticut","Female","(p) VNE only","2020"
"2020-09-30T00:00:00.000","Connecticut","Female","(q) VNE & GW Era - Pre 9/11","15"
"2020-09-30T00:00:00.000","Connecticut","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","3"
"2020-09-30T00:00:00.000","Connecticut","Female","(s) VNE & GW Era - Post 9/11","5"
"2020-09-30T00:00:00.000","Connecticut","Female","(t) Between VNE & GW Era","3710"
"2020-09-30T00:00:00.000","Connecticut","Female","(u) GW Era - Pre 9/11 only","2385"
"2020-09-30T00:00:00.000","Connecticut","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1410"
"2020-09-30T00:00:00.000","Connecticut","Female","(w) GW Era - Post 9/11 only","3703"
"2020-09-30T00:00:00.000","Connecticut","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Delaware","Male","(a) All Veterans (b+c)","62552"
"2020-09-30T00:00:00.000","Delaware","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","48396"
"2020-09-30T00:00:00.000","Delaware","Male","(c) Peacetime Veterans (h+l+o+t+x)","14156"
"2020-09-30T00:00:00.000","Delaware","Male","(d) World War II (i+j+k)","1006"
"2020-09-30T00:00:00.000","Delaware","Male","(e) Korean Conflict (j+k+m+n)","4875"
"2020-09-30T00:00:00.000","Delaware","Male","(f) Vietnam Era (k+n+p+q+r+s)","24697"
"2020-09-30T00:00:00.000","Delaware","Male","(g) Gulf War Era (q+r+s+u+v+w)","20193"
"2020-09-30T00:00:00.000","Delaware","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Delaware","Male","(i) WWII only","883"
"2020-09-30T00:00:00.000","Delaware","Male","(j) WWII & KC","101"
"2020-09-30T00:00:00.000","Delaware","Male","(k) WWII, KC, VNE","21"
"2020-09-30T00:00:00.000","Delaware","Male","(l) Between WWII & KC","94"
"2020-09-30T00:00:00.000","Delaware","Male","(m) KC only","4268"
"2020-09-30T00:00:00.000","Delaware","Male","(n) KC & VNE","485"
"2020-09-30T00:00:00.000","Delaware","Male","(o) Between KC & VNE","4725"
"2020-09-30T00:00:00.000","Delaware","Male","(p) VNE only","22445"
"2020-09-30T00:00:00.000","Delaware","Male","(q) VNE & GW Era - Pre 9/11","1382"
"2020-09-30T00:00:00.000","Delaware","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","235"
"2020-09-30T00:00:00.000","Delaware","Male","(s) VNE & GW Era - Post 9/11","130"
"2020-09-30T00:00:00.000","Delaware","Male","(t) Between VNE & GW Era","9337"
"2020-09-30T00:00:00.000","Delaware","Male","(u) GW Era - Pre 9/11 only","8282"
"2020-09-30T00:00:00.000","Delaware","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","4078"
"2020-09-30T00:00:00.000","Delaware","Male","(w) GW Era - Post 9/11 only","6087"
"2020-09-30T00:00:00.000","Delaware","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Delaware","Female","(a) All Veterans (b+c)","8407"
"2020-09-30T00:00:00.000","Delaware","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","6159"
"2020-09-30T00:00:00.000","Delaware","Female","(c) Peacetime Veterans (h+l+o+t+x)","2247"
"2020-09-30T00:00:00.000","Delaware","Female","(d) World War II (i+j+k)","273"
"2020-09-30T00:00:00.000","Delaware","Female","(e) Korean Conflict (j+k+m+n)","113"
"2020-09-30T00:00:00.000","Delaware","Female","(f) Vietnam Era (k+n+p+q+r+s)","1667"
"2020-09-30T00:00:00.000","Delaware","Female","(g) Gulf War Era (q+r+s+u+v+w)","4556"
"2020-09-30T00:00:00.000","Delaware","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Delaware","Female","(i) WWII only","271"
"2020-09-30T00:00:00.000","Delaware","Female","(j) WWII & KC","1"
"2020-09-30T00:00:00.000","Delaware","Female","(k) WWII, KC, VNE","0"
"2020-09-30T00:00:00.000","Delaware","Female","(l) Between WWII & KC","3"
"2020-09-30T00:00:00.000","Delaware","Female","(m) KC only","103"
"2020-09-30T00:00:00.000","Delaware","Female","(n) KC & VNE","8"
"2020-09-30T00:00:00.000","Delaware","Female","(o) Between KC & VNE","221"
"2020-09-30T00:00:00.000","Delaware","Female","(p) VNE only","1219"
"2020-09-30T00:00:00.000","Delaware","Female","(q) VNE & GW Era - Pre 9/11","221"
"2020-09-30T00:00:00.000","Delaware","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","3"
"2020-09-30T00:00:00.000","Delaware","Female","(s) VNE & GW Era - Post 9/11","215"
"2020-09-30T00:00:00.000","Delaware","Female","(t) Between VNE & GW Era","2024"
"2020-09-30T00:00:00.000","Delaware","Female","(u) GW Era - Pre 9/11 only","1723"
"2020-09-30T00:00:00.000","Delaware","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","496"
"2020-09-30T00:00:00.000","Delaware","Female","(w) GW Era - Post 9/11 only","1898"
"2020-09-30T00:00:00.000","Delaware","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","District of Columbia","Male","(a) All Veterans (b+c)","25540"
"2020-09-30T00:00:00.000","District of Columbia","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","19191"
"2020-09-30T00:00:00.000","District of Columbia","Male","(c) Peacetime Veterans (h+l+o+t+x)","6348"
"2020-09-30T00:00:00.000","District of Columbia","Male","(d) World War II (i+j+k)","640"
"2020-09-30T00:00:00.000","District of Columbia","Male","(e) Korean Conflict (j+k+m+n)","1530"
"2020-09-30T00:00:00.000","District of Columbia","Male","(f) Vietnam Era (k+n+p+q+r+s)","6064"
"2020-09-30T00:00:00.000","District of Columbia","Male","(g) Gulf War Era (q+r+s+u+v+w)","11620"
"2020-09-30T00:00:00.000","District of Columbia","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","District of Columbia","Male","(i) WWII only","585"
"2020-09-30T00:00:00.000","District of Columbia","Male","(j) WWII & KC","19"
"2020-09-30T00:00:00.000","District of Columbia","Male","(k) WWII, KC, VNE","35"
"2020-09-30T00:00:00.000","District of Columbia","Male","(l) Between WWII & KC","133"
"2020-09-30T00:00:00.000","District of Columbia","Male","(m) KC only","1363"
"2020-09-30T00:00:00.000","District of Columbia","Male","(n) KC & VNE","112"
"2020-09-30T00:00:00.000","District of Columbia","Male","(o) Between KC & VNE","1798"
"2020-09-30T00:00:00.000","District of Columbia","Male","(p) VNE only","5456"
"2020-09-30T00:00:00.000","District of Columbia","Male","(q) VNE & GW Era - Pre 9/11","384"
"2020-09-30T00:00:00.000","District of Columbia","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","42"
"2020-09-30T00:00:00.000","District of Columbia","Male","(s) VNE & GW Era - Post 9/11","36"
"2020-09-30T00:00:00.000","District of Columbia","Male","(t) Between VNE & GW Era","4418"
"2020-09-30T00:00:00.000","District of Columbia","Male","(u) GW Era - Pre 9/11 only","2891"
"2020-09-30T00:00:00.000","District of Columbia","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","3175"
"2020-09-30T00:00:00.000","District of Columbia","Male","(w) GW Era - Post 9/11 only","5092"
"2020-09-30T00:00:00.000","District of Columbia","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","District of Columbia","Female","(a) All Veterans (b+c)","4259"
"2020-09-30T00:00:00.000","District of Columbia","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","3414"
"2020-09-30T00:00:00.000","District of Columbia","Female","(c) Peacetime Veterans (h+l+o+t+x)","845"
"2020-09-30T00:00:00.000","District of Columbia","Female","(d) World War II (i+j+k)","1"
"2020-09-30T00:00:00.000","District of Columbia","Female","(e) Korean Conflict (j+k+m+n)","128"
"2020-09-30T00:00:00.000","District of Columbia","Female","(f) Vietnam Era (k+n+p+q+r+s)","722"
"2020-09-30T00:00:00.000","District of Columbia","Female","(g) Gulf War Era (q+r+s+u+v+w)","2768"
"2020-09-30T00:00:00.000","District of Columbia","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","District of Columbia","Female","(i) WWII only","1"
"2020-09-30T00:00:00.000","District of Columbia","Female","(j) WWII & KC","0"
"2020-09-30T00:00:00.000","District of Columbia","Female","(k) WWII, KC, VNE","0"
"2020-09-30T00:00:00.000","District of Columbia","Female","(l) Between WWII & KC","2"
"2020-09-30T00:00:00.000","District of Columbia","Female","(m) KC only","120"
"2020-09-30T00:00:00.000","District of Columbia","Female","(n) KC & VNE","8"
"2020-09-30T00:00:00.000","District of Columbia","Female","(o) Between KC & VNE","84"
"2020-09-30T00:00:00.000","District of Columbia","Female","(p) VNE only","517"
"2020-09-30T00:00:00.000","District of Columbia","Female","(q) VNE & GW Era - Pre 9/11","22"
"2020-09-30T00:00:00.000","District of Columbia","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","5"
"2020-09-30T00:00:00.000","District of Columbia","Female","(s) VNE & GW Era - Post 9/11","170"
"2020-09-30T00:00:00.000","District of Columbia","Female","(t) Between VNE & GW Era","759"
"2020-09-30T00:00:00.000","District of Columbia","Female","(u) GW Era - Pre 9/11 only","759"
"2020-09-30T00:00:00.000","District of Columbia","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","574"
"2020-09-30T00:00:00.000","District of Columbia","Female","(w) GW Era - Post 9/11 only","1239"
"2020-09-30T00:00:00.000","District of Columbia","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Florida","Male","(a) All Veterans (b+c)","1335848"
"2020-09-30T00:00:00.000","Florida","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","1016197"
"2020-09-30T00:00:00.000","Florida","Male","(c) Peacetime Veterans (h+l+o+t+x)","319652"
"2020-09-30T00:00:00.000","Florida","Male","(d) World War II (i+j+k)","27355"
"2020-09-30T00:00:00.000","Florida","Male","(e) Korean Conflict (j+k+m+n)","111948"
"2020-09-30T00:00:00.000","Florida","Male","(f) Vietnam Era (k+n+p+q+r+s)","482345"
"2020-09-30T00:00:00.000","Florida","Male","(g) Gulf War Era (q+r+s+u+v+w)","445909"
"2020-09-30T00:00:00.000","Florida","Male","(h) Pre-WWII","282"
"2020-09-30T00:00:00.000","Florida","Male","(i) WWII only","24105"
"2020-09-30T00:00:00.000","Florida","Male","(j) WWII & KC","2186"
"2020-09-30T00:00:00.000","Florida","Male","(k) WWII, KC, VNE","1063"
"2020-09-30T00:00:00.000","Florida","Male","(l) Between WWII & KC","6010"
"2020-09-30T00:00:00.000","Florida","Male","(m) KC only","96163"
"2020-09-30T00:00:00.000","Florida","Male","(n) KC & VNE","12535"
"2020-09-30T00:00:00.000","Florida","Male","(o) Between KC & VNE","128994"
"2020-09-30T00:00:00.000","Florida","Male","(p) VNE only","434235"
"2020-09-30T00:00:00.000","Florida","Male","(q) VNE & GW Era - Pre 9/11","24715"
"2020-09-30T00:00:00.000","Florida","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","6430"
"2020-09-30T00:00:00.000","Florida","Male","(s) VNE & GW Era - Post 9/11","3367"
"2020-09-30T00:00:00.000","Florida","Male","(t) Between VNE & GW Era","184366"
"2020-09-30T00:00:00.000","Florida","Male","(u) GW Era - Pre 9/11 only","157852"
"2020-09-30T00:00:00.000","Florida","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","107481"
"2020-09-30T00:00:00.000","Florida","Male","(w) GW Era - Post 9/11 only","146064"
"2020-09-30T00:00:00.000","Florida","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Florida","Female","(a) All Veterans (b+c)","158956"
"2020-09-30T00:00:00.000","Florida","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","122362"
"2020-09-30T00:00:00.000","Florida","Female","(c) Peacetime Veterans (h+l+o+t+x)","36595"
"2020-09-30T00:00:00.000","Florida","Female","(d) World War II (i+j+k)","1080"
"2020-09-30T00:00:00.000","Florida","Female","(e) Korean Conflict (j+k+m+n)","3456"
"2020-09-30T00:00:00.000","Florida","Female","(f) Vietnam Era (k+n+p+q+r+s)","23280"
"2020-09-30T00:00:00.000","Florida","Female","(g) Gulf War Era (q+r+s+u+v+w)","97097"
"2020-09-30T00:00:00.000","Florida","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Florida","Female","(i) WWII only","1068"
"2020-09-30T00:00:00.000","Florida","Female","(j) WWII & KC","8"
"2020-09-30T00:00:00.000","Florida","Female","(k) WWII, KC, VNE","4"
"2020-09-30T00:00:00.000","Florida","Female","(l) Between WWII & KC","129"
"2020-09-30T00:00:00.000","Florida","Female","(m) KC only","3301"
"2020-09-30T00:00:00.000","Florida","Female","(n) KC & VNE","143"
"2020-09-30T00:00:00.000","Florida","Female","(o) Between KC & VNE","4595"
"2020-09-30T00:00:00.000","Florida","Female","(p) VNE only","20741"
"2020-09-30T00:00:00.000","Florida","Female","(q) VNE & GW Era - Pre 9/11","1865"
"2020-09-30T00:00:00.000","Florida","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","373"
"2020-09-30T00:00:00.000","Florida","Female","(s) VNE & GW Era - Post 9/11","153"
"2020-09-30T00:00:00.000","Florida","Female","(t) Between VNE & GW Era","31871"
"2020-09-30T00:00:00.000","Florida","Female","(u) GW Era - Pre 9/11 only","34893"
"2020-09-30T00:00:00.000","Florida","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","20607"
"2020-09-30T00:00:00.000","Florida","Female","(w) GW Era - Post 9/11 only","39204"
"2020-09-30T00:00:00.000","Florida","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Georgia","Male","(a) All Veterans (b+c)","593817"
"2020-09-30T00:00:00.000","Georgia","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","462213"
"2020-09-30T00:00:00.000","Georgia","Male","(c) Peacetime Veterans (h+l+o+t+x)","131604"
"2020-09-30T00:00:00.000","Georgia","Male","(d) World War II (i+j+k)","5963"
"2020-09-30T00:00:00.000","Georgia","Male","(e) Korean Conflict (j+k+m+n)","32656"
"2020-09-30T00:00:00.000","Georgia","Male","(f) Vietnam Era (k+n+p+q+r+s)","190244"
"2020-09-30T00:00:00.000","Georgia","Male","(g) Gulf War Era (q+r+s+u+v+w)","255514"
"2020-09-30T00:00:00.000","Georgia","Male","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Georgia","Male","(i) WWII only","4643"
"2020-09-30T00:00:00.000","Georgia","Male","(j) WWII & KC","1084"
"2020-09-30T00:00:00.000","Georgia","Male","(k) WWII, KC, VNE","236"
"2020-09-30T00:00:00.000","Georgia","Male","(l) Between WWII & KC","1040"
"2020-09-30T00:00:00.000","Georgia","Male","(m) KC only","27384"
"2020-09-30T00:00:00.000","Georgia","Male","(n) KC & VNE","3953"
"2020-09-30T00:00:00.000","Georgia","Male","(o) Between KC & VNE","37261"
"2020-09-30T00:00:00.000","Georgia","Male","(p) VNE only","169400"
"2020-09-30T00:00:00.000","Georgia","Male","(q) VNE & GW Era - Pre 9/11","11610"
"2020-09-30T00:00:00.000","Georgia","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","2356"
"2020-09-30T00:00:00.000","Georgia","Male","(s) VNE & GW Era - Post 9/11","2690"
"2020-09-30T00:00:00.000","Georgia","Male","(t) Between VNE & GW Era","93303"
"2020-09-30T00:00:00.000","Georgia","Male","(u) GW Era - Pre 9/11 only","90094"
"2020-09-30T00:00:00.000","Georgia","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","50225"
"2020-09-30T00:00:00.000","Georgia","Male","(w) GW Era - Post 9/11 only","98540"
"2020-09-30T00:00:00.000","Georgia","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Georgia","Female","(a) All Veterans (b+c)","96572"
"2020-09-30T00:00:00.000","Georgia","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","76922"
"2020-09-30T00:00:00.000","Georgia","Female","(c) Peacetime Veterans (h+l+o+t+x)","19650"
"2020-09-30T00:00:00.000","Georgia","Female","(d) World War II (i+j+k)","473"
"2020-09-30T00:00:00.000","Georgia","Female","(e) Korean Conflict (j+k+m+n)","1164"
"2020-09-30T00:00:00.000","Georgia","Female","(f) Vietnam Era (k+n+p+q+r+s)","8578"
"2020-09-30T00:00:00.000","Georgia","Female","(g) Gulf War Era (q+r+s+u+v+w)","67717"
"2020-09-30T00:00:00.000","Georgia","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Georgia","Female","(i) WWII only","472"
"2020-09-30T00:00:00.000","Georgia","Female","(j) WWII & KC","1"
"2020-09-30T00:00:00.000","Georgia","Female","(k) WWII, KC, VNE","0"
"2020-09-30T00:00:00.000","Georgia","Female","(l) Between WWII & KC","82"
"2020-09-30T00:00:00.000","Georgia","Female","(m) KC only","1053"
"2020-09-30T00:00:00.000","Georgia","Female","(n) KC & VNE","110"
"2020-09-30T00:00:00.000","Georgia","Female","(o) Between KC & VNE","1962"
"2020-09-30T00:00:00.000","Georgia","Female","(p) VNE only","7569"
"2020-09-30T00:00:00.000","Georgia","Female","(q) VNE & GW Era - Pre 9/11","486"
"2020-09-30T00:00:00.000","Georgia","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","34"
"2020-09-30T00:00:00.000","Georgia","Female","(s) VNE & GW Era - Post 9/11","379"
"2020-09-30T00:00:00.000","Georgia","Female","(t) Between VNE & GW Era","17606"
"2020-09-30T00:00:00.000","Georgia","Female","(u) GW Era - Pre 9/11 only","22320"
"2020-09-30T00:00:00.000","Georgia","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","14633"
"2020-09-30T00:00:00.000","Georgia","Female","(w) GW Era - Post 9/11 only","29865"
"2020-09-30T00:00:00.000","Georgia","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Hawaii","Male","(a) All Veterans (b+c)","99280"
"2020-09-30T00:00:00.000","Hawaii","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","78726"
"2020-09-30T00:00:00.000","Hawaii","Male","(c) Peacetime Veterans (h+l+o+t+x)","20554"
"2020-09-30T00:00:00.000","Hawaii","Male","(d) World War II (i+j+k)","1391"
"2020-09-30T00:00:00.000","Hawaii","Male","(e) Korean Conflict (j+k+m+n)","6623"
"2020-09-30T00:00:00.000","Hawaii","Male","(f) Vietnam Era (k+n+p+q+r+s)","31832"
"2020-09-30T00:00:00.000","Hawaii","Male","(g) Gulf War Era (q+r+s+u+v+w)","43027"
"2020-09-30T00:00:00.000","Hawaii","Male","(h) Pre-WWII","43"
"2020-09-30T00:00:00.000","Hawaii","Male","(i) WWII only","1167"
"2020-09-30T00:00:00.000","Hawaii","Male","(j) WWII & KC","168"
"2020-09-30T00:00:00.000","Hawaii","Male","(k) WWII, KC, VNE","57"
"2020-09-30T00:00:00.000","Hawaii","Male","(l) Between WWII & KC","466"
"2020-09-30T00:00:00.000","Hawaii","Male","(m) KC only","5651"
"2020-09-30T00:00:00.000","Hawaii","Male","(n) KC & VNE","747"
"2020-09-30T00:00:00.000","Hawaii","Male","(o) Between KC & VNE","6003"
"2020-09-30T00:00:00.000","Hawaii","Male","(p) VNE only","27910"
"2020-09-30T00:00:00.000","Hawaii","Male","(q) VNE & GW Era - Pre 9/11","1512"
"2020-09-30T00:00:00.000","Hawaii","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","825"
"2020-09-30T00:00:00.000","Hawaii","Male","(s) VNE & GW Era - Post 9/11","781"
"2020-09-30T00:00:00.000","Hawaii","Male","(t) Between VNE & GW Era","14043"
"2020-09-30T00:00:00.000","Hawaii","Male","(u) GW Era - Pre 9/11 only","11391"
"2020-09-30T00:00:00.000","Hawaii","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","11575"
"2020-09-30T00:00:00.000","Hawaii","Male","(w) GW Era - Post 9/11 only","16942"
"2020-09-30T00:00:00.000","Hawaii","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Hawaii","Female","(a) All Veterans (b+c)","13397"
"2020-09-30T00:00:00.000","Hawaii","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","11238"
"2020-09-30T00:00:00.000","Hawaii","Female","(c) Peacetime Veterans (h+l+o+t+x)","2159"
"2020-09-30T00:00:00.000","Hawaii","Female","(d) World War II (i+j+k)","83"
"2020-09-30T00:00:00.000","Hawaii","Female","(e) Korean Conflict (j+k+m+n)","235"
"2020-09-30T00:00:00.000","Hawaii","Female","(f) Vietnam Era (k+n+p+q+r+s)","1261"
"2020-09-30T00:00:00.000","Hawaii","Female","(g) Gulf War Era (q+r+s+u+v+w)","10136"
"2020-09-30T00:00:00.000","Hawaii","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Hawaii","Female","(i) WWII only","79"
"2020-09-30T00:00:00.000","Hawaii","Female","(j) WWII & KC","3"
"2020-09-30T00:00:00.000","Hawaii","Female","(k) WWII, KC, VNE","1"
"2020-09-30T00:00:00.000","Hawaii","Female","(l) Between WWII & KC","12"
"2020-09-30T00:00:00.000","Hawaii","Female","(m) KC only","212"
"2020-09-30T00:00:00.000","Hawaii","Female","(n) KC & VNE","19"
"2020-09-30T00:00:00.000","Hawaii","Female","(o) Between KC & VNE","152"
"2020-09-30T00:00:00.000","Hawaii","Female","(p) VNE only","787"
"2020-09-30T00:00:00.000","Hawaii","Female","(q) VNE & GW Era - Pre 9/11","76"
"2020-09-30T00:00:00.000","Hawaii","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","141"
"2020-09-30T00:00:00.000","Hawaii","Female","(s) VNE & GW Era - Post 9/11","238"
"2020-09-30T00:00:00.000","Hawaii","Female","(t) Between VNE & GW Era","1996"
"2020-09-30T00:00:00.000","Hawaii","Female","(u) GW Era - Pre 9/11 only","2345"
"2020-09-30T00:00:00.000","Hawaii","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1999"
"2020-09-30T00:00:00.000","Hawaii","Female","(w) GW Era - Post 9/11 only","5338"
"2020-09-30T00:00:00.000","Hawaii","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Idaho","Male","(a) All Veterans (b+c)","116020"
"2020-09-30T00:00:00.000","Idaho","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","92286"
"2020-09-30T00:00:00.000","Idaho","Male","(c) Peacetime Veterans (h+l+o+t+x)","23735"
"2020-09-30T00:00:00.000","Idaho","Male","(d) World War II (i+j+k)","1435"
"2020-09-30T00:00:00.000","Idaho","Male","(e) Korean Conflict (j+k+m+n)","9172"
"2020-09-30T00:00:00.000","Idaho","Male","(f) Vietnam Era (k+n+p+q+r+s)","42134"
"2020-09-30T00:00:00.000","Idaho","Male","(g) Gulf War Era (q+r+s+u+v+w)","43059"
"2020-09-30T00:00:00.000","Idaho","Male","(h) Pre-WWII","71"
"2020-09-30T00:00:00.000","Idaho","Male","(i) WWII only","1253"
"2020-09-30T00:00:00.000","Idaho","Male","(j) WWII & KC","157"
"2020-09-30T00:00:00.000","Idaho","Male","(k) WWII, KC, VNE","25"
"2020-09-30T00:00:00.000","Idaho","Male","(l) Between WWII & KC","318"
"2020-09-30T00:00:00.000","Idaho","Male","(m) KC only","8412"
"2020-09-30T00:00:00.000","Idaho","Male","(n) KC & VNE","577"
"2020-09-30T00:00:00.000","Idaho","Male","(o) Between KC & VNE","8673"
"2020-09-30T00:00:00.000","Idaho","Male","(p) VNE only","38803"
"2020-09-30T00:00:00.000","Idaho","Male","(q) VNE & GW Era - Pre 9/11","1902"
"2020-09-30T00:00:00.000","Idaho","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","264"
"2020-09-30T00:00:00.000","Idaho","Male","(s) VNE & GW Era - Post 9/11","563"
"2020-09-30T00:00:00.000","Idaho","Male","(t) Between VNE & GW Era","14672"
"2020-09-30T00:00:00.000","Idaho","Male","(u) GW Era - Pre 9/11 only","18794"
"2020-09-30T00:00:00.000","Idaho","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","5109"
"2020-09-30T00:00:00.000","Idaho","Male","(w) GW Era - Post 9/11 only","16426"
"2020-09-30T00:00:00.000","Idaho","Male","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Idaho","Female","(a) All Veterans (b+c)","11621"
"2020-09-30T00:00:00.000","Idaho","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","9639"
"2020-09-30T00:00:00.000","Idaho","Female","(c) Peacetime Veterans (h+l+o+t+x)","1982"
"2020-09-30T00:00:00.000","Idaho","Female","(d) World War II (i+j+k)","30"
"2020-09-30T00:00:00.000","Idaho","Female","(e) Korean Conflict (j+k+m+n)","443"
"2020-09-30T00:00:00.000","Idaho","Female","(f) Vietnam Era (k+n+p+q+r+s)","2145"
"2020-09-30T00:00:00.000","Idaho","Female","(g) Gulf War Era (q+r+s+u+v+w)","7213"
"2020-09-30T00:00:00.000","Idaho","Female","(h) Pre-WWII","0"
"2020-09-30T00:00:00.000","Idaho","Female","(i) WWII only","25"
"2020-09-30T00:00:00.000","Idaho","Female","(j) WWII & KC","3"
"2020-09-30T00:00:00.000","Idaho","Female","(k) WWII, KC, VNE","2"
"2020-09-30T00:00:00.000","Idaho","Female","(l) Between WWII & KC","10"
"2020-09-30T00:00:00.000","Idaho","Female","(m) KC only","355"
"2020-09-30T00:00:00.000","Idaho","Female","(n) KC & VNE","84"
"2020-09-30T00:00:00.000","Idaho","Female","(o) Between KC & VNE","87"
"2020-09-30T00:00:00.000","Idaho","Female","(p) VNE only","1958"
"2020-09-30T00:00:00.000","Idaho","Female","(q) VNE & GW Era - Pre 9/11","92"
"2020-09-30T00:00:00.000","Idaho","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","1"
"2020-09-30T00:00:00.000","Idaho","Female","(s) VNE & GW Era - Post 9/11","8"
"2020-09-30T00:00:00.000","Idaho","Female","(t) Between VNE & GW Era","1885"
"2020-09-30T00:00:00.000","Idaho","Female","(u) GW Era - Pre 9/11 only","2430"
"2020-09-30T00:00:00.000","Idaho","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1265"
"2020-09-30T00:00:00.000","Idaho","Female","(w) GW Era - Post 9/11 only","3415"
"2020-09-30T00:00:00.000","Idaho","Female","(x) Post GW Era","0"
"2020-09-30T00:00:00.000","Illinois","Male","(a) All Veterans (b+c)","552787"
