"state","age","year","value"
"Maryland","40-64","2023-09-30T00:00:00.000","158303"
"Maryland","65+","2023-09-30T00:00:00.000","155875"
"Maryland","Less Than 40","2028-09-30T00:00:00.000","46761"
"Maryland","40-64","2028-09-30T00:00:00.000","136859"
"Maryland","65+","2028-09-30T00:00:00.000","151626"
"Maryland","Less Than 40","2033-09-30T00:00:00.000","45391"
"Maryland","40-64","2033-09-30T00:00:00.000","121597"
"Maryland","65+","2033-09-30T00:00:00.000","142413"
"Maryland","Less Than 40","2038-09-30T00:00:00.000","45050"
"Maryland","40-64","2038-09-30T00:00:00.000","111614"
"Maryland","65+","2038-09-30T00:00:00.000","129636"
"Maryland","Less Than 40","2043-09-30T00:00:00.000","44598"
"Maryland","40-64","2043-09-30T00:00:00.000","106286"
"Maryland","65+","2043-09-30T00:00:00.000","115886"
"Maryland","Less Than 40","2048-09-30T00:00:00.000","44645"
"Maryland","40-64","2048-09-30T00:00:00.000","98930"
"Maryland","65+","2048-09-30T00:00:00.000","107266"
"Massachusetts","Less Than 40","2018-09-30T00:00:00.000","39889"
"Massachusetts","40-64","2018-09-30T00:00:00.000","119762"
"Massachusetts","65+","2018-09-30T00:00:00.000","174593"
"Massachusetts","Less Than 40","2023-09-30T00:00:00.000","36795"
"Massachusetts","40-64","2023-09-30T00:00:00.000","101138"
"Massachusetts","65+","2023-09-30T00:00:00.000","150624"
"Massachusetts","Less Than 40","2028-09-30T00:00:00.000","33364"
"Massachusetts","40-64","2028-09-30T00:00:00.000","83818"
"Massachusetts","65+","2028-09-30T00:00:00.000","134254"
"Massachusetts","Less Than 40","2033-09-30T00:00:00.000","31849"
"Massachusetts","40-64","2033-09-30T00:00:00.000","72346"
"Massachusetts","65+","2033-09-30T00:00:00.000","116587"
"Massachusetts","Less Than 40","2038-09-30T00:00:00.000","31791"
"Massachusetts","40-64","2038-09-30T00:00:00.000","65359"
"Massachusetts","65+","2038-09-30T00:00:00.000","98259"
"Massachusetts","Less Than 40","2043-09-30T00:00:00.000","31466"
"Massachusetts","40-64","2043-09-30T00:00:00.000","62856"
"Massachusetts","65+","2043-09-30T00:00:00.000","81177"
"Massachusetts","Less Than 40","2048-09-30T00:00:00.000","31491"
"Massachusetts","40-64","2048-09-30T00:00:00.000","59220"
"Massachusetts","65+","2048-09-30T00:00:00.000","69987"
"Michigan","Less Than 40","2018-09-30T00:00:00.000","68263"
"Michigan","40-64","2018-09-30T00:00:00.000","224538"
"Michigan","65+","2018-09-30T00:00:00.000","304457"
"Michigan","Less Than 40","2023-09-30T00:00:00.000","65687"
"Michigan","40-64","2023-09-30T00:00:00.000","191665"
"Michigan","65+","2023-09-30T00:00:00.000","270780"
"Michigan","Less Than 40","2028-09-30T00:00:00.000","60638"
"Michigan","40-64","2028-09-30T00:00:00.000","161369"
"Michigan","65+","2028-09-30T00:00:00.000","246822"
"Michigan","Less Than 40","2033-09-30T00:00:00.000","57970"
"Michigan","40-64","2033-09-30T00:00:00.000","136722"
"Michigan","65+","2033-09-30T00:00:00.000","220893"
"Michigan","Less Than 40","2038-09-30T00:00:00.000","57842"
"Michigan","40-64","2038-09-30T00:00:00.000","121178"
"Michigan","65+","2038-09-30T00:00:00.000","189865"
"Michigan","Less Than 40","2043-09-30T00:00:00.000","57215"
"Michigan","40-64","2043-09-30T00:00:00.000","119102"
"Michigan","65+","2043-09-30T00:00:00.000","155251"
"Michigan","Less Than 40","2048-09-30T00:00:00.000","57248"
"Michigan","40-64","2048-09-30T00:00:00.000","114910"
"Michigan","65+","2048-09-30T00:00:00.000","132084"
"Minnesota","Less Than 40","2018-09-30T00:00:00.000","42469"
"Minnesota","40-64","2018-09-30T00:00:00.000","117363"
"Minnesota","65+","2018-09-30T00:00:00.000","171550"
"Minnesota","Less Than 40","2023-09-30T00:00:00.000","39158"
"Minnesota","40-64","2023-09-30T00:00:00.000","99622"
"Minnesota","65+","2023-09-30T00:00:00.000","149425"
"Minnesota","Less Than 40","2028-09-30T00:00:00.000","35007"
"Minnesota","40-64","2028-09-30T00:00:00.000","85352"
"Minnesota","65+","2028-09-30T00:00:00.000","132945"
"Minnesota","Less Than 40","2033-09-30T00:00:00.000","33025"
"Minnesota","40-64","2033-09-30T00:00:00.000","73456"
"Minnesota","65+","2033-09-30T00:00:00.000","116985"
"Minnesota","Less Than 40","2038-09-30T00:00:00.000","32456"
"Minnesota","40-64","2038-09-30T00:00:00.000","66750"
"Minnesota","65+","2038-09-30T00:00:00.000","98606"
"Minnesota","Less Than 40","2043-09-30T00:00:00.000","32206"
"Minnesota","40-64","2043-09-30T00:00:00.000","64762"
"Minnesota","65+","2043-09-30T00:00:00.000","80317"
"Minnesota","Less Than 40","2048-09-30T00:00:00.000","32223"
"Minnesota","40-64","2048-09-30T00:00:00.000","60734"
"Minnesota","65+","2048-09-30T00:00:00.000","69224"
"Mississippi","Less Than 40","2018-09-30T00:00:00.000","33170"
"Mississippi","40-64","2018-09-30T00:00:00.000","83594"
"Mississippi","65+","2018-09-30T00:00:00.000","74078"
"Mississippi","Less Than 40","2023-09-30T00:00:00.000","29049"
"Mississippi","40-64","2023-09-30T00:00:00.000","74794"
"Mississippi","65+","2023-09-30T00:00:00.000","73663"
"Mississippi","Less Than 40","2028-09-30T00:00:00.000","26168"
"Mississippi","40-64","2028-09-30T00:00:00.000","64791"
"Mississippi","65+","2028-09-30T00:00:00.000","73842"
"Mississippi","Less Than 40","2033-09-30T00:00:00.000","24710"
"Mississippi","40-64","2033-09-30T00:00:00.000","56633"
"Mississippi","65+","2033-09-30T00:00:00.000","71251"
"Mississippi","Less Than 40","2038-09-30T00:00:00.000","24298"
"Mississippi","40-64","2038-09-30T00:00:00.000","49795"
"Mississippi","65+","2038-09-30T00:00:00.000","66888"
"Mississippi","Less Than 40","2043-09-30T00:00:00.000","24041"
"Mississippi","40-64","2043-09-30T00:00:00.000","46543"
"Mississippi","65+","2043-09-30T00:00:00.000","60006"
"Mississippi","Less Than 40","2048-09-30T00:00:00.000","24066"
"Mississippi","40-64","2048-09-30T00:00:00.000","42598"
"Mississippi","65+","2048-09-30T00:00:00.000","55029"
"Missouri","Less Than 40","2018-09-30T00:00:00.000","60371"
"Missouri","40-64","2018-09-30T00:00:00.000","170475"
"Missouri","65+","2018-09-30T00:00:00.000","206840"
"Missouri","Less Than 40","2023-09-30T00:00:00.000","55858"
"Missouri","40-64","2023-09-30T00:00:00.000","149906"
"Missouri","65+","2023-09-30T00:00:00.000","192715"
"Missouri","Less Than 40","2028-09-30T00:00:00.000","51264"
"Missouri","40-64","2028-09-30T00:00:00.000","130807"
"Missouri","65+","2028-09-30T00:00:00.000","180985"
"Missouri","Less Than 40","2033-09-30T00:00:00.000","49355"
"Missouri","40-64","2033-09-30T00:00:00.000","116275"
"Missouri","65+","2033-09-30T00:00:00.000","165027"
"Missouri","Less Than 40","2038-09-30T00:00:00.000","49045"
"Missouri","40-64","2038-09-30T00:00:00.000","105716"
"Missouri","65+","2038-09-30T00:00:00.000","146434"
"Missouri","Less Than 40","2043-09-30T00:00:00.000","48568"
"Missouri","40-64","2043-09-30T00:00:00.000","102523"
"Missouri","65+","2043-09-30T00:00:00.000","125483"
"Missouri","Less Than 40","2048-09-30T00:00:00.000","48602"
"Missouri","40-64","2048-09-30T00:00:00.000","96789"
"Missouri","65+","2048-09-30T00:00:00.000","112391"
"Montana","Less Than 40","2018-09-30T00:00:00.000","13557"
"Montana","40-64","2018-09-30T00:00:00.000","33933"
"Montana","65+","2018-09-30T00:00:00.000","44754"
"Montana","Less Than 40","2023-09-30T00:00:00.000","12329"
"Montana","40-64","2023-09-30T00:00:00.000","31575"
"Montana","65+","2023-09-30T00:00:00.000","41759"
"Montana","Less Than 40","2028-09-30T00:00:00.000","11108"
"Montana","40-64","2028-09-30T00:00:00.000","29360"
"Montana","65+","2028-09-30T00:00:00.000","38565"
"Montana","Less Than 40","2033-09-30T00:00:00.000","10719"
"Montana","40-64","2033-09-30T00:00:00.000","26829"
"Montana","65+","2033-09-30T00:00:00.000","35122"
"Montana","Less Than 40","2038-09-30T00:00:00.000","10779"
"Montana","40-64","2038-09-30T00:00:00.000","24866"
"Montana","65+","2038-09-30T00:00:00.000","31198"
"Montana","Less Than 40","2043-09-30T00:00:00.000","10698"
"Montana","40-64","2043-09-30T00:00:00.000","24012"
"Montana","65+","2043-09-30T00:00:00.000","27400"
"Montana","Less Than 40","2048-09-30T00:00:00.000","10707"
"Montana","40-64","2048-09-30T00:00:00.000","22376"
"Montana","65+","2048-09-30T00:00:00.000","25577"
"Nebraska","Less Than 40","2018-09-30T00:00:00.000","21704"
"Nebraska","40-64","2018-09-30T00:00:00.000","51114"
"Nebraska","65+","2018-09-30T00:00:00.000","59763"
"Nebraska","Less Than 40","2023-09-30T00:00:00.000","19332"
"Nebraska","40-64","2023-09-30T00:00:00.000","46831"
"Nebraska","65+","2023-09-30T00:00:00.000","53090"
"Nebraska","Less Than 40","2028-09-30T00:00:00.000","16905"
"Nebraska","40-64","2028-09-30T00:00:00.000","42193"
"Nebraska","65+","2028-09-30T00:00:00.000","49117"
"Nebraska","Less Than 40","2033-09-30T00:00:00.000","15670"
"Nebraska","40-64","2033-09-30T00:00:00.000","37757"
"Nebraska","65+","2033-09-30T00:00:00.000","45307"
"Nebraska","Less Than 40","2038-09-30T00:00:00.000","15691"
"Nebraska","40-64","2038-09-30T00:00:00.000","34061"
"Nebraska","65+","2038-09-30T00:00:00.000","40620"
"Nebraska","Less Than 40","2043-09-30T00:00:00.000","15576"
"Nebraska","40-64","2043-09-30T00:00:00.000","32528"
"Nebraska","65+","2043-09-30T00:00:00.000","35354"
"Nebraska","Less Than 40","2048-09-30T00:00:00.000","15590"
"Nebraska","40-64","2048-09-30T00:00:00.000","30071"
"Nebraska","65+","2048-09-30T00:00:00.000","32487"
"Nevada","Less Than 40","2018-09-30T00:00:00.000","35374"
"Nevada","40-64","2018-09-30T00:00:00.000","89001"
"Nevada","65+","2018-09-30T00:00:00.000","104583"
"Nevada","Less Than 40","2023-09-30T00:00:00.000","31660"
"Nevada","40-64","2023-09-30T00:00:00.000","80686"
"Nevada","65+","2023-09-30T00:00:00.000","98533"
"Nevada","Less Than 40","2028-09-30T00:00:00.000","27907"
"Nevada","40-64","2028-09-30T00:00:00.000","73167"
"Nevada","65+","2028-09-30T00:00:00.000","92856"
"Nevada","Less Than 40","2033-09-30T00:00:00.000","25548"
"Nevada","40-64","2033-09-30T00:00:00.000","67434"
"Nevada","65+","2033-09-30T00:00:00.000","85014"
"Nevada","Less Than 40","2038-09-30T00:00:00.000","25020"
"Nevada","40-64","2038-09-30T00:00:00.000","62868"
"Nevada","65+","2038-09-30T00:00:00.000","75451"
"Nevada","Less Than 40","2043-09-30T00:00:00.000","24766"
"Nevada","40-64","2043-09-30T00:00:00.000","60380"
"Nevada","65+","2043-09-30T00:00:00.000","65993"
"Nevada","Less Than 40","2048-09-30T00:00:00.000","24787"
"Nevada","40-64","2048-09-30T00:00:00.000","55928"
"Nevada","65+","2048-09-30T00:00:00.000","61140"
"New Hampshire","Less Than 40","2018-09-30T00:00:00.000","12310"
"New Hampshire","40-64","2018-09-30T00:00:00.000","40644"
"New Hampshire","65+","2018-09-30T00:00:00.000","50252"
"New Hampshire","Less Than 40","2023-09-30T00:00:00.000","12135"
"New Hampshire","40-64","2023-09-30T00:00:00.000","33967"
"New Hampshire","65+","2023-09-30T00:00:00.000","47260"
"New Hampshire","Less Than 40","2028-09-30T00:00:00.000","11425"
"New Hampshire","40-64","2028-09-30T00:00:00.000","28033"
"New Hampshire","65+","2028-09-30T00:00:00.000","44687"
"New Hampshire","Less Than 40","2033-09-30T00:00:00.000","11061"
"New Hampshire","40-64","2033-09-30T00:00:00.000","24448"
"New Hampshire","65+","2033-09-30T00:00:00.000","40192"
"New Hampshire","Less Than 40","2038-09-30T00:00:00.000","10940"
"New Hampshire","40-64","2038-09-30T00:00:00.000","22345"
"New Hampshire","65+","2038-09-30T00:00:00.000","34930"
"New Hampshire","Less Than 40","2043-09-30T00:00:00.000","10840"
"New Hampshire","40-64","2043-09-30T00:00:00.000","21998"
"New Hampshire","65+","2043-09-30T00:00:00.000","29262"
"New Hampshire","Less Than 40","2048-09-30T00:00:00.000","10846"
"New Hampshire","40-64","2048-09-30T00:00:00.000","21533"
"New Hampshire","65+","2048-09-30T00:00:00.000","25025"
"New Jersey","Less Than 40","2018-09-30T00:00:00.000","45059"
"New Jersey","40-64","2018-09-30T00:00:00.000","124667"
"New Jersey","65+","2018-09-30T00:00:00.000","192427"
"New Jersey","Less Than 40","2023-09-30T00:00:00.000","40878"
"New Jersey","40-64","2023-09-30T00:00:00.000","108087"
"New Jersey","65+","2023-09-30T00:00:00.000","160367"
"New Jersey","Less Than 40","2028-09-30T00:00:00.000","37605"
"New Jersey","40-64","2028-09-30T00:00:00.000","91630"
"New Jersey","65+","2028-09-30T00:00:00.000","138949"
"New Jersey","Less Than 40","2033-09-30T00:00:00.000","35959"
"New Jersey","40-64","2033-09-30T00:00:00.000","80903"
"New Jersey","65+","2033-09-30T00:00:00.000","118709"
"New Jersey","Less Than 40","2038-09-30T00:00:00.000","35570"
"New Jersey","40-64","2038-09-30T00:00:00.000","75257"
"New Jersey","65+","2038-09-30T00:00:00.000","98652"
"New Jersey","Less Than 40","2043-09-30T00:00:00.000","35222"
"New Jersey","40-64","2043-09-30T00:00:00.000","72306"
"New Jersey","65+","2043-09-30T00:00:00.000","82301"
"New Jersey","Less Than 40","2048-09-30T00:00:00.000","35253"
"New Jersey","40-64","2048-09-30T00:00:00.000","67588"
"New Jersey","65+","2048-09-30T00:00:00.000","72925"
"New Mexico","Less Than 40","2018-09-30T00:00:00.000","21290"
"New Mexico","40-64","2018-09-30T00:00:00.000","61184"
"New Mexico","65+","2018-09-30T00:00:00.000","74789"
"New Mexico","Less Than 40","2023-09-30T00:00:00.000","19091"
"New Mexico","40-64","2023-09-30T00:00:00.000","53825"
"New Mexico","65+","2023-09-30T00:00:00.000","69893"
"New Mexico","Less Than 40","2028-09-30T00:00:00.000","17994"
"New Mexico","40-64","2028-09-30T00:00:00.000","46188"
"New Mexico","65+","2028-09-30T00:00:00.000","65866"
"New Mexico","Less Than 40","2033-09-30T00:00:00.000","17337"
"New Mexico","40-64","2033-09-30T00:00:00.000","41749"
"New Mexico","65+","2033-09-30T00:00:00.000","59223"
"New Mexico","Less Than 40","2038-09-30T00:00:00.000","17325"
"New Mexico","40-64","2038-09-30T00:00:00.000","38350"
"New Mexico","65+","2038-09-30T00:00:00.000","51955"
"New Mexico","Less Than 40","2043-09-30T00:00:00.000","17183"
"New Mexico","40-64","2043-09-30T00:00:00.000","37052"
"New Mexico","65+","2043-09-30T00:00:00.000","44546"
"New Mexico","Less Than 40","2048-09-30T00:00:00.000","17204"
"New Mexico","40-64","2048-09-30T00:00:00.000","34582"
"New Mexico","65+","2048-09-30T00:00:00.000","40284"
"New York","Less Than 40","2018-09-30T00:00:00.000","101577"
"New York","40-64","2018-09-30T00:00:00.000","288522"
"New York","65+","2018-09-30T00:00:00.000","399960"
"New York","Less Than 40","2023-09-30T00:00:00.000","89206"
"New York","40-64","2023-09-30T00:00:00.000","245190"
"New York","65+","2023-09-30T00:00:00.000","335603"
"New York","Less Than 40","2028-09-30T00:00:00.000","80124"
"New York","40-64","2028-09-30T00:00:00.000","202193"
"New York","65+","2028-09-30T00:00:00.000","294993"
"New York","Less Than 40","2033-09-30T00:00:00.000","76708"
"New York","40-64","2033-09-30T00:00:00.000","171084"
"New York","65+","2033-09-30T00:00:00.000","254682"
"New York","Less Than 40","2038-09-30T00:00:00.000","76439"
"New York","40-64","2038-09-30T00:00:00.000","153268"
"New York","65+","2038-09-30T00:00:00.000","211450"
"New York","Less Than 40","2043-09-30T00:00:00.000","75677"
"New York","40-64","2043-09-30T00:00:00.000","143825"
"New York","65+","2043-09-30T00:00:00.000","173867"
"New York","Less Than 40","2048-09-30T00:00:00.000","75764"
"New York","40-64","2048-09-30T00:00:00.000","131791"
"New York","65+","2048-09-30T00:00:00.000","150412"
"North Carolina","Less Than 40","2018-09-30T00:00:00.000","115888"
"North Carolina","40-64","2018-09-30T00:00:00.000","294024"
"North Carolina","65+","2018-09-30T00:00:00.000","308569"
"North Carolina","Less Than 40","2023-09-30T00:00:00.000","112266"
"North Carolina","40-64","2023-09-30T00:00:00.000","261717"
"North Carolina","65+","2023-09-30T00:00:00.000","294666"
"North Carolina","Less Than 40","2028-09-30T00:00:00.000","107366"
"North Carolina","40-64","2028-09-30T00:00:00.000","232042"
"North Carolina","65+","2028-09-30T00:00:00.000","282752"
"North Carolina","Less Than 40","2033-09-30T00:00:00.000","105838"
"North Carolina","40-64","2033-09-30T00:00:00.000","208418"
"North Carolina","65+","2033-09-30T00:00:00.000","264364"
"North Carolina","Less Than 40","2038-09-30T00:00:00.000","106522"
"North Carolina","40-64","2038-09-30T00:00:00.000","190978"
"North Carolina","65+","2038-09-30T00:00:00.000","240842"
"North Carolina","Less Than 40","2043-09-30T00:00:00.000","105584"
"North Carolina","40-64","2043-09-30T00:00:00.000","186993"
"North Carolina","65+","2043-09-30T00:00:00.000","212067"
"North Carolina","Less Than 40","2048-09-30T00:00:00.000","105730"
"North Carolina","40-64","2048-09-30T00:00:00.000","180979"
"North Carolina","65+","2048-09-30T00:00:00.000","192290"
"North Dakota","Less Than 40","2018-09-30T00:00:00.000","10852"
"North Dakota","40-64","2018-09-30T00:00:00.000","21600"
"North Dakota","65+","2018-09-30T00:00:00.000","23296"
"North Dakota","Less Than 40","2023-09-30T00:00:00.000","9643"
"North Dakota","40-64","2023-09-30T00:00:00.000","20506"
"North Dakota","65+","2023-09-30T00:00:00.000","20617"
"North Dakota","Less Than 40","2028-09-30T00:00:00.000","8683"
"North Dakota","40-64","2028-09-30T00:00:00.000","19313"
"North Dakota","65+","2028-09-30T00:00:00.000","18995"
"North Dakota","Less Than 40","2033-09-30T00:00:00.000","8243"
"North Dakota","40-64","2033-09-30T00:00:00.000","17919"
"North Dakota","65+","2033-09-30T00:00:00.000","17763"
"North Dakota","Less Than 40","2038-09-30T00:00:00.000","8317"
"North Dakota","40-64","2038-09-30T00:00:00.000","16756"
"North Dakota","65+","2038-09-30T00:00:00.000","16089"
"North Dakota","Less Than 40","2043-09-30T00:00:00.000","8258"
"North Dakota","40-64","2043-09-30T00:00:00.000","16279"
"North Dakota","65+","2043-09-30T00:00:00.000","14304"
"North Dakota","Less Than 40","2048-09-30T00:00:00.000","8269"
"North Dakota","40-64","2048-09-30T00:00:00.000","15086"
"North Dakota","65+","2048-09-30T00:00:00.000","13753"
"Ohio","Less Than 40","2018-09-30T00:00:00.000","101882"
"Ohio","40-64","2018-09-30T00:00:00.000","308577"
"Ohio","65+","2018-09-30T00:00:00.000","364389"
"Ohio","Less Than 40","2023-09-30T00:00:00.000","94906"
"Ohio","40-64","2023-09-30T00:00:00.000","265671"
"Ohio","65+","2023-09-30T00:00:00.000","335109"
"Ohio","Less Than 40","2028-09-30T00:00:00.000","87605"
"Ohio","40-64","2028-09-30T00:00:00.000","225247"
"Ohio","65+","2028-09-30T00:00:00.000","313575"
"Ohio","Less Than 40","2033-09-30T00:00:00.000","84337"
"Ohio","40-64","2033-09-30T00:00:00.000","191476"
"Ohio","65+","2033-09-30T00:00:00.000","288360"
"Ohio","Less Than 40","2038-09-30T00:00:00.000","83018"
"Ohio","40-64","2038-09-30T00:00:00.000","171064"
"Ohio","65+","2038-09-30T00:00:00.000","254470"
"Ohio","Less Than 40","2043-09-30T00:00:00.000","82219"
"Ohio","40-64","2043-09-30T00:00:00.000","165478"
"Ohio","65+","2043-09-30T00:00:00.000","214531"
"Ohio","Less Than 40","2048-09-30T00:00:00.000","82269"
"Ohio","40-64","2048-09-30T00:00:00.000","156991"
"Ohio","65+","2048-09-30T00:00:00.000","187088"
"Oklahoma","Less Than 40","2018-09-30T00:00:00.000","53512"
"Oklahoma","40-64","2018-09-30T00:00:00.000","118484"
"Oklahoma","65+","2018-09-30T00:00:00.000","133683"
"Oklahoma","Less Than 40","2023-09-30T00:00:00.000","46400"
"Oklahoma","40-64","2023-09-30T00:00:00.000","109032"
"Oklahoma","65+","2023-09-30T00:00:00.000","124982"
"Oklahoma","Less Than 40","2028-09-30T00:00:00.000","40711"
"Oklahoma","40-64","2028-09-30T00:00:00.000","102233"
"Oklahoma","65+","2028-09-30T00:00:00.000","114878"
"Oklahoma","Less Than 40","2033-09-30T00:00:00.000","38421"
"Oklahoma","40-64","2033-09-30T00:00:00.000","94171"
"Oklahoma","65+","2033-09-30T00:00:00.000","104762"
"Oklahoma","Less Than 40","2038-09-30T00:00:00.000","37959"
"Oklahoma","40-64","2038-09-30T00:00:00.000","86188"
"Oklahoma","65+","2038-09-30T00:00:00.000","94689"
"Oklahoma","Less Than 40","2043-09-30T00:00:00.000","37613"
"Oklahoma","40-64","2043-09-30T00:00:00.000","81510"
"Oklahoma","65+","2043-09-30T00:00:00.000","84399"
"Oklahoma","Less Than 40","2048-09-30T00:00:00.000","37652"
"Oklahoma","40-64","2048-09-30T00:00:00.000","74278"
"Oklahoma","65+","2048-09-30T00:00:00.000","80024"
"Oregon","Less Than 40","2018-09-30T00:00:00.000","38827"
"Oregon","40-64","2018-09-30T00:00:00.000","112342"
"Oregon","65+","2018-09-30T00:00:00.000","154965"
"Oregon","Less Than 40","2023-09-30T00:00:00.000","36779"
"Oregon","40-64","2023-09-30T00:00:00.000","99353"
"Oregon","65+","2023-09-30T00:00:00.000","143641"
"Oregon","Less Than 40","2028-09-30T00:00:00.000","34195"
"Oregon","40-64","2028-09-30T00:00:00.000","89497"
"Oregon","65+","2028-09-30T00:00:00.000","131567"
"Oregon","Less Than 40","2033-09-30T00:00:00.000","32930"
"Oregon","40-64","2033-09-30T00:00:00.000","81474"
"Oregon","65+","2033-09-30T00:00:00.000","117659"
"Oregon","Less Than 40","2038-09-30T00:00:00.000","33199"
"Oregon","40-64","2038-09-30T00:00:00.000","75617"
"Oregon","65+","2038-09-30T00:00:00.000","102631"
"Oregon","Less Than 40","2043-09-30T00:00:00.000","32820"
"Oregon","40-64","2043-09-30T00:00:00.000","74653"
"Oregon","65+","2043-09-30T00:00:00.000","87451"
"Oregon","Less Than 40","2048-09-30T00:00:00.000","32832"
"Oregon","40-64","2048-09-30T00:00:00.000","71385"
"Oregon","65+","2048-09-30T00:00:00.000","78775"
"Pennsylvania","Less Than 40","2018-09-30T00:00:00.000","98515"
"Pennsylvania","40-64","2018-09-30T00:00:00.000","302003"
"Pennsylvania","65+","2018-09-30T00:00:00.000","435849"
"Pennsylvania","Less Than 40","2023-09-30T00:00:00.000","87002"
"Pennsylvania","40-64","2023-09-30T00:00:00.000","261987"
"Pennsylvania","65+","2023-09-30T00:00:00.000","381513"
"Pennsylvania","Less Than 40","2028-09-30T00:00:00.000","77547"
"Pennsylvania","40-64","2028-09-30T00:00:00.000","220517"
"Pennsylvania","65+","2028-09-30T00:00:00.000","342541"
"Pennsylvania","Less Than 40","2033-09-30T00:00:00.000","72897"
"Pennsylvania","40-64","2033-09-30T00:00:00.000","184881"
"Pennsylvania","65+","2033-09-30T00:00:00.000","304532"
"Pennsylvania","Less Than 40","2038-09-30T00:00:00.000","71968"
"Pennsylvania","40-64","2038-09-30T00:00:00.000","162364"
"Pennsylvania","65+","2038-09-30T00:00:00.000","260514"
"Pennsylvania","Less Than 40","2043-09-30T00:00:00.000","71330"
"Pennsylvania","40-64","2043-09-30T00:00:00.000","151774"
"Pennsylvania","65+","2043-09-30T00:00:00.000","217345"
"Pennsylvania","Less Than 40","2048-09-30T00:00:00.000","71373"
"Pennsylvania","40-64","2048-09-30T00:00:00.000","138781"
"Pennsylvania","65+","2048-09-30T00:00:00.000","189090"
"Puerto Rico","Less Than 40","2018-09-30T00:00:00.000","7216"
"Puerto Rico","40-64","2018-09-30T00:00:00.000","22900"
"Puerto Rico","65+","2018-09-30T00:00:00.000","46236"
"Puerto Rico","Less Than 40","2023-09-30T00:00:00.000","6040"
"Puerto Rico","40-64","2023-09-30T00:00:00.000","16811"
"Puerto Rico","65+","2023-09-30T00:00:00.000","37343"
"Puerto Rico","Less Than 40","2028-09-30T00:00:00.000","5432"
"Puerto Rico","40-64","2028-09-30T00:00:00.000","12216"
"Puerto Rico","65+","2028-09-30T00:00:00.000","29903"
"Puerto Rico","Less Than 40","2033-09-30T00:00:00.000","5075"
"Puerto Rico","40-64","2033-09-30T00:00:00.000","10023"
"Puerto Rico","65+","2033-09-30T00:00:00.000","22852"
"Puerto Rico","Less Than 40","2038-09-30T00:00:00.000","5046"
"Puerto Rico","40-64","2038-09-30T00:00:00.000","8489"
"Puerto Rico","65+","2038-09-30T00:00:00.000","17105"
"Puerto Rico","Less Than 40","2043-09-30T00:00:00.000","5016"
"Puerto Rico","40-64","2043-09-30T00:00:00.000","7380"
"Puerto Rico","65+","2043-09-30T00:00:00.000","12837"
"Puerto Rico","Less Than 40","2048-09-30T00:00:00.000","5026"
"Puerto Rico","40-64","2048-09-30T00:00:00.000","6633"
"Puerto Rico","65+","2048-09-30T00:00:00.000","9787"
"Rhode Island","Less Than 40","2018-09-30T00:00:00.000","8986"
"Rhode Island","40-64","2018-09-30T00:00:00.000","24719"
"Rhode Island","65+","2018-09-30T00:00:00.000","32045"
"Rhode Island","Less Than 40","2023-09-30T00:00:00.000","8192"
"Rhode Island","40-64","2023-09-30T00:00:00.000","21233"
"Rhode Island","65+","2023-09-30T00:00:00.000","27958"
"Rhode Island","Less Than 40","2028-09-30T00:00:00.000","7145"
"Rhode Island","40-64","2028-09-30T00:00:00.000","17925"
"Rhode Island","65+","2028-09-30T00:00:00.000","25448"
"Rhode Island","Less Than 40","2033-09-30T00:00:00.000","6520"
"Rhode Island","40-64","2033-09-30T00:00:00.000","15807"
"Rhode Island","65+","2033-09-30T00:00:00.000","22283"
"Rhode Island","Less Than 40","2038-09-30T00:00:00.000","6474"
"Rhode Island","40-64","2038-09-30T00:00:00.000","14479"
"Rhode Island","65+","2038-09-30T00:00:00.000","18637"
"Rhode Island","Less Than 40","2043-09-30T00:00:00.000","6420"
"Rhode Island","40-64","2043-09-30T00:00:00.000","13634"
"Rhode Island","65+","2043-09-30T00:00:00.000","15619"
"Rhode Island","Less Than 40","2048-09-30T00:00:00.000","6425"
"Rhode Island","40-64","2048-09-30T00:00:00.000","12724"
"Rhode Island","65+","2048-09-30T00:00:00.000","13627"
"South Carolina","Less Than 40","2018-09-30T00:00:00.000","60484"
"South Carolina","40-64","2018-09-30T00:00:00.000","163357"
"South Carolina","65+","2018-09-30T00:00:00.000","181253"
"South Carolina","Less Than 40","2023-09-30T00:00:00.000","58036"
"South Carolina","40-64","2023-09-30T00:00:00.000","150468"
"South Carolina","65+","2023-09-30T00:00:00.000","177161"
"South Carolina","Less Than 40","2028-09-30T00:00:00.000","54610"
"South Carolina","40-64","2028-09-30T00:00:00.000","136033"
"South Carolina","65+","2028-09-30T00:00:00.000","173908"
"South Carolina","Less Than 40","2033-09-30T00:00:00.000","51988"
"South Carolina","40-64","2033-09-30T00:00:00.000","126334"
"South Carolina","65+","2033-09-30T00:00:00.000","164218"
"South Carolina","Less Than 40","2038-09-30T00:00:00.000","51421"
"South Carolina","40-64","2038-09-30T00:00:00.000","118419"
"South Carolina","65+","2038-09-30T00:00:00.000","151021"
"South Carolina","Less Than 40","2043-09-30T00:00:00.000","50964"
"South Carolina","40-64","2043-09-30T00:00:00.000","115900"
"South Carolina","65+","2043-09-30T00:00:00.000","135382"
"South Carolina","Less Than 40","2048-09-30T00:00:00.000","51008"
"South Carolina","40-64","2048-09-30T00:00:00.000","111552"
"South Carolina","65+","2048-09-30T00:00:00.000","125431"
