"date","state","congressional_district_cd","gender","age","veterans"
"2020-09-30T00:00:00.000","Florida","CD 7","Female","65 and Over","1369"
"2020-09-30T00:00:00.000","Florida","CD 8","Male","Under 65","30894"
"2020-09-30T00:00:00.000","Florida","CD 8","Male","65 and Over","42744"
"2020-09-30T00:00:00.000","Florida","CD 8","Female","Under 65","6421"
"2020-09-30T00:00:00.000","Florida","CD 8","Female","65 and Over","2125"
"2020-09-30T00:00:00.000","Florida","CD 9","Male","Under 65","25141"
"2020-09-30T00:00:00.000","Florida","CD 9","Male","65 and Over","23954"
"2020-09-30T00:00:00.000","Florida","CD 9","Female","Under 65","4707"
"2020-09-30T00:00:00.000","Florida","CD 9","Female","65 and Over","1113"
"2020-09-30T00:00:00.000","Florida","CD 10","Male","Under 65","21952"
"2020-09-30T00:00:00.000","Florida","CD 10","Male","65 and Over","13849"
"2020-09-30T00:00:00.000","Florida","CD 10","Female","Under 65","3768"
"2020-09-30T00:00:00.000","Florida","CD 10","Female","65 and Over","1043"
"2020-09-30T00:00:00.000","Florida","CD 11","Male","Under 65","24416"
"2020-09-30T00:00:00.000","Florida","CD 11","Male","65 and Over","60234"
"2020-09-30T00:00:00.000","Florida","CD 11","Female","Under 65","4534"
"2020-09-30T00:00:00.000","Florida","CD 11","Female","65 and Over","1953"
"2020-09-30T00:00:00.000","Florida","CD 12","Male","Under 65","25476"
"2020-09-30T00:00:00.000","Florida","CD 12","Male","65 and Over","36256"
"2020-09-30T00:00:00.000","Florida","CD 12","Female","Under 65","4921"
"2020-09-30T00:00:00.000","Florida","CD 12","Female","65 and Over","1378"
"2020-09-30T00:00:00.000","Florida","CD 13","Male","Under 65","25064"
"2020-09-30T00:00:00.000","Florida","CD 13","Male","65 and Over","30959"
"2020-09-30T00:00:00.000","Florida","CD 13","Female","Under 65","4967"
"2020-09-30T00:00:00.000","Florida","CD 13","Female","65 and Over","1558"
"2020-09-30T00:00:00.000","Florida","CD 14","Male","Under 65","21510"
"2020-09-30T00:00:00.000","Florida","CD 14","Male","65 and Over","17492"
"2020-09-30T00:00:00.000","Florida","CD 14","Female","Under 65","4888"
"2020-09-30T00:00:00.000","Florida","CD 14","Female","65 and Over","1124"
"2020-09-30T00:00:00.000","Florida","CD 15","Male","Under 65","27024"
"2020-09-30T00:00:00.000","Florida","CD 15","Male","65 and Over","24604"
"2020-09-30T00:00:00.000","Florida","CD 15","Female","Under 65","5620"
"2020-09-30T00:00:00.000","Florida","CD 15","Female","65 and Over","1818"
"2020-09-30T00:00:00.000","Florida","CD 16","Male","Under 65","24844"
"2020-09-30T00:00:00.000","Florida","CD 16","Male","65 and Over","38094"
"2020-09-30T00:00:00.000","Florida","CD 16","Female","Under 65","5441"
"2020-09-30T00:00:00.000","Florida","CD 16","Female","65 and Over","2343"
"2020-09-30T00:00:00.000","Florida","CD 17","Male","Under 65","20690"
"2020-09-30T00:00:00.000","Florida","CD 17","Male","65 and Over","47210"
"2020-09-30T00:00:00.000","Florida","CD 17","Female","Under 65","3556"
"2020-09-30T00:00:00.000","Florida","CD 17","Female","65 and Over","1891"
"2020-09-30T00:00:00.000","Florida","CD 18","Male","Under 65","20059"
"2020-09-30T00:00:00.000","Florida","CD 18","Male","65 and Over","35353"
"2020-09-30T00:00:00.000","Florida","CD 18","Female","Under 65","3524"
"2020-09-30T00:00:00.000","Florida","CD 18","Female","65 and Over","1006"
"2020-09-30T00:00:00.000","Florida","CD 19","Male","Under 65","17669"
"2020-09-30T00:00:00.000","Florida","CD 19","Male","65 and Over","40752"
"2020-09-30T00:00:00.000","Florida","CD 19","Female","Under 65","3163"
"2020-09-30T00:00:00.000","Florida","CD 19","Female","65 and Over","1143"
"2020-09-30T00:00:00.000","Florida","CD 20","Male","Under 65","14811"
"2020-09-30T00:00:00.000","Florida","CD 20","Male","65 and Over","10236"
"2020-09-30T00:00:00.000","Florida","CD 20","Female","Under 65","3064"
"2020-09-30T00:00:00.000","Florida","CD 20","Female","65 and Over","575"
"2020-09-30T00:00:00.000","Florida","CD 21","Male","Under 65","12324"
"2020-09-30T00:00:00.000","Florida","CD 21","Male","65 and Over","26842"
"2020-09-30T00:00:00.000","Florida","CD 21","Female","Under 65","2083"
"2020-09-30T00:00:00.000","Florida","CD 21","Female","65 and Over","962"
"2020-09-30T00:00:00.000","Florida","CD 22","Male","Under 65","14732"
"2020-09-30T00:00:00.000","Florida","CD 22","Male","65 and Over","22343"
"2020-09-30T00:00:00.000","Florida","CD 22","Female","Under 65","2883"
"2020-09-30T00:00:00.000","Florida","CD 22","Female","65 and Over","736"
"2020-09-30T00:00:00.000","Florida","CD 23","Male","Under 65","15156"
"2020-09-30T00:00:00.000","Florida","CD 23","Male","65 and Over","12103"
"2020-09-30T00:00:00.000","Florida","CD 23","Female","Under 65","2360"
"2020-09-30T00:00:00.000","Florida","CD 23","Female","65 and Over","573"
"2020-09-30T00:00:00.000","Florida","CD 24","Male","Under 65","10893"
"2020-09-30T00:00:00.000","Florida","CD 24","Male","65 and Over","7106"
"2020-09-30T00:00:00.000","Florida","CD 24","Female","Under 65","1856"
"2020-09-30T00:00:00.000","Florida","CD 24","Female","65 and Over","442"
"2020-09-30T00:00:00.000","Florida","CD 25","Male","Under 65","8598"
"2020-09-30T00:00:00.000","Florida","CD 25","Male","65 and Over","9030"
"2020-09-30T00:00:00.000","Florida","CD 25","Female","Under 65","1679"
"2020-09-30T00:00:00.000","Florida","CD 25","Female","65 and Over","353"
"2020-09-30T00:00:00.000","Florida","CD 26","Male","Under 65","15317"
"2020-09-30T00:00:00.000","Florida","CD 26","Male","65 and Over","7740"
"2020-09-30T00:00:00.000","Florida","CD 26","Female","Under 65","2391"
"2020-09-30T00:00:00.000","Florida","CD 26","Female","65 and Over","330"
"2020-09-30T00:00:00.000","Florida","CD 27","Male","Under 65","9819"
"2020-09-30T00:00:00.000","Florida","CD 27","Male","65 and Over","6744"
"2020-09-30T00:00:00.000","Florida","CD 27","Female","Under 65","1640"
"2020-09-30T00:00:00.000","Florida","CD 27","Female","65 and Over","434"
"2020-09-30T00:00:00.000","Georgia","CD 1","Male","Under 65","43558"
"2020-09-30T00:00:00.000","Georgia","CD 1","Male","65 and Over","22739"
"2020-09-30T00:00:00.000","Georgia","CD 1","Female","Under 65","10935"
"2020-09-30T00:00:00.000","Georgia","CD 1","Female","65 and Over","1407"
"2020-09-30T00:00:00.000","Georgia","CD 2","Male","Under 65","28857"
"2020-09-30T00:00:00.000","Georgia","CD 2","Male","65 and Over","18517"
"2020-09-30T00:00:00.000","Georgia","CD 2","Female","Under 65","7314"
"2020-09-30T00:00:00.000","Georgia","CD 2","Female","65 and Over","1297"
"2020-09-30T00:00:00.000","Georgia","CD 3","Male","Under 65","25225"
"2020-09-30T00:00:00.000","Georgia","CD 3","Male","65 and Over","22130"
"2020-09-30T00:00:00.000","Georgia","CD 3","Female","Under 65","5544"
"2020-09-30T00:00:00.000","Georgia","CD 3","Female","65 and Over","952"
"2020-09-30T00:00:00.000","Georgia","CD 4","Male","Under 65","22776"
"2020-09-30T00:00:00.000","Georgia","CD 4","Male","65 and Over","13779"
"2020-09-30T00:00:00.000","Georgia","CD 4","Female","Under 65","6727"
"2020-09-30T00:00:00.000","Georgia","CD 4","Female","65 and Over","966"
"2020-09-30T00:00:00.000","Georgia","CD 5","Male","Under 65","20204"
"2020-09-30T00:00:00.000","Georgia","CD 5","Male","65 and Over","12018"
"2020-09-30T00:00:00.000","Georgia","CD 5","Female","Under 65","4734"
"2020-09-30T00:00:00.000","Georgia","CD 5","Female","65 and Over","877"
"2020-09-30T00:00:00.000","Georgia","CD 6","Male","Under 65","15366"
"2020-09-30T00:00:00.000","Georgia","CD 6","Male","65 and Over","15598"
"2020-09-30T00:00:00.000","Georgia","CD 6","Female","Under 65","3630"
"2020-09-30T00:00:00.000","Georgia","CD 6","Female","65 and Over","746"
"2020-09-30T00:00:00.000","Georgia","CD 7","Male","Under 65","15764"
"2020-09-30T00:00:00.000","Georgia","CD 7","Male","65 and Over","12749"
"2020-09-30T00:00:00.000","Georgia","CD 7","Female","Under 65","3456"
"2020-09-30T00:00:00.000","Georgia","CD 7","Female","65 and Over","428"
"2020-09-30T00:00:00.000","Georgia","CD 8","Male","Under 65","29034"
"2020-09-30T00:00:00.000","Georgia","CD 8","Male","65 and Over","21125"
"2020-09-30T00:00:00.000","Georgia","CD 8","Female","Under 65","7518"
"2020-09-30T00:00:00.000","Georgia","CD 8","Female","65 and Over","1273"
"2020-09-30T00:00:00.000","Georgia","CD 9","Male","Under 65","19440"
"2020-09-30T00:00:00.000","Georgia","CD 9","Male","65 and Over","24398"
"2020-09-30T00:00:00.000","Georgia","CD 9","Female","Under 65","2909"
"2020-09-30T00:00:00.000","Georgia","CD 9","Female","65 and Over","1409"
"2020-09-30T00:00:00.000","Georgia","CD 10","Male","Under 65","22368"
"2020-09-30T00:00:00.000","Georgia","CD 10","Male","65 and Over","18586"
"2020-09-30T00:00:00.000","Georgia","CD 10","Female","Under 65","4177"
"2020-09-30T00:00:00.000","Georgia","CD 10","Female","65 and Over","967"
"2020-09-30T00:00:00.000","Georgia","CD 11","Male","Under 65","22638"
"2020-09-30T00:00:00.000","Georgia","CD 11","Male","65 and Over","15751"
"2020-09-30T00:00:00.000","Georgia","CD 11","Female","Under 65","4169"
"2020-09-30T00:00:00.000","Georgia","CD 11","Female","65 and Over","915"
"2020-09-30T00:00:00.000","Georgia","CD 12","Male","Under 65","30155"
"2020-09-30T00:00:00.000","Georgia","CD 12","Male","65 and Over","20020"
"2020-09-30T00:00:00.000","Georgia","CD 12","Female","Under 65","9252"
"2020-09-30T00:00:00.000","Georgia","CD 12","Female","65 and Over","1489"
"2020-09-30T00:00:00.000","Georgia","CD 13","Male","Under 65","26117"
"2020-09-30T00:00:00.000","Georgia","CD 13","Male","65 and Over","17134"
"2020-09-30T00:00:00.000","Georgia","CD 13","Female","Under 65","8550"
"2020-09-30T00:00:00.000","Georgia","CD 13","Female","65 and Over","829"
"2020-09-30T00:00:00.000","Georgia","CD 14","Male","Under 65","19296"
"2020-09-30T00:00:00.000","Georgia","CD 14","Male","65 and Over","18477"
"2020-09-30T00:00:00.000","Georgia","CD 14","Female","Under 65","3022"
"2020-09-30T00:00:00.000","Georgia","CD 14","Female","65 and Over","1078"
"2020-09-30T00:00:00.000","Hawaii","CD 1","Male","Under 65","30906"
"2020-09-30T00:00:00.000","Hawaii","CD 1","Male","65 and Over","21697"
"2020-09-30T00:00:00.000","Hawaii","CD 1","Female","Under 65","7177"
"2020-09-30T00:00:00.000","Hawaii","CD 1","Female","65 and Over","781"
"2020-09-30T00:00:00.000","Hawaii","CD 2","Male","Under 65","24616"
"2020-09-30T00:00:00.000","Hawaii","CD 2","Male","65 and Over","22061"
"2020-09-30T00:00:00.000","Hawaii","CD 2","Female","Under 65","4469"
"2020-09-30T00:00:00.000","Hawaii","CD 2","Female","65 and Over","971"
"2020-09-30T00:00:00.000","Idaho","CD 1","Male","Under 65","32304"
"2020-09-30T00:00:00.000","Idaho","CD 1","Male","65 and Over","35317"
"2020-09-30T00:00:00.000","Idaho","CD 1","Female","Under 65","5033"
"2020-09-30T00:00:00.000","Idaho","CD 1","Female","65 and Over","1657"
"2020-09-30T00:00:00.000","Idaho","CD 2","Male","Under 65","23912"
"2020-09-30T00:00:00.000","Idaho","CD 2","Male","65 and Over","24487"
"2020-09-30T00:00:00.000","Idaho","CD 2","Female","Under 65","3979"
"2020-09-30T00:00:00.000","Idaho","CD 2","Female","65 and Over","952"
"2020-09-30T00:00:00.000","Illinois","CD 1","Male","Under 65","13686"
"2020-09-30T00:00:00.000","Illinois","CD 1","Male","65 and Over","15062"
"2020-09-30T00:00:00.000","Illinois","CD 1","Female","Under 65","2699"
"2020-09-30T00:00:00.000","Illinois","CD 1","Female","65 and Over","604"
"2020-09-30T00:00:00.000","Illinois","CD 2","Male","Under 65","17132"
"2020-09-30T00:00:00.000","Illinois","CD 2","Male","65 and Over","14944"
"2020-09-30T00:00:00.000","Illinois","CD 2","Female","Under 65","2644"
"2020-09-30T00:00:00.000","Illinois","CD 2","Female","65 and Over","493"
"2020-09-30T00:00:00.000","Illinois","CD 3","Male","Under 65","11099"
"2020-09-30T00:00:00.000","Illinois","CD 3","Male","65 and Over","13255"
"2020-09-30T00:00:00.000","Illinois","CD 3","Female","Under 65","1101"
"2020-09-30T00:00:00.000","Illinois","CD 3","Female","65 and Over","395"
"2020-09-30T00:00:00.000","Illinois","CD 4","Male","Under 65","7455"
"2020-09-30T00:00:00.000","Illinois","CD 4","Male","65 and Over","4686"
"2020-09-30T00:00:00.000","Illinois","CD 4","Female","Under 65","909"
"2020-09-30T00:00:00.000","Illinois","CD 4","Female","65 and Over","385"
"2020-09-30T00:00:00.000","Illinois","CD 5","Male","Under 65","8508"
"2020-09-30T00:00:00.000","Illinois","CD 5","Male","65 and Over","9484"
"2020-09-30T00:00:00.000","Illinois","CD 5","Female","Under 65","1513"
"2020-09-30T00:00:00.000","Illinois","CD 5","Female","65 and Over","263"
"2020-09-30T00:00:00.000","Illinois","CD 6","Male","Under 65","11641"
"2020-09-30T00:00:00.000","Illinois","CD 6","Male","65 and Over","13824"
"2020-09-30T00:00:00.000","Illinois","CD 6","Female","Under 65","1374"
"2020-09-30T00:00:00.000","Illinois","CD 6","Female","65 and Over","241"
"2020-09-30T00:00:00.000","Illinois","CD 7","Male","Under 65","12582"
"2020-09-30T00:00:00.000","Illinois","CD 7","Male","65 and Over","8706"
"2020-09-30T00:00:00.000","Illinois","CD 7","Female","Under 65","2677"
"2020-09-30T00:00:00.000","Illinois","CD 7","Female","65 and Over","252"
"2020-09-30T00:00:00.000","Illinois","CD 8","Male","Under 65","9462"
"2020-09-30T00:00:00.000","Illinois","CD 8","Male","65 and Over","11887"
"2020-09-30T00:00:00.000","Illinois","CD 8","Female","Under 65","1483"
"2020-09-30T00:00:00.000","Illinois","CD 8","Female","65 and Over","268"
"2020-09-30T00:00:00.000","Illinois","CD 9","Male","Under 65","7035"
"2020-09-30T00:00:00.000","Illinois","CD 9","Male","65 and Over","12645"
"2020-09-30T00:00:00.000","Illinois","CD 9","Female","Under 65","1618"
"2020-09-30T00:00:00.000","Illinois","CD 9","Female","65 and Over","243"
"2020-09-30T00:00:00.000","Illinois","CD 10","Male","Under 65","22255"
"2020-09-30T00:00:00.000","Illinois","CD 10","Male","65 and Over","13309"
"2020-09-30T00:00:00.000","Illinois","CD 10","Female","Under 65","5394"
"2020-09-30T00:00:00.000","Illinois","CD 10","Female","65 and Over","577"
"2020-09-30T00:00:00.000","Illinois","CD 11","Male","Under 65","12336"
"2020-09-30T00:00:00.000","Illinois","CD 11","Male","65 and Over","11511"
"2020-09-30T00:00:00.000","Illinois","CD 11","Female","Under 65","1599"
"2020-09-30T00:00:00.000","Illinois","CD 11","Female","65 and Over","343"
"2020-09-30T00:00:00.000","Illinois","CD 12","Male","Under 65","26731"
"2020-09-30T00:00:00.000","Illinois","CD 12","Male","65 and Over","23911"
"2020-09-30T00:00:00.000","Illinois","CD 12","Female","Under 65","5830"
"2020-09-30T00:00:00.000","Illinois","CD 12","Female","65 and Over","1185"
"2020-09-30T00:00:00.000","Illinois","CD 13","Male","Under 65","20019"
"2020-09-30T00:00:00.000","Illinois","CD 13","Male","65 and Over","20611"
"2020-09-30T00:00:00.000","Illinois","CD 13","Female","Under 65","3186"
"2020-09-30T00:00:00.000","Illinois","CD 13","Female","65 and Over","675"
"2020-09-30T00:00:00.000","Illinois","CD 14","Male","Under 65","15278"
"2020-09-30T00:00:00.000","Illinois","CD 14","Male","65 and Over","15950"
"2020-09-30T00:00:00.000","Illinois","CD 14","Female","Under 65","2449"
"2020-09-30T00:00:00.000","Illinois","CD 14","Female","65 and Over","329"
"2020-09-30T00:00:00.000","Illinois","CD 15","Male","Under 65","20807"
"2020-09-30T00:00:00.000","Illinois","CD 15","Male","65 and Over","23017"
"2020-09-30T00:00:00.000","Illinois","CD 15","Female","Under 65","3126"
"2020-09-30T00:00:00.000","Illinois","CD 15","Female","65 and Over","670"
"2020-09-30T00:00:00.000","Illinois","CD 16","Male","Under 65","18301"
"2020-09-30T00:00:00.000","Illinois","CD 16","Male","65 and Over","21132"
"2020-09-30T00:00:00.000","Illinois","CD 16","Female","Under 65","2629"
"2020-09-30T00:00:00.000","Illinois","CD 16","Female","65 and Over","776"
"2020-09-30T00:00:00.000","Illinois","CD 17","Male","Under 65","19469"
"2020-09-30T00:00:00.000","Illinois","CD 17","Male","65 and Over","21189"
"2020-09-30T00:00:00.000","Illinois","CD 17","Female","Under 65","2922"
"2020-09-30T00:00:00.000","Illinois","CD 17","Female","65 and Over","679"
"2020-09-30T00:00:00.000","Illinois","CD 18","Male","Under 65","20625"
"2020-09-30T00:00:00.000","Illinois","CD 18","Male","65 and Over","23243"
"2020-09-30T00:00:00.000","Illinois","CD 18","Female","Under 65","3224"
"2020-09-30T00:00:00.000","Illinois","CD 18","Female","65 and Over","491"
"2020-09-30T00:00:00.000","Indiana","CD 1","Male","Under 65","18998"
"2020-09-30T00:00:00.000","Indiana","CD 1","Male","65 and Over","19057"
"2020-09-30T00:00:00.000","Indiana","CD 1","Female","Under 65","2904"
"2020-09-30T00:00:00.000","Indiana","CD 1","Female","65 and Over","724"
"2020-09-30T00:00:00.000","Indiana","CD 2","Male","Under 65","18087"
"2020-09-30T00:00:00.000","Indiana","CD 2","Male","65 and Over","20335"
"2020-09-30T00:00:00.000","Indiana","CD 2","Female","Under 65","2484"
"2020-09-30T00:00:00.000","Indiana","CD 2","Female","65 and Over","702"
"2020-09-30T00:00:00.000","Indiana","CD 3","Male","Under 65","19529"
"2020-09-30T00:00:00.000","Indiana","CD 3","Male","65 and Over","20484"
"2020-09-30T00:00:00.000","Indiana","CD 3","Female","Under 65","2839"
"2020-09-30T00:00:00.000","Indiana","CD 3","Female","65 and Over","555"
"2020-09-30T00:00:00.000","Indiana","CD 4","Male","Under 65","22477"
"2020-09-30T00:00:00.000","Indiana","CD 4","Male","65 and Over","21011"
"2020-09-30T00:00:00.000","Indiana","CD 4","Female","Under 65","3142"
"2020-09-30T00:00:00.000","Indiana","CD 4","Female","65 and Over","702"
"2020-09-30T00:00:00.000","Indiana","CD 5","Male","Under 65","19503"
"2020-09-30T00:00:00.000","Indiana","CD 5","Male","65 and Over","18268"
"2020-09-30T00:00:00.000","Indiana","CD 5","Female","Under 65","3274"
"2020-09-30T00:00:00.000","Indiana","CD 5","Female","65 and Over","807"
"2020-09-30T00:00:00.000","Indiana","CD 6","Male","Under 65","22616"
"2020-09-30T00:00:00.000","Indiana","CD 6","Male","65 and Over","20747"
"2020-09-30T00:00:00.000","Indiana","CD 6","Female","Under 65","2888"
"2020-09-30T00:00:00.000","Indiana","CD 6","Female","65 and Over","731"
"2020-09-30T00:00:00.000","Indiana","CD 7","Male","Under 65","24247"
"2020-09-30T00:00:00.000","Indiana","CD 7","Male","65 and Over","16821"
"2020-09-30T00:00:00.000","Indiana","CD 7","Female","Under 65","4177"
"2020-09-30T00:00:00.000","Indiana","CD 7","Female","65 and Over","802"
"2020-09-30T00:00:00.000","Indiana","CD 8","Male","Under 65","21905"
"2020-09-30T00:00:00.000","Indiana","CD 8","Male","65 and Over","21974"
"2020-09-30T00:00:00.000","Indiana","CD 8","Female","Under 65","2757"
"2020-09-30T00:00:00.000","Indiana","CD 8","Female","65 and Over","841"
"2020-09-30T00:00:00.000","Indiana","CD 9","Male","Under 65","24738"
"2020-09-30T00:00:00.000","Indiana","CD 9","Male","65 and Over","21484"
"2020-09-30T00:00:00.000","Indiana","CD 9","Female","Under 65","3417"
"2020-09-30T00:00:00.000","Indiana","CD 9","Female","65 and Over","733"
"2020-09-30T00:00:00.000","Iowa","CD 1","Male","Under 65","20765"
"2020-09-30T00:00:00.000","Iowa","CD 1","Male","65 and Over","25033"
"2020-09-30T00:00:00.000","Iowa","CD 1","Female","Under 65","3108"
"2020-09-30T00:00:00.000","Iowa","CD 1","Female","65 and Over","895"
"2020-09-30T00:00:00.000","Iowa","CD 2","Male","Under 65","21871"
"2020-09-30T00:00:00.000","Iowa","CD 2","Male","65 and Over","23186"
"2020-09-30T00:00:00.000","Iowa","CD 2","Female","Under 65","3080"
"2020-09-30T00:00:00.000","Iowa","CD 2","Female","65 and Over","850"
"2020-09-30T00:00:00.000","Iowa","CD 3","Male","Under 65","23677"
"2020-09-30T00:00:00.000","Iowa","CD 3","Male","65 and Over","21150"
"2020-09-30T00:00:00.000","Iowa","CD 3","Female","Under 65","3370"
"2020-09-30T00:00:00.000","Iowa","CD 3","Female","65 and Over","714"
"2020-09-30T00:00:00.000","Iowa","CD 4","Male","Under 65","19590"
"2020-09-30T00:00:00.000","Iowa","CD 4","Male","65 and Over","22846"
"2020-09-30T00:00:00.000","Iowa","CD 4","Female","Under 65","2734"
"2020-09-30T00:00:00.000","Iowa","CD 4","Female","65 and Over","993"
"2020-09-30T00:00:00.000","Kansas","CD 1","Male","Under 65","25748"
"2020-09-30T00:00:00.000","Kansas","CD 1","Male","65 and Over","20732"
"2020-09-30T00:00:00.000","Kansas","CD 1","Female","Under 65","4787"
"2020-09-30T00:00:00.000","Kansas","CD 1","Female","65 and Over","1035"
"2020-09-30T00:00:00.000","Kansas","CD 2","Male","Under 65","24460"
"2020-09-30T00:00:00.000","Kansas","CD 2","Male","65 and Over","23439"
"2020-09-30T00:00:00.000","Kansas","CD 2","Female","Under 65","4329"
"2020-09-30T00:00:00.000","Kansas","CD 2","Female","65 and Over","1120"
"2020-09-30T00:00:00.000","Kansas","CD 3","Male","Under 65","17961"
"2020-09-30T00:00:00.000","Kansas","CD 3","Male","65 and Over","18820"
"2020-09-30T00:00:00.000","Kansas","CD 3","Female","Under 65","2656"
"2020-09-30T00:00:00.000","Kansas","CD 3","Female","65 and Over","439"
"2020-09-30T00:00:00.000","Kansas","CD 4","Male","Under 65","23271"
"2020-09-30T00:00:00.000","Kansas","CD 4","Male","65 and Over","22015"
"2020-09-30T00:00:00.000","Kansas","CD 4","Female","Under 65","3806"
"2020-09-30T00:00:00.000","Kansas","CD 4","Female","65 and Over","816"
"2020-09-30T00:00:00.000","Kentucky","CD 1","Male","Under 65","25487"
"2020-09-30T00:00:00.000","Kentucky","CD 1","Male","65 and Over","20562"
"2020-09-30T00:00:00.000","Kentucky","CD 1","Female","Under 65","3939"
"2020-09-30T00:00:00.000","Kentucky","CD 1","Female","65 and Over","807"
"2020-09-30T00:00:00.000","Kentucky","CD 2","Male","Under 65","29513"
"2020-09-30T00:00:00.000","Kentucky","CD 2","Male","65 and Over","22945"
"2020-09-30T00:00:00.000","Kentucky","CD 2","Female","Under 65","5529"
"2020-09-30T00:00:00.000","Kentucky","CD 2","Female","65 and Over","940"
"2020-09-30T00:00:00.000","Kentucky","CD 3","Male","Under 65","21159"
"2020-09-30T00:00:00.000","Kentucky","CD 3","Male","65 and Over","20122"
"2020-09-30T00:00:00.000","Kentucky","CD 3","Female","Under 65","3493"
"2020-09-30T00:00:00.000","Kentucky","CD 3","Female","65 and Over","794"
"2020-09-30T00:00:00.000","Kentucky","CD 4","Male","Under 65","22357"
"2020-09-30T00:00:00.000","Kentucky","CD 4","Male","65 and Over","19937"
"2020-09-30T00:00:00.000","Kentucky","CD 4","Female","Under 65","3154"
"2020-09-30T00:00:00.000","Kentucky","CD 4","Female","65 and Over","477"
"2020-09-30T00:00:00.000","Kentucky","CD 5","Male","Under 65","16500"
"2020-09-30T00:00:00.000","Kentucky","CD 5","Male","65 and Over","17515"
"2020-09-30T00:00:00.000","Kentucky","CD 5","Female","Under 65","1695"
"2020-09-30T00:00:00.000","Kentucky","CD 5","Female","65 and Over","723"
"2020-09-30T00:00:00.000","Kentucky","CD 6","Male","Under 65","22241"
"2020-09-30T00:00:00.000","Kentucky","CD 6","Male","65 and Over","18682"
"2020-09-30T00:00:00.000","Kentucky","CD 6","Female","Under 65","3399"
"2020-09-30T00:00:00.000","Kentucky","CD 6","Female","65 and Over","798"
"2020-09-30T00:00:00.000","Louisiana","CD 1","Male","Under 65","21188"
"2020-09-30T00:00:00.000","Louisiana","CD 1","Male","65 and Over","20087"
"2020-09-30T00:00:00.000","Louisiana","CD 1","Female","Under 65","3805"
"2020-09-30T00:00:00.000","Louisiana","CD 1","Female","65 and Over","614"
"2020-09-30T00:00:00.000","Louisiana","CD 2","Male","Under 65","20708"
"2020-09-30T00:00:00.000","Louisiana","CD 2","Male","65 and Over","15507"
"2020-09-30T00:00:00.000","Louisiana","CD 2","Female","Under 65","4548"
"2020-09-30T00:00:00.000","Louisiana","CD 2","Female","65 and Over","644"
"2020-09-30T00:00:00.000","Louisiana","CD 3","Male","Under 65","22422"
"2020-09-30T00:00:00.000","Louisiana","CD 3","Male","65 and Over","18430"
"2020-09-30T00:00:00.000","Louisiana","CD 3","Female","Under 65","3920"
"2020-09-30T00:00:00.000","Louisiana","CD 3","Female","65 and Over","580"
"2020-09-30T00:00:00.000","Louisiana","CD 4","Male","Under 65","30115"
"2020-09-30T00:00:00.000","Louisiana","CD 4","Male","65 and Over","21211"
"2020-09-30T00:00:00.000","Louisiana","CD 4","Female","Under 65","6612"
"2020-09-30T00:00:00.000","Louisiana","CD 4","Female","65 and Over","1026"
"2020-09-30T00:00:00.000","Louisiana","CD 5","Male","Under 65","21301"
"2020-09-30T00:00:00.000","Louisiana","CD 5","Male","65 and Over","18662"
"2020-09-30T00:00:00.000","Louisiana","CD 5","Female","Under 65","3803"
"2020-09-30T00:00:00.000","Louisiana","CD 5","Female","65 and Over","752"
"2020-09-30T00:00:00.000","Louisiana","CD 6","Male","Under 65","19999"
"2020-09-30T00:00:00.000","Louisiana","CD 6","Male","65 and Over","18313"
"2020-09-30T00:00:00.000","Louisiana","CD 6","Female","Under 65","3804"
"2020-09-30T00:00:00.000","Louisiana","CD 6","Female","65 and Over","1236"
"2020-09-30T00:00:00.000","Maine","CD 1","Male","Under 65","22870"
"2020-09-30T00:00:00.000","Maine","CD 1","Male","65 and Over","24952"
"2020-09-30T00:00:00.000","Maine","CD 1","Female","Under 65","3603"
"2020-09-30T00:00:00.000","Maine","CD 1","Female","65 and Over","1420"
"2020-09-30T00:00:00.000","Maine","CD 2","Male","Under 65","25786"
"2020-09-30T00:00:00.000","Maine","CD 2","Male","65 and Over","28890"
"2020-09-30T00:00:00.000","Maine","CD 2","Female","Under 65","3671"
"2020-09-30T00:00:00.000","Maine","CD 2","Female","65 and Over","1433"
"2020-09-30T00:00:00.000","Maryland","CD 1","Male","Under 65","21513"
"2020-09-30T00:00:00.000","Maryland","CD 1","Male","65 and Over","24776"
"2020-09-30T00:00:00.000","Maryland","CD 1","Female","Under 65","3870"
"2020-09-30T00:00:00.000","Maryland","CD 1","Female","65 and Over","938"
"2020-09-30T00:00:00.000","Maryland","CD 2","Male","Under 65","24245"
"2020-09-30T00:00:00.000","Maryland","CD 2","Male","65 and Over","16212"
"2020-09-30T00:00:00.000","Maryland","CD 2","Female","Under 65","6230"
"2020-09-30T00:00:00.000","Maryland","CD 2","Female","65 and Over","779"
"2020-09-30T00:00:00.000","Maryland","CD 3","Male","Under 65","20659"
"2020-09-30T00:00:00.000","Maryland","CD 3","Male","65 and Over","18408"
"2020-09-30T00:00:00.000","Maryland","CD 3","Female","Under 65","5708"
"2020-09-30T00:00:00.000","Maryland","CD 3","Female","65 and Over","1110"
"2020-09-30T00:00:00.000","Maryland","CD 4","Male","Under 65","23066"
"2020-09-30T00:00:00.000","Maryland","CD 4","Male","65 and Over","17958"
"2020-09-30T00:00:00.000","Maryland","CD 4","Female","Under 65","7039"
"2020-09-30T00:00:00.000","Maryland","CD 4","Female","65 and Over","1366"
