"date","gender","period_of_service","veterans"
"2025-09-30T00:00:00.000","Male","(q) VNE & GW Era - Pre 9/11","225610"
"2025-09-30T00:00:00.000","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","49157"
"2025-09-30T00:00:00.000","Male","(s) VNE & GW Era - Post 9/11","44880"
"2025-09-30T00:00:00.000","Male","(t) Between VNE & GW Era","2347440"
"2025-09-30T00:00:00.000","Male","(u) GW Era - Pre 9/11 only","2132750"
"2025-09-30T00:00:00.000","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1289875"
"2025-09-30T00:00:00.000","Male","(w) GW Era - Post 9/11 only","3298482"
"2025-09-30T00:00:00.000","Male","(x) Post GW Era","0"
"2025-09-30T00:00:00.000","Female","(a) All Veterans (b+c)","2097306"
"2025-09-30T00:00:00.000","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","1687427"
"2025-09-30T00:00:00.000","Female","(c) Peacetime Veterans (h+l+o+t+x)","409826"
"2025-09-30T00:00:00.000","Female","(d) World War II (i+j+k)","3276"
"2025-09-30T00:00:00.000","Female","(e) Korean Conflict (j+k+m+n)","20809"
"2025-09-30T00:00:00.000","Female","(f) Vietnam Era (k+n+p+q+r+s)","243286"
"2025-09-30T00:00:00.000","Female","(g) Gulf War Era (q+r+s+u+v+w)","1452094"
"2025-09-30T00:00:00.000","Female","(h) Pre-WWII","0"
"2025-09-30T00:00:00.000","Female","(i) WWII only","3111"
"2025-09-30T00:00:00.000","Female","(j) WWII & KC","98"
"2025-09-30T00:00:00.000","Female","(k) WWII, KC, VNE","67"
"2025-09-30T00:00:00.000","Female","(l) Between WWII & KC","876"
"2025-09-30T00:00:00.000","Female","(m) KC only","19201"
"2025-09-30T00:00:00.000","Female","(n) KC & VNE","1442"
"2025-09-30T00:00:00.000","Female","(o) Between KC & VNE","30547"
"2025-09-30T00:00:00.000","Female","(p) VNE only","211414"
"2025-09-30T00:00:00.000","Female","(q) VNE & GW Era - Pre 9/11","16706"
"2025-09-30T00:00:00.000","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","4415"
"2025-09-30T00:00:00.000","Female","(s) VNE & GW Era - Post 9/11","9242"
"2025-09-30T00:00:00.000","Female","(t) Between VNE & GW Era","378403"
"2025-09-30T00:00:00.000","Female","(u) GW Era - Pre 9/11 only","429373"
"2025-09-30T00:00:00.000","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","240394"
"2025-09-30T00:00:00.000","Female","(w) GW Era - Post 9/11 only","751964"
"2025-09-30T00:00:00.000","Female","(x) Post GW Era","0"
"2026-09-30T00:00:00.000","Male","(a) All Veterans (b+c)","15156304"
"2026-09-30T00:00:00.000","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","11977619"
"2026-09-30T00:00:00.000","Male","(c) Peacetime Veterans (h+l+o+t+x)","3178684"
"2026-09-30T00:00:00.000","Male","(d) World War II (i+j+k)","37801"
"2026-09-30T00:00:00.000","Male","(e) Korean Conflict (j+k+m+n)","432438"
"2026-09-30T00:00:00.000","Male","(f) Vietnam Era (k+n+p+q+r+s)","4735536"
"2026-09-30T00:00:00.000","Male","(g) Gulf War Era (q+r+s+u+v+w)","7129224"
"2026-09-30T00:00:00.000","Male","(h) Pre-WWII","83"
"2026-09-30T00:00:00.000","Male","(i) WWII only","32226"
"2026-09-30T00:00:00.000","Male","(j) WWII & KC","3865"
"2026-09-30T00:00:00.000","Male","(k) WWII, KC, VNE","1710"
"2026-09-30T00:00:00.000","Male","(l) Between WWII & KC","14875"
"2026-09-30T00:00:00.000","Male","(m) KC only","385546"
"2026-09-30T00:00:00.000","Male","(n) KC & VNE","41317"
"2026-09-30T00:00:00.000","Male","(o) Between KC & VNE","835222"
"2026-09-30T00:00:00.000","Male","(p) VNE only","4383731"
"2026-09-30T00:00:00.000","Male","(q) VNE & GW Era - Pre 9/11","217605"
"2026-09-30T00:00:00.000","Male","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","47534"
"2026-09-30T00:00:00.000","Male","(s) VNE & GW Era - Post 9/11","43639"
"2026-09-30T00:00:00.000","Male","(t) Between VNE & GW Era","2307557"
"2026-09-30T00:00:00.000","Male","(u) GW Era - Pre 9/11 only","2113333"
"2026-09-30T00:00:00.000","Male","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","1283836"
"2026-09-30T00:00:00.000","Male","(w) GW Era - Post 9/11 only","3423277"
"2026-09-30T00:00:00.000","Male","(x) Post GW Era","20947"
"2026-09-30T00:00:00.000","Female","(a) All Veterans (b+c)","2110944"
"2026-09-30T00:00:00.000","Female","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","1702011"
"2026-09-30T00:00:00.000","Female","(c) Peacetime Veterans (h+l+o+t+x)","408875"
"2026-09-30T00:00:00.000","Female","(d) World War II (i+j+k)","2326"
"2026-09-30T00:00:00.000","Female","(e) Korean Conflict (j+k+m+n)","17900"
"2026-09-30T00:00:00.000","Female","(f) Vietnam Era (k+n+p+q+r+s)","236395"
"2026-09-30T00:00:00.000","Female","(g) Gulf War Era (q+r+s+u+v+w)","1476525"
"2026-09-30T00:00:00.000","Female","(h) Pre-WWII","0"
"2026-09-30T00:00:00.000","Female","(i) WWII only","2203"
"2026-09-30T00:00:00.000","Female","(j) WWII & KC","74"
"2026-09-30T00:00:00.000","Female","(k) WWII, KC, VNE","48"
"2026-09-30T00:00:00.000","Female","(l) Between WWII & KC","715"
"2026-09-30T00:00:00.000","Female","(m) KC only","16546"
"2026-09-30T00:00:00.000","Female","(n) KC & VNE","1232"
"2026-09-30T00:00:00.000","Female","(o) Between KC & VNE","28434"
"2026-09-30T00:00:00.000","Female","(p) VNE only","205382"
"2026-09-30T00:00:00.000","Female","(q) VNE & GW Era - Pre 9/11","16333"
"2026-09-30T00:00:00.000","Female","(r) VNE, GW Era - Pre 9/11, GW Era - Post 9/11","4323"
"2026-09-30T00:00:00.000","Female","(s) VNE & GW Era - Post 9/11","9077"
"2026-09-30T00:00:00.000","Female","(t) Between VNE & GW Era","374115"
"2026-09-30T00:00:00.000","Female","(u) GW Era - Pre 9/11 only","427162"
"2026-09-30T00:00:00.000","Female","(v) GW Era - Pre 9/11 & GW Era - Post 9/11","240194"
"2026-09-30T00:00:00.000","Female","(w) GW Era - Post 9/11 only","779436"
"2026-09-30T00:00:00.000","Female","(x) Post GW Era","5610"
"2027-09-30T00:00:00.000","Male","(a) All Veterans (b+c)","14827254"
"2027-09-30T00:00:00.000","Male","(b) Wartime Veterans (i+j+k+m+n+p+q+r+s+u+v+w)","11745574"
"2027-09-30T00:00:00.000","Male","(c) Peacetime Veterans (h+l+o+t+x)","3081680"
"2027-09-30T00:00:00.000","Male","(d) World War II (i+j+k)","25351"
"2027-09-30T00:00:00.000","Male","(e) Korean Conflict (j+k+m+n)","348179"
"2027-09-30T00:00:00.000","Male","(f) Vietnam Era (k+n+p+q+r+s)","4509150"
"2027-09-30T00:00:00.000","Male","(g) Gulf War Era (q+r+s+u+v+w)","7199364"
"2027-09-30T00:00:00.000","Male","(h) Pre-WWII","49"
"2027-09-30T00:00:00.000","Male","(i) WWII only","21510"
"2027-09-30T00:00:00.000","Male","(j) WWII & KC","2662"
"2027-09-30T00:00:00.000","Male","(k) WWII, KC, VNE","1178"
