"inventory_item_id","component_id","parent_component_id","inventory_component_id","component_type_name","crossing_direction","latitude","longitude","signals_location_number","location"
"2928","126572","37567","869704","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8937823355266","-97.1822459516103","1336","POINT (-97.1822459516103 49.8937823355266)"
"2004","26121","26119","878715","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8743792065487","-97.201900185952","1272","POINT (-97.201900185952 49.8743792065487)"
"1788","133261","23022","909936","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8962580903676","-97.1428045783643","1010","POINT (-97.1428045783643 49.8962580903676)"
"1743","22368","22364","726735","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9165671327044","-97.1989917184596","1071","POINT (-97.1989917184596 49.9165671327044)"
"2810","35935","35643","724168","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8976726461445","-97.1980245162005","1909","POINT (-97.1980245162005 49.8976726461445)"
"1708","21843","21841","719513","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9356432552167","-97.1252109809272","1962","POINT (-97.1252109809272 49.9356432552167)"
"2340","32919","32915","681571","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8887774903782","-97.1425050090092","1754","POINT (-97.1425050090092 49.8887774903782)"
"692","8067","8066","729791","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9088956717958","-97.1830547693032","1409","POINT (-97.1830547693032 49.9088956717958)"
"917","10838","10835","681098","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.897125972691","-97.1391424799199","1686","POINT (-97.1391424799199 49.897125972691)"
"2026","105867","26331","727083","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8702671531575","-97.1814566908761","1097","POINT (-97.1814566908761 49.8702671531575)"
"511","133316","5755","910271","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9118008962176","-97.1705596160759","1823","POINT (-97.1705596160759 49.9118008962176)"
"2581","129614","42416","867866","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8909545631985","-97.1481086983036","1618","POINT (-97.1481086983036 49.8909545631985)"
"2333","33907","30279","718261","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9012442606434","-97.2026416317288","1353","POINT (-97.2026416317288 49.9012442606434)"
"1638","20309","20308","514748","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9457782977854","-97.1953132853253","1144","POINT (-97.1953132853253 49.9457782977854)"
"2414","108584","31012","742423","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9272944622611","-97.1238912399845","1133","POINT (-97.1238912399845 49.9272944622611)"
"1324","132936","16126","907967","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9011630126186","-97.1388754954408","1347","POINT (-97.1388754954408 49.9011630126186)"
"1287","123382","15650","798146","APS EQUIPMENT - SPEAKER - YELLOW","NOT APPLICABLE","49.8991899486479","-97.1442381382219","1421","POINT (-97.1442381382219 49.8991899486479)"
"148","1504","1502","857585","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.8916098914247","-97.1122678021599","1245","POINT (-97.1122678021599 49.8916098914247)"
"2270","29717","29711","712232","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8893633669145","-97.1397971340745","1580","POINT (-97.1397971340745 49.8893633669145)"
"1118","112019","13262","856982","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.953262862164","-97.1474722821967","1139","POINT (-97.1474722821967 49.953262862164)"
"2539","32866","32860","166912","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.8945536575189","-97.2075824625841","1065","POINT (-97.2075824625841 49.8945536575189)"
"2909","132976","37296","908178","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8971724248353","-97.1817371619432","1569","POINT (-97.1817371619432 49.8971724248353)"
"1610","132455","20048","904091","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9474267160091","-97.1525953968417","1279","POINT (-97.1525953968417 49.9474267160091)"
"322","106357","3074","719430","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8857652884775","-97.1607719539961","1696","POINT (-97.1607719539961 49.8857652884775)"
"3035","117945","38860","732868","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8945825196302","-97.2097538537914","1052","POINT (-97.2097538537914 49.8945825196302)"
"1438","17795","17782","742832","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8976511432106","-97.1477003033362","1281","POINT (-97.1477003033362 49.8976511432106)"
"2371","108416","108405","734960","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8981723137769","-97.2094115244387","1514","POINT (-97.2094115244387 49.8981723137769)"
"2518","33088","33086","718003","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9194235934587","-97.1290846648997","1699","POINT (-97.1290846648997 49.9194235934587)"
"2972","128220","38460","840696","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8932792693932","-97.1720972934758","1100","POINT (-97.1720972934758 49.8932792693932)"
"203","111776","2012","892536","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.901219831738","-97.1581536422547","1538","POINT (-97.1581536422547 49.901219831738)"
"2258","113470","109648","795845","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8887501453005","-97.1345644949755","1266","POINT (-97.1345644949755 49.8887501453005)"
"2725","35384","35354","719490","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8900009420397","-97.1442832593543","1160","POINT (-97.1442832593543 49.8900009420397)"
"1818","23399","23373","909215","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8967646838412","-97.1478971274223","1885","POINT (-97.1478971274223 49.8967646838412)"
"2215","104598","29338","735634","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9190950199205","-97.2069424212403","1594","POINT (-97.2069424212403 49.9190950199205)"
"1346","16344","16341","85460","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9546995175538","-97.1519508570365","1906","POINT (-97.1519508570365 49.9546995175538)"
"1481","18203","18199","681521","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8855833436401","-97.1500426220945","1066","POINT (-97.1500426220945 49.8855833436401)"
"1143","122606","13664","790513","APS EQUIPMENT - SPEAKER - YELLOW","NOT APPLICABLE","49.9294863259711","-97.1297752081966","1198","POINT (-97.1297752081966 49.9294863259711)"
"548","96348","6080","774548","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9041452779663","-97.1681819864691","1134","POINT (-97.1681819864691 49.9041452779663)"
"1332","16423","16414","85786","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","EASTBOUND","49.921502312401","-97.1952754298271","1255","POINT (-97.1952754298271 49.921502312401)"
"1591","19845","19844","532115","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9506953861174","-97.1497114788286","1365","POINT (-97.1497114788286 49.9506953861174)"
"2225","130803","29246","888565","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9519815456492","-97.1025455853263","1798","POINT (-97.1025455853263 49.9519815456492)"
"621","122106","7103","875449","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9192336518733","-97.1564495247078","1315","POINT (-97.1564495247078 49.9192336518733)"
"2623","118774","33594","739084","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9171825452829","-97.130833344097","1756","POINT (-97.130833344097 49.9171825452829)"
"2838","36427","36027","740772","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8972603122657","-97.1852918682639","1051","POINT (-97.1852918682639 49.8972603122657)"
"2835","36370","36021","182877","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.897411975793","-97.1850423332981","1051","POINT (-97.1850423332981 49.897411975793)"
"2097","27252","27250","680912","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9386926481066","-97.1952916140904","1142","POINT (-97.1952916140904 49.9386926481066)"
"2784","116181","35466","718967","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8977580572194","-97.1955683024917","1017","POINT (-97.1955683024917 49.8977580572194)"
"2253","29292","29288","714636","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8886369593562","-97.1350735238475","1266","POINT (-97.1350735238475 49.8886369593562)"
"836","116035","10061","717364","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9022685277276","-97.1494717041669","1550","POINT (-97.1494717041669 49.9022685277276)"
"3132","51884","51883","714043","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.89100575086","-97.1511557341238","1614","POINT (-97.1511557341238 49.89100575086)"
"2440","123444","31214","814329","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9367916281825","-97.1526227616713","1471","POINT (-97.1526227616713 49.9367916281825)"
"878","106052","18941","788097","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8995919272782","-97.1410753597084","1116","POINT (-97.1410753597084 49.8995919272782)"
"945","132480","11279","904255","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9003818683365","-97.150552080933","1158","POINT (-97.150552080933 49.9003818683365)"
"2203","28574","28573","629398","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.958573215995","-97.0917999490331","1744","POINT (-97.0917999490331 49.958573215995)"
"2618","44591","44590","893698","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8920260348576","-97.1427859028483","1616","POINT (-97.1427859028483 49.8920260348576)"
"1166","116957","14625","726064","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9253543226947","-97.1331640359478","1259","POINT (-97.1331640359478 49.9253543226947)"
"2831","36000","35998","723052","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9044336984194","-97.1348409392829","1381","POINT (-97.1348409392829 49.9044336984194)"
"106","336","331","711523","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8554963701514","-97.1038321477293","1458","POINT (-97.1038321477293 49.8554963701514)"
"2598","41975","41974","750695","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8915459810483","-97.1454548231437","1159","POINT (-97.1454548231437 49.8915459810483)"
"1885","24212","24201","714854","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8871274851651","-97.1430785690769","1273","POINT (-97.1430785690769 49.8871274851651)"
"3058","39173","39172","533694","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.894436079698","-97.2030088952253","1102","POINT (-97.2030088952253 49.894436079698)"
"2346","33867","30341","731713","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9014327872874","-97.2024111003109","1353","POINT (-97.2024111003109 49.9014327872874)"
"2788","35515","35511","719366","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9504245058935","-97.0807947122809","1643","POINT (-97.0807947122809 49.9504245058935)"
"2454","31449","31448","719543","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9351458338338","-97.14735204932","1964","POINT (-97.14735204932 49.9351458338338)"
"551","117988","6123","817441","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9075000218575","-97.1657130125579","1526","POINT (-97.1657130125579 49.9075000218575)"
"2447","103566","31415","526385","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8884901998712","-97.1438147918697","1967","POINT (-97.1438147918697 49.8884901998712)"
"1296","15742","15732","707402","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8999919056557","-97.1461548682057","1038","POINT (-97.1461548682057 49.8999919056557)"
"986","11842","11818","722963","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8993793104494","-97.140381083929","1248","POINT (-97.140381083929 49.8993793104494)"
"1081","12836","12832","562249","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.942482522804","-97.1135237444362","1289","POINT (-97.1135237444362 49.942482522804)"
"2799","107528","107521","687595","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8916501575486","-97.1378355217044","1087","POINT (-97.1378355217044 49.8916501575486)"
"242","123384","2713","798166","APS EQUIPMENT - SPEAKER - YELLOW","NOT APPLICABLE","49.8930432205408","-97.1588659374235","1675","POINT (-97.1588659374235 49.8930432205408)"
"2237","29048","29023","149895","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9551035783983","-97.0977980620105","1930","POINT (-97.0977980620105 49.9551035783983)"
"2293","30439","30434","690642","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9414887288038","-97.1143118936224","1290","POINT (-97.1143118936224 49.9414887288038)"
"1387","22503","16839","698803","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9516077685739","-97.1415190578403","1091","POINT (-97.1415190578403 49.9516077685739)"
"2090","106280","27120","714787","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8877677564713","-97.1387150833636","1275","POINT (-97.1387150833636 49.8877677564713)"
"495","123545","5412","799897","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8969756149412","-97.1684635267174","1123","POINT (-97.1684635267174 49.8969756149412)"
"3063","39270","39269","196502","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.894171721597","-97.2032192887542","1102","POINT (-97.2032192887542 49.894171721597)"
"947","11219","11206","745023","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8970100229672","-97.1404174991536","1786","POINT (-97.1404174991536 49.8970100229672)"
"2987","38486","38485","714232","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.935754475103","-97.062671136435","1738","POINT (-97.062671136435 49.935754475103)"
"2329","36100","36096","681060","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8905699784239","-97.1354592165892","1263","POINT (-97.1354592165892 49.8905699784239)"
"311","6249","2852","680234","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8877652934734","-97.1606525701894","1702","POINT (-97.1606525701894 49.8877652934734)"
"2921","120610","120596","753405","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8970409113497","-97.1775129299396","1061","POINT (-97.1775129299396 49.8970409113497)"
"1539","19150","19147","718827","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9479113956079","-97.0840829165681","1783","POINT (-97.0840829165681 49.9479113956079)"
"2184","28274","28271","721664","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9609709654041","-97.0875598716075","1803","POINT (-97.0875598716075 49.9609709654041)"
"1379","16817","16799","87555","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9513744565927","-97.1416626668446","1091","POINT (-97.1416626668446 49.9513744565927)"
"1821","23335","23333","689318","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9166022988696","-97.2069457739614","1781","POINT (-97.2069457739614 49.9166022988696)"
"865","133343","122433","910439","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9316135619547","-97.1374738103808","1197","POINT (-97.1374738103808 49.9316135619547)"
"1219","96402","14707","747769","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9314988786223","-97.1670287296575","1329","POINT (-97.1670287296575 49.9314988786223)"
"3049","123367","39083","798017","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9313619066412","-97.0446870231665","1169","POINT (-97.0446870231665 49.9313619066412)"
"400","115280","115267","709471","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8749520079732","-97.1669782813444","1811","POINT (-97.1669782813444 49.8749520079732)"
"1996","26043","26041","878724","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8743957238858","-97.202197858176","1272","POINT (-97.202197858176 49.8743957238858)"
"2768","126063","35124","818902","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9090900145537","-97.1316217246071","1447","POINT (-97.1316217246071 49.9090900145537)"
"1885","24211","24201","714852","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8871274851651","-97.1430785690769","1273","POINT (-97.1430785690769 49.8871274851651)"
"970","132409","11570","903450","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8973073054783","-97.1416476396972","1663","POINT (-97.1416476396972 49.8973073054783)"
"1990","118020","25946","773586","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8743385238182","-97.1967992834762","1562","POINT (-97.1967992834762 49.8743385238182)"
"676","126160","7904","877144","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9243967581397","-97.152786937951","1168","POINT (-97.152786937951 49.9243967581397)"
"1477","18162","18119","851868","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8856611176727","-97.1496076569077","1066","POINT (-97.1496076569077 49.8856611176727)"
"2587","42150","42129","746325","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.891081923513","-97.1466150097998","1370","POINT (-97.1466150097998 49.891081923513)"
"1774","22851","22848","723098","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8993597989631","-97.1382335767171","1688","POINT (-97.1382335767171 49.8993597989631)"
"1329","16261","16255","722157","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9548709989961","-97.1515108666541","1906","POINT (-97.1515108666541 49.9548709989961)"
"1792","133241","23209","909819","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8960454823132","-97.1426064240171","1010","POINT (-97.1426064240171 49.8960454823132)"
"1837","111156","23520","715259","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.8962506334378","-97.1464494509375","1757","POINT (-97.1464494509375 49.8962506334378)"
"513","133323","5863","910318","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9118061323532","-97.1709494467356","1823","POINT (-97.1709494467356 49.9118061323532)"
"697","8112","8111","49592","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9089776239681","-97.183353881398","1409","POINT (-97.183353881398 49.9089776239681)"
"3022","105150","38687","717863","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9001943889069","-97.1649092519354","1752","POINT (-97.1649092519354 49.9001943889069)"
"1982","25847","25846","724900","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8739845729328","-97.186272246032","1105","POINT (-97.186272246032 49.8739845729328)"
"2049","26835","26831","714849","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8875203317945","-97.1415388718439","1789","POINT (-97.1415388718439 49.8875203317945)"
"2727","35141","35123","714143","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8903796480153","-97.143372648336","1582","POINT (-97.143372648336 49.8903796480153)"
"2406","30906","30904","712564","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9311169237047","-97.1222114901448","1299","POINT (-97.1222114901448 49.9311169237047)"
"3031","105148","38828","717866","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9000964792644","-97.164912966827","1752","POINT (-97.164912966827 49.9000964792644)"
"1646","25034","20374","765595","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9460816133245","-97.1953351752844","1144","POINT (-97.1953351752844 49.9460816133245)"
"720","8422","8417","50899","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9110282903508","-97.1897902593728","1420","POINT (-97.1897902593728 49.9110282903508)"
"2533","32602","32600","672586","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.897932797072","-97.2072805544445","1367","POINT (-97.2072805544445 49.897932797072)"
"369","25311","3753","773077","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.8772674514376","-97.1632089983223","1078","POINT (-97.1632089983223 49.8772674514376)"
"2428","31151","31143","630657","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.9276419733331","-97.1242369898244","1133","POINT (-97.1242369898244 49.9276419733331)"
"2230","28845","28843","712580","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9553920013868","-97.0979544587585","1930","POINT (-97.0979544587585 49.9553920013868)"
"2523","118794","32442","739204","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9174539673498","-97.1312314659575","1756","POINT (-97.1312314659575 49.9174539673498)"
"1716","21922","21921","112059","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9355857522634","-97.1250399122281","1962","POINT (-97.1250399122281 49.9355857522634)"
"922","106663","10981","712863","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8990397435776","-97.1519603393264","1013","POINT (-97.1519603393264 49.8990397435776)"
"615","7231","7228","715077","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9266816364451","-97.1689865048733","1359","POINT (-97.1689865048733 49.9266816364451)"
"525","112550","5851","777427","APS EQUIPMENT - SPEAKER - YELLOW","BAILOUT","49.9001895976268","-97.1681660053643","1120","POINT (-97.1681660053643 49.9001895976268)"
"2647","48071","47022","850788","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8928953531467","-97.1385427708918","1351","POINT (-97.1385427708918 49.8928953531467)"
"1879","24153","24145","735085","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8950262611409","-97.1440150351853","1211","POINT (-97.1440150351853 49.8950262611409)"
"1736","22154","22151","725589","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.916301802507","-97.1987638720873","1071","POINT (-97.1987638720873 49.916301802507)"
"941","132550","11200","904603","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9003762878758","-97.1509483845285","1158","POINT (-97.1509483845285 49.9003762878758)"
"2823","35858","35854","180346","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","EASTBOUND","49.9046288429093","-97.1347501136783","1381","POINT (-97.1347501136783 49.9046288429093)"
"727","129694","8519","868558","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9239985783925","-97.1436685056966","1665","POINT (-97.1436685056966 49.9239985783925)"
"1720","22161","22152","113244","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","NORTHBOUND","49.9458170578227","-97.2298424605535","1130","POINT (-97.2298424605535 49.9458170578227)"
"1964","25827","25825","724894","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8739636314056","-97.1865119344757","1105","POINT (-97.1865119344757 49.8739636314056)"
"2249","111320","29052","690162","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8896505036983","-97.138517059597","1759","POINT (-97.138517059597 49.8896505036983)"
"2591","42253","42251","746313","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.8913399042097","-97.1465442990508","1370","POINT (-97.1465442990508 49.8913399042097)"
"328","114758","114745","702825","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8859009530762","-97.160514795023","1696","POINT (-97.160514795023 49.8859009530762)"
"507","125687","5551","815959","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8969105121728","-97.1687321076669","1123","POINT (-97.1687321076669 49.8969105121728)"
"1957","105604","25604","849638","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8736165299684","-97.1808560933041","1032","POINT (-97.1808560933041 49.8736165299684)"
"2415","105598","31092","724266","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.891258854603","-97.1323379452943","1856","POINT (-97.1323379452943 49.891258854603)"
"1987","25917","25916","773497","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.8743440357033","-97.197077111174","1562","POINT (-97.197077111174 49.8743440357033)"
"3058","39174","39172","747456","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.894436079698","-97.2030088952253","1102","POINT (-97.2030088952253 49.894436079698)"
"1152","13659","13646","73799","PED DETECTION - GREENLITE PUSHBUTTON","SOUTHBOUND","49.957995780427","-97.1611932821237","1825","POINT (-97.1611932821237 49.957995780427)"
"1524","130522","18822","885202","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9541057473294","-97.0756059869423","1687","POINT (-97.0756059869423 49.9541057473294)"
"2451","31429","31427","515835","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","SOUTHBOUND","49.9351765740485","-97.1475980140808","1964","POINT (-97.1475980140808 49.9351765740485)"
"231","114982","114956","706730","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8965889552704","-97.1582762403076","1676","POINT (-97.1582762403076 49.8965889552704)"
"2600","33522","33466","754675","PED DETECTION - GREENLITE PUSHBUTTON","WESTBOUND","49.9173641377392","-97.1307152299607","1756","POINT (-97.1307152299607 49.9173641377392)"
"1330","16307","16275","85268","PED DETECTION - GREENLITE PUSHBUTTON","NORTHBOUND","49.9214176033905","-97.1948992469575","1255","POINT (-97.1948992469575 49.9214176033905)"
"278","128961","128960","858621","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8857222641774","-97.1594646869094","1282","POINT (-97.1594646869094 49.8857222641774)"
"663","7690","7689","47723","PED DETECTION - ARROW LED PUSHBUTTON - SINGLE ARROW","NORTHBOUND","49.9091136112845","-97.1837022643195","1404","POINT (-97.1837022643195 49.9091136112845)"
"2014","123137","62020","810408","PED DETECTION - GREENLITE PUSHBUTTON","EASTBOUND","49.8733190856043","-97.1658661925865","1512","POINT (-97.1658661925865 49.8733190856043)"
"2720","35313","35306","881339","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.8899560343442","-97.1445999443223","1160","POINT (-97.1445999443223 49.8899560343442)"
"1476","18110","18100","745546","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9024195557882","-97.1393482981","1316","POINT (-97.1393482981 49.9024195557882)"
"607","14125","7032","720113","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.9194133376878","-97.1563088334385","1315","POINT (-97.1563088334385 49.9194133376878)"
"1403","17288","17280","677710","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.9351594916319","-97.163853372898","1143","POINT (-97.163853372898 49.9351594916319)"
"2905","132987","37264","908238","APS EQUIPMENT - SPEAKER - YELLOW","SOUTHBOUND","49.8973206608322","-97.1820079184008","1569","POINT (-97.1820079184008 49.8973206608322)"
"2283","29813","29807","875925","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.898016609697","-97.2026875988278","1710","POINT (-97.2026875988278 49.898016609697)"
"1587","19679","19678","697507","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9572225458602","-97.1444553750894","1411","POINT (-97.1444553750894 49.9572225458602)"
"1142","122595","13647","790447","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9295273532711","-97.1299579632375","1198","POINT (-97.1299579632375 49.9295273532711)"
"2508","126054","32835","818787","APS EQUIPMENT - SPEAKER - YELLOW","EASTBOUND","49.9239355829017","-97.1263146545019","1112","POINT (-97.1263146545019 49.9239355829017)"
"906","10766","10763","681122","APS EQUIPMENT - SPEAKER - YELLOW","WESTBOUND","49.898240961537","-97.1520407723683","1685","POINT (-97.1520407723683 49.898240961537)"
"511","133315","5755","910267","APS EQUIPMENT - SPEAKER - YELLOW","NORTHBOUND","49.9118008962176","-97.1705596160759","1823","POINT (-97.1705596160759 49.9118008962176)"
