"activity_id","activity_name","activty_number","activity_status","activity_type","category","other_category","gender","parent_season","child_season","age_min_year","age_min_month","age_min_week","age_max_year","age_max_month","age_max_week","default_beginning_date","default_ending_date","default_pattern_dates","catalog_description","online_notes","number_of_meeting_dates","minimum_enrollment","maximum_enrollment","open_spaces","public_url","place_name","place_address_1","place_address_2","place_city","place_province","place_postal_code"
"49978","Yoga Kids 6-8 years","54971","Closed","Activity","Children's - 6 to 12 years","Active Living","Coed","2019 Fall","2019 Fall: Term 1","5","11","0","9",,,"2019-09-17T00:00:00.000","2019-11-12T00:00:00.000","Tuesday,06:00 PM,1h","Participants will learn basic poses and breathing techniques through sharing circles, laughter yoga, partner yoga and other cooperative learning activities which develop creativity, positive social interaction and emotional balance as well as increasing fitness levels.","<p>Please provide the instructor with a completed Participant Medical Information Form at the first class, you may fill them in prior to the class or in </p><p><br></p><p><br></p><p><br></p>","9","5","10","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/49978","École St. Germain","77 John Forsyth Rd.",,"Winnipeg","MB","R2N 1R3"
"7041","Red Cross Swim - Salamander","12037","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2016 Summer",,"3","0","0","6",,,"2016-07-18T00:00:00.000","2016-07-22T00:00:00.000","Monday,10:30 AM,45m/Tuesday,10:30 AM,45m/Wednesday,10:30 AM,45m/Thursday,10:30 AM,45m/Friday,10:30 AM,45m","<p>  Learn to love the water in Salamander. Preschoolers actively learn new swimming skills, including floats and glides, through games and songs. This fun class includes learning to jump into chest deep water. Designed for children 3 - 5 years of age.Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim - Sea Otter or equivalent </p><p>Next Level: 5 years and under - Red Cross Swim - Sunfish </p><p>Next Level: 6 years and over - Red Cross Swim Kids - Level 1 or Red Cross Swim Kids - Level 1 Premium    </p>","<p>  Prerequisite: Red Cross Swim - Sea Otter or equivalent.</p><p><br></p><p>Please meet at Salamander sign.  </p>","5","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/7041","Elmwood Kildonans Pool","909 Concordia Ave.",,"Winnipeg","MB","R2K 2M6"
"80317","Cindy Klassen Rec Complex - Public Swim","85310","Closed","Activity","Indoor Facility Admissions","Cindy Klassen Recreation Complex","Coed","2020 Summer",,"0","0","0",,,,"2020-08-21T00:00:00.000","2020-08-21T00:00:00.000","Friday,08:30 AM,2h","<ul><li>       <strong>Please do not attend this reservation if you are experiencing flu-like symptoms, travelled outside of the province in the last 14 days, or have been in contact with anyone confirmed to be infected with Covid -19. The onsite supervisor has the right to allow or prevent access to any part of the pool or the pool in its entirety should there be any safety concerns regarding the patron’s use of the facility.</strong></li><li>      This public swim reservation will grant you access to the shallow end; after successfully completing a swim test, access to the deep end (diving boards) may be granted (space permitting).</li><li>Mid-section lap swim and gym space is also reservable (space permitting); due to social distancing parameters, access to these additional areas cannot be guaranteed without a reservation </li><li>Please arrive dressed to swim; access to showers, lockers, washrooms will be reduced and cleaned frequently, as will public spaces </li><li>Please maintain a 2 metre (6 feet) separation between staff and patrons whenever possible; limit close encounters to less than 10 minutes (not applicable to people living together in the same household) </li><li>All public admission height requirements are to be adhered to </li><li>A limited number of lifejackets and Personal Floatation Devices (PFDs) will be available for public use; please bring your own lifejacket or PFD if possible </li><li>Toys (i.e. balls) will not be made available for public use; please bring your own toys (use is at discretion of the lifeguard)</li>    <li>Water fountains are restricted to bottle filling  only</li>    </ul>","<b><u>Precautions</u></b><br><ul><li>You are reminded to exercise precautions to protect against the spread of illness</li><li>Everyone should practice good handwashing hygiene and wash your hands with soap and warm water for at least 20 seconds and dry them thoroughly—if you are unable to wash your hands, use an alcohol-based hand cleanser</li><li>Cover your mouth and nose with a tissue when coughing or sneezing, or cough or sneeze into your sleeve—throw used tissues in the garbage and immediately wash your hands, or use an alcohol-based hand cleanser</li><li>Avoid touching your eyes, nose, and mouth</li><li>Minimize prolonged (more than 10 minutes), close (less than two meters/six feet) contact with individuals in public</li><li>Avoid travel, crowded places and events, especially if you are at higher risk(e.g. seniors and those with underlying medical conditions)</li><li>If you are unwell, stay at home</li></ul>","1","0","50","47","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/80317","Cindy Klassen Recreation Complex","999 Sargent Ave.",,"Winnipeg","MB","R3E 3K6"
"26697","Lifesaving - NLS Pool","31693","Closed","Activity","Leadership Development","Lifeguarding","Coed","2017 Leadership",,"16","0","0",,,,"2017-09-28T00:00:00.000","2017-12-07T00:00:00.000","Thursday,05:00 PM,4h30m","<p>  National Lifeguard certification is Canada's professional lifeguard standard. This training develops a sound understanding of lifeguarding principles, good judgement, and a mature and responsible attitude towards the lifeguards role. It emphasizes prevention and effective rescue response in emergencies including first aid treatment. Candidates develop teamwork, leadership and communication skills. Fitness requirements include a timed object recovery, 50 meter sprint challenge, 50 meter rescue drill and 400 meter endurance challenge. Program includes classroom and water activities.  100 % attendance and participation are required.  Prerequisites: 16 years age, Bronze Cross and Standard First Aid  </p><p><br></p><p>*This is a 10 week activity* </p><p>*No Class Nov. 30th 2017*</p>","<p>  Participants must give prerequisites to the instructor at the first class  * 16 years of age  * Bronze Cross  * Standard First Aid award    Participants are required to purchase the following non-refundable items (available at the pool):  * Canadian Lifesaving Manual - approximate cost $43.00  * Alert, Lifeguarding in Action - approximate cost $43.00  * National Lifeguard Award Guide - approximate cost $24.00  * a Leadership Starter Kit (gloves, whistle, mouth barrier) - approximate cost $12.00    * Program includes classroom and water activities - 100% attendance and participation is required    * Fitness requirements include a timed object recovery, 50 meter sprint challenge, 50 meter rescue drill and 400 meter endurance challenge.    * NLS Awards will be mailed to successful candidates by the Lifesaving Society  </p><p><br></p><p><br></p><p>*This is a 10 week activity* </p><p>*No Class Nov. 30th 2017*  </p>","10","6","12","8","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/26697","Pan Am Pool","25 Poseidon Bay",,"Winnipeg","MB","R3M 3E4"
"9515","Croix-Rouge Natation junior, niveau 2","14511","Closed","Français","Aquatics - Swimming Lessons","Learn to Swim","Coed","2016 Spring",,"6","0","0","18",,,"2016-04-07T00:00:00.000","2016-06-09T00:00:00.000","Thursday,05:00 PM,30m","<p>  À ce niveau, on s'attachera à familiariser les enfants à l'eau et à leur apprendre les gestes rudimentaires sur le ventre et sur le dos. Les participants découvriront des activités en eau profonde et apprendront à utiliser des vêtements de flottaison individuels (VFI). Ils apprendront aussi à nager sur une distance de 10 mètres. Les enfants développent leur endurance en nageant sur une distance de 10 mètres. </p><p>Ce cours s'adresse aux enfants de 6 ans ou plus. </p><p>Condition: Croix-Rouge Natation - Poisson-lune ou Croix-Rouge Natation junior, niveau 1 ou l'équivalent. </p><p>Niveau suivant: Croix-Rouge Natation junior, niveau 3 ou niveau 3 Premium. </p><p><br></p><p>   </p><p>Split Class with level 1 French #14510 </p>","<p>  Ce cours s'adresse aux enfants de 6 ans ou plus. Condition: Croix-Rouge Natation - Poisson-lune ou Croix-Rouge Natation junior, niveau 1 ou l'équivalent. Niveau suivant: Croix-Rouge Natation junior, niveau 3 ou niveau 3 Premium.  </p><p>Split Class with level 1 French #14510  </p>","10","1","3","2","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/9515","Margaret Grant Pool/Piscine","685 Dalhousie Dr.",,"Winnipeg","MB","R3T 3Y2"
"13118","Skating - Li'l Polar Bears","18114","Closed","Activity","Learn to Skate","Basic Skating","Coed","2016 Fall",,"4","0","0","7",,,"2016-09-26T00:00:00.000","2016-12-12T00:00:00.000","Monday,06:00 PM,30m","<p>  Preschoolers will learn to get up by themselves and move forward and backwards.<br>For 4 - 5 year old children who are skating for the first time or have taken Parent and Cub.   </p>","<p>Required Equipment:</p><ul><li>Hockey or Figure skates</li><li>New and used skates to be sharpened prior to start of lessons</li><li>gloves or mitts</li><li>proper fitting CSA approved hockey helmet is mandatory </li></ul><p>** NO BICYCLE HELMETS ALLOWED**</p><p>Child has to be minimum age by the end date of program.</p><p>Registration Fees for this course are 100% eligible for the Children's Tax credit.</p><p><br></p><p>Cancelled Oct. 10 & 31.</p>","10","3","6","1","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/13118","River East Arena","1410 Rothesay St.",,"Winnipeg","MB","R2G 1V2"
"26886","Red Cross Swim Kids Level 8","31882","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Fall",,"6","0","0","18",,,"2017-10-02T00:00:00.000","2017-12-11T00:00:00.000","Monday,06:00 PM,45m","<p>  This level teaches breaststroke, feet-first surface dives, stride entries and eggbeater kick. Children learn about the dangers of open water, hypothermia and the performance of rescue breathing on children and adults. Endurance is built through a 300 meter swim. Designed for children 6 years of age and older. Participants must be minimum age by course start date. </p><p>Prerequisite: Red Cross Swim Kids Level 7 or equivalency </p><p>Next Level: Lifesaving Swim Patrol Rookie Ranger or Red Cross Swim Kids Level 9 or Red Cross Swim Kids Level 9 Premium    </p>","Prerequisite: Red Cross Swim Kids Level 7 or equivalency    <div><br></div><div>Split with Level 7</div>","10","3","4","3","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/26886","Kinsmen Sherbrook Pool","381 Sherbrook St.",,"Winnipeg","MB","R3B 2W7"
"55450","Red Cross Swim - Private Lessons","60443","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2020 Winter","2020 Winter: Term 2","3","0","0",,,,"2020-01-09T00:00:00.000","2020-03-12T00:00:00.000","Thursday,05:30 PM,30m","Private swim lessons are for one student per instructor. Services will be customized to provide opportunities for candidates to participate in Red Cross programs or to improve specific stroke/skills.",,"10","1","1","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/55450","St. James Assiniboia Centennial Pool","644 Parkdale St.",,"Winnipeg","MB","R2Y 0X4"
"38604","Red Cross Swim - Sea Otter","43600","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2019 Winter","2019 Winter: Term 2","3","0","0","6",,,"2019-01-07T00:00:00.000","2019-02-06T00:00:00.000","Monday,04:30 PM,30m/Wednesday,04:30 PM,30m","<p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">This fun  class is a transitional level for 3 - 5 year olds who are progressing towards  independent participation with the instructor. Parent/caregiver must accompany the  child in the water until the instructor indicates otherwise. We will help them  jump into shallow water, they will try assisted floats and glides on their  front and back, and they will learn to open their eyes and blow bubbles  underwater.</font></p>    <p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">Prerequisite:  3 years of age. Participants must be minimum age by course start date.</font></p>    <p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">Next Level:  5 years and under: Red Cross Swim - Salamander</font></p><p style=""margin: 0in 0in 0pt;""><font face=""Calibri"">6 years and older: Red Cross  Swim Kids Level 1</font></p><p style=""margin: 0in 0in 0pt;""><font face=""Calibri""><br></font></p>","<p>  Prerequisite: 3 years of age. Participants must be minimum age by course start date.<br>Next Level: 5 years and under: Red Cross Swim - Salamander, 6 years and older: Red Cross Swim Kids Level 1</p><p>*Parent/caregiver must accompany the child in the water until the instructor indicates otherwise.</p><p> **NO CLASS ON MONDAY, FEBRUARY 18 - LOUIS RIEL DAY</p><p><br>**THIS PROGRAM TAKES PLACE TWICE PER WEEK<br></p><p>   </p>","10","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/38604","Margaret Grant Pool/Piscine","685 Dalhousie Dr.",,"Winnipeg","MB","R3T 3Y2"
"80659","Seven Oaks - Public Swim (Splash Pad)","85652","Closed","Activity","Indoor Facility Admissions","Seven Oaks Pool","Coed","2020 Summer",,"0","0","0",,,,"2020-09-04T00:00:00.000","2020-09-04T00:00:00.000","Friday,02:00 PM,2h","<ul><li><strong>   Please do not attend this       reservation if you are experiencing flu-like symptoms, travelled       outside of the province in the last 14 days, or have been in contact with       anyone confirmed to be infected with Covid -19.  The onsite       supervisor has the right to allow or prevent access to any part of the       pool or the pool in its entirety should there be any safety concerns       regarding the patron’s use of the facility.</strong></li>   <li>This public swim reservation will grant you access to       the splash pad area.</li>       <li>Lap swim and public swim (shallow/deep end) are  also reservable (space permitting); due to social distancing parameters, access  to these additional areas cannot be guaranteed without a reservation</li>    <li>Please arrive dressed to swim; access to showers, lockers, washrooms  will be reduced and cleaned frequently, as will public spaces</li>       <li>Please maintain a 2-meter (6 feet) separation between staff and       patrons whenever       possible; limit close encounters to less than 10 minutes (not applicable to people living together in the same       household)</li>   <li>All       public admission height requirements are to be adhered to</li>   <li>A       limited number of lifejackets and Personal Floatation Devices (PFDs) will       be available for public use; please bring your own lifejacket or PFD if       possible</li>      <li>Toys (i.e. balls) will not be made available for  public use; please bring your own toys (use is at discretion of the lifeguard)</li><li>Water fountains are restricted to bottle filling  only</li></ul>","<b><u>Precautions</u></b><br><ul><li>You are reminded to exercise precautions to protect against the spread of illness</li><li>Everyone should practice good handwashing hygiene and wash your hands with soap and warm water for at least 20 seconds and dry them thoroughly—if you are unable to wash your hands, use an alcohol-based hand cleanser</li><li>Cover your mouth and nose with a tissue when coughing or sneezing, or cough or sneeze into your sleeve—throw used tissues in the garbage and immediately wash your hands, or use an alcohol-based hand cleanser</li><li>Avoid touching your eyes, nose, and mouth</li><li>Minimize prolonged (more than 10 minutes), close (less than two meters/six feet) contact with individuals in public</li><li>Avoid travel, crowded places and events, especially if you are at higher risk(e.g. seniors and those with underlying medical conditions)</li><li>If you are unwell, stay at home</li></ul>","1","0","30","26","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/80659","Seven Oaks Pool","444 Adsum Dr.",,"Winnipeg","MB","R2P 1J1"
"14014","Red Cross Swim - People with Disabilities","19010","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Winter",,"3","0","0",,,,"2017-01-14T00:00:00.000","2017-03-18T00:00:00.000","Saturday,11:15 AM,30m","Red Cross Swim - People with Disabilities lessons are available for individuals with developmental, cognitive and/or physical disabilities. These classes focus on developing sound water safety skills. They are designed to follow the Red Cross Swim program and provide an opportunity for supervised water activities.<br><br>These classes are for people with disabilities only.<br><br>When the participant and their caregiver meet the instructor on the first day of the program, the instructor will take appropriate steps to ensure instruction is tailored to the participant's needs.<br>","Red Cross Swim - People with Disabilities lessons are available for individuals with developmental, cognitive and/or physical disabilities. These classes focus on developing sound water safety skills. They are designed to follow the Red Cross Swim program and provide an opportunity for supervised water activities.<br><br>These classes are for people with disabilities only.<br><br>When the participant and their caregiver meet the instructor on the first day of the program, the instructor will take appropriate steps to ensure instruction is tailored to the participant's needs.<br>","10","1","1","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/14014","Bonivital Pool/Piscine Bonivital","1215 Archibald St.",,"Winnipeg","MB","R2J 0Y9"
"16456","Red Cross Swim Kids Level 4","21452","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Winter",,"6","0","0","18",,,"2017-01-09T00:00:00.000","2017-03-20T00:00:00.000","Monday,07:30 PM,30m","<div>  Swimmers develop their front crawl and are introduced to sculling and back swim with shoulder rolll. Children work on kneeling dives, deep water surface support and developing a greater sense of self-safety by understanding their own limits. Endurance is built through a 25 meter swim. Designed for children 6 years of age and older.Participants must be minimum age by course start date.</div><div>Prerequisite: Red Cross Swim - Red Cross Swim Kids - Level 3 or equivalency Next Level: Red Cross Swim Kids - Level 5 or Red Cross Swim Kids - Level 5 Premium    </div>","<div>  Participants must complete Level 3 in order to register. </div><div><br></div><div>This program is 9 weeks in length</div><div>*No Lesson February 20, 2017*</div><div>*No Lesson March 6, 2017*<br></div><div><br></div>","9","4","7","1","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/16456","Pan Am Pool","25 Poseidon Bay",,"Winnipeg","MB","R3M 3E4"
"31287","Red Cross Swim Kids Level 2","36283","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2018 Spring",,"6","0","0","18",,,"2018-05-08T00:00:00.000","2018-06-07T00:00:00.000","Tuesday,07:15 PM,30m/Thursday,07:15 PM,30m","Water orientation and basic front and back swim skills are the focus of this level. Children are introduced to deep water activities and proper use of a Personal Flotation Device (PFD). Endurance is built through a 10 meter swim.<br><br>Designed for children 6 years of age and older. Participants must be minimum age by course start date.<br><br>Prerequisite: Red Cross Swim - Sunfish or Red Cross Swim Kids - Level 1 or equivalency<br><br>Next Level: Red Cross Swim Kids - Level 3","Designed for children 6 years of age and older. Participants must be minimum age by course start date.<br><br>Prerequisite: Red Cross Swim - Sunfish or Red Cross Swim Kids - Level 1 or equivalency<br><br>Next Level: Red Cross Swim Kids - Level 3<br><br>**THIS PROGRAM TAKES PLACE TWICE A WEEK<br>","10","4","6","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/31287","Bonivital Pool/Piscine Bonivital","1215 Archibald St.",,"Winnipeg","MB","R2J 0Y9"
"4798","Red Cross Swim - Salamander","9794","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2016 Spring",,"3","0","0","6",,,"2016-04-05T00:00:00.000","2016-06-07T00:00:00.000","Tuesday,03:00 PM,30m","<p>  Learn to love the water in Salamander. Preschoolers actively learn new swimming skills, including floats and glides, through games and songs. This fun class includes learning to jump into chest deep water. Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim - Sea Otter or equivalent<br><br>Next Level: 5 years and under - Red Cross Swim - Sunfish<br><br>Next Level: 6 years and over - Red Cross Swim Kids - Level 1 or Red Cross Swim Kids - Level 1 Premium    </p>","Prerequisite: Red Cross Swim - Sea Otter or equivalent","10","3","4","3","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/4798","Transcona Kinsmen Centennial Pool","1101 Wabasha St.",,"Winnipeg","MB","R2C 1G6"
"17224","Red Cross Swim - Whale","22220","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Spring",,"3","0","0","6",,,"2017-04-08T00:00:00.000","2017-06-10T00:00:00.000","Saturday,09:00 AM,30m","Independent preschoolers will have a 'whale' of a time! Preschoolers will increase their swimming distance to 15 meters, improve skills in front and back swims and be introduced to sitting dives. Swimmers also learn about throwing assists to help another person in the water.<br><br>Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.<br><br>Prerequisite: Red Cross Swim - Crocodile or equivalent.<br><br>Next Level: at 6 years of age, Red Cross Swim Kids - Level 3 or Red Cross Swim Kids - Level 3 Premium","Independent preschoolers will have a 'whale' of a time! Preschoolers will increase their swimming distance to 15 meters, improve skills in front and back swims and be introduced to sitting dives. Swimmers also learn about throwing assists to help another person in the water.<br><br>Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.<br><br>Prerequisite: Red Cross Swim - Crocodile or equivalent.<br><br>Next Level: at 6 years of age, Red Cross Swim Kids - Level 3 or Red Cross Swim Kids - Level 3 Premium<br><br>THIS COURSE IS COMBINED WITH RED CROSS SWIM - CROCODILE<br><br><br>","10","1","2","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/17224","Elmwood Kildonans Pool","909 Concordia Ave.",,"Winnipeg","MB","R2K 2M6"
"27523","Skating - Parent & Cub","32519","Closed","Activity","Learn to Skate","Basic Skating","Coed","2018 Winter",,"3","0","0","5",,,"2018-01-08T00:00:00.000","2018-03-19T00:00:00.000","Monday,06:00 PM,30m","<p>      3 & 4 year old children accompanied by a skating parent/guardian with basic skating ability (one child to one adult ratio).  Parent/Guardian must be on skates and must wear a CSA approved helmet.  With the guidance of the instructor, they will help their preschoolers to stand up by themselves and progress to moving forward unassisted.</p>","<p>      This course is for 3 & 4 year old children accompanied by a skating parent/guardian with basic skating ability (one child to one adult ratio). </p><p>Parent/guardian MUST be on skates. Helmets are Mandatory for Parents who are participating in the Parent & Cub Program.</p><p><br>Required equipment:</p><p>- Hockey or figure skates: new and used skates to be sharpened prior to start of lessons<br>- Gloves or mitts<br>- Proper fitting CSA approved hockey helmet is mandatory for both parent and child<br> <br>*No bicycle helmets allowed*</p><p>Child has to be minimum age at the end of program. </p><p>Cancelled Feb. 19, 2018.</p>","10","4","8","3","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/27523","River East Arena","1410 Rothesay St.",,"Winnipeg","MB","R2G 1V2"
"22512","Red Cross Swim - Sunfish","27508","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Spring",,"3","0","0","6",,,"2017-04-03T00:00:00.000","2017-06-05T00:00:00.000","Monday,05:00 PM,30m","<p>  Preschoolers will build endurance while working on a 5 meter front swim. Learning focuses on safety in, on and around the water. Entries and floats in deep water are introduced. Designed for children 3 - 5 years of age. Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim Salamander or equivalent</p><p>Next Level: 5 years and under - Red Cross Swim Crocodile Next Level: 6 years and over - Sunfish successfully completed - Red Cross Swim Kids Level 2 or Red Cross Swim Kids Level 2 Premium. Next Level: 6 years and over - Sunfish not successfully completed - Red Cross Swim Kids Level 1 or Red Cross Swim Kids Level 1 Premium    </p>","Prerequisite: Red Cross Swim Salamander or equivalent","8","3","4","1","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/22512","Kinsmen Sherbrook Pool","381 Sherbrook St.",,"Winnipeg","MB","R3B 2W7"
"25380","Red Cross Swim Kids Level 4","30376","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Fall",,"6","0","0","18",,,"2017-10-02T00:00:00.000","2017-12-11T00:00:00.000","Monday,07:30 PM,30m","<p>  Swimmers develop their front crawl and are introduced to sculling and back swim with shoulder rolll. Children work on kneeling dives, deep water surface support and developing a greater sense of self-safety by understanding their own limits. Endurance is built through a 25 meter swim. Designed for children 6 years of age and older.Participants must be minimum age by course start date.</p><p>Prerequisite: Red Cross Swim - Red Cross Swim Kids - Level 3 or equivalency </p><p>Next Level: Red Cross Swim Kids - Level 5 or Red Cross Swim Kids - Level 5 Premium    </p>","<p>  Prerequisite: Red Cross Swim - Red Cross Swim Kids - Level 3 </p><p>**No class Oct 9** </p><p>  </p>","10","4","6","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/25380","Sergeant Tommy Prince Place","90 Sinclair St.",,"Winnipeg","MB","R2X 1X1"
"19473","Red Cross Swim - Sea Otter","24469","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2017 Summer",,"3","0","0","6",,,"2017-07-04T00:00:00.000","2017-07-14T00:00:00.000","Monday,06:00 PM,30m/Tuesday,06:00 PM,30m/Wednesday,06:00 PM,30m/Thursday,06:00 PM,30m/Friday,06:00 PM,30m","<p>  This fun class is a transitional level for 3 - 5 year old who are progressing towards independent participation with the instructor. Parent/caregiver must accompany the child in the water until the instructor indicates otherwise. We will help them jump into shallow water. They will try assisted floats and glides on their front and back. They will learn to open their eyes and blow bubbles underwater. Participants must be minimum age by course start date.</p><p> Next Level: 5 years and under - Red Cross Swim - Salamander; 6 years and older - Red Cross Swim Kids Level 1 or Red Cross Swim Kids Level 1 Premium    </p>","<p>  Parent/caregiver must accompany the child in the water until the instructor indicates otherwise.</p><p> </p><p>  </p>","9","3","4","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/19473","Sergeant Tommy Prince Place","90 Sinclair St.",,"Winnipeg","MB","R2X 1X1"
"32730","Kinder Gym 3-4 years","37726","Closed","Activity","Preschool - Birth to 5 years","Movement/Fitness","Coed","2018 Spring",,"2","11","0","5",,,"2018-04-21T00:00:00.000","2018-06-09T00:00:00.000","Saturday,10:30 AM,45m","This program emphasizes balance, movement and coordination.","<p>Please provide the instructor with a completed Participant Medical Information Form at the first class, you may fill them in prior to the class or in person.</p>","8","6","10","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/32730","East End Cultural & Leisure Centre","575 Larsen Ave.",,"Winnipeg","MB","R2K 1R5"
"33017","Youth Pottery","38013","Closed","Activity","Youth - 12 to 17 years","Leisure/Creative Arts","Coed","2018 Spring",,"12","0","0","18",,,"2018-04-27T00:00:00.000","2018-06-01T00:00:00.000","Friday,06:30 PM,2h","<p>  Specially designed for teens to include both wheel work and hand-building. Participants will have a chance to try out their own unique ideas with self-directed projects. Dress for a mess! Instructor: Marion     </p>","<p>  Please bring an apron or old T-shirt to use as a smock.</p><p>Instructor: Marion </p><p>  <br></p>","6","6","10","6","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/33017","Fort Garry Lions Outdoor Pool","969 Dowker Ave.",,"Winnipeg","MB","R3T 1R7"
"76472","Aug 25 - Happyland Outdoor Pool - Admissions - 2:30PM","81465","Open","Activity","Outdoor Pool Admissions","Happyland Outdoor Pool","Coed","2020 Summer",,"0","0","0",,,,"2020-08-25T00:00:00.000","2020-08-25T00:00:00.000","Tuesday,02:30 PM,2h","<ul><li>Non- heated free admission pool</li><li>Public are encouraged to bring their own lawn chairs and toys as none will be provided</li><li>Public are encouraged to bring their own PFDS (lifejackets). Limited supply available for use</li><li>Public are encouraged to change at home. No changing facilities available</li><li>Public are encouraged to bring their own bottled water</li><li>Water fountains may not be available</li><li>Face masks are not to be worn in the pool</li><li>Public are asked not to attend if they are experiencing COVID 19 symptoms</li><li>Public are asked to social distance as per Manitoba Health</li><li>All public admission height requirements are to be adhered to</li><li>For your safety, please anticipate line-ups (washrooms, waterslides, etc.)</li></ul>","<b><u>Precautions</u></b><br><ul><li>You are reminded to exercise precautions to protect against the spread of illness</li><li>Everyone should practice good handwashing hygiene and wash your hands with soap and warm water for at least 20 seconds and dry them thoroughly—if you are unable to wash your hands, use an alcohol-based hand cleanser</li><li>Cover your mouth and nose with a tissue when coughing or sneezing, or cough or sneeze into your sleeve—throw used tissues in the garbage and immediately wash your hands, or use an alcohol-based hand cleanser</li><li>Avoid touching your eyes, nose, and mouth</li><li>Minimize prolonged (more than 10 minutes), close (less than two meters/six feet) contact with individuals in public</li><li>Avoid travel, crowded places and events, especially if you are at higher risk(e.g. seniors and those with underlying medical conditions)</li><li>If you are unwell, stay at home</li></ul>","1","0","48","44","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/76472","Happyland Outdoor Pool","520 Marion St.",,"Winnipeg","MB","R2J 0J8"
"47783","Red Cross Swim - People with Disabilities","52776","Closed","Activity","Aquatics - Swimming Lessons","Learn to Swim","Coed","2019 Summer","2019 Summer: Term 1","3","0","0",,,,"2019-07-15T00:00:00.000","2019-07-19T00:00:00.000","Monday,07:15 PM,45m/Tuesday,07:15 PM,45m/Wednesday,07:15 PM,45m/Thursday,07:15 PM,45m/Friday,07:15 PM,45m","Red Cross Swim- People with disabilities lessons are available for individuals with developmental, cognitive and/ or physical disabilities. These classes focus on developing sound water safety skills. They are designed to follow Red Cross Swim programs and provide an opportunity for supervised water activities.These classes are for people with disabilities only. When the participant and their caregiver meet the instructor on the first day of the program the instructor will take appropriate steps to ensure suitability.","This class is designed for people with disabilities. On the first day of program the instructor will meet with the participant and their caregiver to determine the appropriate steps to ensure suitability.","5","1","1","0","http://ca.apm.activecommunities.com/leisureonline/Activity_Search/47783","St. James Assiniboia Centennial Pool","644 Parkdale St.",,"Winnipeg","MB","R2Y 0X4"
