"objectid","borough","type","provider","name","location","latitude","longitude","x","y","location_t","remarks","city","ssid","sourceid","activated","borocode","boroname","ntacode","ntaname","coundist","postcode","borocd","ct2010","bctcb2010","bin","bbl","doitt_id","geolocation"
"1607","2","Limited Free","ALTICEUSA","Fox Playground","SPAN BTWH 725 & 737 SOUTHERN BL","40.81469","-73.898502","1012345.02713","236106.928754","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX33","Longwood","8","10455","202","85","85","2005721","2027200024","1304","(40.81469, -73.898502)"
"842","2","Limited Free","ALTICEUSA","Owen F. Dolen Park","BA ON WEST SIDE OF BLDG","40.840657","-73.842668","1027783.08156","245590.475404","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","10461","210","200","200","0","2039840100","849","(40.840657, -73.842668)"
"7774","2","Free","LinkNYC - Citybridge","bx-06-119388","1948 WEBSTER AVENUE","40.849093","-73.900031","1011907.62512","248640.722584","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011383","2017-06-16T00:00:00.000","2","Bronx","BX41","Mount Hope","15","10457","206","379","379","2011085","2030270020","4052","(40.849093, -73.900031)"
"412","2","Free","NYPL","Wakefield","4100 LOWERRE PLACE","40.8910850654","-73.8595812441","1023073.81276","263955.410459","Library",,"Bronx","NYPL",,,"2","Bronx","BX44","Williamsbridge-Olinville","12","10466","212","420","420","2063175","2048320020","500","(40.8910850654, -73.8595812441)"
"423","2","Free","NYPL","Hunt's Point","877 SOUTHERN BOULEVARD","40.8186874033","-73.8941356433","1013551.8902","237564.755891","Library",,"Bronx","NYPL",,,"2","Bronx","BX27","Hunts Point","17","10459","202","89","89","2005755","2027220063","512","(40.8186874033, -73.8941356433)"
"345","2","Free","NYPL","Westchester Square","2521 GLEBE AVENUE","40.8411050877","-73.8466216551","1026688.83768","245751.790042","Library",,"Bronx","NYPL",,,"2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","10461","210","200","200","2041911","2039860034","426","(40.8411050877, -73.8466216551)"
"1421","2","Limited Free","ALTICEUSA","Crotona Park","NORTH EAST CORNER OF TENNIS HOUSE ROOFTOP","40.840107","-73.895219","1013242.69627","245368.335428","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1283","(40.840107, -73.895219)"
"1376","2","Limited Free","ALTICEUSA","Claremont Park","FRNT OF BASKET BALL COURT N/O E 170TH ST","40.8377","-73.90848","1009574.32139","244487.264684","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","16","10457","204","171","171","0","2027880001","1236","(40.8377, -73.90848)"
"8319","2","Free","LinkNYC - Citybridge","BX-01-GF22067","250 BROOK AVE","40.807756","-73.919006","1006671.75009","233574.689068","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020496","9999-09-09T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","39","39","2000054","2022660000","4597","(40.807756, -73.919006)"
"1360","2","Limited Free","ALTICEUSA","Bronx Park","Near Burke Ave","40.87301","-73.871349","1019829.8678","257364.949559","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","15","10467","212","334","334","0","2033570300","1219","(40.87301, -73.871349)"
"723","2","Limited Free","ALTICEUSA","Macombs Dam Park","PARKING STRUCTURE 3FLR NORTH FACING ON OUTSIDE  ( SECOND RADIO IN FROM RIVER ST)","40.825815","-73.927731","1004250.98853","240152.142449","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX63","West Concourse","8","10451","204","63","63","2003018","2024900001","219","(40.825815, -73.927731)"
"9397","2","Free","LinkNYC - Citybridge","bx-01-119027","718 EAST 149 STREET","40.813128","-73.908991","1009442.11119","235534.762662","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011500","2018-06-25T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10455","201","35","35","2003924","2025790020","4900","(40.813128, -73.908991)"
"1602","2","Limited Free","ALTICEUSA","Ferry Point Park","BALCOM AV 2/P/W/O SAMPSON AV","40.817732","-73.82368","1033053.78427","237248.079031","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX52","Schuylerville-Throgs Neck-Edgewater Park","13","10465","210","110","110","0","0","1299","(40.817732, -73.82368)"
"1415","2","Limited Free","ALTICEUSA","Crotona Park","NORTH WEST CORNER OF INDIAN LAKE HOUSE ROOFTOP","40.838217","-73.893388","1013750.16835","244680.3496","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1277","(40.838217, -73.893388)"
"7316","2","Free","LinkNYC - Citybridge","bx-05-119592","101 EAST BURNSIDE AVENUE","40.853157","-73.905403","1010419.67009","250119.733734","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001788","2016-07-07T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","241","241","2092406","2031690000","3594","(40.853157, -73.905403)"
"847","2","Limited Free","ALTICEUSA","Van Cortlandt Park","Parade grounds-S/O /Tortoise & Hare statue","40.893739","-73.89622","1012942.57154","264908.226467","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","11","10471","226","435","435","0","2059000150","854","(40.893739, -73.89622)"
"1598","2","Limited Free","ALTICEUSA","Ferry Point Park","BALCOM AV 1/P/E/O SCHLEY AV","40.821599","-73.826654","1032227.82103","238655.321295","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX52","Schuylerville-Throgs Neck-Edgewater Park","13","10465","210","110","110","0","0","1295","(40.821599, -73.826654)"
"248","2","Free","NYPL","City Island","320 CITY ISLAND AVENUE","40.8476919036","-73.786366589","1043355.15999","248186.534188","Library",,"Bronx","NYPL",,,"2","Bronx","BX10","Pelham Bay-Country Club-City Island","13","10464","210","516","516","2122890","2056440010","322","(40.8476919036, -73.786366589)"
"1412","2","Limited Free","ALTICEUSA","Crotona Park","(PICNIC AREA) INSIDE PARK EAST SIDE OF INDIAN LAKE","40.837539","-73.893658","1013675.75774","244433.238217","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1274","(40.837539, -73.893658)"
"37","2","Limited Free","ALTICEUSA","Seton Falls Park","C/O  E 233RD ST  & WILDER AV","40.888783","-73.840133","1028452.5041","263125.892433","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX62","Woodlawn-Wakefield","12","10466","212","426","426","0","0","905","(40.888783, -73.840133)"
"7309","2","Free","LinkNYC - Citybridge","bx-07-119873","26 WEST KINGSBRIDGE ROAD","40.867627","-73.89873","1012259.61851","255393.774367","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001773","2016-07-15T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","265","265","2014457","2032050030","3587","(40.867627, -73.89873)"
"7957","2","Free","LinkNYC - Citybridge","bx-05-123185","23 WEST BURNSIDE AVENUE","40.853881","-73.908662","1009517.81363","250382.557683","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-012881","2017-01-12T00:00:00.000","2","Bronx","BX36","University Heights-Morris Heights","14","10453","205","251","251","2014160","2031930030","4235","(40.853881, -73.908662)"
"8261","2","Free","LinkNYC - Citybridge","bx-01-145854","217 EAST 138 STREET","40.812253","-73.928665","1003996.65078","235210.944654","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018226","2017-10-19T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10451","201","51","51","2000969","2023400000","4539","(40.812253, -73.928665)"
"410","2","Free","NYPL","Eastchester","1385 EAST GUNHILL ROAD","40.870139703","-73.8450642753","1027101.04421","256330.955892","Library",,"Bronx","NYPL",,,"2","Bronx","BX03","Eastchester-Edenwald-Baychester","12","10469","212","358","358","2061767","2047620022","498","(40.870139703, -73.8450642753)"
"2098","2","Limited Free","ALTICEUSA","Pelham Bay Park","C/O MIDDLETOWN RD /ROBERTSON PL","40.8471","-73.822992","1033222.59496","247948.287618","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX10","Pelham Bay-Country Club-City Island","13","10465","210","27401","27401","0","0","874","(40.8471, -73.822992)"
"1597","2","Limited Free","ALTICEUSA","Ferry Point Park","ON SCHLEY AVENUE 2/P/E O BRUSH","40.816436","-73.838292","1029010.19098","236768.097052","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX09","Soundview-Castle Hill-Clason Point-Harding Park","13","10465","210","90","90","0","0","1294","(40.816436, -73.838292)"
"7176","2","Free","LinkNYC - Citybridge","bx-04-140582","597 GRAND CONCOURSE","40.819886","-73.926847","1004497.44604","237992.195981","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001006","2016-07-15T00:00:00.000","2","Bronx","BX63","West Concourse","8","10451","204","63","63","2001075","2023480040","3454","(40.819886, -73.926847)"
"8278","2","Free","LinkNYC - Citybridge","bx-07-145840","2495 JEROME AVENUE","40.863665","-73.900512","1011768.42199","253949.86715","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018400","2017-06-13T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","265","265","2014360","2032000020","4556","(40.863665, -73.900512)"
"957","2","Limited Free","ALTICEUSA","St. Mary's Park","FAN ROOM -3RD FLOOR","40.811544","-73.914138","1008018.04858","234956.100347","Indoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","37","37","2003692","2025570001","1384","(40.811544, -73.914138)"
"7801","2","Free","LinkNYC - Citybridge","bx-07-144372","148 West Fordham Road","40.862685","-73.907548","1009822.60567","253590.515506","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011667","2017-05-11T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","255","255","2014947","2032250110","4079","(40.862685, -73.907548)"
"732","2","Limited Free","ALTICEUSA","Macombs Dam Park","SPEAKER POLE EAST OF TRACK AND FIELD( MIDDLE )","40.827799","-73.928565","1004019.58315","240874.796515","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX63","West Concourse","8","10451","204","63","63","0","2024990001","228","(40.827799, -73.928565)"
"849","2","Limited Free","ALTICEUSA","Vidalia Park","DALY AV 1 P/S/O E 180TH ST","40.844141","-73.881968","1016907.23946","246842.734383","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX17","East Tremont","17","10460","206","363","363","0","0","856","(40.844141, -73.881968)"
"6769","2","Free","LinkNYC - Citybridge","bx-05-119575","2437 GRAND CONCOURSE","40.861349","-73.898023","1012457.82579","253106.683141","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-000072","2016-07-19T00:00:00.000","2","Bronx","BX40","Fordham South","14","10468","205","237","237","2013798","2031650030","3047","(40.861349, -73.898023)"
"1618","2","Limited Free","ALTICEUSA","Haffen Park","C/O BURKE AV /BRUNER AV","40.874777","-73.839181","1028725.09608","258023.435774","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX03","Eastchester-Edenwald-Baychester","12","10469","212","358","358","0","0","1316","(40.874777, -73.839181)"
"1409","2","Limited Free","ALTICEUSA","Crotona Park","INSIDE PARK NE/O CLAIRMONT PKWY EXT (EAST OF POND)","40.83666","-73.894981","1013310.05604","244112.544633","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1269","(40.83666, -73.894981)"
"6766","2","Free","LinkNYC - Citybridge","bx-07-111540","2408 UNIVERSITY AVENUE","40.863114","-73.904575","1010644.75724","253747.716964","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-000064","2017-03-30T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","263","263","2014623","2032130000","3044","(40.863114, -73.904575)"
"7223","2","Free","LinkNYC - Citybridge","bx-07-119749","2 EAST KINGSBRIDGE ROAD","40.867329","-73.897193","1012684.87389","255285.638428","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001353","2017-02-08T00:00:00.000","2","Bronx","BX05","Bedford Park-Fordham North","14","10468","207","401","401","2014134","2031910030","3501","(40.867329, -73.897193)"
"384","2","Free","NYPL","Castle Hill","947 CASTLE HILL AVENUE","40.8266092254","-73.8501814579","1025712.89606","240468.714322","Library",,"Bronx","NYPL",,,"2","Bronx","BX59","Westchester-Unionport","18","10473","209","98","98","2022944","2036880042","469","(40.8266092254, -73.8501814579)"
"1420","2","Limited Free","ALTICEUSA","Crotona Park","SOUTH EAST CORNER OF TENNIS HOUSE ROOFTOP","40.839892","-73.89537","1013201.00836","245289.952711","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1282","(40.839892, -73.89537)"
"8273","2","Free","LinkNYC - Citybridge","bx-04-145838","1605 WALTON AVENUE","40.843881","-73.91293","1008340.85699","246738.054474","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018390","2017-07-05T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10452","204","227","227","2008153","2028470070","4551","(40.843881, -73.91293)"
"971","2","Free","AT&T","Joyce Kilmer Park","North Playground","40.8285","-73.9227","1005642.49198","241131.574217","Outdoor",,"Bronx","attwifi",,,"2","Bronx","BX63","West Concourse","8","10451","204","195","195","0","2024690001","1398","(40.8285, -73.9227)"
"7315","2","Free","LinkNYC - Citybridge","bx-05-119590","104 EAST BURNSIDE AVENUE","40.853043","-73.905552","1010378.43428","250078.147203","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001787","2016-07-01T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","241","241","2007668","2028070060","3593","(40.853043, -73.905552)"
"1371","2","Limited Free","ALTICEUSA","Claremont Park","MORRIS AV 1 P/S/O MT EDEN PKWY","40.842327","-73.909734","1009225.59243","246172.692744","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX14","East Concourse-Concourse Village","16","10457","204","225","225","0","0","1231","(40.842327, -73.909734)"
"846","2","Limited Free","ALTICEUSA","Van Cortlandt Park","Parade grounds-N/O /Tortoise & Hare statue","40.894246","-73.896288","1012923.55255","265092.924588","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","11","10471","226","435","435","0","2059000150","853","(40.894246, -73.896288)"
"1600","2","Limited Free","ALTICEUSA","Ferry Point Park","BALCOM AV 5/P/E/O SCHLEY AV","40.820619","-73.825839","1032454.10207","238298.719975","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX52","Schuylerville-Throgs Neck-Edgewater Park","13","10465","210","110","110","0","0","1297","(40.820619, -73.825839)"
"11","2","Limited Free","ALTICEUSA","Pelham Bay Park","IN PARK POLE 4/P/N/O  STADIUM AV","40.849196","-73.821055","1033756.94166","248713.026902","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","13","10465","228","276","276","0","2043350001","879","(40.849196, -73.821055)"
"963","2","Free","AT&T","Hunts Point Riverside Park","Near Performance Stage","40.8177","-73.8811","1017160.47452","237209.638491","Outdoor",,"Bronx","attwifi",,,"2","Bronx","BX27","Hunts Point","17","10474","202","117","117","0","2027700001","1390","(40.8177, -73.8811)"
"843","2","Limited Free","ALTICEUSA","Owen F. Dolen Park","BA ON EAST SIDE OF BLDG","40.840657","-73.842668","1027783.08156","245590.475404","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","10461","210","200","200","0","2039840100","850","(40.840657, -73.842668)"
"1413","2","Limited Free","ALTICEUSA","Crotona Park","FRONT OF HANDBALL COURT INSIDE PARK, CROTONA PK EAST","40.837704","-73.890376","1014583.83991","244494.473331","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1275","(40.837704, -73.890376)"
"8275","2","Free","LinkNYC - Citybridge","bx-05-145839","69 EAST 176 STREET","40.84833","-73.9099","1009177.4124","248359.763501","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-018394","2017-06-13T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","233","233","2008227","2028510040","4553","(40.84833, -73.9099)"
"1599","2","Limited Free","ALTICEUSA","Ferry Point Park","BALCOM AV 3/P/E/O SCHLEY AV","40.821068","-73.82621","1032351.09276","238462.102522","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX52","Schuylerville-Throgs Neck-Edgewater Park","13","10465","210","110","110","0","0","1296","(40.821068, -73.82621)"
"7454","2","Free","LinkNYC - Citybridge","bx-04-119159","72 EAST 161 STREET","40.827356","-73.925223","1004944.74961","240714.141981","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-005427","2016-07-19T00:00:00.000","2","Bronx","BX63","West Concourse","8","10451","204","63","63","2002983","2024830050","3732","(40.827356, -73.925223)"
"1417","2","Limited Free","ALTICEUSA","Crotona Park","INSIDE PARK NE/O CLAIRMONT PKWY EXT (WEST OF POND)","40.838989","-73.888714","1015043.13361","244963.226331","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","0","1279","(40.838989, -73.888714)"
"7453","2","Free","LinkNYC - Citybridge","bx-04-119160","52 EAST 161 STREET","40.827552","-73.925903","1004756.49867","240785.41382","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-005426","2016-09-13T00:00:00.000","2","Bronx","BX63","West Concourse","8","10451","204","63","63","2002981","2024830040","3731","(40.827552, -73.925903)"
"41","2","Limited Free","ALTICEUSA","St. James Park","W WING CORRIDOR DROP CEILING","40.86473","-73.899037","1012175.92379","254338.186911","Indoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX05","Bedford Park-Fordham North","14","10468","207","401","401","0","2031760001","910","(40.86473, -73.899037)"
"1606","2","Limited Free","ALTICEUSA","Ferry Point Park","BALCOM AV 2/P/N/O SAMPSON AV","40.818752","-73.82456","1032809.46422","237619.212147","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX52","Schuylerville-Throgs Neck-Edgewater Park","13","10465","210","110","110","0","0","1303","(40.818752, -73.82456)"
"1411","2","Limited Free","ALTICEUSA","Crotona Park","FRONT OF STAGE INSIDE PARK SW/O/ INDIAN LAKE","40.837503","-73.894893","1013334.03828","244419.709701","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","17","10457","203","163","163","0","2029420001","1273","(40.837503, -73.894893)"
"2525","2","Free","NYPL","Belmont Library-Enrico Fermi Cultural Center","610 EAST 186 STREET","40.8543469054","-73.8878894289","1015264.13317","250558.977934","Library",,"Bronx","NYPL",,,"2","Bronx","BX06","Belmont","15","10458","206","391","391","2012129","2030730020","479","(40.8543469054, -73.8878894289)"
"9303","2","Free","LinkNYC - Citybridge","bx-05-146094","2 CLIFFORD PLACE","40.846434","-73.912958","1008332.0612","247668.123746","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-019312","2018-07-13T00:00:00.000","2","Bronx","BX41","Mount Hope","14","10453","205","22701","22701","2008155","2028480020","4806","(40.846434, -73.912958)"
"295","2","Free","NYPL","Van Cortlandt","3874 SEDGWICK AVENUE","40.8827597562","-73.8939224115","1013582.64113","260908.806972","Library",,"Bronx","NYPL",,,"2","Bronx","BX28","Van Cortlandt Village","11","10463","208","409","409","2015233","2032460074","375","(40.8827597562, -73.8939224115)"
"9300","2","Free","LinkNYC - Citybridge","bx-06-101312","1917 SOUTHERN BOULEVARD","40.841834","-73.885974","1015799.8498","246000.572641","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010198","2018-07-12T00:00:00.000","2","Bronx","BX17","East Tremont","17","10460","206","36502","36502","2010153","2029600040","4803","(40.841834, -73.885974)"
"2239","2","Free","Transit Wireless","161 St-Yankee Stadium (B,D,4)","161st St","40.827905","-73.925651","1004825.99755","240914.087119","Subway Station","SN 219","Bronx","TransitWirelessWiFi",,,"2","Bronx","BX63","West Concourse","8","10452","204","195","195","0","0","1644","(40.827905, -73.925651)"
"430","2","Free","NYPL","Bronx Library Center","310 East Kingsbridge Road","40.8629806052","-73.8945028865","1013430.80678","253702.292842","Library",,"Bronx","NYPL",,,"2","Bronx","BX05","Bedford Park-Fordham North","15","10458","207","39901","39901","2116006","2031540083","520","(40.8629806052, -73.8945028865)"
"956","2","Limited Free","ALTICEUSA","St. Mary's Park","FAN ROOM -3RD FLOOR","40.811544","-73.914138","1008018.04858","234956.100347","Indoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","37","37","2003692","2025570001","1383","(40.811544, -73.914138)"
"2110","2","Limited Free","ALTICEUSA","Pelham Bay Park","C/O MIDDLETOWN RD /DWIGHT PL","40.846606","-73.823952","1032957.355","247767.769934","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX10","Pelham Bay-Country Club-City Island","13","10465","210","27401","27401","0","0","873","(40.846606, -73.823952)"
"7799","2","Free","LinkNYC - Citybridge","bx-01-144251","3097 3 AVENUE","40.821437","-73.912327","1008515.75625","238560.970434","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011660","2017-05-22T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10451","201","69","69","2001451","2023790050","4077","(40.821437, -73.912327)"
"7818","2","Free","LinkNYC - Citybridge","bx-01-123212","2976A 3 AVENUE","40.81856","-73.9143","1007970.60675","237512.108031","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011876","2017-03-30T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","71","71","2001180","2023630010","4096","(40.81856, -73.9143)"
"13","2","Limited Free","ALTICEUSA","Pelham Bay Park","IN PARK POLE 6/P/N/O  STADIUM AV","40.850232","-73.821777","1033556.42533","249090.073064","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX99","park-cemetery-etc-Bronx","13","10465","228","276","276","0","2043350001","881","(40.850232, -73.821777)"
"431","2","Free","NYPL","Morris Park","985 MORRIS PARK AVENUE","40.8480291101","-73.8569578538","1023824.75876","248269.629823","Library",,"Bronx","NYPL",,,"2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","10462","211","252","252","2045398","2041260040","521","(40.8480291101, -73.8569578538)"
"8331","2","Free","LinkNYC - Citybridge","BX-01-GF22167","624 MELROSE AVE","40.818017","-73.916791","1007281.42473","237313.572339","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-020596","9999-09-09T00:00:00.000","2","Bronx","BX34","Melrose South-Mott Haven North","17","10455","201","67","67","2001345","2023740030","4609","(40.818017, -73.916791)"
"7317","2","Free","LinkNYC - Citybridge","bx-01-119075","134 EAST 149 STREET","40.818676","-73.928165","1004133.00878","237551.047585","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-001791","2017-07-19T00:00:00.000","2","Bronx","BX63","West Concourse","17","10451","201","63","63","2001038","2023460030","3595","(40.818676, -73.928165)"
"2217","2","Free","Transit Wireless","IRT - East 143 St-St Mary's St (6)","East 143 St-St Mary's St (6)","40.808719","-73.907657","1009813.18279","233928.677862","Subway Station","SN 374","Bronx","TransitWirelessWiFi",,,"2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","31","31","0","0","1621","(40.808719, -73.907657)"
"7816","2","Free","LinkNYC - Citybridge","bx-05-119610","48 WEST BURNSIDE AVENUE","40.853842","-73.909388","1009316.9925","250368.150888","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-011861","2017-02-08T00:00:00.000","2","Bronx","BX36","University Heights-Morris Heights","14","10453","205","243","243","2008631","2028700030","4094","(40.853842, -73.909388)"
"306","2","Free","NYPL","Van Nest","2147 BARNES AVENUE","40.8548777848","-73.8641435801","1021832.85133","250761.695049","Library",,"Bronx","NYPL",,,"2","Bronx","BX49","Pelham Parkway","13","10462","211","228","228","2049427","2043210070","387","(40.8548777848, -73.8641435801)"
"6772","2","Free","LinkNYC - Citybridge","bx-07-119787","95 WEST FORDHAM ROAD","40.862855","-73.904547","1010652.62402","253653.518333","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-000077","2017-03-30T00:00:00.000","2","Bronx","BX30","Kingsbridge Heights","14","10468","207","263","263","2014623","2032130000","3050","(40.862855, -73.904547)"
"9354","2","Free","LinkNYC - Citybridge","bx-01-102011","417 EAST 138 STREET","40.80891","-73.922209","1005784.58259","233994.229871","Outdoor Kiosk","Tablet Internet -phone , Free 1 GB Wi-FI Service","Bronx","LinkNYC Free Wi-Fi","LINK-010208","2018-07-16T00:00:00.000","2","Bronx","BX39","Mott Haven-Port Morris","8","10454","201","39","39","2092092","2022830000","4857","(40.80891, -73.922209)"
"33","2","Limited Free","ALTICEUSA","Ranaqua Park","BIRCHAll AV 6/P/E/O SAGAMORE ST","40.84459","-73.8598","1023040.44242","247015.362646","Outdoor","3 free 10 min sessions","Bronx","GuestWiFi",,,"2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","10462","211","238","238","0","2040420350","901","(40.84459, -73.8598)"
