"lastupdatedate","town_no","town","towntotalcases","townconfirmedcases","townprobablecases","towncaserate","towntotaldeaths","townconfirmeddeaths","townprobabledeaths","peopletested","ratetested100k","numberoftests","numberofpositives","numberofnegatives","numberofindeterminates"
"2022-06-22T00:00:00.000","141","Thompson","1822","1718","104","19426","14","9","5","6595","70317","26478","2171","24265","42"
"2022-06-22T00:00:00.000","142","Tolland","2306","2070","236","15775","25","12","13","11648","79683","45803","2705","43050","48"
"2022-06-22T00:00:00.000","143","Torrington","7970","7547","423","23411","183","163","20","29469","86562","155742","9824","145659","259"
"2022-06-22T00:00:00.000","144","Trumbull","8910","7801","1109","24977","177","123","54","35588","99762","166441","11036","155181","224"
"2022-06-22T00:00:00.000","145","Union","217","200","17","25864","2","2","0","1088","129678","4354","251","4099","4"
"2022-06-22T00:00:00.000","146","Vernon","5047","4531","516","17191","78","52","26","22337","76082","91744","5892","85722","130"
"2022-06-22T00:00:00.000","147","Voluntown","527","492","35","20996","6","6","0","2121","84502","8410","624","7779","7"
"2022-06-22T00:00:00.000","148","Wallingford","10721","9562","1159","24187","217","187","30","40268","90845","234002","13207","220521","274"
"2022-06-22T00:00:00.000","149","Warren","157","115","42","11254","0","0","0","1032","73978","3839","179","3655","5"
"2022-06-22T00:00:00.000","150","Washington","538","444","94","15694","2","2","0","3995","116540","17875","614","17245","16"
"2022-06-22T00:00:00.000","151","Waterbury","33752","29505","4247","31377","503","442","61","106767","99255","545173","43534","500728","911"
"2022-06-22T00:00:00.000","152","Waterford","4475","4178","297","23872","77","57","20","18134","96735","87254","5390","81774","90"
"2022-06-22T00:00:00.000","153","Watertown","5217","4449","768","24177","78","71","7","19426","90027","95535","6649","88735","151"
"2022-06-22T00:00:00.000","154","Westbrook","1320","1238","82","19217","10","6","4","6192","90144","24196","1624","22544","28"
"2022-06-22T00:00:00.000","155","West Hartford","11746","10398","1348","18655","273","206","67","58849","93463","293639","14362","278980","297"
"2022-06-22T00:00:00.000","156","West Haven","13676","11939","1737","25038","164","149","15","49487","90602","242692","17054","225363","275"
"2022-06-22T00:00:00.000","157","Weston","1687","1532","155","16455","5","3","2","10335","100810","41062","2049","38980","33"
"2022-06-22T00:00:00.000","158","Westport","5214","4765","449","18301","37","27","10","30542","107199","144474","6355","138010","109"
"2022-06-22T00:00:00.000","159","Wethersfield","5953","5501","452","22889","55","46","9","22927","88154","107936","7340","100476","120"
"2022-06-22T00:00:00.000","160","Willington","811","729","82","13830","4","4","0","4121","70276","16421","931","15476","14"
"2022-06-22T00:00:00.000","161","Wilton","3243","2976","267","17680","55","29","26","18821","102606","72508","3886","68593","29"
"2022-06-22T00:00:00.000","162","Winchester","1836","1761","75","17314","16","16","0","8291","78187","33945","2164","31756","25"
"2022-06-22T00:00:00.000","163","Windham","6983","6557","426","28431","71","48","23","22381","91124","117444","8993","108305","146"
"2022-06-22T00:00:00.000","164","Windsor","7045","6444","601","24519","164","126","38","27207","94689","152632","8905","143564","163"
"2022-06-22T00:00:00.000","165","Windsor Locks","2694","2502","192","20958","44","40","4","10493","81632","44673","3337","41281","55"
"2022-06-22T00:00:00.000","166","Wolcott","4086","3554","532","24634","64","54","10","14327","86375","71347","5158","66084","105"
"2022-06-22T00:00:00.000","167","Woodbridge","1696","1517","179","19383","48","42","6","8664","99017","50494","2112","48311","71"
"2022-06-22T00:00:00.000","168","Woodbury","1642","1363","279","17281","12","10","2","7913","83277","34183","2018","32137","28"
"2022-06-22T00:00:00.000","169","Woodstock","1440","1391","49","18325","7","7","0","6738","85747","23632","1680","21923","29"
"2022-06-21T00:00:00.000","1","Andover","512","438","74","15822","6","4","2","2436","75278","9361","588","8765","8"
"2022-06-21T00:00:00.000","2","Ansonia","4898","4210","688","26257","49","39","10","16292","87338","76862","6030","70675","157"
"2022-06-21T00:00:00.000","3","Ashford","742","669","73","17438","5","4","1","3396","79812","13142","894","12235","13"
"2022-06-21T00:00:00.000","4","Avon","3010","2762","248","16470","81","65","16","17082","93467","74677","3537","71059","81"
"2022-06-21T00:00:00.000","5","Barkhamsted","524","489","35","14531","8","7","1","2695","74737","10993","618","10361","14"
"2022-06-21T00:00:00.000","6","Beacon Falls","1302","1158","144","20926","11","11","0","4901","78769","23181","1581","21555","45"
"2022-06-21T00:00:00.000","7","Berlin","4088","3743","345","20004","52","45","7","16516","80818","75134","4949","70102","83"
"2022-06-21T00:00:00.000","8","Bethany","989","899","90","17826","4","3","1","4654","83886","23326","1208","22087","31"
"2022-06-21T00:00:00.000","9","Bethel","4082","3340","742","20616","71","56","15","18094","91384","74411","4917","69411","83"
"2022-06-21T00:00:00.000","10","Bethlehem","618","528","90","18166","3","2","1","2783","81805","11822","747","11053","22"
"2022-06-21T00:00:00.000","11","Bloomfield","4948","4521","427","23328","136","116","20","20205","95257","133567","6206","127160","201"
"2022-06-21T00:00:00.000","12","Bolton","752","653","99","15397","5","4","1","3956","80999","14974","890","14073","11"
"2022-06-21T00:00:00.000","13","Bozrah","609","560","49","22340","7","7","0","2225","81621","10024","734","9281","9"
"2022-06-21T00:00:00.000","14","Branford","5932","5339","593","21262","82","73","9","25506","91419","124383","7136","117107","140"
"2022-06-21T00:00:00.000","15","Bridgeport","42674","38471","4203","29553","450","370","80","140037","96979","686041","54940","630023","1078"
"2022-06-21T00:00:00.000","16","Bridgewater","201","134","67","12294","0","0","0","1423","87034","5269","241","5022","6"
"2022-06-21T00:00:00.000","17","Bristol","14425","12401","2024","24063","211","172","39","52416","87437","272669","17865","254455","349"
"2022-06-21T00:00:00.000","18","Brookfield","3715","2977","738","21888","27","20","7","15820","93207","62648","4435","58153","60"
"2022-06-21T00:00:00.000","19","Brooklyn","2117","2007","110","25592","18","18","0","7569","91501","45667","2582","43057","28"
"2022-06-21T00:00:00.000","20","Burlington","1746","1495","251","17993","8","6","2","7895","81358","33545","2098","31409","38"
"2022-06-21T00:00:00.000","21","Canaan","29","28","1","2754","0","0","0","357","33903","1281","36","1245","0"
"2022-06-21T00:00:00.000","22","Canterbury","1131","1048","83","22268","4","4","0","4080","80331","16986","1351","15619","16"
"2022-06-21T00:00:00.000","23","Canton","1460","1317","143","14238","39","32","7","8263","80583","35020","1687","33307","26"
"2022-06-21T00:00:00.000","24","Chaplin","445","415","30","19875","3","3","0","1790","79946","7503","527","6974","2"
"2022-06-21T00:00:00.000","25","Cheshire","6348","5626","722","21937","80","66","14","26340","91025","166262","7614","158500","148"
"2022-06-21T00:00:00.000","26","Chester","613","559","54","14550","19","16","3","3512","83361","17231","765","16441","25"
"2022-06-21T00:00:00.000","27","Clinton","2645","2468","177","20464","15","10","5","11823","91474","49054","3200","45796","58"
"2022-06-21T00:00:00.000","28","Colchester","3137","2814","323","19843","42","29","13","13877","87779","63246","3799","59374","73"
"2022-06-21T00:00:00.000","29","Colebrook","145","136","9","10357","1","1","0","856","61143","3663","167","3492","4"
"2022-06-21T00:00:00.000","30","Columbia","973","860","113","18089","13","10","3","4475","83194","17962","1153","16794","15"
"2022-06-21T00:00:00.000","31","Cornwall","190","181","9","13950","2","0","2","1403","103010","5031","218","4810","3"
"2022-06-21T00:00:00.000","32","Coventry","2110","1826","284","17007","11","10","1","9933","80060","38436","2476","35919","41"
"2022-06-21T00:00:00.000","33","Cromwell","2961","2647","314","21396","66","42","24","12607","91098","66554","3633","62832","89"
"2022-06-21T00:00:00.000","34","Danbury","20975","18802","2173","24766","218","181","37","80817","95422","322432","25750","296188","494"
"2022-06-21T00:00:00.000","35","Darien","3866","3407","459","17793","13","12","1","22626","104133","91800","4695","87026","79"
"2022-06-21T00:00:00.000","36","Deep River","756","707","49","17016","1","1","0","3834","86293","15628","915","14693","20"
"2022-06-21T00:00:00.000","37","Derby","3117","2648","469","25261","30","24","6","10964","88856","50008","3816","46099","93"
"2022-06-21T00:00:00.000","38","Durham","1464","1327","137","20433","9","8","1","6179","86239","29771","1773","27970","28"
"2022-06-21T00:00:00.000","39","Eastford","279","266","13","15587","4","3","1","1221","68212","4460","332","4127","1"
"2022-06-21T00:00:00.000","40","East Granby","881","778","103","17140","4","2","2","4364","84903","18044","1080","16954","10"
"2022-06-21T00:00:00.000","41","East Haddam","1337","1160","177","14861","23","10","13","6796","75536","30481","1571","28883","27"
"2022-06-21T00:00:00.000","42","East Hampton","2344","2021","323","18312","25","18","7","10604","82844","45480","2812","42619","49"
"2022-06-21T00:00:00.000","43","East Hartford","13722","12470","1252","27514","198","155","43","44900","90030","227297","17339","209622","336"
"2022-06-21T00:00:00.000","44","East Haven","7619","6630","989","26669","107","87","20","25843","90458","126570","9367","117079","124"
"2022-06-21T00:00:00.000","45","East Lyme","3725","3443","282","20177","62","49","13","18017","97590","93799","4452","89290","57"
"2022-06-21T00:00:00.000","46","Easton","1406","1229","177","18694","5","4","1","7094","94323","26555","1715","24811","29"
"2022-06-21T00:00:00.000","47","East Windsor","2215","2000","215","18984","61","46","15","9259","79354","46742","2728","43950","64"
"2022-06-21T00:00:00.000","48","Ellington","2377","2159","218","14435","33","21","12","12191","74033","42595","2766","39780","49"
"2022-06-21T00:00:00.000","49","Enfield","9141","8269","872","20937","89","79","10","34799","79706","186205","11175","174752","278"
"2022-06-21T00:00:00.000","50","Essex","1061","977","84","15912","13","12","1","5882","88212","26840","1314","25502","24"
"2022-06-21T00:00:00.000","51","Fairfield","15110","13580","1530","24353","244","185","59","65629","105776","373855","18087","355368","400"
"2022-06-21T00:00:00.000","52","Farmington","4587","4046","541","17990","67","54","13","23457","91999","114114","5444","108524","146"
"2022-06-21T00:00:00.000","53","Franklin","434","408","26","22604","2","2","0","1491","77656","6864","529","6326","9"
"2022-06-21T00:00:00.000","54","Glastonbury","6127","5438","689","17769","119","98","21","30196","87570","126713","7473","119102","138"
"2022-06-21T00:00:00.000","55","Goshen","446","413","33","15578","2","2","0","2473","86378","9644","542","9093","9"
"2022-06-21T00:00:00.000","56","Granby","1546","1342","204","13435","33","28","5","8949","77770","35869","1838","33989","42"
"2022-06-21T00:00:00.000","57","Greenwich","14354","13355","999","22842","124","100","24","66353","105590","300366","17495","282646","225"
"2022-06-21T00:00:00.000","58","Griswold","2917","2660","257","25290","32","23","9","10214","88556","44996","3529","41433","34"
"2022-06-21T00:00:00.000","59","Groton","7914","7078","836","20590","122","78","44","33347","86760","148695","9539","139009","147"
"2022-06-21T00:00:00.000","60","Guilford","4345","3961","384","19631","45","35","10","20528","92748","100410","5145","95173","92"
"2022-06-21T00:00:00.000","61","Haddam","1422","1325","97","17356","11","6","5","6857","83693","29906","1720","28165","21"
"2022-06-21T00:00:00.000","62","Hamden","14122","12265","1857","23321","234","199","35","58721","96970","411027","17366","393242","419"
"2022-06-21T00:00:00.000","63","Hampton","465","440","25","25244","1","1","0","1885","102334","7823","551","7269","3"
"2022-06-21T00:00:00.000","64","Hartford","33798","31507","2291","27679","417","368","49","114859","94066","677240","42467","633837","936"
"2022-06-21T00:00:00.000","65","Hartland","246","223","23","11604","5","4","1","1328","62642","4983","297","4680","6"
"2022-06-21T00:00:00.000","66","Harwinton","1012","929","83","18672","9","6","3","4375","80720","18640","1218","17398","24"
"2022-06-21T00:00:00.000","67","Hebron","1558","1366","192","16393","15","11","4","7524","79167","30186","1868","28292","26"
"2022-06-21T00:00:00.000","68","Kent","555","504","51","19986","2","2","0","3881","139755","23985","669","23314","2"
"2022-06-21T00:00:00.000","69","Killingly","4543","4311","232","26206","80","57","23","15347","88527","68029","5502","62469","58"
"2022-06-21T00:00:00.000","70","Killingworth","1079","984","95","16955","11","6","5","5388","84664","23680","1263","22388","29"
"2022-06-21T00:00:00.000","71","Lebanon","1419","1303","116","19863","7","6","1","6020","84267","26163","1722","24424","17"
"2022-06-21T00:00:00.000","72","Ledyard","3337","3036","301","22823","14","13","1","13692","93646","57406","3940","53403","63"
"2022-06-21T00:00:00.000","73","Lisbon","899","820","79","21303","13","13","0","3138","74360","14288","1098","13165","25"
"2022-06-21T00:00:00.000","74","Litchfield","1290","1166","124","15938","13","11","2","6897","85211","29976","1520","28424","32"
"2022-06-21T00:00:00.000","75","Lyme","328","303","25","14162","1","0","1","1961","84672","7751","387","7360","4"
"2022-06-21T00:00:00.000","76","Madison","3391","3130","261","18808","46","36","10","17595","97587","83463","4039","79347","77"
"2022-06-21T00:00:00.000","77","Manchester","11798","10306","1492","20488","192","139","53","48780","84711","221872","14468","207137","267"
"2022-06-21T00:00:00.000","78","Mansfield","2962","2680","282","11622","32","27","5","17341","68039","97818","3402","94311","105"
"2022-06-21T00:00:00.000","79","Marlborough","1146","985","161","18090","31","22","9","5293","83552","26083","1416","24641","26"
"2022-06-21T00:00:00.000","80","Meriden","17333","15746","1587","29183","220","195","25","56107","94464","315935","21750","293748","437"
"2022-06-21T00:00:00.000","81","Middlebury","1627","1355","272","20864","23","18","5","7220","92588","35543","2037","33436","70"
"2022-06-21T00:00:00.000","82","Middlefield","713","638","75","16301","5","3","2","3668","83859","17050","920","16116","14"
"2022-06-21T00:00:00.000","83","Middletown","10981","10015","966","23739","184","136","48","43773","94628","463778","13788","449492","498"
"2022-06-21T00:00:00.000","84","Milford","12230","11056","1174","22339","184","160","24","46577","85077","221045","15099","205733","213"
"2022-06-21T00:00:00.000","85","Monroe","4150","3508","642","21354","25","17","8","17306","89050","70929","5010","65854","65"
"2022-06-21T00:00:00.000","86","Montville","4570","4208","362","24692","49","44","5","16966","91668","99486","5474","93901","111"
"2022-06-21T00:00:00.000","87","Morris","335","308","27","14862","3","3","0","1821","80790","7419","391","7022","6"
"2022-06-21T00:00:00.000","88","Naugatuck","8291","6896","1395","26652","141","123","18","27449","88238","151312","10586","140420","306"
"2022-06-21T00:00:00.000","89","New Britain","20411","18786","1625","28155","273","225","48","64258","88638","315643","25419","289735","489"
"2022-06-21T00:00:00.000","90","New Canaan","3632","3223","409","17951","44","38","6","21701","107255","86457","4323","82069","65"
"2022-06-21T00:00:00.000","91","New Fairfield","2583","2156","427","18612","9","6","3","11732","84537","41855","3037","38774","44"
"2022-06-21T00:00:00.000","92","New Hartford","1114","1037","77","16737","6","5","1","5247","78831","20704","1339","19346","19"
"2022-06-21T00:00:00.000","93","New Haven","35778","33146","2632","27469","289","256","33","128443","98613","926564","44534","880739","1291"
"2022-06-21T00:00:00.000","94","Newington","6741","6226","515","22460","138","117","21","26447","88116","129135","8366","120602","167"
"2022-06-21T00:00:00.000","95","New London","7981","7455","526","29716","50","44","6","30815","114733","337851","9783","327769","299"
"2022-06-21T00:00:00.000","96","New Milford","5275","3577","1698","19679","63","45","18","24036","89670","104554","6226","98185","143"
"2022-06-21T00:00:00.000","97","Newtown","5134","4248","886","18407","80","68","12","24637","88333","116415","6155","110168","92"
"2022-06-21T00:00:00.000","98","Norfolk","141","132","9","8650","1","1","0","794","48712","3471","164","3304","3"
"2022-06-21T00:00:00.000","99","North Branford","3200","2756","444","22621","29","15","14","11766","83175","56765","3846","52862","57"
"2022-06-21T00:00:00.000","100","North Canaan","549","530","19","16887","19","18","1","3094","95171","18053","626","17409","18"
"2022-06-21T00:00:00.000","101","North Haven","6020","4922","1098","25419","65","61","4","22272","94042","112651","7331","105220","100"
"2022-06-21T00:00:00.000","102","North Stonington","1011","926","85","19457","9","7","2","4008","77136","15596","1188","14397","11"
"2022-06-21T00:00:00.000","103","Norwalk","23356","21211","2145","26297","271","236","35","89611","100895","380986","29909","350659","418"
"2022-06-21T00:00:00.000","104","Norwich","10637","9504","1133","27438","103","87","16","36672","94593","167274","13222","153903","149"
"2022-06-21T00:00:00.000","105","Old Lyme","1324","1250","74","18122","4","3","1","7200","98549","28287","1608","26655","24"
"2022-06-21T00:00:00.000","106","Old Saybrook","2167","2019","148","21539","66","53","13","10183","101213","47493","2650","44801","42"
"2022-06-21T00:00:00.000","107","Orange","3012","2711","301","21629","24","21","3","12864","92374","55309","3583","51676","50"
"2022-06-21T00:00:00.000","108","Oxford","2527","2241","286","19065","33","32","1","10779","81320","45034","3086","41898","50"
"2022-06-21T00:00:00.000","109","Plainfield","3884","3597","287","25679","55","47","8","12669","83762","56372","4713","51631","28"
"2022-06-21T00:00:00.000","110","Plainville","3939","3366","573","22465","60","57","3","14548","82970","73274","4903","68278","93"
"2022-06-21T00:00:00.000","111","Plymouth","2403","2049","354","20719","19","16","3","9457","81540","45017","2957","42004","56"
"2022-06-21T00:00:00.000","112","Pomfret","819","727","92","19486","7","6","1","4436","105544","21874","988","20876","10"
"2022-06-21T00:00:00.000","113","Portland","1661","1510","151","17924","30","22","8","8044","86803","39950","2023","37891","36"
"2022-06-21T00:00:00.000","114","Preston","1094","991","103","23654","9","9","0","4109","88843","18440","1281","17132","27"
"2022-06-21T00:00:00.000","115","Prospect","2102","1808","294","21666","10","10","0","7901","81437","36785","2608","34126","51"
"2022-06-21T00:00:00.000","116","Putnam","2228","2127","101","23730","36","33","3","8157","86878","32100","2690","29383","27"
"2022-06-21T00:00:00.000","117","Redding","1414","1251","163","15511","22","18","4","8003","87791","32464","1751","30679","34"
"2022-06-21T00:00:00.000","118","Ridgefield","4381","3931","450","17553","69","52","17","23897","95745","99446","5355","93996","95"
"2022-06-21T00:00:00.000","119","Rocky Hill","4314","3837","477","21447","150","126","24","17264","85826","89686","5511","84047","128"
"2022-06-21T00:00:00.000","120","Roxbury","318","226","92","14777","2","0","2","1950","90613","6848","367","6478","3"
"2022-06-21T00:00:00.000","121","Salem","827","775","52","20255","5","5","0","3546","86848","14893","1022","13855","16"
"2022-06-21T00:00:00.000","122","Salisbury","549","489","60","15250","2","1","1","5148","143000","22844","651","22180","13"
"2022-06-21T00:00:00.000","123","Scotland","122","118","4","7297","2","2","0","483","28888","2031","149","1882","0"
"2022-06-21T00:00:00.000","124","Seymour","4002","3537","465","24348","83","68","15","14245","86664","70039","4864","65036","139"
"2022-06-21T00:00:00.000","125","Sharon","294","284","10","10933","4","3","1","2242","83377","9493","361","9129","3"
"2022-06-21T00:00:00.000","126","Shelton","9874","8608","1266","24007","212","169","43","37212","90476","173702","12144","161288","270"
"2022-06-21T00:00:00.000","127","Sherman","520","358","162","14325","3","0","3","3119","85923","10518","581","9918","19"
"2022-06-21T00:00:00.000","128","Simsbury","3672","3338","334","14460","34","29","5","22005","86651","94014","4304","89623","87"
"2022-06-21T00:00:00.000","129","Somers","2106","1941","165","19529","23","20","3","8341","77346","60058","2458","57522","78"
"2022-06-21T00:00:00.000","130","Southbury","3582","2903","679","18303","85","72","13","17158","87671","88143","4521","83526","96"
"2022-06-21T00:00:00.000","131","Southington","9255","7908","1347","21114","135","115","20","36415","83075","182503","11406","170883","214"
"2022-06-21T00:00:00.000","132","South Windsor","4623","4168","455","17671","67","44","23","21404","81813","80913","5432","75368","113"
"2022-06-21T00:00:00.000","133","Sprague","765","696","69","26758","6","5","1","2702","94509","13751","922","12818","11"
"2022-06-21T00:00:00.000","134","Stafford","1710","1551","159","14378","34","26","8","7470","62810","33766","2087","31645","34"
"2022-06-21T00:00:00.000","135","Stamford","31130","28731","2399","24013","385","337","48","130865","100946","494240","39801","453941","498"
"2022-06-21T00:00:00.000","136","Sterling","767","710","57","20280","3","3","0","2755","72845","10484","910","9563","11"
"2022-06-21T00:00:00.000","137","Stonington","3543","3202","341","19090","60","40","20","16606","89477","74682","4363","70258","61"
"2022-06-21T00:00:00.000","138","Stratford","13939","11933","2006","26884","201","166","35","48505","93551","227424","17390","209739","295"
"2022-06-21T00:00:00.000","139","Suffield","3648","3126","522","23068","51","39","12","14572","92146","117397","4475","112842","80"
"2022-06-21T00:00:00.000","140","Thomaston","1871","1575","296","24831","18","18","0","6347","84234","31245","2345","28872","28"
"2022-06-21T00:00:00.000","141","Thompson","1822","1718","104","19426","14","9","5","6593","70295","26468","2171","24255","42"
"2022-06-21T00:00:00.000","142","Tolland","2303","2067","236","15755","25","12","13","11645","79662","45764","2702","43014","48"
"2022-06-21T00:00:00.000","143","Torrington","7959","7539","420","23379","183","163","20","29448","86500","155651","9808","145584","259"
"2022-06-21T00:00:00.000","144","Trumbull","8890","7781","1109","24921","177","123","54","35580","99739","166317","11011","155081","225"
"2022-06-21T00:00:00.000","145","Union","217","200","17","25864","2","2","0","1087","129559","4351","252","4095","4"
"2022-06-21T00:00:00.000","146","Vernon","5044","4530","514","17180","78","52","26","22338","76086","91700","5887","85683","130"
"2022-06-21T00:00:00.000","147","Voluntown","527","492","35","20996","6","6","0","2121","84502","8401","624","7770","7"
"2022-06-21T00:00:00.000","148","Wallingford","10713","9557","1156","24169","217","187","30","40257","90820","233868","13198","220398","272"
"2022-06-21T00:00:00.000","149","Warren","157","115","42","11254","0","0","0","1032","73978","3837","179","3653","5"
"2022-06-21T00:00:00.000","150","Washington","538","444","94","15694","2","2","0","3997","116599","17874","613","17245","16"
"2022-06-21T00:00:00.000","151","Waterbury","33736","29491","4245","31362","503","442","61","106746","99236","544948","43509","500527","912"
"2022-06-21T00:00:00.000","152","Waterford","4469","4174","295","23840","76","57","19","18127","96698","87183","5382","81711","90"
"2022-06-21T00:00:00.000","153","Watertown","5215","4447","768","24168","78","71","7","19422","90008","95495","6646","88698","151"
"2022-06-21T00:00:00.000","154","Westbrook","1317","1235","82","19173","10","6","4","6191","90130","24183","1621","22534","28"
"2022-06-21T00:00:00.000","155","West Hartford","11736","10391","1345","18639","273","206","67","58828","93430","293507","14346","278864","297"
"2022-06-21T00:00:00.000","156","West Haven","13670","11931","1739","25027","164","149","15","49480","90590","242546","17043","225228","275"
"2022-06-21T00:00:00.000","157","Weston","1686","1531","155","16446","5","3","2","10330","100761","41029","2046","38950","33"
"2022-06-21T00:00:00.000","158","Westport","5207","4759","448","18276","37","27","10","30532","107164","144348","6348","137891","109"
"2022-06-21T00:00:00.000","159","Wethersfield","5949","5499","450","22874","55","46","9","22918","88119","107858","7334","100404","120"
"2022-06-21T00:00:00.000","160","Willington","810","728","82","13813","4","4","0","4118","70225","16402","930","15458","14"
"2022-06-21T00:00:00.000","161","Wilton","3236","2972","264","17642","55","29","26","18810","102546","72472","3878","68565","29"
"2022-06-21T00:00:00.000","162","Winchester","1837","1762","75","17324","16","16","0","8293","78206","33931","2165","31741","25"
"2022-06-21T00:00:00.000","163","Windham","6977","6551","426","28407","71","48","23","22368","91071","117182","8986","108050","146"
"2022-06-21T00:00:00.000","164","Windsor","7030","6437","593","24467","164","126","38","27193","94640","152544","8884","143497","163"
"2022-06-21T00:00:00.000","165","Windsor Locks","2691","2499","192","20935","44","40","4","10491","81617","44665","3336","41274","55"
"2022-06-21T00:00:00.000","166","Wolcott","4084","3553","531","24622","64","54","10","14320","86333","71317","5156","66056","105"
"2022-06-21T00:00:00.000","167","Woodbridge","1696","1517","179","19383","48","42","6","8662","98994","50397","2112","48214","71"
"2022-06-21T00:00:00.000","168","Woodbury","1640","1361","279","17260","12","10","2","7910","83246","34173","2014","32131","28"
"2022-06-21T00:00:00.000","169","Woodstock","1440","1391","49","18325","7","7","0","6739","85760","23634","1680","21925","29"
"2022-06-20T00:00:00.000","1","Andover","511","437","74","15791","6","4","2","2435","75247","9348","587","8753","8"
"2022-06-20T00:00:00.000","2","Ansonia","4892","4204","688","26225","49","39","10","16287","87311","76807","6023","70627","157"
"2022-06-20T00:00:00.000","3","Ashford","741","668","73","17415","5","4","1","3396","79812","13137","893","12231","13"
"2022-06-20T00:00:00.000","4","Avon","3005","2760","245","16442","81","65","16","17077","93439","74617","3530","71006","81"
"2022-06-20T00:00:00.000","5","Barkhamsted","524","489","35","14531","8","7","1","2696","74764","10999","618","10367","14"
"2022-06-20T00:00:00.000","6","Beacon Falls","1302","1158","144","20926","11","11","0","4902","78785","23170","1580","21545","45"
"2022-06-20T00:00:00.000","7","Berlin","4087","3742","345","19999","52","45","7","16515","80813","75135","4947","70105","83"
"2022-06-20T00:00:00.000","8","Bethany","990","900","90","17844","4","3","1","4656","83922","23324","1209","22084","31"
"2022-06-20T00:00:00.000","9","Bethel","4080","3338","742","20606","71","56","15","18096","91394","74395","4915","69397","83"
"2022-06-20T00:00:00.000","10","Bethlehem","617","527","90","18136","3","2","1","2784","81834","11822","746","11054","22"
"2022-06-20T00:00:00.000","11","Bloomfield","4936","4513","423","23271","136","116","20","20190","95186","133478","6186","127091","201"
"2022-06-20T00:00:00.000","12","Bolton","751","653","98","15377","5","4","1","3954","80958","14971","889","14071","11"
"2022-06-20T00:00:00.000","13","Bozrah","609","560","49","22340","7","7","0","2225","81621","10013","733","9271","9"
"2022-06-20T00:00:00.000","14","Branford","5923","5330","593","21229","82","73","9","25494","91376","124265","7126","116999","140"
"2022-06-20T00:00:00.000","15","Bridgeport","42652","38453","4199","29538","450","370","80","140016","96965","685762","54904","629779","1079"
"2022-06-20T00:00:00.000","16","Bridgewater","201","134","67","12294","0","0","0","1424","87095","5264","241","5017","6"
"2022-06-20T00:00:00.000","17","Bristol","14422","12402","2020","24058","210","171","39","52422","87447","272598","17857","254391","350"
"2022-06-20T00:00:00.000","18","Brookfield","3713","2974","739","21876","27","20","7","15816","93183","62621","4431","58130","60"
"2022-06-20T00:00:00.000","19","Brooklyn","2117","2007","110","25592","18","18","0","7568","91489","45686","2580","43078","28"
"2022-06-20T00:00:00.000","20","Burlington","1745","1494","251","17982","8","6","2","7896","81369","33513","2097","31378","38"
"2022-06-20T00:00:00.000","21","Canaan","28","27","1","2659","0","0","0","356","33808","1281","35","1246","0"
"2022-06-20T00:00:00.000","22","Canterbury","1131","1048","83","22268","4","4","0","4078","80291","16997","1351","15630","16"
"2022-06-20T00:00:00.000","23","Canton","1455","1314","141","14190","39","32","7","8258","80534","35003","1681","33296","26"
"2022-06-20T00:00:00.000","24","Chaplin","444","414","30","19830","3","3","0","1791","79991","7500","525","6973","2"
"2022-06-20T00:00:00.000","25","Cheshire","6342","5624","718","21917","80","66","14","26342","91032","166198","7607","158443","148"
"2022-06-20T00:00:00.000","26","Chester","613","559","54","14550","19","16","3","3510","83314","17226","765","16436","25"
"2022-06-20T00:00:00.000","27","Clinton","2640","2463","177","20426","14","9","5","11823","91474","49034","3195","45781","58"
"2022-06-20T00:00:00.000","28","Colchester","3135","2812","323","19830","42","29","13","13870","87735","63216","3795","59348","73"
"2022-06-20T00:00:00.000","29","Colebrook","145","136","9","10357","1","1","0","856","61143","3662","167","3491","4"
"2022-06-20T00:00:00.000","30","Columbia","971","859","112","18052","12","9","3","4472","83138","17956","1151","16790","15"
"2022-06-20T00:00:00.000","31","Cornwall","190","181","9","13950","2","0","2","1404","103084","5034","218","4813","3"
"2022-06-20T00:00:00.000","32","Coventry","2109","1825","284","16998","11","10","1","9926","80003","38415","2475","35899","41"
"2022-06-20T00:00:00.000","33","Cromwell","2962","2648","314","21403","66","42","24","12606","91090","66524","3634","62801","89"
"2022-06-20T00:00:00.000","34","Danbury","20962","18789","2173","24750","218","181","37","80787","95387","322306","25738","296074","494"
"2022-06-20T00:00:00.000","35","Darien","3866","3407","459","17793","13","12","1","22623","104119","91776","4693","87004","79"
"2022-06-20T00:00:00.000","36","Deep River","756","707","49","17016","1","1","0","3837","86361","15621","914","14687","20"
"2022-06-20T00:00:00.000","37","Derby","3117","2649","468","25261","30","24","6","10965","88865","49981","3815","46073","93"
"2022-06-20T00:00:00.000","38","Durham","1463","1326","137","20419","9","8","1","6179","86239","29774","1770","27976","28"
"2022-06-20T00:00:00.000","39","Eastford","279","266","13","15587","4","3","1","1220","68156","4459","332","4126","1"
"2022-06-20T00:00:00.000","40","East Granby","878","776","102","17082","4","2","2","4363","84883","18033","1077","16946","10"
"2022-06-20T00:00:00.000","41","East Haddam","1337","1159","178","14861","23","10","13","6792","75492","30459","1570","28862","27"
"2022-06-20T00:00:00.000","42","East Hampton","2342","2020","322","18297","25","18","7","10600","82812","45461","2810","42602","49"
