"id","region","pin","county","cont_no","sh","descript","bin","length","fa_code","fa_proj","est_total","bid_price","executed","asbuiltsdone","numbersheets","dot_quad_no","prop_only","e_spec_date","has_as_let","is_permit","route","loc_municipality","url"
"4671036","10",,"NASSAU","BP 35-1","BP 35-1, BSP","GRADING & BRIDGES AT SSP, CENTRAL PARK AVE.;","1059100,1059720","0.77",,,"0.231","187230.15","1935-10-14T00:00:00.000","Yes","44",,"No",,"No","No","957B","T-Grand Island","https://rpol.dot.ny.gov/?id=BP-35-1"
"4671035","10",,"NASSAU","BP 35-2","BP 35-2, BSP","GRADING & BRIDGE AT RAILROAD;","7056720","0.19",,,"0.142","121317.70","1935-11-26T00:00:00.000","Yes","16",,"No",,"No","No","957B","T-Grand Island","https://rpol.dot.ny.gov/?id=BP-35-2"
"4671034","10",,"NASSAU","BP 36-1","BP 36-1, BSP","R.C.C.P. & BRIDGES; RT. 907E",,"2.79",,,"0.565","516297.25","1936-05-07T00:00:00.000","Yes","76","249A","No",,"No","No","907E","T-Oyster Bay","https://rpol.dot.ny.gov/?id=BP-36-1"
"4671033","10",,"NASSAU","BP 38-1","BP, BSP","LANDSCAPING, MISC.;",,,,,"0.015","12697.25","1938-07-13T00:00:00.000","Yes","17",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BP-38-1"
"4681032","8",,"WESTCHESTER","BPE 12_001","BPE, BMP, 9297","1924- STATE CAMP DOCK TO BEAR MOUNTAIN BRIDGE APPROACH - CORTLANDT",,,,,,,,"Yes","0",,"No",,"No","No","US202, US6, US9","C-Peekskill, T-Cortlandt","https://rpol.dot.ny.gov/?id=BPE-12_001"
"4680482","8",,"WESTCHESTER","BPE KEY","BPE, TSP, 9480","1939-BRONX PARKWAY EXTENSION KEY MAP",,,,,,,,"Yes","1",,"No",,"No","No","987G, 987H","T-Mount Pleasant, T-New Castle, T-Yorktown, V-Briarcliff Manor","https://rpol.dot.ny.gov/?id=BPE-KEY"
"4670020","11",,"BRONX","BQE 1","BQE","PRESIDENT ST. TO CONGRESS ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);","2230390,2230380,2230370,2230360",,,,,,"1944-01-01T00:00:00.000","Yes","54","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-1"
"4670018","11",,"BRONX","BQE 2A","BQE","CLINTON ST. TO PRESIDENTS ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);","1065329,1076910",,,,,,"1948-01-01T00:00:00.000","Yes","99","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-2A"
"4667578","11",,"BRONX","BQE 3A","BQE","CONGRESS ST. TO ATLANTIC AVE.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);",,,,,,"306823.50","1949-04-04T00:00:00.000","Yes","14","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-3A"
"4667577","11",,"BRONX","BQE 3B","BQE","ATLANTIC AVE. BRIDGE CONSTRUCTION,;RT. I-278 (NYC LET);","2268518,2268517,2230400",,,,,,"1950-01-01T00:00:00.000","Yes","28","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-3B"
"4667576","11",,"BRONX","BQE 3C","BQE","JORALEMON ST. PUMP STATION,;RT. I-278 (NYC LET);",,,,,,,"1950-01-01T00:00:00.000","Yes","4","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-3C"
"4667575","11",,"BRONX","BQE 3D","BQE","ATLANTIC AVE. TO JORALEMON ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);","2230858,2230857",,,,,,"1951-01-01T00:00:00.000","Yes","82","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-3D"
"4667574","11",,"BRONX","BQE 4","BQE","JORALEMON SR. TO WILLOW ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);","2268497,2268498,2268350,2230870",,,,,,"1944-01-01T00:00:00.000","Yes","102","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-4"
"4669049","11",,"KINGS","BQE 46-1","BQE 46-1","A.C. RECON.,;RT. I-278;",,"1.00",,"U-1066(4)","0.357","356994.00","1947-01-07T00:00:00.000","Yes","54","216A","No",,"No","No","NY104","T-Ontario, T-Sodus, T-Williamson","https://rpol.dot.ny.gov/?id=BQE-46-1"
"4669048","11",,"KINGS","BQE 46-2","BQE 46-2","PILE FOUNDATION ABUTMENTS & WALLS,;RT. I-278;",,"0.86",,"U-1066(2)","0.938","929863.00","1947-01-06T00:00:00.000","Yes","73","216A","No",,"No","No","971B, 972A, 972D, US9","T-Champlain, V-Champlain","https://rpol.dot.ny.gov/?id=BQE-46-2"
"4669047","11",,"KINGS","BQE 48-1","BQE 48-1","A.C. RECON. OF MEEKER AVE. SERVICE RD.,;RT. I-278;",,"0.59",,"U-1066(7)","0.094","92875.00","1948-09-14T00:00:00.000","Yes","12","216A","No",,"No","No","987C","T-Stony Point","https://rpol.dot.ny.gov/?id=BQE-48-1"
"4669046","11",,"KINGS","BQE 48-2","BQE 48-2","CONDUCT, SUPERSTRUCTURES, DRAINAGE FOR VIADUCTS & RAMPS,;RT. I-278;","1065590,1065609,106560A,106560B","0.94",,"U-1066(3)","4.437","4374563.90","1948-12-03T00:00:00.000","Yes","128","216A","No",,"No","No","908G, NY30, NY384","C-Buffalo, T-Huntington, T-Lake Pleasant, T-Oyster Bay","https://rpol.dot.ny.gov/?id=BQE-48-2"
"4669045","11",,"KINGS","BQE 49-1","BQE 49-1","MEEKER AVE. VIADUCT REHAB.,;RT. I-278;",,"0.11",,"U-1066(5)","0.145","134842.50","1950-02-04T00:00:00.000","Yes","18","216A","No",,"No","No","908G, 947A, 957C, 981G, I87, I95, NY384","C-Bronx, C-Buffalo, T-Grand Island, T-Hamlin, T-Huntington, V-Sloatsburg","https://rpol.dot.ny.gov/?id=BQE-49-1"
"4669044","11",,"KINGS","BQE 49-2","BQE 49-2","DEMOLITION,;RT. I-278;",,"0.31",,,"0.160","95150.00","1949-11-29T00:00:00.000","Yes","2","216A","No",,"No","No","947A, I87, I95, NY33, NY5, NY63","C-Batavia, C-Bronx, T-Greece, T-Hamlin, T-Parma","https://rpol.dot.ny.gov/?id=BQE-49-2"
"4669043","11",,"KINGS","BQE 49-3","BQE 49-3","VIADUCT SUBSTRUCTURE,;RT. I-278, WILLIAMSBURG BRIDGE;",,"0.28",,"U-1066(10)","0.775","608407.25","1949-11-28T00:00:00.000","Yes","59","216A","No",,"No","No","NY104B, NY352","C-Corning, T-New Haven","https://rpol.dot.ny.gov/?id=BQE-49-3"
"4669042","11",,"KINGS","BQE 50-1","BQE 50-1","R.C.C.P. CONSTRUCTION,;RT. I-278;",,"1.00",,"U-1066(6)","1.500","931039.50","1950-04-12T00:00:00.000","Yes","42","216A","No",,"No","No","987C, 987E, I678, US6, US9W","C-Newburgh, C-Queens, T-Highlands, T-New Windsor, T-Stony Point, V-Woodbury","https://rpol.dot.ny.gov/?id=BQE-50-1"
"4669041","11",,"KINGS","BQE 50-2","BQE 50-2","A.C. RESURFACING,;RT. I-278;",,"1.57",,"U-1066(11)","0.613","476138.00","1950-08-21T00:00:00.000","Yes","31","216A","No",,"No","No","908G, 947A, 987C, I678, I87, NY5","C-Bronx, C-Lackawanna, C-Queens, T-Hamlin, T-Haverstraw, T-Huntington, T-Smithtown","https://rpol.dot.ny.gov/?id=BQE-50-2"
"4669266","11",,"KINGS","BQE 50-3","BQE 50-3","DIRECTIONAL SIGNS,;RT. I-278;",,"1.60",,,"0.033","32950.00","1950-08-28T00:00:00.000","Yes","11","216A","No",,"No","No","I678","C-Queens","https://rpol.dot.ny.gov/?id=BQE-50-3"
"4669236","11",,"KINGS","BQE 50-4","BQE 50-4","R.C.C.P. CONSTRUCTION,;RT. I-278;",,"0.54",,"U-1066(12)","2.374","2290468.00","1950-12-22T00:00:00.000","Yes","103","216A","No",,"No","No","940K","T-Greece","https://rpol.dot.ny.gov/?id=BQE-50-4"
"4669235","11",,"KINGS","BQE 51-1","BQE 51-1","DEMOLITION,;RT. I-278;",,"0.50",,"U-1066(8)","0.296","112822.00","1951-10-05T00:00:00.000","Yes","3","216A","No",,"No","No","908J, 908K, I678, NY206","C-Queens, T-Bainbridge, T-Islip, T-Smithtown, V-Bainbridge","https://rpol.dot.ny.gov/?id=BQE-51-1"
"4670158","2",,"MADISON","C35-11","C35-11","R.C.C.P. CONSTRUCTION,;SCONONDA ST.;",,"0.05",,,"0.038","37227.75","1935-11-27T00:00:00.000","Yes","3","103C","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C35-11"
"4668655","11",,"KINGS","BQE 52-1","BQE 52-1","DEMOLITION,;RT. I-278;",,"0.80",,"U-1066(9)","0.510","441994.00","1953-02-09T00:00:00.000","Yes","10","216A","No",,"No","No","901C, 920C, 987C, I87, I95, NY29, NY30A, NY590, NY878","C-Bronx, C-Johnstown, T-Highlands, T-Irondequoit, T-Johnstown, V-Lawrence, V-Woodbury","https://rpol.dot.ny.gov/?id=BQE-52-1"
"4667891","11",,"KINGS","BQE 53-1","BQE 53-1","RETAINING WALLS, DRAINAGE, CURBS, LANDSCAPING,;RT. I-278;",,"0.36",,"U-1066(13)","0.435","407868.25","1953-06-19T00:00:00.000","Yes","40","216A","No",,"No","No","987C, I87, NY26, NY46","C-Bronx, C-Rome - inner district, T-Clarkstown, T-Ramapo","https://rpol.dot.ny.gov/?id=BQE-53-1"
"4667890","11",,"KINGS","BQE 54-1","BQE 54-1","C.C.P. CONSTRUCTION,;RT. I-278;","1065449,1065459","1.29",,"U-1066(15)","3.022","2324740.00","1954-10-15T00:00:00.000","Yes","200","216A","No",,"No","No","987C, I490, I495","C-Queens, T-Orangetown, T-Perinton, T-Pittsford","https://rpol.dot.ny.gov/?id=BQE-54-1"
"4667889","11",,"KINGS","BQE 54-2","BQE 54-2","C.C.P. CONSTRUCTION,;RT. I-278;",,"0.28",,"U-1066(14)","0.963","854833.25","1954-10-27T00:00:00.000","Yes","173","216A","No",,"No","No","952G, NY5B","C-Buffalo, T-Kirkland, T-New Hartford","https://rpol.dot.ny.gov/?id=BQE-54-2"
"4670230","8",,"WESTCHESTER","PSC 6742","PSC 6742","RAILROAD BRIDGE AT GRAMATAN AVE.;",,,,,,,"1937-06-07T00:00:00.000","Yes","8",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=PSC-6742"
"4667888","11",,"KINGS","BQE 56-1","BQE 56-1","C.C.P. CONSTRUCTION,;RT. I-278;","1065460,1065470,1065489","1.49",,"U-1066(16)","2.894","2879329.00","1956-05-28T00:00:00.000","Yes","243","216A","No",,"No","No","987C, I287, I495, I95, NY34","C-Bronx, C-Queens, C-White Plains, T-Clarkstown, T-Orangetown, V-Harrison, V-Weedsport","https://rpol.dot.ny.gov/?id=BQE-56-1"
"4667887","11",,"KINGS","BQE 56-2","BQE 56-2","C.C.P. CONSTRUCTION,;RT. I-278;","1065490,1065507,1065510,1065520,1065530,1065549,1076459,1076460","0.82",,"U-1066(17)","2.930","2899402.25","1956-05-14T00:00:00.000","Yes","170","216A","No",,"No","No","I495, NY265, NY46","C-Oneida - outer district, C-Queens, C-Tonawanda, T-Verona","https://rpol.dot.ny.gov/?id=BQE-56-2"
"4669911","11",,"KINGS","BQE 56-3","BQE 56-3","DEMOLITION,;RT. I-278;",,"0.52",,"U-1066(9)","0.058","53743.00","1956-07-16T00:00:00.000","Yes","4","216A","No",,"No","No","940T, I495, NY298","C-Rochester, T-De Witt, T-North Hempstead, T-Salina, V-North Hills","https://rpol.dot.ny.gov/?id=BQE-56-3"
"4669910","11",,"KINGS","BQE 57-1","BQE 57-1","A.C. RECON.,;RT. I-278;","1065399,106539A","1.17",,"U-I-1066(20)","16.085","15547121.60","1957-06-21T00:00:00.000","Yes","246","216A","No",,"No","No","I278, I287, I495, NY27, NY55, US44","C-Brooklyn, C-Queens, C-Rye, C-White Plains, T-Rochester, T-Wawarsing, V-Harrison, V-Port Chester, V-Rye Brook","https://rpol.dot.ny.gov/?id=BQE-57-1"
"4669056","11",,"BRONX","BQE 5A","BQE","FULTON ST. BRIDGE & VIADUCT EAST TO BROOKLYN BRIDGE,;C.C.P. CONSTRUCTION,;RT. I-278, (NYC LET);","1065439,2230888,2230887",,,,,,"1950-03-22T00:00:00.000","Yes","47","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-5A"
"4669055","11",,"BRONX","BQE 5B","BQE","MIDDAGH ST. TO FULTON ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);",,,,,,,"1944-01-01T00:00:00.000","Yes","27","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-5B"
"4669054","11",,"BRONX","BQE 5C-9E","BQE 5C, BQE 6A, BQE 9E","CLINTON ST. TO PRINE ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);","2268507,2268508",,,,,,"1956-03-14T00:00:00.000","Yes","142","216A","No",,"No","No","NY104, NY290, NY96","C-Rochester, T-Brighton, T-De Witt, T-Greece, T-Pittsford","https://rpol.dot.ny.gov/?id=BQE-5C-9E"
"4669894","11",,"KINGS","BQE 61-1","BQE 61-1","MISC.,;RT. I-278;",,"3.30",,"I-278-1(41), I-278-1(19)","0.590","484053.50","1961-09-22T00:00:00.000","Yes","36","216A","No",,"No","No","987E, I278, I290, I295, I678, NY135, NY204, NY27","C-Brooklyn, C-Queens, T-Amherst, T-Brookhaven, T-Gates, T-Haverstraw, T-Oyster Bay, T-Ramapo, T-Tuxedo, V-Sloatsburg","https://rpol.dot.ny.gov/?id=BQE-61-1"
"4669803","9",,"DELAWARE","BWS 54-3","BWS","CONSTRUCTION OF PEPACTON RES. RDS. 3, 3D, 10, 10A, 10AT;",,"7.34",,,"1.658","1428956.00","1955-01-13T00:00:00.000","Yes","43",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BWS-54-3"
"4669893","11",,"KINGS, QUEENS","BQE 67-1","BQE 67-1","BRIDGE DECK CONSTRUCTION OF KOSCIUSZKO BRIDGE OVER NEWTON CREEK,;RT. I-278;","1065569","1.62",,"I-278-1(119)","7.636","7173175.00","1967-06-29T00:00:00.000","Yes","45","216A","No",,"No","No","912G, 950A, 951A, I278, I495, NY104, NY135, NY79, US20, US219, US9","C-Albany, C-Brooklyn, C-Ithaca, C-Niagara Falls, C-Queens, C-Rensselaer, T-Hempstead, T-Irondequoit, T-Orchard Park, T-South Valley, T-West Seneca, T-Wheatfield","https://rpol.dot.ny.gov/?id=BQE-67-1"
"4667691","11",,"QUEENS","BQE 67-2","BQE 67-2","C.C.P. VIADUCT CONSTRUCTION,;RT. I-278;","1065589","0.56",,"I-278-1(122)","7.423","7287040.00","1967-08-04T00:00:00.000","Yes","252","216A","No",,"No","No","913V, I495, NY17, NY282","C-Albany, T-Brookhaven, T-Nichols, T-Owego, T-Tioga, V-Nichols, V-Owego","https://rpol.dot.ny.gov/?id=BQE-67-2"
"4667690","11",,"QUEENS","BQE 67-3","BQE 67-3","C.C.P. CONSTRUCTION,;RT. I-278;","1075910,1075921,1075922,1075929","0.91",,"I-278-1(123)","10.662","9847812.00","1967-11-02T00:00:00.000","Yes","608","216A","No",,"No","No","987A, I278, NY104, NY400","C-Queens, C-Rochester, T-Elma, T-Haverstraw, T-Stony Point, T-West Seneca","https://rpol.dot.ny.gov/?id=BQE-67-3"
"4667689","11","0345.20","KINGS","BQE 71-1","BQE 71-1","C.C.P. CONSTRUCTION,;RT. I-278;","1075699,107569A,107569B","0.43",,"I-278-1(142)","12.000","11135455.00","1972-02-04T00:00:00.000","Yes","390","216A","No",,"No","No","I90","T-East Greenbush, T-Schodack","https://rpol.dot.ny.gov/?id=BQE-71-1"
"4667688","11","M004.00","KINGS","BQE 74-1","BQE","BRIDGE PAINTING,;RT. I-278;","Various",,,,"0.154","199000.00","1974-10-11T00:00:00.000","No",,"216A","Yes",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-74-1"
"4669052","11",,"BRONX","BQE 9-10D","BQE","VAN VOORHEES PARK & COLUMBIA ST. RECON.,;RT. I-278 (NYC LET);",,,,,,,"1960-01-01T00:00:00.000","Yes","4","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-9-10D"
"4670019","11",,"QUEENS","BQE CH.1","BQE","30TH AVE. TO 48TH ST., BOODY ST. 30TH AVE. TO 74TH ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);",,,,,,,"1941-08-20T00:00:00.000","Yes","112","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-CH.1"
"4667573","11",,"QUEENS","BQE CH.4","BQE","30TH AVE. TO 48TH ST., BOODY ST. 30TH AVE. TO 74TH ST.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);",,,,,,,"1943-08-27T00:00:00.000","Yes","54","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-CH.4"
"4669057","11",,"QUEENS","BQE CH.5","BQE","30TH AVE. TO NORTHERN BLVD.,;C.C.P. CONSTRUCTION,;RT. I-278 (NYC LET);",,,,,,,"1953-09-25T00:00:00.000","Yes","40","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-CH.5"
"4669053","11",,"QUEENS","BQE CH.8","BQE","C.C.P. CONSTRUCTION,;WOODSIDE AVE. TO 64TH ST.,;RT. I-278 (NYC LET);",,,,,,,"1960-03-24T00:00:00.000","Yes","250","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-CH.8"
"4669050","11",,"BRONX","BQE PEDBR","BQE","PEDESTRIAN BRIDGE OVER SUMMIT ST.,;RT. I-278 (NYC LET);",,,,,,,"1949-06-10T00:00:00.000","Yes","7","216A","No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BQE-PEDBR"
"4670418","8",,"WESTCHESTER","BRP 36-1","BRP 36-1","R.C.C.P. CONSTRUCTION,;CARTER'S SCHOOL TO BUCKOUT;",,"1.17",,,"0.084","71767.10","1936-10-30T00:00:00.000","Yes","14",,"No",,"No","No","907E","T-Oyster Bay","https://rpol.dot.ny.gov/?id=BRP-36-1"
"4670417","11",,"BRONX","BRP 45-1","BRP 45-1","GRADING & DRAINAGE,;EAST 180TH TO MOSHOLU PARKWAY;",,"1.23",,,"0.529","460835.75","1945-09-28T00:00:00.000","Yes","42",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BRP-45-1"
"4670415","11",,"BRONX","BRP 46-1","BRP 46-1","GRADING & BRIDGES AT WEST AVE., WATSON AVE.;","1067077,1075740","0.49",,,"1.687","1658488.50","1946-06-26T00:00:00.000","Yes","142",,"No",,"No","No","NY104","T-Ontario, T-Sodus, T-Williamson","https://rpol.dot.ny.gov/?id=BRP-46-1"
"4670414","11",,"BRONX","BRP 46-2","BRP 46-2","GRADING & BRIDGE AT PELHAM PARKWAY;","1067119","0.26",,,"0.816","814001.00","1946-08-27T00:00:00.000","Yes","101",,"No",,"No","No","971B, 972A, 972D, US9","T-Champlain, V-Champlain","https://rpol.dot.ny.gov/?id=BRP-46-2"
"4670651","11",,"BRONX","BRP 46-3","BRP 46-3","GRADING & BRIDGE AT MOSHOLU PARKWAY;","1067129,1075519","0.30",,,"0.533","523919.00","1946-05-07T00:00:00.000","Yes","58",,"No",,"No","No","I86, NY17, NY281","C-Elmira, T-Elmira, V-Homer","https://rpol.dot.ny.gov/?id=BRP-46-3"
"4671294","10",,"NASSAU","C108-L28A",,"NORTHERN CONDUIT PT. 2,;GRADING AND CULVERTS;",,"1.04",,,"0.089","58337.00","1928-11-12T00:00:00.000","Yes","16",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=C108-L28A"
"4670650","11",,"BRONX","BRP 46-4","BRP 46-4","GRADING & BRIDGES AT EAST 172ND ST., EAST 174TH ST.;","1075470,1075480","0.26",,,"0.650","638875.00","1946-07-18T00:00:00.000","Yes","88",,"No",,"No","No","NY281","V-Homer","https://rpol.dot.ny.gov/?id=BRP-46-4"
"4670649","11",,"BRONX","BRP 49-1","BRP 49-1","GRADING & BRIDGES;","1067130,1076419","0.28",,,"1.350","1318961.00","1949-02-04T00:00:00.000","Yes","51",,"No",,"No","No","908G, 947A, 957C, 981G, I87, I95, NY384","C-Bronx, C-Buffalo, T-Grand Island, T-Hamlin, T-Huntington, V-Sloatsburg","https://rpol.dot.ny.gov/?id=BRP-49-1"
"4670648","11",,"BRONX","BRP 49-2","BRP 49-2","GRADING & 12 SPAN VIADUCT;","1067099","0.40",,"U-979(5)","2.465","2361551.00","1949-08-03T00:00:00.000","Yes","65",,"No",,"No","No","947A, I87, I95, NY33, NY5, NY63","C-Batavia, C-Bronx, T-Greece, T-Hamlin, T-Parma","https://rpol.dot.ny.gov/?id=BRP-49-2"
"4670647","11",,"BRONX","BRP 49-3","BRP 49-3","GRADING & BRIDGES AT TREMONT AVE. & RAILROAD;","1067109,1076729","0.17",,"U-979(4)","1.019","915827.00","1949-08-15T00:00:00.000","Yes","65",,"No",,"No","No","NY104B, NY352","C-Corning, T-New Haven","https://rpol.dot.ny.gov/?id=BRP-49-3"
"4670646","11",,"BRONX","BRP 49-5","BRP 49-5","GRADING & BRIDGES,;233RD TO 238TH;","1067140,1075030,1075059,1076409","0.51",,"U-979(6)","2.420","2280451.50","1949-10-26T00:00:00.000","Yes","90",,"No",,"No","No","I95, NY193, NY384","C-Bronx, C-Buffalo, T-Ellisburg","https://rpol.dot.ny.gov/?id=BRP-49-5"
"4670645","11",,"BRONX","BRP 50-1","BRP 50-1","R.C.C.P. CONSTRUCTION,;BRUCHNER BLVD. TO EAST 233RD ST.;",,"4.52",,"U-979(7)","2.065","1657026.00","1950-03-14T00:00:00.000","Yes","75",,"No",,"No","No","987C, 987E, I678, US6, US9W","C-Newburgh, C-Queens, T-Highlands, T-New Windsor, T-Stony Point, V-Woodbury","https://rpol.dot.ny.gov/?id=BRP-50-1"
"4670644","11",,"BRONX","BRP 50-2","BRP 50-2","GRADING & BRIDGE AT RAILROAD;","1075049","0.11",,"U-979(8)","0.939","728934.50","1950-05-08T00:00:00.000","Yes","33",,"No",,"No","No","908G, 947A, 987C, I678, I87, NY5","C-Bronx, C-Lackawanna, C-Queens, T-Hamlin, T-Haverstraw, T-Huntington, T-Smithtown","https://rpol.dot.ny.gov/?id=BRP-50-2"
"4670643","11",,"BRONX","BRP 50-4","BRP","LIGHTING;",,"4.94",,"U-979(10)","0.726","647000.00","1950-08-14T00:00:00.000","Yes","75",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BRP-50-4"
"4668702","11",,"BRONX","BRP 50-5","BRP 50-5","PEDESTRAIN BRIDGE;","1075500,1076860","0.04",,"U-979(11)","0.054","51999.70","1950-09-21T00:00:00.000","Yes","12",,"No",,"No","No","940K, NY104B","C-Rochester, T-Mexico, T-New Haven","https://rpol.dot.ny.gov/?id=BRP-50-5"
"4668106","11",,"BRONX","BRP 51-1","BRP 51-1","R.C.C.P. CONSTRUCTION,;BRUCKNER BLVD. INTERCHANGE;","1067069","0.27",,"U-979(9)","1.535","1263188.00","1951-07-03T00:00:00.000","Yes","60",,"No",,"No","No","908J, 908K, I678, NY206","C-Queens, T-Bainbridge, T-Islip, T-Smithtown, V-Bainbridge","https://rpol.dot.ny.gov/?id=BRP-51-1"
"4668105","11",,"BRONX, WESTCHESTER","BRP 51-2","BRP 50-1, BRP 50-2, BRP 51-1","LANDSCAPING AND SIGNS;",,"5.63",,"U-979(12)","1.180","1169967.85","1951-07-09T00:00:00.000","Yes","93",,"No",,"No","No","908G, 908J, 908K, 947A, 987C, 987E, I678, I87, NY206, NY5, US6, US9W","C-Bronx, C-Lackawanna, C-Newburgh, C-Queens, T-Bainbridge, T-Hamlin, T-Haverstraw, T-Highlands, T-Huntington, T-Islip, T-New Windsor, T-Smithtown, T-Stony Point, V-Bainbridge, V-Woodbury","https://rpol.dot.ny.gov/?id=BRP-51-2"
"4668104","11",,"BRONX, WESTCHESTER","BRP 51-3","BRP 51-3","R.C.C.P. COMSTRUCTION;",,"0.63",,"U-979(14)","0.917","792722.75","1952-01-08T00:00:00.000","Yes","50",,"No",,"No","No","947A, 957C, NY5, US20","C-Geneva, T-Grand Island, T-Greece","https://rpol.dot.ny.gov/?id=BRP-51-3"
"4668462","8",,"WESTCHESTER, BRONX","BRP 52-1","BRP 52-1, CCP 52-1","R.C.C.P. CONSTRUCTION;",,"2.89",,"U-1008(2), U-979(13)","4.726","4300141.50","1953-12-30T00:00:00.000","Yes","349",,"No",,"No","No","901C, 920C, 987C, I87, I95, NY29, NY30A, NY590, NY878","C-Bronx, C-Johnstown, T-Highlands, T-Irondequoit, T-Johnstown, V-Lawrence, V-Woodbury","https://rpol.dot.ny.gov/?id=BRP-52-1"
"4667515","11",,"BRONX","BRP 53-1","BRP","LANDSCAPING;",,"5.60",,"U-979(12)","0.115","112180.50","1953-11-10T00:00:00.000","Yes","15",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BRP-53-1"
"4667514","8",,"WESTCHESTER, BRONX","BRP 57-1","BRP, CCP","LANDSCAPING;",,"3.02",,,"0.192","180134.90","1957-09-18T00:00:00.000","Yes","30",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BRP-57-1"
"4667513","11",,"BRONX","BRP 65-1","BRP, HRP","MEDIAN BARRIER,;BRUCKNER BLVD. TO NYC, EASTCHESTER CREEK TO NYC;",,"5.58",,"U-979(17), U-846(4)","0.542","487650.00","1965-11-22T00:00:00.000","Yes","71",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BRP-65-1"
"4667512","8",,"WESTCHESTER","BRP 65-2","BRP","MEDIAN BARRIER,;NYC TO CCP;",,"2.31",,"F-979(15)","0.250","188175.00","1966-02-03T00:00:00.000","Yes","13",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BRP-65-2"
"4670420","10",,"NASSAU, SUFFOLK","BSP 65-1","BSP, BP, NSP","A.C., MEDIAN BARRIER, PAVEMENT MARKINGS;",,"13.10",,,"0.578","546673.50","1965-12-07T00:00:00.000","Yes","36",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BSP-65-1"
"4670419","10",,"NASSAU","BSP 70-1","BSP, BP","DEMOLITION  (LISPC LET);",,,,,,,"1970-04-01T00:00:00.000","Yes","2",,"No",,"No","No",,,"https://rpol.dot.ny.gov/?id=BSP-70-1"
"4668898","1",,"RENSSELAER","BT 56-1","BT 56-1, ST 56-8, 5084","C.C.P. CONSTRUCTION,;RT. 9 INTERCHANGE;","5513460,5513452,5513451,5513440,5513430,5513420,5513410,5513400,5040252,5040251","8.15",,,"4.869","3940305.88","1956-10-23T00:00:00.000","Yes","165",,"No",,"No","No","987C, I287, I495, I95, NY34, US9","C-Bronx, C-Queens, C-White Plains, T-Clarkstown, T-Orangetown, T-Schodack, V-Harrison, V-Weedsport","https://rpol.dot.ny.gov/?id=BT-56-1"
"4659897","8",,"COLUMBIA","BT 56-2","8514, BT 56-2","C.C.P. CONSTRUCTION;","1050360,5515340,5515330,5515320,5515312,5515311,5515300,3365160,2262900","9.38",,,"8.569","7103967.24","1957-01-24T00:00:00.000","Yes","240",,"No",,"No","No","980D, I495, NY22, NY265, NY46","C-Oneida - outer district, C-Queens, C-Tonawanda, T-Austerlitz, T-Canaan, T-Verona","https://rpol.dot.ny.gov/?id=BT-56-2"
