"station","route","lanes","months_used","count_date","direction","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","latitude","longitude","location_1"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-18T00:00:00.000","NORTH","17","10855","2708","32","529","199","28","38","194","8","4","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-18T00:00:00.000","SOUTH","50","14548","3773","67","706","257","15","59","215","5","4","0","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-15T00:00:00.000","NORTH","17","12445","2801","42","482","259","18","44","202","26","4","1","0","40.72549","-73.9488","(40.72549, -73.9488)"
"280","McGUINNESS BLVD","4","Apr-Jun, Nov-Dec","2013-03-15T00:00:00.000","SOUTH","32","15605","3772","47","673","291","26","48","215","4","1","0","1","40.72549","-73.9488","(40.72549, -73.9488)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-31T00:00:00.000","WEST","59","72932","9098","268","1677","437","23","331","900","169","19","4","3","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-31T00:00:00.000","EAST","42","71264","9248","283","1615","445","30","313","923","306","22","10","3","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-30T00:00:00.000","WEST","51","74471","10268","283","1839","500","30","353","1197","281","11","9","4","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-30T00:00:00.000","EAST","67","73506","10195","318","1822","499","48","360","1415","418","17","8","6","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-27T00:00:00.000","EAST","76","73060","9584","300","1736","500","54","389","1321","390","32","16","3","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-27T00:00:00.000","WEST","77","75235","9722","297","1850","518","30","393","1239","257","21","10","4","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-26T00:00:00.000","WEST","70","69423","8790","280","1539","476","28","330","1026","179","17","12","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-26T00:00:00.000","EAST","53","71786","9153","293","1549","436","67","321","1117","319","16","11","4","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-25T00:00:00.000","EAST","23","71293","3743","87","191","25","3","83","91","1","6","7","0","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-25T00:00:00.000","WEST","22","67885","3288","56","190","28","1","80","75","2","3","9","0","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-24T00:00:00.000","EAST","46","71713","8317","281","1384","440","35","315","796","227","10","5","0","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-24T00:00:00.000","WEST","48","75525","8577","240","1439","438","25","285","814","109","14","6","1","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-23T00:00:00.000","WEST","111","55375","7678","261","1454","422","37","357","1072","240","20","13","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-23T00:00:00.000","EAST","64","66358","9472","305","1718","489","46","344","1542","415","20","9","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-20T00:00:00.000","WEST","90","69832","10050","310","1940","573","41","447","1442","302","32","26","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-20T00:00:00.000","EAST","82","74511","10977","329","1931","552","64","427","1525","423","36","28","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-19T00:00:00.000","EAST","91","68221","10567","337","1974","550","59","464","1526","414","34","24","20","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-19T00:00:00.000","WEST","115","67292","9954","286","2023","543","32","453","1448","235","48","30","21","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-18T00:00:00.000","WEST","98","61826","9652","295","1800","451","49","453","1273","187","37","25","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-18T00:00:00.000","EAST","97","64478","10289","333","1900","439","50","466","1453","341","21","24","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-17T00:00:00.000","EAST","84","59913","9820","305","1783","450","39","409","1322","266","19","15","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-17T00:00:00.000","WEST","87","57002","8697","286","1673","421","33","407","1159","133","41","21","8","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-16T00:00:00.000","EAST","94","65557","10126","280","1713","452","55","349","1426","339","16","16","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-16T00:00:00.000","WEST","83","63303","9729","281","1907","522","41","442","1624","228","34","20","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-13T00:00:00.000","WEST","90","66520","9625","336","1963","516","43","479","1357","263","46","22","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-13T00:00:00.000","EAST","74","69840","10420","349","2001","531","53","448","1426","392","36","25","8","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-12T00:00:00.000","EAST","80","69535","10973","307","2057","530","39","468","1584","391","33","30","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-12T00:00:00.000","WEST","96","65796","9882","268","1940","474","25","460","1353","232","50","22","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-11T00:00:00.000","WEST","102","65548","9867","306","1859","495","36","494","1324","194","45","30","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-11T00:00:00.000","EAST","63","68468","10745","319","1957","551","40","481","1493","328","30","23","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-10T00:00:00.000","WEST","98","50543","7563","236","1431","379","25","405","985","108","35","22","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-10T00:00:00.000","EAST","32","65539","10628","280","1795","458","27","429","1417","199","16","15","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-09T00:00:00.000","WEST","80","58469","8147","230","1422","373","29","365","1012","175","27","17","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-09T00:00:00.000","EAST","85","63330","9432","299","1628","431","33","407","1421","249","16","19","16","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-06T00:00:00.000","EAST","67","66130","10045","336","1859","521","42","425","1497","335","32","26","8","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-06T00:00:00.000","WEST","100","59788","8586","303","1635","442","35","421","1065","265","23","19","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-05T00:00:00.000","WEST","99","63252","9579","306","1863","539","36","422","1217","298","30","21","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-05T00:00:00.000","EAST","122","63541","10219","315","1992","532","56","498","1594","333","37","28","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-04T00:00:00.000","WEST","138","68460","10273","277","1863","579","64","429","1324","299","33","26","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-04T00:00:00.000","EAST","114","72660","11446","326","1996","593","70","524","1769","334","38","28","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-03T00:00:00.000","WEST","131","59823","9404","245","1869","525","59","410","1181","253","26","21","16","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-03T00:00:00.000","EAST","113","67380","10942","316","1985","559","63","470","1619","324","33","20","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-02T00:00:00.000","EAST","86","68614","10631","291","1799","460","36","370","1432","246","29","19","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-12-02T00:00:00.000","WEST","107","66236","9957","265","1833","476","51","353","1199","235","25","20","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-29T00:00:00.000","EAST","47","73538","7976","275","1203","317","32","238","792","131","13","9","1","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-29T00:00:00.000","WEST","56","75678","7910","240","1186","349","8","242","723","62","10","14","2","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-28T00:00:00.000","WEST","38","68462","4091","105","227","44","5","127","137","3","10","9","0","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-28T00:00:00.000","EAST","34","65009","3993","123","245","49","4","126","171","7","13","12","1","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-27T00:00:00.000","EAST","66","63416","9459","303","1729","438","40","409","1429","195","34","28","3","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-27T00:00:00.000","WEST","91","61017","8507","281","1632","391","39","367","1026","177","29","19","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-26T00:00:00.000","WEST","82","63350","10066","299","1929","523","54","374","1240","263","23","16","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-26T00:00:00.000","EAST","119","57867","9486","336","1935","578","52","394","1524","295","31","23","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-25T00:00:00.000","WEST","100","63305","9398","273","1767","514","46","328","1165","265","20","11","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-25T00:00:00.000","EAST","106","61280","9911","342","1786","529","53","362","1620","279","23","8","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-22T00:00:00.000","EAST","88","71731","10784","339","2005","494","57","440","1643","338","37","23","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-22T00:00:00.000","WEST","91","69276","9848","305","1946","512","51","381","1234","295","27","20","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-21T00:00:00.000","EAST","97","67184","10743","314","2011","605","66","433","1647","338","41","20","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-21T00:00:00.000","WEST","130","64927","9687","304","1843","535","73","387","1135","274","28","14","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-20T00:00:00.000","WEST","121","63892","9687","283","1761","543","89","402","1240","299","36","22","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-20T00:00:00.000","EAST","100","64264","10336","330","1832","576","62","479","1530","312","49","24","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-19T00:00:00.000","EAST","113","66878","10613","300","1849","545","54","434","1642","311","43","23","25","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-19T00:00:00.000","WEST","143","57597","8726","285","1678","481","67","391","1154","279","36","23","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-18T00:00:00.000","WEST","145","64394","9622","260","1844","487","71","350","1238","294","26","14","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-18T00:00:00.000","EAST","97","68224","10461","278","1825","497","50","371","1639","287","19","11","24","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-15T00:00:00.000","WEST","105","71877","10610","322","2085","593","77","395","1352","330","28","24","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-15T00:00:00.000","EAST","119","70427","10720","352","1963","594","58","422","1608","344","28","25","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-14T00:00:00.000","WEST","123","63471","9645","289","1833","542","83","421","1219","287","32","21","16","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-14T00:00:00.000","EAST","114","67717","10776","292","1971","574","85","457","1596","310","38","26","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-13T00:00:00.000","WEST","90","64032","9896","290","1778","506","67","386","1224","257","33","20","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-13T00:00:00.000","EAST","119","65462","10588","308","1861","538","47","423","1602","323","40","19","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-12T00:00:00.000","WEST","102","61692","8916","270","1754","428","63","364","1160","291","32","18","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-12T00:00:00.000","EAST","87","67885","10640","283","1894","487","54","409","1481","311","39","18","24","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-11T00:00:00.000","EAST","113","71002","10031","310","1533","515","74","291","1382","306","15","9","6","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-11T00:00:00.000","WEST","128","76002","10432","260","1678","539","73","278","1194","307","19","18","6","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-08T00:00:00.000","EAST","88","70522","10602","344","1960","535","71","438","1540","333","32","16","8","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-08T00:00:00.000","WEST","127","67957","9944","307","1973","590","78","369","1243","273","23","20","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-07T00:00:00.000","EAST","77","64120","10098","315","1878","513","76","441","1573","374","36","25","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-07T00:00:00.000","WEST","116","64552","9850","283","1935","518","54","394","1275","327","27","28","15","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-06T00:00:00.000","EAST","150","65214","10574","291","1877","560","100","453","1571","375","39","22","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-06T00:00:00.000","WEST","160","62339","9704","282","1789","571","76","421","1199","320","30","28","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-05T00:00:00.000","EAST","96","69583","10812","274","1786","593","71","418","1478","415","39","19","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-05T00:00:00.000","WEST","127","66531","9868","253","1708","582","102","417","1274","325","39","29","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-04T00:00:00.000","WEST","122","60720","9099","260","1647","498","84","339","1135","322","24","19","23","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-04T00:00:00.000","EAST","80","66710","10627","298","1813","482","57","338","1502","350","18","10","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-01T00:00:00.000","WEST","123","69363","9990","278","1846","510","73","394","1281","313","39","20","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-11-01T00:00:00.000","EAST","98","70042","10147","327","1786","465","58","401","1444","337","35","21","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-31T00:00:00.000","WEST","152","67945","9998","252","1894","556","75","436","1375","331","42","29","15","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-31T00:00:00.000","EAST","116","63024","10148","296","1880","528","89","393","1535","379","22","18","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-22T00:00:00.000","WEST","161","58297","9005","253","1806","490","104","429","1287","308","49","28","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-22T00:00:00.000","EAST","130","58863","9868","315","1857","520","54","409","1560","339","42","20","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-21T00:00:00.000","WEST","145","64298","9633","285","1781","519","81","319","1264","313","30","19","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-21T00:00:00.000","EAST","141","61423","9818","315","1662","516","53","349","1496","315","20","9","21","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-18T00:00:00.000","EAST","171","59442","9079","368","1734","545","64","421","1420","350","42","24","16","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-18T00:00:00.000","WEST","183","68173","10158","304","2007","560","100","422","1344","330","27","21","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-17T00:00:00.000","WEST","153","68145","10328","272","1950","554","87","445","1273","326","44","23","15","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-17T00:00:00.000","EAST","143","61971","10131","320","1865","586","55","449","1526","339","48","22","26","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-16T00:00:00.000","WEST","167","69165","10275","281","1849","545","75","410","1338","311","37","26","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-16T00:00:00.000","EAST","151","66399","10506","315","1886","539","56","405","1526","381","41","22","27","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-15T00:00:00.000","EAST","191","59202","9505","313","1753","488","63","389","1412","314","42","19","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-15T00:00:00.000","WEST","198","64995","9885","256","1866","500","57","388","1234","260","43","26","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-14T00:00:00.000","WEST","146","70854","9533","315","1525","384","29","257","1175","246","21","13","4","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-14T00:00:00.000","EAST","105","71350","9760","339","1512","341","51","273","1301","242","15","9","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-11T00:00:00.000","EAST","116","63039","9515","373","1778","497","78","413","1469","357","25","19","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-11T00:00:00.000","WEST","109","74554","10659","310","1980","555","45","411","1361","361","38","23","5","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-10T00:00:00.000","WEST","131","67277","9914","266","1800","532","49","426","1254","316","45","27","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-10T00:00:00.000","EAST","86","68363","10945","317","1879","531","88","420","1554","344","27","17","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-09T00:00:00.000","WEST","165","68021","10438","274","1833","532","62","390","1326","328","38","27","15","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-09T00:00:00.000","EAST","163","62684","10561","344","1805","524","110","435","1539","379","37","21","24","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-08T00:00:00.000","WEST","181","63939","9562","275","1810","557","47","354","1297","316","34","25","14","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-08T00:00:00.000","EAST","133","64552","10393","297","1911","550","84","387","1539","371","29","27","19","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-07T00:00:00.000","EAST","114","59261","9639","301","1696","501","54","338","1478","371","15","8","15","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-07T00:00:00.000","WEST","115","63751","9573","235","1730","484","54","338","1227","331","21","11","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-04T00:00:00.000","WEST","159","68840","9598","303","1715","524","46","420","1255","271","48","24","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-04T00:00:00.000","EAST","135","63146","9798","346","1757","549","74","411","1559","356","27","18","10","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-03T00:00:00.000","EAST","238","58906","9542","322","1745","543","52","423","1500","315","30","22","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-03T00:00:00.000","WEST","222","67418","10021","271","1854","566","57","451","1337","308","47","34","16","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-02T00:00:00.000","WEST","235","64485","9592","283","1729","532","56","453","1366","300","48","26","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-02T00:00:00.000","EAST","169","45658","8060","290","1684","522","47","429","1517","343","37","18","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-01T00:00:00.000","WEST","224","61388","9504","254","1792","548","76","427","1356","298","55","31","29","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-10-01T00:00:00.000","EAST","190","63068","10193","313","1830","593","49","442","1547","386","29","18","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-30T00:00:00.000","WEST","233","76680","10900","376","2000","547","40","435","1425","333","39","16","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-30T00:00:00.000","EAST","231","72379","10495","401","1852","550","52","444","1570","333","36","12","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-29T00:00:00.000","WEST","186","70480","10288","303","1863","529","65","453","1324","344","44","22","18","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-29T00:00:00.000","EAST","177","69053","10400","384","1883","578","48","439","1635","375","27","20","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-28T00:00:00.000","WEST","168","67910","9699","286","1722","491","61","441","1301","286","49","25","7","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-28T00:00:00.000","EAST","149","75753","11232","314","1837","550","47","445","1661","388","38","18","15","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-27T00:00:00.000","WEST","136","69847","10607","292","1919","587","59","416","1372","344","35","26","11","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-27T00:00:00.000","EAST","137","73258","11176","294","1873","600","71","416","1569","392","41","21","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-26T00:00:00.000","EAST","114","74827","11250","336","1753","517","62","336","1606","353","13","9","6","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-26T00:00:00.000","WEST","134","71473","10365","291","1763","479","41","341","1281","305","21","8","13","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-23T00:00:00.000","EAST","224","73866","10424","404","1823","489","54","468","1667","321","45","20","23","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-23T00:00:00.000","WEST","227","76070","11181","356","2049","512","45","389","1448","302","25","20","5","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-22T00:00:00.000","WEST","125","66861","10258","310","1920","532","43","432","1390","292","38","22","9","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-22T00:00:00.000","EAST","148","72410","11017","329","1877","548","48","444","1663","376","34","19","12","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-21T00:00:00.000","EAST","242","73001","11141","331","1813","551","57","453","1620","362","38","18","17","40.74045","-73.8204","(40.74045, -73.8204)"
"580","I-495","6","Apr-Aug, Oct-Dec","2013-08-21T00:00:00.000","WEST","202","71819","10875","265","1925","552","54","423","1370","316","28","22","11","40.74045","-73.8204","(40.74045, -73.8204)"
