"area","area_name","series","title","year","month","current_employment"
"00000","Statewide","05000000","Total Private","1994","4","6304400"
"00000","Statewide","05000000","Total Private","1994","5","6376500"
"00000","Statewide","05000000","Total Private","1994","6","6449300"
"00000","Statewide","05000000","Total Private","1994","7","6420500"
"00000","Statewide","05000000","Total Private","1994","8","6446600"
"00000","Statewide","05000000","Total Private","1994","9","6466300"
"00000","Statewide","05000000","Total Private","1994","10","6486500"
"00000","Statewide","05000000","Total Private","1994","11","6511200"
"00000","Statewide","05000000","Total Private","1994","12","6528200"
"00000","Statewide","05000000","Total Private","1995","1","6299600"
"00000","Statewide","05000000","Total Private","1995","2","6315300"
"00000","Statewide","05000000","Total Private","1995","3","6375300"
"00000","Statewide","05000000","Total Private","1995","4","6405500"
"00000","Statewide","05000000","Total Private","1995","5","6470700"
"00000","Statewide","05000000","Total Private","1995","6","6534600"
"00000","Statewide","05000000","Total Private","1995","7","6469200"
"00000","Statewide","05000000","Total Private","1995","8","6500900"
"00000","Statewide","05000000","Total Private","1995","9","6523100"
"00000","Statewide","05000000","Total Private","1995","10","6532500"
"00000","Statewide","05000000","Total Private","1995","11","6555300"
"00000","Statewide","05000000","Total Private","1995","12","6574000"
"00000","Statewide","05000000","Total Private","1996","1","6303200"
"00000","Statewide","05000000","Total Private","1996","2","6355400"
"00000","Statewide","05000000","Total Private","1996","3","6405600"
"00000","Statewide","05000000","Total Private","1996","4","6437700"
"00000","Statewide","05000000","Total Private","1996","5","6526800"
"00000","Statewide","05000000","Total Private","1996","6","6590700"
"00000","Statewide","05000000","Total Private","1996","7","6541100"
"00000","Statewide","05000000","Total Private","1996","8","6565400"
"00000","Statewide","05000000","Total Private","1996","9","6587600"
"00000","Statewide","05000000","Total Private","1996","10","6622700"
"00000","Statewide","05000000","Total Private","1996","11","6653900"
"00000","Statewide","05000000","Total Private","1996","12","6680700"
"00000","Statewide","05000000","Total Private","1997","1","6428700"
"00000","Statewide","05000000","Total Private","1997","2","6457000"
"00000","Statewide","05000000","Total Private","1997","3","6530700"
"00000","Statewide","05000000","Total Private","1997","4","6567400"
"00000","Statewide","05000000","Total Private","1997","5","6638800"
"00000","Statewide","05000000","Total Private","1997","6","6702100"
"00000","Statewide","05000000","Total Private","1997","7","6681300"
"00000","Statewide","05000000","Total Private","1997","8","6689200"
"00000","Statewide","05000000","Total Private","1997","9","6722200"
"00000","Statewide","05000000","Total Private","1997","10","6759900"
"00000","Statewide","05000000","Total Private","1997","11","6786300"
"00000","Statewide","05000000","Total Private","1997","12","6827900"
"00000","Statewide","05000000","Total Private","1998","1","6581200"
"00000","Statewide","05000000","Total Private","1998","2","6615500"
"00000","Statewide","05000000","Total Private","1998","3","6670500"
"00000","Statewide","05000000","Total Private","1998","4","6712200"
"00000","Statewide","05000000","Total Private","1998","5","6802900"
"00000","Statewide","05000000","Total Private","1998","6","6865100"
"00000","Statewide","05000000","Total Private","1998","7","6823000"
"00000","Statewide","05000000","Total Private","1998","8","6842400"
"00000","Statewide","05000000","Total Private","1998","9","6859100"
"00000","Statewide","05000000","Total Private","1998","10","6908300"
"00000","Statewide","05000000","Total Private","1998","11","6938500"
"00000","Statewide","05000000","Total Private","1998","12","6976900"
"00000","Statewide","05000000","Total Private","1999","1","6779800"
"00000","Statewide","05000000","Total Private","1999","2","6819800"
"00000","Statewide","05000000","Total Private","1999","3","6862700"
"00000","Statewide","05000000","Total Private","1999","4","6942400"
"00000","Statewide","05000000","Total Private","1999","5","7003100"
"00000","Statewide","05000000","Total Private","1999","6","7064400"
"00000","Statewide","05000000","Total Private","1999","7","7023100"
"00000","Statewide","05000000","Total Private","1999","8","7040400"
"00000","Statewide","05000000","Total Private","1999","9","7034700"
"00000","Statewide","05000000","Total Private","1999","10","7100100"
"00000","Statewide","05000000","Total Private","1999","11","7144400"
"00000","Statewide","05000000","Total Private","1999","12","7189400"
"00000","Statewide","05000000","Total Private","2000","1","6929300"
"00000","Statewide","05000000","Total Private","2000","2","6961700"
"00000","Statewide","05000000","Total Private","2000","3","7020600"
"00000","Statewide","05000000","Total Private","2000","4","7079600"
"00000","Statewide","05000000","Total Private","2000","5","7142900"
"00000","Statewide","05000000","Total Private","2000","6","7219400"
"00000","Statewide","05000000","Total Private","2000","7","7175800"
"00000","Statewide","05000000","Total Private","2000","8","7176700"
"00000","Statewide","05000000","Total Private","2000","9","7220500"
"00000","Statewide","05000000","Total Private","2000","10","7260200"
"00000","Statewide","05000000","Total Private","2000","11","7299000"
"00000","Statewide","05000000","Total Private","2000","12","7336600"
"00000","Statewide","05000000","Total Private","2001","1","7054900"
"00000","Statewide","05000000","Total Private","2001","2","7071400"
"00000","Statewide","05000000","Total Private","2001","3","7109800"
"00000","Statewide","05000000","Total Private","2001","4","7101900"
"00000","Statewide","05000000","Total Private","2001","5","7185600"
"00000","Statewide","05000000","Total Private","2001","6","7226800"
"00000","Statewide","05000000","Total Private","2001","7","7142300"
"00000","Statewide","05000000","Total Private","2001","8","7130900"
"00000","Statewide","05000000","Total Private","2001","9","7095500"
"00000","Statewide","05000000","Total Private","2001","10","7044700"
"00000","Statewide","05000000","Total Private","2001","11","7062000"
"00000","Statewide","05000000","Total Private","2001","12","7079800"
"00000","Statewide","05000000","Total Private","2002","1","6798700"
"00000","Statewide","05000000","Total Private","2002","2","6821700"
"00000","Statewide","05000000","Total Private","2002","3","6867200"
"00000","Statewide","05000000","Total Private","2002","4","6912300"
"00000","Statewide","05000000","Total Private","2002","5","6985700"
"00000","Statewide","05000000","Total Private","2002","6","7020900"
"00000","Statewide","05000000","Total Private","2002","7","6977200"
"00000","Statewide","05000000","Total Private","2002","8","6984000"
"00000","Statewide","05000000","Total Private","2002","9","6982300"
"00000","Statewide","05000000","Total Private","2002","10","7021500"
"00000","Statewide","05000000","Total Private","2002","11","7039100"
"00000","Statewide","05000000","Total Private","2002","12","7058200"
"00000","Statewide","05000000","Total Private","2003","1","6779000"
"00000","Statewide","05000000","Total Private","2003","2","6789100"
"00000","Statewide","05000000","Total Private","2003","3","6830100"
"00000","Statewide","05000000","Total Private","2003","4","6857700"
"00000","Statewide","05000000","Total Private","2003","5","6932800"
"00000","Statewide","05000000","Total Private","2003","6","6965200"
"00000","Statewide","05000000","Total Private","2003","7","6921900"
"00000","Statewide","05000000","Total Private","2003","8","6921500"
"00000","Statewide","05000000","Total Private","2003","9","6936400"
"00000","Statewide","05000000","Total Private","2003","10","6978500"
"00000","Statewide","05000000","Total Private","2003","11","7003700"
"00000","Statewide","05000000","Total Private","2003","12","7024900"
"00000","Statewide","05000000","Total Private","2004","1","6753400"
"00000","Statewide","05000000","Total Private","2004","2","6787600"
"00000","Statewide","05000000","Total Private","2004","3","6853600"
"00000","Statewide","05000000","Total Private","2004","4","6893700"
"00000","Statewide","05000000","Total Private","2004","5","6980200"
"00000","Statewide","05000000","Total Private","2004","6","7028200"
"00000","Statewide","05000000","Total Private","2004","7","7012700"
"00000","Statewide","05000000","Total Private","2004","8","7007000"
"00000","Statewide","05000000","Total Private","2004","9","7023700"
"00000","Statewide","05000000","Total Private","2004","10","7068100"
"00000","Statewide","05000000","Total Private","2004","11","7090600"
"00000","Statewide","05000000","Total Private","2004","12","7124800"
"00000","Statewide","05000000","Total Private","2005","1","6838900"
"00000","Statewide","05000000","Total Private","2005","2","6860100"
"00000","Statewide","05000000","Total Private","2005","3","6904500"
"00000","Statewide","05000000","Total Private","2005","4","6992100"
"00000","Statewide","05000000","Total Private","2005","5","7043300"
"00000","Statewide","05000000","Total Private","2005","6","7094900"
"00000","Statewide","05000000","Total Private","2005","7","7065200"
"00000","Statewide","05000000","Total Private","2005","8","7071000"
"00000","Statewide","05000000","Total Private","2005","9","7093400"
"00000","Statewide","05000000","Total Private","2005","10","7107300"
"00000","Statewide","05000000","Total Private","2005","11","7147300"
"00000","Statewide","05000000","Total Private","2005","12","7184900"
"00000","Statewide","05000000","Total Private","2006","1","6915700"
"00000","Statewide","05000000","Total Private","2006","2","6939200"
"00000","Statewide","05000000","Total Private","2006","3","7001800"
"00000","Statewide","05000000","Total Private","2006","4","7055500"
"00000","Statewide","05000000","Total Private","2006","5","7129000"
"00000","Statewide","05000000","Total Private","2006","6","7189000"
"00000","Statewide","05000000","Total Private","2006","7","7142200"
"00000","Statewide","05000000","Total Private","2006","8","7140100"
"00000","Statewide","05000000","Total Private","2006","9","7162300"
"00000","Statewide","05000000","Total Private","2006","10","7205800"
"00000","Statewide","05000000","Total Private","2006","11","7250800"
"00000","Statewide","05000000","Total Private","2006","12","7293000"
"00000","Statewide","05000000","Total Private","2007","1","7028700"
"00000","Statewide","05000000","Total Private","2007","2","7047900"
"00000","Statewide","05000000","Total Private","2007","3","7102200"
"00000","Statewide","05000000","Total Private","2007","4","7139500"
"00000","Statewide","05000000","Total Private","2007","5","7228700"
"00000","Statewide","05000000","Total Private","2007","6","7294000"
"00000","Statewide","05000000","Total Private","2007","7","7251200"
"00000","Statewide","05000000","Total Private","2007","8","7237100"
"00000","Statewide","05000000","Total Private","2007","9","7249400"
"00000","Statewide","05000000","Total Private","2007","10","7314700"
"00000","Statewide","05000000","Total Private","2007","11","7350400"
"00000","Statewide","05000000","Total Private","2007","12","7375300"
"00000","Statewide","05000000","Total Private","2008","1","7125500"
"00000","Statewide","05000000","Total Private","2008","2","7148900"
"00000","Statewide","05000000","Total Private","2008","3","7185200"
"00000","Statewide","05000000","Total Private","2008","4","7240900"
"00000","Statewide","05000000","Total Private","2008","5","7300400"
"00000","Statewide","05000000","Total Private","2008","6","7343000"
"00000","Statewide","05000000","Total Private","2008","7","7304800"
"00000","Statewide","05000000","Total Private","2008","8","7294500"
"00000","Statewide","05000000","Total Private","2008","9","7292300"
"00000","Statewide","05000000","Total Private","2008","10","7314500"
"00000","Statewide","05000000","Total Private","2008","11","7301700"
"00000","Statewide","05000000","Total Private","2008","12","7291300"
"00000","Statewide","05000000","Total Private","2009","1","6983200"
"00000","Statewide","05000000","Total Private","2009","2","6976100"
"00000","Statewide","05000000","Total Private","2009","3","6975400"
"00000","Statewide","05000000","Total Private","2009","4","6977900"
"00000","Statewide","05000000","Total Private","2009","5","7035900"
"00000","Statewide","05000000","Total Private","2009","6","7056600"
"00000","Statewide","05000000","Total Private","2009","7","7011000"
"00000","Statewide","05000000","Total Private","2009","8","6990300"
"00000","Statewide","05000000","Total Private","2009","9","7013700"
"00000","Statewide","05000000","Total Private","2009","10","7045000"
"00000","Statewide","05000000","Total Private","2009","11","7058500"
"00000","Statewide","05000000","Total Private","2009","12","7074200"
"00000","Statewide","05000000","Total Private","2010","1","6823300"
"00000","Statewide","05000000","Total Private","2010","2","6848300"
"00000","Statewide","05000000","Total Private","2010","3","6898700"
"00000","Statewide","05000000","Total Private","2010","4","7006100"
"00000","Statewide","05000000","Total Private","2010","5","7048300"
"00000","Statewide","05000000","Total Private","2010","6","7073600"
"00000","Statewide","05000000","Total Private","2010","7","7053200"
"00000","Statewide","05000000","Total Private","2010","8","7046500"
"00000","Statewide","05000000","Total Private","2010","9","7070100"
"00000","Statewide","05000000","Total Private","2010","10","7155600"
"00000","Statewide","05000000","Total Private","2010","11","7181200"
"00000","Statewide","05000000","Total Private","2010","12","7195500"
"00000","Statewide","05000000","Total Private","2011","1","6964900"
"00000","Statewide","05000000","Total Private","2011","2","7005800"
"00000","Statewide","05000000","Total Private","2011","3","7047900"
"00000","Statewide","05000000","Total Private","2011","4","7157300"
"00000","Statewide","05000000","Total Private","2011","5","7193800"
"00000","Statewide","05000000","Total Private","2011","6","7228200"
"00000","Statewide","05000000","Total Private","2011","7","7216200"
"00000","Statewide","05000000","Total Private","2011","8","7194700"
"00000","Statewide","05000000","Total Private","2011","9","7240800"
"00000","Statewide","05000000","Total Private","2011","10","7300500"
"00000","Statewide","05000000","Total Private","2011","11","7334200"
"00000","Statewide","05000000","Total Private","2011","12","7354300"
"00000","Statewide","05000000","Total Private","2012","1","7122700"
"00000","Statewide","05000000","Total Private","2012","2","7170800"
"00000","Statewide","05000000","Total Private","2012","3","7223100"
"00000","Statewide","05000000","Total Private","2012","4","7281400"
"00000","Statewide","05000000","Total Private","2012","5","7358300"
"00000","Statewide","05000000","Total Private","2012","6","7386700"
"00000","Statewide","05000000","Total Private","2012","7","7340800"
"00000","Statewide","05000000","Total Private","2012","8","7346700"
"00000","Statewide","05000000","Total Private","2012","9","7376300"
"00000","Statewide","05000000","Total Private","2012","10","7461900"
"00000","Statewide","05000000","Total Private","2012","11","7461800"
"00000","Statewide","05000000","Total Private","2012","12","7507700"
"00000","Statewide","05000000","Total Private","2013","1","7242300"
"00000","Statewide","05000000","Total Private","2013","2","7287600"
"00000","Statewide","05000000","Total Private","2013","3","7342400"
"00000","Statewide","05000000","Total Private","2013","4","7437600"
"00000","Statewide","05000000","Total Private","2013","5","7486500"
"00000","Statewide","05000000","Total Private","2013","6","7521000"
"00000","Statewide","05000000","Total Private","2013","7","7506400"
"00000","Statewide","05000000","Total Private","2013","8","7498500"
"00000","Statewide","05000000","Total Private","2013","9","7544200"
"00000","Statewide","05000000","Total Private","2013","10","7628000"
"00000","Statewide","05000000","Total Private","2013","11","7668400"
"00000","Statewide","05000000","Total Private","2013","12","7678700"
"00000","Statewide","05000000","Total Private","2014","1","7396700"
"00000","Statewide","05000000","Total Private","2014","2","7449900"
"00000","Statewide","05000000","Total Private","2014","3","7498200"
"00000","Statewide","05000000","Total Private","2014","4","7590000"
"00000","Statewide","05000000","Total Private","2014","5","7672200"
"00000","Statewide","05000000","Total Private","2014","6","7714400"
"00000","Statewide","05000000","Total Private","2014","7","7698700"
"00000","Statewide","05000000","Total Private","2014","8","7696200"
"00000","Statewide","05000000","Total Private","2014","9","7707100"
"00000","Statewide","05000000","Total Private","2014","10","7797100"
"00000","Statewide","05000000","Total Private","2014","11","7833400"
"00000","Statewide","05000000","Total Private","2014","12","7853100"
"00000","Statewide","05000000","Total Private","2015","1","7580400"
"00000","Statewide","05000000","Total Private","2015","2","7621000"
"00000","Statewide","05000000","Total Private","2015","3","7661900"
"00000","Statewide","05000000","Total Private","2015","4","7753900"
"00000","Statewide","05000000","Total Private","2015","5","7841100"
"00000","Statewide","05000000","Total Private","2015","6","7878800"
"00000","Statewide","05000000","Total Private","2015","7","7874900"
"00000","Statewide","05000000","Total Private","2015","8","7857100"
"00000","Statewide","05000000","Total Private","2015","9","7853300"
"00000","Statewide","05000000","Total Private","2015","10","7963900"
"00000","Statewide","05000000","Total Private","2015","11","7995700"
"00000","Statewide","05000000","Total Private","2015","12","8004800"
"00000","Statewide","05000000","Total Private","2016","1","7726200"
"00000","Statewide","05000000","Total Private","2016","2","7777300"
"00000","Statewide","05000000","Total Private","2016","3","7831100"
"00000","Statewide","05000000","Total Private","2016","4","7930800"
"00000","Statewide","05000000","Total Private","2016","5","7957100"
"00000","Statewide","05000000","Total Private","2016","6","8008700"
"00000","Statewide","05000000","Total Private","2016","7","8007200"
"00000","Statewide","05000000","Total Private","2016","8","7988800"
"00000","Statewide","05000000","Total Private","2016","9","7992000"
"00000","Statewide","05000000","Total Private","2016","10","8067900"
"00000","Statewide","05000000","Total Private","2016","11","8102100"
"00000","Statewide","05000000","Total Private","2016","12","8109700"
"00000","Statewide","05000000","Total Private","2017","1","7844900"
"00000","Statewide","05000000","Total Private","2017","2","7906300"
"00000","Statewide","05000000","Total Private","2017","3","7938200"
"00000","Statewide","05000000","Total Private","2017","4","8003700"
"00000","Statewide","05000000","Total Private","2017","5","8086800"
"00000","Statewide","05000000","Total Private","2017","6","8148000"
"00000","Statewide","05000000","Total Private","2017","7","8115800"
"00000","Statewide","05000000","Total Private","2017","8","8105800"
"00000","Statewide","05000000","Total Private","2017","9","8107100"
"00000","Statewide","05000000","Total Private","2017","10","8192900"
"00000","Statewide","05000000","Total Private","2017","11","8235100"
"00000","Statewide","05000000","Total Private","2017","12","8243700"
"00000","Statewide","05000000","Total Private","2018","1","7948900"
"00000","Statewide","05000000","Total Private","2018","2","8031000"
"00000","Statewide","05000000","Total Private","2018","3","8073200"
"00000","Statewide","05000000","Total Private","2018","4","8139400"
"00000","Statewide","05000000","Total Private","2018","5","8209400"
"00000","Statewide","05000000","Total Private","2018","6","8275100"
"00000","Statewide","05000000","Total Private","2018","7","8239700"
"00000","Statewide","05000000","Total Private","2018","8","8221800"
"00000","Statewide","05000000","Total Private","2018","9","8204900"
"00000","Statewide","05000000","Total Private","2018","10","8321900"
"00000","Statewide","05000000","Total Private","2018","11","8352500"
"00000","Statewide","05000000","Total Private","2018","12","8356900"
"00000","Statewide","05000000","Total Private","2019","1","8094400"
"00000","Statewide","05000000","Total Private","2019","2","8154800"
"00000","Statewide","05000000","Total Private","2019","3","8202400"
"00000","Statewide","05000000","Total Private","2019","4","8267400"
"00000","Statewide","05000000","Total Private","2019","5","8311300"
"00000","Statewide","05000000","Total Private","2019","6","8358800"
"00000","Statewide","05000000","Total Private","2019","7","8329300"
"00000","Statewide","05000000","Total Private","2019","8","8306500"
"00000","Statewide","05000000","Total Private","2019","9","8292000"
"00000","Statewide","05000000","Total Private","2019","10","8375600"
"00000","Statewide","05000000","Total Private","2019","11","8414800"
"00000","Statewide","05000000","Total Private","2019","12","8410000"
"00000","Statewide","05000000","Total Private","2020","1","8165800"
"00000","Statewide","05000000","Total Private","2020","2","8221300"
"00000","Statewide","05000000","Total Private","2020","3","8134900"
"00000","Statewide","05000000","Total Private","2020","4","6397100"
"00000","Statewide","05000000","Total Private","2020","5","6609800"
"00000","Statewide","05000000","Total Private","2020","6","6895400"
"00000","Statewide","05000000","Total Private","2020","7","7075800"
"00000","Statewide","05000000","Total Private","2020","8","7197500"
"00000","Statewide","05000000","Total Private","2020","9","7293600"
"00000","Statewide","05000000","Total Private","2020","10","7480900"
"00000","Statewide","05000000","Total Private","2020","11","7511800"
"00000","Statewide","05000000","Total Private","2020","12","7482300"
"00000","Statewide","05000000","Total Private","2021","1","7232800"
"00000","Statewide","05000000","Total Private","2021","2","7312000"
"00000","Statewide","05000000","Total Private","2021","3","7402100"
"00000","Statewide","05000000","Total Private","2021","4","7509300"
"00000","Statewide","05000000","Total Private","2021","5","7572000"
"00000","Statewide","05000000","Total Private","2021","6","7641200"
"00000","Statewide","05000000","Total Private","2021","7","7674700"
"00000","Statewide","05000000","Total Private","2021","8","7670000"
"00000","Statewide","05000000","Total Private","2021","9","7694700"
"00000","Statewide","05000000","Total Private","2021","10","7823500"
"00000","Statewide","05000000","Total Private","2021","11","7883000"
"00000","Statewide","05000000","Total Private","2021","12","7902200"
"00000","Statewide","05000000","Total Private","2022","1","7676600"
"00000","Statewide","05000000","Total Private","2022","2","7766700"
"00000","Statewide","05000000","Total Private","2022","3","7826600"
"00000","Statewide","05000000","Total Private","2022","4","7923500"
"00000","Statewide","05000000","Total Private","2022","5","7996900"
"00000","Statewide","05000000","Total Private","2022","6","8077400"
"00000","Statewide","05000000","Total Private","2022","7","8096200"
"00000","Statewide","06000000","Goods Producing","1990","1","1291200"
"00000","Statewide","06000000","Goods Producing","1990","2","1293700"
"00000","Statewide","06000000","Goods Producing","1990","3","1307400"
"00000","Statewide","06000000","Goods Producing","1990","4","1308900"
"00000","Statewide","06000000","Goods Producing","1990","5","1330400"
"00000","Statewide","06000000","Goods Producing","1990","6","1348500"
"00000","Statewide","06000000","Goods Producing","1990","7","1327200"
"00000","Statewide","06000000","Goods Producing","1990","8","1335000"
"00000","Statewide","06000000","Goods Producing","1990","9","1335300"
"00000","Statewide","06000000","Goods Producing","1990","10","1314300"
"00000","Statewide","06000000","Goods Producing","1990","11","1288300"
"00000","Statewide","06000000","Goods Producing","1990","12","1259700"
"00000","Statewide","06000000","Goods Producing","1991","1","1170700"
"00000","Statewide","06000000","Goods Producing","1991","2","1164200"
"00000","Statewide","06000000","Goods Producing","1991","3","1167500"
"00000","Statewide","06000000","Goods Producing","1991","4","1189300"
"00000","Statewide","06000000","Goods Producing","1991","5","1203300"
"00000","Statewide","06000000","Goods Producing","1991","6","1221900"
"00000","Statewide","06000000","Goods Producing","1991","7","1202600"
"00000","Statewide","06000000","Goods Producing","1991","8","1214200"
"00000","Statewide","06000000","Goods Producing","1991","9","1214800"
"00000","Statewide","06000000","Goods Producing","1991","10","1205500"
"00000","Statewide","06000000","Goods Producing","1991","11","1189900"
"00000","Statewide","06000000","Goods Producing","1991","12","1159700"
"00000","Statewide","06000000","Goods Producing","1992","1","1095400"
"00000","Statewide","06000000","Goods Producing","1992","2","1090100"
"00000","Statewide","06000000","Goods Producing","1992","3","1095400"
"00000","Statewide","06000000","Goods Producing","1992","4","1109100"
"00000","Statewide","06000000","Goods Producing","1992","5","1127000"
"00000","Statewide","06000000","Goods Producing","1992","6","1142900"
"00000","Statewide","06000000","Goods Producing","1992","7","1134300"
"00000","Statewide","06000000","Goods Producing","1992","8","1142400"
"00000","Statewide","06000000","Goods Producing","1992","9","1141700"
"00000","Statewide","06000000","Goods Producing","1992","10","1134100"
"00000","Statewide","06000000","Goods Producing","1992","11","1121800"
"00000","Statewide","06000000","Goods Producing","1992","12","1102500"
"00000","Statewide","06000000","Goods Producing","1993","1","1047100"
"00000","Statewide","06000000","Goods Producing","1993","2","1048300"
"00000","Statewide","06000000","Goods Producing","1993","3","1053200"
"00000","Statewide","06000000","Goods Producing","1993","4","1068100"
"00000","Statewide","06000000","Goods Producing","1993","5","1092900"
"00000","Statewide","06000000","Goods Producing","1993","6","1108500"
"00000","Statewide","06000000","Goods Producing","1993","7","1097500"
"00000","Statewide","06000000","Goods Producing","1993","8","1107900"
"00000","Statewide","06000000","Goods Producing","1993","9","1114400"
"00000","Statewide","06000000","Goods Producing","1993","10","1107200"
"00000","Statewide","06000000","Goods Producing","1993","11","1097800"
"00000","Statewide","06000000","Goods Producing","1993","12","1078200"
"00000","Statewide","06000000","Goods Producing","1994","1","1012600"
"00000","Statewide","06000000","Goods Producing","1994","2","1012200"
"00000","Statewide","06000000","Goods Producing","1994","3","1026000"
"00000","Statewide","06000000","Goods Producing","1994","4","1050400"
"00000","Statewide","06000000","Goods Producing","1994","5","1074200"
"00000","Statewide","06000000","Goods Producing","1994","6","1093500"
"00000","Statewide","06000000","Goods Producing","1994","7","1087600"
"00000","Statewide","06000000","Goods Producing","1994","8","1102200"
"00000","Statewide","06000000","Goods Producing","1994","9","1106400"
"00000","Statewide","06000000","Goods Producing","1994","10","1101900"
"00000","Statewide","06000000","Goods Producing","1994","11","1096000"
"00000","Statewide","06000000","Goods Producing","1994","12","1077400"
"00000","Statewide","06000000","Goods Producing","1995","1","1022300"
"00000","Statewide","06000000","Goods Producing","1995","2","1023700"
"00000","Statewide","06000000","Goods Producing","1995","3","1038200"
"00000","Statewide","06000000","Goods Producing","1995","4","1054700"
"00000","Statewide","06000000","Goods Producing","1995","5","1074100"
"00000","Statewide","06000000","Goods Producing","1995","6","1089800"
"00000","Statewide","06000000","Goods Producing","1995","7","1076800"
"00000","Statewide","06000000","Goods Producing","1995","8","1095100"
"00000","Statewide","06000000","Goods Producing","1995","9","1097800"
"00000","Statewide","06000000","Goods Producing","1995","10","1087000"
"00000","Statewide","06000000","Goods Producing","1995","11","1078300"
"00000","Statewide","06000000","Goods Producing","1995","12","1060900"
"00000","Statewide","06000000","Goods Producing","1996","1","997500"
"00000","Statewide","06000000","Goods Producing","1996","2","1008100"
"00000","Statewide","06000000","Goods Producing","1996","3","1021000"
"00000","Statewide","06000000","Goods Producing","1996","4","1032500"
"00000","Statewide","06000000","Goods Producing","1996","5","1056000"
"00000","Statewide","06000000","Goods Producing","1996","6","1076900"
"00000","Statewide","06000000","Goods Producing","1996","7","1071600"
"00000","Statewide","06000000","Goods Producing","1996","8","1087700"
"00000","Statewide","06000000","Goods Producing","1996","9","1091600"
"00000","Statewide","06000000","Goods Producing","1996","10","1087700"
"00000","Statewide","06000000","Goods Producing","1996","11","1078900"
"00000","Statewide","06000000","Goods Producing","1996","12","1063300"
"00000","Statewide","06000000","Goods Producing","1997","1","1013200"
"00000","Statewide","06000000","Goods Producing","1997","2","1015600"
"00000","Statewide","06000000","Goods Producing","1997","3","1032500"
"00000","Statewide","06000000","Goods Producing","1997","4","1047300"
"00000","Statewide","06000000","Goods Producing","1997","5","1066800"
"00000","Statewide","06000000","Goods Producing","1997","6","1081800"
"00000","Statewide","06000000","Goods Producing","1997","7","1080400"
"00000","Statewide","06000000","Goods Producing","1997","8","1094300"
"00000","Statewide","06000000","Goods Producing","1997","9","1098200"
"00000","Statewide","06000000","Goods Producing","1997","10","1097300"
"00000","Statewide","06000000","Goods Producing","1997","11","1091200"
"00000","Statewide","06000000","Goods Producing","1997","12","1080300"
"00000","Statewide","06000000","Goods Producing","1998","1","1035000"
"00000","Statewide","06000000","Goods Producing","1998","2","1042000"
"00000","Statewide","06000000","Goods Producing","1998","3","1051900"
"00000","Statewide","06000000","Goods Producing","1998","4","1067100"
"00000","Statewide","06000000","Goods Producing","1998","5","1085400"
"00000","Statewide","06000000","Goods Producing","1998","6","1103100"
"00000","Statewide","06000000","Goods Producing","1998","7","1085700"
"00000","Statewide","06000000","Goods Producing","1998","8","1102600"
"00000","Statewide","06000000","Goods Producing","1998","9","1107200"
"00000","Statewide","06000000","Goods Producing","1998","10","1101800"
"00000","Statewide","06000000","Goods Producing","1998","11","1096700"
"00000","Statewide","06000000","Goods Producing","1998","12","1085200"
"00000","Statewide","06000000","Goods Producing","1999","1","1041400"
"00000","Statewide","06000000","Goods Producing","1999","2","1045000"
"00000","Statewide","06000000","Goods Producing","1999","3","1050700"
"00000","Statewide","06000000","Goods Producing","1999","4","1076000"
"00000","Statewide","06000000","Goods Producing","1999","5","1093700"
"00000","Statewide","06000000","Goods Producing","1999","6","1109600"
"00000","Statewide","06000000","Goods Producing","1999","7","1100800"
"00000","Statewide","06000000","Goods Producing","1999","8","1109800"
"00000","Statewide","06000000","Goods Producing","1999","9","1110400"
"00000","Statewide","06000000","Goods Producing","1999","10","1111100"
"00000","Statewide","06000000","Goods Producing","1999","11","1108200"
"00000","Statewide","06000000","Goods Producing","1999","12","1099800"
"00000","Statewide","06000000","Goods Producing","2000","1","1045100"
"00000","Statewide","06000000","Goods Producing","2000","2","1043400"
"00000","Statewide","06000000","Goods Producing","2000","3","1057000"
"00000","Statewide","06000000","Goods Producing","2000","4","1068200"
"00000","Statewide","06000000","Goods Producing","2000","5","1084700"
"00000","Statewide","06000000","Goods Producing","2000","6","1102300"
"00000","Statewide","06000000","Goods Producing","2000","7","1093400"
"00000","Statewide","06000000","Goods Producing","2000","8","1103600"
"00000","Statewide","06000000","Goods Producing","2000","9","1106200"
"00000","Statewide","06000000","Goods Producing","2000","10","1103500"
"00000","Statewide","06000000","Goods Producing","2000","11","1096100"
"00000","Statewide","06000000","Goods Producing","2000","12","1084300"
"00000","Statewide","06000000","Goods Producing","2001","1","1034300"
"00000","Statewide","06000000","Goods Producing","2001","2","1032500"
"00000","Statewide","06000000","Goods Producing","2001","3","1038500"
"00000","Statewide","06000000","Goods Producing","2001","4","1045100"
"00000","Statewide","06000000","Goods Producing","2001","5","1060500"
"00000","Statewide","06000000","Goods Producing","2001","6","1072600"
"00000","Statewide","06000000","Goods Producing","2001","7","1055300"
"00000","Statewide","06000000","Goods Producing","2001","8","1056500"
"00000","Statewide","06000000","Goods Producing","2001","9","1046000"
"00000","Statewide","06000000","Goods Producing","2001","10","1036500"
"00000","Statewide","06000000","Goods Producing","2001","11","1024900"
"00000","Statewide","06000000","Goods Producing","2001","12","1010600"
"00000","Statewide","06000000","Goods Producing","2002","1","954800"
"00000","Statewide","06000000","Goods Producing","2002","2","951300"
"00000","Statewide","06000000","Goods Producing","2002","3","959200"
"00000","Statewide","06000000","Goods Producing","2002","4","971100"
