"month","borough","trip_type","total_miles","number_of_failures","mean_distance_between_failures"
"2019-12","Staten Island","EXP","14650675","688","21294.58576"
"2019-12","Staten Island","LCL/LTD","12077287","556","21721.73921"
"2019-12","Staten Island","SBS","816615","42","19443.21429"
"2019-11","Bronx","EXP","5496921","536","10255.44963"
"2019-11","Bronx","LCL/LTD","19238797","3668","5245.03735"
"2019-11","Bronx","SBS","1827609","160","11422.55625"
"2019-11","Brooklyn","EXP","1669330","187","8926.898396"
"2019-11","Brooklyn","LCL/LTD","32169895","3723","8640.852807"
"2019-11","Brooklyn","SBS","2466769","212","11635.70283"
"2019-11","Manhattan","LCL/LTD","12072160","3122","3866.803331"
"2019-11","Manhattan","SBS","3708954","428","8665.780374"
"2019-11","Non Depot","LCL/LTD","572407","0","0"
"2019-11","Queens","EXP","8351872","1102","7578.831216"
"2019-11","Queens","LCL/LTD","38402460","5357","7168.650364"
"2019-11","Queens","SBS","3778535","417","9061.235012"
"2019-11","Staten Island","EXP","14607251","683","21386.89751"
"2019-11","Staten Island","LCL/LTD","11994438","552","21729.05435"
"2019-11","Staten Island","SBS","869724","50","17394.48"
"2019-10","Bronx","EXP","5492640","521","10542.4952"
"2019-10","Bronx","LCL/LTD","19281942","3738","5158.357945"
"2019-10","Bronx","SBS","1825409","162","11267.95679"
"2019-10","Brooklyn","EXP","1671134","189","8841.978836"
"2019-10","Brooklyn","LCL/LTD","32138136","3859","8328.099508"
"2019-10","Brooklyn","SBS","2461893","202","12187.58911"
"2019-10","Manhattan","LCL/LTD","12140075","3108","3906.073037"
"2019-10","Manhattan","SBS","3634630","414","8779.299517"
"2019-10","Non Depot","LCL/LTD","599127","0","0"
"2019-10","Queens","EXP","8372426","1099","7618.22202"
"2019-10","Queens","LCL/LTD","38402195","5464","7028.220168"
"2019-10","Queens","SBS","3774181","397","9506.753149"
"2019-10","Staten Island","EXP","14601762","685","21316.44088"
"2019-10","Staten Island","LCL/LTD","11906971","549","21688.47177"
"2019-10","Staten Island","SBS","924649","62","14913.69355"
"2019-09","Bronx","EXP","5493675","517","10626.06383"
"2019-09","Bronx","LCL/LTD","19336678","3852","5019.906023"
"2019-09","Bronx","SBS","1832203","171","10714.63743"
"2019-09","Brooklyn","EXP","1670319","192","8699.578125"
"2019-09","Brooklyn","LCL/LTD","32167899","3946","8152.027116"
"2019-09","Brooklyn","SBS","2471109","199","12417.63317"
"2019-09","Manhattan","LCL/LTD","12268421","3156","3887.332383"
"2019-09","Manhattan","SBS","3556649","410","8674.753659"
"2019-09","Non Depot","LCL/LTD","636476","0","0"
"2019-09","Queens","EXP","8382434","1078","7775.912801"
"2019-09","Queens","LCL/LTD","38393267","5490","6993.309107"
"2019-09","Queens","SBS","3781144","386","9795.709845"
"2019-09","Staten Island","EXP","14577018","685","21280.31825"
"2019-09","Staten Island","LCL/LTD","11780372","547","21536.32907"
"2019-09","Staten Island","SBS","985548","72","13688.16667"
"2019-08","Bronx","EXP","5486776","503","10908.10338"
"2019-08","Bronx","LCL/LTD","19378569","4019","4821.73899"
"2019-08","Bronx","SBS","1832440","195","9397.128205"
"2019-08","Brooklyn","EXP","1667333","198","8420.873737"
"2019-08","Brooklyn","LCL/LTD","32088088","4096","7834.005859"
"2019-08","Brooklyn","SBS","2488223","204","12197.17157"
"2019-08","Manhattan","LCL/LTD","12358560","3255","3796.792627"
"2019-08","Manhattan","SBS","3468520","408","8501.27451"
"2019-08","Non Depot","LCL/LTD","656585","0","0"
"2019-08","Queens","EXP","8370034","1073","7800.590867"
"2019-08","Queens","LCL/LTD","38347389","5576","6877.221844"
"2019-08","Queens","SBS","3769223","375","10051.26133"
"2019-08","Staten Island","EXP","14514134","653","22226.85145"
"2019-08","Staten Island","LCL/LTD","11685555","565","20682.39823"
"2019-08","Staten Island","SBS","1050050","77","13637.01299"
"2019-07","Bronx","EXP","5499573","500","10999.146"
"2019-07","Bronx","LCL/LTD","19423824","4102","4735.208191"
"2019-07","Bronx","SBS","1831537","223","8213.170404"
"2019-07","Brooklyn","EXP","1669341","196","8517.045918"
"2019-07","Brooklyn","LCL/LTD","32094807","4326","7419.049237"
"2019-07","Brooklyn","SBS","2440102","209","11675.12919"
"2019-07","Manhattan","LCL/LTD","12409722","3328","3728.882813"
"2019-07","Manhattan","SBS","3433794","389","8827.233933"
"2019-07","Non Depot","LCL/LTD","667049","0","0"
"2019-07","Queens","EXP","8405808","1052","7990.311787"
"2019-07","Queens","LCL/LTD","38350207","5626","6816.602737"
"2019-07","Queens","SBS","3751541","362","10363.37293"
"2019-07","Staten Island","EXP","14478971","628","23055.68631"
"2019-07","Staten Island","LCL/LTD","11583677","587","19733.69165"
"2019-07","Staten Island","SBS","1131616","97","11666.14433"
"2019-06","Bronx","EXP","5480812","496","11050.02419"
"2019-06","Bronx","LCL/LTD","19436155","4140","4694.72343"
"2019-06","Bronx","SBS","1829477","241","7591.190871"
"2019-06","Brooklyn","EXP","1665966","193","8631.948187"
"2019-06","Brooklyn","LCL/LTD","32145794","4447","7228.647178"
"2019-06","Brooklyn","SBS","2376910","228","10425.04386"
"2019-06","Manhattan","LCL/LTD","12453136","3303","3770.250076"
"2019-06","Manhattan","SBS","3381672","389","8693.244216"
"2019-06","Non Depot","LCL/LTD","679702","0","0"
"2019-06","Queens","EXP","8394357","1025","8189.616585"
"2019-06","Queens","LCL/LTD","38298659","5545","6906.881695"
"2019-06","Queens","SBS","3743492","346","10819.34104"
"2019-06","Staten Island","EXP","14338580","624","22978.49359"
"2019-06","Staten Island","LCL/LTD","11444639","601","19042.66057"
"2019-06","Staten Island","SBS","1212461","110","11022.37273"
"2019-05","Bronx","EXP","5500878","489","11249.23926"
"2019-05","Bronx","LCL/LTD","19453011","4205","4626.16195"
"2019-05","Bronx","SBS","1823016","252","7234.190476"
"2019-05","Brooklyn","EXP","1667645","177","9421.723164"
"2019-05","Brooklyn","LCL/LTD","32239405","4569","7056.118407"
"2019-05","Brooklyn","SBS","2315910","231","10025.58442"
"2019-05","Manhattan","LCL/LTD","12527202","3348","3741.697133"
"2019-05","Manhattan","SBS","3319291","388","8554.873711"
"2019-05","Non Depot","LCL/LTD","678576","0","0"
"2019-05","Queens","EXP","8427087","1007","8368.507448"
"2019-05","Queens","LCL/LTD","38354055","5553","6906.907077"
"2019-05","Queens","SBS","3744325","331","11312.16012"
"2019-05","Staten Island","EXP","14266802","598","23857.52843"
"2019-05","Staten Island","LCL/LTD","11396735","596","19122.03859"
"2019-05","Staten Island","SBS","1224137","109","11230.61468"
"2019-04","Bronx","EXP","5500553","500","11001.106"
"2019-04","Bronx","LCL/LTD","19459745","4354","4469.394809"
"2019-04","Bronx","SBS","1825234","263","6940.053232"
"2019-04","Brooklyn","EXP","1666528","171","9745.777778"
"2019-04","Brooklyn","LCL/LTD","32257423","4809","6707.719484"
"2019-04","Brooklyn","SBS","2271312","225","10094.72"
"2019-04","Manhattan","LCL/LTD","12615240","3414","3695.149385"
"2019-04","Manhattan","SBS","3245593","378","8586.224868"
"2019-04","Non Depot","LCL/LTD","636623","0","0"
"2019-04","Queens","EXP","8417655","1023","8228.40176"
"2019-04","Queens","LCL/LTD","38288064","5572","6871.511845"
"2019-04","Queens","SBS","3739431","323","11577.18576"
"2019-04","Staten Island","EXP","14134252","584","24202.4863"
"2019-04","Staten Island","LCL/LTD","11368839","598","19011.43645"
"2019-04","Staten Island","SBS","1222243","113","10816.30973"
"2019-03","Bronx","EXP","5518874","482","11449.94606"
"2019-03","Bronx","LCL/LTD","19431704","4474","4343.250782"
"2019-03","Bronx","SBS","1824870","266","6860.413534"
"2019-03","Brooklyn","EXP","1647048","177","9305.355932"
"2019-03","Brooklyn","LCL/LTD","32223250","4941","6521.604938"
"2019-03","Brooklyn","SBS","2235272","227","9847.013216"
"2019-03","Manhattan","LCL/LTD","12647994","3481","3633.436943"
"2019-03","Manhattan","SBS","3183345","372","8557.379032"
"2019-03","Non Depot","LCL/LTD","605701","0","0"
"2019-03","Queens","EXP","8412855","1028","8183.711089"
"2019-03","Queens","LCL/LTD","38215073","5574","6855.951381"
"2019-03","Queens","SBS","3732566","316","11811.91772"
"2019-03","Staten Island","EXP","13973039","587","23804.15503"
"2019-03","Staten Island","LCL/LTD","11327044","585","19362.46838"
"2019-03","Staten Island","SBS","1227610","116","10582.84483"
"2019-02","Bronx","EXP","5535536","495","11182.90101"
"2019-02","Bronx","LCL/LTD","19420292","4567","4252.308299"
"2019-02","Bronx","SBS","1809506","270","6701.874074"
"2019-02","Brooklyn","EXP","1633652","178","9177.820225"
"2019-02","Brooklyn","LCL/LTD","32161431","5054","6363.559755"
"2019-02","Brooklyn","SBS","2189437","227","9645.096916"
"2019-02","Manhattan","LCL/LTD","12671935","3552","3567.549268"
"2019-02","Manhattan","SBS","3157427","381","8287.209974"
"2019-02","Non Depot","LCL/LTD","539886","0","0"
"2019-02","Queens","EXP","8427062","1042","8087.391555"
"2019-02","Queens","LCL/LTD","38198303","5607","6812.609774"
"2019-02","Queens","SBS","3711048","313","11856.38339"
"2019-02","Staten Island","EXP","13878051","587","23642.3356"
"2019-02","Staten Island","LCL/LTD","11306359","609","18565.44992"
"2019-02","Staten Island","SBS","1221722","118","10353.57627"
"2019-01","Bronx","EXP","5538556","504","10989.19841"
"2019-01","Bronx","LCL/LTD","19387216","4744","4086.681282"
"2019-01","Bronx","SBS","1793453","287","6248.965157"
"2019-01","Brooklyn","EXP","1617015","184","8788.125"
"2019-01","Brooklyn","LCL/LTD","32149862","5093","6312.558806"
"2019-01","Brooklyn","SBS","2140281","231","9265.285714"
"2019-01","Manhattan","LCL/LTD","12674943","3625","3496.536"
"2019-01","Manhattan","SBS","3154792","404","7808.891089"
"2019-01","Non Depot","LCL/LTD","496157","0","0"
"2019-01","Queens","EXP","8439818","1047","8060.9532"
"2019-01","Queens","LCL/LTD","38192592","5600","6820.105714"
"2019-01","Queens","SBS","3704463","316","11722.98418"
"2019-01","Staten Island","EXP","13756380","582","23636.39175"
"2019-01","Staten Island","LCL/LTD","11263476","631","17850.19968"
"2019-01","Staten Island","SBS","1220428","117","10431.00855"
"2018-12","Bronx","EXP","5541340","523","10595.29637"
"2018-12","Bronx","LCL/LTD","19351612","4936","3920.504862"
"2018-12","Bronx","SBS","1787252","304","5879.118421"
"2018-12","Brooklyn","EXP","1603145","187","8572.967914"
"2018-12","Brooklyn","LCL/LTD","32098130","5208","6163.235407"
"2018-12","Brooklyn","SBS","2082194","240","8675.808333"
"2018-12","Manhattan","LCL/LTD","12660409","3640","3478.134341"
"2018-12","Manhattan","SBS","3139599","422","7439.808057"
"2018-12","Non Depot","LCL/LTD","441038","0","0"
"2018-12","Queens","EXP","8455261","1078","7843.470315"
"2018-12","Queens","LCL/LTD","38096483","5635","6760.689086"
"2018-12","Queens","SBS","3696175","321","11514.56386"
"2018-12","Staten Island","EXP","13629598","583","23378.38422"
"2018-12","Staten Island","LCL/LTD","11203580","631","17755.27734"
"2018-12","Staten Island","SBS","1218066","121","10066.66116"
"2018-11","Bronx","EXP","5546432","521","10645.7428"
"2018-11","Bronx","LCL/LTD","19323398","5081","3803.069868"
"2018-11","Bronx","SBS","1773177","300","5910.59"
"2018-11","Brooklyn","EXP","1602071","185","8659.843243"
"2018-11","Brooklyn","LCL/LTD","32146174","5275","6094.061422"
"2018-11","Brooklyn","SBS","2032096","247","8227.109312"
"2018-11","Manhattan","LCL/LTD","12661938","3711","3412.001617"
"2018-11","Manhattan","SBS","3126919","438","7139.084475"
"2018-11","Non Depot","LCL/LTD","391123","0","0"
"2018-11","Queens","EXP","8450809","1068","7912.742509"
"2018-11","Queens","LCL/LTD","38155610","5592","6823.249285"
"2018-11","Queens","SBS","3679959","306","12026.0098"
"2018-11","Staten Island","EXP","13540093","581","23304.80723"
"2018-11","Staten Island","LCL/LTD","11181189","646","17308.34211"
"2018-11","Staten Island","SBS","1219385","117","10422.09402"
"2018-10","Bronx","EXP","5559659","532","10450.48684"
"2018-10","Bronx","LCL/LTD","19334908","5132","3767.519096"
"2018-10","Bronx","SBS","1778187","309","5754.650485"
"2018-10","Brooklyn","EXP","1601311","184","8702.777174"
"2018-10","Brooklyn","LCL/LTD","32206393","5282","6097.386028"
"2018-10","Brooklyn","SBS","1986152","252","7881.555556"
"2018-10","Manhattan","LCL/LTD","12655060","3699","3421.211138"
"2018-10","Manhattan","SBS","3123448","466","6702.678112"
"2018-10","Non Depot","LCL/LTD","345662","0","0"
"2018-10","Queens","EXP","8454876","1052","8036.954373"
"2018-10","Queens","LCL/LTD","38203690","5539","6897.217909"
"2018-10","Queens","SBS","3667625","309","11869.33657"
"2018-10","Staten Island","EXP","13446858","564","23841.94681"
"2018-10","Staten Island","LCL/LTD","11177013","654","17090.23395"
"2018-10","Staten Island","SBS","1218394","109","11177.92661"
"2018-09","Bronx","EXP","5607600","528","10620.45455"
"2018-09","Bronx","LCL/LTD","19298718","5138","3756.075905"
"2018-09","Bronx","SBS","1770668","315","5621.168254"
"2018-09","Brooklyn","EXP","1597154","178","8972.775281"
"2018-09","Brooklyn","LCL/LTD","32205542","5307","6068.502355"
"2018-09","Brooklyn","SBS","1927048","247","7801.813765"
"2018-09","Manhattan","LCL/LTD","12631151","3714","3400.956112"
"2018-09","Manhattan","SBS","3125006","468","6677.363248"
"2018-09","Non Depot","LCL/LTD","314817","0","0"
"2018-09","Queens","EXP","8429857","1060","7952.695283"
"2018-09","Queens","LCL/LTD","38237718","5553","6885.95678"
"2018-09","Queens","SBS","3539815","291","12164.31271"
"2018-09","Staten Island","EXP","13312315","558","23857.19534"
"2018-09","Staten Island","LCL/LTD","11137260","651","17107.92627"
"2018-09","Staten Island","SBS","1215765","105","11578.71429"
"2018-08","Bronx","EXP","5677072","536","10591.55224"
"2018-08","Bronx","LCL/LTD","19291043","5140","3753.121206"
"2018-08","Bronx","SBS","1769004","307","5762.228013"
"2018-08","Brooklyn","EXP","1612301","162","9952.475309"
"2018-08","Brooklyn","LCL/LTD","32336668","5315","6084.039135"
"2018-08","Brooklyn","SBS","1878246","255","7365.670588"
"2018-08","Manhattan","LCL/LTD","12611986","3700","3408.644865"
"2018-08","Manhattan","SBS","3126485","476","6568.245798"
"2018-08","Non Depot","LCL/LTD","314163","0","0"
"2018-08","Queens","EXP","8500914","1039","8181.822907"
"2018-08","Queens","LCL/LTD","38464252","5516","6973.214648"
"2018-08","Queens","SBS","3379398","273","12378.74725"
"2018-08","Staten Island","EXP","13277441","561","23667.45276"
"2018-08","Staten Island","LCL/LTD","11130906","633","17584.36967"
"2018-08","Staten Island","SBS","1212212","112","10823.32143"
"2018-07","Bronx","EXP","5684112","528","10765.36364"
"2018-07","Bronx","LCL/LTD","19281991","5206","3703.801575"
"2018-07","Bronx","SBS","1760810","280","6288.607143"
"2018-07","Brooklyn","EXP","1611238","159","10133.57233"
"2018-07","Brooklyn","LCL/LTD","32452794","5195","6246.928585"
"2018-07","Brooklyn","SBS","1911521","252","7585.400794"
"2018-07","Manhattan","LCL/LTD","12606763","3693","3413.691579"
"2018-07","Manhattan","SBS","3101277","491","6316.246436"
"2018-07","Non Depot","LCL/LTD","317638","0","0"
"2018-07","Queens","EXP","8518188","1059","8043.614731"
"2018-07","Queens","LCL/LTD","38703334","5585","6929.871799"
"2018-07","Queens","SBS","3207716","256","12530.14063"
"2018-07","Staten Island","EXP","13242032","551","24032.72595"
"2018-07","Staten Island","LCL/LTD","11067302","614","18024.92182"
"2018-07","Staten Island","SBS","1239316","106","11691.66038"
"2018-06","Bronx","EXP","5681365","527","10780.57875"
"2018-06","Bronx","LCL/LTD","19311048","5189","3721.535556"
"2018-06","Bronx","SBS","1724659","265","6508.14717"
"2018-06","Brooklyn","EXP","1606489","159","10103.7044"
"2018-06","Brooklyn","LCL/LTD","32534936","5164","6300.336174"
"2018-06","Brooklyn","SBS","1937789","239","8107.903766"
"2018-06","Manhattan","LCL/LTD","12593434","3674","3427.717474"
"2018-06","Manhattan","SBS","3102897","510","6084.111765"
"2018-06","Non Depot","LCL/LTD","307637","0","0"
"2018-06","Queens","EXP","8502051","1034","8222.48646"
"2018-06","Queens","LCL/LTD","38895891","5685","6841.845383"
"2018-06","Queens","SBS","3037863","241","12605.24066"
"2018-06","Staten Island","EXP","13196501","552","23906.70471"
"2018-06","Staten Island","LCL/LTD","11022158","592","18618.51014"
"2018-06","Staten Island","SBS","1257969","107","11756.71963"
"2018-05","Bronx","EXP","5677278","520","10917.84231"
"2018-05","Bronx","LCL/LTD","19367744","5289","3661.891473"
"2018-05","Bronx","SBS","1694374","277","6116.873646"
"2018-05","Brooklyn","EXP","1605512","163","9849.766871"
"2018-05","Brooklyn","LCL/LTD","32578627","5228","6231.565991"
"2018-05","Brooklyn","SBS","1958217","241","8125.381743"
"2018-05","Manhattan","LCL/LTD","12573198","3664","3431.549672"
"2018-05","Manhattan","SBS","3094610","523","5917.036329"
"2018-05","Non Depot","LCL/LTD","304751","0","0"
"2018-05","Queens","EXP","8515044","1035","8227.095652"
"2018-05","Queens","LCL/LTD","39127472","5812","6732.187199"
"2018-05","Queens","SBS","2880649","217","13274.88018"
"2018-05","Staten Island","EXP","13234253","553","23931.74141"
"2018-05","Staten Island","LCL/LTD","11002772","597","18430.10385"
"2018-05","Staten Island","SBS","1288955","104","12393.79808"
"2018-04","Bronx","EXP","5681569","509","11162.21807"
"2018-04","Bronx","LCL/LTD","19427957","5368","3619.217027"
"2018-04","Bronx","SBS","1659681","284","5843.947183"
"2018-04","Brooklyn","EXP","1598184","158","10115.08861"
"2018-04","Brooklyn","LCL/LTD","32671839","5098","6408.756179"
"2018-04","Brooklyn","SBS","1973108","237","8325.350211"
"2018-04","Manhattan","LCL/LTD","12540070","3713","3377.341772"
"2018-04","Manhattan","SBS","3080123","538","5725.135688"
"2018-04","Non Depot","LCL/LTD","314577","0","0"
"2018-04","Queens","EXP","8508493","1017","8366.26647"
"2018-04","Queens","LCL/LTD","39328789","5822","6755.202508"
"2018-04","Queens","SBS","2721223","199","13674.48744"
"2018-04","Staten Island","EXP","13249867","536","24719.90112"
"2018-04","Staten Island","LCL/LTD","10973978","589","18631.5416"
"2018-04","Staten Island","SBS","1301321","103","12634.18447"
"2018-03","Bronx","EXP","5644152","512","11023.73438"
"2018-03","Bronx","LCL/LTD","19435829","5420","3585.94631"
"2018-03","Bronx","SBS","1621706","292","5553.787671"
"2018-03","Brooklyn","EXP","1595783","152","10498.57237"
"2018-03","Brooklyn","LCL/LTD","32698649","5097","6415.273494"
"2018-03","Brooklyn","SBS","1965806","232","8473.301724"
"2018-03","Manhattan","LCL/LTD","12519914","3731","3355.645671"
"2018-03","Manhattan","SBS","3055081","527","5797.117647"
"2018-03","Non Depot","LCL/LTD","341108","0","0"
"2018-03","Queens","EXP","8470760","1011","8378.59545"
"2018-03","Queens","LCL/LTD","39430830","5871","6716.203373"
"2018-03","Queens","SBS","2559914","185","13837.37297"
"2018-03","Staten Island","EXP","13227286","525","25194.83048"
"2018-03","Staten Island","LCL/LTD","10930611","602","18157.16113"
"2018-03","Staten Island","SBS","1298793","103","12609.64078"
"2018-02","Bronx","EXP","5643634","499","11309.88778"
"2018-02","Bronx","LCL/LTD","19480205","5468","3562.583211"
"2018-02","Bronx","SBS","1606886","300","5356.286667"
"2018-02","Brooklyn","EXP","1597185","148","10791.79054"
"2018-02","Brooklyn","LCL/LTD","32766722","5097","6428.628997"
"2018-02","Brooklyn","SBS","1966661","238","8263.281513"
"2018-02","Manhattan","LCL/LTD","12515992","3762","3326.951621"
"2018-02","Manhattan","SBS","3033931","513","5914.095517"
"2018-02","Non Depot","LCL/LTD","369892","0","0"
"2018-02","Queens","EXP","8490084","984","8628.134146"
"2018-02","Queens","LCL/LTD","39642065","5884","6737.264616"
"2018-02","Queens","SBS","2408516","175","13762.94857"
"2018-02","Staten Island","EXP","13258022","524","25301.5687"
"2018-02","Staten Island","LCL/LTD","10941205","580","18864.14655"
"2018-02","Staten Island","SBS","1299153","107","12141.61682"
"2018-01","Bronx","EXP","5632859","500","11265.718"
"2018-01","Bronx","LCL/LTD","19480598","5409","3601.515622"
"2018-01","Bronx","SBS","1583312","297","5331.016835"
"2018-01","Brooklyn","EXP","1597690","141","11331.13475"
"2018-01","Brooklyn","LCL/LTD","32774986","5101","6425.207998"
"2018-01","Brooklyn","SBS","1964084","237","8287.274262"
"2018-01","Manhattan","LCL/LTD","12517201","3781","3310.553028"
"2018-01","Manhattan","SBS","3010052","511","5890.51272"
"2018-01","Non Depot","LCL/LTD","370049","0","0"
"2018-01","Queens","EXP","8474808","965","8782.184456"
"2018-01","Queens","LCL/LTD","39742988","5925","6707.6773"
"2018-01","Queens","SBS","2255264","173","13036.20809"
"2018-01","Staten Island","EXP","13239036","516","25657.04651"
"2018-01","Staten Island","LCL/LTD","10932449","556","19662.67806"
"2018-01","Staten Island","SBS","1281427","108","11865.06481"
"2017-12","Bronx","EXP","5615443","478","11747.7887"
"2017-12","Bronx","LCL/LTD","19482095","5300","3675.866981"
"2017-12","Bronx","SBS","1551092","288","5385.736111"
"2017-12","Brooklyn","EXP","1591929","133","11969.39098"
"2017-12","Brooklyn","LCL/LTD","32821662","4986","6582.76414"
"2017-12","Brooklyn","SBS","1971676","239","8249.690377"
"2017-12","Manhattan","LCL/LTD","12499349","3806","3284.116921"
"2017-12","Manhattan","SBS","2997433","488","6142.280738"
"2017-12","Non Depot","LCL/LTD","364789","0","0"
"2017-12","Queens","EXP","8442667","910","9277.656044"
"2017-12","Queens","LCL/LTD","39891164","5915","6744.068301"
"2017-12","Queens","SBS","2099703","151","13905.31788"
"2017-12","Staten Island","EXP","13211333","505","26161.05545"
"2017-12","Staten Island","LCL/LTD","10932674","548","19950.13504"
"2017-12","Staten Island","SBS","1264051","117","10803.8547"
"2017-11","Bronx","EXP","5623849","472","11914.93432"
"2017-11","Bronx","LCL/LTD","19531832","5250","3720.348952"
"2017-11","Bronx","SBS","1520594","294","5172.088435"
"2017-11","Brooklyn","EXP","1594044","136","11720.91176"
"2017-11","Brooklyn","LCL/LTD","32844327","4990","6582.029459"
"2017-11","Brooklyn","SBS","1976358","232","8518.784483"
"2017-11","Manhattan","LCL/LTD","12495766","3850","3245.653506"
"2017-11","Manhattan","SBS","2977109","490","6075.732653"
"2017-11","Non Depot","LCL/LTD","363411","0","0"
"2017-11","Queens","EXP","8486178","908","9346.011013"
"2017-11","Queens","LCL/LTD","40020947","5995","6675.720934"
"2017-11","Queens","SBS","1955816","155","12618.16774"
"2017-11","Staten Island","EXP","13261038","497","26682.16901"
"2017-11","Staten Island","LCL/LTD","10940777","544","20111.72243"
"2017-11","Staten Island","SBS","1264606","117","10808.59829"
"2017-10","Bronx","EXP","5615617","467","12024.8758"
"2017-10","Bronx","LCL/LTD","19545310","5248","3724.334985"
"2017-10","Bronx","SBS","1484013","293","5064.890785"
"2017-10","Brooklyn","EXP","1594710","132","12081.13636"
"2017-10","Brooklyn","LCL/LTD","32864524","4963","6621.906911"
"2017-10","Brooklyn","SBS","1979234","234","8458.264957"
"2017-10","Manhattan","LCL/LTD","12500379","3953","3162.251202"
"2017-10","Manhattan","SBS","2951702","480","6149.379167"
"2017-10","Non Depot","LCL/LTD","360244","0","0"
"2017-10","Queens","EXP","8491577","909","9341.668867"
"2017-10","Queens","LCL/LTD","40131799","6087","6593.034171"
"2017-10","Queens","SBS","1810848","154","11758.75325"
"2017-10","Staten Island","EXP","13269340","485","27359.46392"
"2017-10","Staten Island","LCL/LTD","10933662","528","20707.69318"
"2017-10","Staten Island","SBS","1264675","116","10902.37069"
"2017-09","Bronx","EXP","5560761","451","12329.84701"
"2017-09","Bronx","LCL/LTD","19593248","5245","3735.604957"
"2017-09","Bronx","SBS","1445286","296","4882.722973"
"2017-09","Brooklyn","EXP","1590049","127","12520.07087"
"2017-09","Brooklyn","LCL/LTD","32895415","4960","6632.140121"
"2017-09","Brooklyn","SBS","1982683","242","8192.904959"
"2017-09","Manhattan","LCL/LTD","12527074","4018","3117.738676"
"2017-09","Manhattan","SBS","2930482","487","6017.416838"
"2017-09","Non Depot","LCL/LTD","337840","0","0"
"2017-09","Queens","EXP","8485526","898","9449.360802"
"2017-09","Queens","LCL/LTD","40132587","6165","6509.746472"
"2017-09","Queens","SBS","1766318","162","10903.19753"
"2017-09","Staten Island","EXP","13247144","477","27771.79036"
"2017-09","Staten Island","LCL/LTD","10921674","520","21003.21923"
"2017-09","Staten Island","SBS","1261831","121","10428.35537"
"2017-08","Bronx","EXP","5520615","457","12080.12035"
"2017-08","Bronx","LCL/LTD","19652988","5233","3755.587235"
"2017-08","Bronx","SBS","1409102","288","4892.715278"
"2017-08","Brooklyn","EXP","1580800","133","11885.71429"
"2017-08","Brooklyn","LCL/LTD","32912201","4933","6671.842895"
"2017-08","Brooklyn","SBS","1985965","235","8450.914894"
"2017-08","Manhattan","LCL/LTD","12594314","4107","3066.548332"
"2017-08","Manhattan","SBS","2891305","492","5876.636179"
"2017-08","Non Depot","LCL/LTD","296877","0","0"
"2017-08","Queens","EXP","8492298","900","9435.886667"
"2017-08","Queens","LCL/LTD","40161160","6228","6448.484265"
"2017-08","Queens","SBS","1768393","180","9824.405556"
"2017-08","Staten Island","EXP","13300077","483","27536.3913"
"2017-08","Staten Island","LCL/LTD","10925350","519","21050.77071"
"2017-08","Staten Island","SBS","1270137","119","10673.42017"
"2017-07","Bronx","EXP","5516388","458","12044.51528"
"2017-07","Bronx","LCL/LTD","19683910","5206","3781.00461"
"2017-07","Bronx","SBS","1379114","310","4448.754839"
"2017-07","Brooklyn","EXP","1575281","141","11172.20567"
"2017-07","Brooklyn","LCL/LTD","32820065","4981","6589.051395"
"2017-07","Brooklyn","SBS","1954852","237","8248.320675"
"2017-07","Manhattan","LCL/LTD","12631262","4187","3016.780989"
"2017-07","Manhattan","SBS","2850518","517","5513.574468"
"2017-07","Non Depot","LCL/LTD","248540","0","0"
"2017-07","Queens","EXP","8516895","894","9526.728188"
"2017-07","Queens","LCL/LTD","40116281","6158","6514.498376"
"2017-07","Queens","SBS","1777472","189","9404.613757"
"2017-07","Staten Island","EXP","13322495","484","27525.81612"
"2017-07","Staten Island","LCL/LTD","10920050","519","21040.55877"
"2017-07","Staten Island","SBS","1273822","116","10981.22414"
"2017-06","Bronx","EXP","5511346","459","12007.28976"
"2017-06","Bronx","LCL/LTD","19651103","5266","3731.694455"
"2017-06","Bronx","SBS","1378609","312","4418.61859"
"2017-06","Brooklyn","EXP","1561886","135","11569.52593"
"2017-06","Brooklyn","LCL/LTD","32703014","5002","6537.987605"
"2017-06","Brooklyn","SBS","1937599","232","8351.719828"
"2017-06","Manhattan","LCL/LTD","12659204","4313","2935.12729"
"2017-06","Manhattan","SBS","2805735","515","5448.029126"
"2017-06","Non Depot","LCL/LTD","207082","0","0"
"2017-06","Queens","EXP","8505398","920","9244.997826"
"2017-06","Queens","LCL/LTD","40096410","6213","6453.631096"
"2017-06","Queens","SBS","1762098","221","7973.294118"
"2017-06","Staten Island","EXP","13344242","490","27233.14694"
"2017-06","Staten Island","LCL/LTD","10901498","530","20568.86415"
"2017-06","Staten Island","SBS","1278037","111","11513.84685"
"2017-05","Bronx","EXP","5519309","450","12265.13111"
"2017-05","Bronx","LCL/LTD","21050294","5488","3835.694971"
"2017-05","Brooklyn","EXP","1555220","134","11606.1194"
"2017-05","Brooklyn","LCL/LTD","34627305","5158","6713.320085"
"2017-05","Manhattan","LCL/LTD","15481109","4897","3161.345518"
"2017-05","Non Depot","LCL/LTD","181028","0","0"
"2017-05","Queens","EXP","8520125","942","9044.718684"
"2017-05","Queens","LCL/LTD","41866359","6434","6507.049891"
"2017-05","Staten Island","EXP","13377764","485","27583.01856"
