"reporting_period","project_number","legacy_project_number","street_address","city","county","state","zip_code","incorporated_municipality","municipality_type","census_tract","sector","program_type","solicitation","electric_utility","purchase_type","date_application_received","date_install","project_status","contractor","minority_or_women_owned_business_enterprise_mwbe","inverter_manufacturer","primary_inverter_model_number","inverter_quantity","pv_module_manufacturer","pv_module_model_number","pv_module_quantity","project_cost","incentive","totalnameplatekwdc","expected_kwh_annual_production","remote_net_metering","affordable_solar","community_distributed_generation","green_jobs_green_new_york_participant","latitude","longitude","georeference"
"2022-07-31T00:00:00.000","0000224079",,,"Woodmere","Nassau","NY","11598","Hempstead","Town","36059411302","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-11-26T00:00:00.000","2020-03-12T00:00:00.000","Complete","Go Solar/Green NY LLC","No","SunPower","SPR-X21-345-E-AC [240V]","30.00","Sunpower","SPR-X21-345-E-AC","30.00","31900.00",,"10.35","11205",,"No","No","Yes","40.6386204","-73.7212504","POINT (-73.7212504 40.6386204)"
"2022-07-31T00:00:00.000","0000361831",,,"Staten Island","Richmond","NY","10304","New York","City","36085004000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-11-25T00:00:00.000","2022-01-05T00:00:00.000","Complete","SunRun Inc.","No","SolarEdge Technologies Ltd.","SE3800H-US [240V]","1.00","LONGi Green Energy Technology Co., Ltd.","LR4-60HPB-355M","8.00","10050.00","369.00","2.84","2483",,"No","No","No","40.6135614","-74.0808954","POINT (-74.0808954 40.6135614)"
"2022-07-31T00:00:00.000","0000062675","4704-92180",,"Great Neck","Nassau","NY","11020","North Hempstead","Town","36059300800","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Power Purchase Agreement","2016-03-03T00:00:00.000","2017-06-07T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.6-OUTD-S-US-Z-A (240V)","1.00","REC Solar","REC260PE Z-LINK","18.00","26208.00","693.00","4.68","5777","No","No","No","No","40.7751691","-73.7279751","POINT (-73.7279751 40.7751691)"
"2022-07-31T00:00:00.000","0000276115",,,"East Elmhurst","Queens","NY","11369","New York","City","36081035300","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-11-19T00:00:00.000","2021-01-29T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","10.00","LG Electronics Inc.","LG345N1C-V5","10.00","14440.00","690.00","3.45","3871",,"No","No","No","40.759612","-73.8741249","POINT (-73.8741249 40.759612)"
"2022-07-31T00:00:00.000","0000448540",,,"Merrick","Nassau","NY","11566","Hempstead","Town","36059415000","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2022-05-11T00:00:00.000","2022-05-27T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","SunPower","SPR-A400-G-AC [240V]","17.00","SunPower","SPR-A400-BLK-G-AC","17.00","44975.85",,"6.8","9135",,"No","No","Yes","40.6693942","-73.5637854","POINT (-73.5637854 40.6693942)"
"2022-07-31T00:00:00.000","0000009688","4704-85972",,"Hartsdale","Westchester","NY","10530","Greenburgh","Town","36119010801","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2015-12-29T00:00:00.000","2016-03-14T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","SolarEdge Technologies","SE3000 (240V) w/ -ER-US or A-US","1.00","Yingli Energy (China)","YL250P-29b","10.00","14050.00","735.00","2.5","2599","No","No","No","No","41.0158348","-73.8176903","POINT (-73.8176903 41.0158348)"
"2022-07-31T00:00:00.000","0000278025",,,"Brooklyn","Kings","NY","11204","New York","City","36047043200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-12-01T00:00:00.000","2021-01-29T00:00:00.000","Complete","Amergy Solar Inc.","No","SolarEdge Technologies Ltd.","SE3800H-US [240V]","1.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G5 320","12.00","33002.00","768.00","3.84","4460",,"No","No","No","40.6106815","-73.9806847","POINT (-73.9806847 40.6106815)"
"2022-07-31T00:00:00.000","0000360847",,,"Mineola","Nassau","NY","11501","North Hempstead","Town","36059303700","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-12-09T00:00:00.000","2022-02-18T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","11.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10+ 400","11.00","21623.98",,"4.4","4434",,"No","No","Yes","40.7487571","-73.6281335","POINT (-73.6281335 40.7487571)"
"2022-07-31T00:00:00.000","0000186394",,,"South Ozone Park","Queens","NY","11420","New York","City","36081017800","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2019-05-22T00:00:00.000","2019-06-19T00:00:00.000","Complete","SunRun Inc.","No","SolarEdge Technologies Ltd.","SE3800H-US [240V]","1.00","REC Solar","REC290TP2 BLK","9.00","13550.00","783.00","2.61","2847",,"No","No","No","40.6770911","-73.8087606","POINT (-73.8087606 40.6770911)"
"2022-07-31T00:00:00.000","0000215301",,,"Brooklyn","Kings","NY","11231","New York","City","36047007700","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2019-10-09T00:00:00.000","2019-10-17T00:00:00.000","Complete","Brooklyn SolarWorks, LLC","No","SMA America","SB3.8-1SP-US-40 [208V]","1.00","LG Electronics Inc.","LG370Q1C-V5","6.00","26462.97","666.00","2.22","2497",,"No","No","No","40.6770199","-73.9952238","POINT (-73.9952238 40.6770199)"
"2022-07-31T00:00:00.000","0000264834",,,"Brooklyn","Kings","NY","11218","New York","City","36047050202","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-10-03T00:00:00.000","2021-01-21T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","11.00","LG Electronics Inc.","LG345N1C-V5","11.00","16009.00","759.00","3.8","4029",,"No","No","No","40.6535104","-73.9752845","POINT (-73.9752845 40.6535104)"
"2022-07-31T00:00:00.000","0000203744",,,"Middletown","Orange","NY","10940","Middletown","City","36071001100","Residential","Residential/Small Commercial","PON 2112","Orange and Rockland Utilities","Lease","2019-07-24T00:00:00.000","2019-08-28T00:00:00.000","Complete","Sunnova Energy Corp.","No","SolarEdge Technologies Ltd.","SE3000H-US [240V]","1.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G5 315","11.00","11439.75","788.00","3.47","2808",,"No","No","No","41.4519324","-74.4066223","POINT (-74.4066223 41.4519324)"
"2022-07-31T00:00:00.000","0000002324","17946-51",,"Albany","Albany","NY","12204","Albany","City","36001000100","Residential","Residential/Small Commercial","ARRA Projects","National Grid",,"2012-04-04T00:00:00.000","2012-04-04T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","Fronius USA","IG 4000 NEG","1.00","Yingli Energy (China)","YL235P-29b","20.00","0.00",,"4.7","5347",,"No","No","No","42.6637545","-73.7369092","POINT (-73.7369092 42.6637545)"
"2022-07-31T00:00:00.000","0000238324",,,"Port Chester","Westchester","NY","10573","Rye","Town","36119008200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2020-03-04T00:00:00.000","2020-08-25T00:00:00.000","Complete","Sunnova Energy Corp.","No","SolarEdge Technologies Ltd.","SE3000H-US [240V]","1.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G5 315","9.00","12615.75","567.00","2.84","3688",,"No","No","No","41.014361","-73.6704056","POINT (-73.6704056 41.014361)"
"2022-07-31T00:00:00.000","0000002368","17947-2",,"Deer Park","Suffolk","NY","11729","Babylon","Town","36103122801","Non-Residential","Residential/Small Commercial","ARRA Projects","Long Island Power Authority",,"2011-12-27T00:00:00.000","2011-12-27T00:00:00.000","Complete",,"No","PV Powered","PVP260KW","1.00","SunPower","T5-SPR-308E","808.00","0.00",,"248.86","301000",,"No","No","No","40.764255545","-73.305408064","POINT (-73.305408064 40.764255545)"
"2022-07-31T00:00:00.000","0000060915","4704-85586",,"Amsterdam","Montgomery","NY","12010","Amsterdam","City","36057070700","Residential","Residential/Small Commercial","PON 2112","National Grid","Power Purchase Agreement","2015-12-22T00:00:00.000","2017-05-15T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","Trina Solar","TSM-260PD05.18","8.00","11648.00","697.00","2.08","2634","No","No","No","No","42.9518694","-74.1740142","POINT (-74.1740142 42.9518694)"
"2022-07-31T00:00:00.000","0000009570","4978-85014-IRH",,"North Babylon","Suffolk","NY","11703","Babylon","Town","36103122802","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-12-17T00:00:00.000","2016-11-15T00:00:00.000","Complete","SunRun Inc.","No","SolarEdge Technologies","SE3000 (240V) w/ -ER-US or A-US","1.00","Trina Solar","TSM-260PD05.08","14.00","12812.80","728.00","3.64","4424","No","No","No","No","40.7380807","-73.3171033","POINT (-73.3171033 40.7380807)"
"2022-07-31T00:00:00.000","0000247878",,,"Staten Island","Richmond","NY","10312","New York","City","36085017012","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2020-06-02T00:00:00.000","2020-09-01T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","16.00","LONGi Green Energy Technology Co., Ltd.","LR6-60HPB-305M","16.00","13987.00","595.00","4.88","4005",,"No","No","No","40.5529585","-74.1737873","POINT (-74.1737873 40.5529585)"
"2022-07-31T00:00:00.000","0000483862",,,"Massapequa","Nassau","NY","11758","Oyster Bay","Town","36059520900","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2022-07-08T00:00:00.000",,"Pipeline",,"No","SunPower","SPR-A400-BLK-G-AC [240V]","17.00","SunPower","SPR-A400-BLK-G-AC","17.00","31613.00",,"6.8","7909",,"No","No","Yes","40.6979377","-73.4756978","POINT (-73.4756978 40.6979377)"
"2022-07-31T00:00:00.000","0000002425","17946-98",,"New Windsor","Orange","NY","12553","New Windsor","Town","36071012800","Residential","Residential/Small Commercial","ARRA Projects","Central Hudson Gas and Electric",,"2012-05-08T00:00:00.000","2012-05-08T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","Fronius USA","IG Plus 6.0-240","1.00","Kyocera Solar","KD215GX-LPU","60.00","0.00",,"12.9","13228",,"No","No","No","41.4653553","-74.025792","POINT (-74.025792 41.4653553)"
"2022-07-31T00:00:00.000","0000039811","5098-70798",,"Franklin Square","Nassau","NY","11010","Hempstead","Town","36059405302","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-08-10T00:00:00.000","2016-02-17T00:00:00.000","Complete","NRG Residential Solar Solutions","No","Enphase Energy","M250-60-2LL-S2X (-ZC) (-NA) (240V)","19.00","LG Electronics Solar Cell Division","LG275S1C-B3","19.00","17200.00","752.00","5.23","5075","No","No","No","No","40.7122245","-73.6709693","POINT (-73.6709693 40.7122245)"
"2022-07-31T00:00:00.000","0000246632",,,"Jamaica","Queens","NY","11433","New York","City","36081026000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2020-05-09T00:00:00.000","2020-07-30T00:00:00.000","Complete","IGS Solar, LLC","No","Enphase Energy Inc.","IQ7-60-x-US [208V]","9.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G6+ 335","9.00","12632.86","603.00","3.02","3420",,"No","No","No","40.6927524","-73.7933078","POINT (-73.7933078 40.6927524)"
"2022-07-31T00:00:00.000","0000250295",,,"Deer Park","Suffolk","NY","11729","Babylon","Town","36103122601","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-06-19T00:00:00.000","2021-08-26T00:00:00.000","Complete","Harvest Power","No","Enphase Energy Inc.","IQ7-60-x-US-& [240V]","32.00","Canadian Solar Inc.","CS1H-325MS","32.00","31000.00",,"10.4","13560",,"No","No","Yes","40.7567713","-73.3337301","POINT (-73.3337301 40.7567713)"
"2022-07-31T00:00:00.000","0000244060",,,"Brooklyn","Kings","NY","11231","New York","City","36047007500","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-04-15T00:00:00.000","2020-08-21T00:00:00.000","Complete","SunPower Capital LLC","No","SunPower","SPR-A415-G-AC [240V]","9.00","Sunpower","SPR-A415-G-AC","9.00","21104.99","747.00","3.74","4334",,"No","No","No","40.6812953","-73.9920163","POINT (-73.9920163 40.6812953)"
"2022-07-31T00:00:00.000","0000282847",,,"Brooklyn","Kings","NY","11213","New York","City","36047031300","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-12-30T00:00:00.000","2021-01-20T00:00:00.000","Complete","Brooklyn SolarWorks, LLC","No","SMA America","SB3.8-1SP-US-40 [208V]","1.00","LG Electronics Inc.","LG375Q1C-V5","10.00","30902.81","750.00","3.75","4166",,"No","No","No","40.6765714","-73.9443029","POINT (-73.9443029 40.6765714)"
"2022-07-31T00:00:00.000","0000209569",,,"Binghamton","Broome","NY","13901","Binghamton","City","36007001100","Non-Residential","Residential/Small Commercial","PON 2112","NYS Electric and Gas","Purchase","2019-11-01T00:00:00.000","2020-02-20T00:00:00.000","Complete","ETM Solar Works, Inc.","Yes","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","3.00","Vikram Solar","SOMERA VSM.60.305.05","3.00","3420.00","412.00","0.92","1022",,"No","No","No","42.097293645","-75.909667937","POINT (-75.909667937 42.097293645)"
"2022-07-31T00:00:00.000","0000301518",,,"Jamaica","Queens","NY","11434","New York","City","36081035200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2021-04-07T00:00:00.000","2021-05-26T00:00:00.000","Complete","Venture Home Solar LLC","No","Enphase Energy Inc.","IQ7-60-x-US [208V]","18.00","LG Electronics Inc.","LG350N1K-A6","18.00","33201.00","781.00","6.3","5265",,"No","No","No","40.679483","-73.757596","POINT (-73.757596 40.679483)"
"2022-07-31T00:00:00.000","0000452084",,,"Yonkers","Westchester","NY","10701","Yonkers","City","36119001700","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2022-04-02T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ7PLUS-72-2-US [240V]","8.00","LG Electronics Inc.","LG370N1K-A6","8.00","8880.00","592.00","2.96","3152",,"No","No","No","40.949108","-73.8631879","POINT (-73.8631879 40.949108)"
"2022-07-31T00:00:00.000","0000261478",,,"Richmond Hill","Queens","NY","11418","New York","City","36081013000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2020-10-28T00:00:00.000","2020-11-17T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","12.00","LONGi Green Energy Technology Co., Ltd.","LR6-60HPB-310M","12.00","9122.00","744.00","3.72","4270",,"No","No","No","40.7003482","-73.8378392","POINT (-73.8378392 40.7003482)"
"2022-07-31T00:00:00.000","0000009254","4704-82337",,"Copiague","Suffolk","NY","11726","Babylon","Town","36103123801","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2015-11-30T00:00:00.000","2016-07-21T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.0-OUTD-S-US-Z-A (240V)","1.00","Trina Solar","TSM-260PD05.18","13.00","18928.00","676.00","3.38","4628","No","No","No","No","40.6567403","-73.3983995","POINT (-73.3983995 40.6567403)"
"2022-07-31T00:00:00.000","0000183567",,,"Oakdale","Suffolk","NY","11769","Islip","Town","36103147702","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-04-26T00:00:00.000","2019-07-22T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","16.00","Solaria Corporation","Solaria PowerXT-360R-PD","16.00","23616.00",,"5.76","6751",,"No","No","Yes","40.729739","-73.1052004","POINT (-73.1052004 40.729739)"
"2022-07-31T00:00:00.000","0000187070",,,"Jamaica","Queens","NY","11435","New York","City","36081020400","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2019-06-01T00:00:00.000","2019-07-12T00:00:00.000","Complete","IGS Solar, LLC","No","Enphase Energy Inc.","IQ7-60-x-US [208V]","10.00","LG Electronics Inc.","LG335N1C-A5","10.00","13366.50","794.00","3.35","3574",,"No","No","No","40.6951701","-73.8034154","POINT (-73.8034154 40.6951701)"
"2022-07-31T00:00:00.000","0000253452",,,"Hawthorne","Westchester","NY","10532","Mount Pleasant","Town","36119012000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2020-07-16T00:00:00.000","2020-09-21T00:00:00.000","Complete","IGS Solar, LLC","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","17.00","LG Electronics Inc.","LG350N1C-V5","17.00","20468.00","785.00","5.95","5156",,"No","No","No","41.1031826","-73.7942559","POINT (-73.7942559 41.1031826)"
"2022-07-31T00:00:00.000","0000303043",,,"Mastic Beach","Suffolk","NY","11951","Brookhaven","Town","36103159512","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-04-15T00:00:00.000","2021-08-04T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","29.00","REC Solar","REC365AA","29.00","35003.00",,"10.59","8980",,"No","No","Yes","40.7831891","-72.8320357","POINT (-72.8320357 40.7831891)"
"2022-07-31T00:00:00.000","0000481094",,,"Yonkers","Westchester","NY","10703","Yonkers","City","36119000802","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2022-06-25T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","8.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10+ 400","8.00","11200.00","640.00","3.2","3767",,"No","No","No","40.9572942","-73.8762893","POINT (-73.8762893 40.9572942)"
"2022-07-31T00:00:00.000","0000050508","4335-79546",,"Sea Cliff","Nassau","NY","11579","Oyster Bay","Town","36059517400","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Purchase","2015-11-21T00:00:00.000","2016-05-25T00:00:00.000","Complete","Cantiague Electric Corp.","No","Enphase Energy","M250-60-2LL-S2X (-ZC) (-NA) (240V)","12.00","Renogy","RNG-250D-60","12.00","10500.00","600.00","3","3225","No","No","No","No","40.8461577","-73.6504304","POINT (-73.6504304 40.8461577)"
"2022-07-31T00:00:00.000","0000061980","4704-89868",,"Elmont","Nassau","NY","11003","Hempstead","Town","36059405000","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Lease","2016-02-08T00:00:00.000","2016-05-31T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.6-OUTD-S-US-Z-A (240V)","1.00","Trina Solar","TSM-260PD05.18","17.00","20553.00","698.00","4.42","4629","No","No","No","No","40.701187","-73.7031646","POINT (-73.7031646 40.701187)"
"2022-07-31T00:00:00.000","0000267920",,,"Bronx","Bronx","NY","10456","New York","City","36005007700","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2020-10-21T00:00:00.000","2021-02-18T00:00:00.000","Complete","SunRun Inc.","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","11.00","LONGi Green Energy Technology Co., Ltd.","LR6-60HPB-310M","11.00","11380.00","682.00","3.41","3741",,"No","No","No","40.8197339","-73.9044231","POINT (-73.9044231 40.8197339)"
"2022-07-31T00:00:00.000","0000310801",,,"Oceanside","Nassau","NY","11572","Hempstead","Town","36059413100","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-06-01T00:00:00.000","2021-08-17T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","18.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G9+ 380","18.00","29875.76",,"6.84","8498",,"No","No","Yes","40.6498505","-73.6278364","POINT (-73.6278364 40.6498505)"
"2022-07-31T00:00:00.000","2014-663780-Sola",,,"Oakdale","Suffolk","NY","11769","Islip","Town","36103147602","Residential","Residential/Small Commercial","Solar Pioneer Leasing","Long Island Power Authority","Lease","2014-07-25T00:00:00.000","2015-07-17T00:00:00.000","Complete","VIVINT SOLAR","No","Enphase En",,"30.00","Trina Sola",,"30.00","40162.00","3510.53","7.65","8980",,"No","No","No","40.7400063","-73.1278763","POINT (-73.1278763 40.7400063)"
"2022-07-31T00:00:00.000","0000448841",,,"Bronx","Bronx","NY","10470","New York","City","36005041400","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2022-04-01T00:00:00.000","2022-05-24T00:00:00.000","Complete","SunPower Capital LLC","No","SunPower","SPR-X22-360-E-AC [240V]","11.00","SunPower","SPR-X22-360-E-AC","11.00","20399.00","404.00","3.96","2764",,"No","No","No","40.9035524","-73.854095","POINT (-73.854095 40.9035524)"
"2022-07-31T00:00:00.000","0000210356",,,"Island Park","Nassau","NY","11558","Hempstead","Town","36059416201","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-09-25T00:00:00.000","2020-02-21T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","23.00","S-Energy Co., Ltd.","SN360M-10","23.00","43934.00",,"8.28","9140",,"No","No","Yes","40.6260687","-73.6811773","POINT (-73.6811773 40.6260687)"
"2022-07-31T00:00:00.000","0000312898",,,"Holbrook","Suffolk","NY","11741","Islip","Town","36103146615","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-06-15T00:00:00.000","2022-01-25T00:00:00.000","Complete","GreenLeaf Solar","No","Enphase Energy Inc.","IQ7PLUS-72-x-ACM-US [240V]","24.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G8 340","24.00","36730.00",,"8.16","9633",,"No","No","Yes","40.779154","-73.054011","POINT (-73.054011 40.779154)"
"2022-07-31T00:00:00.000","0000044062","4704-90956",,"Huntington Station","Suffolk","NY","11746","Huntington","Town","36103112001","Residential","Residential/Small Commercial","PON 2112LI","Long Island Power Authority","Power Purchase Agreement","2016-02-18T00:00:00.000","2016-08-18T00:00:00.000","Complete","Tesla Energy Operations Inc.","No","ABB","PVI-3.6-OUTD-S-US-Z-A (240V)","1.00","REC Solar","REC260PE Z-LINK","17.00","24752.00","424.00","4.42","4989","No","No","No","No","40.8224474","-73.4095842","POINT (-73.4095842 40.8224474)"
"2022-07-31T00:00:00.000","0000455903",,,"Brooklyn","Kings","NY","11203","New York","City","36047086200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Power Purchase Agreement","2022-04-15T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ7PLUS-72-2-US [208V]","7.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G10+ 400","7.00","11452.00","560.00","2.8","3176",,"No","No","No","40.6502164","-73.9282257","POINT (-73.9282257 40.6502164)"
"2022-07-31T00:00:00.000","0000361536",,,"Yonkers","Westchester","NY","10703","Yonkers","City","36119000600","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-11-24T00:00:00.000","2022-04-18T00:00:00.000","Complete","Momentum Solar (dba for Pro Custom Solar LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","9.00","Hanwha Q CELLS","Q.PEAK DUO BLK ML-G9+ 380","9.00","6224.40","198.00","3.42","1342",,"No","No","No","40.9440834","-73.8892923","POINT (-73.8892923 40.9440834)"
"2022-07-31T00:00:00.000","0000068340",,,"Bayport","Suffolk","NY","11705","Islip","Town","36103147902","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2016-09-16T00:00:00.000","2017-01-12T00:00:00.000","Complete","Long Island Power Solutions","No","Enphase Energy","M215-60-2LL-S2X-IG-ZC-NA","18.00","Hyundai Heavy Industries","HiS-M260RG(BK)","18.00","16614.00",,"4.68","4042",,"No","No","Yes","40.7344361","-73.0576685","POINT (-73.0576685 40.7344361)"
"2022-07-31T00:00:00.000","0000298571",,,"Medford","Suffolk","NY","11763","Brookhaven","Town","36103158803","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2021-03-23T00:00:00.000","2021-08-02T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7PLUS-72-x-US [240V]","31.00","S-Energy Co., Ltd.","SN20-72MBE-390V","31.00","35806.00",,"12.09","9865",,"No","No","Yes","40.80274","-73.0279629","POINT (-73.0279629 40.80274)"
"2022-07-31T00:00:00.000","0000482150",,,"Deer Park","Suffolk","NY","11729","Babylon","Town","36103122602","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2022-06-30T00:00:00.000",,"Pipeline",,"No","Enphase Energy Inc.","IQ8PLUS-72-2-US [240V]","28.00","REC Solar","REC395AA Pure","28.00","39182.00",,"11.06","11866",,"No","No","Yes","40.7484846","-73.3372994","POINT (-73.3372994 40.7484846)"
"2022-07-31T00:00:00.000","0000107868",,,"Jamaica","Queens","NY","11433","New York","City","36081025800","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Purchase","2018-01-20T00:00:00.000","2018-04-09T00:00:00.000","Complete","Group Solar USA","No","Enphase Energy Inc.","IQ6-60-x-US (208V)","19.00","LG Electronics","LG335N1C-A5","19.00","39990.00","0.00","6.37","6877",,"No","No","No","40.696042","-73.7872795","POINT (-73.7872795 40.696042)"
"2022-07-31T00:00:00.000","0000284500",,,"Jamaica","Queens","NY","11435","New York","City","36081023200","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-01-06T00:00:00.000","2021-06-02T00:00:00.000","Complete","Sunnova Energy Corp.","No","SolarEdge Technologies Ltd.","SE3000H-US [240V]","1.00","Hanwha Q CELLS","Q.PEAK DUO BLK-G6+ 340","11.00","15317.40","748.00","3.74","4748",,"No","No","No","40.7095892","-73.8112809","POINT (-73.8112809 40.7095892)"
"2022-07-31T00:00:00.000","0000254193",,,"Massapequa","Nassau","NY","11758","Oyster Bay","Town","36059520800","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2020-07-14T00:00:00.000","2020-08-28T00:00:00.000","Complete","NY State Solar (dba for NYSS LLC)","No","Enphase Energy Inc.","IQ7PLUS-72-x-ACM-US [240V]","31.00","S-Energy Co., Ltd.","SN370M-10T","31.00","42973.40",,"11.47","14252",,"No","No","Yes","40.7077119","-73.4709938","POINT (-73.4709938 40.7077119)"
"2022-07-31T00:00:00.000","0000204311",,,"Central Islip","Suffolk","NY","11722","Islip","Town","36103146203","Residential","Residential/Small Commercial","PON 2112","Long Island Power Authority","Purchase","2019-07-25T00:00:00.000","2019-10-11T00:00:00.000","Complete","SuNation Solar Systems, Inc.","No","Enphase Energy Inc.","IQ7-60-x-US [240V]","18.00","Trina Solar","TSM-305DD05A.05(II)","18.00","23023.78",,"5.49","5024",,"No","No","Yes","40.7842698","-73.202131","POINT (-73.202131 40.7842698)"
"2022-07-31T00:00:00.000","0000316580",,,"Jamaica","Queens","NY","11434","New York","City","36081033000","Residential","Residential/Small Commercial","PON 2112","Consolidated Edison","Lease","2021-07-01T00:00:00.000","2022-02-25T00:00:00.000","Complete","SunRun Inc.","No","Delta Electronics","M4-TL-US [240V]","1.00","JA Solar","JAM60S10-340/MR","14.00","9645.00","657.00","4.76","4436",,"No","No","No","40.6701348","-73.7637361","POINT (-73.7637361 40.6701348)"
