"tax_year","credit_type","place_of_residence","county","notes","number_of_claims_two_or_more_qualifying_persons","credit_amount_claimed_two_or_more_qualifying_persons_000","average_credit_two_or_more_qualifying_persons","place_of_residence_sort_order"
"2009","NYS CDCC","Warren","Warren",,"292","99","341","58"
"2009","NYS CDCC","Washington","Washington",,"226","77","343","59"
"2009","NYS CDCC","Wayne","Wayne",,"635","222","349","60"
"2009","NYS CDCC","Westchester","Westchester",,"10480","4764","455","61"
"2009","NYS CDCC","Wyoming","Wyoming",,"216","67","311","62"
"2009","NYS CDCC","Yates","Yates","d/","104","39","376","63"
"2009","NYS CDCC","NYS Unclassified +","All","d/",,,"376","65"
"2009","NYS CDCC","All Other +","Not Applicable",,"21162","2638","125","66"
"2009","NYS CDCC","Total Full-Year Residents","All",,"154965","93778","605","67"
"2009","NYS CDCC","Total Part-Year Residents","Not Applicable",,"1704","321","188","68"
"2009","NYS CDCC","Total Full-Year Nonresidents","Not Applicable",,"20208","2451","121","69"
"2009","NYS CDCC","Grand Total","Grand Total",,"176877","96550","546","70"
"2008","NYS CDCC","New York City - Manhattan","Manhattan",,"11913","9787","822","1"
"2008","NYS CDCC","New York City - Bronx","Bronx",,"20799","24454","1176","2"
"2008","NYS CDCC","New York City - Richmond","Richmond",,"3660","2203","602","3"
"2008","NYS CDCC","New York City - Kings","Kings",,"24342","23778","977","4"
"2008","NYS CDCC","New York City - Queens","Queens",,"17152","15053","878","5"
"2008","NYS CDCC","Total, New York City","Total, New York City",,"77866","75274","967","6"
"2008","NYS CDCC","Albany","Albany",,"2588","1152","445","7"
"2008","NYS CDCC","Allegany","Allegany",,"182","59","326","8"
"2008","NYS CDCC","Broome","Broome",,"1037","404","389","9"
"2008","NYS CDCC","Cattaraugus","Cattaraugus",,"378","155","411","10"
"2008","NYS CDCC","Cayuga","Cayuga",,"418","137","329","11"
"2008","NYS CDCC","Chautauqua","Chautauqua",,"577","208","361","12"
"2008","NYS CDCC","Chemung","Chemung",,"489","155","317","13"
"2008","NYS CDCC","Chenango","Chenango",,"276","97","352","14"
"2008","NYS CDCC","Clinton","Clinton",,"515","160","310","15"
"2008","NYS CDCC","Columbia","Columbia",,"282","94","333","16"
"2008","NYS CDCC","Cortland","Cortland",,"334","133","399","17"
"2008","NYS CDCC","Delaware","Delaware",,"186","77","415","18"
"2008","NYS CDCC","Dutchess","Dutchess",,"2389","929","389","19"
"2008","NYS CDCC","Erie","Erie",,"7155","3175","444","20"
"2008","NYS CDCC","Essex","Essex",,"169","60","355","21"
"2008","NYS CDCC","Franklin","Franklin",,"268","117","437","22"
"2008","NYS CDCC","Fulton","Fulton",,"202","109","539","23"
"2008","NYS CDCC","Genesee","Genesee",,"318","101","318","24"
"2008","NYS CDCC","Greene","Greene",,"176","68","384","25"
"2008","NYS CDCC","Hamilton","Hamilton","d/",,,"304","26"
"2008","NYS CDCC","Herkimer","Herkimer",,"315","147","467","27"
"2008","NYS CDCC","Jefferson","Jefferson",,"589","214","363","28"
"2008","NYS CDCC","Lewis","Lewis",,"116","42","361","29"
"2008","NYS CDCC","Livingston","Livingston",,"308","97","314","30"
"2008","NYS CDCC","Madison","Madison",,"408","144","353","31"
"2008","NYS CDCC","Monroe","Monroe",,"6218","2703","435","32"
"2008","NYS CDCC","Montgomery","Montgomery",,"283","168","592","33"
"2008","NYS CDCC","Nassau","Nassau",,"13522","6364","471","34"
"2008","NYS CDCC","Niagara","Niagara",,"1439","572","397","35"
"2008","NYS CDCC","Oneida","Oneida",,"1294","724","559","36"
"2008","NYS CDCC","Onondaga","Onondaga",,"3826","1937","506","37"
"2008","NYS CDCC","Ontario","Ontario",,"836","229","274","38"
"2008","NYS CDCC","Orange","Orange",,"3662","2305","630","39"
"2008","NYS CDCC","Orleans","Orleans",,"174","76","439","40"
"2008","NYS CDCC","Oswego","Oswego",,"482","189","392","41"
"2008","NYS CDCC","Otsego","Otsego",,"311","107","344","42"
"2008","NYS CDCC","Putnam","Putnam",,"1027","303","295","43"
"2008","NYS CDCC","Rensselaer","Rensselaer",,"1381","594","430","44"
"2008","NYS CDCC","Rockland","Rockland",,"3439","1685","490","45"
"2008","NYS CDCC","St. Lawrence","St. Lawrence",,"485","171","352","46"
"2008","NYS CDCC","Saratoga","Saratoga",,"1772","425","240","47"
"2008","NYS CDCC","Schenectady","Schenectady",,"1221","596","488","48"
"2008","NYS CDCC","Schoharie","Schoharie","d/","131","36","276","49"
"2008","NYS CDCC","Schuyler","Schuyler",,"82","26","313","50"
"2008","NYS CDCC","Seneca","Seneca",,"181","60","334","51"
"2008","NYS CDCC","Steuben","Steuben",,"677","241","355","52"
"2008","NYS CDCC","Suffolk","Suffolk",,"14306","7995","559","53"
"2008","NYS CDCC","Sullivan","Sullivan",,"551","331","600","54"
"2008","NYS CDCC","Tioga","Tioga",,"310","85","273","55"
"2008","NYS CDCC","Tompkins","Tompkins",,"710","176","248","56"
"2008","NYS CDCC","Ulster","Ulster",,"1070","476","445","57"
"2008","NYS CDCC","Warren","Warren",,"323","119","367","58"
"2008","NYS CDCC","Washington","Washington",,"255","97","381","59"
"2008","NYS CDCC","Wayne","Wayne",,"673","255","379","60"
"2008","NYS CDCC","Westchester","Westchester",,"10890","5621","516","61"
"2008","NYS CDCC","Wyoming","Wyoming",,"203","58","285","62"
"2008","NYS CDCC","Yates","Yates","d/","111","46","416","63"
"2008","NYS CDCC","NYS Unclassified +","All","d/",,,"126","65"
"2008","NYS CDCC","All Other +","Not Applicable",,"21022","2639","126","66"
"2008","NYS CDCC","Total Full-Year Residents","All",,"168274","117892","701","67"
"2008","NYS CDCC","Total Part-Year Residents","Not Applicable",,"2207","405","184","68"
"2008","NYS CDCC","Total Full-Year Nonresidents","Not Applicable",,"19964","2427","122","69"
"2008","NYS CDCC","Grand Total","Grand Total",,"190445","120725","634","70"
"2007","NYS CDCC","New York City - Manhattan","Manhattan",,"15879","15093","950","1"
"2007","NYS CDCC","New York City - Bronx","Bronx",,"23234","29250","1259","2"
"2007","NYS CDCC","New York City - Richmond","Richmond",,"3911","2688","687","3"
"2007","NYS CDCC","New York City - Kings","Kings",,"26984","27946","1036","4"
"2007","NYS CDCC","New York City - Queens","Queens",,"17793","16358","919","5"
"2007","NYS CDCC","Total, New York City","Total, New York City",,"87801","91334","1040","6"
"2007","NYS CDCC","Albany","Albany",,"2717","1259","463","7"
"2007","NYS CDCC","Allegany","Allegany",,"183","56","307","8"
"2007","NYS CDCC","Broome","Broome",,"1070","436","408","9"
"2007","NYS CDCC","Cattaraugus","Cattaraugus",,"399","165","413","10"
"2007","NYS CDCC","Cayuga","Cayuga",,"470","175","373","11"
"2007","NYS CDCC","Chautauqua","Chautauqua",,"610","233","383","12"
"2007","NYS CDCC","Chemung","Chemung",,"490","180","367","13"
"2007","NYS CDCC","Chenango","Chenango",,"295","105","355","14"
"2007","NYS CDCC","Clinton","Clinton",,"512","154","300","15"
"2007","NYS CDCC","Columbia","Columbia",,"292","108","371","16"
"2007","NYS CDCC","Cortland","Cortland",,"325","125","383","17"
"2007","NYS CDCC","Delaware","Delaware",,"213","97","457","18"
"2007","NYS CDCC","Dutchess","Dutchess",,"2397","948","395","19"
"2007","NYS CDCC","Erie","Erie",,"7516","3576","476","20"
"2007","NYS CDCC","Essex","Essex",,"188","64","340","21"
"2007","NYS CDCC","Franklin","Franklin",,"267","120","448","22"
"2007","NYS CDCC","Fulton","Fulton",,"221","116","524","23"
"2007","NYS CDCC","Genesee","Genesee",,"313","103","330","24"
"2007","NYS CDCC","Greene","Greene",,"138","58","418","25"
"2007","NYS CDCC","Hamilton","Hamilton","d/","14","7","535","26"
"2007","NYS CDCC","Herkimer","Herkimer",,"308","140","455","27"
"2007","NYS CDCC","Jefferson","Jefferson",,"575","227","395","28"
"2007","NYS CDCC","Lewis","Lewis",,"111","31","279","29"
"2007","NYS CDCC","Livingston","Livingston",,"302","87","289","30"
"2007","NYS CDCC","Madison","Madison",,"433","156","361","31"
"2007","NYS CDCC","Monroe","Monroe",,"6232","2699","433","32"
"2007","NYS CDCC","Montgomery","Montgomery",,"258","141","545","33"
"2007","NYS CDCC","Nassau","Nassau",,"13927","6945","499","34"
"2007","NYS CDCC","Niagara","Niagara",,"1457","579","398","35"
"2007","NYS CDCC","Oneida","Oneida",,"1290","739","573","36"
"2007","NYS CDCC","Onondaga","Onondaga",,"3945","2019","512","37"
"2007","NYS CDCC","Ontario","Ontario",,"772","217","281","38"
"2007","NYS CDCC","Orange","Orange",,"3773","2546","675","39"
"2007","NYS CDCC","Orleans","Orleans",,"165","77","464","40"
"2007","NYS CDCC","Oswego","Oswego",,"533","212","397","41"
"2007","NYS CDCC","Otsego","Otsego",,"344","123","357","42"
"2007","NYS CDCC","Putnam","Putnam",,"988","268","271","43"
"2007","NYS CDCC","Rensselaer","Rensselaer",,"1338","583","435","44"
"2007","NYS CDCC","Rockland","Rockland",,"3436","1708","497","45"
"2007","NYS CDCC","St. Lawrence","St. Lawrence",,"473","168","355","46"
"2007","NYS CDCC","Saratoga","Saratoga",,"1723","431","250","47"
"2007","NYS CDCC","Schenectady","Schenectady",,"1218","597","490","48"
"2007","NYS CDCC","Schoharie","Schoharie","d/","146","55","375","49"
"2007","NYS CDCC","Schuyler","Schuyler","d/","95","26","274","50"
"2007","NYS CDCC","Seneca","Seneca",,"164","65","399","51"
"2007","NYS CDCC","Steuben","Steuben",,"694","259","373","52"
"2007","NYS CDCC","Suffolk","Suffolk",,"14311","8089","565","53"
"2007","NYS CDCC","Sullivan","Sullivan",,"516","289","560","54"
"2007","NYS CDCC","Tioga","Tioga",,"335","103","307","55"
"2007","NYS CDCC","Tompkins","Tompkins",,"695","189","272","56"
"2007","NYS CDCC","Ulster","Ulster",,"1042","471","452","57"
"2007","NYS CDCC","Warren","Warren",,"358","136","379","58"
"2007","NYS CDCC","Washington","Washington",,"288","120","418","59"
"2007","NYS CDCC","Wayne","Wayne",,"662","228","345","60"
"2007","NYS CDCC","Westchester","Westchester",,"11250","6182","550","61"
"2007","NYS CDCC","Wyoming","Wyoming",,"201","56","277","62"
"2007","NYS CDCC","Yates","Yates",,"114","39","346","63"
"2007","NYS CDCC","NYS Unclassified +","All","d/","29","4","151","65"
"2007","NYS CDCC","All Other +","Not Applicable",,"20874","2670","128","66"
"2007","NYS CDCC","Total Full-Year Residents","All",,"179305","136157","759","67"
"2007","NYS CDCC","Total Part-Year Residents","Not Applicable",,"2597","504","194","68"
"2007","NYS CDCC","Total Full-Year Nonresidents","Not Applicable",,"19904","2435","122","69"
"2007","NYS CDCC","Grand Total","Grand Total",,"201806","139096","689","70"
"2006","NYS CDCC","New York City - Manhattan","Manhattan",,"17064","17158","1006","1"
"2006","NYS CDCC","New York City - Bronx","Bronx",,"24450","31948","1307","2"
"2006","NYS CDCC","New York City - Richmond","Richmond",,"3956","2950","746","3"
"2006","NYS CDCC","New York City - Kings","Kings",,"27581","30333","1100","4"
"2006","NYS CDCC","New York City - Queens","Queens",,"17501","16973","970","5"
"2006","NYS CDCC","Total, New York City","Total, New York City",,"90552","99363","1097","6"
"2006","NYS CDCC","Albany","Albany",,"2698","1339","496","7"
"2006","NYS CDCC","Allegany","Allegany",,"186","58","309","8"
"2006","NYS CDCC","Broome","Broome",,"1101","446","405","9"
"2006","NYS CDCC","Cattaraugus","Cattaraugus",,"424","183","432","10"
"2006","NYS CDCC","Cayuga","Cayuga",,"474","194","410","11"
"2006","NYS CDCC","Chautauqua","Chautauqua",,"593","234","395","12"
"2006","NYS CDCC","Chemung","Chemung",,"474","177","373","13"
"2006","NYS CDCC","Chenango","Chenango",,"317","114","361","14"
"2006","NYS CDCC","Clinton","Clinton",,"511","155","303","15"
"2006","NYS CDCC","Columbia","Columbia",,"280","93","331","16"
"2006","NYS CDCC","Cortland","Cortland",,"335","135","402","17"
"2006","NYS CDCC","Delaware","Delaware",,"211","89","422","18"
"2006","NYS CDCC","Dutchess","Dutchess",,"2264","930","411","19"
"2006","NYS CDCC","Erie","Erie",,"7754","4002","516","20"
"2006","NYS CDCC","Essex","Essex","d/","177","63","353","21"
"2006","NYS CDCC","Franklin","Franklin",,"295","135","459","22"
"2006","NYS CDCC","Fulton","Fulton",,"270","137","508","23"
"2006","NYS CDCC","Genesee","Genesee",,"305","102","334","24"
"2006","NYS CDCC","Greene","Greene",,"123","45","368","25"
"2006","NYS CDCC","Hamilton","Hamilton","d/","11","4","395","26"
"2006","NYS CDCC","Herkimer","Herkimer",,"295","136","460","27"
"2006","NYS CDCC","Jefferson","Jefferson",,"528","197","373","28"
"2006","NYS CDCC","Lewis","Lewis","d/","115","41","356","29"
"2006","NYS CDCC","Livingston","Livingston",,"321","101","316","30"
"2006","NYS CDCC","Madison","Madison",,"420","162","386","31"
"2006","NYS CDCC","Monroe","Monroe",,"6222","2944","473","32"
"2006","NYS CDCC","Montgomery","Montgomery",,"263","137","519","33"
"2006","NYS CDCC","Nassau","Nassau",,"13755","7407","538","34"
