"admission_year","admission_month","month_code","latest_admission_type","county_of_commitment","last_known_residence_county","gender","age_at_admission","most_serious_crime"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","22","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","23","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","23","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","23","YO SODOMY SEX ABUSE"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","24","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","24","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","24","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","26","CRIM SEX ACT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","26","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","27","KIDNAPPING 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","29","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","31","CSCS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","34","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","34","CRIM SEX ACT 2ND 2007"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","35","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","35","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","36","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","39","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","39","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","39","ARSON 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","40","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","40","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","41","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","44","BURGLARY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","44","ARSON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","44","CPCS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","45","CRIM NEGLI HOMICIDE"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","46","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","46","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","46","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ERIE",,"MALE","47","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ESSEX",,"MALE","34","CONTRABAND 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","ESSEX",,"MALE","36","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FRANKLIN",,"FEMALE","40","CSCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FRANKLIN",,"MALE","24","CRIM SALE MARI 3"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FRANKLIN",,"MALE","34","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FRANKLIN",,"MALE","44","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FULTON",,"MALE","21","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FULTON",,"MALE","22","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","FULTON",,"MALE","38","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","16","YO BURGLARY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","18","YO BURGLARY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","19","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","19","YO BURGLARY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","21","RAPE 2ND 2007"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","28","POS FORGE INS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","31","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","38","ARSON 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","41","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","50","CRIM POS MARI 1"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GENESEE",,"MALE","51","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GREENE",,"MALE","22","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GREENE",,"MALE","32","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GREENE",,"MALE","36","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","GREENE",,"MALE","52","CR POS WEAP 3 SUB1,2,3"
"2008","DECEMBER","12","NEW COURT COMMITMENT","HERKIMER",,"MALE","18","RAPE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","HERKIMER",,"MALE","31","PROMO CHILD SEX"
"2008","DECEMBER","12","NEW COURT COMMITMENT","JEFFERSON",,"FEMALE","16","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"FEMALE","19","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"FEMALE","22","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"FEMALE","27","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"FEMALE","33","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"FEMALE","41","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"FEMALE","54","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","17","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","17","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","18","YO ASSAULT"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","19","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","19","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","19","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","19","YOUTHFUL OFFENDER"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","20","YO ROBBERY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","21","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ASSAULT 1ST B FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","22","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","23","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","23","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","23","ASSAULT 1ST B FELONY"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","23","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","23","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","24","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","24","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","24","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","25","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","25","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","26","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","26","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","26","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","MANSLAUGHTER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","AG ASSAULT POLICE"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","GR LAR 4TH AUTO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","27","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","28","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","28","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","29","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","29","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","29","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","30","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","30","RAPE 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","30","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","30","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","30","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","31","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","31","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","32","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","32","SEX CONDUCT CHILD 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","32","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","33","GR LAR 4TH AUTO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","33","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","33","IDENTITY THEFT 1"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","33","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","33","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","33","CONSPIRACY 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","34","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","34","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","34","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","36","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","36","GRAND LARCEN 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","37","GR LAR 4TH AUTO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","37","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","37","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","38","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","38","CRIM SEX ACT 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","38","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","38","C POS WEAPON 3RD SUB4-8VFO"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","38","CONSPIRACY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","39","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","39","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","40","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","40","POS FORGE INS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","40","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","41","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","41","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","42","CONSPIRACY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","43","GRAND LARCEN 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","43","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","43","CRIM MISCHIEF 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","43","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","44","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","44","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","44","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","45","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","45","SEX CONDUCT CHILD 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","45","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","46","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","46","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","47","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","47","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","47","CONSPIRACY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","48","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","48","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","48","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","49","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","49","CONSPIRACY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","50","ROBBERY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","50","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","50","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","52","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","KINGS",,"MALE","64","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LEWIS",,"FEMALE","35","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LEWIS",,"FEMALE","38","SEX CONDUCT CHILD 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LEWIS",,"MALE","22","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LEWIS",,"MALE","30","CSCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LIVINGSTON",,"FEMALE","33","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LIVINGSTON",,"FEMALE","46","DRIVE IMPAIR 3 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LIVINGSTON",,"MALE","20","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LIVINGSTON",,"MALE","22","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LIVINGSTON",,"MALE","31","CONTEMPT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","LIVINGSTON",,"MALE","38","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MADISON",,"FEMALE","18","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MADISON",,"MALE","24","MANSLAUGHTER 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"FEMALE","26","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"FEMALE","29","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"FEMALE","38","GRAND LARCEN 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","17","YO DRUG OFFENSE"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","18","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","20","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","20","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","20","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","21","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","21","STOLEN PROP 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","21","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","21","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","23","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","23","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","24","BURGLARY 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","24","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","25","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","25","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","25","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","25","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","25","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","25","LV SCENE OF ACC W/O REP"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","26","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","27","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","27","CPCS 4TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","29","ASSAULT 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","29","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","29","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","30","BURGLARY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","31","POS FORGE INS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","31","DWI: ALC OR DRGS 3 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","32","ROBBERY 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","32","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","34","CPCS 5TH"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","36","CSCS 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","37","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","37","C POS WEAPON 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","42","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","45","BURGLARY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","45","DRIVE INTOX 2 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","46","IDENTITY THEFT 1"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","49","CRIM SEX ACT 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","49","CRIM SEX ACT 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","50","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","50","SEXUAL ABUSE 1ST"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","50","CPCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","51","DWI: ALC OR DRGS 3 OFF"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","53","ROBBERY 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONROE",,"MALE","56","CSCS 3RD"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONTGOMERY",,"MALE","21","RAPE 2ND 2007"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONTGOMERY",,"MALE","22","MURDER 2ND"
"2008","DECEMBER","12","NEW COURT COMMITMENT","MONTGOMERY",,"MALE","40","CONTEMPT 1ST"
