"company_name","county","town","api_well_number","well_name","well_status","well_type_code","surface_longitude","surface_latitude","verified_location","region","georeference"
"Sturdevant, Walter B.","Allegany","Bolivar","31003675030000","Sloan 36","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675040000","Sloan w4","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675050000","Sloan w10","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675060000","Sloan w11","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675070000","Sloan w12","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675080000","Sloan w13","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675090000","Sloan w14","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675100000","Sloan W15","UL","IW","-78.078362","42.076883","NO","9","POINT (-78.078362 42.076883)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003675110000","Sloan w16","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675120000","Sloan w17","UL","OD","-78.076450","42.077607","NO","9","POINT (-78.07645 42.077607)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003675130000","Sloan w18","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675140000","Sloan w19","UL","OD",,,"NO","9",
"Sturdevant, Walter B.","Allegany","Bolivar","31003675150000","Sloan w20","UL","IW","-78.075371","42.077591","NO","9","POINT (-78.075371 42.077591)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678740000","J&R Oil Lot 8 1","UL","OD","-78.079800","42.081780","NO","9","POINT (-78.0798 42.08178)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678750000","J&R Oil Lot 8 2","UL","OD","-78.079760","42.082360","NO","9","POINT (-78.07976 42.08236)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678760000","J&R Oil Lot 8 3","UL","OD","-78.079690","42.082960","NO","9","POINT (-78.07969 42.08296)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678770000","J&R Oil Lot 8 48","UL","OD","-78.079710","42.084060","NO","9","POINT (-78.07971 42.08406)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678780000","J&R Oil Lot 8 52","UL","OD","-78.077400","42.085810","NO","9","POINT (-78.0774 42.08581)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678790000","J&R Oil Lot 8 6","UL","OD","-78.079710","42.085010","NO","9","POINT (-78.07971 42.08501)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678800000","J&R Oil Lot 8 7","UL","OD","-78.079710","42.085570","NO","9","POINT (-78.07971 42.08557)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678810000","J&R Oil Lot 8 8","UL","OD","-78.079710","42.086150","NO","9","POINT (-78.07971 42.08615)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678860000","J&R Oil Lot 8 13","UL","OD","-78.076980","42.084690","NO","9","POINT (-78.07698 42.08469)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678890000","J&R Oil Lot 8 16","UL","OD","-78.079210","42.084720","NO","9","POINT (-78.07921 42.08472)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678920000","J&R Oil Lot 8 19","UL","OD","-78.076170","42.085680","NO","9","POINT (-78.07617 42.08568)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678940000","J&R Oil Lot 8 21","UL","OD","-78.076130","42.081300","NO","9","POINT (-78.07613 42.0813)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678950000","J&R Oil Lot 8 22","UL","OD","-78.076260","42.080180","NO","9","POINT (-78.07626 42.08018)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678960000","J&R Oil Lot 8 23","UL","OD","-78.078100","42.078520","NO","9","POINT (-78.0781 42.07852)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003678990000","J&R Oil Lot 8 26","UL","OD","-78.077850","42.083730","NO","9","POINT (-78.07785 42.08373)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679010000","J&R Oil Lot 8 28","UL","OD","-78.074690","42.085780","NO","9","POINT (-78.07469 42.08578)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679020000","J&R Oil Lot 8 29","UL","OD","-78.074690","42.085190","NO","9","POINT (-78.07469 42.08519)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679030000","J&R Oil Lot 8 30","UL","OD","-78.074690","42.083990","NO","9","POINT (-78.07469 42.08399)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679040000","J&R Oil Lot 8 31","UL","OD","-78.074670","42.082640","NO","9","POINT (-78.07467 42.08264)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679050000","J&R Oil Lot 8 32","UL","OD","-78.074690","42.081390","NO","9","POINT (-78.07469 42.08139)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679060000","J&R Oil Lot 8 33","UL","OD","-78.074690","42.080760","NO","9","POINT (-78.07469 42.08076)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679070000","J&R Oil Lot 8 34","UL","OD","-78.074690","42.080130","NO","9","POINT (-78.07469 42.08013)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679080000","J&R Oil Lot 8 35","UL","OD","-78.074690","42.079520","NO","9","POINT (-78.07469 42.07952)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679090000","J&R Oil Lot 8 36","UL","OD","-78.074512","42.078295","NO","9","POINT (-78.074512 42.078295)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679150000","J&R Oil Lot 8 50","UL","OD","-78.075710","42.085220","NO","9","POINT (-78.07571 42.08522)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679160000","J&R Oil Lot 8 51","UL","OD","-78.075600","42.085790","NO","9","POINT (-78.0756 42.08579)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679170000","J&R Oil Lot 8 54","UL","OD","-78.075630","42.084610","NO","9","POINT (-78.07563 42.08461)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679180000","J&R Oil Lot 8 55","UL","OD","-78.075630","42.084010","NO","9","POINT (-78.07563 42.08401)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679190000","J&R Oil Lot 8 56","UL","OD","-78.075650","42.083290","NO","9","POINT (-78.07565 42.08329)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679200000","J&R Oil Lot 8 57","UL","OD","-78.075650","42.082040","NO","9","POINT (-78.07565 42.08204)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679210000","J&R Oil Lot 8 58","UL","OD","-78.079320","42.082640","NO","9","POINT (-78.07932 42.08264)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679220000","J&R Oil Lot 8 59","UL","OD","-78.079360","42.082070","NO","9","POINT (-78.07936 42.08207)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679230000","J&R Oil Lot 8 60","UL","OD","-78.075650","42.081410","NO","9","POINT (-78.07565 42.08141)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679240000","J&R Oil Lot 8 61","UL","OD","-78.075650","42.080770","NO","9","POINT (-78.07565 42.08077)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679250000","J&R Oil Lot 8 62","UL","OD","-78.075650","42.080140","NO","9","POINT (-78.07565 42.08014)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679260000","J&R Oil Lot 8 63","UL","OD","-78.075650","42.079520","NO","9","POINT (-78.07565 42.07952)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679270000","J&R Oil Lot 8 64","UL","OD","-78.075650","42.078920","NO","9","POINT (-78.07565 42.07892)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679280000","J&R Oil Lot 8 65","UL","OD","-78.075650","42.078260","NO","9","POINT (-78.07565 42.07826)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679290000","J&R Oil Lot 8 66","UL","OD","-78.079250","42.085850","NO","9","POINT (-78.07925 42.08585)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679300000","J&R Oil Lot 8 67","UL","OD","-78.079270","42.085230","NO","9","POINT (-78.07927 42.08523)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679310000","J&R Oil Lot 8 69","UL","OD","-78.079240","42.077820","NO","9","POINT (-78.07924 42.07782)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679320000","J&R Oil Lot 8 72","UL","OD","-78.079390","42.079370","NO","9","POINT (-78.07939 42.07937)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679330000","J&R Oil Lot 8 73","UL","OD","-78.079020","42.079830","NO","9","POINT (-78.07902 42.07983)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679340000","J&R Oil Lot 8 74","UL","OD","-78.077920","42.079720","NO","9","POINT (-78.07792 42.07972)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679350000","J&R Oil Lot 8 75","UL","OD","-78.077900","42.080550","NO","9","POINT (-78.0779 42.08055)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679360000","J&R Oil Lot 8 76","UL","OD","-78.079670","42.084400","NO","9","POINT (-78.07967 42.0844)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679370000","J&R Oil Lot 8 77","UL","OD","-78.078100","42.078810","NO","9","POINT (-78.0781 42.07881)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679380000","J&R Oil Lot 8 78","UL","OD","-78.078060","42.077900","NO","9","POINT (-78.07806 42.0779)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679390000","J&R Oil Lot 8 81","UL","OD","-78.076940","42.077820","NO","9","POINT (-78.07694 42.07782)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679400000","J&R Oil Lot 8 82","UL","OD","-78.078060","42.078260","NO","9","POINT (-78.07806 42.07826)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679410000","J&R Oil Lot 8 84","UL","OD","-78.076900","42.078270","NO","9","POINT (-78.0769 42.07827)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679420000","J&R Oil Lot 8 87","UL","OD","-78.077010","42.078920","NO","9","POINT (-78.07701 42.07892)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679430000","J&R Oil Lot 8 88","UL","OD","-78.077010","42.079550","NO","9","POINT (-78.07701 42.07955)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679440000","J&R Oil Lot 8 94","UL","OD","-78.077000","42.080770","NO","9","POINT (-78.077 42.08077)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679450000","J&R Oil Lot 8 98","UL","OD","-78.077000","42.081410","NO","9","POINT (-78.077 42.08141)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679460000","J&R Oil Lot 8 99","UL","OD","-78.077570","42.081090","NO","9","POINT (-78.07757 42.08109)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679470000","J&R Oil Lot 8 76a","UL","OD","-78.077880","42.081340","NO","9","POINT (-78.07788 42.08134)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679480000","J&R Oil Lot 8 100","UL","OD","-78.076980","42.082050","NO","9","POINT (-78.07698 42.08205)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679500000","J&R Oil Lot 8 104","UL","OD","-78.076980","42.082640","NO","9","POINT (-78.07698 42.08264)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679510000","J&R Oil Lot 8 108","UL","OD","-78.078070","42.082120","NO","9","POINT (-78.07807 42.08212)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679520000","J&R Oil Lot 8 109","UL","OD","-78.078100","42.082640","NO","9","POINT (-78.0781 42.08264)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679530000","J&R Oil Lot 8 111","UL","OD","-78.078120","42.083280","NO","9","POINT (-78.07812 42.08328)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679540000","J&R Oil Lot 8 112","UL","OD","-78.076980","42.083250","NO","9","POINT (-78.07698 42.08325)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679550000","J&R Oil Lot 8 113","UL","OD","-78.078090","42.083990","NO","9","POINT (-78.07809 42.08399)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679560000","J&R Oil Lot 8 114","UL","OD","-78.076980","42.083960","NO","9","POINT (-78.07698 42.08396)"
"Sturdevant, Walter B.","Allegany","Bolivar","31003679570000","J&R Oil Lot 8 115","UL","OD","-78.079170","42.084010","NO","9","POINT (-78.07917 42.08401)"
