"airport","year","month","domestic","international","total"
"JFK","2004","Nov","16766","9264","26030"
"JFK","2004","Aug","18326","11208","29534"
"JFK","2004","Mar","15150","8676","23826"
"JFK","2004","Feb","13972","8068","22040"
"JFK","2004","Apr","15497","9009","24506"
"JFK","2004","Dec","17105","10296","27401"
"JFK","2004","Jul","17290","11174","28464"
"JFK","2004","Oct","17643","9500","27143"
"JFK","2004","May","15602","9065","24667"
"JFK","2003","Jul","13621","10047","23668"
"JFK","2003","Dec","14657","8595","23252"
"JFK","2003","May","12867","8142","21009"
"JFK","2003","Sep","13052","8930","21982"
"JFK","2003","Jan","14303","9045","23348"
"JFK","2003","Nov","13518","8283","21801"
"JFK","2003","Feb","12261","7698","19959"
"JFK","2003","Apr","14152","7835","21987"
"JFK","2003","Oct","13922","8853","22775"
"JFK","2003","Aug","13327","10015","23342"
"JFK","2003","Mar","14721","8851","23572"
"JFK","2003","Jun","12768","8932","21700"
"JFK","2002","May","13893","8650","22543"
"JFK","2002","Jan","12394","8014","20408"
"JFK","2002","Apr","13774","8314","22088"
"JFK","2002","Sep","14519","9040","23559"
"JFK","2002","Mar","13652","8349","22001"
"JFK","2002","Feb","11688","7346","19034"
"JFK","2002","Nov","14102","8805","22907"
"JFK","2002","Aug","15593","10156","25749"
"JFK","2002","Jul","15198","9995","25193"
"JFK","2002","Dec","14463","9319","23782"
"JFK","2002","Jun","14144","9058","23202"
"JFK","2002","Oct","15062","9087","24149"
"JFK","2001","Mar","14708","9670","24378"
"JFK","2001","Feb","13047","8724","21771"
"JFK","2001","May","16731","9947","26678"
"JFK","2001","Aug","16287","11342","27629"
"JFK","2001","Apr","14975","9776","24751"
"JFK","2001","Jun","16271","9826","26097"
"JFK","2001","Oct","12166","8353","20519"
"JFK","2001","Jul","16169","11168","27337"
"JFK","2001","Jan","15015","9447","24462"
"JFK","2001","Dec","11362","8328","19690"
"JFK","2001","Nov","10932","7725","18657"
"JFK","2001","Sep","11583","8137","19720"
"JFK","2000","Apr","16206","10109","26315"
"JFK","2000","Sep","18162","10306","28468"
"JFK","2000","Jul","17869","11536","29405"
"JFK","2000","Nov","17358","9965","27323"
"JFK","2000","Jun","16991","10657","27648"
"JFK","2000","Mar","17174","10182","27356"
"JFK","2000","Oct","18880","10455","29335"
"JFK","2000","Feb","15559","9135","24694"
"JFK","2000","Jan","15554","9689","25243"
"JFK","2000","Dec","15279","10073","25352"
"JFK","2000","May","17293","10463","27756"
"JFK","2000","Aug","18579","11333","29912"
"JFK","1999","May","17428","9775","27203"
"JFK","1999","Jul","18249","11594","29843"
"JFK","1999","Dec","16799","9984","26783"
"JFK","1999","Nov","16532","9779","26311"
"JFK","1999","Jan","15313","9453","24766"
"JFK","1999","Sep","16796","10236","27032"
"JFK","1999","Feb","14893","8132","23025"
"JFK","1999","Apr","16843","9244","26087"
"JFK","1999","Oct","17860","10403","28263"
"JFK","1999","Jun","17888","10241","28129"
"JFK","1999","Aug","18123","11449","29572"
"JFK","1999","Mar","17156","9448","26604"
"JFK","1998","May","17357","10240","27597"
"JFK","1998","Mar","17597","9617","27214"
"JFK","1998","Apr","16693","9674","26367"
"JFK","1998","Jul","17826","11265","29091"
"JFK","1998","Sep","16785","10080","26865"
"JFK","1998","Feb","16759","8650","25409"
"JFK","1998","Aug","17547","11296","28843"
"JFK","1998","Oct","16707","9971","26678"
"JFK","1998","Dec","16847","9728","26575"
"JFK","1998","Jun","16266","10278","26544"
"JFK","1998","Jan","18206","9656","27862"
"JFK","1998","Nov","16433","9048","25481"
"JFK","1997","Mar","17723","9030","26753"
"JFK","1997","Nov","17416","9657","27073"
"JFK","1997","Sep","17662","10233","27895"
"JFK","1997","Jan","17304","9095","26399"
"JFK","1997","Jun","18084","10304","28388"
"JFK","1997","Feb","15859","8011","23870"
"JFK","1997","Dec","18476","9800","28276"
"JFK","1997","May","17904","9830","27734"
"JFK","1997","Jul","19265","11056","30321"
"JFK","1997","Aug","19051","11174","30225"
"JFK","1997","Apr","17175","9248","26423"
"JFK","1997","Oct","19000","9995","28995"
"JFK","1996","Dec","17926","9418","27344"
"JFK","1996","Jan","15222","9122","24344"
"JFK","1996","Feb","15489","8907","24396"
"JFK","1996","Jun","18885","10161","29046"
"JFK","1996","Apr","16686","9630","26316"
"JFK","1996","Jul","20081","11087","31168"
"JFK","1996","Nov","17955","8928","26883"
"JFK","1996","Sep","19070","10104","29174"
"JFK","1996","Oct","19451","9730","29181"
"JFK","1996","Aug","20707","11227","31934"
"JFK","1996","May","17978","9778","27756"
"JFK","1996","Mar","17006","9845","26851"
"JFK","1995","Oct","18424","9746","28170"
"JFK","1995","Apr","16734","9003","25737"
"JFK","1995","Jun","17430","9784","27214"
"JFK","1995","Sep","17687","9940","27627"
"JFK","1995","Jul","18289","11142","29431"
"JFK","1995","May","17583","9002","26585"
"JFK","1995","Aug","18876","11253","30129"
"JFK","1995","Feb","14165","7800","21965"
"JFK","1995","Mar","17103","8912","26015"
"JFK","1995","Dec","16117","9627","25744"
"JFK","1995","Nov","16505","9105","25610"
"JFK","1995","Jan","15722","8656","24378"
"JFK","1994","Apr","18271","8326","26597"
"JFK","1994","Dec","15572","8813","24385"
"JFK","1994","Aug","20915","10067","30982"
"JFK","1994","Mar","17808","8241","26049"
"JFK","1994","Oct","17954","8884","26838"
"JFK","1994","Feb","14717","6843","21560"
"JFK","1994","Jun","20658","9163","29821"
"JFK","1994","Nov","17058","8255","25313"
"JFK","1994","Sep","18675","9078","27753"
"JFK","1994","Jan","15764","8162","23926"
"JFK","1994","Jul","20916","10110","31026"
"JFK","1994","May","19741","8572","28313"
"JFK","1993","Sep","17451","8784","26235"
"JFK","1993","May","18001","8639","26640"
"JFK","1993","Jan","17541","8311","25852"
"JFK","1993","Aug","18966","9726","28692"
"JFK","1993","Dec","17199","8316","25515"
"JFK","1993","Feb","15258","7283","22541"
"JFK","1993","Oct","17356","9034","26390"
"JFK","1993","Apr","17326","8148","25474"
"JFK","1993","Jul","18831","9751","28582"
"JFK","1993","Jun","18094","8820","26914"
"JFK","1993","Nov","16792","7885","24677"
"JFK","1993","Mar","16513","7879","24392"
"JFK","1992","May","16673","8260","24933"
"JFK","1992","Apr","15829","7756","23585"
"JFK","1992","Oct","18003","8515","26518"
"JFK","1992","Jan","13807","7307","21114"
"JFK","1992","Jul","18347","9738","28085"
"JFK","1992","Sep","17539","8908","26447"
"JFK","1992","Jun","18041","8668","26709"
"JFK","1992","Dec","17345","8227","25572"
"JFK","1992","Mar","15255","7671","22926"
"JFK","1992","Aug","19028","9830","28858"
"JFK","1992","Feb","13431","6981","20412"
"JFK","1992","Nov","17283","7712","24995"
"JFK","1991","May","11745","7592","19337"
"JFK","1991","Dec","13564","7471","21035"
"JFK","1991","Jul","12290","9274","21564"
"JFK","1991","Jan","11031","7615","18646"
"JFK","1991","Mar","10971","6991","17962"
"JFK","1991","Sep","11126","8282","19408"
"JFK","1991","Nov","10441","7620","18061"
"JFK","1991","Jun","11737","8186","19923"
"JFK","1991","Oct","11283","8039","19322"
"JFK","1991","Apr","11269","6836","18105"
"JFK","1991","Feb","9821","5956","15777"
"JFK","1991","Aug","12573","9420","21993"
"JFK","1990","Nov","11131","7332","18463"
"JFK","1990","Dec","11234","7860","19094"
"JFK","1990","Sep","12195","8813","21008"
"JFK","1990","May","12103","8269","20372"
"JFK","1990","Jul","12875","9460","22335"
"JFK","1990","Mar","12669","8101","20770"
"JFK","1990","Aug","13184","9558","22742"
"JFK","1990","Jan","11953","7945","19898"
"JFK","1990","Jun","12224","8740","20964"
"JFK","1990","Oct","12198","8215","20413"
"JFK","1990","Apr","11918","7832","19750"
"JFK","1990","Feb","11155","7189","18344"
"JFK","1989","Jan","11653","7814","19467"
"JFK","1989","Nov","11696","7539","19235"
"JFK","1989","Dec","12081","7927","20008"
"JFK","1989","May","11473","8330","19803"
"JFK","1989","Feb","10607","6927","17534"
"JFK","1989","Aug","12747","9279","22026"
"JFK","1989","Jul","11934","9530","21464"
"JFK","1989","Sep","12186","8680","20866"
"JFK","1989","Mar","11435","7895","19330"
"JFK","1989","Oct","12172","8249","20421"
"JFK","1989","Jun","10935","8773","19708"
"JFK","1989","Apr","11211","7922","19133"
"JFK","1988","Jul","15163","9597","24760"
"JFK","1988","Jun","14824","8570","23394"
"JFK","1988","Aug","12427","9446","21873"
"JFK","1988","Mar","13782","7437","21219"
"JFK","1988","Jan","13616","7360","20976"
"JFK","1988","Sep","11411","8599","20010"
"JFK","1988","Feb","12844","6875","19719"
"JFK","1988","Dec","11637","7891","19528"
"JFK","1988","May","14335","7991","22326"
"JFK","1988","Apr","13775","7515","21290"
"JFK","1988","Oct","11553","8197","19750"
"JFK","1988","Nov","11082","7411","18493"
"JFK","1987","Sep","13810","7666","21476"
"JFK","1987","Feb","11633","5766","17399"
"JFK","1987","Oct","13833","7307","21140"
"JFK","1987","Apr","12323","6577","18900"
"JFK","1987","Nov","12761","6778","19539"
"JFK","1987","Jun","13438","7816","21254"
"JFK","1987","Mar","12778","6481","19259"
"JFK","1987","Dec","13814","7227","21041"
"JFK","1987","Aug","14756","8609","23365"
"JFK","1987","Jul","14333","8692","23025"
"JFK","1987","May","13053","7479","20532"
"JFK","1987","Jan","12234","6465","18699"
"JFK","1986","Feb","12272","5681","17953"
"JFK","1986","Sep","12530","7230","19760"
"JFK","1986","Dec","12885","6564","19449"
"JFK","1986","Jan","13675","6490","20165"
"JFK","1986","Jul","13178","7803","20981"
"JFK","1986","May","12553","7031","19584"
"JFK","1986","Nov","11898","6375","18273"
"JFK","1986","Apr","13153","6485","19638"
"JFK","1986","Aug","13889","7949","21838"
"JFK","1986","Mar","13484","6502","19986"
"JFK","1986","Jun","12796","7099","19895"
"JFK","1986","Oct","12724","6928","19652"
"JFK","1985","Aug","15257","8230","23487"
"JFK","1985","May","14699","7339","22038"
"JFK","1985","Oct","14653","6947","21600"
"JFK","1985","Sep","13722","7266","20988"
"JFK","1985","Jul","15262","8277","23539"
"JFK","1985","Feb","12432","5477","17909"
"JFK","1985","Dec","13844","6628","20472"
"JFK","1985","Apr","12917","6257","19174"
"JFK","1985","Jun","14359","7737","22096"
"JFK","1985","Mar","11950","6023","17973"
"JFK","1985","Jan","13993","6070","20063"
"JFK","1985","Nov","13194","6219","19413"
"JFK","1984","Nov","14301","6039","20340"
"JFK","1984","Jun","16020","7212","23232"
"JFK","1984","Aug","17173","7876","25049"
"JFK","1984","Jan","14507","5884","20391"
"JFK","1984","Sep","15435","7305","22740"
"JFK","1984","Dec","13996","6348","20344"
"JFK","1984","Feb","14055","5454","19509"
"JFK","1984","Mar","14919","6037","20956"
"JFK","1984","Apr","14895","6332","21227"
"JFK","1984","May","15990","6746","22736"
"JFK","1984","Oct","15318","6931","22249"
"JFK","1984","Jul","16791","7925","24716"
"JFK","1983","Jul","16159","7558","23717"
"JFK","1983","Dec","15442","6137","21579"
"JFK","1983","Jan","14466","5569","20035"
"JFK","1983","Feb","12589","4698","17287"
"JFK","1983","Jun","14944","6802","21746"
"JFK","1983","Mar","14952","5463","20415"
"JFK","1983","Sep","15359","6723","22082"
"JFK","1983","May","14977","6331","21308"
"JFK","1983","Aug","16594","7312","23906"
"JFK","1983","Nov","15044","5755","20799"
"JFK","1983","Apr","14615","5784","20399"
"JFK","1983","Oct","15496","6519","22015"
"JFK","1982","May","14586","6051","20637"
"JFK","1982","Mar","14374","5263","19637"
"JFK","1982","Jun","14633","6638","21271"
"JFK","1982","Feb","13207","4809","18016"
"JFK","1982","Apr","13690","5462","19152"
"JFK","1982","Nov","14354","5043","19397"
"JFK","1982","Aug","15666","7398","23064"
"JFK","1982","Sep","14428","6529","20957"
"JFK","1982","Jul","15145","7575","22720"
"JFK","1982","Dec","15050","5407","20457"
"JFK","1982","Oct","15038","6135","21173"
"JFK","1982","Jan","13911","5461","19372"
"JFK","1981","Jan","15777","5720","21497"
"JFK","1981","Nov","12867","5124","17991"
"JFK","1981","Apr","14932","6074","21006"
"JFK","1981","Aug","13616","7160","20776"
"JFK","1981","Sep","13480","6243","19723"
"JFK","1981","Oct","13663","5841","19504"
"JFK","1981","Jul","15775","7305","23080"
"JFK","1981","May","14689","6327","21016"
"JFK","1981","Dec","13922","5328","19250"
"JFK","1981","Mar","15509","5729","21238"
"JFK","1981","Feb","13982","5114","19096"
"JFK","1981","Jun","15001","6462","21463"
"JFK","1980","Aug","15037","7623","22660"
"JFK","1980","Oct","14249","6049","20298"
"JFK","1980","Mar","14457","6202","20659"
"JFK","1980","Dec","15588","5769","21357"
"JFK","1980","Jun","14301","6860","21161"
"JFK","1980","May","14097","6608","20705"
"JFK","1980","Apr","14088","6104","20192"
"JFK","1980","Feb","13616","5789","19405"
"JFK","1980","Jan","14781","6155","20936"
"JFK","1980","Nov","14545","5435","19980"
"JFK","1980","Jul","15191","7541","22732"
"JFK","1980","Sep","13724","6550","20274"
"JFK","1979","Nov","13810","5906","19716"
"JFK","1979","Mar","14914","6604","21518"
"JFK","1979","May","13456","7074","20530"
"JFK","1979","Apr","12533","6730","19263"
"JFK","1979","Aug","15520","8182","23702"
"JFK","1979","Oct","14677","6932","21609"
"JFK","1979","Feb","12512","5817","18329"
"JFK","1979","Jan","14309","6397","20706"
"JFK","1979","Dec","14460","6206","20666"
"JFK","1979","Jun","14392","7163","21555"
"JFK","1979","Jul","15531","8174","23705"
"JFK","1979","Sep","14264","7425","21689"
"JFK","1978","Oct","15262","6794","22056"
"JFK","1978","Jan","13642","6275","19917"
"JFK","1978","May","14545","6951","21496"
"JFK","1978","Jun","15108","7344","22452"
"JFK","1978","Sep","14848","7375","22223"
"JFK","1978","Nov","14646","6027","20673"
"JFK","1978","Feb","12623","5379","18002"
"JFK","1978","Mar","15056","6523","21579"
"JFK","1978","Dec","15109","6412","21521"
"JFK","1978","Apr","14618","6416","21034"
"JFK","1978","Jul","15515","8374","23889"
"JFK","1978","Aug","15632","8085","23717"
"JFK","1977","May","14459","6942","21401"
"JFK","1977","Apr","14210","6627","20837"
"JFK","1977","Nov","13727","6218","19945"
"JFK","1977","Jan","13643","6402","20045"
"JFK","1977","Feb","12613","5851","18464"
"JFK","1977","Aug","15233","8227","23460"
"JFK","1977","Dec","14237","6634","20871"
"JFK","1977","Jul","15305","8455","23760"
"JFK","1977","Mar","13843","6489","20332"
"JFK","1977","Sep","14137","7518","21655"
"JFK","1977","Jun","14537","7393","21930"
"JFK","1977","Oct","14245","7089","21334"
"LGA","2015","Nov","26552","1932","28484"
"LGA","2015","Mar","26986","2302","29288"
"LGA","2015","Jul","28744","2502","31246"
"LGA","2015","Oct","28360","2184","30544"
"LGA","2015","Jan","25200","2176","27376"
"LGA","2015","Apr","27880","2456","30336"
"LGA","2015","Jun","26808","2532","29340"
"LGA","2015","May","27384","2595","29979"
"LGA","2015","Feb","22929","2025","24954"
"LGA","2015","Aug","29032","2428","31460"
"LGA","2015","Dec","26167","1862","28029"
"LGA","2015","Sep","27241","2166","29407"
"LGA","2014","Dec","26935","2372","29307"
"LGA","2014","Apr","27717","2715","30432"
"LGA","2014","May","27438","2687","30125"
"LGA","2014","Jan","23778","2455","26233"
