"snapshot_year","latest_admission_type","county_of_indictment","gender","most_serious_crime","current_age","housing_facility","facility_security_level","race_ethnicity"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","28","SOUTHPORT","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","28","SOUTHPORT","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 1ST","28","ORLEANS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","28","ORLEANS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","28","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","28","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","28","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT RECK ENDANG 1ST","28","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","28","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","28","UPSTATE SHU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ASSAULT 1ST B FELONY","28","UPSTATE SHU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","29","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","PREDATORY SEXUAL ASLT","29","CLINTON GENERAL","MAXIMUM SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BAIL JUMPING 2ND","29","WATERTOWN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","29","GREAT MEADOW GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","29","WALLKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","29","SING SING GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","29","SING SING TRANSIT","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","29","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","29","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG VEHICULAR HOMICD","29","DOWNSTATE GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT POS FORGE 1ST","29","DOWNSTATE RECEPTION","MAXIMUM SECURITY","UNKNOWN"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","29","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","29","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","29","GOWANDA ASAT","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT RAPE 2ND 2007","29","GOWANDA SOP","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 3RD","29","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 2ND 2007","29","FRANKLIN","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","GRAND LARCEN 3RD","29","FRANKLIN","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","29","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","POS FORGE INS 2ND","29","ALTONA","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONTEMPT 1ST","29","ALTONA","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","29","CAYUGA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","29","CAYUGA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT POS FORGE 2ND","29","BARE HILL","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ARSON 2ND","29","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","29","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","29","RIVERVIEW","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","29","LAKEVIEW SHOCK","SHOCK INCARCERATION","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","29","ORLEANS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONTEMPT 1ST","29","ORLEANS","MEDIUM  SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","IDENTITY THEFT 1","29","ORLEANS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","29","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","29","SULLIVAN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","29","LIVINGSTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","29","GOUVERNEUR","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 5TH","29","GOUVERNEUR","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","29","UPSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 5TH","29","HALE CREEK ASACTC","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","30","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","30","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","30","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","30","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","PRED SEXUAL ASLT/CHILD","30","CLINTON APPU","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","UNLICENSED DRIVER","30","FISHKILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","30","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","SEX CONDUCT CHILD 1ST","30","COXSACKIE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","30","COXSACKIE","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","30","COXSACKIE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","30","COXSACKIE","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","30","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","30","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","30","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","30","OGDENSBURG","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","30","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","30","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","30","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","30","WENDE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG VEHICULAR ASSLT","30","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","DWI: ALC OR DRGS 3 OFF","30","GOWANDA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 2ND","30","GROVELAND","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 1ST","30","MID-STATE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","30","MID-STATE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","30","MID-STATE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","30","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","30","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","30","BARE HILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","30","BARE HILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","30","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","30","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","30","LAKEVIEW SHOCK","SHOCK INCARCERATION","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","30","SOUTHPORT CADRE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","30","ORLEANS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 4TH","30","WASHINGTON","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 3RD","30","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 4TH","30","WASHINGTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","30","WYOMING","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","30","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","30","GOUVERNEUR","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","30","UPSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT RAPE 1ST","30","UPSTATE SHU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","30","UPSTATE SHU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 2ND","30","UPSTATE SHU","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","31","ATTICA GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","31","CLINTON GENERAL","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","31","CLINTON GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 2ND","31","SING SING I. C. P.","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","31","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","31","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ASSAULT 1ST B FELONY","31","DOWNSTATE RECEPTION","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 3RD","31","HUDSON IND TRAINING","MINIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONTEMPT 1ST","31","MOHAWK","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","UNLICENSED DRIVER","31","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 1ST","31","GOWANDA SOP","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT SEX ABUSE 1ST","31","GOWANDA SOP","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","31","COLLINS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG VEHICULAR ASSLT","31","MID-STATE","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","31","MID-STATE","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","31","MARCY","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","AGG.CRIMINAL CONTEMPT","31","MARCY","MEDIUM  SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 1ST","31","MARCY","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","31","FRANKLIN","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 4TH","31","ALTONA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","31","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","POS FORGE INS 2ND","31","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CR POS WEAP 3 SUB1,2,3","31","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ASSAULT 2ND","31","RIVERVIEW","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STRANGULATION 2ND","31","CAPE VINCENT GENERAL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","31","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","31","GREENE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CRIM SEX ACT 1ST","31","SHAWANGUNK SOP","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","32","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 1ST","32","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","32","AUBURN GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 3RD","32","CLINTON APPU","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 5TH","32","GREAT MEADOW GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","32","FISHKILL","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","DRIVE INTOX 2 OFF","32","FISHKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","32","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","32","SING SING GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","32","ELMIRA GENERAL","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","32","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","32","COXSACKIE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","32","DOWNSTATE GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","32","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","32","FIVE POINTS","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT KIDNAPPING 2ND","32","MOHAWK","MEDIUM  SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","32","MOHAWK","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","32","WENDE","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 2ND","32","GOWANDA ASAT","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","32","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","32","COLLINS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","32","MID-STATE STP DN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 1ST","32","MARCY","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT ROBBERY 3RD","32","MARCY","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT RAPE 1ST","32","MARCY OSOTP","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STRANGULATION 2ND","32","FRANKLIN","MEDIUM  SECURITY","OTHER"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","C POS WEAPON 2ND","32","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","32","ALTONA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","PROMO CHILD SEX","32","CAYUGA","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","32","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","LV SCENE OF ACC W/O REP","32","RIVERVIEW","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 2ND","32","CAPE VINCENT GENERAL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CSCS 3RD","32","LAKEVIEW SHOCK","SHOCK INCARCERATION","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","32","SOUTHPORT CADRE","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","RAPE 2ND 2007","32","ORLEANS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","STOLEN PROP 3RD","32","ORLEANS SHU200","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","32","WASHINGTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT BURGLARY 2ND","32","WASHINGTON","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","32","WYOMING","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","32","LIVINGSTON","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 2ND","33","ATTICA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT MURDER 2ND","33","CLINTON GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 4TH","33","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 2ND","33","CLINTON ANNEX","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ROBBERY 1ST","33","GREAT MEADOW GENERAL","MAXIMUM SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","33","WALLKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","WALLKILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","33","SING SING TRANSIT","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","33","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CONSPIRACY 2ND","33","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","33","GREEN HAVEN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ASSAULT 1ST B FELONY","33","EASTERN","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 1ST","33","EASTERN","MAXIMUM SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MURDER 1ST","33","ELMIRA GENERAL","MAXIMUM SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","33","WOODBOURNE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","33","MOHAWK","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 2ND 2007","33","MOHAWK","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","33","GOWANDA","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","33","GROVELAND","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","COLLINS","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BURGLARY 3RD","33","MID-STATE","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","33","MARCY","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","33","MORIAH","SHOCK INCARCERATION","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","BUS CORRUPTION","33","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","FRANKLIN","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","ALTONA","MEDIUM  SECURITY","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","MANSLAUGHTER 1ST","33","BARE HILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CRIM SEX ACT 3RD","33","BARE HILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT C POS WEAP 2ND","33","BARE HILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CPCS 3RD","33","BARE HILL","MEDIUM  SECURITY","WHITE"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","BARE HILL","MEDIUM  SECURITY","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CSCS 3RD","33","LAKEVIEW SHOCK","SHOCK INCARCERATION","BLACK"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","ATT CPCS 3RD","33","LAKEVIEW SHOCK","SHOCK INCARCERATION","HISPANIC"
"2019","NEW COURT COMMITMENT","ALBANY","MALE","CR POSS FIREARM","33","LAKEVIEW RECEPTION","MINIMUM SECURITY","BLACK"
