"title","date","link_to_board_decisions"
"State of New York Public Employment Relations Board Decisions from December 12, 2002","2002-12-12T00:00:00.000","https://hdl.handle.net/1813/89625"
"State of New York Public Employment Relations Board Decisions from November 4, 2002","2002-11-04T00:00:00.000","https://hdl.handle.net/1813/89624"
"State of New York Public Employment Relations Board Decisions from October 2, 2002","2002-10-02T00:00:00.000","https://hdl.handle.net/1813/89623"
"State of New York Public Employment Relations Board Decisions from August 19, 2002","2002-08-19T00:00:00.000","https://hdl.handle.net/1813/89622"
"State of New York Public Employment Relations Board Decisions from June 12, 2002","2002-06-12T00:00:00.000","https://hdl.handle.net/1813/89621"
"State of New York Public Employment Relations Board Decisions from April 25, 2002","2002-04-25T00:00:00.000","https://hdl.handle.net/1813/89620"
"State of New York Public Employment Relations Board Decisions from March 26, 2002","2002-03-26T00:00:00.000","https://hdl.handle.net/1813/89619"
"State of New York Public Employment Relations Board Decisions from February 28, 2002","2002-02-28T00:00:00.000","https://hdl.handle.net/1813/89618"
"State of New York Public Employment Relations Board Decisions from January 23, 2002","2002-01-23T00:00:00.000","https://hdl.handle.net/1813/89617"
"State of New York Public Employment Relations Board Decisions from December 6, 2001","2001-12-06T00:00:00.000","https://hdl.handle.net/1813/89616"
"State of New York Public Employment Relations Board Decisions from October 11, 2001","2001-10-11T00:00:00.000","https://hdl.handle.net/1813/89615"
"State of New York Public Employment Relations Board Decisions from August 16, 2001","2001-08-16T00:00:00.000","https://hdl.handle.net/1813/89614"
"State of New York Public Employment Relations Board Decisions from June 27, 2001","2001-06-27T00:00:00.000","https://hdl.handle.net/1813/89613"
"State of New York Public Employment Relations Board Decisions from May 1, 2001","2001-05-01T00:00:00.000","https://hdl.handle.net/1813/89612"
"State of New York Public Employment Relations Board Decisions from March 5, 2001","2001-03-05T00:00:00.000","https://hdl.handle.net/1813/89611"
"State of New York Public Employment Relations Board Decisions from February 2, 2001","2001-02-02T00:00:00.000","https://hdl.handle.net/1813/89610"
"State of New York Public Employment Relations Board Decisions from December 8, 2000","2000-12-08T00:00:00.000","https://hdl.handle.net/1813/89609"
"State of New York Public Employment Relations Board Decisions from November 16, 2000","2000-11-16T00:00:00.000","https://hdl.handle.net/1813/89608"
"State of New York Public Employment Relations Board Decisions from October 24, 2000","2000-10-24T00:00:00.000","https://hdl.handle.net/1813/89607"
"State of New York Public Employment Relations Board Decisions from October 6, 2000","2000-10-06T00:00:00.000","https://hdl.handle.net/1813/89606"
"State of New York Public Employment Relations Board Decisions from August 7, 2000","2000-08-07T00:00:00.000","https://hdl.handle.net/1813/89605"
"State of New York Public Employment Relations Board Decisions from June 21, 2000","2000-06-21T00:00:00.000","https://hdl.handle.net/1813/89604"
"State of New York Public Employment Relations Board Decisions from May 1, 2000","2000-05-01T00:00:00.000","https://hdl.handle.net/1813/89603"
"State of New York Public Employment Relations Board Decisions from March 31, 2000","2000-03-31T00:00:00.000","https://hdl.handle.net/1813/89602"
"State of New York Public Employment Relations Board Decisions from February 29, 2000","2000-02-29T00:00:00.000","https://hdl.handle.net/1813/89601"
"State of New York Public Employment Relations Board Decisions from January 24, 2000","2000-01-24T00:00:00.000","https://hdl.handle.net/1813/89600"
"State of New York Public Employment Relations Board Decisions from December 20, 1999","1999-12-20T00:00:00.000","https://hdl.handle.net/1813/89599"
"State of New York Public Employment Relations Board Decisions from November 18, 1999","1999-11-18T00:00:00.000","https://hdl.handle.net/1813/89598"
"State of New York Public Employment Relations Board Decisions from October 21, 1999","1999-10-21T00:00:00.000","https://hdl.handle.net/1813/89597"
"State of New York Public Employment Relations Board Decisions from September 16, 1999","1999-09-16T00:00:00.000","https://hdl.handle.net/1813/89596"
"State of New York Public Employment Relations Board Decisions from August 3, 1999","1999-08-03T00:00:00.000","https://hdl.handle.net/1813/89595"
"State of New York Public Employment Relations Board Decisions from July 1, 1999","1999-07-01T00:00:00.000","https://hdl.handle.net/1813/89594"
"State of New York Public Employment Relations Board Decisions from May 24, 1999","1999-05-24T00:00:00.000","https://hdl.handle.net/1813/89593"
"State of New York Public Employment Relations Board Decisions from April 27, 1999","1999-04-27T00:00:00.000","https://hdl.handle.net/1813/89592"
"State of New York Public Employment Relations Board Decisions from March 23, 1999","1999-03-23T00:00:00.000","https://hdl.handle.net/1813/89591"
"State of New York Public Employment Relations Board Decisions from February 25, 1999","1999-02-25T00:00:00.000","https://hdl.handle.net/1813/89590"
"State of New York Public Employment Relations Board Decisions from January 13, 1999","1999-01-13T00:00:00.000","https://hdl.handle.net/1813/89589"
"State of New York Public Employment Relations Board Decisions from December 10, 1998","1998-12-10T00:00:00.000","https://hdl.handle.net/1813/89588"
"State of New York Public Employment Relations Board Decisions from November 23, 1998","1998-11-23T00:00:00.000","https://hdl.handle.net/1813/89587"
"State of New York Public Employment Relations Board Decisions from October 27, 1998","1998-10-27T00:00:00.000","https://hdl.handle.net/1813/89586"
"State of New York Public Employment Relations Board Decisions from September 28, 1998","1998-09-28T00:00:00.000","https://hdl.handle.net/1813/89585"
"State of New York Public Employment Relations Board Decisions from August 17, 1998","1998-08-17T00:00:00.000","https://hdl.handle.net/1813/89584"
"State of New York Public Employment Relations Board Decisions from July 23, 1998","1998-07-23T00:00:00.000","https://hdl.handle.net/1813/89583"
"State of New York Public Employment Relations Board Decisions from July 1, 1998","1998-07-01T00:00:00.000","https://hdl.handle.net/1813/89582"
"State of New York Public Employment Relations Board Decisions from December 11, 1997","1997-12-11T00:00:00.000","https://hdl.handle.net/1813/89581"
"State of New York Public Employment Relations Board Decisions from November 4, 1997","1997-11-04T00:00:00.000","https://hdl.handle.net/1813/89580"
"State of New York Public Employment Relations Board Decisions from October 9, 1997","1997-10-09T00:00:00.000","https://hdl.handle.net/1813/89579"
"State of New York Public Employment Relations Board Decisions from September 9, 1997","1997-09-09T00:00:00.000","https://hdl.handle.net/1813/89578"
"State of New York Public Employment Relations Board Decisions from August 5, 1997","1997-08-05T00:00:00.000","https://hdl.handle.net/1813/89577"
"State of New York Public Employment Relations Board Decisions from May 28, 1997","1997-05-28T00:00:00.000","https://hdl.handle.net/1813/89576"
"State of New York Public Employment Relations Board Decisions from April 30, 1997","1997-04-30T00:00:00.000","https://hdl.handle.net/1813/89575"
"State of New York Public Employment Relations Board Decisions from March 26, 1997","1997-03-26T00:00:00.000","https://hdl.handle.net/1813/89574"
"State of New York Public Employment Relations Board Decisions from February 27, 1997","1997-02-27T00:00:00.000","https://hdl.handle.net/1813/89573"
"State of New York Public Employment Relations Board Decisions from January 29, 1997","1997-01-29T00:00:00.000","https://hdl.handle.net/1813/89572"
"State of New York Public Employment Relations Board Decisions from December 18, 1996","1996-12-18T00:00:00.000","https://hdl.handle.net/1813/89571"
"State of New York Public Employment Relations Board Decisions from November 20, 1996","1996-11-20T00:00:00.000","https://hdl.handle.net/1813/89570"
"State of New York Public Employment Relations Board Decisions from October 23, 1996","1996-10-23T00:00:00.000","https://hdl.handle.net/1813/89569"
"State of New York Public Employment Relations Board Decisions from September 25, 1996","1996-09-25T00:00:00.000","https://hdl.handle.net/1813/89568"
"State of New York Public Employment Relations Board Decisions from August 28, 1996","1996-08-28T00:00:00.000","https://hdl.handle.net/1813/89567"
"State of New York Public Employment Relations Board Decisions from July 31, 1996","1996-07-31T00:00:00.000","https://hdl.handle.net/1813/89566"
"State of New York Public Employment Relations Board Decisions from June 19, 1996","1996-06-19T00:00:00.000","https://hdl.handle.net/1813/89565"
"State of New York Public Employment Relations Board Decisions from May 15, 1996","1996-05-15T00:00:00.000","https://hdl.handle.net/1813/89564"
"State of New York Public Employment Relations Board Decisions from March 27, 1996","1996-03-27T00:00:00.000","https://hdl.handle.net/1813/89563"
"State of New York Public Employment Relations Board Decisions from February 28, 1996","1996-02-28T00:00:00.000","https://hdl.handle.net/1813/89562"
"State of New York Public Employment Relations Board Decisions from January 31, 1996","1996-01-31T00:00:00.000","https://hdl.handle.net/1813/89561"
"State of New York Public Employment Relations Board Decisions from December 27, 1995","1995-12-27T00:00:00.000","https://hdl.handle.net/1813/89560"
"State of New York Public Employment Relations Board Decisions from November 29, 1995","1995-11-29T00:00:00.000","https://hdl.handle.net/1813/89559"
"State of New York Public Employment Relations Board Decisions from November 3, 1995","1995-11-03T00:00:00.000","https://hdl.handle.net/1813/89558"
"State of New York Public Employment Relations Board Decisions from September 19, 1995","1995-09-19T00:00:00.000","https://hdl.handle.net/1813/89557"
"State of New York Public Employment Relations Board Decisions from August 7, 1995","1995-08-07T00:00:00.000","https://hdl.handle.net/1813/89556"
"State of New York Public Employment Relations Board Decisions from July 20, 1995","1995-07-20T00:00:00.000","https://hdl.handle.net/1813/89555"
"State of New York Public Employment Relations Board Decisions from June 27, 1995","1995-06-27T00:00:00.000","https://hdl.handle.net/1813/89554"
"State of New York Public Employment Relations Board Decisions from May 31, 1995","1995-05-31T00:00:00.000","https://hdl.handle.net/1813/89553"
"State of New York Public Employment Relations Board Decisions from May 4, 1995","1995-05-04T00:00:00.000","https://hdl.handle.net/1813/89552"
"State of New York Public Employment Relations Board Decisions from March 22, 1995","1995-03-22T00:00:00.000","https://hdl.handle.net/1813/89551"
"State of New York Public Employment Relations Board Decisions from January 25, 1995","1995-01-25T00:00:00.000","https://hdl.handle.net/1813/89550"
"State of New York Public Employment Relations Board Decisions from December 22, 1994","1994-12-22T00:00:00.000","https://hdl.handle.net/1813/89549"
"State of New York Public Employment Relations Board Decisions from December 12, 1994","1994-12-12T00:00:00.000","https://hdl.handle.net/1813/89548"
"State of New York Public Employment Relations Board Decisions from November 30, 1994","1994-11-30T00:00:00.000","https://hdl.handle.net/1813/89547"
"State of New York Public Employment Relations Board Decisions from October 26, 1994","1994-10-26T00:00:00.000","https://hdl.handle.net/1813/89546"
"State of New York Public Employment Relations Board Decisions from September 30, 1994","1994-09-30T00:00:00.000","https://hdl.handle.net/1813/89545"
"State of New York Public Employment Relations Board Decisions from August 10, 1994","1994-08-10T00:00:00.000","https://hdl.handle.net/1813/89544"
"State of New York Public Employment Relations Board Decisions from June 27, 1994","1994-06-27T00:00:00.000","https://hdl.handle.net/1813/89543"
"State of New York Public Employment Relations Board Decisions from May 31, 1994","1994-05-31T00:00:00.000","https://hdl.handle.net/1813/89542"
"State of New York Public Employment Relations Board Decisions from April 25, 1994","1994-04-25T00:00:00.000","https://hdl.handle.net/1813/89541"
"State of New York Public Employment Relations Board Decisions from March 21, 1994","1994-03-21T00:00:00.000","https://hdl.handle.net/1813/89540"
"State of New York Public Employment Relations Board Decisions from January 24, 1994","1994-01-24T00:00:00.000","https://hdl.handle.net/1813/89539"
"State of New York Public Employment Relations Board Decisions from December 28, 1993","1993-12-28T00:00:00.000","https://hdl.handle.net/1813/89538"
"State of New York Public Employment Relations Board Decisions from November 30, 1993","1993-11-30T00:00:00.000","https://hdl.handle.net/1813/89537"
"State of New York Public Employment Relations Board Decisions from October 19, 1993","1993-10-19T00:00:00.000","https://hdl.handle.net/1813/89536"
"State of New York Public Employment Relations Board Decisions from September 21, 1993","1993-09-21T00:00:00.000","https://hdl.handle.net/1813/89535"
"State of New York Public Employment Relations Board Decisions from August 9, 1993","1993-08-09T00:00:00.000","https://hdl.handle.net/1813/89534"
"State of New York Public Employment Relations Board Decisions from June 29, 1993","1993-06-29T00:00:00.000","https://hdl.handle.net/1813/89533"
"State of New York Public Employment Relations Board Decisions from April 27, 1993","1993-04-27T00:00:00.000","https://hdl.handle.net/1813/89532"
"State of New York Public Employment Relations Board Decisions from March 31, 1993","1993-03-31T00:00:00.000","https://hdl.handle.net/1813/89531"
"State of New York Public Employment Relations Board Decisions from February 24, 1993","1993-02-24T00:00:00.000","https://hdl.handle.net/1813/89530"
"State of New York Public Employment Relations Board Decisions from January 25, 1993","1993-01-25T00:00:00.000","https://hdl.handle.net/1813/89529"
"State of New York Public Employment Relations Board Decisions from December 30, 1992","1992-12-30T00:00:00.000","https://hdl.handle.net/1813/89528"
"State of New York Public Employment Relations Board Decisions from November 17, 1992","1992-11-17T00:00:00.000","https://hdl.handle.net/1813/89527"
"State of New York Public Employment Relations Board Decisions from October 28, 1992","1992-10-28T00:00:00.000","https://hdl.handle.net/1813/89526"
"State of New York Public Employment Relations Board Decisions from October 21, 1992","1992-10-21T00:00:00.000","https://hdl.handle.net/1813/89525"
"State of New York Public Employment Relations Board Decisions from September 21, 1992","1992-09-21T00:00:00.000","https://hdl.handle.net/1813/89524"
"State of New York Public Employment Relations Board Decisions from August 25, 1992","1992-08-25T00:00:00.000","https://hdl.handle.net/1813/89523"
"State of New York Public Employment Relations Board Decisions from June 30, 1992","1992-06-30T00:00:00.000","https://hdl.handle.net/1813/89522"
"State of New York Public Employment Relations Board Decisions from June 2, 1992","1992-06-02T00:00:00.000","https://hdl.handle.net/1813/89521"
"State of New York Public Employment Relations Board Decisions from April 30, 1992","1992-04-30T00:00:00.000","https://hdl.handle.net/1813/89520"
"State of New York Public Employment Relations Board Decisions from March 17, 1992","1992-03-17T00:00:00.000","https://hdl.handle.net/1813/89519"
"State of New York Public Employment Relations Board Decisions from February 25, 1992","1992-02-25T00:00:00.000","https://hdl.handle.net/1813/89518"
"State of New York Public Employment Relations Board Decisions from January 31, 1992","1992-01-31T00:00:00.000","https://hdl.handle.net/1813/89517"
"State of New York Public Employment Relations Board Decisions from December 3, 1991","1991-12-03T00:00:00.000","https://hdl.handle.net/1813/89516"
"State of New York Public Employment Relations Board Decisions from November 13, 1991","1991-11-13T00:00:00.000","https://hdl.handle.net/1813/89515"
