"public_authority_type","public_authority_name","address_line_1","city","state","zip","website"
"IDA","Ontario County Industrial Development Agency","20 Ontario Street","CANANDAIGUA","NY","14424","http://www.co.ontario.ny.us"
"IDA","Orange County Industrial Development Agency","4 Crotty Lane","NEW WINDSOR","NY","12553","http://www.ocnyida.com"
"IDA","Orleans County Industrial Development Agency","121 North Main Street","ALBION","NY","14411","http://www.orleansdevelopment,org"
"IDA","Oswego County Industrial Development Agency","44 West Bridge Street","OSWEGO","NY","13126","http://www.oswegocountyida.org/"
"IDA","Otsego County Industrial Development Agency","189 Main St","ONEONTA","NY","13820","http://www.otsegonow.com"
"IDA","Peekskill Industrial Development Agency","840 Main Street","PEEKSKILL","NY","10566","http://www.cityofpeekskill.com/industrialdevelopmentagency"
"IDA","Port Chester Industrial Development Agency","222 GRACE CHURCH STREET","PORT CHESTER","NY","10573",
"IDA","Port Jervis Industrial Development Agency","14-20 Hammond St.","PORT JERVIS","NY","12771",
"IDA","Poughkeepsie Industrial Development Agency","62 Civic Center Plaza","POUGHKEEPSIE","NY","12601",
"IDA","Putnam County Industrial Development Agency","Suite 2,","PATTERSON","NY","12563","http://www.putnamida.com"
"IDA","Rensselaer County Industrial Development Agency","1600 7th Avenue","TROY","NY","12180",
"IDA","Riverhead Industrial Development Agency","200 Howell Avenue","RIVERHEAD","NY","11901","http://www.riverheadida.org"
"IDA","Rockland County Industrial Development Agency","67 N","NEW CITY","NY","10956","http://rocklandida.com"
"IDA","Salamanca Industrial Development Agency","225 Wildwood Avenue","SALAMANCA","NY","14779",
"IDA","Saratoga County Industrial Development Agency","50 West High St.","BALLSTON SPA","NY","12020","http://www.saratogacountyida.org"
"IDA","Schenectady County Industrial Development Agency","PO Box 912","SCHENECTADY","NY","12301","http://www.schenectadycounty.com"
"IDA","Schoharie County Industrial Development Agency","349 Mineral Springs Road","COBLESKILL","NY","12043-9702","http://www.schohariecountyida.com"
"IDA","Schuyler County Industrial Development Agency","910 South Decatur Street","WATKINS GLEN","NY","14891","http://flxgateway.com/scida/"
"IDA","Seneca County Industrial Development Agency","One DiPronio Drive","WATERLOO","NY","13165","http://www.senecacountyida.org/"
"IDA","Steuben County Industrial Development Agency","P.O. Box 393","BATH","NY","14810","http://www.steubencountyida.com"
"IDA","St. Lawrence County Industrial Development Agency","19 Commerce Lane","CANTON","NY","13617","http://www.slcida.com"
"IDA","Suffolk County Industrial Development Agency","100 Veterans Memorial Hwy","HAUPPAUGE","NY","11788-0099","http://www.suffolkida.org"
"IDA","Sullivan County Industrial Development Agency","548 Broadway","MONTICELLO","NY","12701","http://www.sullivanida.com/"
"IDA","Syracuse Industrial Development Agency","201 East Washington Street","SYRACUSE","NY","13202","http://www.syracuse.ny.us/Syracuse_Industrial_Development_Agency.aspx"
"IDA","Tioga County Industrial Development Agency","56 Main St.","OWEGO","NY","13827","https://www.tiogacountyny.com/programs-agencies/industrial-development-agency/"
"IDA","Tompkins County Industrial Development Agency","401 E. State Street","ITHACA","NY","14850","http://www.tcad.org"
"IDA","Town of Erwin Industrial Development Agency","117 West Water Street","PAINTED POST","NY","14870","http://www.erwinny.org"
"IDA","Town of Lockport Industrial Development Agency","6560 Dysinger Road","LOCKPORT","NY","14094","http://www.lockporteconomicdevelopment.com"
"IDA","Town of Malone Industrial Development Agency","27 Airport Road","MALONE","NY","12953","http://www.malonetown.com"
"IDA","Town of Montgomery Industrial Development Agency","110 Bracken Road","MONTGOMERY","NY","12549",
"IDA","Troy Industrial Development Authority","433 River Street, Suite 5000","TROY","NY","12180","http://www.troyny.gov"
"IDA","Ulster County Industrial Development Agency","PO Box 4265","KINGSTON","NY","12402","http://ulstercountyida.com"
"IDA","Wallkill Industrial Development Agency","99 Tower Drive","MIDDLETOWN","NY","10941","http://www.townofwallkill.com"
"IDA","Warren and Washington Counties Industrial Development Agency","5 Warren Street, Suite 210","GLENS FALLS","NY","12801","http://www.warren-washingtonida.com"
"IDA","Wayne County Industrial Development Agency","9 Pearl Street","LYONS","NY","14489-5917","https://web.co.wayne.ny.us/index.php/wcida/"
"IDA","Westchester County Industrial Development Agency","148 Martine Avenue","WHITE PLAINS","NY","10601",
"IDA","Wyoming County Industrial Development Agency","36 Center Street","WARSAW","NY","14569-9796","http://www.wycoida.org"
"IDA","Yates County Industrial Development Agency","One Keuka Business Park","PENN YAN","NY","14527","http://fingerlakesedc.com"
"IDA","Yonkers Industrial Development Agency","470 Nepperhan Avenue","YONKERS","NY","10701","http://www.yonkersida.com"
