"waterbody_name","county","year","bloom_type","date_first_report","date_last_report","number_of_reports","latitude","longitude","georeference"
"Summit Lake","Washington","2019","S","2019-10-08T00:00:00.000","2019-10-25T00:00:00.000","2","43.210201","-73.463203","POINT (-73.463203 43.210201)"
"Deer Lake","Broome","2019","C","2019-08-29T00:00:00.000","2019-09-15T00:00:00.000","3","42.059601","-75.553398","POINT (-75.55339800000002 42.05960100000001)"
"Lower Little York Lake","Cortland","2019","C","2019-09-05T00:00:00.000","2019-09-05T00:00:00.000","1","42.692402","-76.163902","POINT (-76.163902 42.692402)"
"Maratooka Lake","Suffolk","2019","HT","2019-06-03T00:00:00.000","2019-09-10T00:00:00.000","15","40.993099","-72.524002","POINT (-72.52400200000001 40.993099)"
"Neversink Reservoir","Sullivan","2019","S","2019-07-05T00:00:00.000","2019-07-05T00:00:00.000","1","41.829201","-74.655998","POINT (-74.655998 41.829201)"
"Beaver Lake","Broome","2019","C","2019-07-15T00:00:00.000","2019-08-25T00:00:00.000","4","42.045502","-75.665703","POINT (-75.665703 42.045502)"
"Cazenovia Lake","Madison","2019","HT","2019-07-03T00:00:00.000","2019-09-09T00:00:00.000","7","42.9482","-75.872002","POINT (-75.872002 42.9482)"
"Roth Pond","Suffolk","2019","HT","2019-04-16T00:00:00.000","2019-10-28T00:00:00.000","24","40.911804","-73.123789","POINT (-73.123789 40.911804)"
"Hemlock Lake","Livingston, Ontario","2019","HT","2019-07-18T00:00:00.000","2019-08-21T00:00:00.000","4","42.705799","-77.605904","POINT (-77.605904 42.705799)"
"Lake Welch","Rockland","2019","S","2019-07-19T00:00:00.000","2019-08-18T00:00:00.000","2","41.230701","-74.074699","POINT (-74.074699 41.230701)"
"Allegheny Reservoir","Cattaraugus","2019","S","2019-08-26T00:00:00.000","2019-10-10T00:00:00.000","5","41.8088","-78.919899","POINT (-78.919899 41.808800000000005)"
"Long Pond","Dutchess","2019","S","2019-07-16T00:00:00.000","2019-07-16T00:00:00.000","1","41.8825","-73.818398","POINT (-73.818398 41.8825)"
"Unnamed Water","Rensselaer","2019","S","2019-10-10T00:00:00.000","2019-10-10T00:00:00.000","1","42.5667","-73.593597","POINT (-73.593597 42.5667)"
"Dead Lake","Washington","2019","S","2019-08-02T00:00:00.000","2019-10-28T00:00:00.000","5","43.098099","-73.378899","POINT (-73.378899 43.098099)"
"Lake Mohegan","Westchester","2019","C","2019-06-09T00:00:00.000","2019-08-05T00:00:00.000","7","41.313999","-73.848801","POINT (-73.848801 41.313999)"
"Ashokan Reservoir","Ulster","2019","S","2019-06-26T00:00:00.000","2019-06-26T00:00:00.000","1","41.947201","-74.2286","POINT (-74.2286 41.947201)"
"Lake Neatahwanta","Oswego","2019","C","2019-02-05T00:00:00.000","2019-11-05T00:00:00.000","30","43.308102","-76.437202","POINT (-76.437202 43.308102)"
"Lakeview Pond","Jefferson","2019","S","2019-08-03T00:00:00.000","2019-08-03T00:00:00.000","1","43.748901","-76.206596","POINT (-76.206596 43.748901000000004)"
"Big Fresh Pond","Suffolk","2019","C","2019-07-03T00:00:00.000","2019-07-03T00:00:00.000","1","40.922199","-72.4188","POINT (-72.4188 40.922199)"
"Eagle Pond","Franklin","2019","C","2019-05-27T00:00:00.000","2019-07-20T00:00:00.000","2","44.668999","-74.273804","POINT (-74.273804 44.668999)"
"Seneca Lake","Seneca, Schuyler, Yates, Ontario","2019","HT","2019-08-21T00:00:00.000","2019-10-19T00:00:00.000","89","42.669266","-76.896473","POINT (-76.896473 42.669266)"
"Town of Babylon Pond","Suffolk","2019","C","2019-08-20T00:00:00.000","2019-08-20T00:00:00.000","1","40.705601","-73.373802","POINT (-73.373802 40.705601)"
"Buckingham Lake","Albany","2019","C","2019-08-24T00:00:00.000","2019-08-24T00:00:00.000","1","42.663502","-73.807098","POINT (-73.807098 42.663502)"
"Croton Falls Reservoir","Putnam","2019","S","2019-08-01T00:00:00.000","2019-10-21T00:00:00.000","4","41.378101","-73.654701","POINT (-73.654701 41.378101)"
"West Branch Reservoir","Putnam","2019","S","2019-09-24T00:00:00.000","2019-09-24T00:00:00.000","1","41.415798","-73.701599","POINT (-73.701599 41.415798)"
"Friends Lake","Warren","2019","C","2019-08-12T00:00:00.000","2019-08-12T00:00:00.000","2","43.6259","-73.844002","POINT (-73.844002 43.62590000000001)"
"The Lake in Central Park","New York","2019","HT","2019-05-20T00:00:00.000","2019-10-21T00:00:00.000","21","40.776501","-73.972603","POINT (-73.972603 40.776501)"
"Silver Lake","St Lawrence","2021","C","2021-10-05T00:00:00.000","2021-10-05T00:00:00.000","1","44.226898","-74.826599","POINT (-74.826599 44.226898)"
"Chrysler Pond","Columbia","2021","C","2021-07-18T00:00:00.000","2021-07-18T00:00:00.000","1","42.101101","-73.605598","POINT (-73.605598 42.101101)"
"Lake Mohegan","Westchester","2021","C","2021-07-21T00:00:00.000","2021-09-21T00:00:00.000","6","41.313999","-73.848801","POINT (-73.848801 41.313999)"
"Eighteenmile Creek","Erie","2021","C","2021-08-29T00:00:00.000","2021-08-29T00:00:00.000","1","42.71565556","-78.97070236","POINT (-78.97070236 42.71565556)"
"Paradox Lake","Essex","2021","C","2021-09-13T00:00:00.000","2021-11-17T00:00:00.000","2","43.882999","-73.711098","POINT (-73.711098 43.882999)"
"Long Pond","Suffolk","2021","C","2021-10-14T00:00:00.000","2021-10-14T00:00:00.000","1","40.9352","-72.3228","POINT (-72.3228 40.9352)"
"Washington Park Pond","Albany","2021","C","2021-07-01T00:00:00.000","2021-08-04T00:00:00.000","2","42.657101","-73.7733","POINT (-73.7733 42.657101)"
"Quaker Lake","Cattaraugus","2021","C","2021-07-20T00:00:00.000","2021-09-03T00:00:00.000","4","42.043301","-78.867798","POINT (-78.867798 42.043301)"
"Kentwood Lake","Putnam","2021","C","2021-06-20T00:00:00.000","2021-07-21T00:00:00.000","2","41.483799","-73.696602","POINT (-73.696602 41.483799)"
"Irondequoit Bay","Monroe","2021","C","2021-10-05T00:00:00.000","2021-10-05T00:00:00.000","1","43.191799","-77.522003","POINT (-77.522003 43.191799)"
"Jamesville Reservoir","Onondaga","2021","C","2021-06-23T00:00:00.000","2021-08-04T00:00:00.000","2","42.973999","-76.069099","POINT (-76.069099 42.973999)"
"Montgomery Lake","Sullivan","2021","C","2021-07-26T00:00:00.000","2021-08-09T00:00:00.000","2","41.525299","-74.917297","POINT (-74.917297 41.525299)"
"Oquaga Lake","Broome","2021","C","2021-10-07T00:00:00.000","2021-10-07T00:00:00.000","1","42.0224","-75.459396","POINT (-75.459396 42.0224)"
"Pump Pond","Suffolk","2021","C","2021-10-19T00:00:00.000","2021-10-19T00:00:00.000","1","40.901045","-72.822837","POINT (-72.822837 40.901045)"
"Indian Pond","Bronx","2021","C","2021-06-08T00:00:00.000","2021-10-05T00:00:00.000","11","40.838299","-73.894096","POINT (-73.894096 40.838299)"
"Thunder Lake","Chenango","2021","C","2021-08-21T00:00:00.000","2021-09-12T00:00:00.000","6","42.269001","-75.727997","POINT (-75.727997 42.269001)"
"Waneta Lake","Schuyler, Steuben","2021","C","2021-07-11T00:00:00.000","2021-09-13T00:00:00.000","6","42.4445","-77.101799","POINT (-77.101799 42.4445)"
"Hatch Lake","Madison","2021","C","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","1","42.834598","-75.677803","POINT (-75.677803 42.834598)"
"Tanglewood Lake","Steuben","2021","C","2021-06-02T00:00:00.000","2021-08-09T00:00:00.000","3","42.193635","-77.251116","POINT (-77.251116 42.193635)"
"Unnamed Water (Baldwinsville)","Onondaga","2021","C","2021-07-01T00:00:00.000","2021-07-01T00:00:00.000","1","43.173603","-76.346497","POINT (-76.346497 43.173603)"
"Hyde Lake","Jefferson","2021","C","2021-07-10T00:00:00.000","2021-09-03T00:00:00.000","10","44.243599","-75.833198","POINT (-75.833198 44.243599)"
"Huguenot Lake","Westchester","2021","C","2021-07-24T00:00:00.000","2021-07-24T00:00:00.000","1","40.930901","-73.792396","POINT (-73.792396 40.930901)"
"The Lake In Central Park","New York","2021","C","2021-06-13T00:00:00.000","2021-10-25T00:00:00.000","16","40.776501","-73.972603","POINT (-73.972603 40.776501)"
"Lake Waccabuc","Westchester","2021","C","2021-06-01T00:00:00.000","2021-08-09T00:00:00.000","6","41.297699","-73.584099","POINT (-73.584099 41.297699)"
"Tuxedo Lake","Orange","2021","C","2021-06-13T00:00:00.000","2021-06-13T00:00:00.000","1","41.2015","-74.205803","POINT (-74.205803 41.2015)"
"Oakland Lake","Queens","2021","C","2021-06-11T00:00:00.000","2021-06-11T00:00:00.000","1","40.758598","-73.759598","POINT (-73.759598 40.758598)"
"Silver Lake","Wyoming","2021","C","2021-07-18T00:00:00.000","2021-07-18T00:00:00.000","1","42.687199","-78.034798","POINT (-78.034798 42.687199)"
"Cayuta Lake","Schuyler","2021","C","2021-07-20T00:00:00.000","2021-10-07T00:00:00.000","3","42.367001","-76.735298","POINT (-76.735298 42.367001)"
"Barger Pond","Putnam","2021","C","2021-06-13T00:00:00.000","2021-08-21T00:00:00.000","3","41.359501","-73.812698","POINT (-73.812698 41.359501)"
"Cannonsville Reservoir","Delaware","2021","C","2021-08-10T00:00:00.000","2021-10-13T00:00:00.000","5","42.1063","-75.280998","POINT (-75.280998 42.1063)"
"Oneida Lake","Madison, Oneida, Onondaga, Oswego","2021","C","2021-06-19T00:00:00.000","2021-10-11T00:00:00.000","4","43.2033","-75.910004","POINT (-75.910004 43.2033)"
"Lake Sunnyside","Warren","2021","C","2021-06-21T00:00:00.000","2021-06-21T00:00:00.000","1","43.375301","-73.639702","POINT (-73.639702 43.375301)"
"Guilford Lake","Chenango","2021","C","2021-08-24T00:00:00.000","2021-10-08T00:00:00.000","3","42.412899","-75.499397","POINT (-75.499397 42.412899)"
"Fort Pond","Suffolk","2021","C","2021-08-10T00:00:00.000","2021-08-24T00:00:00.000","4","41.041698","-71.953201","POINT (-71.953201 41.041698)"
"Unnamed Waterbody","Suffolk","2021","C","2021-05-03T00:00:00.000","2021-05-03T00:00:00.000","1","40.73050145","-73.13067106","POINT (-73.13067106 40.73050145)"
"Roaring Brook Lake","Putnam","2021","C","2021-08-16T00:00:00.000","2021-11-07T00:00:00.000","8","41.438801","-73.807503","POINT (-73.807503 41.438801)"
"Kirk Lake","Putnam","2021","C","2021-07-11T00:00:00.000","2021-10-08T00:00:00.000","5","41.385601","-73.749802","POINT (-73.749802 41.385601)"
"Dead Lake","Washington","2021","C","2021-10-11T00:00:00.000","2021-10-11T00:00:00.000","1","43.098099","-73.378899","POINT (-73.378899 43.098099)"
"Guymard Lake","Orange","2021","C","2021-07-11T00:00:00.000","2021-07-11T00:00:00.000","1","41.428398","-74.6008","POINT (-74.6008 41.428398)"
"Dryden Lake","Tompkins","2021","C","2021-08-31T00:00:00.000","2021-08-31T00:00:00.000","1","42.462002","-76.272598","POINT (-76.272598 42.462002)"
"Unnamed Waterbody (Olive)","Ulster","2021","C","2021-10-06T00:00:00.000","2021-10-06T00:00:00.000","1","41.99189275","-74.26721502","POINT (-74.26721502 41.99189275)"
"Galway Lake","Saratoga","2021","C","2021-10-06T00:00:00.000","2021-10-06T00:00:00.000","1","43.030701","-74.074501","POINT (-74.074501 43.030701)"
"Long Pond","Columbia","2021","C","2021-08-16T00:00:00.000","2021-08-16T00:00:00.000","1","42.069143","-73.591197","POINT (-73.591197 42.069143)"
"Lake Welch","Rockland","2021","C","2021-06-01T00:00:00.000","2021-06-01T00:00:00.000","1","41.230701","-74.074699","POINT (-74.074699 41.230701)"
"Hyde Park Lake","Niagara","2021","C","2021-08-18T00:00:00.000","2021-10-07T00:00:00.000","3","43.100662","-79.022324","POINT (-79.022324 43.100662)"
"Lake Champlain","Clinton, Essex, Washington","2021","C","2021-07-06T00:00:00.000","2021-08-25T00:00:00.000","24","44.577944","-73.385441","POINT (-73.385441 44.577944)"
"Red House Lake","Cattaraugus","2021","C","2021-07-27T00:00:00.000","2021-08-24T00:00:00.000","4","42.102798","-78.744598","POINT (-78.744598 42.102798)"
"Cayuga Lake","Cayuga, Seneca, Tompkins","2021","C","2021-06-29T00:00:00.000","2021-10-07T00:00:00.000","117","42.688301","-76.702103","POINT (-76.702103 42.688301)"
"Lake Carmel","Putnam","2021","C","2021-06-28T00:00:00.000","2021-07-27T00:00:00.000","6","41.4585","-73.665001","POINT (-73.665001 41.4585)"
"Tomhannock Reservoir","Rensselaer","2021","C","2021-10-09T00:00:00.000","2021-10-09T00:00:00.000","1","42.857399","-73.568199","POINT (-73.568199 42.857399)"
"Morningside Pond","New York","2021","C","2021-06-26T00:00:00.000","2021-10-30T00:00:00.000","11","40.803761","-73.958943","POINT (-73.958943 40.803761)"
"East Sidney Lake","Delaware","2021","C","2021-07-31T00:00:00.000","2021-07-31T00:00:00.000","1","42.327599","-75.2145","POINT (-75.2145 42.327599)"
"Lebanon Reservoir","Madison","2021","C","2021-08-29T00:00:00.000","2021-11-07T00:00:00.000","2","42.802898","-75.606903","POINT (-75.606903 42.802898)"
"Agawam Lake","Suffolk","2021","C","2021-05-03T00:00:00.000","2021-11-16T00:00:00.000","33","40.874401","-72.392197","POINT (-72.392197 40.874401)"
"Payne Lake","Jefferson","2021","C","2021-10-06T00:00:00.000","2021-10-06T00:00:00.000","1","44.283401","-75.645599","POINT (-75.645599 44.283401)"
"Unnamed Water","Wyoming","2021","C","2021-07-28T00:00:00.000","2021-07-28T00:00:00.000","1","42.5951","-78.047996","POINT (-78.047996 42.5951)"
"Myosotis Lake","Albany","2021","C","2021-09-11T00:00:00.000","2021-09-11T00:00:00.000","1","42.520199","-74.1502","POINT (-74.1502 42.520199)"
"Georgica Pond","Suffolk","2021","C","2021-08-04T00:00:00.000","2021-10-01T00:00:00.000","13","40.939098","-72.229103","POINT (-72.229103 40.939098)"
"Casterline Pond","Cortland","2021","C","2021-06-29T00:00:00.000","2021-06-29T00:00:00.000","1","42.650799","-76.173798","POINT (-76.173798 42.650799)"
"Bear Gulch Pond","Schoharie","2021","C","2021-10-14T00:00:00.000","2021-10-14T00:00:00.000","1","42.5919","-74.594803","POINT (-74.594803 42.5919)"
"Owasco Lake","Cayuga","2021","C","2021-08-05T00:00:00.000","2021-10-06T00:00:00.000","47","42.873798","-76.528198","POINT (-76.528198 42.873798)"
"Harlem Meer","New York","2021","C","2021-06-14T00:00:00.000","2021-09-13T00:00:00.000","4","40.796101","-73.951202","POINT (-73.951202 40.796101)"
"Swartwout Lake","Rockland","2021","C","2021-06-15T00:00:00.000","2021-07-20T00:00:00.000","2","41.1511","-73.930801","POINT (-73.930801 41.1511)"
"Lake Ontario","Cayuga, Jefferson, Monroe, Niagara, Oswego","2021","C","2021-07-23T00:00:00.000","2021-09-04T00:00:00.000","3","43.65615","-76.18207","POINT (-76.18207 43.65615)"
"New Mill Pond","Suffolk","2021","C","2021-06-22T00:00:00.000","2021-06-22T00:00:00.000","1","40.840198","-73.219704","POINT (-73.219704 40.840198)"
"Otisco Lake","Onondaga","2021","C","2021-06-29T00:00:00.000","2021-10-14T00:00:00.000","2","42.8591","-76.279404","POINT (-76.279404 42.8591)"
"Little Fresh Pond","Suffolk","2021","C","2021-08-15T00:00:00.000","2021-08-29T00:00:00.000","2","40.918201","-72.408501","POINT (-72.408501 40.918201)"
"Unnamed Water","Columbia","2021","C","2021-08-25T00:00:00.000","2021-08-25T00:00:00.000","1","42.145698","-73.618401","POINT (-73.618401 42.145698)"
"Snyders Lake","Rensselaer","2021","C","2021-10-08T00:00:00.000","2021-10-08T00:00:00.000","1","42.663101","-73.634697","POINT (-73.634697 42.663101)"
"Sagamore Lake","Putnam","2021","C","2021-10-13T00:00:00.000","2021-10-13T00:00:00.000","1","41.473202","-73.780899","POINT (-73.780899 41.473202)"
"Round Pond","Warren","2021","C","2021-11-19T00:00:00.000","2021-11-19T00:00:00.000","1","43.352501","-73.676498","POINT (-73.676498 43.352501)"
"Glass Lake","Rensselaer","2021","C","2021-08-20T00:00:00.000","2021-08-20T00:00:00.000","1","42.623001","-73.5308","POINT (-73.5308 42.623001)"
"Prospect Park Lake","Kings","2021","C","2021-05-25T00:00:00.000","2021-11-11T00:00:00.000","23","40.6549","-73.969902","POINT (-73.969902 40.6549)"
"Casey Park Pond","Wayne","2021","C","2021-11-17T00:00:00.000","2021-11-17T00:00:00.000","1","43.235298","-77.297401","POINT (-77.297401 43.235298)"
"Silver Lake","Sullivan","2021","C","2021-07-28T00:00:00.000","2021-07-28T00:00:00.000","1","41.701599","-74.554199","POINT (-74.554199 41.701599)"
"Song Lake","Cortland","2021","C","2021-06-04T00:00:00.000","2021-10-08T00:00:00.000","4","42.772301","-76.146864","POINT (-76.146864 42.772301)"
"Lake Taghkanic","Columbia","2021","C","2021-07-15T00:00:00.000","2021-07-15T00:00:00.000","1","42.091202","-73.709503","POINT (-73.709503 42.091202)"
"Champlain Canal","Washington","2021","C","2021-06-21T00:00:00.000","2021-06-21T00:00:00.000","1","43.33371142","-73.50934077","POINT (-73.50934077 43.33371142)"
"Rondout Reservoir","Ulster","2021","C","2021-07-06T00:00:00.000","2021-07-06T00:00:00.000","1","41.826","-74.471901","POINT (-74.471901 41.826)"
"Lake Peekskill","Putnam","2021","C","2021-06-30T00:00:00.000","2021-10-03T00:00:00.000","10","41.3395","-73.882797","POINT (-73.882797 41.3395)"
"Ellicott Creek","Erie","2021","C","2021-09-29T00:00:00.000","2021-10-11T00:00:00.000","2","43.02476","-78.822257","POINT (-78.822257 43.02476)"
"Hallocks Pond","Suffolk","2021","C","2021-08-26T00:00:00.000","2021-08-26T00:00:00.000","1","40.990101","-72.597702","POINT (-72.597702 40.990101)"
"Bradley Brook Reservoir","Madison","2021","C","2021-06-20T00:00:00.000","2021-10-05T00:00:00.000","3","42.834","-75.662201","POINT (-75.662201 42.834)"
"Cincinnatus Lake","Chenango","2021","C","2021-08-22T00:00:00.000","2021-08-22T00:00:00.000","1","42.430401","-75.865402","POINT (-75.865402 42.430401)"
"Lake Louise Marie","Sullivan","2021","C","2021-10-06T00:00:00.000","2021-10-07T00:00:00.000","2","41.605202","-74.580399","POINT (-74.580399 41.605202)"
"Brixius Creek Pond","Broome","2021","C","2021-08-16T00:00:00.000","2021-08-16T00:00:00.000","1","42.122236","-76.038893","POINT (-76.038893 42.122236)"
"Artist Lake","Suffolk","2021","C","2021-06-22T00:00:00.000","2021-09-13T00:00:00.000","2","40.883701","-72.931702","POINT (-72.931702 40.883701)"
"Seneca Lake","Ontario, Schuyler, Seneca, Yates","2021","C","2021-08-25T00:00:00.000","2021-10-19T00:00:00.000","72","42.669266","-76.896473","POINT (-76.896473 42.669266)"
"Wainscott Pond","Suffolk","2021","C","2021-05-24T00:00:00.000","2021-10-14T00:00:00.000","21","40.929298","-72.242599","POINT (-72.242599 40.929298)"
"Hemlock Lake","Livingston, Ontario","2021","C","2021-06-21T00:00:00.000","2021-10-15T00:00:00.000","5","42.705799","-77.605904","POINT (-77.605904 42.705799)"
"Morningside Lake","Sullivan","2021","C","2021-10-07T00:00:00.000","2021-10-07T00:00:00.000","1","41.75116","-74.651001","POINT (-74.651001 41.75116)"
"Sagg Pond","Suffolk","2021","C","2021-08-10T00:00:00.000","2021-08-31T00:00:00.000","4","40.910599","-72.284302","POINT (-72.284302 40.910599)"
"Blydenburg Lake","Suffolk","2021","C","2021-06-24T00:00:00.000","2021-06-24T00:00:00.000","1","40.826801","-73.219704","POINT (-73.219704 40.826801)"
"Lake Salubria","Steuben","2021","C","2021-10-04T00:00:00.000","2021-10-04T00:00:00.000","1","42.3293","-77.2929","POINT (-77.2929 42.3293)"
"Whitney Point Reservoir","Broome","2021","C","2021-07-19T00:00:00.000","2021-07-19T00:00:00.000","2","42.3661","-75.977203","POINT (-75.977203 42.3661)"
"Canandaigua Lake","Ontario, Yates","2021","C","2021-06-29T00:00:00.000","2021-10-14T00:00:00.000","84","42.778","-77.305099","POINT (-77.305099 42.778)"
"Lake Casse","Putnam","2021","C","2021-07-13T00:00:00.000","2021-08-06T00:00:00.000","3","41.386299","-73.709999","POINT (-73.709999 41.386299)"
"Canadarago Lake","Otsego","2021","C","2021-07-21T00:00:00.000","2021-07-21T00:00:00.000","1","42.8153","-75.006103","POINT (-75.006103 42.8153)"
"Black Lake","St Lawrence","2021","C","2021-06-17T00:00:00.000","2021-09-17T00:00:00.000","16","44.537998","-75.568802","POINT (-75.568802 44.537998)"
"Little Sodus Bay","Cayuga","2021","C","2021-06-29T00:00:00.000","2021-10-05T00:00:00.000","2","43.330502","-76.709198","POINT (-76.709198 43.330502)"
"Cazenovia Lake","Madison","2021","C","2021-06-12T00:00:00.000","2021-10-08T00:00:00.000","2","42.9482","-75.872002","POINT (-75.872002 42.9482)"
"Rio Reservoir","Orange, Sullivan","2021","C","2021-08-25T00:00:00.000","2021-10-12T00:00:00.000","4","41.481998","-74.758003","POINT (-74.758003 41.481998)"
"Owasco Outlet","Cayuga","2021","C","2021-08-13T00:00:00.000","2021-08-13T00:00:00.000","1","42.92038209","-76.54794026","POINT (-76.54794026 42.92038209)"
"Clove Lake","Richmond","2021","C","2021-08-09T00:00:00.000","2021-08-09T00:00:00.000","1","40.616798","-74.107597","POINT (-74.107597 40.616798)"
"Friends Lake","Warren","2021","C","2021-07-20T00:00:00.000","2021-09-11T00:00:00.000","7","43.6259","-73.844002","POINT (-73.844002 43.6259)"
"Wee Wah Lake","Orange","2021","C","2021-09-07T00:00:00.000","2021-09-07T00:00:00.000","1","41.215599","-74.194603","POINT (-74.194603 41.215599)"
"Kissena Lake","Queens","2021","C","2021-07-30T00:00:00.000","2021-10-29T00:00:00.000","4","40.7481","-73.805496","POINT (-73.805496 40.7481)"
"Mill Pond (Watermill)","Suffolk","2021","C","2021-06-16T00:00:00.000","2021-11-12T00:00:00.000","19","40.914501","-72.358299","POINT (-72.358299 40.914501)"
"Turtle Pond","New York","2021","C","2021-07-12T00:00:00.000","2021-10-05T00:00:00.000","9","40.779301","-73.9674","POINT (-73.9674 40.779301)"
"Ballston Lake","Saratoga","2021","C","2021-06-28T00:00:00.000","2021-06-28T00:00:00.000","1","42.938801","-73.857803","POINT (-73.857803 42.938801)"
"Glen Lake","Warren","2021","C","2021-09-10T00:00:00.000","2021-09-10T00:00:00.000","1","43.363602","-73.673202","POINT (-73.673202 43.363602)"
"Chautauqua Lake","Chautauqua","2021","C","2021-05-22T00:00:00.000","2021-10-15T00:00:00.000","47","42.202801","-79.4385","POINT (-79.4385 42.202801)"
"Lake Moraine","Madison","2021","C","2021-06-07T00:00:00.000","2021-11-07T00:00:00.000","4","42.850201","-75.522201","POINT (-75.522201 42.850201)"
"Lawson Lake","Albany","2021","C","2021-09-25T00:00:00.000","2021-09-25T00:00:00.000","1","42.539101","-73.9599","POINT (-73.9599 42.539101)"
"Orange Lake","Orange","2021","C","2021-07-13T00:00:00.000","2021-08-29T00:00:00.000","6","41.548801","-74.103699","POINT (-74.103699 41.548801)"
"Schor Pond","Columbia","2021","C","2021-08-02T00:00:00.000","2021-08-02T00:00:00.000","1","42.37444052","-73.49573187","POINT (-73.49573187 42.37444052)"
"Ilion Reservoir No 3","Herkimer","2021","C","2021-09-14T00:00:00.000","2021-09-14T00:00:00.000","1","42.986099","-75.028603","POINT (-75.028603 42.986099)"
"Skaneateles Lake","Cayuga, Cortland, Onondaga","2021","C","2021-08-11T00:00:00.000","2021-10-06T00:00:00.000","65","42.8451","-76.350304","POINT (-76.350304 42.8451)"
"Rockland Lake","Rockland","2021","C","2021-11-03T00:00:00.000","2021-11-03T00:00:00.000","1","41.138599","-73.922798","POINT (-73.922798 41.138599)"
"Sleepy Hollow Lake","Greene","2021","C","2021-08-04T00:00:00.000","2021-09-15T00:00:00.000","4","42.294399","-73.8069","POINT (-73.8069 42.294399)"
"Unnamed Wallkill Pond","Ulster","2021","C","2021-06-20T00:00:00.000","2021-09-06T00:00:00.000","6","41.650299","-74.220398","POINT (-74.220398 41.650299)"
"Twin Lakes (North)","Columbia","2021","C","2021-10-12T00:00:00.000","2021-10-12T00:00:00.000","1","42.061901","-73.794701","POINT (-73.794701 42.061901)"
"Java Lake","Wyoming","2021","C","2021-06-24T00:00:00.000","2021-08-29T00:00:00.000","5","42.631302","-78.343903","POINT (-78.343903 42.631302)"
"Lake George","Essex, Warren, Washington","2021","C","2021-07-20T00:00:00.000","2021-11-11T00:00:00.000","14","43.6539","-73.498802","POINT (-73.498802 43.6539)"
"Halsey Neck Pond","Suffolk","2021","C","2021-09-10T00:00:00.000","2021-09-10T00:00:00.000","1","40.865601","-72.407402","POINT (-72.407402 40.865601)"
"Craine Lake","Madison","2021","C","2021-06-29T00:00:00.000","2021-06-29T00:00:00.000","1","42.760601","-75.5578","POINT (-75.5578 42.760601)"
"Coopers Neck Pond","Suffolk","2021","C","2021-09-10T00:00:00.000","2021-09-10T00:00:00.000","1","40.867599","-72.402199","POINT (-72.402199 40.867599)"
"Tomkins Lake","Rockland","2021","C","2021-09-20T00:00:00.000","2021-10-05T00:00:00.000","2","41.271599","-73.990303","POINT (-73.990303 41.271599)"
"Putnam Lake","Putnam","2021","C","2021-07-12T00:00:00.000","2021-07-14T00:00:00.000","2","41.4664","-73.539597","POINT (-73.539597 41.4664)"
"Somerset Lake","Delaware","2021","C","2021-09-12T00:00:00.000","2021-09-12T00:00:00.000","1","41.910198","-75.228996","POINT (-75.228996 41.910198)"
"Anthonys Cut Erie Canal","Onondaga","2021","C","2021-10-10T00:00:00.000","2021-10-10T00:00:00.000","2","43.23820903","-76.19755635","POINT (-76.19755635 43.23820903)"
"Keuka Lake","Steuben, Yates","2021","C","2021-08-16T00:00:00.000","2021-11-09T00:00:00.000","12","42.493401","-77.139504","POINT (-77.139504 42.493401)"
"Honeoye Lake","Ontario","2021","C","2021-07-05T00:00:00.000","2021-10-14T00:00:00.000","55","42.7542","-77.511597","POINT (-77.511597 42.7542)"
"Pleasure Lake","Sullivan","2021","C","2021-06-06T00:00:00.000","2021-09-08T00:00:00.000","2","41.696098","-74.627998","POINT (-74.627998 41.696098)"
"Cortlandt Lake","Putnam, Westchester","2021","C","2021-08-24T00:00:00.000","2021-08-24T00:00:00.000","1","41.3293","-73.912399","POINT (-73.912399 41.3293)"
"Cross Lake","Cayuga, Onondaga","2021","C","2021-07-01T00:00:00.000","2021-09-14T00:00:00.000","2","43.111","-76.4692","POINT (-76.4692 43.111)"
"Otter Lake","Oneida","2021","C","2021-08-08T00:00:00.000","2021-08-22T00:00:00.000","2","43.592098","-75.114601","POINT (-75.114601 43.592098)"
"Old Town Pond","Suffolk","2021","C","2021-06-22T00:00:00.000","2021-06-22T00:00:00.000","1","40.8778","-72.3722","POINT (-72.3722 40.8778)"
"Glenwood Lake","Westchester","2021","C","2021-07-21T00:00:00.000","2021-07-21T00:00:00.000","1","40.918999","-73.801201","POINT (-73.801201 40.918999)"
"Conesus Lake","Livingston","2021","C","2021-07-07T00:00:00.000","2021-09-16T00:00:00.000","8","42.752201","-77.718697","POINT (-77.718697 42.752201)"
"Cold Spring","Dutchess","2021","C","2021-08-30T00:00:00.000","2021-08-30T00:00:00.000","1","41.915901","-73.7108","POINT (-73.7108 41.915901)"
"Balsam Pond","Chenango","2021","C","2021-07-21T00:00:00.000","2021-07-21T00:00:00.000","1","42.551899","-75.763","POINT (-75.763 42.551899)"
"Deforest Lake","Rockland","2021","C","2021-06-15T00:00:00.000","2021-09-07T00:00:00.000","2","41.131802","-73.962097","POINT (-73.962097 41.131802)"
"Lake Lacoma","Monroe","2021","C","2021-06-06T00:00:00.000","2021-09-07T00:00:00.000","3","43.0509","-77.479401","POINT (-77.479401 43.0509)"
"Red Lake","Jefferson","2021","C","2021-04-14T00:00:00.000","2021-04-14T00:00:00.000","1","44.268501","-75.736298","POINT (-75.736298 44.268501)"
