"violation_charged_code","violation_description","violation_year","violation_month","violation_dow","age_at_violation","gender","state_of_license","police_agency","court","source"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","WEDNESDAY","47","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","WEDNESDAY","32","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"403A1","FLD YIELD PEDEST NYC","2018","1","WEDNESDAY","32","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"403A1","FLD YIELD PEDEST NYC","2018","1","WEDNESDAY","31","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","WEDNESDAY","61","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","WEDNESDAY","50","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","FRIDAY","52","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"403A1","FLD YIELD PEDEST NYC","2018","1","FRIDAY","54","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","FRIDAY","51","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","FRIDAY","44","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","FRIDAY","24","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","MONDAY","22","F","NEW JERSEY","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","MONDAY","34","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1163AT","IMPROPER TURN","2018","1","MONDAY","34","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"403A1","FLD YIELD PEDEST NYC","2018","1","MONDAY","34","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","1","MONDAY","28","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","TUESDAY","28","M","PENNSYLVANIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","TUESDAY","34","M","CONNECTICUT","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","WEDNESDAY","22","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","WEDNESDAY","32","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","WEDNESDAY","31","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","WEDNESDAY","30","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","WEDNESDAY","25","M","MARYLAND","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","1","WEDNESDAY","66","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","FRIDAY","48","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","FRIDAY","64","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"403A1","FLD YIELD PEDEST NYC","2018","1","FRIDAY","64","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","FRIDAY","33","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","FRIDAY","53","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","FRIDAY","35","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","SUNDAY","24","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"37512A2","SIDEWINGS/SIDEWINDOWS/NON/TRANSPARENT","2018","4","WEDNESDAY","42","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","MONDAY","36","M","GEORGIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","TUESDAY","55","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","THURSDAY","34","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","SUNDAY","35","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","SUNDAY","59","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","2","SUNDAY","45","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","2","SUNDAY","68","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","SUNDAY","55","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","SUNDAY","42","M","MARYLAND","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","3","SUNDAY","37","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","3","SUNDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1163D","IMPROPER SIGNAL","2018","6","WEDNESDAY","31","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"4024","IMPROPER PLATES","2018","12","SUNDAY","27","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","1","MONDAY","43","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","6","TUESDAY","30","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","WEDNESDAY","24","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","2","TUESDAY","24","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"3752A1I","INSUFF HEADLIGHTS","2018","2","WEDNESDAY","43","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"37522","VISIBILITY DISTORTED BROKEN/DISCOLORED GLASS","2018","2","THURSDAY","34","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","4","MONDAY","42","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"3191U","OPERATING W/O INSURANCE","2018","5","WEDNESDAY","36","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"3752A2","INSUFFICIENT/NO TAIL LIGHT - 1","2018","6","TUESDAY","28","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"4014","FAILURE TO PRODUCE LICENSE OR REGISTRATION DOCUMENTS","2018","6","TUESDAY","26","M","GEORGIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","6","TUESDAY","51","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","6","TUESDAY","28","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","6","TUESDAY","28","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1127A","DRIVING/WRONG DIRECTION ON ONE-WAY STREET","2018","10","FRIDAY","28","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","10","SUNDAY","28","F","NORTH CAROLINA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","SATURDAY","65","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","SATURDAY","33","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","THURSDAY","21","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","2","THURSDAY","44","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","2","FRIDAY","19","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","MONDAY","26","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1211A","BACKING UNSAFELY","2018","3","MONDAY","21","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"37512A2","SIDEWINGS/SIDEWINDOWS/NON/TRANSPARENT","2018","3","SUNDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","THURSDAY","37","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","8","WEDNESDAY","24","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","5","SATURDAY","50","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091","UNLICENSED OPERATOR","2018","6","SUNDAY","34","M","CALIFORNIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","6","SUNDAY","34","M","CALIFORNIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"3191U","OPERATING W/O INSURANCE","2018","6","SUNDAY","34","M","CALIFORNIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","3","SUNDAY","25","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","SATURDAY","68","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","MONDAY","33","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1172A","FLD TO STOP AT STOP SIGN","2018","1","SATURDAY","56","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091G","UNLICENSED GT 60DAYS","2018","1","SATURDAY","59","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","SATURDAY","24","M","NEW JERSEY","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1172A","FLD TO STOP AT STOP SIGN","2018","2","SATURDAY","37","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","2","TUESDAY","32","M","NEW JERSEY","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"4021","PLATE MISSING/INSECURE/DIRTY","2018","2","SUNDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","2","TUESDAY","38","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091G","UNLICENSED GT 60DAYS","2018","2","TUESDAY","38","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","3","MONDAY","45","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1172A","FLD TO STOP AT STOP SIGN","2018","3","SATURDAY","36","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","3","WEDNESDAY","27","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","4","FRIDAY","33","M","NEW JERSEY","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"37512A2","SIDEWINGS/SIDEWINDOWS/NON/TRANSPARENT","2018","4","FRIDAY","24","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"37512A2","SIDEWINGS/SIDEWINDOWS/NON/TRANSPARENT","2018","4","FRIDAY","24","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091","UNLICENSED OPERATOR","2018","4","FRIDAY","24","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1127A","DRIVING/WRONG DIRECTION ON ONE-WAY STREET","2018","4","THURSDAY","36","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","4","FRIDAY","29","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","4","SATURDAY","47","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1172A","FLD TO STOP AT STOP SIGN","2018","1","SUNDAY","28","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","1","WEDNESDAY","48","M","PENNSYLVANIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1160B","IMPROPER LEFT TURN ON TWO-WAY RDWY","2018","1","MONDAY","59","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","2","FRIDAY","35","F","UTAH","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","2","WEDNESDAY","55","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","FRIDAY","40","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","TUESDAY","46","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","WEDNESDAY","19","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","WEDNESDAY","44","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","WEDNESDAY","29","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"4011A","UNREGISTERED MOTOR VEHICLE","2018","2","THURSDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"306B","UNINSPECTED MOTOR VEHICLE","2018","2","THURSDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"412A3","FLD PRESENT DOC -NYC","2018","2","THURSDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"4021","PLATE MISSING/INSECURE/DIRTY","2018","2","THURSDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091","UNLICENSED OPERATOR","2018","2","THURSDAY","23","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","SATURDAY","42","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1127A","DRIVING/WRONG DIRECTION ON ONE-WAY STREET","2018","3","SATURDAY","71","M","NEW JERSEY","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"4011A","UNREGISTERED MOTOR VEHICLE","2018","5","TUESDAY","32","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","5","WEDNESDAY","27","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","5","WEDNESDAY","62","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1163AT","IMPROPER TURN","2018","2","FRIDAY","41","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D1A","MOTOR CARRIER ALLOW/REQUIRE DRIVER TO USE PORTABLE ELECTR DEVICE WHILE OPER CMV","2018","2","WEDNESDAY","33","M","NORTH CAROLINA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3","NO SEAT BELT ADULT","2018","3","THURSDAY","24","M","PENNSYLVANIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","THURSDAY","67","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1160C","IMPROPER LEFT TURN ON ONE-WAY RDWY","2018","3","THURSDAY","33","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","3","FRIDAY","49","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110AB","DISOB TRAFFIC DEVICE BICYCLE","2018","3","FRIDAY","62","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","3","THURSDAY","53","M","TENNESSEE","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110AB","DISOB TRAFFIC DEVICE BICYCLE","2018","3","MONDAY","38","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","MONDAY","31","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","FRIDAY","41","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","3","MONDAY","26","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","MONDAY","32","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091G","UNLICENSED GT 60DAYS","2018","3","MONDAY","32","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","3","TUESDAY","28","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","MONDAY","35","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","TUESDAY","51","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","TUESDAY","27","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","4","TUESDAY","61","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","WEDNESDAY","30","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1163B","INSUFF TURN SIGNAL-LESS THAN 100 FEET","2018","2","WEDNESDAY","48","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","WEDNESDAY","20","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","2","WEDNESDAY","29","M","GEORGIA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","SATURDAY","33","F","FLORIDA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","3","SATURDAY","50","F","TEXAS","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","THURSDAY","57","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","THURSDAY","31","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","3","THURSDAY","39","M","CONNECTICUT","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","SATURDAY","43","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","4","TUESDAY","27","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","4","TUESDAY","33","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","5","TUESDAY","60","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1163D","IMPROPER SIGNAL","2018","7","SATURDAY","21","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","10","FRIDAY","30","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225D","OPER MV WHILE USING PORTABLE ELEC DEV","2018","10","SUNDAY","24","F","MASSACHUSETTS","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","6","THURSDAY","38","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","6","THURSDAY","28","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"406A12","SPD-UNPSTD 11-30 NYC","2018","1","MONDAY","45","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","MONDAY","26","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"406A12","SPD-UNPSTD 11-30 NYC","2018","1","MONDAY","72","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"406A12","SPD-UNPSTD 11-30 NYC","2018","1","MONDAY","60","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1163AT","IMPROPER TURN","2018","1","MONDAY","44","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"406A12","SPD-UNPSTD 11-30 NYC","2018","1","MONDAY","26","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5072L","FLD TO EXHB LIC <=60","2018","1","MONDAY","26","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","TUESDAY","39","F","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D3","FLD TO STOP ON A STEADY RED ARROW","2018","1","TUESDAY","43","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091G","UNLICENSED GT 60DAYS","2018","1","TUESDAY","43","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","TUESDAY","27","F","FLORIDA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","TUESDAY","27","F","FLORIDA","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","MONDAY","44","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1111D1N","NYC REDLIGHT","2018","1","TUESDAY","34","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"5091G","UNLICENSED GT 60DAYS","2018","1","TUESDAY","34","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","TUESDAY","29","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1229C3A","NO LAP/SHOULDER HARNESS OR DJ VIO","2018","1","TUESDAY","55","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1110A","DISOBEYED TRAFFIC DEVICE","2018","1","MONDAY","22","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"403A1","FLD YIELD PEDEST NYC","2018","1","MONDAY","71","M","NEW YORK","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
"1225C2A","OPERATING MV MOBILE PHONE","2018","1","MONDAY","54","M","UNKNOWN","NYC POLICE DEPT","BROOKLYN NORTH TVB","TVB"
