"year","month","month_code","district_code","district","tanf_cases_with_earned_income","tanf_average_gross_earned_income","tanf_average_net_earned_income","sna_moe_cases_with_earned_income","sna_moe_average_gross_earned_income","sna_moe_average_net_earned_income","sna_non_moe_cases_with_earned_income","sna_non_moe_average_gross_earned_income","sna_non_moe_average_net_earned_income"
"2019","May","5","28","Nassau","193","1212","586","127","1168","536","108","1286","864"
"2019","May","5","66","New York City","7540","1356","693","6579","1243","572","7746","1735","1249"
"2019","May","5","29","Niagara","42","808","339","37","967","417","16","782","378"
"2019","May","5","30","Oneida","82","904","383","103","1118","484","70","1177","521"
"2019","May","5","31","Onondaga","223","978","415","163","1081","467","114","1197","540"
"2019","May","5","32","Ontario","13","953","407","9","1028","460","18","965","584"
"2019","May","5","33","Orange","81","1152","509","58","1110","487","27","952","445"
"2019","May","5","34","Orleans","12","684","278","4","1030","442","10","868","417"
"2019","May","5","35","Oswego","31","733","308","20","809","343","25","596","261"
"2019","May","5","36","Otsego","3","1266","571","1","1493","660","9","928","828"
"2019","May","5","37","Putnam","0","0","0","0","0","0","0","0","0"
"2019","May","5","38","Rensselaer","57","849","357","60","909","387","15","1378","676"
"2019","May","5","39","Rockland","65","992","425","14","896","377","37","1227","619"
"2019","May","5","41","Saratoga","2","165","55","0","0","0","3","1127","1037"
"2019","May","5","42","Schenectady","34","940","413","40","997","431","16","950","418"
"2019","May","5","43","Schoharie","2","1219","536","0","0","0","3","686","609"
"2019","May","5","44","Schuyler","1","693","283","2","896","379","5","678","336"
"2019","May","5","45","Seneca","8","1117","483","3","541","215","2","1107","1017"
"2019","May","5","46","Steuben","15","583","237","4","756","311","12","641","354"
"2019","May","5","40","St. Lawrence","19","623","251","16","846","357","18","518","273"
"2019","May","5","47","Suffolk","245","1172","541","191","1328","609","134","1410","901"
"2019","May","5","48","Sullivan","20","733","304","4","1377","608","6","1004","498"
"2019","May","5","49","Tioga","2","1492","659","1","385","139","3","177","76"
"2019","May","5","50","Tompkins","12","767","321","4","731","305","9","667","552"
"2019","May","5","51","Ulster","21","785","328","18","810","340","13","937","540"
"2019","May","5","52","Warren","5","801","334","0","0","0","5","428","356"
"2019","May","5","53","Washington","3","805","347","2","1589","705","0","0","0"
"2019","May","5","54","Wayne","10","899","431","2","715","298","3","704","340"
"2019","May","5","55","Westchester","232","1068","470","137","1114","486","45","1119","639"
"2019","May","5","56","Wyoming","1","1060","456","3","1129","490","5","246","166"
"2019","May","5","57","Yates","1","491","188","0","0","0","0","0","0"
"2019","April","4","1","Albany","54","927","393","22","899","383","36","1374","720"
"2019","April","4","2","Allegany","5","382","137","3","258","79","5","382","170"
"2019","April","4","3","Broome","39","787","329","44","906","388","29","474","220"
"2019","April","4","4","Cattaraugus","16","819","498","2","970","419","11","594","251"
"2019","April","4","5","Cayuga","7","770","322","11","953","409","9","379","246"
"2019","April","4","6","Chautauqua","39","855","383","28","1014","436","18","796","419"
"2019","April","4","7","Chemung","2","1337","594","0","0","0","4","178","70"
"2019","April","4","8","Chenango","2","150","46","0","0","0","7","406","231"
"2019","April","4","9","Clinton","4","689","286","4","567","384","4","794","588"
"2019","April","4","10","Columbia","6","1056","462","4","625","252","3","1327","581"
"2019","April","4","11","Cortland","16","833","353","5","680","280","8","566","353"
"2019","April","4","12","Delaware","4","1045","455","1","940","400","7","726","316"
"2019","April","4","13","Dutchess","25","1185","555","10","1071","467","11","684","400"
"2019","April","4","14","Erie","335","1001","427","322","1123","487","270","1334","599"
"2019","April","4","15","Essex","1","433","165","0","0","0","0","0","0"
"2019","April","4","16","Franklin","10","567","227","6","1146","500","8","578","311"
"2019","April","4","17","Fulton","0","0","0","1","1440","634","0","0","0"
"2019","April","4","18","Genesee","3","1196","520","2","593","242","1","554","464"
"2019","April","4","19","Greene","6","962","410","5","999","429","7","878","637"
"2019","April","4","20","Hamilton","0","0","0","0","0","0","0","0","0"
"2019","April","4","21","Herkimer","4","444","167","3","1136","492","4","452","203"
"2019","April","4","22","Jefferson","29","666","274","9","699","287","18","643","324"
"2019","April","4","23","Lewis","1","1040","447","0","0","0","0","0","0"
"2019","April","4","24","Livingston","13","998","431","8","948","406","5","870","488"
"2019","April","4","25","Madison","4","754","314","1","868","373","2","539","475"
"2019","April","4","26","Monroe","248","883","376","364","1026","443","137","656","314"
"2019","April","4","27","Montgomery","26","834","353","21","898","389","7","917","410"
"2019","April","4","28","Nassau","201","1201","574","127","1140","522","108","1375","929"
"2019","April","4","66","New York City","7883","1343","686","6374","1230","566","7737","1713","1219"
"2019","April","4","29","Niagara","42","767","327","35","976","419","14","698","359"
"2019","April","4","30","Oneida","77","948","405","95","1125","490","72","1247","548"
"2019","April","4","31","Onondaga","220","984","419","151","1077","467","113","1163","520"
"2019","April","4","32","Ontario","17","957","412","7","1088","492","17","941","611"
"2019","April","4","33","Orange","87","1067","464","63","1116","491","24","934","467"
"2019","April","4","34","Orleans","9","735","301","5","1223","532","7","1262","584"
"2019","April","4","35","Oswego","29","786","333","18","707","300","26","584","272"
"2019","April","4","36","Otsego","3","1390","722","1","1493","660","11","949","851"
"2019","April","4","37","Putnam","0","0","0","0","0","0","0","0","0"
"2019","April","4","38","Rensselaer","61","862","369","63","969","421","14","1473","742"
"2019","April","4","39","Rockland","72","948","405","14","811","337","40","1188","619"
"2019","April","4","41","Saratoga","2","165","55","0","0","0","1","2046","1956"
"2019","April","4","42","Schenectady","46","895","383","37","1022","442","17","996","441"
"2019","April","4","43","Schoharie","1","876","369","0","0","0","2","428","358"
"2019","April","4","44","Schuyler","2","1327","591","2","656","268","3","884","375"
"2019","April","4","45","Seneca","8","914","389","5","706","293","1","1001","911"
"2019","April","4","46","Steuben","11","563","229","3","875","369","13","588","307"
"2019","April","4","40","St. Lawrence","19","600","243","20","945","412","14","453","228"
"2019","April","4","47","Suffolk","237","1155","527","198","1341","609","131","1385","908"
"2019","April","4","48","Sullivan","19","740","307","2","1122","496","6","1166","506"
"2019","April","4","49","Tioga","5","1201","625","1","385","139","3","273","174"
"2019","April","4","50","Tompkins","14","757","318","5","741","311","5","720","640"
"2019","April","4","51","Ulster","26","751","313","14","679","278","15","830","589"
"2019","April","4","52","Warren","7","715","299","0","0","0","4","341","274"
"2019","April","4","53","Washington","4","921","399","2","1589","712","1","708","618"
"2019","April","4","54","Wayne","10","926","445","2","715","294","3","704","340"
"2019","April","4","55","Westchester","237","1075","475","153","1174","515","46","1167","650"
"2019","April","4","56","Wyoming","1","1060","456","3","1129","490","3","228","155"
"2019","April","4","57","Yates","1","491","188","0","0","0","0","0","0"
"2019","March","3","1","Albany","66","957","413","27","869","376","34","1317","662"
"2019","March","3","2","Allegany","7","465","180","5","378","138","6","340","146"
"2019","March","3","3","Broome","35","743","318","39","944","412","27","721","330"
"2019","March","3","4","Cattaraugus","14","607","256","2","970","423","7","836","352"
"2019","March","3","5","Cayuga","10","429","164","9","1048","460","6","255","101"
"2019","March","3","6","Chautauqua","43","736","310","31","912","395","16","714","379"
"2019","March","3","7","Chemung","1","1690","768","0","0","0","4","221","113"
"2019","March","3","8","Chenango","3","401","161","1","770","326","7","528","282"
"2019","March","3","9","Clinton","6","730","359","3","465","250","2","492","394"
"2019","March","3","10","Columbia","7","845","371","6","699","292","7","1666","1116"
"2019","March","3","11","Cortland","11","580","238","8","917","426","8","551","340"
"2019","March","3","12","Delaware","4","1003","438","1","940","408","6","807","350"
"2019","March","3","13","Dutchess","28","1418","714","7","1034","453","14","1024","698"
"2019","March","3","14","Erie","339","989","426","337","1100","486","295","1336","608"
"2019","March","3","15","Essex","0","0","0","0","0","0","0","0","0"
"2019","March","3","16","Franklin","9","655","273","7","982","428","11","551","264"
"2019","March","3","17","Fulton","0","0","0","2","1374","616","1","145","26"
"2019","March","3","18","Genesee","4","956","415","1","1543","698","1","554","464"
"2019","March","3","19","Greene","5","872","375","6","1080","485","5","801","563"
"2019","March","3","20","Hamilton","0","0","0","0","0","0","0","0","0"
"2019","March","3","21","Herkimer","3","626","258","4","1224","636","4","509","263"
"2019","March","3","22","Jefferson","30","742","315","8","716","300","20","582","277"
"2019","March","3","23","Lewis","0","0","0","0","0","0","1","921","831"
"2019","March","3","24","Livingston","11","881","380","9","913","395","6","747","415"
"2019","March","3","25","Madison","2","814","347","1","868","373","1","39","0"
"2019","March","3","26","Monroe","267","879","379","390","1037","455","142","579","274"
"2019","March","3","27","Montgomery","25","736","311","23","858","373","7","878","390"
"2019","March","3","28","Nassau","200","1181","570","133","1133","522","114","1419","906"
"2019","March","3","66","New York City","8016","1325","677","6661","1220","564","7747","1694","1186"
"2019","March","3","29","Niagara","41","827","361","42","1009","441","18","622","361"
"2019","March","3","30","Oneida","80","918","396","106","1138","503","78","1314","586"
"2019","March","3","31","Onondaga","211","946","408","156","1044","459","116","1224","559"
"2019","March","3","32","Ontario","17","885","382","8","1015","444","14","787","492"
"2019","March","3","33","Orange","85","1050","461","66","1077","474","20","880","438"
"2019","March","3","34","Orleans","12","825","351","5","1223","544","8","1034","496"
"2019","March","3","35","Oswego","37","749","318","16","634","271","27","533","248"
"2019","March","3","36","Otsego","3","1121","526","1","1866","852","7","647","545"
"2019","March","3","37","Putnam","1","624","256","0","0","0","0","0","0"
"2019","March","3","38","Rensselaer","65","829","355","65","973","428","17","1348","747"
"2019","March","3","39","Rockland","74","963","415","14","808","341","42","1147","576"
"2019","March","3","41","Saratoga","2","931","463","0","0","0","1","2046","1477"
"2019","March","3","42","Schenectady","45","881","382","39","1041","457","25","941","420"
"2019","March","3","43","Schoharie","1","739","312","0","0","0","2","302","232"
"2019","March","3","44","Schuyler","3","1312","586","3","973","424","3","884","381"
"2019","March","3","45","Seneca","9","808","345","3","727","309","1","904","815"
"2019","March","3","46","Steuben","13","494","198","3","718","301","15","684","344"
"2019","March","3","40","St. Lawrence","15","708","299","20","913","397","15","562","266"
"2019","March","3","47","Suffolk","239","1134","525","199","1377","644","134","1396","900"
"2019","March","3","48","Sullivan","20","788","335","3","1215","540","7","914","553"
"2019","March","3","49","Tioga","2","869","374","1","385","142","2","218","113"
"2019","March","3","50","Tompkins","12","933","444","4","831","356","4","592","516"
"2019","March","3","51","Ulster","26","844","362","15","679","283","15","909","586"
"2019","March","3","52","Warren","8","780","335","0","0","0","6","611","401"
"2019","March","3","53","Washington","5","760","322","1","1587","718","2","493","403"
"2019","March","3","54","Wayne","11","856","372","3","603","246","3","1303","599"
"2019","March","3","55","Westchester","261","1053","470","157","1168","521","42","986","579"
"2019","March","3","56","Wyoming","2","898","388","2","1345","603","2","212","147"
"2019","March","3","57","Yates","1","491","192","0","0","0","0","0","0"
"2019","February","2","1","Albany","72","947","409","30","937","409","31","1317","658"
"2019","February","2","2","Allegany","6","400","153","5","506","200","5","429","196"
"2019","February","2","3","Broome","36","805","344","42","1011","443","32","767","351"
"2019","February","2","4","Cattaraugus","11","746","315","3","674","282","5","1060","457"
"2019","February","2","5","Cayuga","10","443","171","9","878","378","7","376","156"
"2019","February","2","6","Chautauqua","47","792","337","36","901","389","19","751","362"
"2019","February","2","7","Chemung","3","928","402","1","753","318","4","221","113"
"2019","February","2","8","Chenango","4","409","229","1","770","326","5","588","305"
"2019","February","2","9","Clinton","7","911","395","5","584","449","2","104","7"
"2019","February","2","10","Columbia","9","906","410","7","990","432","8","1451","967"
"2019","February","2","11","Cortland","12","644","266","7","893","386","7","567","281"
"2019","February","2","12","Delaware","4","996","435","1","940","408","5","854","373"
"2019","February","2","13","Dutchess","25","1199","580","10","946","411","14","982","637"
"2019","February","2","14","Erie","349","972","419","331","1121","497","309","1335","610"
"2019","February","2","15","Essex","0","0","0","0","0","0","0","0","0"
"2019","February","2","16","Franklin","9","720","304","6","1038","455","9","653","317"
"2019","February","2","17","Fulton","0","0","0","2","983","394","2","430","163"
"2019","February","2","18","Genesee","3","578","234","1","1543","698","0","0","0"
"2019","February","2","19","Greene","7","822","351","6","1123","506","7","875","715"
"2019","February","2","20","Hamilton","0","0","0","0","0","0","0","0","0"
"2019","February","2","21","Herkimer","4","429","163","4","983","429","2","649","301"
"2019","February","2","22","Jefferson","30","745","316","6","695","290","21","592","277"
"2019","February","2","23","Lewis","0","0","0","0","0","0","0","0","0"
"2019","February","2","24","Livingston","11","890","384","8","903","390","8","810","437"
"2019","February","2","25","Madison","2","811","346","3","1346","603","1","39","0"
"2019","February","2","26","Monroe","286","889","385","382","1026","450","145","591","294"
"2019","February","2","27","Montgomery","26","801","342","23","927","406","8","1028","492"
"2019","February","2","28","Nassau","201","1155","548","134","1172","534","115","1465","956"
"2019","February","2","66","New York City","7882","1310","663","6881","1220","566","7673","1679","1173"
"2019","February","2","29","Niagara","46","742","314","44","918","397","18","597","315"
"2019","February","2","30","Oneida","85","949","412","106","1153","510","77","1265","570"
"2019","February","2","31","Onondaga","220","927","399","149","1067","469","124","1201","562"
"2019","February","2","32","Ontario","20","1000","437","11","974","424","12","904","601"
"2019","February","2","33","Orange","82","1032","452","74","1091","484","23","1034","519"
"2019","February","2","34","Orleans","13","1014","441","5","1264","564","8","1039","501"
"2019","February","2","35","Oswego","44","799","341","14","682","287","28","482","224"
"2019","February","2","36","Otsego","5","935","416","1","1866","852","12","885","795"
"2019","February","2","37","Putnam","1","624","256","0","0","0","0","0","0"
"2019","February","2","38","Rensselaer","70","812","347","65","940","410","14","1203","538"
"2019","February","2","39","Rockland","73","1040","454","12","850","362","41","1152","561"
"2019","February","2","41","Saratoga","2","907","439","0","0","0","1","880","790"
"2019","February","2","42","Schenectady","47","882","383","41","1073","472","20","1120","529"
"2019","February","2","43","Schoharie","0","0","0","0","0","0","2","302","232"
"2019","February","2","44","Schuyler","3","1191","528","3","973","424","4","599","267"
"2019","February","2","45","Seneca","7","719","302","3","727","309","2","873","783"
"2019","February","2","46","Steuben","11","556","228","3","674","280","14","555","299"
"2019","February","2","40","St. Lawrence","16","657","273","21","947","414","14","515","240"
"2019","February","2","47","Suffolk","244","1142","528","204","1377","647","157","1335","829"
"2019","February","2","48","Sullivan","16","885","396","5","1042","457","7","876","486"
"2019","February","2","49","Tioga","2","713","299","1","385","142","1","144","26"
"2019","February","2","50","Tompkins","16","878","403","8","785","301","6","540","459"
"2019","February","2","51","Ulster","35","1016","495","15","705","295","15","775","392"
"2019","February","2","52","Warren","9","727","309","1","1102","486","5","377","305"
"2019","February","2","53","Washington","4","554","223","2","1688","767","2","493","403"
"2018","August","8","57","Yates","1","624","256","0","0","0","0","0","0"
"2019","February","2","54","Wayne","14","730","310","3","603","246","3","820","385"
"2019","February","2","55","Westchester","258","1050","472","155","1146","512","42","1046","587"
"2019","February","2","56","Wyoming","1","141","24","2","1345","603","5","364","163"
"2019","February","2","57","Yates","2","262","96","0","0","0","1","662","572"
"2019","January","1","1","Albany","74","956","408","34","906","392","37","1338","685"
"2019","January","1","2","Allegany","9","526","209","5","506","200","4","414","206"
"2019","January","1","3","Broome","48","828","353","48","1008","441","26","786","368"
"2019","January","1","4","Cattaraugus","13","899","388","5","788","336","6","974","410"
"2019","January","1","5","Cayuga","10","516","206","8","918","398","6","355","149"
"2019","January","1","6","Chautauqua","49","830","355","30","850","367","20","779","356"
"2019","January","1","7","Chemung","5","805","343","3","624","419","4","127","78"
"2019","January","1","8","Chenango","5","592","248","1","770","326","7","508","236"
"2019","January","1","9","Clinton","6","883","382","4","622","476","2","294","196"
"2019","January","1","10","Columbia","13","904","399","8","871","375","10","1316","891"
"2019","January","1","11","Cortland","12","695","290","4","867","373","8","668","322"
"2019","January","1","12","Delaware","4","917","397","1","940","408","5","588","304"
"2019","January","1","13","Dutchess","28","1356","672","14","873","376","13","1082","706"
