"county","industry","year","percntchng_1990","lq","jobs","quadrant","source"
"Marin","Farm","2017","-0.57","0.49817708554132084","300","4","EDD_CES"
"Marin","Financial Activities","2017","-0.41","1.0062681429342102","5800","1","EDD_CES"
"Marin","Government","2017","0.22","1.100533852726654","15700","2","EDD_CES"
"Marin","Information","2017","-0.21","0.46699309147459883","2700","4","EDD_CES"
"Marin","Leisure & Hospitality","2017","1.29","1.319326722672941","16700","2","EDD_CES"
"Marin","Manufacturing","2017","0","0.4701933266799049","4900","3","EDD_CES"
"Marin","Mining, Logging & Construction","2017","0.31","1.2446762875678539","7200","2","EDD_CES"
"Marin","Other","2017","0.41","1.5191756035129529","5800","2","EDD_CES"
"Marin","Professional & Business Services","2017","0.52","0.7932293919526432","17500","3","EDD_CES"
"Marin","Trade, Transportation & Utilities","2017","0.01","1.0509516036121953","18500","2","EDD_CES"
"Napa","Educational & Health Services","2017","0.69","0.859724881892356","10000","3","EDD_CES"
"Napa","Farm","2017","0.5","12.698051803591293","5100","2","EDD_CES"
"Napa","Financial Activities","2017","0.1","0.5982986070758555","2300","3","EDD_CES"
"Napa","Government","2017","0.25","1.1140740144487151","10600","2","EDD_CES"
"Napa","Information","2017","-0.43","0.10373160760687863","400","4","EDD_CES"
"Napa","Leisure & Hospitality","2017","1.19","1.5280234659086613","12900","2","EDD_CES"
"Napa","Manufacturing","2017","1.06","1.8415977521280404","12800","2","EDD_CES"
"Napa","Mining, Logging & Construction","2017","0.75","1.0886233250620347","4200","2","EDD_CES"
"Napa","Other","2017","1.44","0.8639867659222499","2200","3","EDD_CES"
"Napa","Professional & Business Services","2017","1.3","0.4689367460864813","6900","3","EDD_CES"
"Napa","Trade, Transportation & Utilities","2017","0.66","0.8602739815388629","10100","3","EDD_CES"
"San Francisco","Educational & Health Services","2017","0.7","0.8257915204739451","89100","3","EDD_CES"
"San Francisco","Farm","2017","-0.67","0.05368217864320626","200","4","EDD_CES"
"San Francisco","Financial Activities","2017","-0.17","1.5788169106931038","56300","1","EDD_CES"
"San Francisco","Government","2017","0.03","1.0933739223654493","96500","2","EDD_CES"
"San Francisco","Information","2017","1.4","1.1601988557713987","41500","2","EDD_CES"
"San Francisco","Leisure & Hospitality","2017","0.6","1.2360865751235768","96800","2","EDD_CES"
"San Francisco","Manufacturing","2017","-0.56","0.20008186907623718","12900","4","EDD_CES"
"San Francisco","Mining, Logging & Construction","2017","0.53","0.5756106016670768","20600","3","EDD_CES"
"San Francisco","Other","2017","0.23","1.1557935735150926","27300","2","EDD_CES"
"San Francisco","Professional & Business Services","2017","0.78","1.427940899129261","194900","2","EDD_CES"
"San Francisco","Trade, Transportation & Utilities","2017","-0.14","0.760289460318898","82800","4","EDD_CES"
"San Mateo","Educational & Health Services","2017","0.79","0.7854329715190406","47200","3","EDD_CES"
"San Mateo","Farm","2017","-0.35","0.8192632490662047","1700","4","EDD_CES"
"San Mateo","Financial Activities","2017","-0.09","1.1429405643250214","22700","1","EDD_CES"
"San Mateo","Government","2017","-0.02","0.6713202580326723","33000","4","EDD_CES"
"San Mateo","Information","2017","3.01","1.751798611855051","34900","2","EDD_CES"
"San Mateo","Leisure & Hospitality","2017","0.53","1.0042042560205204","43800","2","EDD_CES"
"San Mateo","Manufacturing","2017","-0.19","0.7323997522545771","26300","4","EDD_CES"
"San Mateo","Mining, Logging & Construction","2017","0.26","0.9481952662721892","18900","3","EDD_CES"
"San Mateo","Other","2017","0.29","1.0261853531084302","13500","2","EDD_CES"
"San Mateo","Professional & Business Services","2017","0.97","1.0694570657257225","81300","2","EDD_CES"
"San Mateo","Trade, Transportation & Utilities","2017","-0.08","1.2710932899254437","77100","1","EDD_CES"
"Santa Clara","Educational & Health Services","2017","1.31","1.0261883112733903","167400","2","EDD_CES"
"Santa Clara","Farm","2017","-0.29","0.6213654144498273","3500","4","EDD_CES"
"Santa Clara","Financial Activities","2017","0.08","0.6640263235016064","35800","3","EDD_CES"
"Santa Clara","Government","2017","0.02","0.6954537755738719","92800","3","EDD_CES"
"Santa Clara","Information","2017","2.97","1.5717452505067462","85000","2","EDD_CES"
"Santa Clara","Leisure & Hospitality","2017","0.74","0.8513594466931029","100800","3","EDD_CES"
"Santa Clara","Manufacturing","2017","-0.35","1.6762892985550533","163400","1","EDD_CES"
"Santa Clara","Mining, Logging & Construction","2017","0.67","0.8963594414601866","48500","3","EDD_CES"
"Santa Clara","Other","2017","0.24","0.7896699859161908","28200","3","EDD_CES"
"Santa Clara","Professional & Business Services","2017","1.02","1.0971189364291476","226400","2","EDD_CES"
"Santa Clara","Trade, Transportation & Utilities","2017","0.05","0.8205081082820957","135100","3","EDD_CES"
"Solano","Educational & Health Services","2017","2","1.2707040798969698","26700","2","EDD_CES"
"Solano","Farm","2017","0","2.4809218859957776","1800","2","EDD_CES"
"Solano","Financial Activities","2017","0.5","0.734402249834571","5100","3","EDD_CES"
"Solano","Government","2017","-0.15","1.4545272257374566","25000","1","EDD_CES"
"Solano","Information","2017","-0.21","0.15791284908011435","1100","4","EDD_CES"
"Solano","Leisure & Hospitality","2017","0.56","0.9901270548059862","15100","3","EDD_CES"
"Solano","Manufacturing","2017","0.66","0.9796334024643162","12300","3","EDD_CES"
"Solano","Mining, Logging & Construction","2017","0.54","1.5639703296703296","10900","2","EDD_CES"
"Solano","Other","2017","0.1","0.9348168498168499","4300","3","EDD_CES"
"Solano","Professional & Business Services","2017","0.72","0.3875038898173226","10300","3","EDD_CES"
"Solano","Trade, Transportation & Utilities","2017","0.4","1.2919319659107322","27400","2","EDD_CES"
"Sonoma","Educational & Health Services","2017","1.64","1.0764784113473178","34300","2","EDD_CES"
"Sonoma","Farm","2017","0.13","5.726103269608719","6300","2","EDD_CES"
"Sonoma","Financial Activities","2017","-0.01","0.8166581777551407","8600","4","EDD_CES"
"Sonoma","Government","2017","0.36","1.254606809124084","32700","2","EDD_CES"
"Sonoma","Information","2017","-0.04","0.2556033783765821","2700","4","EDD_CES"
"Sonoma","Leisure & Hospitality","2017","0.86","1.111284213951873","25700","2","EDD_CES"
"Sonoma","Manufacturing","2017","0.14","1.2132449569253505","23100","2","EDD_CES"
"Sonoma","Mining, Logging & Construction","2017","0.19","1.2489756875249103","13200","2","EDD_CES"
"Sonoma","Other","2017","0.49","1.0465475802263369","7300","2","EDD_CES"
"Sonoma","Professional & Business Services","2017","0.81","0.5334028638490783","21500","3","EDD_CES"
"Sonoma","Trade, Transportation & Utilities","2017","0.28","1.1473435772775138","36900","2","EDD_CES"
