"msa","metro","year","month","medprice","medprice_ia","percentchngprice","percentchngpriceia","source"
"Chicago, IL","Chicago","2011","10","165900","180300","0.23","-0.09","Zillow"
"Chicago, IL","Chicago","2011","11","164300","178600","0.21","-0.10","Zillow"
"Chicago, IL","Chicago","2011","12","163300","177500","0.21","-0.11","Zillow"
"Chicago, IL","Chicago","2012","1","162100","173600","0.20","-0.13","Zillow"
"Chicago, IL","Chicago","2012","2","160500","171900","0.19","-0.14","Zillow"
"Chicago, IL","Chicago","2012","3","159700","171000","0.18","-0.14","Zillow"
"Chicago, IL","Chicago","2012","4","160000","171300","0.18","-0.14","Zillow"
"Chicago, IL","Chicago","2012","5","160400","171700","0.19","-0.14","Zillow"
"Chicago, IL","Chicago","2012","6","160800","172200","0.19","-0.13","Zillow"
"Chicago, IL","Chicago","2012","7","161200","172600","0.19","-0.13","Zillow"
"Chicago, IL","Chicago","2012","8","161300","172700","0.19","-0.13","Zillow"
"Chicago, IL","Chicago","2012","9","161500","172900","0.19","-0.13","Zillow"
"Chicago, IL","Chicago","2012","10","161800","173200","0.20","-0.13","Zillow"
"Chicago, IL","Chicago","2012","11","162200","173700","0.20","-0.13","Zillow"
"Chicago, IL","Chicago","2012","12","162400","173900","0.20","-0.13","Zillow"
"Chicago, IL","Chicago","2013","1","162500","172100","0.20","-0.13","Zillow"
"Chicago, IL","Chicago","2013","2","162800","172400","0.20","-0.13","Zillow"
"Chicago, IL","Chicago","2013","3","163400","173000","0.21","-0.13","Zillow"
"Chicago, IL","Chicago","2013","4","164300","174000","0.21","-0.13","Zillow"
"Chicago, IL","Chicago","2013","5","165800","175600","0.23","-0.12","Zillow"
"Chicago, IL","Chicago","2013","6","167600","177500","0.24","-0.11","Zillow"
"Chicago, IL","Chicago","2013","7","169400","179400","0.25","-0.10","Zillow"
"Chicago, IL","Chicago","2013","8","170900","181000","0.26","-0.09","Zillow"
"Chicago, IL","Chicago","2013","9","172400","182500","0.27","-0.08","Zillow"
"Chicago, IL","Chicago","2013","10","173500","183700","0.28","-0.08","Zillow"
"Chicago, IL","Chicago","2013","11","174100","184300","0.29","-0.07","Zillow"
"Chicago, IL","Chicago","2013","12","174500","184800","0.29","-0.07","Zillow"
"Chicago, IL","Chicago","2014","1","175000","182100","0.29","-0.08","Zillow"
"Chicago, IL","Chicago","2014","2","175400","182500","0.30","-0.08","Zillow"
"Chicago, IL","Chicago","2014","3","176100","183200","0.30","-0.08","Zillow"
"Chicago, IL","Chicago","2014","4","177200","184400","0.31","-0.07","Zillow"
"Chicago, IL","Chicago","2014","5","178700","185900","0.32","-0.07","Zillow"
"Chicago, IL","Chicago","2014","6","179800","187100","0.33","-0.06","Zillow"
"Chicago, IL","Chicago","2014","7","180700","188000","0.34","-0.05","Zillow"
"Chicago, IL","Chicago","2014","8","181600","188900","0.34","-0.05","Zillow"
"Chicago, IL","Chicago","2014","9","182300","189700","0.35","-0.05","Zillow"
"Chicago, IL","Chicago","2014","10","182600","190000","0.35","-0.04","Zillow"
"Chicago, IL","Chicago","2014","11","183000","190400","0.35","-0.04","Zillow"
"Chicago, IL","Chicago","2014","12","183700","191100","0.36","-0.04","Zillow"
"Chicago, IL","Chicago","2015","1","184200","192200","0.36","-0.03","Zillow"
"Chicago, IL","Chicago","2015","2","184400","192400","0.36","-0.03","Zillow"
"Chicago, IL","Chicago","2015","3","185000","193100","0.37","-0.03","Zillow"
"Chicago, IL","Chicago","2015","4","186000","194100","0.37","-0.02","Zillow"
"Chicago, IL","Chicago","2015","5","187000","195100","0.38","-0.02","Zillow"
"Chicago, IL","Chicago","2015","6","187900","196100","0.39","-0.01","Zillow"
"Chicago, IL","Chicago","2015","7","188700","196900","0.39","-0.01","Zillow"
"Chicago, IL","Chicago","2015","8","189300","197500","0.40","-0.01","Zillow"
"Chicago, IL","Chicago","2015","9","190000","198300","0.40","0.00","Zillow"
"Chicago, IL","Chicago","2015","10","191100","199400","0.41","0.00","Zillow"
"Chicago, IL","Chicago","2015","11","192300","200700","0.42","0.01","Zillow"
"Chicago, IL","Chicago","2015","12","192700","201100","0.42","0.01","Zillow"
"Chicago, IL","Chicago","2016","1","192900","200000","0.43","0.01","Zillow"
"Chicago, IL","Chicago","2016","2","193500","200600","0.43","0.01","Zillow"
"Chicago, IL","Chicago","2016","3","194400","201500","0.44","0.01","Zillow"
"Chicago, IL","Chicago","2016","4","195400","202600","0.44","0.02","Zillow"
"Chicago, IL","Chicago","2016","5","196300","203500","0.45","0.02","Zillow"
"Chicago, IL","Chicago","2016","6","197000","204200","0.46","0.03","Zillow"
"Chicago, IL","Chicago","2016","7","197700","204900","0.46","0.03","Zillow"
"Chicago, IL","Chicago","2016","8","198700","206000","0.47","0.04","Zillow"
"Chicago, IL","Chicago","2016","9","199800","207100","0.48","0.04","Zillow"
"Chicago, IL","Chicago","2016","10","200900","208300","0.48","0.05","Zillow"
"Chicago, IL","Chicago","2016","11","202100","209500","0.49","0.05","Zillow"
"Chicago, IL","Chicago","2016","12","202900","210300","0.50","0.06","Zillow"
"Chicago, IL","Chicago","2017","1","203700","207300","0.51","0.04","Zillow"
"Chicago, IL","Chicago","2017","2","204500","208100","0.51","0.05","Zillow"
"Chicago, IL","Chicago","2017","3","205500","209100","0.52","0.05","Zillow"
"Chicago, IL","Chicago","2017","4","206700","210300","0.53","0.06","Zillow"
"Chicago, IL","Chicago","2017","5","207800","211400","0.54","0.06","Zillow"
"Chicago, IL","Chicago","2017","6","208700","212400","0.54","0.07","Zillow"
"Chicago, IL","Chicago","2017","7","209600","213300","0.55","0.07","Zillow"
"Chicago, IL","Chicago","2017","8","210600","214300","0.56","0.08","Zillow"
"Chicago, IL","Chicago","2017","9","211400","215100","0.56","0.08","Zillow"
"Chicago, IL","Chicago","2017","10","212300","216000","0.57","0.09","Zillow"
"Chicago, IL","Chicago","2017","11","213500","217200","0.58","0.09","Zillow"
"Chicago, IL","Chicago","2017","12","214500","218300","0.59","0.10","Zillow"
"Chicago, IL","Chicago","2018","1","215900","215900","0.60","0.09","Zillow"
"Chicago, IL","Chicago","2018","2","217700","217700","0.61","0.09","Zillow"
"Chicago, IL","Chicago","2018","3","218900","218900","0.62","0.10","Zillow"
"Chicago, IL","Chicago","2018","4","219400","219400","0.62","0.10","Zillow"
"Chicago, IL","Chicago","2018","5","220000","220000","0.63","0.11","Zillow"
"Chicago, IL","Chicago","2018","6","220500","220500","0.63","0.11","Zillow"
"Chicago, IL","Chicago","2018","7","220800","220800","0.63","0.11","Zillow"
"Chicago, IL","Chicago","2018","8","221200","221200","0.63","0.11","Zillow"
"Chicago, IL","Chicago","2018","9","221800","221800","0.64","0.12","Zillow"
"Chicago, IL","Chicago","2018","10","222500","222500","0.64","0.12","Zillow"
"Chicago, IL","Chicago","2018","11","223300","223300","0.65","0.12","Zillow"
"Chicago, IL","Chicago","2018","12","224100","224100","0.66","0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","1","117000","179700","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","2","117100","179800","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","3","117100","179800","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","4","117200","180000","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","5","117300","180100","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","6","117400","180300","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","7","117500","180400","0.00","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","8","117700","180700","0.01","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","9","117900","181000","0.01","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","10","118200","181500","0.01","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","11","118500","182000","0.01","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1997","12","118900","182600","0.02","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","1","119200","180700","0.02","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","2","119500","181200","0.02","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","3","119800","181600","0.02","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","4","120100","182100","0.03","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","5","120400","182500","0.03","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","6","120600","182800","0.03","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","7","120800","183100","0.03","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","8","121000","183500","0.03","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","9","121100","183600","0.04","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","10","121300","183900","0.04","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","11","121500","184200","0.04","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","1998","12","121800","184700","0.04","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","1","122300","180300","0.05","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","2","122900","181200","0.05","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","3","123500","182100","0.06","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","4","124200","183100","0.06","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","5","124900","184200","0.07","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","6","125600","185200","0.07","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","7","126300","186200","0.08","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","8","127000","187300","0.09","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","9","127600","188100","0.09","0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","10","128400","189300","0.10","0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","11","129100","190400","0.10","0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","1999","12","129700","191200","0.11","0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","1","130100","184100","0.11","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","2","130400","184500","0.11","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","3","130600","184800","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","4","130700","184900","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","5","130700","184900","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","6","130700","184900","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","7","130800","185100","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","8","131000","185400","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","9","131300","185800","0.12","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","10","131600","186200","0.12","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","11","131800","186500","0.13","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2000","12","132000","186800","0.13","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","1","132000","180400","0.13","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","2","131800","180100","0.13","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","3","131600","179900","0.12","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","4","131400","179600","0.12","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","5","131200","179300","0.12","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","6","131000","179100","0.12","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","7","130900","178900","0.12","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","8","130800","178800","0.12","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","9","130800","178800","0.12","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","10","130800","178800","0.12","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","11","130800","178800","0.12","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2001","12","130900","178900","0.12","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","1","131000","176600","0.12","-0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","2","131300","177100","0.12","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","3","131500","177300","0.12","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","4","131900","177900","0.13","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","5","132300","178400","0.13","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","6","132800","179100","0.14","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","7","133400","179900","0.14","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","8","133900","180600","0.14","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","9","134300","181100","0.15","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","10","134700","181600","0.15","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","11","135000","182000","0.15","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2002","12","135200","182300","0.16","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","1","135200","178600","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","2","135300","178700","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","3","135200","178600","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","4","135100","178400","0.15","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","5","135100","178400","0.15","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","6","135200","178600","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","7","135300","178700","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","8","135300","178700","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","9","135200","178600","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","10","135200","178600","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","11","135400","178800","0.16","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2003","12","135800","179300","0.16","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","1","136700","178200","0.17","-0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","2","137900","179700","0.18","0.00","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","3","139300","181500","0.19","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","4","140600","183200","0.20","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","5","141600","184500","0.21","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","6","142300","185500","0.22","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","7","142900","186200","0.22","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","8","143400","186900","0.23","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","9","143800","187400","0.23","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","10","144200","187900","0.23","0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","11","144600","188500","0.24","0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","2004","12","145100","189100","0.24","0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","1","145500","183700","0.24","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","2","145900","184200","0.25","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","3","146300","184700","0.25","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","4","146600","185100","0.25","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","5","146900","185500","0.26","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","6","147200","185800","0.26","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","7","147300","186000","0.26","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","8","147400","186100","0.26","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","9","147400","186100","0.26","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","10","147500","186200","0.26","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","11","147600","186300","0.26","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2005","12","147700","186500","0.26","0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","1","147900","181100","0.26","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","2","148100","181300","0.27","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","3","148400","181700","0.27","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","4","148600","181900","0.27","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","5","148800","182200","0.27","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","6","149100","182500","0.27","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","7","149300","182800","0.28","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","8","149500","183000","0.28","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","9","149700","183300","0.28","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","10","150000","183600","0.28","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","11","150300","184000","0.28","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2006","12","150600","184400","0.29","0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","1","150700","181800","0.29","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","2","150700","181800","0.29","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","3","150700","181800","0.29","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","4","150900","182000","0.29","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","5","151100","182300","0.29","0.01","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","6","151300","182500","0.29","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","7","151600","182900","0.30","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","8","151900","183200","0.30","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","9","152100","183500","0.30","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","10","152400","183800","0.30","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","11","152400","183800","0.30","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2007","12","152200","183600","0.30","0.02","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","1","151600","174900","0.30","-0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","2","150700","173800","0.29","-0.03","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","3","149800","172800","0.28","-0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","4","148900","171700","0.27","-0.04","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","5","148000","170700","0.26","-0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","6","147300","169900","0.26","-0.05","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","7","146700","169200","0.25","-0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","8","146300","168700","0.25","-0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","9","145900","168300","0.25","-0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","10","145600","167900","0.24","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","11","145300","167600","0.24","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2008","12","145100","167400","0.24","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","1","145000","168400","0.24","-0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","2","144800","168100","0.24","-0.06","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","3","144700","168000","0.24","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","4","144400","167700","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","5","143900","167100","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","6","143600","166700","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","7","143600","166700","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","8","143600","166700","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","9","143600","166700","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","10","143700","166800","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","11","143800","167000","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2009","12","143900","167100","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","1","144000","166200","0.23","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","2","144200","166400","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","3","144200","166400","0.23","-0.07","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","4","143900","166100","0.23","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","5","143600","165800","0.23","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","6","143400","165500","0.23","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","7","142900","164900","0.22","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","8","142700","164700","0.22","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","9","142500","164500","0.22","-0.08","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","10","142200","164100","0.22","-0.09","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","11","141700","163600","0.21","-0.09","Zillow"
"Dallas-Fort Worth, TX","Dallas","2010","12","141400","163200","0.21","-0.09","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","1","141100","158100","0.21","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","2","140800","157700","0.20","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","3","140300","157200","0.20","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","4","140000","156800","0.20","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","5","140000","156800","0.20","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","6","139800","156600","0.19","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","7","139400","156200","0.19","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","8","138900","155600","0.19","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","9","138600","155300","0.18","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","10","138500","155200","0.18","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","11","138300","154900","0.18","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2011","12","137900","154500","0.18","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","1","137800","151200","0.18","-0.16","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","2","137900","151300","0.18","-0.16","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","3","138100","151500","0.18","-0.16","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","4","138400","151900","0.18","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","5","138600","152100","0.18","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","6","138800","152300","0.19","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","7","139100","152600","0.19","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","8","139400","153000","0.19","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","9","139400","153000","0.19","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","10","139600","153200","0.19","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","11","139800","153400","0.19","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2012","12","140100","153700","0.20","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","1","140300","151200","0.20","-0.16","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","2","140500","151400","0.20","-0.16","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","3","141100","152100","0.21","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","4","141900","152900","0.21","-0.15","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","5","142600","153700","0.22","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","6","143300","154400","0.22","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","7","144100","155300","0.23","-0.14","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","8","144800","156100","0.24","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","9","145500","156800","0.24","-0.13","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","10","146000","157400","0.25","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","11","146400","157800","0.25","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2013","12","147100","158500","0.26","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2014","1","147700","157300","0.26","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2014","2","148100","157700","0.27","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2014","3","148600","158300","0.27","-0.12","Zillow"
"Dallas-Fort Worth, TX","Dallas","2014","4","149400","159100","0.28","-0.11","Zillow"
