"city","county","year","median_contract_rent","median_contract_rent_ia","median_contract_rent_perchg1970","median_contract_rent_ia_perchg1970","source"
"Novato","Marin County","2014","1541","1681","9.93","0.63","ACS_5YR"
"Novato","Marin County","2015","1599","1700","10.34","0.65","ACS_5YR"
"Novato","Marin County","2016","1665","1719","10.81","0.67","ACS_5YR"
"Novato","Marin County","2017","1769","1769","11.54","0.72","ACS_5YR"
"Oakland","Alameda County","1970","104","758","0","0","Census_1970_imputed"
"Oakland","Alameda County","1980","202","691","0.94","-0.09","Census_1980"
"Oakland","Alameda County","1990","486","1011","3.68","0.33","Census_1990"
"Oakland","Alameda County","2000","631","963","5.07","0.27","Census_2000"
"Oakland","Alameda County","2009","913","1119","7.79","0.48","ACS_5YR"
"Oakland","Alameda County","2010","926","1119","7.91","0.48","ACS_5YR"
"Oakland","Alameda County","2011","961","1132","8.25","0.49","ACS_5YR"
"Oakland","Alameda County","2012","995","1141","8.57","0.51","ACS_5YR"
"Oakland","Alameda County","2013","1001","1123","8.63","0.48","ACS_5YR"
"Oakland","Alameda County","2014","1032","1126","8.93","0.49","ACS_5YR"
"Oakland","Alameda County","2015","1064","1131","9.24","0.49","ACS_5YR"
"Oakland","Alameda County","2016","1103","1139","9.61","0.5","ACS_5YR"
"Oakland","Alameda County","2017","1166","1166","10.22","0.54","ACS_5YR"
"Oakley","Contra Costa County","1970","60","435","0","0","Census_1970_imputed"
"Oakley","Contra Costa County","1980","137","468","1.3","0.08","Census_1980"
"Oakley","Contra Costa County","1990","563","1172","8.44","1.69","Census_1990"
"Oakley","Contra Costa County","2000","800","1221","12.42","1.81","Census_2000"
"Oakley","Contra Costa County","2009","1312","1607","21","2.7","ACS_5YR"
"Oakley","Contra Costa County","2010","1274","1540","20.37","2.54","ACS_5YR"
"Oakley","Contra Costa County","2011","1258","1482","20.1","2.41","ACS_5YR"
"Oakley","Contra Costa County","2012","1306","1498","20.9","2.45","ACS_5YR"
"Oakley","Contra Costa County","2013","1364","1530","21.87","2.52","ACS_5YR"
"Oakley","Contra Costa County","2014","1282","1399","20.5","2.22","ACS_5YR"
"Oakley","Contra Costa County","2015","1268","1348","20.26","2.1","ACS_5YR"
"Oakley","Contra Costa County","2016","1289","1331","20.62","2.06","ACS_5YR"
"Oakley","Contra Costa County","2017","1293","1293","20.68","1.97","ACS_5YR"
"Orinda","Contra Costa County","1970","210","1529","0","0","Census_1970_imputed"
"Orinda","Contra Costa County","1980","501","1713","1.39","0.12","Census_1980"
"Orinda","Contra Costa County","1990","946","1969","3.51","0.29","Census_1990"
"Orinda","Contra Costa County","2000","1176","1794","4.61","0.17","Census_2000"
"Orinda","Contra Costa County","2009","1732","2122","7.26","0.39","ACS_5YR"
"Orinda","Contra Costa County","2010","1657","2003","6.9","0.31","ACS_5YR"
"Orinda","Contra Costa County","2011","1883","2218","7.98","0.45","ACS_5YR"
"Orinda","Contra Costa County","2012","2001","2296","8.54","0.5","ACS_5YR"
"Orinda","Contra Costa County","2013","2001","2245","8.54","0.47","ACS_5YR"
"Orinda","Contra Costa County","2014","1861","2030","7.87","0.33","ACS_5YR"
"Orinda","Contra Costa County","2015","2246","2388","9.71","0.56","ACS_5YR"
"Orinda","Contra Costa County","2016","2271","2344","9.83","0.53","ACS_5YR"
"Orinda","Contra Costa County","2017","2059","2059","8.82","0.35","ACS_5YR"
"Pacifica","San Mateo County","1970","164","1194","0","0","Census_1970_imputed"
"Pacifica","San Mateo County","1980","340","1163","1.08","-0.03","Census_1980"
"Pacifica","San Mateo County","1990","749","1559","3.57","0.31","Census_1990"
"Pacifica","San Mateo County","2000","1166","1779","6.12","0.49","Census_2000"
"Pacifica","San Mateo County","2009","1406","1723","7.58","0.44","ACS_5YR"
"Pacifica","San Mateo County","2010","1499","1812","8.15","0.52","ACS_5YR"
"Pacifica","San Mateo County","2011","1567","1846","8.57","0.55","ACS_5YR"
"Pacifica","San Mateo County","2012","1572","1803","8.6","0.51","ACS_5YR"
"Pacifica","San Mateo County","2013","1642","1842","9.03","0.54","ACS_5YR"
"Pacifica","San Mateo County","2014","1703","1858","9.4","0.56","ACS_5YR"
"Pacifica","San Mateo County","2015","1764","1876","9.77","0.57","ACS_5YR"
"Pacifica","San Mateo County","2016","1820","1879","10.11","0.57","ACS_5YR"
"Pacifica","San Mateo County","2017","1958","1958","10.95","0.64","ACS_5YR"
"Palo Alto","Santa Clara County","1970","162","1184","0","0","Census_1970_imputed"
"Palo Alto","Santa Clara County","1980","348","1190","1.14","0.01","Census_1980"
"Palo Alto","Santa Clara County","1990","825","1717","4.08","0.45","Census_1990"
"Palo Alto","Santa Clara County","2000","1308","1996","7.06","0.69","Census_2000"
"Palo Alto","Santa Clara County","2009","1575","1930","8.7","0.63","ACS_5YR"
"Palo Alto","Santa Clara County","2010","1567","1894","8.65","0.6","ACS_5YR"
"Palo Alto","Santa Clara County","2011","1729","2037","9.65","0.72","ACS_5YR"
"Palo Alto","Santa Clara County","2012","1803","2068","10.1","0.75","ACS_5YR"
"Palo Alto","Santa Clara County","2013","1861","2088","10.46","0.76","ACS_5YR"
"Palo Alto","Santa Clara County","2014","1975","2155","11.16","0.82","ACS_5YR"
"Palo Alto","Santa Clara County","2015","2069","2200","11.74","0.86","ACS_5YR"
"Palo Alto","Santa Clara County","2016","2180","2250","12.43","0.9","ACS_5YR"
"Palo Alto","Santa Clara County","2017","2281","2281","13.05","0.93","ACS_5YR"
"Petaluma","Sonoma County","1970","106","774","0","0","Census_1970_imputed"
"Petaluma","Sonoma County","1980","268","916","1.52","0.18","Census_1980"
"Petaluma","Sonoma County","1990","641","1334","5.04","0.72","Census_1990"
"Petaluma","Sonoma County","2000","870","1327","7.19","0.71","Census_2000"
"Petaluma","Sonoma County","2009","1220","1495","10.49","0.93","ACS_5YR"
"Petaluma","Sonoma County","2010","1259","1522","10.86","0.97","ACS_5YR"
"Petaluma","Sonoma County","2011","1300","1531","11.24","0.98","ACS_5YR"
"Petaluma","Sonoma County","2012","1328","1523","11.51","0.97","ACS_5YR"
"Petaluma","Sonoma County","2013","1327","1489","11.5","0.92","ACS_5YR"
"Petaluma","Sonoma County","2014","1348","1471","11.7","0.9","ACS_5YR"
"Petaluma","Sonoma County","2015","1391","1479","12.1","0.91","ACS_5YR"
"Petaluma","Sonoma County","2016","1432","1478","12.49","0.91","ACS_5YR"
"Petaluma","Sonoma County","2017","1539","1539","13.5","0.99","ACS_5YR"
"Piedmont","Alameda County","1970","190","1384","0","0","Census_1970_imputed"
"Piedmont","Alameda County","1980","427","1460","1.25","0.05","Census_1980"
"Piedmont","Alameda County","1990","1001","2083","4.27","0.5","Census_1990"
"Piedmont","Alameda County","2000","1638","2499","7.63","0.81","Census_2000"
"Piedmont","Alameda County","2009","1839","2253","8.69","0.63","ACS_5YR"
"Piedmont","Alameda County","2010","1933","2336","9.18","0.69","ACS_5YR"
"Piedmont","Alameda County","2011","2001","2357","9.54","0.7","ACS_5YR"
"Piedmont","Alameda County","2012","1763","2022","8.29","0.46","ACS_5YR"
"Piedmont","Alameda County","2013","1720","1930","8.06","0.39","ACS_5YR"
"Piedmont","Alameda County","2014","1495","1631","6.87","0.18","ACS_5YR"
"Piedmont","Alameda County","2015","2475","2632","12.04","0.9","ACS_5YR"
"Piedmont","Alameda County","2016","2603","2687","12.71","0.94","ACS_5YR"
"Piedmont","Alameda County","2017","2814","2814","13.82","1.03","ACS_5YR"
"Pinole","Contra Costa County","1970","139","1011","0","0","Census_1970_imputed"
"Pinole","Contra Costa County","1980","289","988","1.08","-0.02","Census_1980"
"Pinole","Contra Costa County","1990","655","1363","3.72","0.35","Census_1990"
"Pinole","Contra Costa County","2000","788","1202","4.68","0.19","Census_2000"
"Pinole","Contra Costa County","2009","1234","1512","7.9","0.5","ACS_5YR"
"Pinole","Contra Costa County","2010","1250","1511","8.01","0.49","ACS_5YR"
"Pinole","Contra Costa County","2011","1220","1437","7.8","0.42","ACS_5YR"
"Pinole","Contra Costa County","2012","1222","1402","7.81","0.39","ACS_5YR"
"Pinole","Contra Costa County","2013","1241","1392","7.95","0.38","ACS_5YR"
"Pinole","Contra Costa County","2014","1292","1410","8.32","0.39","ACS_5YR"
"Pinole","Contra Costa County","2015","1287","1368","8.28","0.35","ACS_5YR"
"Pinole","Contra Costa County","2016","1445","1492","9.42","0.47","ACS_5YR"
"Pinole","Contra Costa County","2017","1571","1571","10.33","0.55","ACS_5YR"
"Pittsburg","Contra Costa County","1970","75","550","0","0","Census_1970_imputed"
"Pittsburg","Contra Costa County","1980","184","629","1.44","0.14","Census_1980"
"Pittsburg","Contra Costa County","1990","566","1178","6.51","1.14","Census_1990"
"Pittsburg","Contra Costa County","2000","790","1205","9.48","1.19","Census_2000"
"Pittsburg","Contra Costa County","2009","1060","1299","13.06","1.36","ACS_5YR"
"Pittsburg","Contra Costa County","2010","1104","1334","13.64","1.43","ACS_5YR"
"Pittsburg","Contra Costa County","2011","1133","1335","14.03","1.43","ACS_5YR"
"Pittsburg","Contra Costa County","2012","1177","1350","14.61","1.46","ACS_5YR"
"Pittsburg","Contra Costa County","2013","1176","1320","14.6","1.4","ACS_5YR"
"Pittsburg","Contra Costa County","2014","1197","1306","14.88","1.38","ACS_5YR"
"Pittsburg","Contra Costa County","2015","1226","1304","15.26","1.37","ACS_5YR"
"Pittsburg","Contra Costa County","2016","1282","1323","16","1.41","ACS_5YR"
"Pittsburg","Contra Costa County","2017","1349","1349","16.89","1.45","ACS_5YR"
"Pleasant Hill","Contra Costa County","1970","163","1186","0","0","Census_1970_imputed"
"Pleasant Hill","Contra Costa County","1980","310","1060","0.91","-0.11","Census_1980"
"Pleasant Hill","Contra Costa County","1990","696","1449","3.28","0.22","Census_1990"
"Pleasant Hill","Contra Costa County","2000","924","1410","4.68","0.19","Census_2000"
"Pleasant Hill","Contra Costa County","2009","1229","1506","6.56","0.27","ACS_5YR"
"Pleasant Hill","Contra Costa County","2010","1281","1548","6.88","0.31","ACS_5YR"
"Pleasant Hill","Contra Costa County","2011","1341","1580","7.25","0.33","ACS_5YR"
"Pleasant Hill","Contra Costa County","2012","1355","1554","7.33","0.31","ACS_5YR"
"Pleasant Hill","Contra Costa County","2013","1374","1542","7.45","0.3","ACS_5YR"
"Pleasant Hill","Contra Costa County","2014","1448","1580","7.9","0.33","ACS_5YR"
"Pleasant Hill","Contra Costa County","2015","1474","1567","8.06","0.32","ACS_5YR"
"Pleasant Hill","Contra Costa County","2016","1636","1689","9.06","0.42","ACS_5YR"
"Pleasant Hill","Contra Costa County","2017","1753","1753","9.78","0.48","ACS_5YR"
"Pleasanton","Alameda County","1970","127","923","0","0","Census_1970_imputed"
"Pleasanton","Alameda County","1980","317","1084","1.51","0.17","Census_1980"
"Pleasanton","Alameda County","1990","760","1582","5.01","0.71","Census_1990"
"Pleasanton","Alameda County","2000","1152","1758","8.11","0.91","Census_2000"
"Pleasanton","Alameda County","2009","1410","1728","10.15","0.87","ACS_5YR"
"Pleasanton","Alameda County","2010","1444","1745","10.41","0.89","ACS_5YR"
"Pleasanton","Alameda County","2011","1495","1761","10.82","0.91","ACS_5YR"
"Pleasanton","Alameda County","2012","1505","1727","10.9","0.87","ACS_5YR"
"Pleasanton","Alameda County","2013","1591","1785","11.58","0.93","ACS_5YR"
"Pleasanton","Alameda County","2014","1653","1803","12.07","0.95","ACS_5YR"
"Pleasanton","Alameda County","2015","1723","1832","12.62","0.99","ACS_5YR"
"Pleasanton","Alameda County","2016","1823","1882","13.41","1.04","ACS_5YR"
"Pleasanton","Alameda County","2017","1968","1968","14.56","1.13","ACS_5YR"
"Portola Valley","San Mateo County","1970","150","1094","0","0","Census_1970_imputed"
"Portola Valley","San Mateo County","1980","456","1559","2.04","0.43","Census_1980"
"Portola Valley","San Mateo County","1990","1001","2083","5.67","0.9","Census_1990"
"Portola Valley","San Mateo County","2000","2001","3053","12.34","1.79","Census_2000"
"Portola Valley","San Mateo County","2009","2001","2452","12.34","1.24","ACS_5YR"
"Portola Valley","San Mateo County","2010","2001","2418","12.34","1.21","ACS_5YR"
"Portola Valley","San Mateo County","2011","2001","2357","12.34","1.15","ACS_5YR"
"Portola Valley","San Mateo County","2012","2001","2296","12.34","1.1","ACS_5YR"
"Portola Valley","San Mateo County","2013","2001","2245","12.34","1.05","ACS_5YR"
"Portola Valley","San Mateo County","2014","2001","2183","12.34","1","ACS_5YR"
"Portola Valley","San Mateo County","2015","2290","2435","14.27","1.23","ACS_5YR"
"Portola Valley","San Mateo County","2016","3051","3149","19.34","1.88","ACS_5YR"
"Portola Valley","San Mateo County","2017","2482","2482","15.55","1.27","ACS_5YR"
"Redwood City","San Mateo County","1970","144","1053","0","0","Census_1970_imputed"
"Redwood City","San Mateo County","1980","283","968","0.96","-0.08","Census_1980"
"Redwood City","San Mateo County","1990","670","1394","3.64","0.32","Census_1990"
"Redwood City","San Mateo County","2000","1014","1547","6.02","0.47","Census_2000"
"Redwood City","San Mateo County","2009","1265","1550","7.76","0.47","ACS_5YR"
"Redwood City","San Mateo County","2010","1260","1523","7.73","0.45","ACS_5YR"
"Redwood City","San Mateo County","2011","1308","1541","8.06","0.46","ACS_5YR"
"Redwood City","San Mateo County","2012","1359","1559","8.41","0.48","ACS_5YR"
"Redwood City","San Mateo County","2013","1423","1597","8.86","0.52","ACS_5YR"
"Redwood City","San Mateo County","2014","1500","1637","9.39","0.55","ACS_5YR"
"Redwood City","San Mateo County","2015","1589","1689","10","0.6","ACS_5YR"
"Redwood City","San Mateo County","2016","1722","1777","10.93","0.69","ACS_5YR"
"Redwood City","San Mateo County","2017","1859","1859","11.87","0.77","ACS_5YR"
"Richmond","Contra Costa County","1970","101","739","0","0","Census_1970_imputed"
"Richmond","Contra Costa County","1980","201","687","0.98","-0.07","Census_1980"
"Richmond","Contra Costa County","1990","506","1053","4","0.43","Census_1990"
"Richmond","Contra Costa County","2000","685","1045","5.76","0.41","Census_2000"
"Richmond","Contra Costa County","2009","1007","1234","8.94","0.67","ACS_5YR"
"Richmond","Contra Costa County","2010","1041","1258","9.28","0.7","ACS_5YR"
"Richmond","Contra Costa County","2011","1055","1243","9.41","0.68","ACS_5YR"
"Richmond","Contra Costa County","2012","1074","1232","9.6","0.67","ACS_5YR"
"Richmond","Contra Costa County","2013","1076","1207","9.62","0.63","ACS_5YR"
"Richmond","Contra Costa County","2014","1099","1199","9.85","0.62","ACS_5YR"
"Richmond","Contra Costa County","2015","1102","1172","9.88","0.59","ACS_5YR"
"Richmond","Contra Costa County","2016","1136","1173","10.21","0.59","ACS_5YR"
"Richmond","Contra Costa County","2017","1178","1178","10.63","0.59","ACS_5YR"
"Rio Vista","Solano County","1970","80","583","0","0","Census_1970_imputed"
"Rio Vista","Solano County","1980","186","636","1.33","0.09","Census_1980"
"Rio Vista","Solano County","1990","404","841","4.05","0.44","Census_1990"
"Rio Vista","Solano County","2000","639","975","6.99","0.67","Census_2000"
"Rio Vista","Solano County","2009","1064","1304","12.3","1.23","ACS_5YR"
"Rio Vista","Solano County","2010","1057","1278","12.21","1.19","ACS_5YR"
"Rio Vista","Solano County","2011","983","1158","11.29","0.99","ACS_5YR"
"Rio Vista","Solano County","2012","964","1106","11.05","0.9","ACS_5YR"
"Rio Vista","Solano County","2013","1017","1141","11.71","0.96","ACS_5YR"
"Rio Vista","Solano County","2014","1056","1152","12.2","0.98","ACS_5YR"
"Rio Vista","Solano County","2015","1049","1115","12.11","0.91","ACS_5YR"
"Rio Vista","Solano County","2016","1114","1150","12.93","0.97","ACS_5YR"
"Rio Vista","Solano County","2017","1190","1190","13.88","1.04","ACS_5YR"
"Rohnert Park","Sonoma County","1970","148","1080","0","0","Census_1970_imputed"
"Rohnert Park","Sonoma County","1980","300","1026","1.03","-0.05","Census_1980"
"Rohnert Park","Sonoma County","1990","634","1319","3.28","0.22","Census_1990"
"Rohnert Park","Sonoma County","2000","841","1283","4.68","0.19","Census_2000"
"Rohnert Park","Sonoma County","2009","1121","1373","6.57","0.27","ACS_5YR"
"Rohnert Park","Sonoma County","2010","1134","1371","6.65","0.27","ACS_5YR"
"Rohnert Park","Sonoma County","2011","1149","1353","6.76","0.25","ACS_5YR"
"Rohnert Park","Sonoma County","2012","1165","1336","6.86","0.24","ACS_5YR"
"Rohnert Park","Sonoma County","2013","1161","1303","6.84","0.21","ACS_5YR"
"Rohnert Park","Sonoma County","2014","1205","1315","7.13","0.22","ACS_5YR"
"Rohnert Park","Sonoma County","2015","1228","1306","7.29","0.21","ACS_5YR"
"Rohnert Park","Sonoma County","2016","1318","1360","7.9","0.26","ACS_5YR"
"Rohnert Park","Sonoma County","2017","1417","1417","8.57","0.31","ACS_5YR"
"Ross","Marin County","1970","167","1215","0","0","Census_1970_imputed"
"Ross","Marin County","1980","414","1416","1.48","0.16","Census_1980"
"Ross","Marin County","1990","1001","2083","5.01","0.71","Census_1990"
"Ross","Marin County","2000","2001","3053","11.01","1.51","Census_2000"
"Ross","Marin County","2009","2001","2452","11.01","1.02","ACS_5YR"
"Ross","Marin County","2010","2001","2418","11.01","0.99","ACS_5YR"
"Ross","Marin County","2011","2001","2357","11.01","0.94","ACS_5YR"
"Ross","Marin County","2012","2001","2296","11.01","0.89","ACS_5YR"
"Ross","Marin County","2013","2001","2245","11.01","0.85","ACS_5YR"
"Ross","Marin County","2014","2001","2183","11.01","0.8","ACS_5YR"
"Ross","Marin County","2015","2176","2314","12.06","0.9","ACS_5YR"
"Ross","Marin County","2016","2193","2264","12.16","0.86","ACS_5YR"
"Ross","Marin County","2017","2269","2269","12.61","0.87","ACS_5YR"
"San Anselmo","Marin County","1970","140","1020","0","0","Census_1970_imputed"
"San Anselmo","Marin County","1980","318","1087","1.27","0.07","Census_1980"
"San Anselmo","Marin County","1990","719","1496","4.14","0.47","Census_1990"
"San Anselmo","Marin County","2000","1021","1558","6.3","0.53","Census_2000"
"San Anselmo","Marin County","2009","1307","1601","8.34","0.57","ACS_5YR"
"San Anselmo","Marin County","2010","1309","1582","8.36","0.55","ACS_5YR"
"San Anselmo","Marin County","2011","1402","1651","9.02","0.62","ACS_5YR"
"San Anselmo","Marin County","2012","1403","1610","9.03","0.58","ACS_5YR"
"San Anselmo","Marin County","2013","1463","1642","9.46","0.61","ACS_5YR"
"San Anselmo","Marin County","2014","1427","1557","9.2","0.53","ACS_5YR"
"San Anselmo","Marin County","2015","1494","1588","9.68","0.56","ACS_5YR"
"San Anselmo","Marin County","2016","1565","1615","10.19","0.58","ACS_5YR"
"San Anselmo","Marin County","2017","1649","1649","10.79","0.62","ACS_5YR"
"San Bruno","San Mateo County","1970","155","1134","0","0","Census_1970_imputed"
"San Bruno","San Mateo County","1980","316","1081","1.03","-0.05","Census_1980"
"San Bruno","San Mateo County","1990","709","1476","3.56","0.3","Census_1990"
"San Bruno","San Mateo County","2000","1071","1634","5.89","0.44","Census_2000"
"San Bruno","San Mateo County","2009","1350","1654","7.68","0.46","ACS_5YR"
"San Bruno","San Mateo County","2010","1359","1643","7.74","0.45","ACS_5YR"
"San Bruno","San Mateo County","2011","1445","1702","8.29","0.5","ACS_5YR"
"San Bruno","San Mateo County","2012","1461","1676","8.4","0.48","ACS_5YR"
"San Bruno","San Mateo County","2013","1550","1739","8.97","0.53","ACS_5YR"
"San Bruno","San Mateo County","2014","1587","1731","9.21","0.53","ACS_5YR"
"San Bruno","San Mateo County","2015","1646","1750","9.59","0.54","ACS_5YR"
"San Bruno","San Mateo County","2016","1746","1802","10.23","0.59","ACS_5YR"
"San Bruno","San Mateo County","2017","1897","1897","11.2","0.67","ACS_5YR"
"San Carlos","San Mateo County","1970","162","1180","0","0","Census_1970_imputed"
"San Carlos","San Mateo County","1980","327","1118","1.02","-0.05","Census_1980"
"San Carlos","San Mateo County","1990","744","1548","3.6","0.31","Census_1990"
"San Carlos","San Mateo County","2000","1138","1736","6.03","0.47","Census_2000"
"San Carlos","San Mateo County","2009","1422","1742","7.79","0.48","ACS_5YR"
"San Carlos","San Mateo County","2010","1410","1704","7.71","0.44","ACS_5YR"
"San Carlos","San Mateo County","2011","1462","1722","8.03","0.46","ACS_5YR"
"San Carlos","San Mateo County","2012","1458","1673","8.01","0.42","ACS_5YR"
"San Carlos","San Mateo County","2013","1461","1639","8.03","0.39","ACS_5YR"
"San Carlos","San Mateo County","2014","1560","1702","8.64","0.44","ACS_5YR"
"San Carlos","San Mateo County","2015","1703","1811","9.52","0.53","ACS_5YR"
"San Carlos","San Mateo County","2016","1791","1849","10.07","0.57","ACS_5YR"
"San Carlos","San Mateo County","2017","1957","1957","11.09","0.66","ACS_5YR"
"San Francisco","San Francisco County","1970","128","931","0","0","Census_1970_imputed"
"San Francisco","San Francisco County","1980","267","913","1.09","-0.02","Census_1980"
"San Francisco","San Francisco County","1990","613","1276","3.8","0.37","Census_1990"
"San Francisco","San Francisco County","2000","883","1347","5.92","0.45","Census_2000"
"San Francisco","San Francisco County","2009","1220","1495","8.56","0.61","ACS_5YR"
"San Francisco","San Francisco County","2010","1264","1528","8.9","0.64","ACS_5YR"
"San Francisco","San Francisco County","2011","1332","1569","9.44","0.69","ACS_5YR"
"San Francisco","San Francisco County","2012","1389","1593","9.88","0.71","ACS_5YR"
"San Francisco","San Francisco County","2013","1428","1602","10.19","0.72","ACS_5YR"
"San Francisco","San Francisco County","2014","1473","1607","10.54","0.73","ACS_5YR"
"San Francisco","San Francisco County","2015","1498","1593","10.74","0.71","ACS_5YR"
"San Francisco","San Francisco County","2016","1573","1624","11.32","0.74","ACS_5YR"
