"o_c","caseno","location","stage","keystatus","statdate","casefiled","initinspection","initinspresult","prevhearingdate","prevhearingresult","nexthearingdate","lastpermit","permitfiling","permittype","permitstatus","unpaidfees","geoaddress","city","state","zipcode","geopin","xpos","ypos","longitude","latitude","caseid","pointlocation"
"Open","21-00248-MPM","4215 America St","3 - Hearing","A hearing was held on 08/01/2022 but the result of the hearing is still pending.","2022-08-01T09:30:32.000","2021-01-14T20:17:58.000","2022-01-12T00:00:00.000","Violation: No WIP","2022-08-01T09:30:32","Result Pending",,"09MCH-05167","2009-06-20T00:00:00.000","General Mechanical","Inspection - Expired","0.0","4215 America St","New Orleans","LA","70126","41180833","3700051.77","552179.13","-90.0087367859859","30.011724412510883","264548","POINT (-90.0087367859859 30.011724412510883)"
"Open","22-03568-MPM","229 Audubon Blvd","3 - Hearing","The file has been processed and reviewed by a title examiner and is awaiting scheduling for a hearing.","2022-09-08T15:30:53.000","2022-07-18T11:40:28.000","2022-07-18T11:40:00.000","Violation: No WIP",,,,"15-37539-ERPR","2015-12-15T21:41:23.000","Electrical Repair / Replacement / Addition","Permit Issued","0.0","229 Audubon Blvd","New Orleans","LA","70118","41051537","3666582.43","528774.05","-90.11526698733076","29.948389716601334","278807",
"Open","22-01668-MPM","7428 Benjamin St","3 - Hearing","A hearing was held on 08/08/2022 with a result of ""Reset: Owner Legal Issue"" and was reset to 12/08/2022.","2022-08-08T09:00:17.000","2022-04-27T12:54:07.000","2022-05-11T00:00:00.000","Violation: No WIP","2022-08-08T09:00:17","Reset: Owner Legal Issue","2022-12-08T09:00:00",,,,,"75.0","7428 Benjamin St","New Orleans","LA","70118","41027421","3661667.53","524296.8","-90.13093379093738","29.936221449528674","274906",
"Open","17-12514-MPM","1636 N Dupre St","2 - Title Research","The property was inspected on 10/31/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-10-31T00:00:00.000","2017-10-11T14:59:07.000","2017-10-31T00:00:00.000","Violation: No WIP",,,,"19-00364-FGAS","2019-01-04T12:19:46.000","Mechanical Fuel Gas","Certificate of Completion","0.0","1636 N Dupre St","New Orleans","LA","70119","41080718","3678727.68","540824.66","-90.07650204370965","29.981164200591962","234254","POINT (-90.07650204370965 29.981164200591962)"
"Open","21-01987-MPM","6210-6212 Vermillion Blvd","2 - Title Research","The property was inspected on 06/21/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-06-21T00:00:00.000","2021-03-04T12:26:38.000","2021-06-21T00:00:00.000","Violation: No WIP",,,,"05ELC-13618","2006-01-20T00:00:00.000","Electrical Repair / Replacement / Addition","Application Acceptance - Approved","0.0","6210 Vermillion Blvd","New Orleans","LA","70122","41082950","3682959.39","555882.5","-90.06260897643406","30.02243954822724","266289","POINT (-90.06260897643406 30.02243954822724)"
"Open","18-05451-MPM","326 Verret St","2 - Title Research","The property was inspected on 07/18/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-07-18T11:35:00.000","2018-06-21T15:32:44.000","2018-07-18T11:35:00.000","Violation: No WIP",,,,"04BLD-01644","2004-08-19T00:00:00.000","Accessory Structure","Application Acceptance - Approved No Review","0.0","326 Verret St","New Orleans","LA","70114","41003381","3686940.59","530527.32","-90.05092601905959","29.952599842631354","241530","POINT (-90.05092601905959 29.952599842631354)"
"Open","22-03622-MPM","2930 Camp St","3 - Hearing","Notice has been sent of an upcoming hearing on 10/06/2022.","2022-09-08T11:07:37.000","2022-07-19T10:48:29.000","2022-07-19T15:42:00.000","Violation: No WIP",,,"2022-10-06T09:00:00",,,,,"0.0","2930 Camp St","New Orleans","LA","70115","41041719","3676232.92","520673.23","-90.08507499473416","29.92582950589277","278861",
"Open","22-00616-MPM","6000 Chef Menteur Hwy","3 - Hearing","Notice has been sent of an upcoming hearing on 09/15/2022.","2022-08-17T14:54:59.000","2022-02-11T10:28:32.000","2022-02-11T10:25:00.000","Complete",,,"2022-09-15T13:15:23","22-12371-ECOA","2022-04-26T08:30:36.000","Change of Address","Permit Issued","0.0","6000 Chef Menteur Hwy","New Orleans","LA","70126","41127146","3696738.99","551482.07","-90.01922844981974","30.009912642292","273851",
"Open","22-04373-MPM","1530 N Claiborne Ave","3 - Hearing","Notice has been sent of an upcoming hearing on 10/03/2022.","2022-08-31T15:55:00.000","2022-08-09T18:33:10.000","2022-08-22T00:00:00.000","Violation: No WIP",,,"2022-10-03T09:43:02","13-40006-SPMA","2013-10-03T00:00:00.000","Special Event - Master","Permit Issued","0.0","1530 N Claiborne Ave","New Orleans","LA","70116","41063513","3681968.17","537300.68","-90.06639018581265","29.971376349567006","280613",
"Open","22-00467-MPM","2527-2529 N Claiborne Ave","3 - Hearing","A hearing was held on 08/16/2022 with a result of ""Reset: Work In Progress"" and was reset to 10/17/2022.","2022-08-16T09:00:59.000","2022-02-03T16:44:48.000","2022-02-07T00:00:00.000","Violation: No WIP","2022-08-16T09:00:59","Reset: Work In Progress","2022-10-17T09:00:59","19-22829-EVAC","2019-07-22T10:47:49.000","Electrical Vacancy","Meter Release","75.0","2527 N Claiborne Ave","New Orleans","LA","70117","41069571","3687309.29","538381.48","-90.0494839654396","29.974184705434304","273702",
"Open","21-01351-MPM","5516 Warrington Dr","2 - Title Research","The property was inspected on 05/19/2021 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2021-05-19T00:00:00.000","2021-02-18T08:59:44.000","2021-05-19T00:00:00.000","Violation: No WIP",,,,"22-07181-DEMO","2022-03-10T10:16:59.000","Demolition","Application Submitted","0.0","5516 Warrington Dr","New Orleans","LA","70122","41084690","3680755.35","553133.54","-90.06966900174216","30.014947933821055","265653","POINT (-90.06966900174216 30.014947933821055)"
"Open","19-06020-MPM","1615 Choctaw St","2 - Title Research","The property was inspected on 06/05/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-06-05T00:00:00.000","2019-06-06T12:30:04.000","2019-06-05T00:00:00.000","Violation: No WIP",,,,"12-33925-DEMO","2012-12-19T00:00:00.000","Demolition","Certificate of Completion","0.0","1615 Choctaw St","New Orleans","LA","70117","41121167","3698008.92","535886.62","-90.01578285543307","29.966990760630836","254695","POINT (-90.01578285543307 29.966990760630836)"
"Open","17-13215-MPM","2635-2637 N Johnson St","2 - Title Research","The property was inspected on 12/05/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-12-05T00:00:00.000","2017-11-07T16:04:48.000","2017-12-05T00:00:00.000","Violation: No WIP",,,,"06MCH-07913","2006-10-25T00:00:00.000","General Mechanical","Inspection - Completed","0.0","2637 N Johnson St","New Orleans","LA","70117","41069738","3688131.96","539845.07","-90.04683389262527","29.978183690888365","234955","POINT (-90.04683389262527 29.978183690888365)"
"Open","18-04051-MPM","2700-2702 S Johnson St","2 - Title Research","The property was inspected on 08/06/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-08-06T00:00:00.000","2018-05-15T13:24:01.000","2018-08-06T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2702 S Johnson St","New Orleans","LA","70125","41040654","3672643.99","527990.81","-90.09615479004209","29.94605749330594","240130","POINT (-90.09615479004209 29.94605749330594)"
"Open","22-00464-MPM","2531-2533 N Claiborne Ave","3 - Hearing","A hearing was held on 08/16/2022 with a result of ""Reset: Work In Progress"" and was reset to 10/17/2022.","2022-08-16T09:00:40.000","2022-02-03T15:54:47.000","2022-02-07T00:00:00.000","Violation: No WIP","2022-08-16T09:00:40","Reset: Work In Progress","2022-10-17T09:00:00","13-33989-SERV","2013-08-12T00:00:00.000","Electrical Service / Circuit / Feeder","Permit Issued","0.0","2531 N Claiborne Ave","New Orleans","LA","70117","41063625","3687344.36","538381.98","-90.04937318884704","29.974184999764677","273699",
"Open","22-02391-MPM","1836 Clouet St","3 - Hearing","Notice has been sent of an upcoming hearing on 10/04/2022.","2022-09-07T13:57:30.000","2022-06-01T13:40:15.000","2022-06-22T00:00:00.000","Violation: No WIP",,,"2022-10-04T11:00:13","17-13113-RNVN","2017-04-17T12:40:12.000","Renovation (Non-Structural)","Permit Denied","0.0","1836 Clouet St","New Orleans","LA","70117","41070791","3689694.91","538958.76","-90.04192910187425","29.975698308735915","275631",
"Open","22-02671-MPM","2635 Comet St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/13/2022.","2022-08-15T11:29:49.000","2022-06-08T13:39:37.000","2022-07-03T00:00:00.000","Violation: No WIP",,,"2022-09-13T11:30:09","10MCH-01827","2010-03-26T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","2635 Comet St","New Orleans","LA","70131","41139288","3699782.61","521160.68","-90.01071836090945","29.92644340293226","275911",
"Open","22-00157-MPM","14900 Curran Rd","3 - Hearing","Notice has been sent of an upcoming hearing on 09/19/2022.","2022-05-27T11:21:51.000","2022-01-12T11:34:14.000","2022-02-06T00:00:00.000","Violation: No WIP",,,"2022-09-19T09:00:00","16-03442-FGAS","2016-02-01T14:46:45.000","Mechanical Fuel Gas","Permit Issued","0.0","14900 Curran Rd","New Orleans","LA","70128","41115801","3720586.03","574057.89","-89.94302257288993","30.071213360824387","273385",
"Open","22-00717-MPM","1825-1827 Duels St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/19/2022.","2022-05-26T15:19:54.000","2022-02-16T11:00:53.000","2022-03-31T00:00:00.000","Violation: No WIP",,,"2022-09-19T09:30:00","21-23018-RNVN","2021-08-09T17:43:38.000","Renovation (Non-Structural)","Application Submitted","0.0","1825 Duels St","New Orleans","LA","70119","41075946","3681757.93","542394.63","-90.06687634463566","29.985389328035033","273953",
"Open","22-03279-MPM","7948 Edgelake Ct","3 - Hearing","A hearing was held on 08/18/2022 but the result of the hearing is still pending.","2022-08-18T09:00:48.000","2022-07-06T10:19:55.000","2022-07-06T10:20:00.000","Violation: No WIP","2022-08-18T09:00:48","Result Pending",,,,,,"1575.0","7948 Edgelake Ct","New Orleans","LA","70126","41096493","3702992.95","562263.6","-89.99907343071514","30.03935899153498","276520",
"Open","22-04277-MPM","6851 General Haig St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/13/2022.","2022-08-11T15:36:08.000","2022-08-08T11:09:34.000","2022-08-09T00:00:00.000","Violation: No WIP",,,"2022-09-13T10:00:18","14-22948-RNVS","2014-07-23T00:00:00.000","Renovation (Structural)","Permit Approved","0.0","6851 General Haig St","New Orleans","LA","70124","41013719","3671154.76","552884.05","-90.10001083677632","30.014549556875533","280517",
"Open","16-13326-MPM","2681 Acacia St","2 - Title Research","The property was inspected on 01/22/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-01-22T00:00:00.000","2016-12-28T15:40:00.000","2017-01-22T00:00:00.000","Violation: No WIP",,,,"08MCH-03931","2008-04-03T00:00:00.000","General Mechanical","Application Acceptance - Approved","0.0","2681 Acacia St","New Orleans","LA","70122","41110351","3687837.97","546481.4","-90.04752721420044","29.996440301549978","220688","POINT (-90.04752721420044 29.996440301549978)"
"Open","18-07298-MPM","5467 Dauphine St","2 - Title Research","The property was inspected on 08/02/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-08-02T00:00:00.000","2018-08-03T09:47:55.000","2018-08-02T00:00:00.000","Violation: No WIP",,,,"22-02958-HDLC","2022-01-31T14:18:36.000","HDLC COA","Permit Issued","0.0","5467 Dauphine St","New Orleans","LA","70117","41126015","3697360.45","532749.28","-90.0179444520132","29.958384677407988","243377","POINT (-90.0179444520132 29.958384677407988)"
"Open","16-08077-MPM","1715 Feliciana St","2 - Title Research","The property was inspected on 08/16/2016 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2016-08-16T14:30:00.000","2016-08-12T14:15:34.000","2016-08-16T14:30:00.000","Violation: No WIP",,,,"10BLD-06230","2010-12-22T00:00:00.000","Demolition","Inspection - Completed No Requirements","0.0","1715 Feliciana St","New Orleans","LA","70117","41070876","3689397.66","538393.33","-90.04288800895047","29.97415278434543","215438","POINT (-90.04288800895047 29.97415278434543)"
"Open","18-03237-MPM","909 Wagner St","2 - Title Research","The property was inspected on 05/08/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-05-08T10:45:00.000","2018-04-25T15:56:39.000","2018-05-08T10:45:00.000","Violation: No WIP",,,,"16-12118-DEMO","2016-04-13T11:47:00.000","Demolition","Certificate of Completion","0.0","909 Wagner St","New Orleans","LA","70114","41003558","3690458.73","528134.37","-90.0399026512002","29.9459113185105","239316","POINT (-90.0399026512002 29.9459113185105)"
"Open","19-03003-MPM","4730 Warrington Dr","2 - Title Research","The property was inspected on 04/17/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-04-17T16:19:00.000","2019-04-17T16:17:57.000","2019-04-17T16:19:00.000","Violation: No WIP",,,,"06BLD-11262","2006-12-16T00:00:00.000","Demolition","Certificate of Occupancy - Issued No Meter","0.0","4730 Warrington Dr","New Orleans","LA","70122","41211283","3681048.71","549956.39","-90.06885290117111","30.00620301951534","251678","POINT (-90.06885290117111 30.00620301951534)"
"Open","22-03365-MPM","6340 Eastover Dr","3 - Hearing","A hearing was held on 08/18/2022 with a result of ""Reset: Work In Progress"".","2022-08-18T11:30:13.000","2022-07-08T10:59:23.000","2022-07-08T10:55:00.000","Violation: No WIP","2022-08-18T11:30:13","Reset: Work In Progress",,"11ELC-06446","2011-06-20T00:00:00.000","Electrical Service / Circuit / Feeder","Permit Issuance - Active","0.0","6340 Eastover Dr","New Orleans","LA","70128","41102794","3717899.65","563720.11","-89.95190893582968","30.042878099121474","278604",
"Open","22-03367-MPM","6400 Eastover Dr","3 - Hearing","Notice has been sent of an upcoming hearing on 09/13/2022.","2022-08-12T10:09:44.000","2022-07-08T11:06:53.000","2022-07-08T11:05:00.000","Violation: No WIP",,,"2022-09-13T10:30:39","10MCH-08279","2010-10-01T00:00:00.000","General Mechanical","Inspection - Completed","0.0","6400 Eastover Dr","New Orleans","LA","70128","41196523","3718285.32","563187.03","-89.95071040559235","30.041399556109415","278606",
"Open","22-04016-MPM","4441 General Pershing St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/15/2022.","2022-08-18T15:49:40.000","2022-08-01T12:11:57.000","2022-08-15T08:00:00.000","Violation: No WIP",,,"2022-09-15T11:30:27","10ELC-01593","2010-03-12T00:00:00.000","Electrical Repair / Replacement / Addition","Application Acceptance - Approved","0.0","4441 General Pershing St","New Orleans","LA","70125","41045951","3669207.56","530000.05","-90.10693690618879","29.95168382254324","280256",
"Open","18-10131-MPM","2509 Andry St","2 - Title Research","The property was inspected on 11/30/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-11-30T00:00:00.000","2018-10-04T13:36:25.000","2018-11-30T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2509 Andry St","New Orleans","LA","70117","41123524","3698663.69","539304.98","-90.01359076652591","29.976369301666615","246210","POINT (-90.01359076652591 29.976369301666615)"
"Open","18-05282-MPM","2238 Charbonnet St","2 - Title Research","The property was inspected on 01/30/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-01-30T00:00:00.000","2018-06-18T14:48:14.000","2018-01-30T00:00:00.000","Violation: No WIP",,,,"18-33454-DEMO","2018-10-09T10:34:44.000","Demolition","Permit Issued","0.0","2238 Charbonnet St","New Orleans","LA","70117","41121134","3699736.12","538071.13","-90.01024872835274","29.972942654056794","241361","POINT (-90.01024872835274 29.972942654056794)"
"Open","19-04355-MPM","1601 Elizardi Blvd","2 - Title Research","The property was inspected on 05/03/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-05-03T10:45:00.000","2019-05-07T10:42:35.000","2019-05-03T10:45:00.000","Violation: No WIP",,,,"22-17244-NEWC","2022-06-09T10:37:23.000","New Construction","Application Submitted","0.0","1601 Elizardi Blvd","New Orleans","LA","70114","41188918","3694638.12","525287.41","-90.02680946565857","29.93795277799997","253030","POINT (-90.02680946565857 29.93795277799997)"
"Open","21-08766-MPM","413 N Johnson St","2 - Title Research","The property was inspected on 02/10/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-02-10T00:00:00.000","2021-12-14T14:47:35.000","2022-02-10T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","413 N Johnson St","New Orleans","LA","70119","41018106","3678000.95","534708.07","-90.07900886671901","29.96436757374612","273070",
"Open","18-04744-MPM","6125-6127 Lafaye St","2 - Title Research","The property was inspected on 07/05/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-07-05T00:00:00.000","2018-06-05T15:44:55.000","2018-07-05T00:00:00.000","Violation: No WIP",,,,"22-25772-NEWC","2022-08-25T14:03:26.000","New Construction","Application Submitted","0.0","6125 Lafaye St","New Orleans","LA","70122","41073554","3687184.9","555836.21","-90.04925905269295","30.022182741962702","240823","POINT (-90.04925905269295 30.022182741962702)"
"Open","22-00352-MPM","2179-2181 Law St","2 - Title Research","The property was inspected on 01/31/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-01-31T00:00:00.000","2022-01-26T10:10:04.000","2022-01-31T00:00:00.000","Violation: No WIP",,,,"22-15457-RNVN","2022-05-23T16:06:36.000","Renovation (Non-Structural)","Certificate of Occupancy","0.0","2181 Law St","New Orleans","LA","70119","41077177","3684289.31","541839.79","-90.05890026728456","29.983786540058468","273586",
"Open","19-00616-MPM","4902 Warrington Dr","2 - Title Research","The property was inspected on 01/24/2019 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2019-01-24T15:03:00.000","2019-01-28T15:00:38.000","2019-01-24T15:03:00.000","Violation: No WIP",,,,"20-01502-RNVN","2020-01-21T17:11:06.000","Renovation (Non-Structural)","Permit Issued","0.0","4902 Warrington Dr","New Orleans","LA","70122","41107066","3680992.16","550631.61","-90.06900801872993","30.008061347525313","249291","POINT (-90.06900801872993 30.008061347525313)"
"Open","22-03860-MPM","9018 Peach St","3 - Hearing","Notice has been sent of an upcoming hearing on 09/13/2022.","2022-08-16T14:19:52.000","2022-07-26T09:16:46.000","2022-07-29T00:00:00.000","Violation: No WIP",,,"2022-09-13T14:45:30","22-26662-LOOP","2022-09-01T21:27:46.000","Construction Loop","Meter Release","0.0","9018 Peach St","New Orleans","LA","70118","41023938","3666130.34","537924.49","-90.11638758205513","29.973563626532528","279099",
"Open","17-02362-MPM","1500010 Tullis Dr","2 - Title Research","The property was inspected on 04/18/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-04-18T09:55:00.000","2017-03-15T11:46:51.000","2017-04-18T09:55:00.000","Violation: No WIP",,,,,,,,"0.0",,,,,,"3701559.21","512095.35","-90.00544180191817","29.901460330955487","224100","POINT (-90.00544180191817 29.901460330955487)"
"Open","18-00632-MPM","3506 N Derbigny St","2 - Title Research","The property was inspected on 02/27/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-02-27T00:00:00.000","2018-02-01T12:43:41.000","2018-02-27T00:00:00.000","Violation: No WIP",,,,"21-28654-ERPR","2021-10-13T07:26:45.000","Electrical Repair / Replacement / Addition","Meter Release","0.0","3506 N Derbigny St","New Orleans","LA","70117","41064606","3691078.16","537786.24","-90.03760230358897","29.972431355484872","236708","POINT (-90.03760230358897 29.972431355484872)"
"Open","16-08219-MPM","1800 Independence St","2 - Title Research","The property was inspected on 08/15/2016 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2016-08-15T00:00:00.000","2016-08-17T08:15:38.000","2016-08-15T00:00:00.000","Violation: No WIP",,,,"12BLD-00153","2012-01-10T00:00:00.000","Demolition","Permit Issuance - Active","0.0","1800 Independence St","New Orleans","LA","70117","41066396","3691544.19","538202.15","-90.03611563403804","29.973560461876268","215580","POINT (-90.03611563403804 29.973560461876268)"
"Open","17-09742-MPM","2023 S Liberty St","2 - Title Research","The property was inspected on 07/25/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-07-25T00:00:00.000","2017-07-25T13:59:58.000","2017-07-25T00:00:00.000","Violation: No WIP",,,,,,,,"0.0","2023 S Liberty St","New Orleans","LA","70113","41040935","3676371.13","526121.1","-90.084451268656","29.94080522875087","231481","POINT (-90.084451268656 29.94080522875087)"
"Open","22-03433-MPM","3054 General De Gaulle Dr","3 - Hearing","A hearing was held on 08/18/2022 with a result of ""Reset: Work In Progress"" and was reset to 10/17/2022.","2022-08-18T11:00:23.000","2022-07-01T07:28:08.000","2022-07-01T07:15:00.000","Violation: No WIP","2022-08-18T11:00:23","Reset: Work In Progress","2022-10-17T09:30:00","21-26580-SATT","2021-09-22T10:37:28.000","Attached Sign","Permit Issued","75.0","3054 General De Gaulle Dr","New Orleans","LA","70114","41006568","3695409.82","521271.26","-90.02451798242261","29.92688552289126","278672",
"Open","22-00314-MPM","1838 Hope St","3 - Hearing","A hearing was held on 08/16/2022 with a result of ""Reset: Insufficient Notice"" and was reset to 09/15/2022.","2022-08-16T10:00:49.000","2022-01-25T10:40:53.000","2022-01-31T13:00:00.000","Violation: No WIP","2022-08-16T10:00:49","Reset: Insufficient Notice","2022-09-15T10:00:00","21-28172-RNVN","2021-10-07T17:06:02.000","Renovation (Non-Structural)","Permit Approved","75.0","1838 Hope St","New Orleans","LA","70119","41076817","3680856.08","541870.79","-90.06974316028825","29.983976328650698","273548",
"Open","20-22657-MPM","2843 Boyd St","3 - Hearing","The file has been researched and is awaiting Quality Assurance review before being set for a hearing.","2021-04-22T15:21:42.000","2020-11-10T15:03:12.000","2021-04-08T00:00:00.000","Violation: No WIP",,,,"22-02727-DEMO","2022-01-27T10:37:47.000","City IDC Demolition","Application Submitted","0.0","2843 Boyd St","New Orleans","LA","70131","41139057","3708096.75","519744.98","-89.98452578403808","29.922284225882734","263277","POINT (-89.98452578403808 29.922284225882734)"
"Open","22-05161-MPM","3118 Marais St","3 - Hearing","Notice has been sent of an upcoming hearing on 10/04/2022.","2022-09-07T10:55:01.000","2022-09-06T07:36:06.000","2022-09-01T07:35:00.000","Violation: No WIP",,,"2022-10-04T11:00:49","16-41027-HDLC","2016-12-16T09:08:36.000","HDLC COA","Permit Issued","0.0","3118 Marais St","New Orleans","LA","70117","41067966","3689252.92","536279.69","-90.04342027663591","29.968345499185883","281401",
"Open","22-05131-MPM","1202 Marengo St","3 - Hearing","The file has been researched and is awaiting Quality Assurance review before being set for a hearing.","2022-09-12T15:33:57.000","2022-09-02T07:54:16.000","2022-09-02T07:50:00.000","Violation: No WIP",,,,"18-39255-EVAC","2018-11-29T16:52:12.000","Electrical Vacancy","Meter Release","0.0","1202 Marengo St","New Orleans","LA","70115","41047586","3671958.79","519964.08","-90.09859129931422","29.92400690764331","281371",
"Open","22-03749-MPM","6881 Parc Brittany Blvd","3 - Hearing","Notice has been sent of an upcoming hearing on 09/19/2022.","2022-08-11T15:45:32.000","2022-07-21T13:06:45.000","2022-07-21T13:05:00.000","Violation: No WIP",,,"2022-09-19T10:00:44","20-30918-EVAC","2020-06-10T13:07:03.000","Electrical Vacancy","VOIDED - Applicant Withdrew Permit","0.0","6881 Parc Brittany Blvd","New Orleans","LA","70126","41214670","3703116.17","557799.74","-89.99884831790175","30.027081171742218","278988",
"Open","20-22852-MPM","1516-1518 Louisa St","1 - Inspection","The case was filed on 11/18/2020 and the property is awaiting inspection to proceed further.","2020-11-18T13:52:01.000","2020-11-18T13:52:01.000",,,,,,"21-14313-SERV","2021-07-28T08:56:24.000","Electrical Service / Circuit / Feeder","VOIDED - Duplicate Permit","0.0","1516 Louisa St","New Orleans","LA","70117","41067197","3689933.94","537514.35","-90.0412256225381","29.97171928198945","263472","POINT (-90.0412256225381 29.97171928198945)"
"Open","17-03851-MPM","2123 S Liberty St","2 - Title Research","The property was inspected on 05/01/2017 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2017-05-01T10:30:00.000","2017-04-26T10:05:24.000","2017-05-01T10:30:00.000","Violation: No WIP",,,,"18-09021-HVAC","2018-03-16T09:39:15.000","Mechanical HVAC","Permit Issued","0.0","2123 S Liberty St","New Orleans","LA","70113","41040785","3676141.83","525943.58","-90.08518131463877","29.940323977141638","225589","POINT (-90.08518131463877 29.940323977141638)"
"Open","18-05690-MPM","2229-2231 S Liberty St","2 - Title Research","The property was inspected on 06/26/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-06-26T00:00:00.000","2018-06-27T09:07:55.000","2018-06-26T00:00:00.000","Violation: No WIP",,,,"20-00961-SERV","2020-01-14T14:09:21.000","Electrical Service / Circuit / Feeder","Permit Issued","0.0","2231 S Liberty St","New Orleans","LA","70113","41040801","3675769.08","525695.03","-90.08636668689137","29.93965170557855","241769","POINT (-90.08636668689137 29.93965170557855)"
"Open","16-03488-MPM","3157 Saint Claude Ave [Family Dollar Store #7821]","2 - Title Research","The property was inspected on 06/02/2016 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2016-06-02T00:00:00.000","2016-05-04T12:26:03.000","2016-06-02T00:00:00.000","Violation: No WIP",,,,"20-22265-HVAC","2020-03-16T15:58:48.000","Mechanical HVAC","Permit Issued","0.0","3157 St Claude Ave","New Orleans","LA","70117","41188831","3689501.84","535998.13","-90.04264419399304","29.967563600547653","210846","POINT (-90.04264419399304 29.967563600547653)"
"Open","21-05877-MPM","1901 Washington Ave","2 - Title Research","The property was inspected on 02/02/2022 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2022-02-02T00:00:00.000","2021-07-16T15:52:30.000","2022-02-02T00:00:00.000","Violation: No WIP",,,,"07COM-01432","2007-08-30T00:00:00.000","Emergency Permit","Application Acceptance - Approved No Review","0.0","1901 Washington Ave","New Orleans","LA","70113","41037116","3675333.15","523495.8","-90.08781845254823","29.93361757929727","270181","POINT (-90.08781845254823 29.93361757929727)"
"Open","22-01060-MPM","2425 Louisiana Ave","3 - Hearing","A hearing was held on 08/08/2022 but the result of the hearing is still pending.","2022-08-08T13:15:26.000","2022-03-16T14:59:39.000","2022-03-15T14:55:00.000","Violation: No WIP","2022-08-08T13:15:26","Result Pending",,"21-25580-RNVN","2021-09-10T13:27:18.000","Renovation (Non-Structural)","Application Submitted","175.0","2425 Louisiana Ave","New Orleans","LA","70115","41053350","3673036.66","524451.25","-90.09503576810499","29.93631319597537","274296",
"Open","22-04129-MPM","12345 N Interstate 10 Service Rd","3 - Hearing","Notice has been sent of an upcoming hearing on 09/19/2022.","2022-08-24T09:30:01.000","2022-08-04T10:11:12.000","2022-08-04T10:10:00.000","Violation: No WIP",,,"2022-09-19T10:00:31","22-25939-DEMO","2022-08-26T16:49:05.000","Demolition","Permit Issued","0.0","12345 N Interstate 10 Service Rd","New Orleans","LA","70128","41103457","3716593.31","566491.53","-89.95593216489742","30.050541612263533","280369",
"Open","18-07166-MPM","3917 N Derbigny St","2 - Title Research","The property was inspected on 09/10/2018 with a finding of ""Violation: No WIP"". The file is now awaiting title research before it can be set for a hearing.","2018-09-10T00:00:00.000","2018-08-01T08:30:52.000","2018-09-10T00:00:00.000","Violation: No WIP",,,,"09BLD-00528","2009-03-01T00:00:00.000","Demolition","Permit Issuance - Active","0.0","3917 N Derbigny St","New Orleans","LA","70117","41070641","3692235.92","537699.85","-90.03394900251033","29.97215776411569","243245","POINT (-90.03394900251033 29.97215776411569)"
