"license","license_type","last_name","first_name","middle_name","status","issue_date","expiration_date","association","association_license_number","broker_license","none"
"7345619-CN00","Real Estate Company",,,,"Active","2009-05-05T00:00:00.000",,"BLOC REAL ESTATE LLC","7345619-CN00","5805344-PB00",
"6796143-MN00","Property Management Company",,,,"Active","2007-10-26T00:00:00.000",,"BLOOMING PROPERTY MANAGEMENT & LODGING","6796143-MN00","6647561-DB00",
"6130857-CN00","Real Estate Company",,,,"Active","2006-02-23T00:00:00.000",,"BLUE BELL REALTY INCORPORATED","6130857-CN00","5465765-PB00",
"7989632-CN00","Real Estate Company",,,,"Active","2011-05-02T00:00:00.000",,"BLUE DIAMOND REALITY LLC","7989632-CN00","6561455-PB00",
"8530608-CN00","Real Estate Company",,,,"Active","2012-12-31T00:00:00.000",,"BLUE KEY REALTY, LLC","8530608-CN00","6285869-PB00",
"5973714-CN00","Real Estate Company",,,,"Active","2005-07-26T00:00:00.000",,"BLUE RIVER ADVISORS INC","5973714-CN00","5481773-PB00",
"9003816-CN00","Real Estate Company",,,,"Active","2014-04-01T00:00:00.000",,"BLUE SKY REAL ESTATE","9003816-CN00","5972627-PB00",
"9124669-CN00","Real Estate Company",,,,"Active","2014-08-07T00:00:00.000",,"BLUEMOUNTAIN REALTY LLC","9124669-CN00","5500450-PB00",
"7520163-CN00","Real Estate Company",,,,"Active","2009-11-16T00:00:00.000",,"BLUEROOF REAL ESTATE COMPANY","7520163-CN00","5506123-PB00",
"7652606-MN00","Property Management Company",,,,"Active","2010-04-05T00:00:00.000",,"BMG RENTALS","7652606-MN00","5497397-DB00",
"8671608-CN00","Real Estate Company",,,,"Active","2013-05-06T00:00:00.000",,"Boardwalk Real Estate LLC*","8671608-CN00","5674189-PB00",
"7303670-CN00","Real Estate Company",,,,"Active","2012-11-20T00:00:00.000",,"BOARDWALK REALTY & MANAGEMENT","7303670-CN00","5768309-PB00",
"8914122-MN00","Property Management Company",,,,"Active","2014-01-14T00:00:00.000",,"BOARDWALK REALTY & MANAGEMENT NORTH","8914122-MN00","5684751-DB00",
"5482687-CN00","Real Estate Company",,,,"Active","1997-10-31T00:00:00.000",,"BOGART AND COMPANY REALTORS","5482687-CN00","5467659-PB00",
"8603054-MN00","Property Management Company",,,,"Active","2013-03-05T00:00:00.000",,"BOLTON PROPERTY MANAGEMENT","8603054-MN00","5505161-DB00",
"8462276-CN00","Real Estate Company",,,,"Active","2012-11-20T00:00:00.000",,"BONAIR FINANCIAL CORPORATION","8462276-CN00","8398876-PB00",
"5465892-CN00","Real Estate Company",,,,"Active","1989-04-27T00:00:00.000",,"BONDED REALTY & RENTAL SERVICE LC","5465892-CN00","5467905-PB00",
"5476032-CN00","Real Estate Company",,,,"Active","2001-02-12T00:00:00.000",,"BONNE TERRE","5476032-CN00","5450898-PB00",
"5866463-CN00","Real Estate Company",,,,"Active","2005-03-15T00:00:00.000",,"BONNEVILLE DEVELOPMENT GROUP LLC","5866463-CN00","5475875-PB00",
"5466759-CN00","Real Estate Company",,,,"Active","1984-08-31T00:00:00.000",,"BONNEVILLE MORTGAGE COMPANY","5466759-CN00","5481053-PB00",
"5454902-CN00","Real Estate Company",,,,"Active","1988-06-28T00:00:00.000",,"BONNEVILLE REALTY","5454902-CN00","5461232-PB00",
"6790081-CN00","Real Estate Company",,,,"Active","2007-10-19T00:00:00.000",,"BONNEVILLE REALTY MANAGEMENT LC","6790081-CN00","5461581-PB00",
"5637454-CN00","Real Estate Company",,,,"Active","2004-04-23T00:00:00.000",,"BOOMERANG REAL ESTATE PLLC","5637454-CN00","5480862-PB00",
"8284492-CN00","Real Estate Company",,,,"Active","2012-04-27T00:00:00.000",,"BOOMERANG REAL ESTATE SERVICES LLC","8284492-CN00","6023118-PB00",
"9017900-BO00","Branch Office",,,,"Active","2014-04-18T00:00:00.000",,"BOOMERANG REAL ESTATE SERVICES LLC (SOUTH JORDAN)","9017900-BO00","6023118-PB00",
"9017900-BO00","Branch Office",,,,"Active","2014-04-18T00:00:00.000",,"BOOMERANG REAL ESTATE SERVICES LLC (SOUTH JORDAN)","9017900-BO00","8284492-CN00",
"9017900-BO00","Branch Office",,,,"Active","2014-04-18T00:00:00.000",,"BOOMERANG REAL ESTATE SERVICES LLC (SOUTH JORDAN)","9017900-BO00","5493595-BB00",
"8539844-CN00","Real Estate Company",,,,"Active","2013-01-09T00:00:00.000",,"BORZONI REALTY LLC","8539844-CN00","5506301-PB00",
"5452360-CN00","Real Estate Company",,,,"Active","1984-08-31T00:00:00.000",,"BOULDER MOUNTAIN REALTY INC","5452360-CN00","5453138-PB00",
"5559260-CN00","Real Estate Company",,,,"Active","2004-01-09T00:00:00.000",,"BOULDER VENTURES DEVELOPMENT INC","5559260-CN00","5559238-PB00",
"8352699-CN00","Real Estate Company",,,,"Active","2012-06-01T00:00:00.000",,"BOWERS REAL ESTATE","8352699-CN00","5481594-PB00",
"5477097-CN00","Real Estate Company",,,,"Active","1991-08-23T00:00:00.000",,"BOWLER REALTY, INC.","5477097-CN00","5466685-PB00",
"9162684-CN00","Real Estate Company",,,,"Active","2014-09-16T00:00:00.000",,"Boyack Brokerage Real Estate","9162684-CN00","9162677-PB00",
"5458924-CN00","Real Estate Company",,,,"Active","1986-07-17T00:00:00.000",,"BOYER COMPANY, L.C./THE","5458924-CN00","5458923-PB00",
"6264705-CN00","Real Estate Company",,,,"Active","2006-06-23T00:00:00.000",,"BOYER INVESTMENT COMPANY II LC","6264705-CN00","5490872-PB00",
"6088143-CN00","Real Estate Company",,,,"Active","2005-12-27T00:00:00.000",,"BRADFORD C SCHMUTZ","6088143-CN00","5451832-PB00",
"8521920-MN00","Property Management Company",,,,"Active","2012-12-12T00:00:00.000",,"BRG PROPERTY MANAGEMENT*","8521920-MN00","5506304-DB00",
"5452364-CN00","Real Estate Company",,,,"Active","1986-01-21T00:00:00.000",,"BRIAN HEAD RESORT PROPERTIES","5452364-CN00","5454157-PB00",
"5493225-MN00","Property Management Company",,,,"Active","2001-08-07T00:00:00.000",,"BRIDGE PROPERTY MANAGEMENT, LC","5493225-MN00","5452199-DB00",
"5478091-CN00","Real Estate Company",,,,"Active","1992-04-16T00:00:00.000",,"BRIDGE REALTY","5478091-CN00","5461410-PB00",
"8450659-CN00","Real Estate Company",,,,"Active","2012-09-27T00:00:00.000",,"BRIDGEWAY REALTY LLC","8450659-CN00","6419581-PB00",
"8952883-CN00","Real Estate Company",,,,"Active","2014-02-20T00:00:00.000",,"BRIGHTON REALTY LLC","8952883-CN00","5491269-PB00",
"7857089-CN00","Real Estate Company",,,,"Active","2010-12-13T00:00:00.000",,"BRIM PROPERTIES LLC","7857089-CN00","5502533-PB00",
"5473556-CN00","Real Estate Company",,,,"Active","1987-03-05T00:00:00.000",,"BRIMLEY, REALTOR/PAULETTE","5473556-CN00","5461322-PB00",
"5931737-CN00","Real Estate Company",,,,"Active","2005-06-06T00:00:00.000",,"BRINGHURST GROUP / THE","5931737-CN00","5473931-PB00",
"5482121-CN00","Real Estate Company",,,,"Active","1997-07-03T00:00:00.000",,"BRINKERHOFF AND ASSOCIATES LLC","5482121-CN00","5455075-PB00",
"6912368-CN00","Real Estate Company",,,,"Active","2008-02-14T00:00:00.000",,"BRISTLECONE REALTY GROUP LLC","6912368-CN00","5497397-PB00",
"7107105-CN00","Real Estate Company",,,,"Active","2008-08-19T00:00:00.000",,"BRISTOL BENCH REAL ESTATE LLC","7107105-CN00","5456871-PB00",
"5482120-MN00","Property Management Company",,,,"Active","1997-07-03T00:00:00.000",,"BRISTOL MANAGEMENT COMPANY","5482120-MN00","5451362-DB00",
"5459404-CN00","Real Estate Company",,,,"Active","1997-07-03T00:00:00.000",,"BRISTOL REALTY","5459404-CN00","5451362-PB00",
"8972864-CN00","Real Estate Company",,,,"Active","2014-03-07T00:00:00.000",,"BROCK COMMERCIAL","8972864-CN00","8969810-PB00",
"6865168-CN00","Real Estate Company",,,,"Active","2008-01-07T00:00:00.000",,"BROKER SERVICES REAL ESTATE","6865168-CN00","5469977-PB00",
"8025892-CN00","Real Estate Company",,,,"Active","2011-06-08T00:00:00.000",,"BROKERAGE REAL ESTATE CENTER LC / THE","8025892-CN00","5497899-PB00",
"6836306-CN00","Real Estate Company",,,,"Active","2007-12-05T00:00:00.000",,"BROKERS GROUP REAL ESTATE LLC","6836306-CN00","5453032-PB00",
"8487186-CN00","Real Estate Company",,,,"Active","2012-11-08T00:00:00.000",,"BROKERS MARKETING SERVICES, INC","8487186-CN00","5454577-PB00",
"5452409-CN00","Real Estate Company",,,,"Active","1986-06-06T00:00:00.000",,"BROMAN REAL ESTATE & PROPERTY MANAGEMENT/ERIC","5452409-CN00","5461824-PB00",
"5469947-CN00","Real Estate Company",,,,"Active","1997-01-30T00:00:00.000",,"BROWN & COMPANY OF PARK CITY INC","5469947-CN00","5454445-PB00",
"5458834-CN00","Real Estate Company",,,,"Active","1986-07-31T00:00:00.000",,"BROWN REALTY, INC./BILL","5458834-CN00","5488957-PB00",
"5501995-CN00","Real Estate Company",,,,"Active","2003-01-17T00:00:00.000",,"BROWN REALTY, INC/LEE","5501995-CN00","5473234-PB00",
"7524743-CN00","Real Estate Company",,,,"Active","2009-11-23T00:00:00.000",,"BROWNSTONE PARTNERS / THE","7524743-CN00","5469019-PB00",
"5469738-CN00","Real Estate Company",,,,"Active","1986-05-21T00:00:00.000",,"BROWNSTONE REAL ESTATE, INC.","5469738-CN00","5469737-PB00",
"5463864-CN00","Real Estate Company",,,,"Active","1986-07-28T00:00:00.000",,"BRYAN REALTY","5463864-CN00","5463863-PB00",
"7459146-CN00","Real Estate Company",,,,"Active","2009-09-10T00:00:00.000",,"BRYCE CANYON REAL ESTATE","7459146-CN00","5476036-PB00",
"5589507-CN00","Real Estate Company",,,,"Active","2004-01-09T00:00:00.000",,"BUENA VISTA REAL ESTATE","5589507-CN00","5480599-PB00",
"6576919-CN00","Real Estate Company",,,,"Active","2007-04-18T00:00:00.000",,"BUENAVENTURA ENTERPRISES LC","6576919-CN00","5459825-PB00",
"5477136-CN00","Real Estate Company",,,,"Active","1991-09-03T00:00:00.000",,"BUILDING DYNAMICS REALTY","5477136-CN00","5491944-PB00",
"5504854-CN00","Real Estate Company",,,,"Active","2003-05-21T00:00:00.000",,"BUKOWSKI REALTY GROUP","5504854-CN00","5502307-PB00",
"5474516-CN00","Real Estate Company",,,,"Active","1999-02-04T00:00:00.000",,"BULLOCH REALTY, INC","5474516-CN00","5452897-PB00",
"5476363-CN00","Real Estate Company",,,,"Active","1991-02-15T00:00:00.000",,"BUNKER REAL ESTATE/MERRILL K.","5476363-CN00","5459180-PB00",
"5477834-CN00","Real Estate Company",,,,"Active","1998-01-23T00:00:00.000",,"BURGESS COMPANY, INC./THE","5477834-CN00","5452014-PB00",
"5671863-CN00","Real Estate Company",,,,"Active","2004-05-28T00:00:00.000",,"BURGESS REALTY","5671863-CN00","5460425-PB00",
"5481536-CN00","Real Estate Company",,,,"Active","1997-03-17T00:00:00.000",,"BURT/DENNIS","5481536-CN00","5466904-PB00",
"5487511-CN00","Real Estate Company",,,,"Active","2000-05-31T00:00:00.000",,"BUSHGROUP, PC","5487511-CN00","5487405-PB00",
"5907456-CN00","Real Estate Company",,,,"Active","2005-05-03T00:00:00.000",,"BUSHNELL REAL ESTATE","5907456-CN00","5451417-PB00",
"5457864-CN00","Real Estate Company",,,,"Active","1986-08-27T00:00:00.000",,"BUSINESS BROKERAGE, INC./THE","5457864-CN00","5457863-PB00",
"5905238-CN00","Real Estate Company",,,,"Active","2005-05-06T00:00:00.000",,"BUSINESS RESOURCE CENTER","5905238-CN00","5487244-PB00",
"8563909-CN00","Real Estate Company",,,,"Active","2013-01-29T00:00:00.000",,"BUSINESS SALES GROUP","8563909-CN00","5508306-PB00",
"5485862-CN00","Real Estate Company",,,,"Active","2003-07-11T00:00:00.000",,"BUSY BEE REALTY SALES & MANAGEMENT INC","5485862-CN00","5505789-PB00",
"6119159-CN00","Real Estate Company",,,,"Active","2006-02-09T00:00:00.000",,"BUTKOVICH & ASSOCIATES LLC","6119159-CN00","5470046-PB00",
"5474521-CN00","Real Estate Company",,,,"Active","1987-12-31T00:00:00.000",,"BUTLER REAL ESTATE COMPANY","5474521-CN00","5454326-PB00",
"5473032-CN00","Real Estate Company",,,,"Active","1986-08-15T00:00:00.000",,"BUTLER REALTORS INC","5473032-CN00","5488390-PB00",
"5456021-CN00","Real Estate Company",,,,"Active","1984-08-31T00:00:00.000",,"BUTLER/BLAINE S.","5456021-CN00","5456020-PB00",
"5457606-CN00","Real Estate Company",,,,"Active","1986-06-24T00:00:00.000",,"BUTTERS REALTY & CONSTRUCTION, INC./C.E.","5457606-CN00","5457605-PB00",
"8434617-CN00","Real Estate Company",,,,"Active","2012-09-06T00:00:00.000",,"BUY RIGHT SELL RIGHT INC","8434617-CN00","5504293-PB00",
"8285696-CN00","Real Estate Company",,,,"Active","2012-04-05T00:00:00.000",,"BUY UTAH HOMES REALTY PC","8285696-CN00","5485805-PB00",
"5472412-CN00","Real Estate Company",,,,"Active","1990-01-04T00:00:00.000",,"BUYER'S BROKER REALTY/THE","5472412-CN00","5466551-PB00",
"6128734-CN00","Real Estate Company",,,,"Active","2006-02-17T00:00:00.000",,"BUYERS FIRST REAL ESTATE SERVICES INC","6128734-CN00","5470531-PB00",
"7903162-CN00","Real Estate Company",,,,"Active","2011-01-31T00:00:00.000",,"BUYERS REAL ESTATE","7903162-CN00","6746588-PB00",
"6451624-CN00","Real Estate Company",,,,"Active","2007-01-12T00:00:00.000",,"BUYSELL4U LLC","6451624-CN00","5502975-PB00",
"5454395-CN00","Real Estate Company",,,,"Active","1986-08-14T00:00:00.000",,"CEDAR WEST REAL ESTATE","5454395-CN00","5454394-PB00",
"7352390-CN00","Real Estate Company",,,,"Active","2009-05-12T00:00:00.000",,"BYDESIGN PROPERTIES LLC","7352390-CN00","5459860-PB00",
"5470451-CN00","Real Estate Company",,,,"Active","1992-01-16T00:00:00.000",,"C-21 1ST CHOICE REALTY","5470451-CN00","5487663-PB00",
"5479228-CN00","Real Estate Company",,,,"Active","1992-11-03T00:00:00.000",,"C-21 ALL PROS REALTY","5479228-CN00","5450913-PB00",
"5482574-CN00","Real Estate Company",,,,"Active","1997-10-06T00:00:00.000",,"C-21 BUSHNELL","5482574-CN00","5485041-PB00",
"5484697-CN00","Real Estate Company",,,,"Active","1998-11-25T00:00:00.000",,"C-21 DAVIS-COLEMAN REALTY","5484697-CN00","5451005-PB00",
"5455950-CN00","Real Estate Company",,,,"Active","1986-08-14T00:00:00.000",,"C-21 N & N REALTORS","5455950-CN00","5450475-PB00",
"5494275-CN00","Real Estate Company",,,,"Active","2001-10-09T00:00:00.000",,"C-21 RED ROCK REAL ESTATE","5494275-CN00","5485450-PB00",
"8670037-CN00","Real Estate Company",,,,"Active","2013-04-29T00:00:00.000",,"C-SQUARED REAL ESTATE","8670037-CN00","5533960-PB00",
"6982910-CN00","Real Estate Company",,,,"Active","2008-04-14T00:00:00.000",,"CACHE HERITAGE REALTY","6982910-CN00","5306648-PB00",
"5455086-CN00","Real Estate Company",,,,"Active","1982-09-30T00:00:00.000",,"CACHE VALLEY REALTY","5455086-CN00","5484840-PB00",
"7396388-CN00","Real Estate Company",,,,"Active","2009-06-24T00:00:00.000",,"CADENCE REALTY LLC","7396388-CN00","6269160-PB00",
"5471941-CN00","Real Estate Company",,,,"Active","1995-02-17T00:00:00.000",,"CALDERON REALTY SERVICE, INC","5471941-CN00","5451309-PB00",
"5485414-CN00","Real Estate Company",,,,"Active","2011-01-12T00:00:00.000",,"CAMBRIA PROPERTY MANAGEMENT, LC","5485414-CN00","4953245-PB00",
"7619303-CN00","Real Estate Company",,,,"Active","2010-03-01T00:00:00.000",,"CAMBRIDGE GROUP LC","7619303-CN00","5470723-PB00",
"8222192-CN00","Real Estate Company",,,,"Active","2012-01-25T00:00:00.000",,"CAMDEN REAL ESTATE LLC","8222192-CN00","5726686-PB00",
"5460779-CN00","Real Estate Company",,,,"Active","1995-09-22T00:00:00.000",,"CAMEO COMPANIES, INC.","5460779-CN00","5451001-PB00",
"5467988-CN00","Real Estate Company",,,,"Active","1991-07-30T00:00:00.000",,"CAMEO HOMES AND REALTY","5467988-CN00","5476995-PB00",
"7717792-CN00","Real Estate Company",,,,"Active","2010-06-23T00:00:00.000",,"CAMERON REAL ESTATE","7717792-CN00","5611927-PB00",
"6043239-CN00","Real Estate Company",,,,"Active","2005-11-01T00:00:00.000",,"CAMPGROUND PROPERTIES INC","6043239-CN00","5990689-PB00",
"5457306-CN00","Real Estate Company",,,,"Active","1995-12-11T00:00:00.000",,"CAMPUS REAL ESTATE & PROPERTY MANAGEMENT, INC","5457306-CN00","5469923-PB00",
"8568437-CN00","Real Estate Company",,,,"Active","2013-02-01T00:00:00.000",,"CANNON & COMPANY","8568437-CN00","5471177-PB00",
"5455120-CN00","Real Estate Company",,,,"Active","1986-07-17T00:00:00.000",,"CANNON ASSOCIATES, INC.","5455120-CN00","5455119-PB00",
"6891988-CN00","Real Estate Company",,,,"Active","2008-01-29T00:00:00.000",,"CANNON GROUP LLC / THE","6891988-CN00","5487399-PB00",
"5456901-CN00","Real Estate Company",,,,"Active","1986-08-26T00:00:00.000",,"CANNON REAL ESTATE","5456901-CN00","5473137-PB00",
"5495681-CN00","Real Estate Company",,,,"Active","2002-01-02T00:00:00.000",,"CANYON GATE ASSOCIATES","5495681-CN00","5480557-PB00",
"6764731-CN00","Real Estate Company",,,,"Active","2007-09-27T00:00:00.000",,"CANYON RIDGE REALTY INC","6764731-CN00","5497995-PB00",
"7512705-CN00","Real Estate Company",,,,"Active","2009-11-09T00:00:00.000",,"CANYON VIEW REAL ESTATE PLLC","7512705-CN00","5484996-PB00",
"5501375-CN00","Real Estate Company",,,,"Active","2002-12-20T00:00:00.000",,"CANYON VIEW REALTY","5501375-CN00","5468535-PB00",
"5460094-CN00","Real Estate Company",,,,"Active","2001-04-30T00:00:00.000",,"CANYONS R. E. PROPERTIES","5460094-CN00","5469098-PB00",
"7172245-CN00","Real Estate Company",,,,"Active","2008-10-28T00:00:00.000",,"CAPENER - LOSEE REAL ESTATE LLC","7172245-CN00","6023143-PB00",
"7352602-MN00","Property Management Company",,,,"Active","2009-05-12T00:00:00.000",,"CAPITAL CHOICE PROPERTY MANAGEMENT LC","7352602-MN00","5504456-DB00",
"8663593-CN00","Real Estate Company",,,,"Active","2013-04-24T00:00:00.000",,"CAPITAL COMMERCIAL REAL ESTATE LLC","8663593-CN00","5481372-PB00",
"8420944-CN00","Real Estate Company",,,,"Active","2012-08-24T00:00:00.000",,"CAPITAL INVESTMENT REAL ESTATE LLC","8420944-CN00","7138938-PB00",
"7593445-CN00","Real Estate Company",,,,"Active","2010-02-10T00:00:00.000",,"CAPITAL REALTY GROUP LLC","7593445-CN00","5496251-PB00",
"5454867-CN00","Real Estate Company",,,,"Active","1996-02-02T00:00:00.000",,"CENTENNIAL HOMES","5454867-CN00","5451084-PB00",
"6524241-CN00","Real Estate Company",,,,"Active","2007-03-09T00:00:00.000",,"CAPITAL RESULTS REALTY LLC","6524241-CN00","5503326-PB00",
"5498002-CN00","Real Estate Company",,,,"Active","2002-05-16T00:00:00.000",,"CAPITAL SECURITY GROUP, LC","5498002-CN00","5450636-PB00",
"5466965-CN00","Real Estate Company",,,,"Active","1996-07-16T00:00:00.000",,"CAPSTONE PROPERTY MANAGEMENT, LC","5466965-CN00","5451271-PB00",
"5482700-CN00","Real Estate Company",,,,"Active","2000-10-16T00:00:00.000",,"CAPSTONE REAL ESTATE, LC","5482700-CN00","5482898-PB00",
"5484530-CN00","Real Estate Company",,,,"Active","2003-06-16T00:00:00.000",,"CAREY & COMPANY REAL ESTATE","5484530-CN00","5454078-PB00",
"5452862-CN00","Real Estate Company",,,,"Active","1986-09-25T00:00:00.000",,"CARLI & COMPANY REALTORS","5452862-CN00","5461985-PB00",
"8811102-CN00","Real Estate Company",,,,"Active","2013-08-02T00:00:00.000",,"CARLSTON DEVELOPMENT LLC","8811102-CN00","8701659-PB00",
"5453162-CN00","Real Estate Company",,,,"Active","1993-12-13T00:00:00.000",,"CARPENTER & ASSOCIATES, INC.","5453162-CN00","5461953-PB00",
"5459336-CN00","Real Estate Company",,,,"Active","1986-11-20T00:00:00.000",,"CARPENTER ASSOCIATES/J.H.","5459336-CN00","5450850-PB00",
"5473928-CN00","Real Estate Company",,,,"Active","1995-02-15T00:00:00.000",,"CARPENTER COMMERCIAL INVESTMENT RE INDUST","5473928-CN00","5459460-PB00",
"5465217-CN00","Real Estate Company",,,,"Active","1996-09-03T00:00:00.000",,"CARRIAGE HOUSE REAL ESTATE","5465217-CN00","5462797-PB00",
"5461023-CN00","Real Estate Company",,,,"Active","1990-01-26T00:00:00.000",,"CARRIAGE TOWNE REAL ESTATE","5461023-CN00","5461021-PB00",
"7577222-CN00","Real Estate Company",,,,"Active","2013-02-13T00:00:00.000",,"CARRINGTON PROPERTY SERVICES LLC","7577222-CN00","7444091-PB00",
"5484557-CN00","Real Estate Company",,,,"Active","1998-11-01T00:00:00.000",,"CASCADE CREEK REAL ESTATE","5484557-CN00","5469698-PB00",
"6113293-CN00","Real Estate Company",,,,"Active","2006-01-18T00:00:00.000",,"CASH REAL ESTATE","6113293-CN00","5475775-PB00",
"8237644-CN00","Real Estate Company",,,,"Active","2012-02-13T00:00:00.000",,"CASTER INVESTMENT GROUP UT LLC","8237644-CN00","8013911-PB00",
"5982415-CN00","Real Estate Company",,,,"Active","2005-08-11T00:00:00.000",,"CASTLE CREEK REALTY PC","5982415-CN00","5484970-PB00",
"6446056-CN00","Real Estate Company",,,,"Active","2007-01-09T00:00:00.000",,"CASTLE GATE REALTY INC","6446056-CN00","1410775-PB00",
"6140234-CN00","Real Estate Company",,,,"Active","2006-03-06T00:00:00.000",,"CASTLE REALTY GROUP INC","6140234-CN00","5466612-PB00",
"6684560-CN00","Real Estate Company",,,,"Active","2007-07-16T00:00:00.000",,"CASTLECREEK HOMES REALTY","6684560-CN00","5466976-PB00",
"8796320-CN00","Real Estate Company",,,,"Active","2013-09-10T00:00:00.000",,"CASTLEROCK BROKERAGE LLC","8796320-CN00","8276184-PB00",
"5708144-CN00","Real Estate Company",,,,"Active","2004-08-10T00:00:00.000",,"CATALYST CONSULTING LLC","5708144-CN00","5451559-PB00",
"7364652-CN00","Real Estate Company",,,,"Active","2009-05-26T00:00:00.000",,"CATALYST PROPERTY MANAGEMENT LLC","7364652-CN00","6454736-PB00",
"8323155-BO00","Branch Office",,,,"Active","2012-05-09T00:00:00.000",,"CBRE INC  (SALT LAKE CITY)","8323155-BO00","5483632-CN00",
"8323155-BO00","Branch Office",,,,"Active","2012-05-09T00:00:00.000",,"CBRE INC  (SALT LAKE CITY)","8323155-BO00","5476846-BB00",
"5483632-CN00","Real Estate Company",,,,"Active","1998-05-12T00:00:00.000",,"CBRE, INC","5483632-CN00","6827466-PB00",
"5499972-MN00","Property Management Company",,,,"Active","2007-05-17T00:00:00.000",,"CC REALTY LLC","5499972-MN00","5458127-DB00",
"5484395-CN00","Real Estate Company",,,,"Active","1998-10-05T00:00:00.000",,"CCB REALTY, PC","5484395-CN00","5468976-PB00",
"5473068-CN00","Real Estate Company",,,,"Active","1986-08-29T00:00:00.000",,"CDA PROPERTIES INC","5473068-CN00","6473094-PB00",
"6215228-CN00","Real Estate Company",,,,"Active","2006-05-01T00:00:00.000",,"CDC HOMES LLC","6215228-CN00","5481802-PB00",
"6244844-CN00","Real Estate Company",,,,"Active","2006-06-06T00:00:00.000",,"CDG REAL ESTATE INC","6244844-CN00","5472776-PB00",
"7087043-MN00","Property Management Company",,,,"Active","2008-07-30T00:00:00.000",,"CEDAR CITY PROPERTY MANAGEMENT LLC","7087043-MN00","5481140-DB00",
"7061849-CN00","Real Estate Company",,,,"Active","2008-07-01T00:00:00.000",,"CEDAR CITY REAL ESTATE","7061849-CN00","5842579-PB00",
"5463631-CN00","Real Estate Company",,,,"Active","1995-09-20T00:00:00.000",,"CEDAR VALLEY REALTY","5463631-CN00","5450925-PB00",
"5463373-CN00","Real Estate Company",,,,"Active","1986-07-30T00:00:00.000",,"CENTRAL REAL ESTATE AND INVESTMENT COMPANY","5463373-CN00","5468642-PB00",
"5477692-CN00","Real Estate Company",,,,"Active","1998-03-31T00:00:00.000",,"CENTRAL UTAH PROFESSIONAL REALTY","5477692-CN00","5462729-PB00",
"5467017-CN00","Real Estate Company",,,,"Active","1986-08-05T00:00:00.000",,"CENTURY 21 COUNTRY REALTY","5467017-CN00","5686392-PB00",
"7376824-CN00","Real Estate Company",,,,"Active","2009-06-01T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP","7376824-CN00","5451575-PB00",
"9161317-BO00","Branch Office",,,,"Active","2014-09-15T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (CENTERVILLE)","9161317-BO00","5451575-PB00",
"9161317-BO00","Branch Office",,,,"Active","2014-09-15T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (CENTERVILLE)","9161317-BO00","7376824-CN00",
"9161317-BO00","Branch Office",,,,"Active","2014-09-15T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (CENTERVILLE)","9161317-BO00","5456858-BB00",
"8627605-BO00","Branch Office",,,,"Active","2013-03-22T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (IRON)","8627605-BO00","7376824-CN00",
"8627605-BO00","Branch Office",,,,"Active","2013-03-22T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (IRON)","8627605-BO00","5451575-PB00",
"8627605-BO00","Branch Office",,,,"Active","2013-03-22T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (IRON)","8627605-BO00","5492219-BB00",
"9067952-BO00","Branch Office",,,,"Active","2014-06-09T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (OREM)","9067952-BO00","5480882-BB00",
"9067952-BO00","Branch Office",,,,"Active","2014-06-09T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (OREM)","9067952-BO00","5451575-PB00",
"9067952-BO00","Branch Office",,,,"Active","2014-06-09T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP (OREM)","9067952-BO00","7376824-CN00",
"7990853-BO00","Branch Office",,,,"Active","2011-05-04T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP LLC  (PARK CITY)","7990853-BO00","7376824-CN00",
"7990853-BO00","Branch Office",,,,"Active","2011-05-04T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP LLC  (PARK CITY)","7990853-BO00","5451575-PB00",
"7990853-BO00","Branch Office",,,,"Active","2011-05-04T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP LLC  (PARK CITY)","7990853-BO00","6077211-BB00",
"7516062-BO00","Branch Office",,,,"Active","2009-11-10T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP LLC  (ST GEORGE)","7516062-BO00","5451575-PB00",
"7516062-BO00","Branch Office",,,,"Active","2009-11-10T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP LLC  (ST GEORGE)","7516062-BO00","7376824-CN00",
"7516062-BO00","Branch Office",,,,"Active","2009-11-10T00:00:00.000",,"CENTURY 21 EVEREST REALTY GROUP LLC  (ST GEORGE)","7516062-BO00","5912798-BB00",
"5468155-CN00","Real Estate Company",,,,"Active","1986-07-28T00:00:00.000",,"CENTURY 21 GAGE FROERER & ASSOCIATES","5468155-CN00","5451843-PB00",
"5503228-BO00","Branch Office",,,,"Active","2003-03-12T00:00:00.000",,"CENTURY 21 GAGE FROERER & ASSOCIATES  (EDEN)","5503228-BO00","5468155-CN00",
