"area_type","area_name","year","time_period","ownership","naics_code_level","naics_code","industry_name","establishments","avg_employment","_1st_month_emp","_2nd_month_emp","_3rd_month_emp","total_wages_all_workers","avg_weekly_wages"
"County","San Diego County","2021","4th Qtr","Private","2","52","Finance and Insurance","5021","46750","46732","46798","46721","1485077946","2444"
"County","San Diego County","2021","4th Qtr","Private","2","53","Real Estate and Rental and Leasing","7087","30575","30438","30503","30786","678171285","1706"
"County","San Diego County","2021","4th Qtr","Private","2","54","Professional and Technical Services","17375","153116","152144","153235","153969","6292527517","3161"
"County","San Diego County","2021","4th Qtr","Private","2","55","Management of Companies and Enterprises","388","23794","23685","23943","23754","1147915296","3711"
"County","San Diego County","2021","4th Qtr","Private","2","56","Administrative and Waste Services","5122","93461","92416","94055","93912","1560764389","1285"
"County","San Diego County","2021","4th Qtr","Private","2","61","Educational Services","1697","26175","26333","26291","25903","347666242","1022"
"County","San Diego County","2021","4th Qtr","Private","2","62","Health Care and Social Assistance","36256","187546","187206","188239","187195","3143823167","1289"
"County","San Diego County","2021","4th Qtr","Private","2","71","Arts, Entertainment, and Recreation","1708","26005","26240","26313","25464","331698901","981"
"County","San Diego County","2021","4th Qtr","Private","2","72","Accommodation and Food Services","7687","154974","154238","155594","155092","1264115134","627"
"County","San Diego County","2021","4th Qtr","Private","2","81","Other Services, Ex. Public Admin","8628","48592","48416","48548","48813","551897254","874"
"County","San Diego County","2021","4th Qtr","Private","3","111","Crop Production","385","6514","6679","6722","6142","77742757","918"
"County","San Diego County","2021","4th Qtr","Private","3","112","Animal Production","66","863","867","860","862","15528351","1384"
"County","San Diego County","2021","4th Qtr","Private","3","115","Agriculture & Forestry Support Activity","173","1162","1197","1185","1106","14023233","928"
"County","San Diego County","2021","4th Qtr","Private","3","212","Mining (except Oil and Gas)","23","344","346","346","342","7506192","1675"
"County","San Diego County","2021","4th Qtr","Private","3","221","Utilities","116","5062","5044","5080","5062","182872887","2779"
"County","San Diego County","2021","4th Qtr","Private","3","236","Construction of Buildings","2961","20830","20768","20874","20850","484604317","1790"
"County","San Diego County","2021","4th Qtr","Private","3","237","Heavy and Civil Engineering Construction","310","7393","7385","7401","7395","211886730","2204"
"County","San Diego County","2021","4th Qtr","Private","3","238","Specialty Trade Contractors","5178","57801","57725","58094","57584","1072110228","1427"
"County","San Diego County","2021","4th Qtr","Private","3","311","Food Manufacturing","309","6648","6522","6692","6731","85939001","994"
"County","San Diego County","2021","4th Qtr","Private","3","312","Beverage & Tobacco Product Manufacturing","190","4423","4415","4399","4456","57736319","1004"
"County","San Diego County","2021","4th Qtr","Private","3","313","Textile Mills","10","203","206","201","203","2866980","1085"
"County","San Diego County","2021","4th Qtr","Private","3","314","Textile Product Mills","61","540","540","535","547","7587474","1080"
"County","San Diego County","2021","4th Qtr","Private","3","315","Apparel Manufacturing","87","1471","1466","1465","1482","25301134","1323"
"County","San Diego County","2021","4th Qtr","Private","3","316","Leather and Allied Product Manufacturing","19","198","201","199","194","3534605","1373"
"County","San Diego County","2021","4th Qtr","Private","3","321","Wood Product Manufacturing","63","723","703","730","736","13046339","1388"
"County","San Diego County","2021","4th Qtr","Private","3","322","Paper Manufacturing","30","1026","998","1025","1057","17436998","1306"
"County","San Diego County","2021","4th Qtr","Private","3","323","Printing and Related Support Activities","309","2603","2588","2600","2621","41744962","1234"
"County","San Diego County","2021","4th Qtr","Private","3","324","Petroleum & Coal Products Manufacturing","6","143","139","147","145","2830547","1516"
"County","San Diego County","2021","4th Qtr","Private","3","325","Chemical Manufacturing","231","11746","11658","11697","11884","426549734","2793"
"County","San Diego County","2021","4th Qtr","Private","3","326","Plastics & Rubber Products Manufacturing","108","3113","3102","3119","3119","57856696","1430"
"County","San Diego County","2021","4th Qtr","Private","3","327","Nonmetallic Mineral Product Mfg","103","1775","1767","1782","1777","32165430","1394"
"County","San Diego County","2021","4th Qtr","Private","3","331","Primary Metal Manufacturing","27","612","610","610","618","13192434","1656"
"County","San Diego County","2021","4th Qtr","Private","3","332","Fabricated Metal Product Manufacturing","443","7491","7426","7487","7560","136988831","1407"
"County","San Diego County","2021","4th Qtr","Private","3","333","Machinery Manufacturing","231","8137","8120","8140","8153","244448298","2311"
"County","San Diego County","2021","4th Qtr","Private","3","334","Computer and Electronic Product Mfg","510","30415","30233","30316","30697","1139631660","2882"
"County","San Diego County","2021","4th Qtr","Private","3","335","Electrical Equipment and Appliances","93","2154","2140","2157","2165","42869581","1531"
"County","San Diego County","2021","4th Qtr","Private","3","336","Transportation Equipment Manufacturing","230","19969","20065","20000","19844","474204715","1827"
"County","San Diego County","2021","4th Qtr","Private","3","337","Furniture and Related Product Mfg","159","1722","1686","1746","1736","28580873","1276"
"County","San Diego County","2021","4th Qtr","Private","3","339","Miscellaneous Manufacturing","428","10855","10866","10859","10842","279301155","1979"
"County","San Diego County","2021","4th Qtr","Private","3","423","Merchant Wholesalers, Durable Goods","2328","21699","21637","21735","21725","646686566","2293"
"County","San Diego County","2021","4th Qtr","Private","3","424","Merchant Wholesalers, Nondurable Goods","1457","17285","17229","17386","17240","370654687","1650"
"County","San Diego County","2021","4th Qtr","Private","3","425","Electronic Markets and Agents/Brokers","557","2980","2992","2983","2965","74689435","1928"
"County","San Diego County","2021","4th Qtr","Private","3","441","Motor Vehicle and Parts Dealers","939","16062","16061","16096","16029","343989460","1647"
"County","San Diego County","2021","4th Qtr","Private","3","442","Furniture and Home Furnishings Stores","426","4643","4550","4669","4710","58689264","972"
"County","San Diego County","2021","4th Qtr","Private","3","443","Electronics and Appliance Stores","437","4284","4216","4308","4329","73016281","1311"
"County","San Diego County","2021","4th Qtr","Private","3","444","Building Material & Garden Supply Stores","497","10754","10764","10647","10851","115916330","829"
"County","San Diego County","2021","4th Qtr","Private","3","445","Food and Beverage Stores","1491","31241","31096","31339","31290","274119372","675"
"County","San Diego County","2021","4th Qtr","Private","3","446","Health and Personal Care Stores","978","8580","8445","8646","8651","111935468","1003"
"County","San Diego County","2021","4th Qtr","Private","3","447","Gasoline Stations","562","4868","4873","4860","4871","41063010","649"
"County","San Diego County","2021","4th Qtr","Private","3","448","Clothing and Clothing Accessories Stores","1202","13764","12958","13955","14381","114511836","640"
"County","San Diego County","2021","4th Qtr","Private","3","451","Sporting Goods/Hobby/Book/Music Stores","529","5720","5482","5776","5903","46310209","623"
"County","San Diego County","2021","4th Qtr","Private","3","452","General Merchandise Stores","340","27942","26505","28619","28702","249948476","688"
"County","San Diego County","2021","4th Qtr","Private","3","453","Miscellaneous Store Retailers","1083","8807","8798","8822","8801","78867138","689"
"County","San Diego County","2021","4th Qtr","Private","3","454","Nonstore Retailers","664","4964","5018","4908","4968","87293257","1353"
"County","San Diego County","2021","4th Qtr","Private","3","481","Air Transportation","42","2696","2695","2672","2721","44509205","1270"
"County","San Diego County","2021","4th Qtr","Private","3","483","Water Transportation","6","61","63","62","60","1224842","1528"
"County","San Diego County","2021","4th Qtr","Private","3","484","Truck Transportation","883","7015","6833","7091","7122","101954260","1118"
"County","San Diego County","2021","4th Qtr","Private","3","485","Transit and Ground Passenger Transport","156","2486","2443","2536","2481","32549889","1007"
"County","San Diego County","2021","4th Qtr","Private","3","487","Scenic and Sightseeing Transportation","78","790","821","786","765","8699948","846"
"County","San Diego County","2021","4th Qtr","Private","3","488","Support Activities for Transportation","558","6774","6729","6796","6797","113101685","1284"
"County","San Diego County","2021","4th Qtr","Private","3","491","Postal Service","19","153","148","159","153","1261280","633"
"County","San Diego County","2021","4th Qtr","Private","3","492","Couriers and Messengers","188","9224","7932","9319","10421","108368031","904"
"County","San Diego County","2021","4th Qtr","Private","3","493","Warehousing and Storage","129","5930","5714","5960","6117","119177480","1546"
"County","San Diego County","2021","4th Qtr","Private","3","511","Publishing Industries","433","6697","6764","6696","6633","334229358","3839"
"County","San Diego County","2021","4th Qtr","Private","3","512","Motion Picture & Sound Recording Ind","310","1875","1770","1857","1998","20763910","852"
"County","San Diego County","2021","4th Qtr","Private","3","515","Broadcasting (except Internet)","59","2495","2510","2516","2460","65329414","2014"
"County","San Diego County","2021","4th Qtr","Private","3","517","Telecommunications","253","6442","6419","6424","6484","232935226","2781"
"County","San Diego County","2021","4th Qtr","Private","3","518","ISPs, Search Portals, & Data Processing","203","2743","2724","2735","2770","109473352","3070"
"County","San Diego County","2021","4th Qtr","Private","3","519","Other Information Services","250","1927","1921","1920","1941","91538561","3653"
"County","San Diego County","2021","4th Qtr","Private","3","522","Credit Intermediation & Related Activity","1772","19042","19131","19028","18967","579167281","2340"
"County","San Diego County","2021","4th Qtr","Private","3","523","Financial Investment & Related Activity","1515","9614","9519","9601","9722","450861781","3607"
"County","San Diego County","2021","4th Qtr","Private","3","524","Insurance Carriers & Related Activities","1657","17453","17447","17518","17394","428715686","1890"
"County","San Diego County","2021","4th Qtr","Private","3","531","Real Estate","6554","25133","24963","25052","25385","590024756","1806"
"County","San Diego County","2021","4th Qtr","Private","3","532","Rental and Leasing Services","505","5240","5272","5252","5198","83215648","1221"
"County","San Diego County","2021","4th Qtr","Private","3","533","Lessors, Nonfinancial Intangible Assets","28","201","203","199","203","4930881","1881"
"County","San Diego County","2021","4th Qtr","Private","3","541","Professional and Technical Services","17375","153116","152144","153235","153969","6292527517","3161"
"County","San Diego County","2021","4th Qtr","Private","3","551","Management of Companies and Enterprises","388","23794","23685","23943","23754","1147915296","3711"
"County","San Diego County","2021","4th Qtr","Private","3","561","Administrative and Support Services","4901","89211","88181","89781","89672","1477714982","1274"
"County","San Diego County","2021","4th Qtr","Private","3","562","Waste Management and Remediation Service","221","4249","4235","4274","4240","83049407","1503"
"County","San Diego County","2021","4th Qtr","Private","3","611","Educational Services","1697","26175","26333","26291","25903","347666242","1022"
"County","San Diego County","2021","4th Qtr","Private","3","621","Ambulatory Health Care Services","8013","86277","85891","86979","85963","1922865117","1714"
"County","San Diego County","2021","4th Qtr","Private","3","622","Hospitals","68","23108","23142","23127","23057","534394954","1779"
"County","San Diego County","2021","4th Qtr","Private","3","623","Nursing and Residential Care Facilities","876","26766","26790","26906","26602","311931509","896"
"County","San Diego County","2021","4th Qtr","Private","3","624","Social Assistance","27299","51394","51383","51227","51573","374631587","561"
"County","San Diego County","2021","4th Qtr","Private","3","711","Performing Arts and Spectator Sports","660","5079","5077","5482","4679","158406821","2399"
"County","San Diego County","2021","4th Qtr","Private","3","712","Museums, Parks and Historical Sites","75","3995","4023","3982","3981","45886511","883"
"County","San Diego County","2021","4th Qtr","Private","3","713","Amusement, Gambling & Recreation Ind","973","16931","17140","16849","16804","127405569","579"
"County","San Diego County","2021","4th Qtr","Private","3","721","Accommodation","563","24284","24177","24320","24355","275241010","872"
"County","San Diego County","2021","4th Qtr","Private","3","722","Food Services and Drinking Places","7124","130690","130061","131274","130737","988874124","582"
"County","San Diego County","2021","4th Qtr","Private","3","811","Repair and Maintenance","2269","12312","12318","12276","12343","162308272","1014"
"County","San Diego County","2021","4th Qtr","Private","3","812","Personal and Laundry Services","2680","19125","19043","19100","19232","192945033","776"
"County","San Diego County","2021","4th Qtr","Private","3","813","Membership Organizations & Associations","1486","14552","14440","14571","14645","171030108","904"
"County","San Diego County","2021","4th Qtr","Private","3","814","Private Households","2193","2603","2615","2601","2593","25613841","757"
"County","San Diego County","2021","4th Qtr","Private","4","1113","Fruit and Tree Nut Farming","161","800","818","797","785","9934061","955"
"County","San Diego County","2021","4th Qtr","Private","4","1114","Greenhouse and Nursery Production","159","4422","4391","4431","4444","52540276","914"
"County","San Diego County","2021","4th Qtr","Private","4","1119","Other Crop Farming","35","498","477","507","511","7377392","1139"
"County","San Diego County","2021","4th Qtr","Private","4","1121","Cattle Ranching and Farming","13","156","172","154","142","1947125","960"
"County","San Diego County","2021","4th Qtr","Private","4","1123","Poultry and Egg Production","10","224","211","225","237","4229034","1450"
"County","San Diego County","2021","4th Qtr","Private","4","1129","Other Animal Production","38","468","468","468","469","9066244","1489"
"County","San Diego County","2021","4th Qtr","Private","4","1151","Support Activities for Crop Production","82","713","741","742","657","8176335","882"
"County","San Diego County","2021","4th Qtr","Private","4","2123","Nonmetallic Mineral Mining and Quarrying","23","344","346","346","342","7506192","1675"
"County","San Diego County","2021","4th Qtr","Private","4","2211","Power Generation and Supply","42","312","301","307","328","10244125","2526"
"County","San Diego County","2021","4th Qtr","Private","4","2361","Residential Building Construction","2472","11724","11755","11745","11673","227261832","1491"
"County","San Diego County","2021","4th Qtr","Private","4","2362","Nonresidential Building Construction","489","9106","9013","9129","9177","257342485","2174"
"County","San Diego County","2021","4th Qtr","Private","4","2371","Utility System Construction","112","3371","3343","3379","3393","90359329","2062"
"County","San Diego County","2021","4th Qtr","Private","4","2372","Land Subdivision","90","640","632","640","648","32036628","3851"
"County","San Diego County","2021","4th Qtr","Private","4","2373","Highway, Street, and Bridge Construction","60","2286","2300","2286","2272","63325130","2131"
"County","San Diego County","2021","4th Qtr","Private","4","2379","Other Heavy Construction","48","1096","1110","1096","1082","26165643","1836"
"County","San Diego County","2021","4th Qtr","Private","4","2381","Building Foundation/Exterior Contractors","940","10406","10517","10599","10102","173581135","1283"
"County","San Diego County","2021","4th Qtr","Private","4","2382","Building Equipment Contractors","2049","25128","25015","25173","25196","524489336","1606"
"County","San Diego County","2021","4th Qtr","Private","4","2383","Building Finishing Contractors","1625","15814","15731","15854","15859","246500510","1199"
"County","San Diego County","2021","4th Qtr","Private","4","2389","Other Specialty Trade Contractors","564","6452","6462","6468","6427","127539247","1520"
"County","San Diego County","2021","4th Qtr","Private","4","3111","Animal Food Manufacturing","20","151","149","150","154","2452181","1249"
"County","San Diego County","2021","4th Qtr","Private","4","3113","Sugar/Confectionery Product Manufacture","15","198","196","193","205","3991230","1551"
"County","San Diego County","2021","4th Qtr","Private","4","3114","Fruit, Vegetable, & Specialty Foods Mfg","21","823","817","841","813","13198775","1233"
"County","San Diego County","2021","4th Qtr","Private","4","3115","Dairy Product Manufacturing","14","332","328","334","336","5724906","1324"
"County","San Diego County","2021","4th Qtr","Private","4","3116","Animal Slaughtering and Processing","7","683","609","728","713","9975986","1123"
"County","San Diego County","2021","4th Qtr","Private","4","3118","Bakeries and Tortilla Manufacturing","150","3212","3183","3192","3263","31436164","753"
"County","San Diego County","2021","4th Qtr","Private","4","3119","Other Food Manufacturing","72","1147","1136","1154","1152","18230309","1222"
"County","San Diego County","2021","4th Qtr","Private","4","3133","Textile and Fabric Finishing and Fabric","5","29","29","30","29","284672","747"
"County","San Diego County","2021","4th Qtr","Private","4","3141","Textile Furnishings Mills","17","104","104","103","106","1140041","841"
"County","San Diego County","2021","4th Qtr","Private","4","3149","Other Textile Product Mills","44","436","436","432","441","6447433","1137"
"County","San Diego County","2021","4th Qtr","Private","4","3152","Cut and Sew Apparel Manufacturing","70","1374","1368","1371","1385","23599279","1321"
"County","San Diego County","2021","4th Qtr","Private","4","3169","Other Leather Product Manufacturing","13","183","185","185","181","2885474","1208"
"County","San Diego County","2021","4th Qtr","Private","4","3219","Other Wood Product Manufacturing","57","652","638","658","661","12034283","1419"
"County","San Diego County","2021","4th Qtr","Private","4","3221","Pulp, Paper, and Paperboard Mills","5","32","33","32","32","478993","1140"
"County","San Diego County","2021","4th Qtr","Private","4","3222","Converted Paper Product Manufacturing","25","994","965","993","1025","16958005","1312"
"County","San Diego County","2021","4th Qtr","Private","4","3231","Printing and Related Support Activities","309","2603","2588","2600","2621","41744962","1234"
"County","San Diego County","2021","4th Qtr","Private","4","3241","Petroleum & Coal Products Manufacturing","6","143","139","147","145","2830547","1516"
"County","San Diego County","2021","4th Qtr","Private","4","3251","Basic Chemical Manufacturing","15","907","908","906","909","39146818","3318"
"County","San Diego County","2021","4th Qtr","Private","4","3254","Pharmaceutical & Medicine Manufacturing","131","9090","9024","9035","9213","339615843","2874"
"County","San Diego County","2021","4th Qtr","Private","4","3255","Paint, Coating, & Adhesive Manufacturing","12","317","318","317","317","7066296","1713"
"County","San Diego County","2021","4th Qtr","Private","4","3256","Cleaning Compound and Toiletry Mfg","33","839","823","846","850","25769553","2361"
"County","San Diego County","2021","4th Qtr","Private","4","3259","Other Chemical Preparation Manufacturing","23","369","366","374","367","10302315","2148"
"County","San Diego County","2021","4th Qtr","Private","4","3261","Plastics Product Manufacturing","95","2949","2935","2955","2958","53711524","1401"
"County","San Diego County","2021","4th Qtr","Private","4","3262","Rubber Product Manufacturing","13","164","167","164","161","4145172","1944"
"County","San Diego County","2021","4th Qtr","Private","4","3273","Cement & Concrete Product Manufacturing","33","895","888","904","895","17402903","1495"
"County","San Diego County","2021","4th Qtr","Private","4","3279","Other Nonmetallic Mineral Products","35","613","615","613","611","10184553","1278"
"County","San Diego County","2021","4th Qtr","Private","4","3311","Iron and Steel Mills and Ferroalloys","10","22","21","22","24","1053591","3629"
"County","San Diego County","2021","4th Qtr","Private","4","3312","Purchased Steel Product Manufacturing","5","298","298","296","302","7268290","1872"
"County","San Diego County","2021","4th Qtr","Private","4","3313","Alumina and Aluminum Production","4","118","121","115","118","2179844","1421"
"County","San Diego County","2021","4th Qtr","Private","4","3321","Forging and Stamping","14","344","346","342","344","8714366","1949"
"County","San Diego County","2021","4th Qtr","Private","4","3322","Cutlery and Handtool Manufacturing","17","77","81","75","76","1157738","1152"
"County","San Diego County","2021","4th Qtr","Private","4","3323","Architectural and Structural Metals","104","2640","2561","2635","2725","51559201","1502"
"County","San Diego County","2021","4th Qtr","Private","4","3324","Boilers, Tanks, and Shipping Containers","6","85","85","85","86","1619270","1460"
"County","San Diego County","2021","4th Qtr","Private","4","3325","Hardware Manufacturing","9","66","68","67","63","1229746","1433"
"County","San Diego County","2021","4th Qtr","Private","4","3326","Spring and Wire Product Manufacturing","8","82","82","82","84","1212725","1128"
"County","San Diego County","2021","4th Qtr","Private","4","3327","Machine Shops and Threaded Products","195","2922","2926","2936","2906","50286361","1324"
"County","San Diego County","2021","4th Qtr","Private","4","3328","Coating, Engraving & Heat Treating Metal","45","568","577","563","566","7714186","1043"
"County","San Diego County","2021","4th Qtr","Private","4","3329","Other Fabricated Metal Product Mfg","45","704","700","702","710","13495238","1475"
"County","San Diego County","2021","4th Qtr","Private","4","3332","Industrial Machinery Manufacturing","38","1326","1318","1322","1340","41067452","2381"
"County","San Diego County","2021","4th Qtr","Private","4","3333","Commercial & Service Industry Machinery","44","1119","1119","1126","1113","56110321","3856"
"County","San Diego County","2021","4th Qtr","Private","4","3334","HVAC and Commercial Refrigeration Equip","16","192","191","192","195","3972067","1586"
"County","San Diego County","2021","4th Qtr","Private","4","3335","Metalworking Machinery Manufacturing","50","1009","1012","1002","1014","17703120","1349"
"County","San Diego County","2021","4th Qtr","Private","4","3339","Other General Purpose Machinery Mfg","53","856","854","855","860","17377312","1561"
"County","San Diego County","2021","4th Qtr","Private","4","3341","Computers and Peripheral Equipment","38","1771","1762","1769","1784","122374804","5313"
"County","San Diego County","2021","4th Qtr","Private","4","3342","Communications Equipment Manufacturing","74","5886","5858","5847","5953","236467559","3090"
"County","San Diego County","2021","4th Qtr","Private","4","3343","Audio and Video Equipment Manufacturing","21","1035","1013","1015","1079","47414475","3522"
"County","San Diego County","2021","4th Qtr","Private","4","3344","Semiconductor and Electronic Components","136","5145","5112","5145","5180","233111568","3485"
"County","San Diego County","2021","4th Qtr","Private","4","3345","Electronic Instrument Manufacturing","222","16500","16407","16465","16628","497456142","2319"
"County","San Diego County","2021","4th Qtr","Private","4","3346","Magnetic Media Manufacture & Reproducing","19","76","81","75","73","2807112","2829"
"County","San Diego County","2021","4th Qtr","Private","4","3351","Electric Lighting Equipment Mfg","22","393","393","395","391","9204337","1802"
"County","San Diego County","2021","4th Qtr","Private","4","3352","Household Appliance Manufacturing","12","96","93","98","97","1228726","985"
"County","San Diego County","2021","4th Qtr","Private","4","3353","Electrical Equipment Manufacturing","16","424","422","420","431","8059161","1461"
"County","San Diego County","2021","4th Qtr","Private","4","3359","Other Electrical Equipment & Components","43","1240","1232","1244","1246","24377357","1511"
"County","San Diego County","2021","4th Qtr","Private","4","3361","Motor Vehicle Manufacturing","6","58","59","59","57","1860968","2454"
"County","San Diego County","2021","4th Qtr","Private","4","3362","Motor Vehicle Body and Trailer Mfg","9","35","36","33","36","458115","1007"
"County","San Diego County","2021","4th Qtr","Private","4","3363","Motor Vehicle Parts Manufacturing","57","1049","1088","1078","981","21039234","1543"
"County","San Diego County","2021","4th Qtr","Private","4","3364","Aerospace Product & Parts Manufacturing","93","11236","11283","11252","11173","306330001","2097"
"County","San Diego County","2021","4th Qtr","Private","4","3366","Ship and Boat Building","51","7522","7531","7509","7526","143476838","1467"
"County","San Diego County","2021","4th Qtr","Private","4","3369","Other Transportation Equipment Mfg","14","69","68","69","71","1039559","1153"
"County","San Diego County","2021","4th Qtr","Private","4","3371","Household and Institutional Furniture","115","1063","1031","1076","1082","18317542","1326"
"County","San Diego County","2021","4th Qtr","Private","4","3372","Office Furniture and Fixtures Mfg","35","560","554","568","558","9065623","1245"
"County","San Diego County","2021","4th Qtr","Private","4","3379","Other Furniture Related Product Mfg","9","99","101","102","96","1197708","924"
"County","San Diego County","2021","4th Qtr","Private","4","3391","Medical Equipment and Supplies Mfg","173","6717","6740","6720","6692","196405206","2249"
"County","San Diego County","2021","4th Qtr","Private","4","3399","Other Miscellaneous Manufacturing","255","4138","4126","4139","4150","82895949","1541"
"County","San Diego County","2021","4th Qtr","Private","4","4231","Motor Vehicle/Part Merchant Wholesalers","191","1960","1956","1969","1957","35142996","1379"
"County","San Diego County","2021","4th Qtr","Private","4","4232","Furniture & Furnishings Merchant Whsle","109","731","726","727","742","17259208","1815"
"County","San Diego County","2021","4th Qtr","Private","4","4233","Lumber and Supply Merchant Wholesalers","162","1406","1410","1405","1404","28798526","1575"
"County","San Diego County","2021","4th Qtr","Private","4","4234","Commercial Goods Merchant Wholesalers","521","5797","5789","5806","5798","277615612","3683"
"County","San Diego County","2021","4th Qtr","Private","4","4235","Metal and Mineral Merchant Wholesalers","52","348","350","351","345","7856022","1733"
"County","San Diego County","2021","4th Qtr","Private","4","4236","Electric Goods Merchant Wholesalers","338","3207","3195","3208","3220","89079874","2136"
"County","San Diego County","2021","4th Qtr","Private","4","4237","Hardware & Plumbing Merchant Wholesalers","187","1765","1759","1768","1769","37825571","1648"
"County","San Diego County","2021","4th Qtr","Private","4","4238","Machinery & Supply Merchant Wholesalers","407","2903","2894","2913","2902","64934052","1721"
"County","San Diego County","2021","4th Qtr","Private","4","4239","Misc Durable Goods Merchant Wholesalers","361","3578","3558","3588","3588","88174705","1896"
"County","San Diego County","2021","4th Qtr","Private","4","4241","Paper/Paper Product Merchant Wholesalers","64","379","374","380","384","8654304","1755"
"County","San Diego County","2021","4th Qtr","Private","4","4242","Druggists' Goods Merchant Wholesalers","175","2737","2732","2735","2745","96876307","2722"
"County","San Diego County","2021","4th Qtr","Private","4","4243","Apparel/Piece Goods Merchant Wholesalers","134","986","955","988","1017","18418281","1436"
"County","San Diego County","2021","4th Qtr","Private","4","4244","Grocery Product Merchant Wholesalers","426","5478","5467","5510","5457","101564708","1426"
"County","San Diego County","2021","4th Qtr","Private","4","4245","Farm Product Merchant Wholesalers","13","177","186","172","174","2275082","987"
"County","San Diego County","2021","4th Qtr","Private","4","4246","Chemical Merchant Wholesalers","84","732","736","735","726","22663454","2381"
"County","San Diego County","2021","4th Qtr","Private","4","4247","Petroleum Merchant Wholesalers","39","453","449","457","454","14366681","2438"
"County","San Diego County","2021","4th Qtr","Private","4","4248","Alcoholic Beverage Merchant Wholesalers","57","1195","1184","1210","1193","27917352","1796"
"County","San Diego County","2021","4th Qtr","Private","4","4249","Misc Nondurable Goods Merchant Whsle","465","5145","5146","5199","5090","77918518","1165"
"County","San Diego County","2021","4th Qtr","Private","4","4251","Electronic Markets and Agents/Brokers","557","2980","2992","2983","2965","74689435","1928"
"County","San Diego County","2021","4th Qtr","Private","4","4411","Automobile Dealers","341","9921","9893","9939","9931","247572133","1920"
"County","San Diego County","2021","4th Qtr","Private","4","4412","Other Motor Vehicle Dealers","143","1616","1618","1622","1609","40860103","1945"
"County","San Diego County","2021","4th Qtr","Private","4","4413","Auto Parts, Accessories, and Tire Stores","455","4524","4550","4535","4489","55557224","945"
"County","San Diego County","2021","4th Qtr","Private","4","4421","Furniture Stores","193","1751","1758","1761","1736","28349307","1245"
"County","San Diego County","2021","4th Qtr","Private","4","4422","Home Furnishings Stores","233","2891","2792","2908","2974","30339957","807"
"County","San Diego County","2021","4th Qtr","Private","4","4431","Electronics and Appliance Stores","437","4284","4216","4308","4329","73016281","1311"
"County","San Diego County","2021","4th Qtr","Private","4","4441","Building Material and Supplies Dealers","407","9831","9846","9728","9920","105541393","826"
"County","San Diego County","2021","4th Qtr","Private","4","4442","Lawn & Garden Equipment/Supplies Stores","90","922","918","919","931","10374937","865"
"County","San Diego County","2021","4th Qtr","Private","4","4451","Grocery Stores","886","26911","26876","26953","26904","239008796","683"
"County","San Diego County","2021","4th Qtr","Private","4","4452","Specialty Food Stores","229","2422","2323","2481","2464","20911121","664"
"County","San Diego County","2021","4th Qtr","Private","4","4453","Beer, Wine, and Liquor Stores","376","1908","1897","1905","1922","14199455","572"
"County","San Diego County","2021","4th Qtr","Private","4","4461","Health and Personal Care Stores","978","8580","8445","8646","8651","111935468","1003"
"County","San Diego County","2021","4th Qtr","Private","4","4471","Gasoline Stations","562","4868","4873","4860","4871","41063010","649"
"County","San Diego County","2021","4th Qtr","Private","4","4481","Clothing Stores","808","10205","9585","10345","10685","76893897","580"
"County","San Diego County","2021","4th Qtr","Private","4","4482","Shoe Stores","163","2340","2217","2380","2423","21148168","695"
"County","San Diego County","2021","4th Qtr","Private","4","4483","Jewelry, Luggage & Leather Goods Stores","231","1219","1156","1230","1273","16469771","1039"
"County","San Diego County","2021","4th Qtr","Private","4","4511","Sporting Goods/Musical Instrument Stores","469","5202","5008","5260","5340","42287868","625"
"County","San Diego County","2021","4th Qtr","Private","4","4512","Book, Periodical, and Music Stores","60","517","474","516","563","4022341","598"
"County","San Diego County","2021","4th Qtr","Private","4","4522","Department Stores","115","10854","10261","11192","11111","84677863","600"
"County","San Diego County","2021","4th Qtr","Private","4","4523","General Merchandise Stores, including Warehouse Clubs and Supercenters","225","17087","16244","17427","17591","165270613","744"
"County","San Diego County","2021","4th Qtr","Private","4","4531","Florists","109","550","544","544","564","4603181","643"
"County","San Diego County","2021","4th Qtr","Private","4","4532","Office Supply, Stationery & Gift Stores","246","2257","2327","2287","2157","19179772","654"
"County","San Diego County","2021","4th Qtr","Private","4","4533","Used Merchandise Stores","143","1745","1722","1755","1760","13086192","577"
"County","San Diego County","2021","4th Qtr","Private","4","4539","Other Miscellaneous Store Retailers","585","4253","4205","4236","4320","41997993","759"
"County","San Diego County","2021","4th Qtr","Private","4","4541","Electronic Shopping & Mail-Order Houses","543","4086","4031","4130","4097","70738399","1332"
"County","San Diego County","2021","4th Qtr","Private","4","4542","Vending Machine Operators","24","279","278","279","282","3456909","951"
"County","San Diego County","2021","4th Qtr","Private","4","4543","Direct Selling Establishments","97","599","709","499","589","13097949","1682"
"County","San Diego County","2021","4th Qtr","Private","4","4811","Scheduled Air Transportation","19","2456","2452","2439","2479","36516994","1143"
"County","San Diego County","2021","4th Qtr","Private","4","4812","Nonscheduled Air Transportation","23","239","243","233","242","7992211","2569"
"County","San Diego County","2021","4th Qtr","Private","4","4841","General Freight Trucking","576","4418","4244","4484","4527","64841789","1129"
"County","San Diego County","2021","4th Qtr","Private","4","4842","Specialized Freight Trucking","307","2597","2589","2607","2595","37112471","1099"
"County","San Diego County","2021","4th Qtr","Private","4","4853","Taxi and Limousine Service","54","327","325","336","320","3636491","855"
