"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"County","Glenn County","2022","June","2022-06-01T00:00:00.000","90930000","Local Government","N","1940"
"County","Glenn County","2022","June","2022-06-01T00:00:00.000","90940000","State and Local Government","N","2000"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","0","Total Nonfarm","N","7510"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","1000000","Total Wage and Salary","N","9630"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","5000000","Total Private","N","5320"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","6000000","Goods Producing","N","1150"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","7000000","Service Providing","N","6360"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","8000000","Private Service Providing","N","4180"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","11000000","Total Farm","N","2120"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","380"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","30000000","Manufacturing","N","770"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","31000000","Durable Goods","N","520"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","32000000","Nondurable Goods","N","260"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1880"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","41000000","Wholesale Trade","N","320"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","42000000","Retail Trade","N","1020"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","540"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","55000000","Financial Activities","N","160"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","60000000","Professional and Business Services","N","230"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","65000000","Educational and Health Services","N","970"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","70000000","Leisure and Hospitality","N","780"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","90000000","Government","N","2180"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","90910000","Federal Government","N","180"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","90920000","State Government","N","60"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","90930000","Local Government","N","1940"
"County","Glenn County","2022","May","2022-05-01T00:00:00.000","90940000","State and Local Government","N","2000"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","0","Total Nonfarm","N","7450"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","1000000","Total Wage and Salary","N","9510"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","5000000","Total Private","N","5310"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","6000000","Goods Producing","N","1160"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","7000000","Service Providing","N","6290"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","8000000","Private Service Providing","N","4150"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","11000000","Total Farm","N","2060"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","380"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","30000000","Manufacturing","N","780"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","31000000","Durable Goods","N","530"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","32000000","Nondurable Goods","N","260"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1870"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","41000000","Wholesale Trade","N","310"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","42000000","Retail Trade","N","1020"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","540"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","55000000","Financial Activities","N","160"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","60000000","Professional and Business Services","N","240"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","65000000","Educational and Health Services","N","960"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","70000000","Leisure and Hospitality","N","780"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","90000000","Government","N","2140"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","90910000","Federal Government","N","170"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","90920000","State Government","N","60"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","90930000","Local Government","N","1910"
"County","Glenn County","2022","April","2022-04-01T00:00:00.000","90940000","State and Local Government","N","1970"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","0","Total Nonfarm","N","7330"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","1000000","Total Wage and Salary","N","9390"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","5000000","Total Private","N","5220"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","6000000","Goods Producing","N","1140"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","7000000","Service Providing","N","6190"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","8000000","Private Service Providing","N","4080"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","11000000","Total Farm","N","2060"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","350"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","30000000","Manufacturing","N","800"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","31000000","Durable Goods","N","540"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","32000000","Nondurable Goods","N","260"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1830"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","41000000","Wholesale Trade","N","310"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","42000000","Retail Trade","N","980"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","530"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","55000000","Financial Activities","N","190"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","60000000","Professional and Business Services","N","240"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","65000000","Educational and Health Services","N","950"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","70000000","Leisure and Hospitality","N","750"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","90000000","Government","N","2110"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","90910000","Federal Government","N","170"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","90920000","State Government","N","70"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","90930000","Local Government","N","1880"
"County","Glenn County","2022","March","2022-03-01T00:00:00.000","90940000","State and Local Government","N","1950"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","0","Total Nonfarm","N","7340"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","1000000","Total Wage and Salary","N","9370"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","5000000","Total Private","N","5220"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","6000000","Goods Producing","N","1160"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","7000000","Service Providing","N","6180"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","8000000","Private Service Providing","N","4060"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","11000000","Total Farm","N","2030"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","350"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","30000000","Manufacturing","N","810"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","31000000","Durable Goods","N","560"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","32000000","Nondurable Goods","N","260"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1790"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","41000000","Wholesale Trade","N","300"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","42000000","Retail Trade","N","970"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","520"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","55000000","Financial Activities","N","180"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","60000000","Professional and Business Services","N","230"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","65000000","Educational and Health Services","N","950"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","70000000","Leisure and Hospitality","N","770"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","90000000","Government","N","2130"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","90910000","Federal Government","N","160"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","90920000","State Government","N","70"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","90930000","Local Government","N","1900"
"County","Glenn County","2022","February","2022-02-01T00:00:00.000","90940000","State and Local Government","N","1960"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","0","Total Nonfarm","N","7160"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","1000000","Total Wage and Salary","N","9080"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","5000000","Total Private","N","5090"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","6000000","Goods Producing","N","1130"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","7000000","Service Providing","N","6030"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","8000000","Private Service Providing","N","3950"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","11000000","Total Farm","N","1920"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","330"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","30000000","Manufacturing","N","810"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","31000000","Durable Goods","N","540"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","32000000","Nondurable Goods","N","270"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1750"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","41000000","Wholesale Trade","N","300"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","42000000","Retail Trade","N","970"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","480"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","55000000","Financial Activities","N","170"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","60000000","Professional and Business Services","N","220"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","65000000","Educational and Health Services","N","930"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","70000000","Leisure and Hospitality","N","760"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","90000000","Government","N","2080"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","90910000","Federal Government","N","170"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","90920000","State Government","N","60"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","90930000","Local Government","N","1850"
"County","Glenn County","2022","January","2022-01-01T00:00:00.000","90940000","State and Local Government","N","1910"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","0","Total Nonfarm","N","7320"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","1000000","Total Wage and Salary","N","9410"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","5000000","Total Private","N","5220"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","6000000","Goods Producing","N","1170"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","7000000","Service Providing","N","6150"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","8000000","Private Service Providing","N","4040"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","11000000","Total Farm","N","2090"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","350"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","30000000","Manufacturing","N","830"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","31000000","Durable Goods","N","550"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","32000000","Nondurable Goods","N","280"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1810"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","41000000","Wholesale Trade","N","320"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","42000000","Retail Trade","N","990"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","500"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","55000000","Financial Activities","N","170"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","60000000","Professional and Business Services","N","230"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","65000000","Educational and Health Services","N","930"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","70000000","Leisure and Hospitality","N","780"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","90000000","Government","N","2110"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","90910000","Federal Government","N","170"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","90920000","State Government","N","60"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","90930000","Local Government","N","1880"
"County","Glenn County","2021","December","2021-12-01T00:00:00.000","90940000","State and Local Government","N","1940"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","0","Total Nonfarm","N","7340"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","1000000","Total Wage and Salary","N","9470"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","5000000","Total Private","N","5230"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","6000000","Goods Producing","N","1150"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","7000000","Service Providing","N","6190"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","8000000","Private Service Providing","N","4070"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","11000000","Total Farm","N","2130"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","350"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","30000000","Manufacturing","N","810"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","31000000","Durable Goods","N","530"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","32000000","Nondurable Goods","N","280"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1810"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","41000000","Wholesale Trade","N","320"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","42000000","Retail Trade","N","990"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","510"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","55000000","Financial Activities","N","170"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","60000000","Professional and Business Services","N","230"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","65000000","Educational and Health Services","N","960"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","70000000","Leisure and Hospitality","N","780"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","90000000","Government","N","2120"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","90910000","Federal Government","N","170"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","90920000","State Government","N","60"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","90930000","Local Government","N","1890"
"County","Glenn County","2021","November","2021-11-01T00:00:00.000","90940000","State and Local Government","N","1950"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","0","Total Nonfarm","N","7390"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","1000000","Total Wage and Salary","N","9880"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","5000000","Total Private","N","5300"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","6000000","Goods Producing","N","1190"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","7000000","Service Providing","N","6200"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","8000000","Private Service Providing","N","4110"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","11000000","Total Farm","N","2490"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","370"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","30000000","Manufacturing","N","830"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","31000000","Durable Goods","N","540"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","32000000","Nondurable Goods","N","290"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1840"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","41000000","Wholesale Trade","N","310"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","42000000","Retail Trade","N","970"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","560"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","55000000","Financial Activities","N","170"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","60000000","Professional and Business Services","N","230"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","65000000","Educational and Health Services","N","970"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","70000000","Leisure and Hospitality","N","790"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","90000000","Government","N","2090"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","90910000","Federal Government","N","170"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","90920000","State Government","N","60"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","90930000","Local Government","N","1850"
"County","Glenn County","2021","October","2021-10-01T00:00:00.000","90940000","State and Local Government","N","1920"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","0","Total Nonfarm","N","7460"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","1000000","Total Wage and Salary","N","9870"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","5000000","Total Private","N","5300"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","6000000","Goods Producing","N","1180"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","7000000","Service Providing","N","6290"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","8000000","Private Service Providing","N","4130"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","11000000","Total Farm","N","2410"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","350"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","30000000","Manufacturing","N","830"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","31000000","Durable Goods","N","520"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","32000000","Nondurable Goods","N","310"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1830"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","41000000","Wholesale Trade","N","310"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","42000000","Retail Trade","N","980"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","540"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","55000000","Financial Activities","N","170"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","60000000","Professional and Business Services","N","240"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","65000000","Educational and Health Services","N","970"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","70000000","Leisure and Hospitality","N","780"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","90000000","Government","N","2160"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","90910000","Federal Government","N","180"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","90920000","State Government","N","120"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","90930000","Local Government","N","1860"
"County","Glenn County","2021","September","2021-09-01T00:00:00.000","90940000","State and Local Government","N","1980"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","0","Total Nonfarm","N","7320"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","1000000","Total Wage and Salary","N","9520"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","5000000","Total Private","N","5270"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","6000000","Goods Producing","N","1160"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","7000000","Service Providing","N","6150"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","8000000","Private Service Providing","N","4110"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","11000000","Total Farm","N","2200"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","370"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","30000000","Manufacturing","N","800"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","31000000","Durable Goods","N","520"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","32000000","Nondurable Goods","N","280"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","1800"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","41000000","Wholesale Trade","N","320"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","42000000","Retail Trade","N","970"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","500"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","55000000","Financial Activities","N","170"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","60000000","Professional and Business Services","N","250"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","65000000","Educational and Health Services","N","970"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","70000000","Leisure and Hospitality","N","780"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","90000000","Government","N","2040"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","90910000","Federal Government","N","180"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","90920000","State Government","N","70"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","90930000","Local Government","N","1800"
"County","Glenn County","2021","August","2021-08-01T00:00:00.000","90940000","State and Local Government","N","1870"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","0","Total Nonfarm","N","7180"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","1000000","Total Wage and Salary","N","9360"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","5000000","Total Private","N","5310"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","6000000","Goods Producing","N","1190"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","7000000","Service Providing","N","5990"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","8000000","Private Service Providing","N","4120"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","11000000","Total Farm","N","2180"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","380"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","30000000","Manufacturing","N","820"
"County","Glenn County","2021","July","2021-07-01T00:00:00.000","31000000","Durable Goods","N","530"
