"responseid","location","age_gp","gender","identity","q1_at_the_present_time_how","q3_to_what_extent_do_you","q5_do_you_own_or_operate","q4_a_mandatory_mask_bylaw","q2_1_i_don_t_experience_any","q2_2_affordability_purchasing","q2_3_access_getting_to","q2_4_i_have_a_disability","q2_5_i_feel_silly","q2_6_general_discomfort","q2_7_i_can_t_get_my_child","q2_8_i_just_don_t_like_it","q2_9_i_don_t_believe_wearing","q2_10_i_feel_judged_by_others"
"3650","3","2","2",,"2","4","1","2","0","0","1","0","0","1","0","0","1","0"
"3664","3","1","2",,"3","2","2",,"1","0","0","0","0","0","0","0","0","0"
"3665","3","2","1",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"3671","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3675","3","2","2",,"1","1","2",,"0","0","0","0","0","0","1","0","0","0"
"3677","3","4","1",,"3","1","2",,"0","0","0","0","0","1","0","0","0","0"
"3686","3","2","2",,"1","1","2",,"0","0","1","0","0","0","0","0","0","0"
"3689","3","3","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3714","3","3","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3753","3","3","1",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3761","3","5","2",,"3","1","2",,"0","0","0","0","1","0","0","1","0","1"
"3762","3","4","1",,"2","3","2",,"1","0","0","0","0","0","0","0","0","0"
"3772","3","4","1",,"4","3","2",,"0","0","0","0","0","1","0","0","1","0"
"3789","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3791","3","4","2",,"2","3","2",,"0","0","0","0","0","1","0","0","0","0"
"3797","3","2","2",,"2","1","2",,"0","0","1","0","0","0","0","0","0","0"
"3815","3","3","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3829","3","4","2",,"1","1","2",,"0","1","0","0","0","0","0","0","0","1"
"3841","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3861","3","4","2",,"3","1","2",,"0","0","0","0","0","1","0","0","0","1"
"3862","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3906","3","3","2",,"4","4","2",,"0","0","0","0","1","1","1","0","1","1"
"3915","3","4","1",,"4","4","2",,"0","0","1","0","0","1","0","1","1","0"
"3918","3","2","1",,"4","4","1","2","0","0","1","0","0","1","0","0","1","0"
"3937","3","3","1",,"4","4","1","2","0","0","1","0","0","1","0","1","1","0"
"3949","3","5","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"3986","3","3","1",,"4","4","2",,"0","0","0","0","0","1","1","0","1","0"
"3995","3","1","1",,"4","4","2",,"0","0","0","0","1","1","0","1","1","0"
"4002","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4023","3","4","2",,"4","4","2",,"0","0","0","0","0","0","0","1","0","0"
"4033","3","2","2",,"2","1","2",,"0","0","0","0","1","1","0","0","0","0"
"4063","3","2","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4121","3","5","2",,"2","1","2",,"0","1","1","0","0","0","0","0","0","0"
"4151","3","5","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"4152","3","2","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"4166","3","4","1",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4194","3","2","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"4201","3","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4232","3","2","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"4280","3","4","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"4319","3","4","1",,"2","4","2",,"0","0","0","1","0","1","0","1","1","0"
"4323","3","2","2",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"4333","3","5","1",,"4","1","2",,"0","0","0","1","0","0","0","0","0","0"
"4370","3","3","1",,"2","2","2",,"0","0","0","0","0","1","0","0","0","0"
"4423","3","5","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"4516","3","1","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4523","3","4","2",,"1","1","1","1","0","0","0","0","0","1","0","0","0","0"
"4580","3","5","2",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"4597","3","2","2",,"2","2","2",,"0","0","1","0","1","0","0","0","0","0"
"4644","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4655","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4661","3","2","1",,"2","4","1","2","0","0","0","0","0","1","0","1","1","0"
"4689","3","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4712","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4782","3","2","2",,"4","3","2",,"0","1","0","1","0","1","0","0","0","0"
"4822","3","4","1",,"4","4","2",,"0","1","1","0","0","0","0","0","1","0"
"4832","3","2","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"4865","3","2","1",,"4","4","2",,"0","0","0","0","1","1","1","1","1","1"
"4886","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"4890","3","2","2",,"2","2","2",,"0","0","0","0","0","1","0","0","0","0"
"4905","3","2","2",,"4","5","2",,"0","1","1","0","1","1","1","1","0","0"
"4913","3","2","2",,"2","3","2",,"0","0","0","1","0","0","0","0","0","0"
"5024","3","3","2",,"4","3","2",,"0","1","0","1","0","1","0","0","0","0"
"5034","3","3","1",,"4","4","2",,"0","0","0","1","0","1","0","1","1","0"
"5048","3","3","1",,"4","4","1","2","0","0","0","0","0","0","0","1","1","0"
"5066","3","4","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"5104","3","4","1",,"4","4","1","2","0","0","0","0","0","1","0","0","1","0"
"5122","3","3","2",,"4","4","2",,"0","0","0","1","0","1","0","0","0","0"
"5129","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5146","3","4","2",,"1","4","2",,"1","0","0","0","0","0","0","0","0","0"
"5159","3","3","1",,"4","4","1","2","0","0","0","0","0","0","0","1","0","0"
"5183","3","2","1",,"4","3","2",,"0","0","0","0","0","0","0","0","1","0"
"5229","3","2","2",,"3","1","1","1","1","0","0","0","0","0","0","0","0","0"
"5233","3","4","2",,"4","4","2",,"0","0","0","0","0","0","0","1","0","0"
"5240","3","4","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"5265","3","4","1",,"4","4","2",,"0","0","0","0","0","1","0","1","1","0"
"5370","3","4","2",,"2","3","2",,"0","0","1","0","0","1","0","0","0","0"
"5421","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5546","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5599","3","4","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"5635","3","6","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"5652","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5659","3","2","2",,"2","1","2",,"0","0","0","0","0","1","0","0","0","0"
"5665","3","2","2",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"5666","3","2","1",,"4","1","2",,"0","0","1","0","0","0","0","0","0","0"
"5670","3","5","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"5712","3","5","2",,"4","4","2",,"0","0","0","1","0","1","1","0","0","0"
"5715","3","5","2",,"3","1","2",,"0","0","0","0","1","0","0","1","0","1"
"5719","3","3","2",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"5733","3","2","2",,"1","1","1","1","0","0","0","0","0","0","0","0","0","1"
"5782","3","4","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"5786","3","1","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5829","3","5","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5841","3","4","2",,"3","1","2",,"0","0","0","0","0","1","0","0","0","0"
"5860","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5895","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5907","3","1","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"5942","3","2","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"6018","3","5","2",,"1","1","1","1","0","1","0","1","0","0","0","0","0","0"
"6029","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6071","3","1","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6074","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6097","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6159","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6217","3","3","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6273","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6332","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6348","3","2","1",,"4","4","2",,"0","0","0","0","0","1","0","1","1","0"
"6443","3","2","2",,"3","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6459","3","2","2",,"4","4","1","2","0","0","0","0","0","1","1","1","1","0"
"6508","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6515","3","2","2",,"2","3","2",,"0","0","0","0","0","1","0","0","0","0"
"6521","3","3","2",,"4","4","2",,"0","0","0","1","0","0","1","0","0","0"
"6569","3","3","2",,"2","4","2",,"0","1","0","0","0","0","0","0","0","0"
"6573","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6578","3","2","1",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"6593","3","3","2",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"6594","3","2","2",,"1","1","2",,"0","0","0","0","1","0","0","0","0","1"
"6628","3","2","1",,"3","1","2",,"0","0","0","0","0","0","0","0","0","0"
"6635","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6636","3","2","2",,"1","1","2",,"0","0","0","0","0","0","1","0","0","1"
"6640","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6652","3","3","2",,"4","4","2",,"0","0","0","0","0","1","1","1","0","0"
"6685","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6710","3","3","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6752","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6771","3","3","1",,"1","1","2",,"0","0","1","0","0","0","0","0","0","1"
"6779","3","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6816","3","4","2",,"2","4","2",,"0","0","0","1","0","1","0","1","1","0"
"6861","3","2","2",,"4","4","1","3","0","0","1","0","0","1","0","1","1","0"
"6866","3","4","1",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"6875","3","1","2",,"4","4","2",,"0","0","0","0","0","1","0","0","0","0"
"6900","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6908","3","4","2",,"4","4","2",,"0","0","0","0","0","0","1","0","1","0"
"6911","3","3","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"6924","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"6930","3","1","2",,"4","4","2",,"0","0","0","0","0","1","0","1","0","0"
"7028","3","1","2",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"7034","3","4","2",,"4","4","2",,"0","0","0","1","0","1","0","1","1","1"
"7078","3","5","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"7108","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7116","3","3","2",,"3","2","2",,"1","0","0","0","0","0","0","0","0","0"
"7131","3","2","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7195","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7212","3","3","1",,"3","1","2",,"0","0","0","0","0","1","0","0","0","1"
"7221","3","3","2",,"4","4","2",,"0","0","0","0","0","1","1","1","0","0"
"7228","3","5","2",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"7232","3","3","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7277","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7281","3","4","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7283","3","1","2",,"3","4","2",,"0","0","0","0","0","1","0","0","0","0"
"7284","3","3","2",,"4","4","2",,"0","0","0","1","0","1","1","0","1","0"
"7292","3","3","2",,"2","2","2",,"1","0","0","0","0","0","0","0","0","0"
"7300","3","2","2",,"2","3","2",,"0","0","0","0","0","1","0","1","0","0"
"7307","3","5","1",,"4","4","1","2","0","0","0","0","1","1","0","1","1","0"
"7319","3","3","2",,"2","2","2",,"0","1","0","1","0","0","0","0","0","0"
"7339","3","2","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7469","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7506","3","2","1",,"2","3","2",,"0","0","0","0","0","1","0","0","0","1"
"7526","3","3","2",,"4","4","1","2","1","0","0","0","0","0","0","0","0","0"
"7549","3","3","2",,"4","4","2",,"0","0","0","1","0","0","1","0","1","0"
"7581","3","3","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7583","3","6","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"7617","3","3","2",,"1","1","2",,"0","1","1","0","0","0","0","0","0","0"
"7669","3","2","2",,"2","1","1","1","1","0","0","0","0","0","0","0","0","0"
"7676","3","1","2",,"2","1",,,"0","0","0","0","0","1","0","0","0","0"
"7697","3","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7703","3","3","1",,"4","4","1","2","0","0","0","1","1","1","1","1","1","0"
"7718","3","3","2",,"2","4","2",,"0","0","0","0","0","1","0","0","0","0"
"7733","3","1","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7746","3","2","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7771","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"7781","3","4","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"7794","3","2","1",,"4","4","2",,"1","0","0","0","0","0","0","0","0","0"
"7802","3","2","2",,"4","4","2",,"0","1","0","0","0","1","0","1","1","0"
"7822","3","4","2",,"4","4","2",,"0","0","0","0","0","1","0","1","0","0"
"7823","3","5","2",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"7869","3","2","2",,"1","1","2",,"0","0","0","0","0","0","0","0","0","1"
"7879","3","5","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"7913","3","3","2",,"4","4","2",,"0","0","0","1","0","1","0","0","1","0"
"7923","3","2","1",,"4","4","2",,"0","0","0","1","1","1","0","1","1","0"
"7960","3","5","98",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"8023","3","2","2",,"2","4","1","2","0","1","1","1","0","1","0","1","0","1"
"8039","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8042","3","1","1",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"8066","3","3","1",,"1","1","2",,"0","1","0","0","0","0","0","0","0","0"
"8082","3","2","2",,"2","4","2",,"0","0","0","0","0","1","1","1","1","0"
"8091","3","4","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8127","3","3","2",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"8163","3","3","2",,"2","4","2",,"0","1","1","0","1","1","1","1","0","0"
"8189","3","2","2",,"2","4","1","3","0","1","1","0","0","1","0","0","0","0"
"8250","3","1","1",,"2","1","1","1","0","1","0","0","0","0","0","0","0","0"
"8283","3","2","2",,"2","2","2",,"0","1","0","0","0","0","0","0","0","0"
"8284","3","3","2",,"4","4","2",,"0","0","0","1","0","0","0","0","1","0"
"8293","3","3","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"8306","3","4","2",,"4","4","1","2","0","0","0","0","0","0","0","1","0","0"
"8333","3","2","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8345","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8375","3","4","2",,"4","4","2",,"0","0","0","0","0","1","1","1","1","0"
"8387","3","2","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8398","3","3","1",,"4","4","2",,"0","0","1","1","0","1","0","0","1","0"
"8418","3","2","2",,"4","4","2",,"0","0","0","0","0","1","0","1","1","0"
"8457","3","2","1",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8493","3","2","1",,"4","4","2",,"0","0","0","0","1","1","0","1","0","0"
"8494","3","4","1",,"4","4","2",,"0","0","0","1","0","1","0","0","1","0"
"8541","3","5","2",,"4","4","2",,"0","0","0","1","0","0","0","0","1","0"
"8572","3","3","2",,"2","1","1","3","1","0","0","0","0","0","0","0","0","0"
"8615","3","3","2",,"4","4","2",,"0","0","0","0","0","1","1","1","0","0"
"8680","3","4","1",,"4","4","1","2","0","0","0","0","0","0","0","0","0","0"
"8682","3","1","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"8687","3","3","2",,"4","3","2",,"0","0","0","0","1","1","0","1","0","1"
"8695","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8699","3","2","1",,"4","4","2",,"0","1","0","0","0","0","0","0","0","0"
"8739","3","1","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8749","3","1","2",,"2","2","2",,"0","1","1","0","0","0","1","0","0","0"
"8781","3","4","2",,"2","4","1","2","0","0","0","1","0","1","0","1","1","0"
"8794","3","6","2",,"2","4","2",,"0","1","0","1","1","1","0","1","1","1"
"8803","3","2","1",,"2","4","2",,"0","0","0","0","0","1","1","1","1","0"
"8805","3","4","2",,"4","4","2",,"1","0","0","0","0","0","0","0","0","0"
"8807","3","1","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8810","3","2","1",,"4","4","2",,"0","0","0","1","0","0","0","0","1","0"
"8834","3","3","1",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"8848","3","2","2",,"4","4","2",,"0","1","1","0","0","1","0","1","1","0"
"8922","3","3","2",,"2","1","2",,"1","0","0","0","0","0","0","0","0","0"
"8930","3","2","1",,"3","4","2",,"0","0","0","0","0","1","1","0","1","0"
"8937","3","1","1",,"4","4","2",,"0","1","0","0","1","1","0","1","1","0"
"8959","3","3","2",,"4","4","1","2","0","0","0","0","0","1","0","0","1","0"
"8993","3","2","1",,"4","4","2",,"0","0","0","1","0","1","1","0","0","0"
"8994","3","3","2",,"2","4","2",,"0","0","0","0","0","0","0","0","1","0"
"9002","3","2","1",,"4","4","2",,"0","0","0","1","0","0","1","0","0","0"
"9003","3","6","1",,"4","4","2",,"0","0","0","0","0","1","0","1","0","0"
"9012","3","2","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"9020","3","5","1",,"4","4","2",,"0","0","0","1","0","0","0","0","0","0"
"9025","3","5","2",,"2","4","1","2","0","0","0","1","0","1","0","0","0","1"
"9059","3","3","2",,"2","2","2",,"0","0","0","0","0","1","0","0","0","0"
"9079","3","5","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9107","3","2","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"9109","3","2","1",,"3","2","2",,"1","0","0","0","0","0","0","0","0","0"
"9127","3","6","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"9135","3","3","2",,"2","3","2",,"0","0","0","0","0","1","0","0","0","0"
"9140","3","4","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"9158","3","5","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9202","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9222","3","4","2",,"2","1","1","1","1","0","0","0","0","0","0","0","0","0"
"9223","3","2","2",,"4","4","2",,"0","0","0","0","1","1","1","1","1","0"
"9225","3","5","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"9228","3","6","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9233","3","3","1",,"4","4","1","2","0","0","0","0","0","0","0","0","1","0"
"9245","3","3","2",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"9249","3","5","2",,"3","4","2",,"0","0","0","1","0","0","0","0","0","0"
"9274","3","5","1",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"9275","3","2","2",,"3","1","2",,"0","0","0","0","1","0","0","0","0","1"
"9277","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9300","3","1","2",,"1","1","2",,"0","0","0","0","0","0","1","0","0","0"
"9312","3","3","2",,"1","1","2",,"0","0","0","0","0","0","0","1","0","1"
"9332","3","3","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9345","3","2","1",,"4","4","2",,"0","1","0","0","0","1","0","0","0","0"
"9362","3","3","1",,"4","4","2",,"0","0","1","0","0","0","0","0","0","0"
"9371","3","3","1",,"2","3","2",,"0","0","0","0","0","0","1","0","0","0"
"9387","3","1","2",,"3","1","2",,"0","0","0","0","0","1","0","0","0","0"
"9408","3","2","1",,"1","1","2",,"0","0","0","0","0","1","0","0","0","0"
"9416","3","3","1",,"4","4","1","2","0","1","1","1","0","1","0","1","1","0"
"9438","3","3","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"9440","3","3","2",,"4","4","2",,"0","1","1","1","0","1","0","0","1","0"
"9442","3","6","2",,"4","4","2",,"0","0","0","1","0","0","0","1","0","0"
"9447","3","2","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9450","3","5","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9455","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9469","3","4","2",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9521","3","2","1",,"2","4","2",,"0","0","0","1","0","1","0","0","0","1"
"9556","3","3","2",,"3","1","2",,"0","0","0","0","0","1","0","0","0","0"
"9566","3","3","2",,"4","4","2",,"0","1","0","0","0","0","0","1","0","0"
"9568","3","4","2",,"4","2","2",,"0","0","1","0","0","0","0","0","0","0"
"9576","3","2","1",,"4","4","2",,"0","0","0","1","0","0","1","0","0","0"
"9578","3","3","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"9590","3","2","2",,"4","4","2",,"0","0","0","0","0","1","0","0","0","0"
"9595","3","4","2",,"4","4","2",,"0","0","0","0","0","1","0","0","1","0"
"9597","3","3","2",,"4","3","2",,"1","0","0","0","0","0","0","0","0","0"
"9611","3","5","98",,"2","4","1","2","0","0","0","0","1","1","0","1","1","1"
"9612","3","3","1",,"2","4","1","2","0","0","0","0","0","0","0","1","0","0"
"9785","3","3","1",,"4","4","2",,"0","0","0","1","0","1","0","0","1","0"
"9794","3","5","1",,"4","4","2",,"0","0","0","0","0","1","0","0","0","0"
"9797","3","4","1",,"4","4","2",,"0","1","1","1","0","0","1","0","1","1"
"9816","3","2","2",,"2","1","2",,"0","1","0","0","0","0","0","0","0","1"
"9838","3","4","2",,"4","4","2",,"0","0","0","1","0","0","1","1","1","0"
"9854","3","3","2",,"4","4","1","2","0","1","0","1","0","1","0","0","0","0"
"9859","3","2","1",,"1","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9870","3","5","1",,"4","4","1","2","0","0","0","0","0","1","0","1","1","0"
"9877","3","1","2",,"4","1","2",,"1","0","0","0","0","0","0","0","0","0"
"9879","3","6","1",,"4","4","2",,"0","0","0","0","0","0","0","0","1","0"
"9881","3","3","2",,"2","4","2",,"0","0","0","0","0","1","0","1","1","0"
"9885","3","3","2",,"4","4","2",,"0","1","0","1","0","0","0","0","0","0"
"9895","3","3","2",,"3","1","2",,"0","0","0","0","0","1","0","0","0","0"
"9898","3","1","2",,"2","1","1","1","1","0","0","0","0","0","0","0","0","0"
"9902","3","1","1",,"4","4","2",,"0","0","1","0","1","1","0","1","1","1"
"9922","3","5","1",,"4","4","2",,"0","0","0","1","0","1","0","0","0","0"
"9937","3","3","1",,"1","2","2",,"0","0","0","0","0","1","0","0","0","0"
"9943","3","2","1",,"2","3","2",,"0","0","1","1","0","0","0","0","0","0"
"52","3","5","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"117","3","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"130","3","2","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"139","3","4","2",,"2","1","2","0","0","0","0","0","0","1","0","0","0",
"147","3","2","2",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"149","3","2","1",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"163","3","5","2",,"3","2","2","0","0","1","1","0","0","1","0","0","0",
"166","2","5","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"169","2","3","2",,"2","2","2","0","1","0","0","0","0","0","0","0","0",
"178","2","1","2",,"1","1","2","0","0","0","0","0","1","0","0","0","0",
"179","2","5","2",,"2","3","2","0","0","0","0","0","0","1","0","0","0",
"203","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"209","2","4","2",,"3","2","2","0","1","0","0","0","0","0","0","0","0",
"218","2","4","2",,"3","4","2","0","0","0","0","1","0","0","0","0","0",
"240","2","5","1",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"256","2","2","2",,"2","2","2","0","0","0","0","0","0","0","1","0","0",
"275","2","3","2",,"1","1","1","1","1","0","0","0","0","0","0","0","0",
"285","2","2","2",,"3","3","2","0","0","0","0","0","0","1","0","1","0",
"315","2","6","2",,"1","1","2","0","0","0","1","0","0","0","0","0","0",
"319","2","5","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"323","2","3","2",,"1","1","2","0","0","0","0","0","0","0","1","0","0",
"325","2","5","1",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"333","2","6","2",,"4","4","2","0","0","0","0","1","0","0","0","0","0",
"343","2","4","2",,"4","4","2","0","0","0","0","0","0","1","0","0","0",
"349","2","4","2",,"2","2","1","1","0","0","0","0","0","1","0","0","0",
"371","2","4","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"383","2","2","2",,"1","1","2","0","0","0","0","0","0","1","0","0","0",
"398","2","2","2",,"4","1","2","0","0","0","0","0","1","0","0","0","0",
"410","2","3","2",,"4","2","2","0","1","0","0","0","0","0","0","0","0",
"414","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"432","2","6","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"433","2","7","2",,,"1","2","0","0","0","0","0","0","0","0","0","0",
"438","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"454","2","3","98",,"4","4","2","0","0","0","0","0","0","1","1","0","1",
"455","2","3","2",,"4","4","2","0","0","0","0","0","0","1","0","0","1",
"457","2","5","2",,"3","3","2","0","0","1","1","1","0","0","0","0","0",
"463","2","4","2",,"2","1","2","0","1","0","0","0","0","0","0","0","0",
"505","2","5","2",,"2","1","2","0","0","0","0","0","0","1","0","1","0",
"543","2","5","2",,"1","1","2","0","1","0","0","0","0","0","0","0","0",
"544","2","2","2",,"2","1","2","0","0","0","0","0","1","0","0","0","0",
