"year","color","cat","cow","dog","ferret","guard_dog","rabbit","unknown","totals"
"2011","FAWN & BLACK","0","0","61","0","0","0","3","64"
"2011","FLAME","33","0","0","0","0","0","0","33"
"2011","GINGER & WHITE","2","0","1","0","0","0","0","3"
"2011","GOLDEN","33","0","2534","1","0","0","87","2655"
"2011","GREY","3593","0","1377","1","0","0","101","5072"
"2011","GREY & BLACK","90","0","76","0","0","0","1","167"
"2011","GREY & ORANGE","2","0","0","0","0","0","1","3"
"2011","GREY & WHITE","1815","0","741","1","0","0","40","2597"
"2011","GREY AND PEACH","3","0","0","0","0","0","0","3"
"2011","GREY TABBY","710","0","1","0","0","0","14","725"
"2011","GREY TIGER","11","0","0","0","0","0","0","11"
"2011","GRIZZLE","0","0","43","0","0","0","0","43"
"2011","HARLEQUIN","0","0","24","0","0","0","0","24"
"2011","HONEY","1","0","34","0","0","0","0","35"
"2011","LEMON","0","0","15","0","0","0","0","15"
"2011","LIGHT","2","0","34","1","0","0","0","37"
"2011","LILAC","21","0","0","0","0","0","1","22"
"2011","LILAC POINT","32","0","0","0","0","0","0","32"
"2011","LIVER","2","0","170","0","0","0","5","177"
"2011","LIVER & WHITE","0","0","70","0","0","0","4","74"
"2011","LYNX POINT","39","0","1","0","0","0","0","40"
"2011","MACKERAL TABBY","25","0","0","0","0","0","0","25"
"2011","MAHOGANY","0","0","27","0","0","0","1","28"
"2011","MULTI COLOR","84","0","95","0","0","0","11","190"
"2011","ORANGE","1636","0","113","0","0","0","43","1792"
"2011","ORANGE & WHITE","506","0","69","0","0","0","19","594"
"2011","ORANGE TABBY","575","0","1","0","0","0","19","595"
"2011","ORANGE TIGER","6","0","0","0","0","0","0","6"
"2011","PARTI COLOR","1","0","27","0","0","0","0","28"
"2011","PEACH","4","0","8","0","0","0","0","12"
"2011","POINT","1","0","0","0","0","0","0","1"
"2011","RED","103","0","2561","0","0","0","71","2735"
"2011","RED & BLACK","2","0","29","0","0","0","2","33"
"2011","RED & WHITE","23","0","421","0","0","0","12","456"
"2011","ROAN","0","0","9","0","0","0","2","11"
"2011","ROSE POINT","4","0","1","0","0","0","0","5"
"2011","RUDDY","27","0","2","0","0","0","1","30"
"2011","RUST","6","0","184","0","0","0","11","201"
"2011","RUST/WHITE","2","0","3","0","0","0","0","5"
"2011","SABLE","26","0","605","20","9","0","22","682"
"2011","SABLE & WHITE","0","0","53","0","0","0","1","54"
"2011","SALT & PEPPER","3","0","376","1","0","0","2","382"
"2011","SANDY","5","0","41","0","0","0","5","51"
"2011","SEAL POINT","477","0","7","0","0","0","6","490"
"2011","SEDGE/DEAD GRASS","0","0","1","0","0","0","0","1"
"2011","SILVER","142","0","362","3","0","0","13","520"
"2011","SILVER TABBY","18","0","0","0","0","0","2","20"
"2011","SMOKE","22","0","6","0","0","0","0","28"
"2011","SPOTTED","46","0","14","0","0","0","0","60"
"2011","STRIPED","48","0","2","0","0","0","0","50"
"2011","TABBY","1614","0","6","0","0","0","29","1649"
"2011","TAN","191","0","4788","1","6","0","134","5120"
"2011","TAN & BLACK","11","0","319","0","0","0","2","332"
"2011","TAN & WHITE","69","0","1557","0","0","0","39","1665"
"2011","TAWNY","2","0","23","0","0","0","1","26"
"2011","TICKED","2","0","17","0","0","0","2","21"
"2011","TIGER","258","0","2","0","0","0","19","279"
"2011","TORTOISESHELL","907","0","4","0","0","0","12","923"
"2011","TRI COLOR","278","0","4344","2","0","0","149","4773"
"2011","TUXEDO","83","0","0","0","0","0","3","86"
"2011","UNKNOWN COLOR","8724","0","20998","7","12","0","1159","30900"
"2011","WHEAT AND BLACK","0","0","24","0","0","0","0","24"
"2011","WHEATEN","4","0","415","0","0","0","12","431"
"2011","WHITE","1435","0","11945","11","1","0","221","13613"
"2011","WHITE & BLACK","80","0","349","0","0","0","10","439"
"2011","WHITE & GOLD","2","0","42","0","0","0","0","44"
"2011","WHITE & GRAY","216","0","114","0","0","0","1","331"
"2011","WHITE & LIVER","0","0","37","0","0","0","0","37"
"2011","WHITE & ORANGE","179","0","32","0","0","0","6","217"
"2011","WHITE TIGER","3","0","0","0","0","0","0","3"
"2011","YELLOW","77","0","2813","0","2","0","77","2969"
