"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","product_orientation_vertical_chest","product_description","defrost_type","number_of_glass_doors","number_of_solid_doors","number_of_doors","door_opening_orientation_hinged_sliding","total_volume_cu_ft","mixed_door_cabinet_glass_door_volume_cu_ft","mixed_door_cabinet_solid_door_volume_cu_ft","height_in","width_in","depth_in","energy_use_daily_energy_consumption_kwh_day","refrigerant_type","refrigerant_with_gwp","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2295772","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GCG-9-N334B",",G-9-B334B, G-9-N334B, G-9-N334B-HC,; ,G-9-P334B, G-9-P334B-HC, G-9-S334B, G-9-S334B-HC,; ,G-9-W334B, G-9-Z334B,; ,GCG-9-2334B, GCG-9-2334B-HC,; ,GCG-9-2S334B, GCG-9-2S334B-HC,; ,GCG-9-A334B, GCG-9-A334B-HC,; ,GCG-9-B2334B, GCG-9-B334B, GCG-9-BS334B,; ,GCG-9-N334B-HC, GCG-9-P334B, GCG-9-P334B-HC,; ,GCG-9-S334B, GCG-9-S334B-HC,; ,GCG-9-W2334B, GCG-9-W334B,; ,GCG-9-Z2334B, GCG-9-Z334B,","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","7.2","7.2","0","62.99","20","20.98","0.94","R-290","R-290 (GWP:3 | Lower GWP)","2017-05-11T00:00:00.000","2017-05-11T00:00:00.000","United States","ES_1092963_GCG-9-N334B_05112017075133_9093388"
"2308884","Innovative DisplayWorks, Inc.","IDW","Commercial refrigerators","GCG-9-N934B",",G-9-B934B; G-9-N934B; G-9-N934B-HC,; ,G-9-P934B-HC; G-9-S934B; G-9-S934B-HC,; ,G-9-P934B; G-9-W934B; G-9-Z934B,; ,GCG-9-2934B; GCG-9-2934B-HC,; ,GCG-9-2S934B; GCG-9-2S934B-HC,; ,GCG-9-A934B; GCG-9-A934B-HC,; ,GCG-9-B2934B; GCG-9-B934B; GCG-9-BS934B,; ,GCG-9-N934B-HC ; GCG-9-P934B; GCG-9-P934B-HC,; ,GCG-9-S934B; GCG-9-S934B-HC,; ,GCG-9-W2934B; GCG-9-W934B,; ,GCG-9-Z2934B; GCG-9-Z934B,","","Vertical Transparent Door Refrigerator","Vertical","Bottle Cooler","Automatic","1","0","1","Hinged","7.2","7.2","0","62.99","20","20.98","0.99","R-290","R-290 (GWP:3 | Lower GWP)","2018-01-05T00:00:00.000","2017-01-08T00:00:00.000","United States","ES_1092963_GCG-9-N934B_01092018065544_0944411"
"2298265","Innovative DisplayWorks, Inc.","IDW","GS-1","GS-1",",GS-1-0234B,; ,GS-1-2234B,; ,GS-1-2B234B,; ,GS-1-2P234B,; ,GS-1-2W234B,; ,GS-1-B234B,; ,GS-1-N23EB,; ,GS-1-P234B,; ,GS-1-W234B,; GS-1-N234B,GS-1-N234B,","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Manual","1","0","1","Hinged","0.9","0.9","0","18","14","16","0.53","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-30T00:00:00.000","2016-06-21T00:00:00.000","United States, Canada","ES_1092963_GS-1_06232017174340_9820902"
"2298268","Innovative DisplayWorks, Inc.","IDW","GS-1.5","GS-1.5",",GS-1.5-0234B,; ,GS-1.5-0A34B,; ,GS-1.5-2234B,; ,GS-1.5-2B234B,; ,GS-1.5-2P234B,; ,GS-1.5-2W234B,; ,GS-1.5-B234B,; ,GS-1.5-N23EB,; ,GS-1.5-P234B,; ,GS-1.5-W234B,; GS-1.5-N234B,GS-1.5-N234B,","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Manual","1","0","1","Hinged","1.03","1.03","0","20","14.5","16.5","0.49","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-30T00:00:00.000","2018-02-19T00:00:00.000","United States, Canada","ES_1092963_GS-1.5_06232017181906_1946658"
"2298284","Innovative DisplayWorks, Inc.","IDW","GS-2.5","GS-2.5",",GS-2.5-0234B,; ,GS-2.5-0A34B,; ,GS-2.5-2234B,; ,GS-2.5-2A34B,; ,GS-2.5-2B234B,; ,GS-2.5-2BA34B,; ,GS-2.5-2BAA34B,; ,GS-2.5-2P234B,; ,GS-2.5-2PA34B,; ,GS-2.5-2PAA34B,; ,GS-2.5-2W234B,; ,GS-2.5-2WA34B,; ,GS-2.5-2WAA34B,; ,GS-2.5-A234B,; ,GS-2.5-AA34B,; ,GS-2.5-B234B,; ,GS-2.5-BA34B,; ,GS-2.5-BAA34B,; ,GS-2.5-L0234B,; ,GS-2.5-L2234B,; ,GS-2.5-L2B234B,; ,GS-2.5-L2P234B,; ,GS-2.5-L2W234B,; ,GS-2.5-LA234B,; ,GS-2.5-LB234B,; ,GS-2.5-LN234B,; ,GS-2.5-LP234B,; ,GS-2.5-LW234B,; ,GS-2.5-N234B,; ,GS-2.5-NA34B,; ,GS-2.5-P234B,; ,GS-2.5-PA34B,; ,GS-2.5-PAA34B,; ,GS-2.5-W234B,; ,GS-2.5-WA34B,; ,GS-2.5-WAA34B,","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Manual","1","0","1","Hinged","2.45","2.45","0","26.06","18.2","19.88","0.6","R-600a","R-600a (GWP:3 | Lower GWP)","2017-05-30T00:00:00.000","2018-01-08T00:00:00.000","United States, Canada","ES_1092963_GS-2.5_06232017192846_6126292"
"2340941","Imbera S.A. de C.V.","Imbera","VR27 CZ HC","VR27 CZ HC",",,N/A","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","27.8","27.8","0","79","35","29.9","2.45","R-290","R-290 (GWP:3 | Lower GWP)","2019-08-01T00:00:00.000","2019-07-08T00:00:00.000","United States, Canada","ES_1091577_VR27 CZ HC_07082019181458_9698952"
"2296390","Imbera S.A. de C.V.","Imbera","VRD21 R2","VRD21 R2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","2","0","2","Hinged","16.77","16.77","0","58","39","24","1.82","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2017-05-22T00:00:00.000","United States, Canada","ES_1091577_VRD21 R2_10062016170827_3707687"
"2300181","Imbera S.A. de C.V.","Imbera","VRD35 R2","VRD35 R2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","32.12","32.12","0","80","40","28","2.56","R-290","R-290 (GWP:3 | Lower GWP)","2017-09-11T00:00:00.000","2017-07-19T00:00:00.000","United States, Canada","ES_1091577_VRD35 R2_07192017165227_3147086"
"2296394","Imbera S.A. de C.V.","Imbera","VRD37 R2","VRD37 R2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","2","0","2","Hinged","37.42","37.42","0","77.6","47","27.7","3.12","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2017-05-22T00:00:00.000","United States, Canada","ES_1091577_VRD37 R2_10062016171552_4152088"
"2296398","Imbera S.A. de C.V.","Imbera","VRD37 SD R2","VRD37 SD R2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","2","0","2","Sliding","39.03","39.03","0","77.6","47","27.7","2.99","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2017-05-22T00:00:00.000","United States, Canada","ES_1091577_VRD37 R2 SD_10062016172229_4549305"
"2319101","Imbera S.A. de C.V.","Imbera","VRD41 SD 48HC","VRD41 SD 48HC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Sliding","13.44","13.44","0","48","47","21.5","1.62","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1091577_VRD41 SD 48HC_04302018180626_1586359"
"2319100","Imbera S.A. de C.V.","Imbera","VRD41 SD 54HC","VRD41 SD 54HC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Sliding","17.1","17.1","0","54","47","21.5","1.71","R-290","R-290 (GWP:3 | Lower GWP)","2018-05-01T00:00:00.000","2018-04-30T00:00:00.000","United States, Canada","ES_1091577_VRD41 SD 54HC_04302018180254_1374751"
"2296399","Imbera S.A. de C.V.","Imbera","VRD43 R2","VRD43 R2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","2","0","2","Hinged","41.66","41.66","0","79","54","29.5","3.29","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2017-05-22T00:00:00.000","United States, Canada","ES_1091577_VRD43 R2_10132016211745_3465385"
"2328689","Imbera S.A. de C.V.","Imbera","VRD43 R2 SD","VRD43 R2 SD",",,N/A","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","41.66","0","41.66","79","54","29.5","1.9","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2018-10-31T00:00:00.000","United States, Canada","ES_1091577_VRD43 R2 SD_10312018142500_5900254"
"2293164","Imbera S.A. de C.V.","Imbera","VRD43 SD R2","VRD43 SD R2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","1","0","1","Sliding","41.66","41.66","0","79","54","29.5","3.31","R-290","R-290 (GWP:3 | Lower GWP)","2016-07-12T00:00:00.000","2017-03-25T00:00:00.000","United States, Canada","ES_1091577_VRD43 SD R2_03272017165756_3876908"
"2365414","Imbera S.A. de C.V.","Imbera","VRD44 HC CZ","VRD44 HC CZ",",,N/A","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","40.26","40.26","0","78.54","30.11","47.24","2.92","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2020-09-02T00:00:00.000","United States, Canada","ES_1091577_VRD44 HC CZ_09022020201206_7526657"
"2365416","Imbera S.A. de C.V.","Imbera","VRD50 HC CZ","VRD50 HC CZ",",,N/A","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","2","0","2","Hinged","45.16","45.16","0","80.71","29.53","54.13","3.04","R-290","R-290 (GWP:3 | Lower GWP)","2015-02-27T00:00:00.000","2020-09-02T00:00:00.000","United States, Canada","ES_1091577_VRD50 HC CZ_09022020211919_1559567"
"2348861","Imbera S.A. de C.V.","Imbera, Pro-Kold","SSF-20-1S","SSF-20-1S","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","21.7","0","21.7","83.5","28","34","4.71","R-290","R-290 (GWP:3 | Lower GWP)","2018-09-19T00:00:00.000","2019-10-23T00:00:00.000","United States, Canada","ES_1091577_SSF-20-1S_10232019140849_9729505"
"2330048","Imbera S.A. de C.V.","Imbera, Pro-Kold","VC16-H2S","VC16-H2S","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","22.8","0","22.8","83.5","28","34","1.75","R-290","R-290 (GWP:3 | Lower GWP)","2018-09-19T00:00:00.000","2018-11-16T00:00:00.000","United States, Canada","ES_1091577_VC16-H2S_11202018151126_6686404"
"2340077","Imbera S.A. de C.V.","Pro-Kold","EVC09 HC","EVC09 HC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","7.17","7.17","0","61.5","20","21.8","1.05","R-600a","R-600a (GWP:3 | Lower GWP)","2019-08-01T00:00:00.000","2019-06-19T00:00:00.000","United States, Canada","ES_1091577_EVC09 HC_06192019174400_6240519"
"2350556","Imbera S.A. de C.V.","Pro-Kold","G372 HC","G372 HC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","3","0","3","Hinged","66.3","66.3","0","80.03","31.61","78.74","5.09","R-290","R-290 (GWP:3 | Lower GWP)","2020-01-30T00:00:00.000","2019-12-02T00:00:00.000","United States, Canada","ES_1091577_G372 HC_12022019172843_7723110"
"2330024","Imbera S.A. de C.V.","Pro-Kold","VC-12-H2-G1","VC-12-H2-G1","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","1","0","1","Hinged","11.5","11.5","0","64","25","23","1.46","R-290","R-290 (GWP:3 | Lower GWP)","2016-12-31T00:00:00.000","2018-11-16T00:00:00.000","United States, Canada","ES_1091577_VC-12-H2-G1_11192018192153_5313755"
"2330026","Imbera S.A. de C.V.","Pro-Kold","VC-23-H2-G1","VC-23-H2-G1","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","1","0","1","Hinged","19.2","19.2","0","81.7","29.5","23.6","1.82","R-290","R-290 (GWP:3 | Lower GWP)","2017-01-18T00:00:00.000","2018-11-16T00:00:00.000","United States, Canada","ES_1091577_VC-23-H2-G1_11192018193724_6244006"
"2330527","Imbera S.A. de C.V.","Pro-Kold","VC31-H2S2","VC31-H2S2",",,N/A","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","47.6","0","47.6","83.5","34","53","2.51","R-290","R-290 (GWP:3 | Lower GWP)","2018-09-19T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1091577_VC31-H2S2_11302018201026_8626149"
"2330030","Imbera S.A. de C.V.","Pro-Kold","VC-43-H2-G2","VC-43-H2-G2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","2","0","2","Hinged","37.42","37.42","0","77.6","47","27.7","3.12","R-290","R-290 (GWP:3 | Lower GWP)","2017-02-08T00:00:00.000","2018-11-16T00:00:00.000","United States, Canada","ES_1091577_VC-43-H2-G2_11192018195708_7428477"
"2330031","Imbera S.A. de C.V.","Pro-Kold","VC-49-H2-G2","VC-49-H2-G2","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Manual","2","0","2","Hinged","41.66","41.66","0","79","54","29.5","3.29","R-290","R-290 (GWP:3 | Lower GWP)","2017-01-12T00:00:00.000","2018-11-16T00:00:00.000","United States, Canada","ES_1091577_VC-49-H2-G2_11192018200021_7621474"
"2362154","Imbera S.A. de C.V.","Pro-Kold","VFS12 HC","VFS12 HC","","","Vertical Transparent Door Freezer","Vertical","Reach-in","Automatic","1","0","1","Hinged","9.8","9.8","0","66.9","25.2","23.4","4.09","R-290","R-290 (GWP:3 | Lower GWP)","2020-06-01T00:00:00.000","2020-06-25T00:00:00.000","United States, Canada","ES_1091577_VF12 HC_06252020205610_8570770"
"2341582","Imbera S.A. de C.V.","Pro-Kold","VR11 CZ HC","VR11 CZ HC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","10.2","10.2","0","54.3","22","25","1.34","R-290","R-290 (GWP:3 | Lower GWP)","2019-08-01T00:00:00.000","2019-07-24T00:00:00.000","United States, Canada","ES_1091577_VR11 CZ HC_07242019182659_2819903"
"2341585","Imbera S.A. de C.V.","Pro-Kold","VR13 CZ HC","VR13 CZ HC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","11.7","11.7","0","64","22.8","25","1.49","R-290","R-290 (GWP:3 | Lower GWP)","2019-08-01T00:00:00.000","2019-07-24T00:00:00.000","United States, Canada","ES_1091577_VR13 CZ HC_07242019183912_3552801"
"2351898","Food Warming Equipment Company, Inc.","FWE","URS-10D","URS-10D","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","19.71","0","19.71","74.5","37.5","32.5","1.27","R-450A","R-450A (GWP:601 | Lower GWP)","2019-12-11T00:00:00.000","2019-12-11T00:00:00.000","United States, Canada","ES_1020303_URS-10D_12192019161554_2154635"
"2351899","Food Warming Equipment Company, Inc.","FWE","URS-10P","URS-10P","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","19.71","0","19.71","74.5","37.5","32.5","1.27","R-450A","R-450A (GWP:601 | Lower GWP)","2019-12-11T00:00:00.000","2019-12-11T00:00:00.000","United States, Canada","ES_1020303_URS-10P_12192019161636_2196317"
"2388423","Food Warming Equipment Company, Inc.","FWE","URS-20","URS-20","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","38.7","0","38.7","46.48","51.26","28.23","1.94","R-450A","R-450A (GWP:601 | Lower GWP)","2021-01-01T00:00:00.000","2021-11-23T00:00:00.000","United States","ES_2351897_URS-20_11052021161754_2217495"
"2388422","Food Warming Equipment Company, Inc.","FWE","URS-20-GN","URS-20-GN","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","2","2","Hinged","38.7","0","38.7","46.48","51.26","28.23","1.94","R-450A","R-450A (GWP:601 | Lower GWP)","2021-01-01T00:00:00.000","2021-11-23T00:00:00.000","United States","ES_2351897_URS-20-GN_110520211617829_2034203"
"2320900","Habco Manufacturing Inc.","HABCO","ESM28HC","ESM28HC","","","Vertical Transparent Door Refrigerator","Vertical","Merchandiser","Automatic","1","0","1","Hinged","23.56","23.56","0","78","30.5","31","2.27","R-290","R-290 (GWP:3 | Lower GWP)","2018-08-01T00:00:00.000","2018-06-05T00:00:00.000","United States, Canada","ES_1105712_ESM28HC_06052018141005_7805874"
"2355253","Habco Manufacturing Inc.","HABCO","ESM28HCTD","ESM28HCTD","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","24.08","24.08","0","78","30.5","31","2.29","R-290","R-290 (GWP:3 | Lower GWP)","2018-11-19T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1105712_ESM28HCTD_02262020205103_0263884"
"2355254","Habco Manufacturing Inc.","HABCO","ESM28HCTDHL","ESM28HCTDHL","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","24.08","24.08","0","78","30.5","31","2.29","R-290","R-290 (GWP:3 | Lower GWP)","2020-03-01T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1105712_ESM28HCTDHL_02262020205115_0275700"
"2355364","Habco Manufacturing Inc.","HABCO","ESM42HC","ESM42HC",",SE42HC,; ,SE42HCSXG,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","35.92","35.92","0","78","47.5","31","3.03","R-290","R-290 (GWP:3 | Lower GWP)","2020-03-01T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1105712_ESM42HC_02282020214811_6491486"
"2355372","Habco Manufacturing Inc.","HABCO","ESM46HC","ESM46HC",",ESM46HCBX,; ,ESM46HCBXH,; ,SE46HC,; ,SE46HCRxG,; ,SE46HCSAG,; ,SE46HCSAM,; ,SE46HCSXG,; ,SE46HCSXM,","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","37.21","37.21","0","78","47.5","31","3.04","R-290","R-290 (GWP:3 | Lower GWP)","2019-08-10T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1105712_ESM46HC_02292020142012_6012864"
"2358704","Habco Manufacturing Inc.","HABCO","ESM49HCTD","ESM49HCTD","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","43.75","43.75","0","78","54","31","3.17","R-290","R-290 (GWP:3 | Lower GWP)","2020-05-01T00:00:00.000","2020-04-28T00:00:00.000","United States, Canada","ES_1105712_ESM49HCTD_04282020163417_1657073"
"2355365","Habco Manufacturing Inc.","HABCO","SE28HCSA","SE28HCSA",",SE28HCSX,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","23.56","0","23.56","78","30.5","31","1.51","R-290","R-290 (GWP:3 | Lower GWP)","2020-03-01T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1105712_SE28HCSA_02282020215338_6818759"
"2358707","Habco Manufacturing Inc.","HABCO","SE40eHC","SE40eHC","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","34.15","34.15","0","72.63","47.5","31","2.66","R-290","R-290 (GWP:3 | Lower GWP)","2020-05-01T00:00:00.000","2020-04-28T00:00:00.000","United States, Canada","ES_1105712_SE40eHC_04282020164238_2158350"
"2355366","Habco Manufacturing Inc.","HABCO","SE46HCSX","SE46HCSX",",SE46HCSG,","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","36.72","0","36.72","78","47.5","31","2.36","R-290","R-290 (GWP:3 | Lower GWP)","2020-03-01T00:00:00.000","2020-02-26T00:00:00.000","United States, Canada","ES_1105712_SE46HCSX_02282020215754_7074048"
"2355291","Hoshizaki America, Inc.","Hoshizaki","ER1A-FS","ER1A-FS","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","17.8","0","17.8","80","27","29.63","1.19","R-290","R-290 (GWP:3 | Lower GWP)","2019-09-26T00:00:00.000","2020-02-27T00:00:00.000","United States, Canada","ES_1003024_ER1A-FS_02272020173700_5020930"
"2355292","Hoshizaki America, Inc.","Hoshizaki","ER2A-FS","ER2A-FS","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","38.61","0","38.61","78","54.38","29.63","2.1","R-290","R-290 (GWP:3 | Lower GWP)","2019-09-26T00:00:00.000","2020-02-27T00:00:00.000","United States, Canada","ES_1003024_ER2A-FS_02272020173727_5047669"
"2362580","Hoshizaki America, Inc.","Hoshizaki","EUF27A","EUF27A","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","6.33","0","6.33","33.75","26.75","30","1.92","R-290","R-290 (GWP:3 | Lower GWP)","2020-04-30T00:00:00.000","2020-07-07T00:00:00.000","United States, Canada","ES_1003024_EUF27A_07092020155038_9838460"
"2362587","Hoshizaki America, Inc.","Hoshizaki","EUF48A","EUF48A","","","Vertical Solid Door Freezer","Vertical","Reach-in","Automatic","0","1","1","Hinged","12.09","0","12.09","33.75","47.75","30.2","3.44","R-290","R-290 (GWP:3 | Lower GWP)","2020-04-30T00:00:00.000","2020-07-07T00:00:00.000","United States, Canada","ES_1003024_EUF48A_07092020171642_5002329"
"2362589","Hoshizaki America, Inc.","Hoshizaki","EUR27A","EUR27A","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","6.33","0","6.33","33.75","26.75","30","0.95","R-290","R-290 (GWP:3 | Lower GWP)","2020-04-30T00:00:00.000","2020-07-07T00:00:00.000","United States, Canada","ES_1003024_EUR27A_07092020204935_7775964"
"2362590","Hoshizaki America, Inc.","Hoshizaki","EUR48A","EUR48A","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","12.09","0","12.09","33.75","47.75","30.13","1.21","R-290","R-290 (GWP:3 | Lower GWP)","2020-03-31T00:00:00.000","2020-07-07T00:00:00.000","United States, Canada","ES_1003024_EUR48A_07102020010303_2983468"
"2307145","Hoshizaki America, Inc.","Hoshizaki","HR24B","HR24B","","","Vertical Solid Door Refrigerator","Vertical","Under-counter Unit","Automatic","0","1","1","Hinged","3.7","0","3.7","31.7","23.5","24.5","0.51","R-600a","R-600a (GWP:3 | Lower GWP)","2017-10-20T00:00:00.000","2017-11-30T00:00:00.000","United States, Canada","ES_1003024_HR24B_11302017183603_6963216"
"2338957","Hoshizaki America, Inc.","Hoshizaki","HR24C","HR24C","","","Vertical Solid Door Refrigerator","Vertical","Reach-in","Automatic","0","1","1","Hinged","3.93","0","3.93","32","23.25","24.75","0.64","R-600a","R-600a (GWP:3 | Lower GWP)","2019-01-08T00:00:00.000","2020-06-22T00:00:00.000","United States, Canada","ES_1082809_HR24C_05272019172847_8127728"
"2364219","Hoshizaki America, Inc.","Hoshizaki","HR24C-G","HR24C-G","","","Vertical Transparent Door Refrigerator","Vertical","Reach-in","Automatic","1","0","1","Hinged","3.93","3.93","0","32","23.25","24.75","0.66","R-600a","R-600a (GWP:3 | Lower GWP)","2019-05-19T00:00:00.000","2020-07-22T00:00:00.000","United States, Canada","ES_1082809_HR24C-G_07222020195841_7921807"
"2345915","Hoshizaki America, Inc.","Hoshizaki","PT1A-FS-FS","PT1A-FS-FS","","","Vertical Solid Door Refrigerator","Vertical","Pass-through","Automatic","0","2","2","Hinged","24.2","0","24.2","80","27.5","34","1.29","R-290","R-290 (GWP:3 | Lower GWP)","2019-08-08T00:00:00.000","2019-09-05T00:00:00.000","United States, Canada","ES_1003024_PT1A-FS-FS_09052019113853_3533083"
"2345916","Hoshizaki America, Inc.","Hoshizaki","PT1A-HS-HS","PT1A-HS-HS","","","Vertical Solid Door Refrigerator","Vertical","Pass-through","Automatic","0","4","4","Hinged","24.2","0","24.2","80","27.5","34","1.29","R-290","R-290 (GWP:3 | Lower GWP)","2019-08-08T00:00:00.000","2019-09-05T00:00:00.000","United States, Canada","ES_1003024_PT1A-HS-HS_09052019113904_3544847"
"2286990","Entree LLC","Centaur Plus","Commercial Refrigerator","CSD-1DR-BAL-ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","18.1","0","18.1","82.68","26.77","32.68","1.35","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1105798_SHANDONG HONGTAI ELECTRICAL APPLIANCE CO LTD (462997) | CSD-1DR-BAL-ES_10082012183712_1432012"
"2332128","Entree LLC","Centaur Plus","Commercial refrigerator","CSD‐1DR‐TSI‐ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","1","1","Hinged","18.1","0","18.1","82.68","26.77","32.68","0.83","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐1DR‐TSI‐ES_12262018084534_3934193"
"2332133","Entree LLC","Centaur Plus","Commercial freezer","CSD‐2DF‐BAL","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","2","2","Hinged","42","0","42","83.07","54.02","32.8","7.5","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐2DF‐BAL_12262018092815_6495064"
"2332134","Entree LLC","Centaur Plus","Commercial freezer","CSD‐2DF‐TSI","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","2","2","Hinged","42.4","0","42.4","82.09","53.86","32.68","7.5","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐2DF‐TSI_12262018093329_6809238"
"2332129","Entree LLC","Centaur Plus","Commercial refrigerator","CSD‐2DR‐BAL‐ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","41.6","0","41.6","82.68","53.94","32.68","1.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐2DR‐BAL‐ES_12262018085039_4239204"
"2332130","Entree LLC","Centaur Plus","Commercial refrigerator","CSD‐2DR‐TSI‐ES","","","Vertical Solid Door Refrigerator","Vertical","Bottle Cooler","Automatic","0","2","2","Hinged","42.5","0","42.5","82.68","53.94","32.68","1.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-18T00:00:00.000","United States, Canada","ES_1127055_CSD‐2DR‐TSI‐ES_12262018085948_4788762"
"2332141","Entree LLC","ENTRÉE","Commercial freezer","CF1","","","Vertical Solid Door Freezer","Vertical","Other","Automatic","0","1","1","Hinged","17.8","0","17.8","82.68","26.77","32.68","3.95","R-290","R-290 (GWP:3 | Lower GWP)","2018-12-14T00:00:00.000","2018-12-25T00:00:00.000","United States, Canada","ES_1127055_CF1_12282018030509_6309462"
