"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","product_type","cop_rating","eer_rating","date_available_on_market","date_qualified","markets","energy_star_model_identifier","meets_most_efficient_criteria"
"2214401","ClimateMaster Inc.","Climatemaster","Trilogy 40 Q-Mode","QEV1860","","","Closed Loop Water-to-Air","4.2","33.3","2014-06-02T00:00:00.000","2014-06-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_06252014114049_5450384","Yes"
"2214402","ClimateMaster Inc.","Climatemaster","Trilogy 40 Q-Mode","QEV1860","","","Open Loop Water-to-Air","5.2","48.8","2014-06-02T00:00:00.000","2014-06-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_06252014114049_8114406","Yes"
"2290976","ClimateMaster Inc.","Climatemaster","Tranquility 30 Digital","TED026B","","","Closed Loop Water-to-Air","4.6","24","2012-12-03T00:00:00.000","2017-01-05T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01052017162530_3346749","Yes"
"2290977","ClimateMaster Inc.","Climatemaster","Tranquility 30 Digital","TED026B","","","Open Loop Water-to-Air","5.6","30.3","2012-12-03T00:00:00.000","2017-01-05T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01052017162530_9359147","Yes"
"2290988","ClimateMaster Inc.","Climatemaster","Tranquility 30 Digital","TED049B","","","Closed Loop Water-to-Air","4.2","23.4","2012-12-03T00:00:00.000","2017-01-05T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01052017162530_9399075","Yes"
"2290989","ClimateMaster Inc.","Climatemaster","Tranquility 30 Digital","TED049B","","","Open Loop Water-to-Air","4.8","29.1","2012-12-03T00:00:00.000","2017-01-05T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01052017162530_2965046","Yes"
"2290994","ClimateMaster Inc.","Climatemaster","Tranquility 30 Digital","TED064B","","","Closed Loop Water-to-Air","4.2","22.8","2012-12-03T00:00:00.000","2017-01-05T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01052017162530_1022940","Yes"
"1738523","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZH048","","","Closed Loop Water-to-Air","3.9","18.3","2011-06-20T00:00:00.000","2011-06-27T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_4594163_06062012104352_7504833","Yes"
"1738531","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZH048","","","Open Loop Water-to-Air","4.5","23.9","2011-06-20T00:00:00.000","2011-06-27T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_4594163_06062012104352_7506175","Yes"
"2291026","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZH060C","","","Open Loop Water-to-Air","4.4","25.8","2015-07-01T00:00:00.000","2017-02-17T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_02172017152240_7413086","Yes"
"2291028","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZH060C","","","Closed Loop Water-to-Air","3.8","20.5","2015-07-01T00:00:00.000","2017-02-17T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_02172017152240_6989117","Yes"
"2170239","ClimateMaster Inc.","Climatemaster","Tranquility 27 Split Digital","TES038A","","","Closed Loop Water-to-Air","4.3","22.4","2012-12-03T00:00:00.000","2013-01-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01252013150218_4579284","Yes"
"2170241","ClimateMaster Inc.","Climatemaster","Tranquility 27 Split Digital","TES038A","","","Open Loop Water-to-Air","4.9","28.8","2012-12-03T00:00:00.000","2013-01-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01252013150219_9478355","Yes"
"2170247","ClimateMaster Inc.","Climatemaster","Tranquility 27 Split Digital","TES049A","","","Closed Loop Water-to-Air","4.1","20.5","2012-12-03T00:00:00.000","2013-01-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01252013150219_8698952","Yes"
"2170249","ClimateMaster Inc.","Climatemaster","Tranquility 27 Split Digital","TES049A","","","Open Loop Water-to-Air","4.9","26.7","2012-12-03T00:00:00.000","2013-01-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01252013150219_6250352","Yes"
"2170255","ClimateMaster Inc.","Climatemaster","Tranquility 27 Split Digital","TES064A","","","Closed Loop Water-to-Air","3.9","19.8","2012-12-03T00:00:00.000","2013-01-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01252013150219_2683066","Yes"
"2170257","ClimateMaster Inc.","Climatemaster","Tranquility 27 Split Digital","TES064A","","","Open Loop Water-to-Air","4.5","24.7","2012-12-03T00:00:00.000","2013-01-25T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_01252013150219_7295194","Yes"
"1738522","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZV048","","","Closed Loop Water-to-Air","3.9","18.3","2011-06-20T00:00:00.000","2011-06-27T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_4594163_06062012104352_7504666","Yes"
"1738530","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZV048","","","Open Loop Water-to-Air","4.5","23.9","2011-06-20T00:00:00.000","2011-06-27T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_4594163_06062012104352_7506007","Yes"
"2291025","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZV060C","","","Open Loop Water-to-Air","4.4","25.8","2015-07-01T00:00:00.000","2017-02-17T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_02172017152240_9537691","Yes"
"2291027","ClimateMaster Inc.","Climatemaster","Tranquility 22 Digital","TZV060C","","","Closed Loop Water-to-Air","3.8","20.5","2015-07-01T00:00:00.000","2017-02-17T00:00:00.000","United States, Switzerland, Taiwan, Japan, Canada","ES_22828_02172017152240_2446106","Yes"
"2169801","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM024-1CF/VT/HZ","","","Closed Loop Water-to-Air","4.2","24","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States","ES_22859_01222013160229_9130921","Yes"
"2169806","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM024-1CF/VT/HZ","","","Open Loop Water-to-Air","5","30","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_7545885","Yes"
"2169802","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM036-1CF/VT/HZ","","","Closed Loop Water-to-Air","4.5","27","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_6805654","Yes"
"2169807","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM036-1CF/VT/HZ","","","Open Loop Water-to-Air","5.1","32.5","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_9841760","Yes"
"2169803","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM048-1CF/VT/HZ","","","Closed Loop Water-to-Air","4.2","23.5","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_4175841","Yes"
"2169808","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM048-1CF/VT/HZ","","","Open Loop Water-to-Air","4.9","29.5","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_4863050","Yes"
"2169804","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM060-1CF/VT/HZ","","","Closed Loop Water-to-Air","4.1","22.7","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_8393164","Yes"
"2169809","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM060-1CF/VT/HZ","","","Open Loop Water-to-Air","4.7","27.8","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_3330561","Yes"
"2169805","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM070-1CF/VT/HZ","","","Closed Loop Water-to-Air","4","21.9","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_2274168","Yes"
"2169810","FHP Manufacturing Bosch Group","BOSCH Geo","Green Source","SM070-1CF/VT/HZ","","","Open Loop Water-to-Air","4.6","25.8","2013-01-07T00:00:00.000","2013-01-22T00:00:00.000","United States, Canada","ES_22859_01222013160229_3284944","Yes"
"2219451","York International Corp. UPG","York","Affinity Combo","YACT064**1*1","","","Closed Loop Water-to-Air","3.7","20.9","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_8340841","Yes"
"2219452","York International Corp. UPG","York","Affinity Combo","YACT064**1*1","","","Open Loop Water-to-Air","4.5","25.5","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_6512317","Yes"
"2219453","York International Corp. UPG","York","Affinity Combo","YACT072**1*1","","","Closed Loop Water-to-Air","3.6","19.2","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_8110992","Yes"
"2219454","York International Corp. UPG","York","Affinity Combo","YACT072**1*1","","","Open Loop Water-to-Air","4.1","23.4","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_2536083","Yes"
"2223278","York International Corp. UPG","York","YLFT Series","YLFT024*A","","","Closed Loop Water-to-Air","3.9","18.1","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120402_5716027","Yes"
"2223279","York International Corp. UPG","York","YLFT Series","YLFT024*A","","","Open Loop Water-to-Air","4.4","22.5","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120402_8716460","Yes"
"2223210","York International Corp. UPG","York","YLFT Series","YLFT036*A","","","Open Loop Water-to-Air","4.3","22.6","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120402_4159443","Yes"
"2223254","York International Corp. UPG","York","YLFT Series","YLFT036*A","","","Closed Loop Water-to-Air","3.8","18.5","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120401_2270738","Yes"
"2223216","York International Corp. UPG","York","YLFT Series","YLFT048*A","","","Open Loop Water-to-Air","4.4","24.5","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120402_1408120","Yes"
"2223260","York International Corp. UPG","York","YLFT Series","YLFT048*A","","","Closed Loop Water-to-Air","3.9","19","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120401_6057372","Yes"
"2223222","York International Corp. UPG","York","YLFT Series","YLFT060*A","","","Open Loop Water-to-Air","4.1","23.4","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120402_9720391","Yes"
"2223266","York International Corp. UPG","York","YLFT Series","YLFT060*A","","","Closed Loop Water-to-Air","3.6","19.4","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120401_5965955","Yes"
"2223228","York International Corp. UPG","York","YLFT Series","YLFT072*A","","","Open Loop Water-to-Air","4.1","23","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120403_5787551","Yes"
"2223271","York International Corp. UPG","York","YLFT Series","YLFT072*A","","","Closed Loop Water-to-Air","3.6","19.1","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_42777_10232014120402_8223511","Yes"
"1900806","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVH036A1*1","","","Closed Loop Water-to-Air","4.4","29.5","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8696487","Yes"
"1900810","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVH048A1*1","","","Closed Loop Water-to-Air","4.5","31.4","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8697158","Yes"
"1900812","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVH048A1*1","","","Open Loop Water-to-Air","5.1","42.5","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8697493","Yes"
"1900814","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVH060A1*1","","","Closed Loop Water-to-Air","4.3","27.7","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8697829","Yes"
"1900816","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVH060A1*1","","","Open Loop Water-to-Air","5.2","37.2","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8698164","Yes"
"1900805","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVV036A1*1","","","Closed Loop Water-to-Air","4.4","29.5","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8696320","Yes"
"1900807","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVV036A1*1","","","Open Loop Water-to-Air","5.3","39.4","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8696655","Yes"
"1900809","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVV048A1*1","","","Closed Loop Water-to-Air","4.5","31.4","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8696990","Yes"
"1900811","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVV048A1*1","","","Open Loop Water-to-Air","5.1","42.5","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8697326","Yes"
"1900813","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVV060A1*1","","","Closed Loop Water-to-Air","4.3","27.7","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8697661","Yes"
"1900815","WaterFurnace International, Incorporated","WaterFurnace","7 Series","NVV060A1*1","","","Open Loop Water-to-Air","5.2","37.2","2012-07-02T00:00:00.000","2012-08-17T00:00:00.000","United States, Canada","ES_1036337_08192012203210_8697997","Yes"
"2219431","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV038*1*1","","","Closed Loop Water-to-Air","4.1","23","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_7477634","Yes"
"2219432","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV038*1*1","","","Open Loop Water-to-Air","4.6","28.6","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_4290600","Yes"
"2219433","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV049*1*1","","","Closed Loop Water-to-Air","4","21.5","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_7152545","Yes"
"2219434","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV049*1*1","","","Open Loop Water-to-Air","4.5","26.6","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_2477180","Yes"
"2219435","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV064*1*1","","","Closed Loop Water-to-Air","3.7","20.9","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_7006396","Yes"
"2219436","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV064*1*1","","","Open Loop Water-to-Air","4.5","25.5","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_1962288","Yes"
"2219437","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV072*1*1","","","Closed Loop Water-to-Air","3.6","19.2","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_6527136","Yes"
"2219438","WaterFurnace International, Incorporated","WaterFurnace","Synergy 3D","SDV072*1*1","","","Open Loop Water-to-Air","4.1","23.4","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_1036337_09122014164824_7255794","Yes"
"2264955","York International Corp. UPG","York","Affinity","YAFT026**1*1****H","","","Closed Loop Water-to-Air","4.2","22.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_4519477","Yes"
"2264956","York International Corp. UPG","York","Affinity","YAFT026**1*1****H","","","Open Loop Water-to-Air","4.8","26.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_6444573","Yes"
"2264957","York International Corp. UPG","York","Affinity","YAFT026**1*4****H","","","Closed Loop Water-to-Air","4.2","22.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_8248450","Yes"
"2264958","York International Corp. UPG","York","Affinity","YAFT026**1*4****H","","","Open Loop Water-to-Air","4.8","26.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_2570070","Yes"
"2264959","York International Corp. UPG","York","Affinity","YAFT038**1*1****H","","","Closed Loop Water-to-Air","4.5","23.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_8120948","Yes"
"2264960","York International Corp. UPG","York","Affinity","YAFT038**1*1****H","","","Open Loop Water-to-Air","4.9","28.2","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_5843890","Yes"
"2264961","York International Corp. UPG","York","Affinity","YAFT038**1*4****H","","","Closed Loop Water-to-Air","4.5","23.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_7457801","Yes"
"2264962","York International Corp. UPG","York","Affinity","YAFT038**1*4****H","","","Open Loop Water-to-Air","4.9","28.2","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_1815807","Yes"
"2264963","York International Corp. UPG","York","Affinity","YAFT049**1*1****H","","","Closed Loop Water-to-Air","4.2","23.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_2058864","Yes"
"2264964","York International Corp. UPG","York","Affinity","YAFT049**1*1****H","","","Open Loop Water-to-Air","4.6","28.7","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_6737175","Yes"
"2219053","York International Corp. UPG","York","York","YAFT049**1*4","","","Closed Loop Water-to-Air","4.3","24.2","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163856_1927724","Yes"
"2219054","York International Corp. UPG","York","York","YAFT049**1*4","","","Open Loop Water-to-Air","4.6","28.7","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163856_6741465","Yes"
"2264965","York International Corp. UPG","York","Affinity","YAFT064**1*1****H","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_5473651","Yes"
"2264966","York International Corp. UPG","York","Affinity","YAFT064**1*1****H","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_4827824","Yes"
"2264967","York International Corp. UPG","York","Affinity","YAFT064**1*4****H","","","Closed Loop Water-to-Air","4","22.9","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131944_4884793","Yes"
"2264968","York International Corp. UPG","York","Affinity","YAFT064**1*4****H","","","Open Loop Water-to-Air","4.7","27.3","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131945_2021762","Yes"
"2264969","York International Corp. UPG","York","Affinity","YAFT072**1*1****H","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131945_2249123","Yes"
"2264970","York International Corp. UPG","York","Affinity","YAFT072**1*1****H","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131945_2617485","Yes"
"2264971","York International Corp. UPG","York","Affinity","YAFT072**1*4****H","","","Closed Loop Water-to-Air","3.8","21.5","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131945_7409260","Yes"
"2264972","York International Corp. UPG","York","Affinity","YAFT072**1*4****H","","","Open Loop Water-to-Air","4.3","24.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_42777_04202016131945_4804802","Yes"
"2219112","York International Corp. UPG","York","York","YAFV036**1*1","","","Closed Loop Water-to-Air","4.4","29.5","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163900_5522646","Yes"
"2219113","York International Corp. UPG","York","York","YAFV036**1*1","","","Open Loop Water-to-Air","5.3","39.4","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163900_3746903","Yes"
"2219114","York International Corp. UPG","York","York","YAFV048**1*1","","","Closed Loop Water-to-Air","4.5","31.4","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163900_6189639","Yes"
"2219115","York International Corp. UPG","York","York","YAFV048**1*1","","","Open Loop Water-to-Air","5.1","42.5","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163900_2925407","Yes"
"2219116","York International Corp. UPG","York","York","YAFV060**1*1","","","Closed Loop Water-to-Air","4.3","27.7","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163900_1026404","Yes"
"2219117","York International Corp. UPG","York","York","YAFV060**1*1","","","Open Loop Water-to-Air","5.2","37.2","2013-09-01T00:00:00.000","2014-09-03T00:00:00.000","United States, Canada","ES_42777_09032014163900_5150969","Yes"
"2219447","York International Corp. UPG","York","Affinity Combo","YACT038**1*1","","","Closed Loop Water-to-Air","4.1","23","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_5051758","Yes"
"2219448","York International Corp. UPG","York","Affinity Combo","YACT038**1*1","","","Open Loop Water-to-Air","4.6","28.6","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_2384467","Yes"
"2219449","York International Corp. UPG","York","Affinity Combo","YACT049**1*1","","","Closed Loop Water-to-Air","4","21.5","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_3428439","Yes"
"2219450","York International Corp. UPG","York","Affinity Combo","YACT049**1*1","","","Open Loop Water-to-Air","4.5","26.6","2014-01-01T00:00:00.000","2014-09-12T00:00:00.000","United States, Canada","ES_42777_09122014164825_6099871","Yes"
"2177727","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX026***1**1E","","","Closed Loop Water-to-Air","4.5","24.1","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_7117344","Yes"
"2177728","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX026***1**1E","","","Open Loop Water-to-Air","5.1","28.3","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_5628296","Yes"
"2265002","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX026***1**1H","","","Closed Loop Water-to-Air","4.2","22.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_7542582","Yes"
"2265003","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX026***1**1H","","","Open Loop Water-to-Air","4.8","26.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_6233948","Yes"
"2177729","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX026***1**4E","","","Closed Loop Water-to-Air","4.5","24.1","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_1748494","Yes"
"2177730","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX026***1**4E","","","Open Loop Water-to-Air","5.1","28.3","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_7776444","Yes"
"2265004","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX026***1**4H","","","Closed Loop Water-to-Air","4.2","22.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_5961780","Yes"
"2265005","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX026***1**4H","","","Open Loop Water-to-Air","4.8","26.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_3334577","Yes"
"2177735","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX038***1**1E","","","Closed Loop Water-to-Air","4.4","25.5","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_4985964","Yes"
"2177736","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX038***1**1E","","","Open Loop Water-to-Air","5","29.7","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_2896397","Yes"
"2265006","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX038***1**1H","","","Closed Loop Water-to-Air","4.5","23.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_9177510","Yes"
"2265007","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX038***1**1H","","","Open Loop Water-to-Air","4.9","28.2","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_6244682","Yes"
"2177737","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX038***1**4E","","","Closed Loop Water-to-Air","4.4","25.5","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_7914375","Yes"
"2177738","Trane and American Standard Heating and Air Conditioning","American Standard","A2GX Series","A2GX038***1**4E","","","Open Loop Water-to-Air","5","29.7","2013-04-15T00:00:00.000","2013-04-16T00:00:00.000","United States, Canada","ES_1075581_04162013165626_3602574","Yes"
"2265008","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX038***1**4H","","","Closed Loop Water-to-Air","4.5","23.8","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131930_9491992","Yes"
"2265009","Trane and American Standard Heating and Air Conditioning","American Standard","A1GX Series","A2GX038***1**4H","","","Open Loop Water-to-Air","4.9","28.2","2016-01-04T00:00:00.000","2016-04-20T00:00:00.000","United States, Canada","ES_1075581_04202016131931_1283274","Yes"
"2223276","Trane and American Standard Heating and Air Conditioning","Trane","T2GC Series","T2GC024*A","","","Closed Loop Water-to-Air","3.9","18.1","2014-10-27T00:00:00.000","2014-10-23T00:00:00.000","United States, Canada","ES_1075581_10232014120402_8675766","Yes"
