"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","lab_grade_refrigerators_and_freezers_product_type","product_form_factor","number_of_glass_doors","number_of_solid_doors","total_number_of_doors","door_opening_orientation","number_of_internal_ports_and_or_access_holes","number_of_drawers_or_shelves","defrost_type","refrigerant_type","refrigerant_with_gwp","refrigerant_type_other","total_volume_cubic_feet","average_test_cabinet_temperature_oc","peak_temperature_variance_c","daily_energy_consumption","calculated_daily_energy_consumption_kwh_day_cu_ft","steady_state_energy_consumption_kwh_day","maximum_daily_energy_consumption_mdec_requirements_kw_hrs_day","depth_in","height","width","installed_accessories","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2337019","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX1205SD","TSX1205SD","","","High Performance Refrigerator","Upright","0","1","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","11.95","3.99","2.62","3.54",,"3.5","5.7","23.44","70","24.19","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX1205SD_04192019175231_6351233"
"2337020","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX1230FA","TSX1230FA","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","12.36","-29.84","7.27","7.4",,"7.29","11.11","23.44","70","24.19","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX1230FA_04192019180650_7210965"
"2337021","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX1230FD","TSX1230FD","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","4","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","12.36","-29.84","7.27","7.4",,"7.29","11.11","23.44","70","24.19","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX1230FD_04192019181505_7705277"
"2337022","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX1230LA","TSX1230LA","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","7","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","12.36","-29.84","7.27","7.4",,"7.29","11.11","23.44","70","24.19","Chart Recorder, Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX1230LA_04192019181124_7484475"
"2337023","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX1230LD","TSX1230LD","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","7","Automatic","R-290","R-290 (GWP:3 | Lower GWP)","","12.36","-29.84","7.27","7.4",,"7.29","11.11","23.44","70","24.19","Chart Recorder, Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX1230LD_04192019181637_7797455"
"2337025","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3004BA","TSX3004BA","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","6","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Chart Recorder, Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3004BA_04192019183739_9059076"
"2337026","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3004BD","TSX3004BD","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","6","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Chart Recorder, Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3004BD_04192019191445_1285443"
"2337027","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005CA","TSX3005CA","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","3","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005CA_04192019184433_9473230"
"2337028","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005CD","TSX3005CD","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","3","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005CD_04192019192621_1981833"
"2337029","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005GA","TSX3005GA","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005GA_04192019184137_9297761"
"2337030","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005GD","TSX3005GD","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005GD_04192019192303_1783004"
"2337031","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005PA","TSX3005PA","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","6","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005PA_04192019191216_1136492"
"2337032","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005PD","TSX3005PD","","","High Performance Refrigerator","Upright","1","0","1","Swinging,Right","1","6","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005PD_04192019193001_2201536"
"2337033","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005SA","TSX3005SA","","","High Performance Refrigerator","Upright","0","1","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005SA_04192019190233_0553601"
"2337034","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3005SD","TSX3005SD","","","High Performance Refrigerator","Upright","0","1","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","27.8","4.68","3.17","4.41",,"4.28","8.53","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3005SD_04192019192815_2095383"
"2337035","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3020EA","TSX3020EA","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","9","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.63","-20.23","6.99","4.92",,"4.73","14.83","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3020EA_04192019195901_3941558"
"2337036","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3020ED","TSX3020ED","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","9","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.63","-20.23","6.99","4.92",,"4.73","14.83","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3020ED_04192019195952_3992938"
"2337037","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3020FA","TSX3020FA","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.63","-20.23","6.99","4.92",,"4.73","14.83","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3020FA_04192019195822_3902744"
"2337038","Thermo Fisher Scientific LLC","Thermo Fisher Scientific","TSX3020FD","TSX3020FD","","","High Performance Freezer","Upright","0","1","1","Swinging,Right","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","28.63","-20.23","6.99","4.92",,"4.73","14.83","30.5","75.75","34","Device Link","2019-04-01T00:00:00.000","2019-04-19T00:00:00.000","United States, Canada","ES_1075790_TSX3020FD_04192019200027_4027545"
"2337141","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L728S","DW-86L728S","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Swinging,Left","4","3","Manual","R-600a,R1150,R50","R-1150 (GWP:4), R-600a (GWP:3)","R1150,R50","25.42",,"15.9",,"0.32",,,"39.29","77.95","41.18","N/A","2019-12-30T00:00:00.000","2019-12-31T00:00:00.000","United States, Canada","ES_1141959_DW-86L728S_04242019032603_6363312"
"2337142","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L728ST","DW-86L728ST","","","Ultra-Low Temperature Freezer","Upright","0","1","1","Swinging,Left","4","3","Manual","R-600a,R1150,R50","R-1150 (GWP:4), R-600a (GWP:3)","R1150,R50","25.42",,"15.9",,"0.32",,,"39.29","77.95","41.18","N/A","2019-12-30T00:00:00.000","2019-12-31T00:00:00.000","United States, Canada","ES_1141959_DW-86L728ST_04242019032554_6354435"
"2337487","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L729BP","DW-86L729BP",",,50Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Left","4","3","Manual","R-290,R170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R170","25.42",,"17.8",,"0.32",,,"39.29","77.95","41.18","N/A","2019-04-20T00:00:00.000","2019-04-30T00:00:00.000","United States","ES_1141959_DW-86L729BP_04302019033911_5551774"
"2337488","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L729BP","DW-86L729BP",",,60Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Left","4","3","Manual","R-290,R170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R170","25.42",,"16.2",,"0.32",,,"39.29","77.95","41.18","N/A","2019-04-20T00:00:00.000","2019-04-30T00:00:00.000","United States","ES_1141959_DW-86L729BP_04302019033946_5586877"
"2337489","Qingdao Haier Biomedical Co.,Ltd","Haier","DW-86L729BPT","DW-86L729BPT",",,50Hz","","Ultra-Low Temperature Freezer","Upright","0","1","1","Left","4","3","Manual","R-290,R170","R-170 (ethane) (GWP:6 | Lower GWP), R-290 (GWP:3 | Lower GWP)","R170","25.42",,"17.8",,"0.32",,,"39.29","77.95","41.18","N/A","2019-04-20T00:00:00.000","2019-04-30T00:00:00.000","United States","ES_1141959_DW-86L729BPT_04302019033849_5529216"
"2330706","Standex Scientific Solutions","American BioTech Supply","ABT-HC-19-LH","ABT-HC-19-LH","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 10","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-19-LH_12032018154242_1762668"
"2330707","Standex Scientific Solutions","American BioTech Supply","ABT-HC-19-TS","ABT-HC-19-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 7","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-19-TS_12032018151827_0307602"
"2330708","Standex Scientific Solutions","American BioTech Supply","ABT-HC-19-TS-LH","ABT-HC-19-TS-LH","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 8","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-19-TS-LH_12032018154025_1625710"
"2330709","Standex Scientific Solutions","American BioTech Supply","ABT-HC-19C","ABT-HC-19C","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 12","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-19C_12032018155151_2311013"
"2330710","Standex Scientific Solutions","American BioTech Supply","ABT-HC-19C-TS","ABT-HC-19C-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 11","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-19C-TS_12032018154328_1808092"
"2330711","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-19-G-P","HS-HC-CHR-R-19-G-P","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 6","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-19-G-P_12032018150755_9675287"
"2330712","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-19-G-TS","HS-HC-CHR-R-19-G-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 5","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-19-G-TS_12032018150713_9633410"
"2330713","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-19-G-P","HS-HC-LAB-R-19-G-P","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 3","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-19-G-P_12032018143127_7487917"
"2330714","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-19-G-P-LH","HS-HC-LAB-R-19-G-P-LH","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 4","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-19-G-P-LH_12032018143220_7540821"
"2330715","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-19-G-TS","HS-HC-LAB-R-19-G-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 1","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-19-G-TS_12032018141323_6403496"
"2330716","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-19-G-TS-LH","HS-HC-LAB-R-19-G-TS-LH","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 2","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-19-G-TS-LH_12032018142949_7389705"
"2330717","Standex Scientific Solutions","LabRepCo, LLC","LHE-19-HG","LHE-19-HG","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 22","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-19-HG_12032018170729_6849128"
"2330718","Standex Scientific Solutions","LabRepCo, LLC","LHE-19-HG-L","LHE-19-HG-L","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 23","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-19-HG-L_12032018170807_6887718"
"2330719","Standex Scientific Solutions","LabRepCo, LLC","LHE-19-HGC","LHE-19-HGC","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 25","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-19-HGC_12032018170943_6983982"
"2330720","Standex Scientific Solutions","LabRepCo, LLC","LHT-19-HG","LHT-19-HG","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 20","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-19-HG_12032018170404_6644627"
"2330721","Standex Scientific Solutions","LabRepCo, LLC","LHT-19-HG-L","LHT-19-HG-L","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 21","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-19-HG-L_12032018170637_6797394"
"2330722","Standex Scientific Solutions","LabRepCo, LLC","LHT-19-HGC","LHT-19-HGC","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 24","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-19-HGC_12032018170855_6935114"
"2330723","Standex Scientific Solutions","Lab Research Products","LRP-HC-19","LRP-HC-19","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 16","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-19_12032018155802_2682550"
"2330724","Standex Scientific Solutions","Lab Research Products","LRP-HC-19-LH","LRP-HC-19-LH","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 17","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-19-LH_12032018160214_2934527"
"2330725","Standex Scientific Solutions","Lab Research Products","LRP-HC-19-TS","LRP-HC-19-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 14","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-19-TS_12032018155619_2579370"
"2330726","Standex Scientific Solutions","Lab Research Products","LRP-HC-19-TS-LH","LRP-HC-19-TS-LH","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 15","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-19-TS-LH_12032018155658_2618467"
"2330727","Standex Scientific Solutions","Lab Research Products","LRP-HC-19C","LRP-HC-19C","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 19","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-19C_12032018170324_6604383"
"2330728","Standex Scientific Solutions","Lab Research Products","LRP-HC-19C-TS","LRP-HC-19C-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","16.55","4.28","3.02","2.14",,"1.96","6.55","24.63","78.75","27","Door Lock, Temperature Monitor, 18","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LRP-HC-19C-TS_12032018160514_3114059"
"2330740","Standex Scientific Solutions","American BioTech Supply","ABT-26-WAL1","ABT-26-WAL1","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 34","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-26-WAL1_12052018142256_9776913"
"2330741","Standex Scientific Solutions","American BioTech Supply","ABT-HC-26","ABT-HC-26","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 31","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-26_12052018141959_9599394"
"2330742","Standex Scientific Solutions","American BioTech Supply","ABT-HC-26-TS","ABT-HC-26-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 30","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-26-TS_12052018141915_9555295"
"2330743","Standex Scientific Solutions","American BioTech Supply","ABT-HC-26C","ABT-HC-26C","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 33","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-26C_12052018142212_9732204"
"2330744","Standex Scientific Solutions","American BioTech Supply","ABT-HC-26C-TS","ABT-HC-26C-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 32","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_ABT-HC-26C-TS_12052018142111_9671438"
"2330745","Standex Scientific Solutions","Horizon Scientific","HS-HC-CHR-R-26-G-TS","HS-HC-CHR-R-26-G-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 28","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-CHR-R-26-G-TS_12042018220145_0905841"
"2330746","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-26-G-P","HS-HC-LAB-R-26-G-P","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 27","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-26-G-P_12042018220104_0864219"
"2330747","Standex Scientific Solutions","Horizon Scientific","HS-HC-LAB-R-26-G-TS","HS-HC-LAB-R-26-G-TS","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 26","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_HS-HC-LAB-R-26-G-TS_12042018215356_0436940"
"2330748","Standex Scientific Solutions","LabRepCo, LLC","LHE-26-HG","LHE-26-HG","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 40","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-26-HG_12052018143222_0342640"
"2330749","Standex Scientific Solutions","LabRepCo, LLC","LHE-26-HGC","LHE-26-HGC","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 42","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHE-26-HGC_12052018143355_0435319"
"2330750","Standex Scientific Solutions","LabRepCo, LLC","LHT-26-HG","LHT-26-HG","","","High Performance Refrigerator","Upright","1","0","1","Right,Swinging","1","4","Manual","R-290","R-290 (GWP:3 | Lower GWP)","","23.42","4.31","4.71","2.48",,"2.32","7.86","29.63","78.75","29.75","Door Lock, Temperature Monitor, 39","2018-12-03T00:00:00.000","2018-11-30T00:00:00.000","United States, Canada","ES_1141452_LHT-26-HG_12052018143120_0280632"
