"pd_id","energy_star_partner","product_category","product_type","brand_name","model_name","model_number","additional_model_information","upc","energy_star_model_identifier"
"2255463","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Panel Downlight","LPDL4/RND/XXK/YY","","","ES_1026018_LPDL4/RND/XXK/YY_12142015110002_4390812"
"2255464","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Panel Downlight","LPDL4/SQR/XXK/YY","","","ES_1026018_LPDL4/SQR/XXK/YY_12142015110032_5090912"
"2255465","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Panel Downlight","LPDL6/RND/XXK/YY","","","ES_1026018_LPDL6/RND/XXK/YY_12142015110105_4088341"
"2255466","Standard Products, Inc.","Light Fixtures","Directional Luminaire","Standard","LED Panel Downlight","LPDL6/SQR/XXK/YY","","","ES_1026018_LPDL6/SQR/XXK/YY_12142015110137_3428914"
"2255532","Standard Products, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Standard","LED Ceiling Lamp","64154 LED/CL6/10W/30K/FM/RND/STD","","","ES_1026018_64154 LED/CL6/10W/30K/FM/RND/STD_12252015061614_4174987"
"2255533","Standard Products, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Standard","LED Ceiling Lamp","64155 LED/CL6/10W/40K/FM/RND/STD","","","ES_1026018_64155 LED/CL6/10W/40K/FM/RND/STD_12252015061634_4194705"
"2255534","Standard Products, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Standard","LED Ceiling Lamp","64156 LED/CL8/12W/30K/FM/RND/STD","","","ES_1026018_64156 LED/CL8/12W/30K/FM/RND/STD_12252015061657_4217386"
"2255535","Standard Products, Inc.","Light Fixtures","Indoor Non-Directional Luminaire","Standard","LED Ceiling Lamp","64157 LED/CL8/12W/40K/FM/RND/STD","","","ES_1026018_64157 LED/CL8/12W/40K/FM/RND/STD_12252015061717_4237718"
"2255652","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR LED","LED Linear Strip","LS1-10H-UNV-40","","","ES_1102966_LS1-10H-UNV-40_12302015164635_3995947"
"2255653","Nicor Inc.","Light Fixtures","Directional Luminaire","NICOR LED","LED Linear Strip","LS1-10S-UNV-40","","","ES_1102966_LS1-10S-UNV-40_12302015165056_4256389"
"2255656","The Home Depot","Light Fixtures","Indoor Non-Directional Luminaire","Commercial Electric","HUI8011L-3","HUI8011L-3","","","ES_31912_HUI8011L-3_12312015032819_2499107"
"2255741","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED Downlight Retrofits","LOD-DL4RE-AD9W-XXK",",,The first ""XX"" denotes CCT, example 27=2700, 30=3000, 35=3500, 40=4000, 50=5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4RE-AD9W-XXK_01042016135423_4651386"
"2255742","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED Downlight Retrofits","LOD-DL4RE-AD9W-XXK",",,The first ""XX"" denotes CCT, example 27=2700, 30=3000, 35=3500, 40=4000, 50=5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4RE-AD9W-XXK_12312015125345_4619787"
"2255743","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED Downlight Retrofits","LOD-DL4RE-AD9W-XXK",",,The first ""XX"" denotes CCT, example 27=2700, 30=3000, 35=3500, 40=4000, 50=5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4RE-AD9W-XXK_12312015125345_9884982"
"2255744","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED Downlight Retrofits","LOD-DL4RE-AD9W-XXK",",,The first ""XX"" denotes CCT, example 27=2700, 30=3000, 35=3500, 40=4000, 50=5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4RE-AD9W-XXK_12312015125345_6108264"
"2255745","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED Downlight Retrofits","LOD-DL4RE-AD9W-XXK",",,The first ""XX"" denotes CCT, example 27=2700, 30=3000, 35=3500, 40=4000, 50=5000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4RE-AD9W-XXK_12312015125345_1053819"
"2255755","Lowe's Home Improvement","Light Fixtures","Directional Luminaire","PROJECT SOURCE","LED wrap light","MXL2013-LED1X24K840","","","ES_1114486_MXL2013-LED1X24K840_12312015125156_9158336"
"2255760","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51616","","","ES_1128018_51616_12312015125126_5083973"
"2255761","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51617","","","ES_1128018_51617_12312015125126_9904629"
"2255762","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51614","","","ES_1128018_51614_12312015125108_9018352"
"2255763","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51615","","","ES_1128018_51615_12312015125108_3671608"
"2255764","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51612","","","ES_1128018_51612_12312015125057_7073311"
"2255765","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51613","","","ES_1128018_51613_12312015125057_1026423"
"2255766","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51504","","","ES_1128018_51504_12312015125046_8164439"
"2255767","NuWave, LLC.","Light Fixtures","Directional Luminaire","ALSET","SSL Downlight Retrofit Kits","51505","","","ES_1128018_51505_12312015125046_1298693"
"2255768","AFX Inc.","Light Fixtures","Directional Luminaire","AFX","6LT Light Fixed Track","CHRF6300L30SN(326632)","","","ES_20475_CHRF6300L30SN(326632)_12312015125030_3346266"
"2255771","American De Rosa Lamparts, LLC (dba Luminance Brands)","Light Fixtures","Directional Luminaire","Sunset Lighting","Inseparable SSL Luminaire","F9915-XX",",,(""XX"" denotes finish color, ""XX"" could be 15, 53, 64, 80)","","ES_1122933_F9915-XX_01042016140943_9554811"
"2255902","International Development Company","Light Fixtures","Directional Luminaire","Honeywell","FP0901-XXYY","FP0901-XXYY","","","ES_30350_FP0901-XXYY_01042016052347_5027329"
"2255943","Maxlite","Light Fixtures","Directional Luminaire","MaxLED","LED Vanity","ML8LS20RBNIP","","767627961854","ES_1018391_ML8LS20RBNIP_01052016091440_1023947"
"2255944","Maxlite","Light Fixtures","Directional Luminaire","MaxLED","LED Sconce","ML9LA17LCNBNI927","","767627961861","ES_1018391_ML9LA17LCNBNI927_01052016105331_1023948"
"2255962","American Lighting Company, Inc.","Light Fixtures","Directional Luminaire","USGL","SSL  Downlight Retrofits","L/DL6/12/XU/927/K001","","","ES_1128069_L/DL6/12/XU/927/K001_01052016133517_2749506"
"2255970","CNA International Ent., Inc.","Light Fixtures","Directional Luminaire","CNA","LED Downlight Retrofit Kits","LED10WRT4 2700K","LED Downlight Retrofit Kits,LED10WRT4 3000K,CCT: 3000K; LED Downlight Retrofit Kits,LED10WRT4 4000K,CCT: 4000K; LED Downlight Retrofit Kits,LED10WRT4 5000K,CCT: 5000K","","ES_1026218_LED10WRT4 2700K_12152015104915_2877491"
"2256016","Plusrite USA","Light Fixtures","Directional Luminaire","NaturaLED","SSL Downlight Retrofit","LED4RL-65L8XX",",,Retail Number: LED4RL-56L8XXCP; ""XX"" could be 27, 30, 40, or 50 denotes CCT 2700K, 3000K, 4000K, 5000K","","ES_1126714_LED4RL-65L8XX_12182015113823_5989941"
"2256020","Plusrite USA","Light Fixtures","Directional Luminaire","NaturaLED","SSL Downlight Retrofit","LED6RL-98L8XX",",,Retail Number: LED6RL-88L8XXCP; ""XX"" could be 27, 30, 40, or 50 denotes CCT 2700K, 3000K, 4000K, 5000K","","ES_1126714_LED6RL-98L8XX_12182015113929_3279814"
"2256037","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight Retrofit Kits","D706-KT-XXXX",",,(where ""XXXX denotes CCT, and could be 2700, 3000, 3500, 4000, 5000 which refers to 2700K, 3000K, 3500K, 4000K, 5000K)","","ES_1122253_D706-KT-XXXX_01052016151605_6030588"
"2256038","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight Retrofit Kits","D706-KT-XXXX",",,(where ""XXXX denotes CCT, and could be 2700, 3000, 3500, 4000, 5000 which refers to 2700K, 3000K, 3500K, 4000K, 5000K)","","ES_1122253_D706-KT-XXXX_01052016151642_8008202"
"2256039","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight Retrofit Kits","D706-KT-XXXX",",,(where ""XXXX denotes CCT, and could be 2700, 3000, 3500, 4000, 5000 which refers to 2700K, 3000K, 3500K, 4000K, 5000K)","","ES_1122253_D706-KT-XXXX_01052016151730_4718607"
"2256040","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight Retrofit Kits","D706-KT-XXXX",",,(where ""XXXX denotes CCT, and could be 2700, 3000, 3500, 4000, 5000 which refers to 2700K, 3000K, 3500K, 4000K, 5000K)","","ES_1122253_D706-KT-XXXX_01052016151807_7927037"
"2256045","Taizhou JiaoGuang Lighting Co. Ltd.","Light Fixtures","Directional Luminaire","LIGHT THE FUTURE","SSL Downlight Retrofit Kits","D506-KT-XXXX",",,(where ""XXXX denotes CCT, and could be 2700, 3000, 3500, 4000, 5000 which refers to 2700K, 3000K, 3500K, 4000K, 5000K)","","ES_1122253_D506-KT-XXXX_01052016152123_2049483"
"2256050","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED  Downlight Retrofits","LOD-DL4SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 50000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4SM-AD10W-XXK_01052016152431_7783305"
"2256051","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED  Downlight Retrofits","LOD-DL4SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 50000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4SM-AD10W-XXK_01052016152505_3728088"
"2256052","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED  Downlight Retrofits","LOD-DL4SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 50000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4SM-AD10W-XXK_01052016152543_3940000"
"2256053","LED One Corporation","Light Fixtures","Directional Luminaire","LED ONE","LED  Downlight Retrofits","LOD-DL4SM-AD10W-XXK",",,The first ""XX"" denotes CCT, 27 identifies 2700, 30 identifies 3000, 35 identifies 3500, 40 identifies 4000, 50 identifies 50000.  The last ""K"" represents Kelvin","","ES_1128019_LOD-DL4SM-AD10W-XXK_01052016152614_7878980"
