"pd_id","energy_star_partner","brand_name","model_name","model_number","additional_model_information","upc","full_load_input_rate_btu_hr","reported_thermal_efficiency_te","turndown_ratio","control_type","application","date_available_on_market","date_qualified","markets","energy_star_model_identifier"
"2394784","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-500","","","500","97.3","10","Multi-stage","Indoor","2022-03-17T00:00:00.000","2022-04-13T00:00:00.000","United States, Canada","ES_1147284_EXE-500_03172022141921_7227517"
"2356516","IBC Technologies Inc.","IBC Technologies","EX 850","EX 850","","","850","97.1","10","Multi-stage","Indoor","2019-11-15T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1084006_EX 850_03162020181510_700937"
"2356517","IBC Technologies Inc.","IBC Technologies","EX 700","EX 700","","","700","97","10","Multi-stage","Indoor","2019-11-15T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1084006_EX 700_03162020181510_423066"
"2358245","IBC Technologies Inc.","IBC Technologies","EX 500","EX 500","","","500","97.5","10","Multi-stage","Indoor","2020-05-01T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1084006_EX 500_03162020181510_264401"
"2358247","IBC Technologies Inc.","IBC Technologies","EX 400","EX 400","","","399","97.9","9","Multi-stage","Indoor","2020-05-01T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1084006_EX 400_03162020181510_650928"
"2374512","IBC Technologies Inc.","IBC Technologies","SL40-399G3","SL40-399G3","","","399","96.5","9","Multi-stage","Indoor","2017-05-15T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1084006_SL40-399G3_03162020181510_958472"
"2326613","King Heating Products, Inc.","King Heating Products Inc.","Ecoking Ultimate Boiler","EK 399-CHB","","","396.2","94","5","Multi-stage","Indoor","2018-05-01T00:00:00.000","2018-06-15T00:00:00.000","Canada","ES_1125479_EK 399-CHB_06152018154418_7458089"
"2326614","King Heating Products, Inc.","King Heating Products Inc.","Ecoking Ultimate Boiler","EK 499-CHB","","","494","94","5","Multi-stage","Indoor","2018-05-01T00:00:00.000","2018-06-15T00:00:00.000","Canada","ES_1125479_EK 499-CHB_06152018154341_7421090"
"2318306","Lochinvar, LLC","Lochinvar","Crest","FBN0751","","","750","96.2","15","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBN0751_04102018180227_4517527"
"2318307","Lochinvar, LLC","Lochinvar","Crest","FBN1001","","","999","96.2","19","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBN1001_04102018180229_7996110"
"2318308","Lochinvar, LLC","Lochinvar","Crest","FBN1251","","","1250","96.2","20","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBN1251_04102018180231_2346746"
"2318309","Lochinvar, LLC","Lochinvar","Crest","FBL0751","","","750","96.2","15","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBL0751_04102018180234_4189127"
"2318310","Lochinvar, LLC","Lochinvar","Crest","FBL1001","","","999","96.2","19","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBL1001_04102018180236_2684220"
"2318311","Lochinvar, LLC","Lochinvar","Crest","FBL1251","","","1250","96.2","20","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBL1251_04102018180239_3446805"
"2318312","Lochinvar, LLC","Lochinvar","Crest","FBN1501","","","1500","96.2","25","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBN1501_04102018180242_8245164"
"2318313","Lochinvar, LLC","Lochinvar","Crest","FBL1501","","","1500","96.2","25","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBL1501_04102018180244_5627442"
"2318314","Lochinvar, LLC","Lochinvar","Crest","FBN1751","","","1750","96.2","25","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBN1751_04102018180247_6771711"
"2318315","Lochinvar, LLC","Lochinvar","Crest","FBL1751","","","1750","96.2","25","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBL1751_04102018180250_7043928"
"2318316","Lochinvar, LLC","Lochinvar","Crest","FBN2001","","","1999","96.2","24","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBN2001_04102018180252_9650459"
"2318317","Lochinvar, LLC","Lochinvar","Crest","FBL2001","","","1999","96.2","24","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBL2001_04102018180255_0413045"
"2318318","Lochinvar, LLC","Lochinvar","Crest","FBD0751","","","750","96.2","15","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBD0751_04102018180257_8351730"
"2318319","Lochinvar, LLC","Lochinvar","Crest","FBD1001","","","999","96.2","19","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBD1001_04102018180259_9845446"
"2318320","Lochinvar, LLC","Lochinvar","Crest","FBD1251","","","1250","96.2","20","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBD1251_04102018180302_8132796"
"2318321","Lochinvar, LLC","Lochinvar","Crest","FBD1501","","","1500","96.2","25","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBD1501_04102018180304_3596247"
"2318322","Lochinvar, LLC","Lochinvar","Crest","FBD1751","","","1750","96.2","25","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBD1751_04102018180306_5438627"
"2318323","Lochinvar, LLC","Lochinvar","Crest","FBD2001","","","1999","96.2","24","Multi-stage","Indoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FBD2001_04102018180309_4838792"
"2318324","Lochinvar, LLC","Lochinvar","FTXL","FTX400(N,L)","","","399","98","9","Multi-stage","Indoor","2014-07-08T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FTX400(N,L)_04102018180359_8244983"
"2318325","Lochinvar, LLC","Lochinvar","FTXL","FTX500(N,L)","","","500","97.7","10","Multi-stage","Indoor","2014-07-08T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FTX500(N,L)_04102018180401_5627261"
"2318326","Lochinvar, LLC","Lochinvar","FTXL","FTX600(N,L)","","","600","97.5","7","Multi-stage","Indoor","2014-07-08T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FTX600(N,L)_04102018180404_5517794"
"2318327","Lochinvar, LLC","Lochinvar","FTXL","FTX725(N,L)","","","725","97.2","6","Multi-stage","Indoor","2014-07-08T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FTX725(N,L)_04102018180406_5790012"
"2318328","Lochinvar, LLC","Lochinvar","FTXL","FTX850(N,L)","","","850","97","6","Multi-stage","Indoor","2014-07-08T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_FTX850(N,L)_04102018180409_4285105"
"2342922","Lochinvar, LLC","Lochinvar","Knight Wall Hung","WHB399N","","","399","94.4","5","Multi-stage","Indoor","2018-08-28T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_WHB399N_08022019195029_8292306"
"2342923","Lochinvar, LLC","Lochinvar","Knight Wall Hung","WHB399L","","","399","94.4","5","Multi-stage","Indoor","2018-08-28T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_WHB399L_08022019195038_2077462"
"2346536","Lochinvar, LLC","Lochinvar","Crest","OFN0751","","","750","96","15","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFN0751_09172019143107_3575758"
"2346537","Lochinvar, LLC","Lochinvar","Crest","OFN1001","","","999","96","19","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFN1001_09172019143116_4329270"
"2346538","Lochinvar, LLC","Lochinvar","Crest","OFN1251","","","1250","96","20","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFN1251_09172019143119_5311572"
"2346539","Lochinvar, LLC","Lochinvar","Crest","OFL0751","","","750","96","15","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFL0751_09172019143122_3054488"
"2346540","Lochinvar, LLC","Lochinvar","Crest","OFL1001","","","999","96","19","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFL1001_09172019143126_4560178"
"2346541","Lochinvar, LLC","Lochinvar","Crest","OFL1251","","","1250","96","20","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFL1251_09172019143130_6381512"
"2346542","Lochinvar, LLC","Lochinvar","Crest","OFN1501","","","1500","96","25","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFN1501_09172019143133_5204223"
"2346543","Lochinvar, LLC","Lochinvar","Crest","OFL1501","","","1500","96","25","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFL1501_09172019143137_4168638"
"2346544","Lochinvar, LLC","Lochinvar","Crest","OFN1751","","","1750","96","25","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFN1751_09172019143141_3722480"
"2346545","Lochinvar, LLC","Lochinvar","Crest","OFL1751","","","1750","96","25","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFL1751_09172019143144_3973651"
"2346546","Lochinvar, LLC","Lochinvar","Crest","OFN2001","","","1999","96","24","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFN2001_09172019143147_3843138"
"2346547","Lochinvar, LLC","Lochinvar","Crest","OFL2001","","","1999","96","24","Multi-stage","Outdoor","2014-10-06T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1028919_OFL2001_09172019143151_3222256"
"2374393","Lochinvar, LLC","Lochinvar","Knight XL","KBX0400L SERIES 1**","","","399","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0400L SERIES 1**_08272020020240_5695753"
"2374394","Lochinvar, LLC","Lochinvar","Knight XL","KBX0400L-O SERIES 1**","","","399","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0400L-O SERIES 1**_08272020020240_5039367"
"2374395","Lochinvar, LLC","Lochinvar","Knight XL","KBX0400N SERIES 1**","","","399","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0400N SERIES 1**_08272020020241_3672675"
"2374396","Lochinvar, LLC","Lochinvar","Knight XL","KBX0500L SERIES 1**","","","500","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0500L SERIES 1**_08272020020241_5256042"
"2374397","Lochinvar, LLC","Lochinvar","Knight XL","KBX0400N-O SERIES 1**","","","399","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0400N-O SERIES 1**_08272020020241_7709832"
"2374398","Lochinvar, LLC","Lochinvar","Knight XL","KBX0500L-O SERIES 1**","","","500","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0500L-O SERIES 1**_08272020020242_9038567"
"2374399","Lochinvar, LLC","Lochinvar","Knight XL","KBX0500N SERIES 1**","","","500","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0500N SERIES 1**_08272020020242_9991764"
"2374400","Lochinvar, LLC","Lochinvar","Knight XL","KBX0650L SERIES 1**","","","650","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0650L SERIES 1**_08272020020242_2808509"
"2374401","Lochinvar, LLC","Lochinvar","Knight XL","KBX0800L SERIES 1**","","","800","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0800L SERIES 1**_08272020020242_2531355"
"2374402","Lochinvar, LLC","Lochinvar","Knight XL","KBX1000L SERIES 1**","","","999","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX1000L SERIES 1**_08272020020243_7846238"
"2374403","Lochinvar, LLC","Lochinvar","Knight XL","KBX0650N SERIES 1**","","","650","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0650N SERIES 1**_08272020020243_5171154"
"2374404","Lochinvar, LLC","Lochinvar","Knight XL","KBX0800N SERIES 1**","","","800","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0800N SERIES 1**_08272020020243_8451210"
"2374405","Lochinvar, LLC","Lochinvar","Knight XL","KBX1000N SERIES 1**","","","999","97","10","Multi-stage","Indoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX1000N SERIES 1**_08272020020243_5082053"
"2374406","Lochinvar, LLC","Lochinvar","Knight XL","KBX0650L-O SERIES 1**","","","650","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0650L-O SERIES 1**_08272020020243_9391429"
"2374407","Lochinvar, LLC","Lochinvar","Knight XL","KBX0800L-O SERIES 1**","","","800","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0800L-O SERIES 1**_08272020020243_1761768"
"2374408","Lochinvar, LLC","Lochinvar","Knight XL","KBX1000L-O SERIES 1**","","","999","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX1000L-O SERIES 1**_08272020020244_8508192"
"2374409","Lochinvar, LLC","Lochinvar","Knight XL","KBX0650N-O SERIES 1**","","","650","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0650N-O SERIES 1**_08272020020244_7550808"
"2374410","Lochinvar, LLC","Lochinvar","Knight XL","KBX0500N-O SERIES 1**","","","500","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0500N-O SERIES 1**_08272020020244_2244927"
"2374411","Lochinvar, LLC","Lochinvar","Knight XL","KBX0800N-O SERIES 1**","","","800","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX0800N-O SERIES 1**_08272020020244_6914273"
"2374412","Lochinvar, LLC","Lochinvar","Knight XL","KBX1000N-O SERIES 1**","","","999","96.3","10","Multi-stage","Outdoor","2021-01-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_KBX1000N-O SERIES 1**_08272020020245_8966122"
"2378994","Lochinvar, LLC","Lochinvar","Crest","FCB1500N","","","1500","96.2","25","Multi-stage","Indoor","2021-06-05T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FCB1500N_06032021014812_3429630"
"2378995","Lochinvar, LLC","Lochinvar","Crest","FCB2000N","","","1999","96.2","24","Multi-stage","Indoor","2021-06-05T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FCB2000N_06032021014812_5247246"
"2378996","Lochinvar, LLC","Lochinvar","Crest","FCB2000L","","","1999","96.2","24","Multi-stage","Indoor","2021-06-05T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FCB2000L_06032021014812_2020764"
"2378997","Lochinvar, LLC","Lochinvar","FTXL","FTX1000N","","","999","98.3","10","Multi-stage","Indoor","2021-06-15T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FTX1000N_06032021014813_3469713"
"2378998","Lochinvar, LLC","Lochinvar","FTXL","FTX1000L","","","999","98.3","10","Multi-stage","Indoor","2021-06-15T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FTX1000L_06032021014813_4823471"
"2378999","Lochinvar, LLC","Lochinvar","Crest","FCB1500L","","","1500","96.2","25","Multi-stage","Indoor","2021-06-05T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FCB1500L_06032021014812_5241895"
"2379000","Lochinvar, LLC","Lochinvar","Crest","FCB1000L","","","999","96.2","19","Multi-stage","Indoor","2021-06-05T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FCB1000L_06032021014812_1908771"
"2379001","Lochinvar, LLC","Lochinvar","Crest","FCB1000N","","","999","96.2","19","Multi-stage","Indoor","2021-06-05T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1028919_FCB1000N_06032021014812_2950109"
"2347307","Navien, Inc.","Navien","NFB-301C","NFB-301C","","","301","97.5","15","Multi-stage","Indoor","2018-08-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1074959_NFB-301C_09272019152554_1426189"
"2347308","Navien, Inc.","Navien","NFB-399C","NFB-399C","","","399","97.5","15","Multi-stage","Indoor","2018-08-01T00:00:00.000","2021-11-09T00:00:00.000","United States, Canada","ES_1074959_NFB-399C_09272019152602_0781361"
"2318288","NY Thermal Inc.","Trinity","NTI","TFT399","","","399","95.4","10","Multi-stage","Indoor","2011-11-22T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1016238_TFT399_04102018180039_3300444"
"2318289","NY Thermal Inc.","NTI","NTI","TFT340","","","340","95.4","8","Multi-stage","Indoor","2016-07-13T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1016238_TFT340_04102018180041_6430363"
"2318290","NY Thermal Inc.","Trinity","NTI","TFT340","","","340","95.4","8","Multi-stage","Indoor","2016-07-13T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1016238_TFT340_04102018180043_8272743"
"2318292","NY Thermal Inc.","NTI","NTI","FTG 600","","","600","96","7","Multi-stage","Indoor","2016-06-04T00:00:00.000","2021-11-08T00:00:00.000","United States, Canada","ES_1016238_FTG 600_04102018180050_1183729"
