"survey_year","particpant_id","sample","q1_stable_housing","q2_adults_in_home","q2a_children_in_home","q3_zip_code","zip_code_group","q4_closest_cross_street","q5_01_desktop_computer","q5_02_laptop_computer","q5_03_tablet_device","q5_04_smartphone","q5a_device_used_by_1","q5b_01_shared_devices","q5b_02_shared_devices","q5b_03_shared_devices","q5b_04_shared_devices","aggregate_of_shared_devices","q6_years_using_computer","q7_years_using_internet","q8_years_using_smartphone","q9_use_internet","q10_start_using_internet","q11_high_speed_internet_worth","q12_01_internet_connection","q12_02_concerned_about_safety","q12_03_no_time_not_interested","q12_04_someone_will_do","q12_05_no_one_to_teach_me","q12_06_language_barriers","q12_07_device_is_too_old","q12_08_internet_is_too","q13_01_low_cost_options","q13_02_low_cost_options","q13_03_low_cost_options","q13_04_low_cost_options","q13_05_low_cost_options","q13_06_low_cost_options","q13_07_low_cost_options","aggregate_of_low_cost_options","q14_sign_up_for_government","q15_01_frequency_of_use_own","q15_02_frequency_of_use_work","q15_03_frequency_of_use_retail","q15_04_frequency_of_use_public","q15_05_frequency_of_use","q15_06_frequency_of_use_public","q15_07_frequency_of_use_school","q15_08_frequenct_of_use_mobile","q16_best_source_of_reliable","q17_home_internet_connection","q18_01_internet_service_type","q18_02_internet_service_type","q18_03_internet_service_type","q18_04_internet_service_type","q18_05_internet_service_type","q18_06_internet_service_type","q18_07_internet_service_type","q18_09_internet_service_type","q18x7_internet_service_type","aggregate_of_internet_service","q19_amount_pay_monthly_for","q20_charged_extra","q21_01_freqeuncy_slow_or","q21_02_frequency_slow_access","q21_03_frequency_problems","q21_04_frequency_dropped","q21_05_frequency_slow_internet","q21_06_frequency_router","q22_01_agreement_internet","q22_02_agreement_cost_of","q22_03_agreement_always","q22_04_agreement_interested","q22_05_agreement_can_fix","q22_06_agreement_language","q22_07_agreement_lack_of","q22_08_agreement_comfortable","q22_09_agreement_enjoy","q22_10_agreement_feel_safe","q22_11_agreement_can_t_do","q22_12_agreement_disadvantaged","q22_13_agreement_disadvantaged","q22_14_agreement_have_enough","q22_15_agreement_had_negative","q22_16_agreement_government","q22_17_agreement_feeling","q22_18_agreement_financially","q22_19_agreement_have_support","q23_01_frequency_past_year","q23_02_frequency_past_year","q23_03_frequency_past_year","q23_04_frequency_past_year","q23_05_frequency_past_year","q23_06_frequency_past_year","q23_07_frequency_past_year","q23_08_frequency_past_year","q23_09_frequency_past_year","q23_10_frequency_past_year","q23_11_frequency_past_year","q23_12_frequency_past_year","q23_13_frequency_past_year","q23_14_frequency_past_year","q23_15_frequency_past_year","q24_01_capability_turn_on","q24_02_capability_get_use","q24_03_capability_computer","q24_04_capability_upload","q24_05_capability_block_spam","q24_06_capability_write_resume","q24_07_capability_protect","q24_08_capability_create","q24_09_capability_create","q24_10_capability_write_code","q24_11_capability_make_content","q24_12_capability_arrange","q24_13_capability_make_online","q25_01_want_learn_to_code","q25_02_want_start_business","q25_03_want_create_app","q25_04_want_take_classes","q25_05_want_become_influencer","q25_06_want_create_media","q25_07_want_learn_tech_policy","q25_08_want_start_tech","q25_09_want_teach_people","q26_tech_support","q27_year_born","age","age_groups","q28_years_in_nashville","years_in_nashville_groups","q29_01_race_ethnicity_american","q29_02_race_ethnicity_asian","q29_03_race_ethnicity_black","q29_04_race_ethnicity_hispanic","q29_05_race_ethnicity_middle","q29_06_race_ethnicity_native","q29_07_race_ethnicity_white","q29_08_race_ethnicity_other","q29x8_race_ethnicity_define","race_ethnicity_groups","q30_01_gender_female","q30_02_gender_male","q30_03_gender_transgender","q30_04_gender_genderqueer","q30_05_gender_agender","q30_06_gender_cisgender","q30_07_gender_gender_non","q30_08_gender_other","q30x8_gender_define_other","gender_groups","q31_01_sexual_identity","q31_02_sexual_identity","q31_03_sexual_identity","q31_04_sexual_identity_asexual","q31_05_sexual_identity_other","q31x5_sexual_identity_define","sexual_orientation_groups","q32_01_disability_ability","q32_02_disability_ability","q32_03_disability_ability","q32_04_disability_ability","q32_05_disability_ability","q32_06_disability_ability","q32_07_disability_ability","q32_08_disability_ability","q32x8_disability_ability","aggregate_of_disabity","q33_langauge_spoken_in_home","q33x8_language_define_other","q34_01_level_of_school","q34_02_level_of_school","q34_03_level_of_school","q35_total_family_income_2020"
"2021","1812","Random","Yes","2","0","37205","All other zip codes","Jocelyn Hollow Rd","2","3","2","2","No",,,,,"None","35","30","30","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Daily","Access Rarely","Access Rarely","Several Times a Week","Don't have Access","Don't have Access","Don't have Access","My own high-speed Internet or dial-up where I live","Yes",,"DSL",,,,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","No","Rarely","Monthly","Rarely","Monthly","Monthly","Rarely","Agree","Neutral","Disagree","Neutral","Neutral","Strongly Disagree","Strongly Disagree","Agree","Agree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Never","Rarely","Daily","Never","Rarely","Monthly","Daily","Daily","Never","Never","Never","Daily","Daily","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Neutral","Neutral","Agree","Agree","Agree","Neutral","Agree","Neutral","Neutral","Agree","In-person support","1962","59","50-59 Years Old","56","50-59 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Technical Certificate, 2-Year College Degree or Some College","Graduate or Professional Degree","Graduate or Professional Degree","$60,000 to $99,999"
"2021","1813","Random","Yes","5","3","37214","All other zip codes","Lebanon Pike and Wellington Square","No answer","4","4","3","Yes",,,,"Smartphone Device","Smartphone Device","25","20","10","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials",,"AT&T Internet Basic",,"Multiple Options","Yes","Daily","Daily","Access Rarely","Access Rarely","Monthly","Access Rarely","Access Rarely","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","No","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Agree","Strongly Disagree","No answer","Strongly Agree","Strongly Agree","Neutral","No answer","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Disagree","Disagree","Daily","Daily","Daily","Daily","Daily","Daily","Daily","Daily","Never","Daily","Rarely","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Neutral","Agree","Online support","1976","45","40-49 Years Old","18","10-19 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","High School or GED/Equivalent","High School or GED/Equivalent","$30,000 to $59,999"
"2021","1814","Random","Yes","3","0","37215","All other zip codes","Tyne and Hillsboro Rd","1","3","1","3","No",,,,,"None","99","40","11","Yes",,,,,,,,,,,,,,,,,,"None","No","Daily","Daily","Several Times a Week","Once a week","Several Times a Week","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","Yes","Rarely","Rarely","Rarely","Rarely","Never","Rarely","Strongly Agree","Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Never","Never","Daily","Once a Week","Never","Monthly","Monthly","Daily","Once a Week","Monthly","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Strongly Disagree","Agree","Neutral","Neutral","Agree","Online support","1966","55","50-59 Years Old","29","20-29 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Graduate or Professional Degree","Technical Certificate, 2-Year College Degree or Some College","$100,000 or more"
"2021","1815","Random","Yes","2","0","37207","37207, 37208, 37211","Trinity Lane / Whites Creek Pike","1","1","3","2","No",,,,,"None","20","20","20","Yes",,,,,,,,,,,"Lifeline",,,"Comcast Internet Essentials",,"AT&T Internet Basic",,"Multiple Options","Yes","Daily","Don't have Access","Don't have Access","Don't have Access","Monthly","Don't have Access","Don't have Access","Don't have Access","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$36-$50","No","Never","Never","Never","Rarely","Rarely","Rarely","Strongly Agree","Agree","Disagree","Neutral","Strongly Disagree","Disagree","Disagree","Strongly Agree","Neutral","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Disagree","Strongly Agree","Never","Never","Never","Monthly","Never","Daily","Daily","Daily","Never","Once a Week","Rarely","Daily","Several Times a Week","Rarely","Never","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Neutral","No Answer","Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","In-person support","1951","70","70+ Years Old","67","60-69 Years",,,"Black/African American",,,,,,,"Black/African American","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight",,,,,"A mental health disorder",,,,,"A mental health disorder","English",,"Graduate or Professional Degree","Graduate or Professional Degree","4-Year Undergraduate Degree","No answer"
"2021","1816","Random","Yes","2","0","37208","37207, 37208, 37211","Rosa L Parks and Hume","0","2","2","2","No",,,,,"None","25","20","20","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Daily","Daily","Daily","Several Times a Week","Several Times a Week","Access Rarely","Don't have Access","Several Times a Week","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$51 or more","Yes","Daily","Daily","Daily","Daily","Daily","Daily","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","No answer","No answer","Strongly Agree","Strongly Agree","Neutral","No answer","Neutral","No answer","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","No answer","Rarely","Rarely","Daily","Daily","Rarely","Monthly","Once a Week","Daily","Once a Week","Several Times a Week","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Agree","Neutral","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Neutral","Agree","Neutral","Agree","Agree","Neutral","Strongly Agree","Online support","1960","61","60-69 Years Old","37","30-39 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight",,"A sensory impairment (vision or hearing)",,,,,,,,"A sensory impairment (vision or hearing)","English",,"Graduate or Professional Degree","Graduate or Professional Degree","Graduate or Professional Degree","$100,000 or more"
"2021","1817","Random","Yes","1","0","37211","37207, 37208, 37211","Holt Rd","1","0","1","1","No",,,,,"None","20","18","15","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Daily","Daily","Daily","Several Times a Week","Daily","Access Rarely","Access Rarely","Daily","At work","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$21-$35","No","Rarely","Never","Rarely","Rarely","Rarely","Rarely","Strongly Agree","Neutral","Disagree","Strongly Agree","Agree","Disagree","Disagree","Agree","Agree","Neutral","Disagree","Disagree","Disagree","Agree","Disagree","Neutral","Agree","Agree","Agree","Never","Several Times a Week","Daily","Several Times a Week","Never","Monthly","Monthly","Daily","Rarely","Rarely","Rarely","Daily","Daily","Daily","Never","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Neutral","Agree","Agree","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Neutral","Disagree","Disagree","Phone support","1958","63","60-69 Years Old","23","20-29 Years",,,,,,,"White",,,"White","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","High School or GED/Equivalent","Technical Certificate, 2-Year College Degree or Some College","$60,000 to $99,999"
"2021","1818","Random","Yes","2","2","37138","All other zip codes","Old Hickory and Hadley","0","4","2","4","No",,,,,"None","20","20","15","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Daily","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","Yes","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Strongly Agree","Strongly Agree","Disagree","Agree","Neutral","Disagree","Disagree","Strongly Agree","Agree","Neutral","Disagree","Disagree","Disagree","No answer","Disagree","Disagree","Agree","Agree","Agree","Rarely","Monthly","Daily","Several Times a Week","Monthly","Monthly","Once a Week","Daily","Rarely","Monthly","Never","Daily","Daily","Several Times a Week","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Strongly Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Neutral","Agree","Agree","Agree","Agree","Agree","Neutral","Agree","Phone support","1973","48","40-49 Years Old","45","40-49 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","Technical Certificate, 2-Year College Degree or Some College","Technical Certificate, 2-Year College Degree or Some College","$100,000 or more"
"2021","1819","Random","Yes","2","0","37072","All other zip codes","Springfield Hwy and Old Springfield","1","2","2","2","Yes","Desktop Computer",,,,"Desktop Computer","20","20","12","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials",,"AT&T Internet Basic",,"Multiple Options","No","Daily","Daily","Several Times a Week","Access Rarely","Several Times a Week","Don't have Access","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service","Fiber-optic service",,"High-speed Internet plan for a computer or cell phone",,,,"Multiple service types available","$51 or more","No","Never","Rarely","Rarely","Rarely","Rarely","Rarely","Strongly Agree","Neutral","Neutral","Strongly Agree","Disagree","Neutral","No answer","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Strongly Disagree","Agree","Strongly Disagree","Daily","Rarely","Several Times a Week","Never","Never","Once a Week","Daily","Daily","Rarely","Several Times a Week","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Agree","Neutral","Strongly Agree","Strongly Disagree","Strongly Agree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Strongly Agree","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","Phone support","1954","67","60-69 Years Old","64","60-69 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"High School or GED/Equivalent","High School or GED/Equivalent","High School or GED/Equivalent","$100,000 or more"
"2021","1820","Random","Yes","2","0","37221","All other zip codes","Old Hickory","0","1","3","3","No",,,,,"None","50","30","25","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Don't have Access","Access Rarely","Access Rarely","Monthly","Access Rarely","Daily","Daily","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","Yes","Never","Monthly","Rarely","Daily","Rarely","Once a Week","Strongly Agree","Disagree","Neutral","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Disagree","Agree","Neutral","Strongly Agree","Never","Never","Several Times a Week","Monthly","Rarely","Several Times a Week","Several Times a Week","Daily","Never","Rarely","Never","Daily","Several Times a Week","Never","Never","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Agree","No Answer","Neutral","Strongly Disagree","Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Agree","Neutral","Agree","Strongly Disagree","Strongly Disagree","Agree","Neutral","Neutral","Online support","1947","74","70+ Years Old","28","20-29 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability","A sensory impairment (vision or hearing)",,"A long-term medical illness",,,,,,"Mutli-Disability","English",,"Graduate or Professional Degree","4-Year Undergraduate Degree","Graduate or Professional Degree","$100,000 or more"
"2021","1821","Random","Yes","2","0","37221","All other zip codes","Highway 100","1","3","2","2","No",,,,,"None","35","25","12","Yes",,,,,,,,,,,,,,,,"AT&T Internet Basic",,"AT&T Internet Basic","Yes","Daily","Daily","Several Times a Week","Access Rarely","Monthly","Access Rarely","Don't have Access","Daily","At work","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","No","Daily","Never","Rarely","Rarely","Rarely","Rarely","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Disagree","Strongly Agree","Neutral","Agree","Agree","Daily","Daily","Daily","Daily","Daily","Daily","Daily","No answer","Daily","Daily","No answer","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Online support","1974","47","40-49 Years Old","14","10-19 Years",,,,"Hispanic/Latinx/Spanish origin",,,"White",,,"Multi-racial","Female",,,,,,,,,"Female","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","High School or GED/Equivalent","High School or GED/Equivalent","$60,000 to $99,999"
"2021","1822","Random","No","1","0","37217","All other zip codes","Murfreesboro Pike","2","1","3","1","No",,,,,"None","40","40","10","Yes",,,,,,,,,,,,,,"Comcast Internet Essentials",,"AT&T Internet Basic",,"Multiple Options","Yes","Daily","Daily","Several Times a Week","Several Times a Week","Once a week","Monthly","Access Rarely","Several Times a Week","My own high-speed Internet or dial-up where I live","Yes",,,"Cable modem service",,,,,,,"Cable modem service","$51 or more","Yes","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Several Times a Week","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Disagree","Agree","Disagree","Neutral","Disagree","Strongly Agree","Neutral","Neutral","Agree","Once a Week","Rarely","Daily","Daily","Monthly","Daily","Daily","Daily","Monthly","Monthly","Monthly","Daily","Daily","Daily","Rarely","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Neutral","Agree","Agree","Strongly Agree","Agree","Agree","Agree","Phone support","1961","60","60-69 Years Old","18","10-19 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight",,,,"A long-term medical illness",,,,,,"A long-term medical illness","English",,"High School or GED/Equivalent","Graduate or Professional Degree","Graduate or Professional Degree","Under $30,000"
"2021","1823","Non-Random","Yes","2","0","37205","All other zip codes","Old Hickory and Highway 100","0","2","3","2","No",,,,,"None","25","25","12","No","I know enough to go online on my own","$51 or more","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer",,,,,"Verizon Fios",,,"Verizon Fios","Yes","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","Don't have Access","No answer","Don't know",,,,,,,,"Don't know",,"Don't know","No answer","Don't know","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","No Answer","Disagree","Neutral","Disagree","Agree","Strongly Disagree","Neutral","Neutral","Neutral","Neutral","In-person support","1949","72","70+ Years Old","35","30-39 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Graduate or Professional Degree","4-Year Undergraduate Degree","$60,000 to $99,999"
"2021","1824","Random","Yes","2","0","37217","All other zip codes","Murfreesboro Rd and Nashboro Blvd","0","1","2","2","Yes",,"Laptop Computer",,,"Laptop Computer","48","30","10","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Don't have Access","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Don't have Access","Daily","My own high-speed Internet or dial-up where I live","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","$51 or more","No","Several Times a Week","Several Times a Week","Never","Several Times a Week","Rarely","Rarely","Agree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Strongly Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Disagree","Neutral","Agree","Neutral","Agree","Never","Never","Never","Never","Never","Monthly","Monthly","Daily","Never","Rarely","Never","Daily","Daily","Daily","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Neutral","Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Online support","1957","64","60-69 Years Old","24","20-29 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"4-Year Undergraduate Degree","Elementary or Middle School","Elementary or Middle School","$100,000 or more"
"2021","1825","Random","Yes","1","1","37221","All other zip codes","Henderson Drive and Kreitner Drive","0","1","1","1","Yes",,"Laptop Computer","Tablet Device",,"Multiple Devices","40","25","12","Yes",,,,,,,,,,,,,,,,,,"None","Don't Know/No answer","Daily","Daily","Access Rarely","Access Rarely","Access Rarely","Access Rarely","Don't have Access","Once a week","My own high-speed Internet or dial-up where I live","Yes",,,,"Fiber-optic service",,,,,,"Fiber-optic service","$51 or more","Yes","Rarely","Never","Once a Week","Rarely","Rarely","Rarely","Strongly Agree","Disagree","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Disagree","Strongly Agree","Neutral","Strongly Agree","Disagree","Never","Monthly","Daily","Monthly","Never","Once a Week","Several Times a Week","Daily","Never","Rarely","Rarely","Daily","Daily","Never","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Neutral","Disagree","Disagree","Neutral","Agree","Strongly Agree","Neutral","Disagree","Disagree","Agree","Strongly Disagree","Disagree","Neutral","Strongly Disagree","Disagree","In-person support","1968","53","50-59 Years Old","25","20-29 Years",,,"Black/African American",,,,,,,"Black/African American",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"Graduate or Professional Degree","Graduate or Professional Degree","4-Year Undergraduate Degree","$100,000 or more"
"2021","1826","Random","Yes","1","0","37013","All other zip codes","Hickory Glade Ct","1","2","1","1","No",,,,,"None","22","22","9","Yes",,,,,,,,,,,,,,,,,,"None","Yes","Daily","Daily","Access Rarely","Don't have Access","Several Times a Week","Access Rarely","Don't have Access","Access Rarely","My own high-speed Internet or dial-up where I live","Yes",,,,,,"High-speed Internet plan for a computer or cell phone",,,,"High-speed Internet plan for a computer or cell phone","$51 or more","No","Never","Never","Rarely","Daily","Never","Daily","Strongly Agree","Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Strongly Agree","Neutral","Disagree","Strongly Agree","Several Times a Week","Several Times a Week","Daily","Several Times a Week","Several Times a Week","Rarely","Rarely","Daily","Never","Never","Never","Once a Week","Daily","Rarely","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Neutral","Agree","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Neutral","Agree","Strongly Agree","Strongly Agree","Neutral","Phone support","1992","29","20-29 Years Old","26","20-29 Years",,,,,,,"White",,,"White",,"Male",,,,,,,,"Male","Heterosexual/Straight",,,,,,"Heterosexual/Straight","I do not identify as having a disability",,,,,,,,,"I do not identify as having a disability","English",,"High School or GED/Equivalent","Technical Certificate, 2-Year College Degree or Some College","4-Year Undergraduate Degree","Under $30,000"
