"accident_number","date_and_time","number_of_motor_vehicles","number_of_injuries","number_of_fatalities","property_damage","hit_and_run","reporting_officer","collision_type","collision_type_description","weather","weather_description","illuaccidemination","illumination_description","harmfulcodes","harmfuldescriptions","street_address","city","state","zip","rpa","precinct","lat","long","mapped_location"
"20220423368","2022-08-25T10:11:00.000","0","2","0",,"false","179583","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","8","PEDESTRIAN","DICKERSON PKE & LEMUEL RD","NASHVILLE","TN","37207","1889","EAST","36.2153","-86.7639","POINT (-86.7639 36.2153)"
"20220423358","2022-08-25T10:00:00.000","0","0","0",,"false","235761","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ROBERTSON AV & JAMES AV","NASHVILLE","TN","37209","4683","WEST","36.1581","-86.877","POINT (-86.877 36.1581)"
"20220423355","2022-08-25T10:00:00.000","0","1","0",,"false","226306","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","1",,"OLD HICKORY BLVD & I40 W EXT RAMP","HERMITAGE","TN","37076","9557","HERMIT","36.1708","-86.6016","POINT (-86.6016 36.1708)"
"20220423323","2022-08-25T09:35:00.000","0","1","0",,"false","4004117","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","34","DITCH","I24 E EXT RAMP & I 24","NASHVILLE","TN","37207","30080","NORTH","36.2378","-86.7872","POINT (-86.7872 36.2378)"
"20220423238","2022-08-25T08:40:00.000","0","1","0",,"false","591933","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 88 3 I 65","NASHVILLE","TN","37207","18041","EAST","36.2201","-86.7743","POINT (-86.7743 36.2201)"
"20220423167","2022-08-25T07:34:00.000","0","0","0",,"true","693097","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ELLINGTON PKWYS & ELLINGTON PKWYN","NASHVILLE","TN","37206","1995","EAST","36.1758","-86.7666","POINT (-86.7666 36.1758)"
"20220423128","2022-08-25T07:52:00.000","0","0","0",,"false","4004642","2","HEAD-ON","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","SPENCE LN & I40 W EXT RAMP","NASHVILLE","TN","37210","90062","HERMIT","36.1405","-86.7223","POINT (-86.7223 36.1405)"
"20220423058","2022-08-25T07:30:00.000","0","0","0",,"false","235761","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 E ENT RAMP & I 40","NASHVILLE","TN","37205","4903","WEST","36.1109","-86.922","POINT (-86.922 36.1109)"
"20220423007","2022-08-25T07:00:00.000","0","0","0",,"false","4007311","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","COCKRILL BEND BLVD & CENTENNIAL BLVD","NASHVILLE","TN","37209","4653","WEST","36.1898","-86.898","POINT (-86.898 36.1898)"
"20220422969","2022-08-25T06:47:00.000","0","1","0","true","false","728066","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","1",,"I24 W EXT RAMP & I 24","NASHVILLE","TN","37211","8829","SOUTH","36.1074","-86.7197","POINT (-86.7197 36.1074)"
"20220422951","2022-08-25T06:20:00.000","0","0","0",,"false","4004117","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I24 W EXT RAMP & I 24","NASHVILLE","TN","37211","8829","SOUTH","36.1074","-86.7197","POINT (-86.7197 36.1074)"
"20220422861","2022-08-25T04:39:00.000","0","0","0",,"false","352193","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","LYLE AV & BROADWAY","NASHVILLE","TN","37203","5711","MIDTOW","36.1503","-86.7973","POINT (-86.7973 36.1503)"
"20220422761","2022-08-25T02:30:00.000","0","2","0","true","false","4004118","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","1;24;27","GUARDRAIL FACE;H-WAY TRAFFIC SIGNAL POST","MURFREESBORO PKE & HICKORY WOODS DR","ANTIOCH","TN","37013","8967","SOUTH","36.0264","-86.5884","POINT (-86.5884 36.0264)"
"20220422424","2022-08-25T00:07:00.000","0","0","0",,"true","384446","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & PLUS PARK BLVD","NASHVILLE","TN","37217","8815","HERMIT","36.1337","-86.722","POINT (-86.722 36.1337)"
"20220422375","2022-08-24T22:15:00.000","0","0","0",,"false","352184","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","3","DARK - LIGHTED","34","DITCH","EAST THOMPSON LN & GLENROSE AV","NASHVILLE","TN","37211","8809","SOUTH","36.1155","-86.7194","POINT (-86.7194 36.1155)"
"20220422181","2022-08-24T20:11:00.000","0","0","0",,"false","384450","2","HEAD-ON","21","CLEAR","2","DARK - NOT LIGHTED","12;14","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE","LIPTON & HAMILTON","ANTIOCH","TN","37013","8925","SOUTH","36.0653","-86.6149","POINT (-86.6149 36.0653)"
"20220422139","2022-08-24T17:18:00.000","0","1","0",,"false","384433","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","26TH AVN & JEFFERSON ST","NASHVILLE","TN","37208","4525","NORTH","36.1681","-86.8168","POINT (-86.8168 36.1681)"
"20220422035","2022-08-24T16:49:00.000","0","0","0",,"true","4000973","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","22ND AVN & STATE ST","NASHVILLE","TN","37203","5613","MIDTOW","36.1522","-86.8041","POINT (-86.8041 36.1522)"
"20220422002","2022-08-24T17:25:00.000","0","1","0","true","false","4007105","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRILEY PKWYN & BRILEY PKWYS","NASHVILLE","TN","37211","8404","SOUTH","36.1092","-86.727","POINT (-86.727 36.1092)"
"20220421976","2022-08-24T17:20:00.000","0","0","0",,"true","352172","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","LESLIE AV & SNYDER AV","NASHVILLE","TN","37209","4647","WEST",,,
"20220421965","2022-08-24T17:13:00.000","0","0","0",,"true","352215","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","LEWIS ST & LAFAYETTE ST","NASHVILLE","TN","37210","8145","SOUTH","36.1083","-86.7324","POINT (-86.7324 36.1083)"
"20220421962","2022-08-24T17:49:00.000","0","0","0",,"false","409214","4","ANGLE","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & BEECHWOOD TER","ANTIOCH","TN","37013","8753","SOUTH","36.0449","-86.6684","POINT (-86.6684 36.0449)"
"20220421927","2022-08-24T15:50:00.000","0","1","0",,"false","330414","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","FESSLERS PKWY & FESSLERS LN","NASHVILLE","TN","37210","9011","HERMIT","36.1492","-86.7432","POINT (-86.7432 36.1492)"
"20220421926","2022-08-24T17:25:00.000","0","2","0",,"false","384398","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I24 E ENT RAMP & I 24","NASHVILLE","TN","37213","1007","CENTRA","36.1662","-86.7659","POINT (-86.7659 36.1662)"
"20220421906","2022-08-24T00:00:00.000","0","0","0",,"false","4000720","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HERMAN ST & DR D B TODD JR BLVD","NASHVILLE","TN","37208","5355","NORTH","36.1638","-86.8041","POINT (-86.8041 36.1638)"
"20220421891","2022-08-24T16:58:00.000","0","2","0",,"false","4007105","4","ANGLE","21","CLEAR","1","DAYLIGHT","13","MOTOR VEHICLE IN TRANSPORT-OTHER ROADWAY","LUNN DR & PHIPPS DR","NASHVILLE","TN","37218","3109","NORTH","36.2189","-86.8464","POINT (-86.8464 36.2189)"
"20220421848","2022-08-24T16:40:00.000","0","2","0",,"false","409181","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 214 2 I 40","NASHVILLE","TN","37210","90062","HERMIT","36.1424","-86.7107","POINT (-86.7107 36.1424)"
"20220421825","2022-08-24T15:45:00.000","0","0","0",,"true","192871","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKEN & DULING AV","MADISON","TN","37115","1763","MADISO","36.2664","-86.711","POINT (-86.711 36.2664)"
"20220421795","2022-08-24T15:10:00.000","0","1","0",,"true","4007195","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WHITES CREEK PKE & MOORMANS ARM RD","NASHVILLE","TN","37207","3033","NORTH","36.2182","-86.8035","POINT (-86.8035 36.2182)"
"20220421780","2022-08-24T16:00:00.000","0","0","0",,"true","352155","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & HOBSON PKE","ANTIOCH","TN","37013","8927","SOUTH","36.1576","-86.6584","POINT (-86.6584 36.1576)"
"20220421770","2022-08-24T15:52:00.000","0","1","0",,"false","429193","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CHARLOTTE PKE & OLD CHARLOTTE PKE","NASHVILLE","TN","37209","5009","WEST","36.1318","-86.8958","POINT (-86.8958 36.1318)"
"20220421749","2022-08-24T13:45:00.000","0","0","0",,"false","4001449","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DIVISION ST & LYLE AV","NASHVILLE","TN","37212","6711","MIDTOW","36.1501","-86.7964","POINT (-86.7964 36.1501)"
"20220421725","2022-08-24T15:30:00.000","0","0","0",,"true","807344","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","STATE HWY 255 & S PERIMETER PARK DR","NASHVILLE","TN","37211","8889","SOUTH","36.0869","-86.6968","POINT (-86.6968 36.0869)"
"20220421721","2022-08-24T14:17:00.000","0","0","0",,"false","330422","4","ANGLE","21","CLEAR",,,"12","MOTOR VEHICLE IN TRANSPORT","4TH AVS & CAMERON ST","NASHVILLE","TN","37210","8153","SOUTH","36.1477","-86.7685","POINT (-86.7685 36.1477)"
"20220421659","2022-08-24T15:00:00.000","0","0","0",,"false","332216","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 49 0 I 24","NASHVILLE","TN","37206","10040","EAST","36.1664","-86.7647","POINT (-86.7647 36.1664)"
"20220421550","2022-08-24T13:00:00.000","0","1","0",,"false","419997","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WEST END AV & CRAIGHEAD AV","NASHVILLE","TN","37205","5211","WEST","36.134","-86.827","POINT (-86.827 36.134)"
"20220421465","2022-08-24T11:03:00.000","0","0","0",,"true","807341","9","UNKNOWN","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","16TH AVS & MAGNOLIA BLVD","NASHVILLE","TN","37212","6619","MIDTOW","36.1385","-86.7941","POINT (-86.7941 36.1385)"
"20220421418","2022-08-24T12:07:00.000","0","1","0",,"false","676834","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","5TH AVS & BROADWAY","NASHVILLE","TN","37203","4089","CENTRA","36.1605","-86.7784","POINT (-86.7784 36.1605)"
"20220421417","2022-08-24T12:23:00.000","0","0","0",,"false","134869","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & DONELSON PKE","NASHVILLE","TN","37217","8841","SOUTH","36.1062","-86.6731","POINT (-86.6731 36.1062)"
"20220421380","2022-08-24T11:30:00.000","0","0","0",,"true","384444","9","UNKNOWN","21","CLEAR","1","DAYLIGHT","99","UNKNOWN MOST HARMFUL EVENT","ROCKWOOD DR & ROCKWOOD PL","HERMITAGE","TN","37076","9557","HERMIT","36.1779","-86.5993","POINT (-86.5993 36.1779)"
"20220421344","2022-08-24T11:00:00.000","0","0","0",,"false","235761","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","LIONS HEAD VILLAGE PVTDR & TARGET PVTDR","NASHVILLE","TN","37209","5107","WEST","36.1298","-86.8532","POINT (-86.8532 36.1298)"
"20220421185","2022-08-24T09:52:00.000","0","0","0",,"false","161946","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HART ST & 4TH AVS","NASHVILLE","TN","37210","8169","SOUTH","36.1424","-86.765","POINT (-86.765 36.1424)"
"20220421161","2022-08-24T09:40:00.000","0","0","0",,"false","223502","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 55 0 I 24","NASHVILLE","TN","37211","8812","SOUTH","36.0948","-86.7069","POINT (-86.7069 36.0948)"
"20220421131","2022-08-24T09:10:00.000","0","0","0","true","false","419997","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","75","Bridge/Overhead Structure","37TH AVN & SENTINEL DR","NASHVILLE","TN","37209","5243","WEST","36.1448","-86.8289","POINT (-86.8289 36.1448)"
"20220421105","2022-08-24T08:52:00.000","0","2","0",,"false","4004117","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 56 8 I 24","NASHVILLE","TN","37211","8810","SOUTH","36.0721","-86.6914","POINT (-86.6914 36.0721)"
"20220421079","2022-08-24T09:02:00.000","0","2","0",,"false","140808","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","DONELSON TRC & ANDREW JACKSON PKWY","HERMITAGE","TN","37076","9727","HERMIT","36.2219","-86.5975","POINT (-86.5975 36.2219)"
"20220421064","2022-08-24T08:01:00.000","0","0","0",,"true","140808","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & PRINCETON PL","HERMITAGE","TN","37076","9529","HERMIT","36.1727","-86.6019","POINT (-86.6019 36.1727)"
"20220421039","2022-08-24T08:50:00.000","0","1","0",,"true","4006829","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","ELM HILL PKE & FESSLERS LN","NASHVILLE","TN","37210","8217","HERMIT","36.1447","-86.744","POINT (-86.744 36.1447)"
"20220420960","2022-08-24T08:05:00.000","0","1","0",,"false","240983","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","LOGISTICS WAY & OLD HICKORY BLVD","ANTIOCH","TN","37013","8869","SOUTH","36.0326","-86.6119","POINT (-86.6119 36.0326)"
"20220420935","2022-08-24T08:01:00.000","0","1","0",,"false","212316","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","COUNTY HOSPITAL RD & BRILEY PKWY N EXT R","NASHVILLE","TN","37218","3133","NORTH","36.187","-86.8609","POINT (-86.8609 36.187)"
"20220420917","2022-08-24T07:15:00.000","0","0","0",,"false","419952","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & HIGHWAY 70S","NASHVILLE","TN","37221","4901","WEST","36.0742","-86.9208","POINT (-86.9208 36.0742)"
"20220420865","2022-08-24T07:21:00.000","0","1","0",,"false","4007324","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & DONELSON PKE","NASHVILLE","TN","37217","8841","SOUTH","36.1062","-86.6731","POINT (-86.6731 36.1062)"
"20220420833","2022-08-24T07:15:00.000","0","0","0",,"false","714641","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKEN & NORTHSIDE FESTIVAL PVTDR","MADISON","TN","37115","1731","MADISO","36.3044","-86.6894","POINT (-86.6894 36.3044)"
"20220420816","2022-08-24T07:09:00.000","0","0","0",,"false","728066","6","SIDESWIPE - OPPOSITE DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","SHELBY AV & S 10TH ST","NASHVILLE","TN","37206","1031","EAST","36.1713","-86.7525","POINT (-86.7525 36.1713)"
"20220420785","2022-08-24T06:37:00.000","0","0","0",,"false","226576","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 47 2 I 24","NASHVILLE","TN","37207","19021","EAST","36.1858","-86.7752","POINT (-86.7752 36.1858)"
"20220420782","2022-08-24T06:52:00.000","0","0","0",,"false","419997","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 204 4 I 40","NASHVILLE","TN","37209","45022","WEST","36.1537","-86.8493","POINT (-86.8493 36.1537)"
"20220420680","2022-08-24T05:25:00.000","0","0","0",,"false","200534","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","18","OTHER OBJECT (NOT FIXED)","MM 210 4 I 40","NASHVILLE","TN","37210","80022","SOUTH","36.1511","-86.7695","POINT (-86.7695 36.1511)"
"20220420620","2022-08-24T04:30:00.000","0","0","0",,"true","4002608","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","2","DARK - NOT LIGHTED","36","CONCRETE TRAFFIC BARRIER","MM 220 5 I 40","HERMITAGE","TN","37076","89042","HERMIT","36.1691","-86.6064","POINT (-86.6064 36.1691)"
"20220420141","2022-08-23T22:04:00.000","0","1","0",,"false","468098","11","Front to Rear","21","CLEAR","3","DARK - LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","I24 E EXT RAMP & I 24","NASHVILLE","TN","37207","30080","NORTH","36.2378","-86.7872","POINT (-86.7872 36.2378)"
"20220420034","2022-08-23T00:00:00.000","0","0","0",,"true","409203","4","ANGLE","21","CLEAR","1","DAYLIGHT","14","PARKED MOTOR VEHICLE","WHISPERING HILLS CT & WHISPERING HILLS D","NASHVILLE","TN","37211","8659","MIDTOW","36.0669","-86.7305","POINT (-86.7305 36.0669)"
"20220419959","2022-08-23T20:32:00.000","0","1","0",,"false","4000973","4","ANGLE","21","CLEAR","2","DARK - NOT LIGHTED","12","MOTOR VEHICLE IN TRANSPORT","WEDGEWOOD AV & I65 N ENT RAMP","NASHVILLE","TN","37204","8027","MIDTOW","36.1343","-86.7747","POINT (-86.7747 36.1343)"
"20220419823","2022-08-23T18:54:00.000","0","1","0",,"false","4001163","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12;14;42","MOTOR VEHICLE IN TRANSPORT;PARKED MOTOR VEHICLE;TREE","1 FRIST BLVD","HERMITAGE","TN","37076","9561","HERMIT","36.1757","-86.6092","POINT (-86.6092 36.1757)"
"20220419728","2022-08-23T17:50:00.000","0","1","0",,"false","352155","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MT VIEW RD & OLD FRANKLIN RD","ANTIOCH","TN","37013","8867","SOUTH","36.0437","-86.6302","POINT (-86.6302 36.0437)"
"20220419706","2022-08-23T17:30:00.000","0","0","0",,"false","330422","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","EAST THOMPSON LN & OLD GLENROSE AV","NASHVILLE","TN","37211","8809","SOUTH","36.1165","-86.7193","POINT (-86.7193 36.1165)"
"20220419694","2022-08-23T17:28:00.000","0","1","0",,"false","352198","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","22","CLOUDY","1","DAYLIGHT","7",,"MM 60 0 I 24","ANTIOCH","TN","37013","88060","SOUTH","36.0403","-86.6502","POINT (-86.6502 36.0403)"
"20220419690","2022-08-23T16:49:00.000","0","0","0",,"false","384436","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","WEST END AV & 30TH AVS","NASHVILLE","TN","37212","5815","MIDTOW","36.143","-86.815","POINT (-86.815 36.143)"
"20220419628","2022-08-23T16:41:00.000","0","1","0",,"false","140787","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MURFREESBORO PKE & BOROWOOD DR","NASHVILLE","TN","37217","8935","HERMIT","36.091","-86.6511","POINT (-86.6511 36.091)"
"20220419608","2022-08-23T16:36:00.000","0","1","0",,"false","4000973","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 79 5 I 65","NASHVILLE","TN","37204","70042","MIDTOW","36.106","-86.7678","POINT (-86.7678 36.106)"
"20220419607","2022-08-23T16:33:00.000","0","1","0",,"true","192871","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BRILEY PKWYE & DICKERSON PKE","NASHVILLE","TN","37207","2029","MADISO","36.2413","-86.7573","POINT (-86.7573 36.2413)"
"20220419598","2022-08-23T12:52:00.000","0","0","0",,"false","384443","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","1000 FOSTER AV","NASHVILLE","TN","37210","8159","SOUTH","36.141","-86.7402","POINT (-86.7402 36.141)"
"20220419577","2022-08-23T15:51:00.000","0","0","0",,"false","538214","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","HARPETH BEND DR & HIGHWAY 100","NASHVILLE","TN","37221","4819","WEST","36.0607","-86.9178","POINT (-86.9178 36.0607)"
"20220419572","2022-08-23T17:32:00.000","0","0","0",,"false","4001163","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CENTRAL PKE & FRIST BLVD","HERMITAGE","TN","37076","9529","HERMIT","36.1741","-86.6085","POINT (-86.6085 36.1741)"
"20220419520","2022-08-23T15:42:00.000","0","0","0",,"false","4006691","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 201 7 I 40","NASHVILLE","TN","37209","50023","WEST","36.1371","-86.8912","POINT (-86.8912 36.1371)"
"20220419455","2022-08-23T14:29:00.000","0","0","0",,"false","4004756","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","I40 E EXT RAMP & I 40","NASHVILLE","TN","37214","8955","HERMIT","36.155","-86.6271","POINT (-86.6271 36.155)"
"20220419452","2022-08-23T13:45:00.000","0","0","0",,"false","429193","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","OLD HICKORY BLVD & THE RESERVE PVTDR","NASHVILLE","TN","37221","4815","WEST","36.0963","-86.9246","POINT (-86.9246 36.0963)"
"20220419440","2022-08-23T15:10:00.000","0","0","0",,"false","352207","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 215 4 I 40","NASHVILLE","TN","37217","89020","HERMIT","36.1434","-86.6882","POINT (-86.6882 36.1434)"
"20220419421","2022-08-23T14:19:00.000","0","0","0",,"false","4007324","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","RICHARD JONES RD & HILLSBORO PKE","NASHVILLE","TN","37215","6405","MIDTOW","36.1047","-86.8126","POINT (-86.8126 36.1047)"
"20220419418","2022-08-23T14:35:00.000","0","1","0",,"false","4001083","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","W TRINITY LN & DAY ST","NASHVILLE","TN","37207","3013","NORTH","36.2073","-86.805","POINT (-86.805 36.2073)"
"20220419417","2022-08-23T13:59:00.000","0","0","0",,"true","429188","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","JONQUIL DR & BENITA DR","NASHVILLE","TN","37211","8421","SOUTH","36.0886","-86.7171","POINT (-86.7171 36.0886)"
"20220419407","2022-08-23T14:37:00.000","0","1","0",,"false","462474","4","ANGLE","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BELL RD & CANE RIDGE RD","ANTIOCH","TN","37013","8753","SOUTH","36.0449","-86.6631","POINT (-86.6631 36.0449)"
"20220419401","2022-08-23T14:30:00.000","0","0","0",,"false","4008048","5","SIDESWIPE - SAME DIRECTION","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","MM 87 3 I 65","NASHVILLE","TN","37207","1804","EAST","36.2068","-86.7762","POINT (-86.7762 36.2068)"
"20220419347","2022-08-23T13:44:00.000","0","0","0",,"false","240964","16","Rear to Side","21","CLEAR","1","DAYLIGHT","55","Motor Vehicle-In-Motion Outside Trafficw","ELM HILL PKE & WRIGHT INDUSTRIES PVTDR","NASHVILLE","TN","37210","9017","HERMIT","36.144","-86.7187","POINT (-86.7187 36.144)"
"20220419299","2022-08-23T13:16:00.000","0","4","0",,"false","151132","11","Front to Rear","22","CLOUDY","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","GALLATIN PKEN & MCHENRY CENTER PVTDR","GOODLETTSVILLE","TN","37072","1753","MADISO","36.2949","-86.7009","POINT (-86.7009 36.2949)"
"20220419220","2022-08-23T11:20:00.000","0","1","0",,"false","538214","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","CHARLOTTE AV & 47TH AVN","NASHVILLE","TN","37209","5129","WEST","36.1522","-86.8432","POINT (-86.8432 36.1522)"
"20220419209","2022-08-23T12:02:00.000","0","1","0",,"false","110063","4","ANGLE","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","BUENA VISTA PKE & MOORMANS ARM RD","NASHVILLE","TN","37207","3015","NORTH","36.2148","-86.8177","POINT (-86.8177 36.2148)"
"20220419187","2022-08-23T07:15:00.000","0","0","0","true","false","343522","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","18","OTHER OBJECT (NOT FIXED)","WALLACE LN & HOBBS RD","NASHVILLE","TN","37215","6113","WEST","36.1071","-86.8347","POINT (-86.8347 36.1071)"
"20220419131","2022-08-23T11:05:00.000","0","0","0","true","false","4001482","0","NOT COLLISION W/MOTOR VEHICLE-TRANSPORT","21","CLEAR","1","DAYLIGHT","31","OTHER POST, POLE, SUPP.","CRUTCHER ST & S 2ND ST","NASHVILLE","TN","37213","1005","CENTRA","36.1627","-86.7654","POINT (-86.7654 36.1627)"
"20220419063","2022-08-23T09:53:00.000","0","0","0",,"true","318515","11","Front to Rear","21","CLEAR","1","DAYLIGHT","12","MOTOR VEHICLE IN TRANSPORT","0 CHARLOTTE AV","NASHVILLE","TN","37203","5357","NORTH","36.158","-86.8005","POINT (-86.8005 36.158)"
