"placa","clase","fecha_matricula","modelo","motor","estado","chasis","cod_marca","cod_linea","linea","cod_carroceria","servcio"
"VXF548","1","17/11/1993","1993","M819749","V","CL086531","554","440","R 9 SUPER","114","2"
"VXF550","1","6/04/2006","1994","E5749539","V","323NT501051","450","74","323NT15TAXI","114","2"
"VXF423","1","22/09/1993","1993","M869132","V","CLO68430","554","441","R9TAXI","114","2"
"VXF498","9","12/10/1993","1993","30305362","V","ND","234","471","LT 9000","173","2"
"VXF597","4","28/12/1993","1994","JS084272","V","KN2FAD2A1RC003202","36","4","AM725","116","2"
"VXF553","1","25/11/1993","1993","E5748282","V","323NT500844","450","74","323NT15TAXI","114","2"
"VXF575","3","7/12/1993","1993","3637614","V","RN85-5084296","642","278","HILUX4X2","107","2"
"VXF600","1","30/12/1993","1994","M872060","V","CL127705","554","441","R9TAXI","114","2"
"VXF516","7","9/11/1993","1994","30757076","V","M702837","384","9","K300","107","2"
"VXF516","7","9/11/1993","1994","30757076","V","M702837","384","9","K300","108","2"
"VXF579","4","10/12/1993","1993","Z20466089","V","KNHTP7352RS319593","385","9","BESTA","116","2"
"VXF602","4","28/01/1994","1993","FE-511029","V","ND","385","9","BESTA","116","2"
"VXF517","4","19/10/1995","1993","4G63QV0329","V","P13VJLCLMPB0346","466","132","L 300","116","2"
"VXF603","1","28/03/2006","1994","M871597","V","CL115587","554","441","R9TAXI","114","2"
"VXF426","4","10/09/1993","1993","VN080815","V","KNHTP7352PS313657","385","9","BESTA","116","2"
"VXF500","4","11/10/1993","1993","VN-025615","V","WHGE24-015215","490","454","URVAN","116","2"
"VXF604","1","11/01/1994","1994","3JJ11ND22575","V","5PD85219","143","341","CHEVETTE","114","2"
"VXF458","4","23/09/1993","1993","VN057559","V","KNHTP7352PS313659","385","9","BESTA","116","2"
"VXF585","1","15/12/1993","1994","E5751585","V","323NT-0198193J","450","74","323NT15TAXI","114","2"
"VXF608","4","24/02/1994","1994","HW143999","V","ND","385","9","BESTA","116","2"
"VXF586","4","29/12/1993","1994","TD27181179","V","KN2FAD2A1RC000511","36","9","HITOPIC","116","2"
"VXF633","1","14/02/1994","1994","M871992","V","CL1144835","554","420","R 9 BRIO","114","2"
"VXF558","3","29/11/1993","1993","VN-065954","V","B2200-03256","450","221","B 2000","107","2"
"VXF501","5","22/10/1993","1993","436914","V","NLD62005","143","1025","NPR","116","2"
"VXF587","1","16/12/1993","1994","E5752200","V","323NT0216293K","450","73","323 NT","114","2"
"VXF519","1","22/10/1993","1993","M870179","V","CL101157","554","441","R9TAXI","114","2"
"VXF609","4","11/01/1994","1993","TD27868887R","V","DHGE24505106","490","454","URVAN","116","2"
"VXF635","5","16/02/1994","1993","437368","V","NLD67808","143","1026","NPR 100P","116","2"
"VXF589","1","20/12/1993","1994","M871403","V","CL115404","554","420","R 9 BRIO","114","2"
"VXF636","1","26/05/1994","1994","G4DJP88615","V","ND","317","335","PONY1400GLS","114","2"
"VXF521","1","25/10/1993","1993","M869219","V","CL068440","554","441","R9TAXI","114","2"
"VXF559","7","29/11/1993","1993","HOGCTE15721","V","3B6WE6669PM167635","199","101","D 600 157","108","2"
"VXF559","7","29/11/1993","1993","HOGCTE15721","V","3B6WE6669PM167635","199","101","D 600 157","107","2"
"VXF590","1","22/12/1993","1994","3JJ11ND22576","V","5PD85220","143","348","CHEVETTETAXI","114","2"
"VXF651","1","21/02/1994","1994","M872105R","V","CL144803","554","413","R 9","114","2"
"VXF638","3","15/02/1994","1993","4D32757110","V","AJF3PP33120","234","290","F 350","108","2"
"VXF592","1","22/12/1993","1994","M871770","V","CL127267","554","441","R9TAXI","114","2"
"VXF523","1","27/10/1993","1994","E5748399","V","ND","450","17","323","114","2"
"VXF639","4","18/02/1994","1994","VN018729","V","KN2FAD2A1RC-000993","36","9","HITOPIC","116","2"
"VXF640","1","15/03/2006","1995","M36097","V","CL266172","554","413","R 9","114","2"
"VXF524","4","4/11/1993","1994","SS045076","V","KN2FAD2A1RC000464","36","3","AM715","116","2"
"VXF595","4","30/12/1993","1994","VN010794","V","KN2FAD2A1RC000529","36","9","HITOPIC","116","2"
"VXF583","1","10/12/1993","1994","M819894","V","CL115438","554","440","R 9 SUPER","114","2"
"VXF617","4","26/01/1994","1994","G63BBX8587","V","P13VJLCLPPB0441","466","132","L 300","116","2"
"VXF560","9","26/11/1993","1994","11704267","V","1FDZA90R4RVA19332","234","475","LTL 9000","107","2"
"VXF663","1","3/03/1994","1994","M872387","V","CL144979","554","413","R 9","114","2"
"VXF525","4","2/11/1993","1994","FE844853","V","KNHTP7352RS318886","385","9","BESTA","116","2"
"VXF654","1","24/02/1994","1994","3JL02ND29184","V","5P94403112","143","348","CHEVETTETAXI","114","2"
"VXF644","4","18/02/1994","1994","422937122R","V","KN2FAD2A1RC003286","36","9","HITOPIC","102","2"
"VXF619","1","28/01/1994","1994","3JK03ND26505","V","5P94400915","143","341","CHEVETTE","114","2"
"VXF527","7","19/11/1993","1993","C114585","V","T4503349","450","343","T 45","173","2"
"VXF620","4","26/01/1994","1994","4D34G21072","V","RHA-52683-R","234","87","CLUB WAGON","10005","2"
"VXF655","3","9/03/1994","1994","F2765343","V","B220004108","450","226","B 2200","107","2"
"VXF645","4","21/02/1994","1994","30641403","V","ND","234","597","VAN","116","2"
"VXF530","4","5/11/1993","1993","TD27100317","V","WHGE24015247","490","42","ACTUALIZARLINEA","116","2"
"VXF665","1","8/03/1994","1994","M872404","V","CL144978","554","441","R9TAXI","114","2"
"VXF622","1","27/01/1994","1994","M871258","V","CL115476","554","441","R9TAXI","114","2"
"VXF664","3","1/03/1994","1994","3757231","V","RN855095939","642","356","HILUXSENCSINPLAT","107","2"
"VXF664","3","1/03/1994","1994","3757231","V","RN855095939","642","356","HILUXSENCSINPLAT","108","2"
"VXF623","4","28/01/1994","1994","TD27025509","V","WHGE24-015411","490","454","URVAN","116","2"
"VXF646","1","25/02/1994","1994","G4DJP029440R","V","KMHVA21JPRU079794","317","334","PONY","114","2"
"VXF656","1","16/03/1994","1994","E5-754200","V","323NT5-01073","450","73","323 NT","114","2"
"VXF561","1","30/11/1993","1994","M870972","V","CL115073","554","413","R 9","114","2"
"VXF674","1","9/03/1994","1994","M872296","V","CL144909","554","441","R9TAXI","114","2"
"VXF669","3","3/03/1994","1994","3757158","V","RN85-5095940","642","278","HILUX4X2","108","2"
"VXF676","1","9/03/1994","1994","3JK24ND28767","V","5P94403620","143","341","CHEVETTE","114","2"
"VXF670","1","9/03/1994","1994","M872323","V","CL144988","554","413","R 9","114","2"
"VXF671","1","4/03/1994","1994","E5752841","V","323NT501111","450","74","323NT15TAXI","114","2"
"VXF647","1","23/02/1994","1994","3JL03ND29322","V","5P94402520","143","341","CHEVETTE","114","2"
"VXF677","4","11/03/1994","1994","VN046483","V","KNHTP7362RS200014","385","9","BESTA","116","2"
"VXF672","1","8/03/1994","1994","3JK26ND28869","V","5P94403501","143","341","CHEVETTE","114","2"
"VXF626","1","2/02/1994","1994","M871469","V","CL115751","554","441","R9TAXI","114","2"
"VXF673","1","1/03/2006","1994","3JK24ND28799","V","5P94403424","143","341","CHEVETTE","114","2"
"VXF564","1","1/12/1993","1994","M871193","V","CL115419","554","413","R 9","114","2"
"VXF679","1","10/03/1994","1994","M872394","V","CL144992","554","441","R9TAXI","114","2"
"VXF649","1","22/02/1994","1994","M872311","V","CL144914","554","441","R9TAXI","114","2"
"VXF682","4","11/03/1994","1994","L4CPT985455","V","P13WHLCLRRB0007","466","192","LONGBODY","116","2"
"VXF658","1","28/02/1994","1994","G15SF345517","V","KLATF19T1RB461341","171","132","SUPERTAXI","114","2"
"VXF683","7","11/03/1994","1994","34710352","V","CH94936708","143","202","BRIGADIERTANDEM","108","2"
"VXF683","7","11/03/1994","1994","34710352","V","CH94936708","143","202","BRIGADIERTANDEM","107","2"
"VXF692","1","17/03/1994","1994","3JL20ND30373","V","5P94405309","143","341","CHEVETTE","114","2"
"VXF693","29","23/03/1994","1994","JS154306","V","KN2FAD2A1RCOO4671","36","9","HITOPIC","116","2"
"VXF695","4","23/03/1994","1994","VN049003","V","KNHTP7362RS200103","385","9","BESTA","116","2"
"VXF686","1","29/03/2006","1994","M872671","V","CL145335","554","413","R 9","114","2"
"VXF696","1","25/03/1994","1994","M873105R","V","CL161876","554","441","R9TAXI","114","2"
"VXF687","1","23/03/1994","1994","G15SF347317","V","KLATF19T1RB460780","171","132","SUPERTAXI","114","2"
"VXF660","1","1/03/1994","1994","M872398","V","CL144983","554","441","R9TAXI","114","2"
"VXF697","4","24/03/1994","1994","4G63PX6454","V","P13VJLCLGRB0249","466","132","L 300","116","2"
"VXF698","3","4/04/1994","1994","3779287","V","RN855097541","642","271","HILUX","107","2"
"SWW311","1","29/08/2011","2012","A5D395926","V","8LCDC2230CE023650","385","134","RIO","114","2"
"VXF689","1","16/03/1994","1994","M872738","V","CL145323","554","413","R 9","114","2"
"VXF774","1","27/05/1994","1994","M874622","V","CL178755","554","441","R9TAXI","114","2"
"VXF627","4","2/02/1994","1994","VN049916","V","KN2FAD2A1RC-003247","36","9","HITOPIC","116","2"
"VXF720","1","15/04/1994","1994","G15SF348328","V","KLATF19T1RB463603","171","117","RACER GTI","114","2"
"VXF723","1","18/04/1994","1994","M872675","V","CL145343","554","441","R9TAXI","114","2"
"VXF763","1","25/05/1994","1994","G15SF347306","V","KLATF19T1RB460784","171","125","RACER STI","114","2"
"VXF796","1","28/06/1994","1994","G15SF354739","V","KLATF19T1RB471629","171","132","SUPERTAXI","114","2"
"VXF724","4","21/04/1994","1994","TD27053323A","V","P13VJLCLRRBO153","466","132","L 300","116","2"
"VXF702","4","29/03/1994","1994","JS025618","V","KN2FAD2A1RC004699","36","9","HITOPIC","116","2"
"VXF721","1","21/04/1994","1994","G15SF348841","V","KLATF19T1RB464126","171","132","SUPERTAXI","114","2"
"VXF785","4","24/02/2006","1994","JS-004432","V","WHGE24-015593","490","465","URVANSTD","116","2"
"VXF725","1","17/02/2006","1994","E5962985","V","323NT501319","450","73","323 NT","114","2"
"VXF703","1","28/03/1994","1994","E5-755982","V","323NT501379","450","74","323NT15TAXI","114","2"
"VXF743","1","11/05/1994","1994","M874080","V","CL178258","554","413","R 9","114","2"
"VXG766","1","10/01/1997","1997","M402490","V","CL435194","554","441","R9TAXI","114","2"
"VXF629","1","3/02/1994","1994","M872100","V","CL144824","554","413","R 9","114","2"
"VXF799","4","14/06/1994","1994","317657","V","TS94230714","143","908","LUVTFR1055","102","2"
"VXF704","1","28/03/1994","1994","M872654","V","CL145341","554","413","R 9","114","2"
"VXF726","1","26/04/1994","1994","M873769","V","CL177259","554","441","R9TAXI","114","2"
"VXF778","1","14/06/1994","1994","G15SF349901","V","ND","171","132","SUPERTAXI","114","2"
"VXF705","1","29/03/1994","1994","M873131","V","CL161862","554","413","R 9","114","2"
"VXF630","1","7/02/1994","1994","M872144","V","CL144818","554","441","R9TAXI","114","2"
"VXF767","7","5/07/1994","1994","0953411","V","ND","375","2","53212","107","2"
"VXF706","1","29/03/1994","1994","M872766","V","CL145342","554","413","R 9","114","2"
"VXF804","3","26/07/1994","1994","F2767585","V","ND","450","226","B 2200","107","2"
"VXF745","1","11/05/1994","1994","M873900","V","CL178243","554","413","R 9","114","2"
"VXF808","1","15/06/1994","1994","M874753","V","CL195129","554","413","R 9","114","2"
"VXF780","7","2/06/1994","1994","34717990","V","CH94941104","143","202","BRIGADIERTANDEM","107","2"
"VXF780","7","2/06/1994","1994","34717990","V","CH94941104","143","202","BRIGADIERTANDEM","258","2"
"VXF780","7","2/06/1994","1994","34717990","V","CH94941104","143","202","BRIGADIERTANDEM","107","2"
"VXF747","8","10/05/1994","1994","7X0854","V","XTC551110N2011434","375","5","55111","130","2"
"VXF810","1","19/07/1994","1994","M806641","V","G0207390","554","441","R9TAXI","114","2"
"VXF769","1","24/05/1994","1994","M874624","V","CL178766","554","413","R 9","114","2"
"VXF781","1","2/06/1994","1994","4JC25ND33537","V","5P94408002","143","341","CHEVETTE","114","2"
"VXF812","5","20/06/1994","1994","487488","V","ND","143","1026","NPR 100P","116","2"
"VXF748","1","10/05/1994","1994","4JA17ND31494","V","5P94407514","143","341","CHEVETTE","114","2"
"VXF782","1","2/06/1994","1994","4JC23ND33464","V","5P94408001","143","341","CHEVETTE","114","2"
"VXF731","1","29/04/1994","1994","M873773","V","CL177264","554","413","R 9","114","2"
"VXF749","1","12/05/1994","1994","E5-756667","V","323NT5-01547","450","73","323 NT","114","2"
"VXF822","1","23/06/1994","1994","E5-855999","V","323NT0331094E","450","73","323 NT","114","2"
"VXF772","1","26/05/1994","1994","M874620","V","CL178764","554","230","L42KR9","114","2"
"VXF789","5","2/06/1994","1994","ZB-502723","V","KN2FAD3B2RC002443","36","5","COMBI","116","2"
"VXF792","1","9/06/1994","1994","M874754","V","CL195115","554","413","R 9","114","2"
"VXF817","7","23/06/1994","1994","VXF817","V","CM94202904","143","696","KODIAK 209","115","2"
"VZD358","1","5/07/2007","2008","G4HC7M062553","V","MALAB51GP8M053866","317","450","TAXIATOSPRIMEGL999CC","114","2"
"VXF750","7","18/05/1994","1994","34718835","V","CH94940404","143","202","BRIGADIERTANDEM","115","2"
"VXF733","1","3/05/1994","1994","2913280","V","XTA210600P3088229","404","13","2106SEDAN16","114","2"
"VXF830","4","5/07/1994","1994","TD27508814","V","WHGE24015605","490","465","URVANSTD","116","2"
"VXF751","7","18/05/1994","1994","34718989","V","ND","143","202","BRIGADIERTANDEM","107","2"
"VXF793","1","7/06/1994","1994","4JC25ND33539","V","5P94408003","143","341","CHEVETTE","114","2"
"VXF831","1","6/07/1994","1994","M875001","V","CL195380","554","413","R 9","114","2"
"VXF836","1","12/07/1994","1994","M874552","V","CL195486","554","441","R9TAXI","114","2"
"VXF832","1","7/07/1994","1994","G15SF-354827","V","KLATF19T1RB-473309","171","132","SUPERTAXI","114","2"
"VXF833","1","7/07/1994","1994","G15SF-354853","V","KLATF19T1RB-473307","171","132","SUPERTAXI","114","2"
"VXF734","1","3/05/1994","1994","G15SF353643","V","KLATF19T1RB469947","171","132","SUPERTAXI","114","2"
"VXF834","1","7/07/1994","1994","G15SF355648","V","KLATF19T1RB473297","171","132","SUPERTAXI","114","2"
"VXF710","3","5/04/1994","1994","1FZ0074527","V","FZJ750013327","642","237","FZJ","107","2"
"VXF632","1","9/02/1994","1994","M872214","V","CL127861","554","413","R 9","114","2"
"VXF837","1","8/07/1994","1994","G4DJP065664","V","KMHVA21JPRU082728","317","334","PONY","114","2"
"VXF794","4","8/06/1994","1994","JS-032111","V","P13VJLCLGRB0252","466","132","L 300","116","2"
"SWW397","20","1/12/2011","2012","79498278","V","3HSCNAPT9CN612172","324","80","9400","173","2"
"VXF839","3","8/07/1994","1994","3861832","V","RN855108959","642","271","HILUX","107","2"
"VXF735","4","3/05/1994","1994","VN050645","V","KNHTP7362RS200054","385","9","BESTA","116","2"
"VXF838","1","13/07/1994","1994","M875059","V","CL195344","554","413","R 9","114","2"
"VXF711","9","5/04/1994","1994","30343581","V","CH94935906","143","1240","SUPER BRIGADIER 185","173","2"
"VXF795","1","9/06/1994","1994","M874758","V","CL195104","554","441","R9TAXI","114","2"
"VXF842","1","8/07/1994","1994","M875252","V","CL211681","554","413","R 9","114","2"
"VXF866","1","9/08/1994","1994","4JE09ND34563","V","5P94409124","143","341","CHEVETTE","114","2"
"VXF712","1","6/04/1994","1994","M872547","V","CL145073","554","441","R9TAXI","114","2"
"VXF867","1","11/08/1994","1994","E5759667","V","323NT0364994F","450","74","323NT15TAXI","114","2"
"VXF840","1","8/07/1994","1994","G15SF357640","V","KLATF19T1RB477216","171","132","SUPERTAXI","114","2"
"VXF736","1","5/05/1994","1994","2609032","V","XTA210600P3088919","404","15","2106T","114","2"
"VXF737","1","5/05/1994","1994","G15SF349476","V","ND","171","132","SUPERTAXI","114","2"
"VXF869","1","6/10/1994","1994","E5761169","V","323NT0389994G","450","74","323NT15TAXI","114","2"
"VXF844","7","15/07/1994","1994","30389437","V","CM94204421","143","696","KODIAK 209","108","2"
"VXF714","1","8/04/1994","1994","3JL16ND30175","V","ND","143","348","CHEVETTETAXI","114","2"
"VXG961","1","6/08/1997","1997","DA16925R","V","CL512720","554","413","R 9","114","2"
"VXF738","1","5/05/1994","1994","G15SF353642","V","KLATF19T1RB469949","171","132","SUPERTAXI","114","2"
"VXF739","1","4/05/1994","1994","M873892VXF739","V","CL178273","554","441","R9TAXI","114","2"
"VXF902","8","31/08/1994","1994","H06CT830194","V","FF1925-10173","289","23","FF 192S","130","2"
"VXF845","1","12/07/1994","1994","M870754","V","CL101777","554","413","R 9","114","2"
"VXF754","1","12/05/1994","1994","G4DJP126947","V","KMHVA21JPRU088141","317","195","EXCELPONY","114","2"
"VXF715","1","15/04/1994","1994","G15SF347298","V","KLATF19T1RB460783","171","126","RACERSTI15MT","114","2"
"VXF923","3","14/09/1994","1994","554554","V","TS94233912","143","906","LUV-TFR","107","2"
"VXF740","1","5/05/1994","1994","4JA20ND31695","V","5P94407513","143","348","CHEVETTETAXI","114","2"
"VXF922","7","14/09/1994","1994","C115901","V","T45-04089","450","343","T 45","107","2"
"VXF755","1","19/05/1994","1994","G15SF-354442","V","KLATF19T1RB471040","171","132","SUPERTAXI","114","2"
"VXF874","7","28/09/1994","1994","21478331","V","VG6M118C8RB301129","554","554","TWINGOAA","173","2"
"VXF846","3","25/07/1994","1994","F2769805","V","B2200-04944","450","226","B 2200","107","2"
"VXF741","1","9/05/1994","1994","4JA17ND31498","V","5P94407516","143","341","CHEVETTE","114","2"
"VXF716","3","7/04/1994","1994","3751943","V","RN855099293","642","356","HILUXSENCSINPLAT","107","2"
"VXF920","1","15/09/1994","1994","G15SF345552","V","KLATF19T1RB477588","171","125","RACER STI","114","2"
"VXF875","1","16/08/1994","1994","64DJP124529R","V","KMHVA21JPRU088442","317","192","EXCEL LS","114","2"
"VXF742","1","5/05/1994","1994","M003306","V","CL178293","554","413","R 9","114","2"
"VXF903","3","15/09/1994","1994","347328","V","TS94232801","143","740","LUV","107","2"
"VXF919","1","15/09/1994","1994","G15SF-378427","V","KLATF19T1RB498999","171","109","RACER","114","2"
"VXF717","1","28/03/2006","1994","E5754286","V","323NT501325","450","73","323 NT","114","2"
"VXF876","1","18/08/1994","1994","M874752","V","CL195123","554","441","R9TAXI","114","2"
"VXF917","1","13/09/1994","1995","G15SF-359259","V","KLATF19T1SB506088","171","132","SUPERTAXI","114","2"
"VXF756","1","17/05/1994","1994","G15SF-354416","V","KLATF19T1RB471104","171","132","SUPERTAXI","114","2"
"VXF916","1","9/09/1994","1995","G15SF382159","V","KLATF19T1SB-506197","171","132","SUPERTAXI","114","2"
"VXF718","1","12/04/1994","1994","G15SF348056","V","KLATF19T1RB463459","171","132","SUPERTAXI","114","2"
"VXF878","1","17/08/1994","1994","M875548","V","CL226167","554","413","R 9","114","2"
"VXF914","3","13/09/1994","1994","3936389","V","RN85-5117777","642","278","HILUX4X2","107","2"
"VXF913","1","8/09/1994","1994","G15SF-378556","V","KLATF19T1RB498998","171","132","SUPERTAXI","114","2"
"VXF757","1","13/05/1994","1994","M872945","V","CL161893","554","413","R 9","114","2"
"VXF992","1","27/10/1994","1994","M876871","V","CL228974","554","441","R9TAXI","114","2"
"VXF880","1","22/08/1994","1994","M875289","V","CL226174","554","413","R 9","114","2"
"VXF881","1","23/08/1994","1994","M875285","V","CL226179","554","441","R9TAXI","114","2"
"VXF890","1","23/08/1994","1994","M875558","V","CL226141","554","413","R 9","114","2"
"VXF934","1","19/09/1994","1994","G15SF378593","V","KLATF19T1RB498997","171","125","RACER STI","114","2"
"VXF891","29","24/08/1994","1994","Z20894693X","V","WHGE24-015617","490","465","URVANSTD","116","2"
"VXF995","1","27/10/1994","1995","G15SF382928","V","KLATF19T1SB507008","171","132","SUPERTAXI","114","2"
"VZD357","1","5/07/2007","2008","G4HC7M064466","V","MALAB51GP8M053867","317","450","TAXIATOSPRIMEGL999CC","114","2"
"VXF850","4","18/07/1994","1994","4G63-PX9162","V","P13WHLCLARB0142","466","192","LONGBODY","116","2"
"VXF759","1","25/05/1994","1994","M873889","V","CL178255","554","230","L42KR9","114","2"
"VXF996","4","1/11/1994","1994","TD27023348","V","WHGE24015644","490","465","URVANSTD","116","2"
"VXF932","1","19/09/1994","1994","4JF27ND35919","V","5P94411502","143","341","CHEVETTE","114","2"
"VXF976","1","11/10/1994","1995","G15SF382741","V","KLATF19T1SB506713","171","132","SUPERTAXI","114","2"
"VXF997","1","2/11/1994","1995","M877246R","V","CL231772","554","441","R9TAXI","114","2"
"VXF978","3","11/10/1994","1994","3970618","V","RN855121362","642","278","HILUX4X2","107","2"
"VXF852","1","28/07/1994","1994","M875391","V","CL211807","554","413","R 9","114","2"
"VXF931","1","10/03/2006","1994","E5762616","V","323NT0436894H","450","73","323 NT","114","2"
"VXF982","3","20/10/1994","1994","1FZ0121604","V","FZJ750019957","642","237","FZJ","107","2"
"VXF930","4","16/09/1994","1994","722688","V","4BJLGC120M001650","490","479","VENETTE","116","2"
"VXF908","1","2/09/1994","1995","VXF908R","V","KLATF19T1SB506052","171","132","SUPERTAXI","114","2"
"VXF983","1","19/10/1994","1995","G15SF382721","V","KLATF19T1SB506712","171","132","SUPERTAXI","114","2"
"VXF853","1","25/07/1994","1994","M875415","V","CL211303","554","441","R9TAXI","114","2"
"VXF986","1","20/10/1994","1994","M876887","V","CL228968","554","441","R9TAXI","114","2"
"VXF969","1","10/10/1994","1994","M876885","V","CL228966","554","413","R 9","114","2"
"VXF909","3","14/09/1994","1994","3935219","V","RN85-5117773","642","356","HILUXSENCSINPLAT","107","2"
"VXF897","1","29/08/1994","1995","G15SF382103","V","KLATF19T1SB506062","171","132","SUPERTAXI","114","2"
"VXF968","1","7/10/1994","1994","M876831R","V","CL228953","554","441","R9TAXI","114","2"
"VXF926","1","19/09/1994","1994","4JG15ND36421","V","5P94411717","143","341","CHEVETTE","114","2"
"VXF911","4","7/09/1994","1994","JS028582","V","WHGE24-015501","490","454","URVAN","116","2"
"VXF901","1","31/08/1994","1994","4JF24ND35860","V","5P94411403","143","341","CHEVETTE","114","2"
"VXF979","1","12/10/1994","1995","G15SF382904","V","KLATF19T1SB507016","171","132","SUPERTAXI","114","2"
"VXF971","1","11/10/1994","1994","M876628","V","CL228648","554","413","R 9","114","2"
"VXF964","1","10/10/1994","1994","M876329","V","CL228324","554","441","R9TAXI","114","2"
"VXF912","1","8/09/1994","1995","G15SF-382050","V","KLATF19T1SB-506051","171","132","SUPERTAXI","114","2"
"VXF899","1","30/08/1994","1994","M875462","V","CL225996","554","441","R9TAXI","114","2"
"VXF071","1","29/03/1993","1993","M864931","V","00415518","554","441","R9TAXI","114","2"
"VXF857","1","27/07/1994","1994","M875025","V","CL195369","554","441","R9TAXI","114","2"
"VXF900","3","1/09/1994","1994","ND","V","AJF3RP-25122","234","290","F 350","108","2"
"VXF858","1","26/07/1994","1994","G15SF-355650","V","KLATF19T1RB-473927","171","132","SUPERTAXI","114","2"
"VXF661","9","18/03/1994","1994","34710353","V","CH94936603","143","202","BRIGADIERTANDEM","107","2"
"VXF959","1","4/10/1994","1994","M876525","V","CL228420","554","441","R9TAXI","114","2"
"VXF960","1","15/02/2006","1995","G15SF382735","V","KLATF19T1SB506699","171","132","SUPERTAXI","114","2"
"VXF955","1","8/11/1994","1994","M876559","V","CL228688","554","441","R9TAXI","114","2"
"VXF943","1","28/09/1994","1994","M876521","V","CL228400","554","441","R9TAXI","114","2"
"VXF949","1","27/09/1994","1994","M876524","V","CL228402","554","441","R9TAXI","114","2"
"VXG041","1","1/12/1994","1995","M360066","V","CL238400","554","441","R9TAXI","114","2"
"VXG000","1","3/11/1994","1995","M877253","V","CL231767","554","413","R 9","114","2"
"VXG040","3","29/11/1994","1994","ND","V","ND","234","290","F 350","107","2"
"VXG035","1","20/11/1994","1995","E5763219","V","323NT5-001715","450","74","323NT15TAXI","114","2"
"VXF961","1","6/10/1994","1994","E5-763253","V","323NT-0441694H","450","73","323 NT","114","2"
"VXF945","1","26/09/1994","1994","M876271","V","CL228311","554","441","R9TAXI","114","2"
"VXG070","1","14/12/1994","1995","G15SF386317","V","KLATF19T1SB511088","171","132","SUPERTAXI","114","2"
"VXG001","3","8/11/1994","1994","3961780","V","RN85-5120436","642","278","HILUX4X2","107","2"
"VXG002","1","8/11/1994","1994","M876851","V","CL228991","554","413","R 9","114","2"
"VXF946","1","23/09/1994","1994","M876533","V","CL228396","554","441","R9TAXI","114","2"
"VXG036","3","23/11/1994","1995","3998921","V","RN855124048","642","352","HILUX RN 85","107","2"
"VXG042","1","23/03/2006","1995","M360077","V","CL238358","554","441","R9TAXI","114","2"
"VXG005","1","8/11/1994","1994","M876826","V","CL228975","554","441","R9TAXI","114","2"
"VXG034","1","23/11/1994","1995","G15SF386168","V","KLATF19T1SB510743","171","132","SUPERTAXI","114","2"
"VXG091","1","26/12/1994","1995","M360250","V","CL266015","554","441","R9TAXI","114","2"
"VXF947","1","27/09/1994","1995","G15SF-382160","V","KLATF19T1SB506201","171","132","SUPERTAXI","114","2"
"VXG038","1","28/11/1994","1994","21063162067","V","XTA210600R3195036","404","13","2106SEDAN16","114","2"
"VXF987","1","25/10/1994","1995","G15SF-384882","V","ND","171","132","SUPERTAXI","114","2"
"VXG067","1","13/12/1994","1995","M360233","V","CL266014","554","441","R9TAXI","114","2"
"VXF862","1","9/08/1994","1994","M875394","V","CL212042","554","441","R9TAXI","114","2"
"VXG092","1","23/12/1994","1995","G15SF386865","V","KLATF19T1SB511570","171","132","SUPERTAXI","114","2"
"VXF972","1","10/10/1994","1994","M876825","V","CL228971","554","441","R9TAXI","114","2"
"VXG063","1","13/12/1994","1995","M360216","V","CL266008","554","441","R9TAXI","114","2"
"VXG022","1","18/11/1994","1995","M876990","V","CL231451","554","441","R9TAXI","114","2"
"VXG113","1","17/01/1995","1995","M360309","V","CL266117","554","441","R9TAXI","114","2"
"VXG024","1","21/11/1994","1995","VXG024","V","KLATF19T1SB511241","171","132","SUPERTAXI","114","2"
"VXG081","3","22/12/1994","1995","377233","V","TS94235401","143","740","LUV","107","2"
"VXG094","1","26/12/1994","1995","E5-766330","V","323NT0-524894K","450","73","323 NT","114","2"
"VXG114","1","19/01/1995","1995","M360312","V","CL266103","554","441","R9TAXI","114","2"
"VXG060","1","9/12/1994","1995","M360160R","V","CL266011","554","413","R 9","114","2"
"VXF991","1","24/10/1994","1995","M876982","V","CL231463","554","441","R9TAXI","114","2"
"VXG059","1","7/12/1994","1995","M360200","V","CL238430","554","441","R9TAXI","114","2"
"VXG045","1","1/12/1994","1995","M360087","V","CL238386","554","441","R9TAXI","114","2"
"VXG058","3","14/12/1994","1995","3981538","V","RN855122310","642","356","HILUXSENCSINPLAT","107","2"
"VXF939","1","23/09/1994","1994","4JGO7ND36305","V","5P94412107","143","341","CHEVETTE","114","2"
"VXG046","1","1/12/1994","1995","M360082","V","CL238395","554","441","R9TAXI","114","2"
"VXG096","3","30/12/1994","1995","ND","V","ND","234","290","F 350","107","2"
"VXG115","1","18/01/1995","1995","G15SF-393113","V","KLATF19T1SB-528329","171","132","SUPERTAXI","114","2"
"VXG071","7","11/01/1995","1995","516017","V","NL94336803","143","1072","NPRDIESELTURBO","107","2"
"VXG071","7","11/01/1995","1995","516017","V","NL94336803","143","1072","NPRDIESELTURBO","124","2"
"VXG097","1","30/12/1994","1995","M360882","V","CL266096","554","441","R9TAXI","114","2"
"VXG055","1","6/12/1994","1995","M360203","V","CL238440","554","441","R9TAXI","114","2"
"VXG073","1","16/12/1994","1995","M360197","V","ND","554","441","R9TAXI","114","2"
