PERIODO,LINEA,SUBLINEA,VALOR,MODALIDAD,DEPA_ORIGEN,MUNICIPIO_ORIGEN,DIV_REF,ESTRATO,SEXO,NIVEL_ACADEMICO,AREA_CONOCIM,IES,IES_REF,POBLACION_VULNERABLE,GRUPO_ETNICO,AÑO_SOLICITUD
2016-2,TRADICIONAL,19-TU ELIGES 25%,2612000,MATRICULA,,,,1,M,TECNICA PROFESIONAL,BELLAS ARTES,FIDEICOMISO ESCUELA DE ARTES Y LETRAS,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 0% CON FONDO GARANTIA,5501250,MATRICULA,,,,1,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD ICESI,"(3.4654697, -76.5213237)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,7050000,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DE BOGOTA-JORGE TADEO LOZANO,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 50%,5338000,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",3,F,UNIVERSITARIA,BELLAS ARTES,POLITECNICO GRANCOLOMBIANO,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,17-PREGRADO MP,2594000,MATRICULA,17-CALDAS,,,3,M,UNIVERSITARIA,"CIENCIAS SOCIALES, DERECHO, CIENCIAS POLITICAS",UNIVERSIDAD DE MANIZALES,"(5.0558487, -75.4929829)",NO,NO,2013
2016-2,TRADICIONAL,17-TU ELIGES 50%,2863100,MATRICULA,,,,2,F,UNIVERSITARIA,BELLAS ARTES,ESCUELA COLOMBIANA DE CARRERAS INDUSTRIALES,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 50%,2370200,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,F,TECNOLOGICA TERMINAL,BELLAS ARTES,ESCUELA COLOMBIANA DE CARRERAS INDUSTRIALES,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,1723635,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",2,F,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,"(5.825992, -73.030125)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 50%,10700000,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",4,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD DE LA SABANA,"(4.8700059, -74.0547234)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 0%,7482000,MATRICULA,,,,3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DE BOGOTA-JORGE TADEO LOZANO,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 50%,2790866,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",4,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD NACIONAL DE COLOMBIA,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,ACCES,19-ALIANZA,755300,MATRICULA,25-CUNDINAMARCA,25245-EL COLEGIO,"(4.58473, -74.94942)",2,F,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD SANTO TOMAS,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,ACCES,19-ALIANZA,5671000,MATRICULA,25-CUNDINAMARCA,25245-EL COLEGIO,"(4.58473, -74.94942)",2,F,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD SANTO TOMAS,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,ACCES,19-ALIANZA,6208000,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,F,UNIVERSITARIA,BELLAS ARTES,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,9264000,MATRICULA,,,,2,F,UNIVERSITARIA,BELLAS ARTES,PONTIFICIA UNIVERSIDAD JAVERIANA,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,ACCES,19-ALIANZA,6810000,MATRICULA,,,,2,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSITARIA DEL AREA ANDINA,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,ACCES,19-ALIANZA,755300,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,M,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DE BOGOTA-JORGE TADEO LOZANO,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,ACCES,19-ALIANZA,7500000,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,M,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DE BOGOTA-JORGE TADEO LOZANO,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,ACCES,19-ACCES,755300,MATRICULA,52-NARINO,52001-PASTO,"(1.214714, -77.278261)",2,F,UNIVERSITARIA,CIENCIAS DE LA SALUD,UNIVERSIDAD MARIANA,"(1.2147136, -77.2782612)",NO,NO,2014
2016-2,TRADICIONAL,19-TU ELIGES 25%,6811200,MATRICULA,,,,3,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD PONTIFICIA BOLIVARIANA,"(6.2362956, -75.5805302)",NO,NO,2016
2016-2,TRADICIONAL,17-TU ELIGES 60%,14048000,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",5,F,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD DE LOS ANDES,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,3260000,MATRICULA,05-ANTIOQUIA,05034-ANDES,"(5.656421, -75.879654)",2,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSITARIA DEL AREA ANDINA,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 40%,9264000,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",3,M,UNIVERSITARIA,BELLAS ARTES,PONTIFICIA UNIVERSIDAD JAVERIANA,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,4555600,MATRICULA,,,,3,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD ICESI,"(3.4654697, -76.5213237)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,5194180,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",2,M,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD CENTRAL,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 40%,2440000,MATRICULA,15-BOYACA,15516-PAIPA,"(5.781677, -73.11764)",4,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD DE BOYACA UNIBOYACA,"(5.5325925, -73.361544)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 25%,8763300,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DEL NORTE,"(10.9940352, -74.8063132)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 40%,4210000,MATRICULA,,,,3,M,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DE BOGOTA-JORGE TADEO LOZANO,"(4.6017681, -74.0719324)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 0%,755300,MATRICULA,13-BOLIVAR,13673-SANTA CATALINA,"(10.605792, -75.286875)",1,M,UNIVERSITARIA,BELLAS ARTES,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,"(10.4242124, -75.5520612)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 0%,1331000,MATRICULA,13-BOLIVAR,13673-SANTA CATALINA,"(10.605792, -75.286875)",1,M,UNIVERSITARIA,BELLAS ARTES,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,"(10.4242124, -75.5520612)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 10%,755300,MATRICULA,,,,2,M,TECNOLOGICA TERMINAL,BELLAS ARTES,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,"(7.8863376, -72.5043154)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 10%,1272871,MATRICULA,,,,2,M,TECNOLOGICA TERMINAL,BELLAS ARTES,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,"(7.8863376, -72.5043154)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 25%,5958000,MATRICULA,,,,3,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD AUTONOMA DE OCCIDENTE - CALI,"(3.4654697, -76.5213237)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 40%,7311900,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DEL NORTE,"(10.9940352, -74.8063132)",NO,NO,2015
2016-2,TRADICIONAL,17-TU ELIGES 40%,755300,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DEL NORTE,"(10.9940352, -74.8063132)",NO,NO,2015
2016-2,TRADICIONAL,19-TU ELIGES 25%,2890000,MATRICULA,,,,2,M,UNIVERSITARIA,BELLAS ARTES,FUNDACION UNIVERSITARIA DEL AREA ANDINA,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,TRADICIONAL,17-POSGRADO PAIS 40SMLV,5008377,MATRICULA,50-META,50223-CUBARRAL,"(3.766667, -73.833333)",3,M,MAESTRIA,BELLAS ARTES,UNIVERSIDAD NACIONAL DE COLOMBIA,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,TRADICIONAL,17-POSGRADO PAIS 40SMLV,6320000,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",4,M,MAESTRIA,BELLAS ARTES,FUNDACION UNIVERSIDAD DE BOGOTA-JORGE TADEO LOZANO,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,TRADICIONAL,17-TU ELIGES 40%,1049785,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",3,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD DEL MAGDALENA,"(11.233109, -74.192919)",NO,NO,2016
2016-2,TRADICIONAL,17-TU ELIGES 40%,1723635,MATRICULA,15-BOYACA,15516-PAIPA,"(5.781677, -73.11764)",2,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,"(5.825992, -73.030125)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 10%,1617000,MATRICULA,68-SANTANDER,68689-SAN VICENTE DE CHUCU,"(6.698732, -73.511281)",2,M,UNIVERSITARIA,BELLAS ARTES,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 25%,2863100,MATRICULA,,,,3,F,UNIVERSITARIA,BELLAS ARTES,ESCUELA COLOMBIANA DE CARRERAS INDUSTRIALES,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 0%,755300,MATRICULA,54-NORTE DE SANTANDER,54245-EL CARMEN,"(6.698732, -73.511281)",3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,"(7.8863376, -72.5043154)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 0%,1818907,MATRICULA,54-NORTE DE SANTANDER,54245-EL CARMEN,"(6.698732, -73.511281)",3,F,UNIVERSITARIA,BELLAS ARTES,FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-,"(7.8863376, -72.5043154)",NO,NO,2016
2016-2,TRADICIONAL,19-TU ELIGES 25%,3900000,MATRICULA,,,,3,F,UNIVERSITARIA,BELLAS ARTES,FIDEICOMISO ESCUELA DE ARTES Y LETRAS,"(4.6017681, -74.0719324)",NO,NO,2016
2016-2,ACCES,19-ACCES,755300,MATRICULA,70-SUCRE,70717-SAN PEDRO,"(8.733453, -74.716725)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,CORPORACION UNIVERSITARIA DEL CARIBE,"(9.3029449, -75.3944734)",NO,NO,2012
2016-2,ACCES,19-ACCES,1078700,MATRICULA,70-SUCRE,70717-SAN PEDRO,"(8.733453, -74.716725)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,CORPORACION UNIVERSITARIA DEL CARIBE,"(9.3029449, -75.3944734)",NO,NO,2012
2016-2,ACCES,19-ACCES,5450000,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",3,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE LA SABANA,"(4.8700059, -74.0547234)",NO,NO,2011
2016-2,ACCES,19-ACCES,755300,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE CUNDINAMARCA-UDEC,"(4.3345364, -74.3697059)",NO,NO,2011
2016-2,ACCES,19-ACCES,520100,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE CUNDINAMARCA-UDEC,"(4.3345364, -74.3697059)",NO,NO,2011
2016-2,ACCES,19-ACCES,3447270,SOSTENIMIENTO,86-PUTUMAYO,86001-MOCOA,"(1.15234, -76.651055)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL QUINDIO,"(4.5360676, -75.6690538)",NO,NO,2012
2016-2,ACCES,19-ACCES,2757816,SOSTENIMIENTO,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,"(5.5325925, -73.361544)",NO,NO,2012
2016-2,ACCES,19-ACCES,3447270,SOSTENIMIENTO,86-PUTUMAYO,86001-MOCOA,"(1.15234, -76.651055)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,INSTITUCION UNIVERSITARIA CENTRO SUPERIOR MARIA GO,"(1.2147136, -77.2782612)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,620509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,68-SANTANDER,68689-SAN VICENTE DE CHUCU,"(6.698732, -73.511281)",2,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,CORPORACION UNIVERSITARIA MINUTO DE DIOS,"(4.6017681, -74.0719324)",NO,NO,2012
2016-2,ACCES,19-CERES,804800,MATRICULA,68-SANTANDER,68689-SAN VICENTE DE CHUCU,"(6.698732, -73.511281)",2,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,CORPORACION UNIVERSITARIA MINUTO DE DIOS,"(4.6017681, -74.0719324)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL MAGDALENA,"(11.233109, -74.192919)",NO,Grupo Etnico,2012
2016-2,ACCES,19-CERES,253309,MATRICULA,47-MAGDALENA,47001-SANTA MARTA,"(11.233109, -74.192919)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL MAGDALENA,"(11.233109, -74.192919)",NO,Grupo Etnico,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,19-CAUCA,19100-BOLIVAR,"(1.97084, -76.96953)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,"(4.6017681, -74.0719324)",NO,NO,2012
2016-2,ACCES,19-CERES,847000,MATRICULA,19-CAUCA,19100-BOLIVAR,"(1.97084, -76.96953)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,"(4.6017681, -74.0719324)",NO,NO,2012
2016-2,ACCES,19-ACCES,755300,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE CUNDINAMARCA-UDEC,"(4.3345364, -74.3697059)",NO,NO,2012
2016-2,ACCES,19-ACCES,520100,MATRICULA,25-CUNDINAMARCA,25053-ARBELAEZ,"(4.271725, -74.415115)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE CUNDINAMARCA-UDEC,"(4.3345364, -74.3697059)",NO,NO,2012
2016-2,ACCES,19-ACCES,755300,MATRICULA,05-ANTIOQUIA,05585-PUERTO NARE,"(6.2053, -74.59968)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD CATOLICA DEL ORIENTE,"(6.1502433, -75.3664497)",NO,NO,2012
2016-2,ACCES,19-ACCES,1371600,MATRICULA,05-ANTIOQUIA,05585-PUERTO NARE,"(6.2053, -74.59968)",2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD CATOLICA DEL ORIENTE,"(6.1502433, -75.3664497)",NO,NO,2012
2016-2,ACCES,19-ACCES,755300,MATRICULA,05-ANTIOQUIA,05030-AMAGA,"(6.037113, -75.702277)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM,"(6.2362956, -75.5805302)",NO,NO,2012
2016-2,ACCES,19-ACCES,1655280,MATRICULA,05-ANTIOQUIA,05030-AMAGA,"(6.037113, -75.702277)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM,"(6.2362956, -75.5805302)",NO,NO,2012
2016-2,TRADICIONAL,17-PREGRADO MP,6250000,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",4,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DE LA SABANA,"(4.8700059, -74.0547234)",NO,NO,2012
2016-2,TRADICIONAL,17-PREGRADO MP,755300,MATRICULA,52-NARINO,52019-ALBAN,"(1.474205, -77.081071)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,INSTITUCION UNIVERSITARIA CENTRO SUPERIOR MARIA GO,"(1.2147136, -77.2782612)",NO,NO,2012
2016-2,TRADICIONAL,17-PREGRADO MP,1638000,MATRICULA,52-NARINO,52019-ALBAN,"(1.474205, -77.081071)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,INSTITUCION UNIVERSITARIA CENTRO SUPERIOR MARIA GO,"(1.2147136, -77.2782612)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",2,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,755300,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-CERES,320509,MATRICULA,73-TOLIMA,73616-RIOBLANCO,"(3.5309, -75.68053)",1,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD DEL TOLIMA,"(4.4365256, -75.2015877)",NO,NO,2012
2016-2,ACCES,19-ACCES,1485900,MATRICULA,,,,2,M,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD CATOLICA DEL ORIENTE,"(6.1502433, -75.3664497)",NO,NO,2012
2016-2,TRADICIONAL,17-LICENCIATURAS CONDONABLES,755300,MATRICULA,15-BOYACA,15238-DUITAMA,"(5.825992, -73.030125)",1,F,UNIVERSITARIA,CIENCIAS DE LA EDUCACION,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA,"(5.5325925, -73.361544)",NO,NO,2013
