"secretaria","codigodepartamento","nombredepartamento","codigomunicipio","nombremunicipio","codigoestablecimiento","nombreestablecimiento","zona","direccion","telefono","niveles","grados","modelos"
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","286320000565","I.E.R. SAN JUAN VIDES","RURAL","INSP SAN JUAN VIDES","3123069975","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"AMAZONAS","91","AMAZONAS","91798","TARAPACÁ","291798000025","MADRE LAURA","RURAL","COMUNID BUENOS AIRES","3143750495","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","186320000536","IE GABRIELA MISTRAL","URBANA","CL 8 11 21 BR MARCO FIDEL SUAREZ","4291001","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86760","SANTIAGO","186760000104","I.E. CIUDAD SANTIAGO","URBANA,RURAL","CALLE 5 NO 1 -100","3128710062","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001000048","INSTITUCIÓN ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","RURAL","CABILDO HUASIPANGGA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865003936","IE RUR JORDAN GUISIA","RURAL","INSP JORDAN GUSIA","3202213277","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001002695","IE RUR LA CEIBA","RURAL","VDA LA CEIBA","3115926828","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568002807","C.E.R. COCAYÁ","RURAL","VDA COCAYA","4228574","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568004893","CENT EDUC RUR MONTAÑITA","RURAL","VDA MONTAÑITA","3115455064","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","186320000528","IE JORGE ELIECER GAITAN","URBANA","BARRIO LAS PALMAS","4292388","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","386001003848","LICEO VICTORIA REGIA","URBANA","CR 8A NO 34 - 77","4205190","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","286001000293","C.E.R. PUEBLO VIEJO","RURAL","VDA PUEBLO VIEJO",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","386885000016","IE NUESTRA SEÑORA DEL PILAR","URBANA","CL 3 12 23","4284722","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","186885001188","IE GUILLERMO VALENCIA","URBANA,RURAL","BARRIO VILLA DEL SOL","4284160","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","286885000437","CENTRO ETNOEDUCATIVO RURAL BILINGUE INGA ATÚN ÑAMBI","RURAL","VDA CABAÑA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","186320000188","IE SAN JOSE DE ORITO","URBANA","DG 8 13 A 18 BR VERGEL","4290638","PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,14,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","286320001081","CENT ETNOEDUCATIVO RURAL BOCANAS DEL LUZON","RURAL","CABILDO BOCANAS DEL LUZON",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","186573001237","CENT EDUC NAVAL LEGUIZAMO","URBANA","IND CARRERA 2A CALLE 1A","5634340","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",
"PUTUMAYO","86","PUTUMAYO","86749","SIBUNDOY","386749000452","IE SEMINARIO MISIONAL","URBANA","CL 19 14 100","4260409","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","386568061008","INSTITUTO NUEVA COLOMBIA ","URBANA","CR 18 NO 11 - 36","4229995","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","286320001839","I.E.R. FRANCISCO JOSE DE CALDAS","RURAL","IDP SIBERIA","3118531604","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","386001004013","PEQUEÑINES SALA CUNA Y JARDIN INFANTIL","URBANA","IND KR 7A MZ 64 LADO B",,"PREESCOLAR","-3",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","186568005577","IE SAN FRANCISCO DE ASIS","URBANA","IND KM 4 VIA MOCOA","3117483187","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86749","SIBUNDOY","286749000016","CENT EDUC RUR JUAN XXIII","RURAL","VDA EL EJIDO","3118112664","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","286885001239","C.E.R. ISLANDIA","RURAL","VDA ISLANDIA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86757","SAN MIGUEL","486865000961","I.E.R. SAN MARCELINO","RURAL,URBANA","RESGUARDO SAN MARCELINO","3208349386","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865001747","I.E.R. MIRAVALLE","RURAL","VDA MIRAVALLE","3115311422","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865004070","IE RUR EL TIGRE","RURAL","INSP EL TIGRE","3134775946","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","286885000658","I.E.R. ALBANIA","RURAL","VDA ALBANIA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001003209","I.E.R. PUERTO ROSARIO","RURAL","VDA PUERTRO ROSARIO",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","286320000441","I.E.R. NUEVA SILVANIA","RURAL","VDA SILVANIA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865000597","I.E.R. EL ROSAL","RURAL","VDA EL ROSAL","3205264119","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568000472","I.E.R. NUEVA GRANADA","RURAL","VDA AGUALONGO","3146143563","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","186001001783","IE CIUDAD MOCOA","URBANA","CL 14 18 270","3107636461","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573003927","IE RUR ANDINO","RURAL","VDA ANDINO","3148290406","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865001739","I.E.R. MARAVELEZ","RURAL","VDA MARAVELEZ","3133868458","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86749","SIBUNDOY","386749000584","LICEO MODERNO CIUDAD DEL VALLE","URBANA","KR 13 16 27","4260235","PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568002700","I. E. RUR BAJO LORENZO","RURAL","VDA BAJO LORENZO","3195039730","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865001658","I. ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","RURAL","VDA SANTA ROSA DEL GUAMUEZ",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","286320000140","CENTRO ETNOEDUCATIVO RURAL UMADA WUARRARA","RURAL","VDA. VENADA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568005202","IE RUR SAN LUIS","RURAL","VDA SAN LUIS","3214970076","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573000081","INST ETNOEDUCATIVA RUR INDIGENA KICHWA LLAKTAMANDA","RURAL","CABILDO INDIGENA PUERTO NARIÑO","3108081114","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865004193","I.E.R. JOSE ASUNCION SILVA","RURAL","INSP EL PLACER","3124086058","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573000057","I.E.R. SAN PEDRO","RURAL","VDA SAN PEDRO","3103001625","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"PUTUMAYO","86","PUTUMAYO","86757","SAN MIGUEL","286865003677","I.E.T. COMERCIAL LA DORADA","URBANA","IND LA DORADA- SAN MIGUEL","3103798439","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,99",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","286885000062","I.E.R VILLA AMAZÓNICA","RURAL","CORREG  LA CASTELLANA","4295087","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86749","SIBUNDOY","386749000495","IE NORMAL SUPERIOR DEL PUTUMAYO","URBANA","CL 19 15 94","4260345","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","186865004059","I.E. LA LIBERTAD","RURAL,URBANA","IND BARRIO LA LIBERTAD","3143317164","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86320","ORITO","286320000875","C.E.R. EL LIBANO","RURAL","VDA EL LIBANO",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,21,22",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","186573004601","INGA - KICHWA NUKANCHI RUNA","URBANA","CL 9 2 27","3112625678","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86219","COLÓN","186219000070","IE SUCRE","URBANA,RURAL","CALLE 5 NO 4- 08","3122862759","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"AMAZONAS","91","AMAZONAS","91407","LA PEDRERA","291407000085","ESC JOSE CELESTINO MUTIS","RURAL","COMUNID BOCAS DEL PIRA","3122343072","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","186568003906","I.E. SANTA TERESA","URBANA","IND BARRIO ALVERNIA CL 10 NO 32-99","3212046931","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,18,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","186001000698","IE SAN AGUSTIN","URBANA","CR 3 NO 8 40","4295773","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,99",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001003365","C.E.R. LA BRASILERA","RURAL","VDA. BRASILERA","3212013905","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25",
"AMAZONAS","91","AMAZONAS","91536","PUERTO ARICA","291263000018","ESC VILLA FATIMA","RURAL","CORREG PUERTO ARICA","3102088636","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286571000599","CENT EDUC RUR LAS PERLAS","RURAL","VDA LAS PERLAS",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","186865002927","IE VALLE DEL GUAMUEZ","URBANA","IND BARRIO LA PARKER","4283118","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","486568005686","C.E.R. PUERTO BELLO","RURAL","VDA. PUERTO BELLO","3203063030","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286568005091","CENT EDUC RUR LAS MALVINAS","RURAL","VDA LAS MALVINAS","3204351109","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573001126","C.E.R. SANTA MARIA","RURAL","CASER SANTA MARIA","3137156719","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86757","SAN MIGUEL","286757000032","IER PUERTO EL SOL","RURAL","VDA PUERTO EL SOL","3203061415","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","286001003390","CENT ETNOEDUCATIVO BILING CAMENTSA","URBANA","CL 2 KR 11","3175011257","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5,21,22",
"PUTUMAYO","86","PUTUMAYO","86757","SAN MIGUEL","286865003138","IE RUR SAN CARLOS","RURAL","VDA SAN CARLOS","3213604882","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573003978","IE RUR LUIS VIDALES DEL PIÑUÑA NEGRO","RURAL","INSP PIÑUÑA NEGRO","3213287939","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","386001003874","JARDIN INFANTIL EL RINCON DE LA TERNURA","URBANA","KR 17 8 11","4206007","PREESCOLAR","-3",
"PUTUMAYO","86","PUTUMAYO","86757","SAN MIGUEL","286757000084","I.E.R. JORDAN ORTIZ","RURAL","VDA JORDAN ORTIZ","3134940916","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86219","COLÓN","286219000171","CENT ETNOEDUCATIVO BILING INGA","RURAL","VDA LAS PALMAS","4251889","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,25",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001000161","CENT EDUC RUR EL CEDRO","RURAL","INSP EL CEDRO","3123799439","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86569","PUERTO CAICEDO","286569000310","CEPBIN KWE SX UMA KIWE","RURAL","VDA ALPES ORIENTALES","3113139100","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","286885000097","CENT EDUC RUR MARIA AUXILIADORA","RURAL","VDA EL PORVENIR","3143221675","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,21,22",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","286865000571","CENT EDUC RUR LAS PALMERAS","RURAL","VDA LORO UNO",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,21,22,23,24,25,26",
"AMAZONAS","91","AMAZONAS","91798","TARAPACÁ","291798000050","JOSE MARIA CARBONELL","RURAL","COMUNID PUERTO HUILA","3143750495","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"AMAZONAS","91","AMAZONAS","91798","TARAPACÁ","291798000106","ESC LUIS ALFONSO YEPES ROJO","RURAL","COMUNID PUERTO TIKUNA","3143750495","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","186573004104","CENTRO ETNOEDUCATIVO RURAL MONA TO+","RURAL","BARRIO RANCHO LINDO","5634066","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","386001003670","TUCANES Y TUCANITOS PARA LA FORMACION INTEGRAL","URBANA","KR 8 15 60","3142461891","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,7,9",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","RURAL","VDA UMANCIA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","186001003603","IE FIDEL DE MONTCLAR","URBANA","BARRIO LA RESERVA","4204517","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001000480","IE RUR JOSE MARIA","RURAL","INSP JOSE MARIA","3214499772","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86569","PUERTO CAICEDO","286568002360","CENT EDUC RUR MARACAIBO","RURAL","VDA MARACAIBO","4274135","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","386865004627","JARDIN INFANTIL NIÑOS SABIOS","URBANA","CL 12 6 34","3134014519","PREESCOLAR","-3",
"PUTUMAYO","86","PUTUMAYO","86001","MOCOA","486001000331","C.E.R. CONDAGUA","RURAL","VDA. SAN JOSE CONDAGUA",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22,23,24",
"AMAZONAS","91","AMAZONAS","91798","TARAPACÁ","291798000033","SANTA TRINIDAD","RURAL","COMUNID VENTURA","3143750495","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573000979","I.E.R. NUEVA APAYA","RURAL","INSP NUEVA APAYA","3138926678","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,21,22",
"PUTUMAYO","86","PUTUMAYO","86885","VILLAGARZÓN","286885001832","IEPBIN KWE SX KSXA W WALA","RURAL","VDA ALTO PICUDITO",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22",
"PUTUMAYO","86","PUTUMAYO","86571","PUERTO GUZMÁN","286001001877","CENT EDUC RUR EL RECREO","RURAL","INSP EL  RECREO","3175128419","PREESCOLAR,BÁSICA PRIMARIA","0,1,2,3,4,5",
"PUTUMAYO","86","PUTUMAYO","86573","PUERTO LEGUÍZAMO","286573001371","IE RUR LEONIDAS NORZAGARAY","RURAL","CORREG LA TAGUA","3114740711","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568003072","I.E.R. PUERTO VEGA","RURAL","VDA PUERTO VEGA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","286568003323","I.E.R. SANTA ISABEL","RURAL","VDA. SANTA ISABEL",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,21,22,23,24,25",
"PUTUMAYO","86","PUTUMAYO","86568","PUERTO ASÍS","386568004448","JARDIN INFANTIL MI MUNDO MAGICO","URBANA","KR 25 12 40","4227079","PREESCOLAR","-3",
"PUTUMAYO","86","PUTUMAYO","86569","PUERTO CAICEDO","286569000441","I.E.R. DIVINO NIÑO","RURAL","INSP EL CEDRAL","3204959292","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99",
"PUTUMAYO","86","PUTUMAYO","86755","SAN FRANCISCO","286755000044","CENT EDUC RUR SAN ANTONIO DEL POROTOYACO","RURAL","VDA SAN ANTONIO",,"PREESCOLAR,BÁSICA PRIMARIA","-2,-1,0,1,2,3,4,5,21,22",
