"departamento","municipio","numero_del_predio","direccion","destino_economico","area_terreno","area_construida"
"68","547","000000010064001","MEJORA VDA MESA DE JERIDAS","A","000000000000","000156"
"68","547","000000010065000","EL CEDRO VDA MESA DE JERIDAS","D","000000003621","000192"
"68","547","000000010066000","LA ESPERANZA VDA MESA DE JERIDAS","D","000000007365","000090"
"68","547","000000010067000","LA ERMITA VDA MESA DE JERIDAS","D","000000012000","000233"
"68","547","000000010068000","LA CASCADA VDA MESA DE JERIDAS","D","000000030000","000090"
"68","547","000000010069000","TERRENO VDA MESA DE JERIDAS","D","000000015000","000232"
"68","547","000000010070000","VILLA IVETT VDA MESA DE JERIDAS","D","000000013000","000197"
"68","547","000000010072000","VILLA MAR VDA MESA DE JERIDAS","D","000000013000","000868"
"68","547","000000010073000","MARIANELA VDA MESA DE JERIDAS","D","000000036000","000332"
"68","547","000000010074000","IPIRANGA VDA MESA DE JERIDAS","D","000000148594","008140"
"68","547","000000010075000","AVICOLA EL CONDOR VDA MESA DE JERI","D","000000132000","003942"
"68","547","000000010076000","VILLA MAR VDA MESA DE JERIDAS","D","000000012000","000000"
"68","547","000000010078000","LO TRES VDA MESA DE JERIDAS","D","000000017567","000888"
"68","547","000000010079000","LUSITANIA VDA MESA DE JERIDAS","D","000000013000","000268"
"68","547","000000010080000","LA SERRANA MESA DE JERIDAS","D","000000045000","001477"
"68","547","000000010081000","LA GIRALDA VDA MESA DE JERIDAS","D","000000245000","001385"
"68","547","000000010082000","VILLA DEYSSI MAGALI VDA MESA DE JE","D","000000031500","002511"
"68","547","000000010083000","SAN ROQUE VDA MESA DE JERIDAS","D","000000086500","003965"
"68","547","000000010084000","SAN FRANCISCO VDA MESA DE JERIDAS","D","000000089000","002719"
"68","547","000000010085000","SANTA CLARA VDA MESA DE JERIDAS","D","000000093500","000610"
"68","547","000000010086000","ALBELISA VDA MESA DE JERIDAS","D","000000052000","000122"
"68","547","000000010087000","CONJ CAMPESTRE EL ENSUENO VDA MESA","G","000000003951","000559"
"68","547","000000010088000","ARANJUEZ VDA MESA DE JERIDAS","D","000000047000","002512"
"68","547","000000010089000","LA CRISTALINA VDA MESA DE JERIDAS","D","000000256616","000844"
"68","547","000000010091000","PORTO FERREIO VDA MESA DE JERIDAS","D","000000040000","004208"
"68","547","000000010092000","EL AMPARO VDA MESA DE JERIDAS","D","000000105000","006904"
"68","547","000000010093000","SAN FERNANDO VDA MESA DE JERIDAS","D","000000034000","000325"
"68","547","000000010094000","EL MORAL VDA MESA DE JERIDAS","D","000000036000","000182"
"68","547","000000010095000","VILLA GLORIA VDA MESA DE JERIDAS","D","000000041000","004288"
"68","547","000000010096000","BELLA VISTA VDA MESA DE JERIDAS","D","000000004800","000204"
"68","547","000000010097000","LAS MARGARITAS VDA MESA DE JERIDAS","D","000000049000","000435"
"68","547","000000010098000","LA ESMERALDA PARCELA LO 4","D","000000008375","000160"
"68","547","000000010099000","SAN IGNACIO VDA MESA DE JERIDAS","D","000000042679","000000"
"68","547","000000010100000","TIJUANA","D","000000075000","000000"
"68","547","000000010101000","VILLA NUEVA VDA MESA DE JERIDAS","D","000000015000","000216"
"68","547","000000010102000","LA VICTORIA VDA MESA DE JERIDAS","D","000000050515","001019"
"68","547","000000010103000","EL APURE","D","000000023200","000000"
"68","547","000000010104000","VILLA SILVIA VDA MESA DE JERIDAS","D","000000280300","000252"
"68","547","000000010106000","EL HORNO VDA MESA DE JERIDAS","D","000000032084","002546"
"68","547","000000010110000","VILLA MONICA VDA MESA DE JERIDAS","D","000000099000","002940"
"68","547","000000010112000","LAS AGUILITAS VDA MESA DE JERIDAS","D","000000043700","000683"
"68","547","000000010113000","EL PARAISO VDA MESA DE JERIDAS","D","000000059699","000070"
"68","547","000000010114000","TERRENO","D","000000055000","000000"
"68","547","000000010115000","LA VIRGINIA VDA MESA DE JERIDAS","D","000000054000","000288"
"68","547","000000010116000","TERRENO VDA MESA DE JERIDAS","D","000000030000","000233"
"68","547","000000010117000","LA MANCHA VDA MESA DE JERIDAS","D","000000141000","000630"
"68","547","000000010118000","SHANGRILA VDA MESA DE JERIDAS","D","000000095000","000378"
"68","547","000000010119000","LO VDA MESA DE JERIDAS","D","000000004500","000770"
"68","547","000000010120000","LA CABANA VDA MESA DE JERIDAS","D","000000008000","000752"
"68","547","000000010122000","PUERTO ARTURO VDA MESA DE JERIDAS","D","000000170000","001564"
"68","547","000000010123000","PACHAVITA VDA MESA DE JERIDAS","D","000000048000","000814"
"68","547","000000010124000","ESCUELA LA HOLANDA VDA MESA DE JER","J","000000001336","000427"
"68","547","000000010125000","HOLANDA VDA MESA DE JERIDAS","D","000000022651","001111"
"68","547","000000010126000","ACAPULCO VDA MESA JERIDAS","D","000000005000","000203"
"68","547","000000010127000","LO 1 PORTERIA-DEPOSITO-VIAS VDA ME","G","000000004546","000040"
"68","547","000000010128000","LO 3 VDA MESA DE JERIDAS","D","000000075612","000087"
"68","547","000000010134000","LA COLA VDA MESA DE JERIDAS","D","000000307000","014110"
"68","547","000000010135000","EL MANGO VDA MESA DE JERIDAS","D","000000104500","005038"
"68","547","000000010136000","LA MARIA VDA MESA DE JERIDAS","D","000000135000","004901"
"68","547","000000010137000","LA PALMITA VDA MESA DE JERIDAS","D","000000275000","003846"
"68","547","000000010138000","LA RINCONADA VDA MESA DE JERIDAS","D","000000382000","001848"
"68","547","000000010139000","LA LAGUNA VDA MESA DE JERIDAS","D","000000337000","000304"
"68","547","000000010140000","LA GUADUA","D","000000105000","000000"
"68","547","000000010141000","LA RINCONADA","D","000000038000","001322"
"68","547","000000010142000","LA MESETA VDA MESA DE JERIDAS","D","000000004000","000166"
"68","547","000000010143000","EL GUAMO VDA MESA DE JERIDAS","D","000000004000","000060"
"68","547","000000010144000","BAMBUES VDA MESA DE JERIDAS","D","000000012500","001152"
"68","547","000000010145000","NUEVA GRANADA LUNA DE MIEL VDA MES","D","000000141724","004878"
"68","547","000000010146000","NUEVA GRANADA VDA MESA DE JERIDAS","D","000000115000","006108"
"68","547","000000010147000","LUNA DE MIEL NUEVA GRANADA VDA MES","D","000000273110","000104"
"68","547","000000010148803","LO 1 CONJ CAMPESTRE EL REFUGIO","A","000000001058","000161"
"68","547","000000010149000","VILLA ALICIA VDA MESA DE JERIDAS","D","000000004192","000314"
"68","547","000000010150000","VILLA LOLA VDA MESA DE JERIDAS","D","000000019200","000390"
"68","547","000000010151000","VISTA HERMOSA VDA MESA DE JERIDAS","D","000000006500","000318"
"68","547","000000010152000","EL ROBLE I VDA MESA DE JERIDAS","D","000001643800","000194"
"68","547","000000010153000","LO 2 VDA MESA DE JERIDAS","D","000000163021","005412"
"68","547","000000010155000","LO 2A VDA MESA DE JERIDAS","D","000000527922","015113"
"68","547","000000010156000","VERSALLES VDA MESA DE JERIDAS","D","000002768644","000756"
"68","547","000000010157000","SAN JOSE VDA MESA DE JERIDAS","D","000000280014","000143"
"68","547","000000010159000","EL CLAVO","D","000000041500","000000"
"68","547","000000010160000","MONTE GRANDE VDA MESA DE JERIDAS","D","000000285275","004527"
"68","547","000000010163000","LOS CASTANOS VDA MESA DE JERIDAS","D","000000584000","002586"
"68","547","000000010164000","TERRENO VDA MESA DE JERIDAS","D","000000057500","000212"
"68","547","000000010165000","LA PUNTA VDA MESA DE JERIDAS","D","000000027000","001065"
"68","547","000000010166000","AIRE LIBRE VDA MESA DE JERIDAS","D","000000050000","000492"
"68","547","000000010167000","LA CUNA VDA MESA DE JERIDAS","D","000000175000","000000"
"68","547","000000010168000","LA PAYACUA VDA MESA DE JERIDAS","D","000000016500","000359"
"68","547","000000010169000","VILLA ROSA O VILLA NIZA VDA MESA D","D","000000014350","000427"
"68","547","000000010170000","EL RECREO VDA MESA DE JERIDAS","D","000000008500","000341"
"68","547","000000010172000","VILLA SOFIA VDA MESA DE JERIDAS","D","000000031266","001100"
"68","547","000000010173000","VILLA NIZA VILLA ROSA LO 1 VDA MES","D","000000020000","000961"
"68","547","000000010174000","LO 1 VDA MESA DE JERIDAS","D","000000058651","000532"
"68","547","000000010175000","LOS PINOS VDA MESA DE JERIDAS","D","000000034000","000614"
"68","547","000000010176000","NUEVA GRANADA VDA MESA DE JERIDAS","D","000000016000","000525"
"68","547","000000010177000","VILLA ISABEL VDA MESA DE JERIDAS","D","000000013500","000363"
"68","547","000000010179000","LA LAJITA VDA MESA DE JERIDAS","D","000000168500","000686"
"68","547","000000010180000","LA PORRA VDA MESA DE JERIDAS","D","000000065500","002543"
"68","547","000000010181000","LO 1 VDA MESA JERIDAS","D","000000070000","003796"
"68","547","000000010183000","LA LAJITA","D","000000010000","000000"
"68","547","000000010184000","GUAYABAL VDA MESA DE JERIDAS","D","000000615500","001219"
"68","547","000000010189000","LA MINIFALDA VDA MESA DE JERIDAS","D","000000037000","000518"
"68","547","000000010190000","ESCUELA","J","000000008000","000071"
"68","547","000000010194000","BELMIRA VDA MESA DE JERIDAS","D","000000062000","000346"
"68","547","000000010195000","EL RINCONCITO VDA MESA DE JERIDAS","D","000000016000","000413"
"68","547","000000010201000","EL PARAGUITA VDA MESA DE JERIDAS","D","000000057634","000316"
"68","547","000000010202000","VILLA NUBIA VDA MESA DE JERIDAS","C","000000087504","001199"
"68","547","000000010206000","EL PANORAMA VDA MESA DE JERIDAS","D","000000084000","000309"
"68","547","000000010208000","VILLA EVA VDA MESA DE JERIDAS","D","000000001400","000353"
"68","547","000000010209000","LO SALDO VDA MESA DE JERIDAS","D","000000041203","001540"
"68","547","000000010210000","LA TEBAIDA VDA MESA DE JERIDAS","D","000000035000","000322"
"68","547","000000010212000","LA FORTUNA VDA MESA DE JERIDAS","D","000000069000","001814"
"68","547","000000010213000","PICA PIEDRAS VDA MESA DE JERIDAS","D","000000018489","000080"
"68","547","000000010214000","EL CACAREO VDA MESA DE JERIDAS","D","000000204000","002806"
"68","547","000000010215000","EL SANTUARIO VDA MESA DE JERIDAS","D","000000061000","000431"
"68","547","000000010216000","AIRE TUPAL VDA MESA DE JERIDAS","D","000000155000","001240"
"68","547","000000010217000","VISTA BONITA VDA MESA DE JERIDAS","D","000000134000","000269"
"68","547","000000010218000","LOS PINOS VDA MESA DE JERIDAS","D","000000175000","000000"
"68","547","000000010219000","MONTEBELLO VDA MESA DE JERIDAS","D","000000140000","002958"
"68","547","000000010220000","LA PRIMAVERA VDA MESA DE JERIDAS","D","000000138000","000218"
"68","547","000000010221000","LO 1 VDA MESA DE JERIDAS","D","000000007660","000000"
"68","547","000000010222000","TERRENO VDA MESA DE JERIDAS","H","000000000400","000080"
"68","547","000000010224000","LO 1 VILLA LUZ MARY VDA MESA DE JE","D","000000010000","000084"
"68","547","000000010225000","LO DE TERRENO VDA MESA DE JERIDAS","D","000000100500","000280"
"68","547","000000010226000","TERRENO VDA MESA DE JERIDAS","D","000000046500","000247"
"68","547","000000010227000","EL RINCON VDA MESA DE JERIDAS","D","000000045000","000344"
"68","547","000000010228000","LA PAZ VDA MESA DE JERIDAS","D","000000007000","000337"
"68","547","000000010230000","LUNA DE MIEL VDA MESA DE JERIDAS","D","000000634000","002920"
"68","547","000000010232000","NUEVOS CACACOS LO 1 VDA DE JERIDAS","D","000000867184","002450"
"68","547","000000010233000","GUATAPURI VDA MESA DE JERIDAS","D","000000112000","002400"
"68","547","000000010234000","LA VICTORIA VDA MESA DE JERIDAS","D","000000021500","000145"
"68","547","000000010236000","SHANGRI-LA","D","000000014000","000000"
"68","547","000000010237000","LO VDA MESA DE JERIDAS","D","000000014000","000000"
"68","547","000000010238000","TERRENO VDA MESA DE JERIDAS","D","000000076485","000186"
"68","547","000000010239000","VIAS VDA MESA DE JERIDAS","D","000000001609","000000"
"68","547","000000010240000","MADRIGAL II VDA MESA DE JERIDAS","D","000000792307","008564"
"68","547","000000010241000","LO 1 CONJ RES ALTAMIRA 1 VDA MESA","G","000000020146","000072"
"68","547","000000010242000","LO 1 VDA MESA DE JERIDAS","D","000000010045","000000"
"68","547","000000010246000","SAN JOSE DEL DUENDE VDA MESA DE JE","D","000000029000","000120"
"68","547","000000010249000","SAN JOSE DEL DUENDE VDA MESA DE JE","D","000000043000","000130"
"68","547","000000010251000","LO 2 CONJ RES ALTAMIRA 1 VDA MESA","D","000000010277","000273"
"68","547","000000010252000","LO 3 CONJ RES ALTAMIRA 1 VDA MESA","D","000000004833","000561"
"68","547","000000010253000","LO 4 CONJ RES ALTAMIRA 1 VDA MESA","D","000000005264","000151"
"68","547","000000010254000","LO 5 CONJ RES ALTAMIRA 1 VDA MESA","G","000000009038","000030"
"68","547","000000010255000","LO 6 CONJ RES ALTAMIRA 1 VDA MESA","D","000000010258","000264"
"68","547","000000010256000","LOTE 7 ALTAMIRA 1","D","000000004876","000000"
"68","547","000000010257000","LO 8 CONJ RES ALTAMIRA 1 VDA MESA","D","000000009154","000359"
"68","547","000000010258000","LO 9 CONJ RES ALTAMIRA 1 VDA MESA","D","000000007668","000125"
"68","547","000000010260000","LO 11 CONJ RES ALTAMIRA 1 VDA MESA","D","000000023429","000166"
"68","547","000000010261000","LO 12 CONJ RES ALTAMIRA 1 VDA MESA","A","000000010580","000576"
"68","547","000000010262000","LO 13 CONJ RES ALTAMIRA 1 VDA MESA","A","000000013130","000450"
"68","547","000000010263000","LO 14 CONJ RES ALTAMIRA 1 VDA MESA","D","000000009971","000127"
"68","547","000000010265000","LO 16 CONJ RES ALTAMIRA VDA MESEA","D","000000005835","000000"
"68","547","000000010266000","LO 17 CONJ RES ALTAMIRA 1 VDA MESA","D","000000011107","000105"
"68","547","000000010267000","LOTE 18 ALTAMIRA 1","D","000000009222","000000"
"68","547","000000010268000","LO 19 CONJ RES ALTAMIRA 1 VDA MESA","A","000000012753","000080"
"68","547","000000010269000","LO 20 CONJ RES ALTAMIRA 1 VDA MESA","D","000000014696","000174"
"68","547","000000010270000","LO 21A CONJ RES ALTAMIRA 1 VDA MES","A","000000005000","000212"
"68","547","000000010271000","LO 22 CONJ RES ALTAMIRA 1 VDA MESA","A","000000015641","000230"
"68","547","000000010272000","LOTE 23 ALTAMIRA 1 VDA MESA DE JER","D","000000012257","000000"
"68","547","000000010273000","LAS TRES MARIAS LO 24 CONJ RES ALT","A","000000016900","000521"
"68","547","000000010274000","LO 25 CONJ RES ALTAMIRA 1 VDA MESA","A","000000013384","000634"
"68","547","000000010275000","LO 26 CONJ RES ALTAMIRA 1 VDA MESA","A","000000009510","000125"
"68","547","000000010276000","LA ESCUADRA VDA MESA DE JERIDAS","D","000000007688","000360"
"68","547","000000010277000","VILLA ALICIA VDA MESA DE JERIDAS","D","000000025000","000180"
"68","547","000000010278000","MI CABANA VDA MESA DE JERIDAS","D","000000034000","000296"
"68","547","000000010279000","EL ROCIO VDA MESA DE JERIDAS","D","000000090000","003927"
"68","547","000000010282000","LO 2 ALTAMIRA 2 CONJ RES VDA MESA","A","000000001759","000115"
"68","547","000000010283000","LO 3 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002434","000153"
"68","547","000000010284000","LO 4 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002570","000142"
"68","547","000000010285000","LO 5 CONJ RES ALTAMIRA 2 VDA MESA","D","000000002808","000000"
"68","547","000000010286000","L 6 ALTAMIRA 2 VDA MESA DE JERIDAS","D","000000003042","000000"
"68","547","000000010287000","LO 7 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002873","000298"
"68","547","000000010288000","LO 8 CONJ RES ALTAMIRA 2 VDA MESA","A","000000001883","000282"
"68","547","000000010289000","LO 9 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002000","000117"
"68","547","000000010290000","LO 10 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002000","000048"
"68","547","000000010291000","LO 11 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002000","000188"
"68","547","000000010292000","LO 12 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002000","000072"
"68","547","000000010293000","LO 13 CONJ RES ALTAMIRA 2 VDA MESA","A","000000001823","000211"
"68","547","000000010294000","LO 14 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002159","000196"
"68","547","000000010295000","LO 15 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002000","000087"
"68","547","000000010296000","LO 16 ALTAMIRA 2 VDA MESA DE JERID","D","000000002000","000000"
"68","547","000000010297000","VILLA KATHY VDA MESA DE JERIDAS","A","000000002000","000240"
"68","547","000000010298000","LO 18 CONJ RES ALTAMIRA 2 VDA MESA","A","000000002000","000290"
"68","547","000000010299000","LO 19 CONJ RES ALTAMIRA 2 VDA MESA","A","000000001930","000025"
"68","547","000000010300000","LO 20 CONJ RES ALTAMIRA 2 VDA MESA","A","000000001885","000174"
"68","547","000000010301000","LO 21 CONJ RES ALTAMIRA 2 VDA MESA","A","000000001932","000120"
"68","547","000000010302000","LO 22 ALTAMIRA 2 CONJ RES VDA MESA","D","000000001965","000000"
"68","547","000000010303000","LOTE 23 ALTAMIRA 2","D","000000002012","000000"
"68","547","000000010304000","LT 24 ALTAMIRA 2 CONJ RESIDENCIAL","A","000000002060","000145"
"68","547","000000010305000","LO 25 CONJ RES ALTAMIRA 2 VDA MESA","D","000000002609","000000"
"68","547","000000010306000","LAS GALIAS VDA MESA DE JERIDAS","D","000000030000","000243"
"68","547","000000010307000","EL ROSAL VDA MESA DE JERIDAS","D","000000011500","000183"
"68","547","000000010308000","LO 1 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001960","000101"
"68","547","000000010309000","LO 2 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002006","000053"
"68","547","000000010310000","LOTE 3 ALTAMIRA 3","D","000000002006","000000"
"68","547","000000010311000","LO 4 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002006","000100"
"68","547","000000010312000","LOTE 5 ALTAMIRA 3 VDA MESA DE JERI","A","000000001913","000128"
"68","547","000000010313000","LO 6 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001929","000118"
"68","547","000000010314000","LO 7 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002043","000120"
"68","547","000000010315000","LO 8 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002056","000264"
"68","547","000000010316000","LO 9 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002060","000156"
"68","547","000000010317000","LO 10 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001988","000236"
"68","547","000000010318000","LO 20 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001997","000337"
"68","547","000000010319000","LO 19 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002017","000205"
"68","547","000000010320000","LO 18 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002017","000220"
"68","547","000000010321000","LO 17 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002017","000274"
"68","547","000000010322000","LO 16 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002024","000275"
"68","547","000000010323000","LO 15 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002040","000036"
"68","547","000000010324000","LO 14 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002054","000095"
"68","547","000000010325000","LO 13 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002067","000240"
"68","547","000000010326000","LO 12 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002081","000161"
"68","547","000000010327000","LO 11 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002073","000202"
"68","547","000000010328000","LO 21 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002011","000128"
"68","547","000000010329000","LO 22 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002029","000120"
"68","547","000000010330000","LO 23 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002029","000182"
"68","547","000000010331000","LO 24 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002029","000281"
"68","547","000000010332000","LO 25 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002019","000087"
"68","547","000000010333000","LO 26 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001995","000172"
"68","547","000000010334000","LO 27 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001974","000245"
"68","547","000000010335000","LO 28 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001954","000107"
"68","547","000000010336000","LO 29 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001933","000168"
"68","547","000000010337000","LO 30 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001889","000150"
"68","547","000000010338000","LOTE 39 ALTAMIRA 3","A","000000004089","000268"
"68","547","000000010339000","LO 38 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002041","000178"
"68","547","000000010340000","LO 37 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002041","000195"
"68","547","000000010341000","LO 36 CONJ RES ALTAMIRA 3 VDA MESA","S","000000001911","000000"
"68","547","000000010342000","LO 35 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001886","000272"
"68","547","000000010343000","LO 34 ALTAMIRA 3 VDA MESA DE JERID","D","000000001986","000000"
"68","547","000000010344000","LO 33 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001965","000204"
"68","547","000000010345000","LO 32 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001944","000073"
"68","547","000000010346000","LO 31 CONJ RES ALTAMIRA 3 VDA MESA","A","000000001900","000120"
"68","547","000000010347000","LO 40 CONJ RES ALTAMIRA 3 VDA MESA","A","000000009863","000203"
"68","547","000000010348000","LO 41 CONJ RES ALTAMIRA 3 VDA MESA","D","000000003327","000000"
"68","547","000000010349000","LO 42 CONJ RES ALTAMIRA 3 VDA MESA","A","000000003542","000090"
"68","547","000000010350000","LO 43 CONJ RES ALTAMIRA 3 VDA MESA","A","000000003211","000153"
"68","547","000000010351000","LO 45 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002172","000125"
"68","547","000000010352000","LO 46 CONJ RES ALTAMIRA 3 VDA MESA","A","000000002052","000196"
"68","547","000000010353000","LO 44A ALTAMIRA 3 VDA MESA DE JERI","A","000000002928","000120"
"68","547","000000010354000","LO 47 CONJ RES ALTAMIRA 3 VDA MESA","S","000000002213","000000"
"68","547","000000010355000","LO 48 CONJ RES ALTAMIRA 3 VDA MESA","D","000000004631","000196"
"68","547","000000010356000","LO 49 CONJ RES ALTAMIRA 3 VDA MESA","D","000000006405","000170"
"68","547","000000010357000","EL REFUGIO VDA MESA DE JERIDAS","D","000000078000","000546"
"68","547","000000010358000","RONDINELA VDA MESA DE JERIDAS","D","000000063089","000314"
"68","547","000000010359000","EL RINCONCITO VDA MESA DE JERIDAS","D","000000004000","000050"
"68","547","000000010360000","LOTE VDA MESA DE JERIDAS","D","000000020000","000067"
"68","547","000000010361000","LOS CANARIOS LO 1 VDA MESA DE JERI","D","000000005027","000258"
"68","547","000000010364000","LOTE DOS VDA MESA DE JERIDAS","D","000000020000","000000"
"68","547","000000010365000","LO 1 CONJ RES ALTAMIRA 4 VDA MESA","G","000000002030","000160"
"68","547","000000010366000","LO 2 CONJ RES ALTAMIRA 4 VDA MESA","G","000000001950","000198"
