"contrib_code_desc","year","quarter","report_no","contrib_type","contrib_code","person_id","vehicle_id"
"Not Applicable","2020","Q2","ZH0346000T","Road","0",,
"Not Applicable","2020","Q2","DA4039003Y","Road","0",,
"Not Applicable","2020","Q2","MSP589500B2","Road","0",,
"Not Applicable","2020","Q2","AM0352000C","Road","0",,
"Not Applicable","2020","Q2","MSP7054002P","Road","0",,
"Not Applicable","2020","Q2","ZD6414003W","Road","0",,
"Wet","2020","Q2","MSP650000CT","Road","61",,
"Not Applicable","2020","Q2","MCP2496001J","Road","0",,
"Not Applicable","2020","Q2","DA4016003P","Road","0",,
"Wet","2020","Q2","MCP32210011","Road","61",,
"Wet","2020","Q2","ADK2660012","Road","61",,
"Not Applicable","2020","Q2","ADJ772003W","Road","0",,
"Not Applicable","2020","Q2","AC2283001V","Road","0",,
"Not Applicable","2020","Q2","AE6162003F","Road","0",,
"Wet","2020","Q2","ADJ62200CJ","Road","61",,
"Not Applicable","2020","Q2","AE4354009H","Road","0",,
"Not Applicable","2020","Q2","ZD50770036","Road","0",,
"Not Applicable","2020","Q2","AE5774005H","Road","0",,
"Not Applicable","2020","Q2","AC20610062","Road","0",,
"Not Applicable","2020","Q2","MSP7198002M","Road","0",,
"Not Applicable","2020","Q2","MSP3432005P","Road","0",,
"Not Applicable","2020","Q2","AC2039007R","Road","0",,
"Not Applicable","2020","Q2","ADK246000F","Road","0",,
"Not Applicable","2020","Q2","MSP631500R4","Road","0",,
"Not Applicable","2020","Q2","DA41750033","Road","0",,
"Not Applicable","2020","Q2","AE6179003R","Road","0",,
"Not Applicable","2020","Q2","AM0340002K","Road","0",,
"Road Under Construction/Maintenance","2020","Q2","AE6269000T","Road","65",,
"Not Applicable","2020","Q2","AE5910007Q","Road","0",,
"Not Applicable","2020","Q2","MSP7198002B","Road","0",,
"Not Applicable","2020","Q2","AC2337000T","Road","0",,
"Not Applicable","2020","Q2","ADH393001B","Road","0",,
"Not Applicable","2020","Q2","DA4209001D","Road","0",,
"Wet","2020","Q2","AE442400TR","Road","61",,
"Not Applicable","2020","Q2","ZG09360036","Road","0",,
"Not Applicable","2020","Q2","AE5578004M","Road","0",,
"Not Applicable","2020","Q2","ZH0581001Z","Road","0",,
"Not Applicable","2020","Q2","AC1513003V","Road","0",,
"Wet","2020","Q2","ADI276006H","Road","61",,
"Not Applicable","2020","Q2","ADJ459003Q","Road","0",,
"Not Applicable","2020","Q2","MSP650500LR","Road","0",,
"Wet","2020","Q2","ADK282000W","Road","61",,
"Not Applicable","2020","Q2","AE443100BR","Road","0",,
"Not Applicable","2020","Q2","AE54890048","Road","0",,
"Wet","2020","Q2","MSP70370075","Road","61",,
"Not Applicable","2020","Q2","ADK184001L","Road","0",,
"Not Applicable","2020","Q2","MSP58610062","Road","0",,
"Not Applicable","2020","Q2","ZG0403002Y","Road","0",,
"Not Applicable","2020","Q2","DA4127006X","Road","0",,
"Not Applicable","2020","Q2","ADJ4570069","Road","0",,
"Wet","2020","Q2","MSP693200B3","Road","61",,
"Not Applicable","2020","Q2","ZH0636003C","Road","0",,
"Wet","2020","Q2","MSP68680017","Road","61",,
"Not Applicable","2020","Q2","MSP693400F8","Road","0",,
"Not Applicable","2020","Q2","AB66350014","Road","0",,
"Wet","2020","Q2","AC2171005R","Road","61",,
"Not Applicable","2020","Q2","ZVW273000C","Road","0",,
"Not Applicable","2020","Q2","ADK322000F","Road","0",,
"Not Applicable","2020","Q2","CTX3350049","Road","0",,
"Not Applicable","2020","Q2","AE5386003Q","Road","0",,
"Not Applicable","2020","Q2","AB451800YK","Road","0",,
"Not Applicable","2020","Q2","ADD934004D","Road","0",,
"Not Applicable","2020","Q2","DD5630002R","Road","0",,
"Not Applicable","2020","Q2","BJ015500FG","Road","0",,
"Not Applicable","2020","Q2","AC1868003G","Road","0",,
"Not Applicable","2020","Q2","CB5616004S","Road","0",,
"Not Applicable","2020","Q2","ADK191001H","Road","0",,
"Not Applicable","2020","Q2","AE454600LY","Road","0",,
"Not Applicable","2020","Q2","AE6088003C","Road","0",,
"Not Applicable","2020","Q2","AB451800XS","Road","0",,
"Not Applicable","2020","Q2","ADI668005Q","Road","0",,
"Not Applicable","2020","Q2","MCP29000037","Road","0",,
"Not Applicable","2020","Q2","ADI319001W","Road","0",,
"Not Applicable","2020","Q2","ADK2960008","Road","0",,
"Not Applicable","2020","Q2","ADG683003K","Road","0",,
"Not Applicable","2020","Q2","AC21630028","Road","0",,
"Not Applicable","2020","Q2","ZD66430058","Road","0",,
"Not Applicable","2020","Q2","MSP6490008K","Road","0",,
"Not Applicable","2020","Q2","ZR0354001V","Road","0",,
"Not Applicable","2020","Q2","AE6024002D","Road","0",,
"Not Applicable","2020","Q2","MSP70580050","Road","0",,
"Not Applicable","2020","Q2","DM84230026","Road","0",,
"Not Applicable","2020","Q2","ZH03310097","Road","0",,
"Not Applicable","2020","Q2","MSP71910032","Road","0",,
"Not Applicable","2020","Q2","AE4457006H","Road","0",,
"Not Applicable","2020","Q2","MSP631700L4","Road","0",,
"Not Applicable","2020","Q2","DA40270039","Road","0",,
"Not Applicable","2020","Q2","MSP6918005V","Road","0",,
"Not Applicable","2020","Q2","ZJ037600Z1","Road","0",,
"Not Applicable","2020","Q2","AE6113002F","Road","0",,
"Not Applicable","2020","Q2","AC1923001L","Road","0",,
"Not Applicable","2020","Q2","ADJ6520011","Road","0",,
"Not Applicable","2020","Q2","ADK4070004","Road","0",,
"Not Applicable","2020","Q2","DM8388003F","Road","0",,
"Not Applicable","2020","Q2","BEP9674002J","Road","0",,
"Not Applicable","2020","Q2","MSP7216001H","Road","0",,
"Not Applicable","2020","Q2","AE6038002Q","Road","0",,
"Not Applicable","2020","Q2","AE50790065","Road","0",,
"Not Applicable","2020","Q2","DA4204001F","Road","0",,
"Not Applicable","2020","Q2","ADJ772003V","Road","0",,
"Not Applicable","2020","Q2","AE60010020","Road","0",,
"Road Under Construction/Maintenance","2020","Q2","MSP6372006S","Road","65",,
"Wet","2020","Q2","EP01660010","Road","61",,
"Not Applicable","2020","Q2","DA40590065","Road","0",,
"Not Applicable","2020","Q2","MSP694600M3","Road","0",,
"Wet","2020","Q2","AE58760067","Road","61",,
"Road Under Construction/Maintenance","2020","Q2","AV1069000Q","Road","65",,
"Not Applicable","2020","Q2","MCP28660069","Road","0",,
"Not Applicable","2020","Q2","MSP663100FW","Road","0",,
"Not Applicable","2020","Q2","DA4079005K","Road","0",,
"Not Applicable","2020","Q2","MDTA1042000H","Road","0",,
"Wet","2020","Q2","AE4321002P","Road","61",,
"Not Applicable","2020","Q2","ZD66550031","Road","0",,
"Not Applicable","2020","Q2","AC142600D5","Road","0",,
"Not Applicable","2020","Q2","ADG648004S","Road","0",,
"Not Applicable","2020","Q2","MSP7103003J","Road","0",,
"Not Applicable","2020","Q2","CE4907000F","Road","0",,
"Not Applicable","2020","Q2","ADH700001K","Road","0",,
"Wet","2020","Q2","ADK314000D","Road","61",,
"Not Applicable","2020","Q2","ADI0680029","Road","0",,
"Not Applicable","2020","Q2","DA41060059","Road","0",,
"Not Applicable","2020","Q2","AC18350079","Road","0",,
"Not Applicable","2020","Q2","MSP4929000V","Road","0",,
"Not Applicable","2020","Q2","AE3117004X","Road","0",,
"Not Applicable","2020","Q2","MSP7114000R","Road","0",,
"Wet","2020","Q2","MSP577100HS","Road","61",,
"Not Applicable","2020","Q2","MSP614400Q3","Road","0",,
"Wet","2020","Q2","ADJ993002T","Road","61",,
"Not Applicable","2020","Q2","DA4045003H","Road","0",,
"Not Applicable","2020","Q2","ADJ302006R","Road","0",,
"Not Applicable","2020","Q2","AC24660007","Road","0",,
"Not Applicable","2020","Q2","DA4219000X","Road","0",,
"Not Applicable","2020","Q2","MSP6572002S","Road","0",,
"Not Applicable","2020","Q2","MSP6266015Y","Road","0",,
"Not Applicable","2020","Q2","MSP71390041","Road","0",,
"Wet","2020","Q2","MSP3794001C","Road","61",,
"Not Applicable","2020","Q2","MSP678700DR","Road","0",,
"Not Applicable","2020","Q2","MSP626300FD","Road","0",,
"Wet","2020","Q2","MSP65800070","Road","61",,
"Not Applicable","2020","Q2","DA4100002S","Road","0",,
"Not Applicable","2020","Q2","AE5981004T","Road","0",,
"Not Applicable","2020","Q2","DA41880038","Road","0",,
"Not Applicable","2020","Q2","ADK3720007","Road","0",,
"Not Applicable","2020","Q2","MCP26030038","Road","0",,
"Not Applicable","2020","Q2","ADK0230019","Road","0",,
"Not Applicable","2020","Q2","ZR01370041","Road","0",,
"Wet","2020","Q2","MSP627800Y2","Road","61",,
"Not Applicable","2020","Q2","ADJ850000R","Road","0",,
"Not Applicable","2020","Q2","AE4855001F","Road","0",,
"Not Applicable","2020","Q2","DA4070003B","Road","0",,
"Not Applicable","2020","Q2","DA3908004M","Road","0",,
"Wet","2020","Q2","AC2374000D","Road","61",,
"Not Applicable","2020","Q2","AC23620013","Road","0",,
"Not Applicable","2020","Q2","DE1114006V","Road","0",,
"Wet","2020","Q2","MSP636700MC","Road","61",,
"Not Applicable","2020","Q2","AE5906005L","Road","0",,
"Not Applicable","2020","Q2","DA40570049","Road","0",,
"Not Applicable","2020","Q2","DS0311000Z","Road","0",,
"Not Applicable","2020","Q2","DA41870031","Road","0",,
"Not Applicable","2020","Q2","MSP630700CB","Road","0",,
"Not Applicable","2020","Q2","RD01240007","Road","0",,
"Not Applicable","2020","Q2","MSP6828004K","Road","0",,
"Wet","2020","Q2","MCP28570032","Road","61",,
"Not Applicable","2020","Q2","MSP70460037","Road","0",,
"Wet","2020","Q2","AC23720008","Road","61",,
"Not Applicable","2020","Q2","MDTA1353000Q","Road","0",,
"Not Applicable","2020","Q2","ZH0661001J","Road","0",,
"Not Applicable","2020","Q2","AC22200029","Road","0",,
"Not Applicable","2020","Q2","DA3712007L","Road","0",,
"Not Applicable","2020","Q2","DA3593000R","Road","0",,
"Not Applicable","2020","Q2","MSP7182002B","Road","0",,
"Not Applicable","2020","Q2","AE60730024","Road","0",,
"Not Applicable","2020","Q2","AE6088003G","Road","0",,
"Not Applicable","2020","Q2","DA4219000Q","Road","0",,
"Not Applicable","2020","Q2","AE50050076","Road","0",,
"Not Applicable","2020","Q2","MCP2291004K","Road","0",,
"Wet","2020","Q2","ADJ250004D","Road","61",,
"Not Applicable","2020","Q2","MSP693500C4","Road","0",,
"Wet","2020","Q2","MSP7218000V","Road","61",,
"Not Applicable","2020","Q2","MSP7039006V","Road","0",,
"Not Applicable","2020","Q2","MSP693400F0","Road","0",,
"Wet","2020","Q2","MSP7066008Q","Road","61",,
"Not Applicable","2020","Q2","MSP6177000D","Road","0",,
"Not Applicable","2020","Q2","MTA02540019","Road","0",,
"Not Applicable","2020","Q2","ZD4902001K","Road","0",,
"Wet","2020","Q2","MSP659500FG","Road","61",,
"Wet","2020","Q2","MSP7207001P","Road","61",,
"Not Applicable","2020","Q2","ADK4100001","Road","0",,
"Not Applicable","2020","Q2","MSP693500C9","Road","0",,
"Not Applicable","2020","Q2","ADJ352004F","Road","0",,
"Not Applicable","2020","Q2","DA4180002M","Road","0",,
"Not Applicable","2020","Q2","AE5290005Q","Road","0",,
"Not Applicable","2020","Q2","DA4060002W","Road","0",,
"Not Applicable","2020","Q2","DA2373000X","Road","0",,
"Wet","2020","Q2","ZH04090006","Road","61",,
,"2020","Q2","MDTA15230090","Road","78",,
"Not Applicable","2020","Q2","MSP661100BC","Road","0",,
"Not Applicable","2020","Q2","MSP6266015T","Road","0",,
"Not Applicable","2020","Q2","MSP627800Y4","Road","0",,
"Not Applicable","2020","Q2","AE6211003V","Road","0",,
"Not Applicable","2020","Q2","ADK154000F","Road","0",,
"Not Applicable","2020","Q2","MSP7045002J","Road","0",,
"Not Applicable","2020","Q2","MCP32210014","Road","0",,
"Not Applicable","2020","Q2","MSP609500LJ","Road","0",,
"Not Applicable","2020","Q2","AE472700J0","Road","0",,
"Not Applicable","2020","Q2","DA4099004N","Road","0",,
"Not Applicable","2020","Q2","ADK4000003","Road","0",,
"Not Applicable","2020","Q2","ADK3280006","Road","0",,
"Not Applicable","2020","Q2","ADH220004Z","Road","0",,
"Not Applicable","2020","Q2","ZVW249002Z","Road","0",,
"Wet","2020","Q2","ZF0536001S","Road","61",,
"Not Applicable","2020","Q2","ADJ362004C","Road","0",,
"Not Applicable","2020","Q2","DA41030031","Road","0",,
"Not Applicable","2020","Q2","ADJ768005V","Road","0",,
"Not Applicable","2020","Q2","MSP646500N5","Road","0",,
"Debris or Obstruction","2020","Q2","MSP646600QF","Road","63",,
"Not Applicable","2020","Q2","MSP690700F3","Road","0",,
"Not Applicable","2020","Q2","AC22870037","Road","0",,
"Not Applicable","2020","Q2","MSP636700M3","Road","0",,
"Not Applicable","2020","Q2","ADK105002K","Road","0",,
"Not Applicable","2020","Q2","MSP72070023","Road","0",,
"Not Applicable","2020","Q2","MCP3063002K","Road","0",,
"Not Applicable","2020","Q2","MSP668300SV","Road","0",,
"Wet","2020","Q2","AC2000005S","Road","61",,
"Not Applicable","2020","Q2","ADI012004Y","Road","0",,
"Not Applicable","2020","Q2","ADK111002Z","Road","0",,
"Not Applicable","2020","Q2","MSP592100HV","Road","0",,
"Not Applicable","2020","Q2","MCP1334009Z","Road","0",,
"Not Applicable","2020","Q2","ZR0355002F","Road","0",,
"Not Applicable","2020","Q2","MSP7209001B","Road","0",,
"Not Applicable","2020","Q2","AC1944007Y","Road","0",,
"Not Applicable","2020","Q2","BW01850003","Road","0",,
"Not Applicable","2020","Q2","RD0112007J","Road","0",,
"Not Applicable","2020","Q2","MCP2756003F","Road","0",,
"Wet","2020","Q2","ZL11420026","Road","61",,
"Not Applicable","2020","Q2","DA38170089","Road","0",,
"Wet","2020","Q2","AM03520006","Road","61",,
"Not Applicable","2020","Q2","MCP2720004S","Road","0",,
"Wet","2020","Q2","MCP13050049","Road","61",,
"Not Applicable","2020","Q2","AC2286001W","Road","0",,
"Wet","2020","Q2","HA23930001","Road","61",,
"Not Applicable","2020","Q2","ADI087006P","Road","0",,
"Worn, Travel-polished Surface","2020","Q2","AC2010002X","Road","69.88",,
"Not Applicable","2020","Q2","BS05090022","Road","0",,
"Not Applicable","2020","Q2","CE48500035","Road","0",,
"Not Applicable","2020","Q2","MSP582000P6","Road","0",,
"Not Applicable","2020","Q2","DA4018004N","Road","0",,
"Not Applicable","2020","Q2","MSP71300064","Road","0",,
"Not Applicable","2020","Q2","DA3890009B","Road","0",,
"Not Applicable","2020","Q2","AM03520008","Road","0",,
"Not Applicable","2020","Q2","MSP226800CM","Road","0",,
"Not Applicable","2020","Q2","ZK0213000T","Road","0",,
"Not Applicable","2020","Q2","EJ78460055","Road","0",,
"Not Applicable","2020","Q2","MSP659400GG","Road","0",,
"Not Applicable","2020","Q2","ADI0020051","Road","0",,
"Not Applicable","2020","Q2","MSP650500M3","Road","0",,
"Not Applicable","2020","Q2","MCP3094001C","Road","0",,
"Not Applicable","2020","Q2","MCP3240000R","Road","0",,
"Not Applicable","2020","Q2","MSP603300XM","Road","0",,
"Not Applicable","2020","Q2","CTX338000H","Road","0",,
"Not Applicable","2020","Q2","MSP583200HB","Road","0",,
"Not Applicable","2020","Q2","AE6306001Z","Road","0",,
"Debris or Obstruction","2020","Q2","MSP6925006F","Road","63",,
"Not Applicable","2020","Q2","MSP7124005Q","Road","0",,
"Not Applicable","2020","Q2","ADK4070009","Road","0",,
"Not Applicable","2020","Q2","DA3215002G","Road","0",,
"Not Applicable","2020","Q2","MSP71980031","Road","0",,
"Not Applicable","2020","Q2","ZJ025100G5","Road","0",,
"Not Applicable","2020","Q2","DA4045003G","Road","0",,
"Not Applicable","2020","Q2","EE01190007","Road","0",,
"Not Applicable","2020","Q2","AC17750049","Road","0",,
"Not Applicable","2020","Q2","CB6131000M","Road","0",,
"Not Applicable","2020","Q2","AE520700KL","Road","0",,
"Not Applicable","2020","Q2","AC24010008","Road","0",,
"Not Applicable","2020","Q2","AE59470059","Road","0",,
"Not Applicable","2020","Q2","MTA04090008","Road","0",,
"Wet","2020","Q2","AC2203007Y","Road","61",,
"Not Applicable","2020","Q2","MSP6889004B","Road","0",,
"Not Applicable","2020","Q2","DA4099004K","Road","0",,
"Not Applicable","2020","Q2","DJ0143001B","Road","0",,
"Not Applicable","2020","Q2","MSP7189000K","Road","0",,
"Not Applicable","2020","Q2","ADF9070014","Road","0",,
"Wet","2020","Q2","MSP7133003Z","Road","61",,
"Not Applicable","2020","Q2","AE4076005N","Road","0",,
"Not Applicable","2020","Q2","MCP32300013","Road","0",,
"Wet","2020","Q2","MSP7217000G","Road","61",,
"Wet","2020","Q2","MSP1761005H","Road","61",,
"Not Applicable","2020","Q2","AE425300HV","Road","0",,
"Not Applicable","2020","Q2","MCP3209001B","Road","0",,
"Not Applicable","2020","Q2","MDTA1822000P","Road","0",,
"Not Applicable","2020","Q2","MSP603300XD","Road","0",,
"Not Applicable","2020","Q2","MSP672400N5","Road","0",,
"Not Applicable","2020","Q2","AC19900043","Road","0",,
"Not Applicable","2020","Q2","MTA0374001Q","Road","0",,
"Not Applicable","2020","Q2","ADK3720005","Road","0",,
"Not Applicable","2020","Q2","ADJ735003W","Road","0",,
"Wet","2020","Q2","ZVW2460023","Road","61",,
"Not Applicable","2020","Q2","MSP6709008Z","Road","0",,
"Not Applicable","2020","Q2","MSP69280050","Road","0",,
"Not Applicable","2020","Q2","AE404500TY","Road","0",,
"Not Applicable","2020","Q2","MSP71270051","Road","0",,
"Wet","2020","Q2","AE62800018","Road","61",,
"Not Applicable","2020","Q2","MCP3190001X","Road","0",,
"Not Applicable","2020","Q2","BS0518001Z","Road","0",,
"Not Applicable","2020","Q2","ADJ462006Y","Road","0",,
,"2020","Q2","MSP635700QQ","Road","78",,
"Not Applicable","2020","Q2","ADJ8480025","Road","0",,
"Wet","2020","Q2","MCP2859008Z","Road","61",,
"Not Applicable","2020","Q2","MSP5709005T","Road","0",,
"Not Applicable","2020","Q2","ADJ7960023","Road","0",,
"Wet","2020","Q2","AE58500072","Road","61",,
"Wet","2020","Q2","ZH04670020","Road","61",,
"Not Applicable","2020","Q2","AE62810011","Road","0",,
"Not Applicable","2020","Q2","AB6667000J","Road","0",,
"Not Applicable","2020","Q2","MTA0424000D","Road","0",,
"Not Applicable","2020","Q2","ZR03640006","Road","0",,
"Not Applicable","2020","Q2","RD0112007L","Road","0",,
"Not Applicable","2020","Q2","MSP5049002W","Road","0",,
"Not Applicable","2020","Q2","CB5664007V","Road","0",,
"Not Applicable","2020","Q2","MSP6937007Q","Road","0",,
"Wet","2020","Q2","AE6158002Q","Road","61",,
"Not Applicable","2020","Q2","MSP6754002F","Road","0",,
"Not Applicable","2020","Q2","MCP32440004","Road","0",,
"Not Applicable","2020","Q2","MDTA1754000L","Road","0",,
"Not Applicable","2020","Q2","AE58540036","Road","0",,
"Not Applicable","2020","Q2","CTX351000Q","Road","0",,
"Not Applicable","2020","Q2","BP9409001K","Road","0",,
"Not Applicable","2020","Q2","DE1170007Y","Road","0",,
"Not Applicable","2020","Q2","AE4616007W","Road","0",,
"Not Applicable","2020","Q2","MCP12130056","Road","0",,
"Debris or Obstruction","2020","Q2","MSP60840075","Road","63",,
"Not Applicable","2020","Q2","AE5595009Q","Road","0",,
"Not Applicable","2020","Q2","ZR02410085","Road","0",,
"Wet","2020","Q2","MSP6857002F","Road","61",,
"Not Applicable","2020","Q2","EP01730018","Road","0",,
"Not Applicable","2020","Q2","ADK3110008","Road","0",,
"Not Applicable","2020","Q2","ZJ0344005C","Road","0",,
"Not Applicable","2020","Q2","AC2401000B","Road","0",,
"Not Applicable","2020","Q2","DL2383001T","Road","0",,
"Road Under Construction/Maintenance","2020","Q2","DA3648006D","Road","65",,
"Not Applicable","2020","Q2","MSP657900JW","Road","0",,
"Not Applicable","2020","Q2","AE5774005G","Road","0",,
"Wet","2020","Q2","AE6253002N","Road","61",,
"Not Applicable","2020","Q2","MSP615700LR","Road","0",,
"Not Applicable","2020","Q2","ADK325000G","Road","0",,
"Not Applicable","2020","Q2","ADK2020010","Road","0",,
"Not Applicable","2020","Q2","AE5967006V","Road","0",,
"Not Applicable","2020","Q2","ADK134002B","Road","0",,
"Not Applicable","2020","Q2","MSP646900G6","Road","0",,
"Not Applicable","2020","Q2","ZH0662001Y","Road","0",,
"Not Applicable","2020","Q2","CB6163000T","Road","0",,
"Not Applicable","2020","Q2","MCP0617002P","Road","0",,
"Not Applicable","2020","Q2","MTA0354001P","Road","0",,
"Not Applicable","2020","Q2","ZR03700008","Road","0",,
"Not Applicable","2020","Q2","MSP533400DG","Road","0",,
"Wet","2020","Q2","MSP694600L5","Road","61",,
"Wet","2020","Q2","AE5943006J","Road","61",,
"Not Applicable","2020","Q2","MCP3181001P","Road","0",,
"Not Applicable","2020","Q2","AC2405000Q","Road","0",,
"Not Applicable","2020","Q2","MSP6857002J","Road","0",,
"Not Applicable","2020","Q2","MCP3230000Z","Road","0",,
"Not Applicable","2020","Q2","ADJ970002B","Road","0",,
"Not Applicable","2020","Q2","DA3026000W","Road","0",,
"Not Applicable","2020","Q2","AM0337002S","Road","0",,
"Not Applicable","2020","Q2","MSP69220050","Road","0",,
"Not Applicable","2020","Q2","DA3771004S","Road","0",,
"Not Applicable","2020","Q2","CB60350075","Road","0",,
"Not Applicable","2020","Q2","ADK4100002","Road","0",,
"Not Applicable","2020","Q2","MCP3109004H","Road","0",,
"Wet","2020","Q2","ADG34500GV","Road","61",,
"Not Applicable","2020","Q2","AE54250057","Road","0",,
"Road Under Construction/Maintenance","2020","Q2","ZR0235006V","Road","65",,
"Debris or Obstruction","2020","Q2","MSP646600PZ","Road","63",,
"Not Applicable","2020","Q2","MSP7046003T","Road","0",,
"Not Applicable","2020","Q2","DM84230025","Road","0",,
"Not Applicable","2020","Q2","ADK3890005","Road","0",,
"Not Applicable","2020","Q2","DGSP01940004","Road","0",,
"Not Applicable","2020","Q2","GS04210027","Road","0",,
"Not Applicable","2020","Q2","MCP30990026","Road","0",,
"Not Applicable","2020","Q2","MSP693000HS","Road","0",,
"Not Applicable","2020","Q2","ZF05620014","Road","0",,
"Not Applicable","2020","Q2","DA34650032","Road","0",,
"Wet","2020","Q2","AE5710009T","Road","61",,
"Not Applicable","2020","Q2","CE4338004Y","Road","0",,
"Not Applicable","2020","Q2","MCP2799005L","Road","0",,
"Not Applicable","2020","Q2","ADG7500016","Road","0",,
"Not Applicable","2020","Q2","DA4094004G","Road","0",,
"Not Applicable","2020","Q2","ADJ971000R","Road","0",,
"Not Applicable","2020","Q2","DM8403000G","Road","0",,
"Wet","2020","Q2","AC1944007T","Road","61",,
"Wet","2020","Q2","CBPD0080007N","Road","61",,
"Wet","2020","Q2","MSP7187001C","Road","61",,
"Not Applicable","2020","Q2","AM0351000N","Road","0",,
"Not Applicable","2020","Q2","MDTA1694001R","Road","0",,
"Not Applicable","2020","Q2","MSP6843003Z","Road","0",,
"Wet","2020","Q2","ZU90660016","Road","61",,
"Not Applicable","2020","Q2","AE5938005F","Road","0",,
"Not Applicable","2020","Q2","AC23830008","Road","0",,
"Not Applicable","2020","Q2","AB451800Y2","Road","0",,
"Not Applicable","2020","Q2","MSP72070017","Road","0",,
"Not Applicable","2020","Q2","DA3332002S","Road","0",,
"Not Applicable","2020","Q2","BX5428000S","Road","0",,
"Not Applicable","2020","Q2","ADK3710004","Road","0",,
"Not Applicable","2020","Q2","MSP48220011","Road","0",,
"Not Applicable","2020","Q2","MCP3227000S","Road","0",,
"Not Applicable","2020","Q2","MCP31840017","Road","0",,
"Not Applicable","2020","Q2","AC2219003P","Road","0",,
"Not Applicable","2020","Q2","BJ01900036","Road","0",,
"Not Applicable","2020","Q2","DA1268002G","Road","0",,
"Not Applicable","2020","Q2","AE5913004D","Road","0",,
"Not Applicable","2020","Q2","ADK0940024","Road","0",,
"Wet","2020","Q2","AE5674007V","Road","61",,
"Not Applicable","2020","Q2","ZD7092000H","Road","0",,
"Not Applicable","2020","Q2","MSP683600HT","Road","0",,
"Wet","2020","Q2","ZL1223000K","Road","61",,
"Not Applicable","2020","Q2","BX5035004K","Road","0",,
"Wet","2020","Q2","MSP676500C2","Road","61",,
"Not Applicable","2020","Q2","DA2695000V","Road","0",,
"Wet","2020","Q2","MSP71040090","Road","61",,
"Not Applicable","2020","Q2","AE6254002J","Road","0",,
"Not Applicable","2020","Q2","ZL1126001M","Road","0",,
"Not Applicable","2020","Q2","ADK340000B","Road","0",,
"Not Applicable","2020","Q2","ADK1670019","Road","0",,
"Not Applicable","2020","Q2","ADK340000D","Road","0",,
"Not Applicable","2020","Q2","AE56750079","Road","0",,
"Not Applicable","2020","Q2","AC16180043","Road","0",,
"Not Applicable","2020","Q2","AE5496002P","Road","0",,
"Not Applicable","2020","Q2","ADH546002Z","Road","0",,
"Not Applicable","2020","Q2","CB60350071","Road","0",,
"Not Applicable","2020","Q2","AC2204003R","Road","0",,
"Not Applicable","2020","Q2","MSP6924008X","Road","0",,
"Not Applicable","2020","Q2","AJ0151004K","Road","0",,
"Not Applicable","2020","Q2","MSP516300JQ","Road","0",,
"Not Applicable","2020","Q2","ADK177001W","Road","0",,
"Not Applicable","2020","Q2","ADK099001V","Road","0",,
"Not Applicable","2020","Q2","ZU9679000K","Road","0",,
"Not Applicable","2020","Q2","MCP2895001Y","Road","0",,
"Wet","2020","Q2","ZV1289000B","Road","61",,
"Not Applicable","2020","Q2","AE5950007T","Road","0",,
"Not Applicable","2020","Q2","MSP650400VH","Road","0",,
"Not Applicable","2020","Q2","ADK010000J","Road","0",,
"Not Applicable","2020","Q2","AE54300030","Road","0",,
"Not Applicable","2020","Q2","MSP67500036","Road","0",,
"Not Applicable","2020","Q2","MSP658400D0","Road","0",,
"Not Applicable","2020","Q2","ZH0671000W","Road","0",,
"Not Applicable","2020","Q2","DD56360023","Road","0",,
"Not Applicable","2020","Q2","MSP693000H8","Road","0",,
"Not Applicable","2020","Q2","MCP3097001P","Road","0",,
"Not Applicable","2020","Q2","ZU82940053","Road","0",,
"Not Applicable","2020","Q2","MSP70460045","Road","0",,
"Not Applicable","2020","Q2","CB59200018","Road","0",,
"Not Applicable","2020","Q2","AC23750007","Road","0",,
"Not Applicable","2020","Q2","AB6444000S","Road","0",,
"Not Applicable","2020","Q2","ZV12890009","Road","0",,
"Not Applicable","2020","Q2","CTX3520013","Road","0",,
"Wet","2020","Q2","ZU9679000N","Road","61",,
"Not Applicable","2020","Q2","MSP622500T3","Road","0",,
"Not Applicable","2020","Q2","AE6241001D","Road","0",,
"Not Applicable","2020","Q2","MCP3016002N","Road","0",,
"Not Applicable","2020","Q2","MSP5545002H","Road","0",,
"Not Applicable","2020","Q2","ZH0676001J","Road","0",,
"Wet","2020","Q2","AC22230059","Road","61",,
"Not Applicable","2020","Q2","ADJ8210029","Road","0",,
"Not Applicable","2020","Q2","ADJ419004J","Road","0",,
"Not Applicable","2020","Q2","ZL12550006","Road","0",,
"Not Applicable","2020","Q2","DE6106008D","Road","0",,
"Wet","2020","Q2","ADK110002D","Road","61",,
"Not Applicable","2020","Q2","ADG7380078","Road","0",,
,"2020","Q2","AB2868001V","Road","83.88",,
"Not Applicable","2020","Q2","MSP6913007N","Road","0",,
"Not Applicable","2020","Q2","CB5414003Y","Road","0",,
"Wet","2020","Q2","ADJ891001M","Road","61",,
"Not Applicable","2020","Q2","ADJ380006H","Road","0",,
"Not Applicable","2020","Q2","MSP68680013","Road","0",,
"Not Applicable","2020","Q2","ADJ981000S","Road","0",,
"Not Applicable","2020","Q2","ADK1210015","Road","0",,
"Not Applicable","2020","Q2","MSP693100GC","Road","0",,
"Not Applicable","2020","Q2","EP01840025","Road","0",,
"Not Applicable","2020","Q2","BK0268004K","Road","0",,
"Not Applicable","2020","Q2","MSP7133003L","Road","0",,
