"postcode","positive","probable","georeferenced_zip_code"
"19495","0","0","POINT (-75.470001 40.096901)"
"15929","24","14","POINT (-79.000611 40.468335)"
"19560","2007","620","POINT (-75.900599 40.400635)"
"16403","1873","251","POINT (-80.03049 41.793755)"
"18092","628","51","POINT (-75.519019 40.468741)"
"17948","960","123","POINT (-76.130265 40.812545)"
"18640","3790","408","POINT (-75.767417 41.312748)"
"18927","38","9","POINT (-75.251602 40.315596)"
"18016","54",,"POINT (-75.363794 40.621262)"
"16002","2732","990","POINT (-79.85767 40.820127)"
"18619","29",,"POINT (-76.708858 41.439601)"
"16684","31","7","POINT (-78.298576 40.637394)"
"17837","3678","463","POINT (-76.936848 40.97787)"
"16224","225","42","POINT (-79.29091 41.054089)"
"19146","8047","778","POINT (-75.181151 39.939066)"
"15536","58","35","POINT (-78.197435 39.965587)"
"15334","20","13","POINT (-79.997243 39.812882)"
"16350","308","103","POINT (-79.316998 41.96573)"
"15363","189","52","POINT (-80.199597 40.251343)"
"17228","151","188","POINT (-78.082656 39.995058)"
"15086","131","26","POINT (-80.091059 40.661367)"
"16248","574","113","POINT (-79.506831 41.037536)"
"18602","52","10","POINT (-75.751685 41.181894)"
"18510","3008","546","POINT (-75.645652 41.407693)"
"16659","42","18","POINT (-78.381326 40.164534)"
"16422","77","20","POINT (-80.317668 41.661482)"
"15920","180","65","POINT (-79.044095 40.460809)"
"17329","495","149","POINT (-76.853084 39.761701)"
"18834","686","52","POINT (-75.71678 41.861871)"
"15358","142","99","POINT (-80.001261 40.053354)"
"18827","0","0","POINT (-75.584252 41.957008)"
"17764","279","302","POINT (-77.769243 41.36364)"
"15108","7851","3091","POINT (-80.19291 40.501414)"
"18626","141","20","POINT (-76.489564 41.418787)"
"16504","3377","490","POINT (-80.050205 42.110285)"
"18765","0","0","POINT (-75.908547 41.236508)"
"17961","1570","299","POINT (-76.068495 40.643292)"
"15696","44","33","POINT (-79.36502 40.279494)"
"19072","1321","213","POINT (-75.257997 40.021089)"
"19195",,"0","POINT (-75.16562 39.951061)"
"16515","0","0","POINT (-80.132391 42.088489)"
"16331","12","6","POINT (-79.570577 41.300291)"
"18457","27","9","POINT (-75.036903 41.476017)"
"18106","1744","185","POINT (-75.589333 40.571805)"
"18355","260","11","POINT (-75.348727 41.07241)"
"15314","568","384","POINT (-80.018966 40.139854)"
"17750","13",,"POINT (-77.461258 41.044135)"
"16678","490","134","POINT (-78.24927 40.232486)"
"19559","62","10","POINT (-76.183446 40.491585)"
"19098",,,"POINT (-75.274929 39.992043)"
"19182",,"0","POINT (-75.16562 39.951061)"
"18473","42","8","POINT (-75.214358 41.529045)"
"16375","7","0","POINT (-79.635407 41.221919)"
"17345","2058","393","POINT (-76.727196 40.069462)"
"15845","427","262","POINT (-78.680715 41.496177)"
"15538","98","51","POINT (-78.836891 39.870094)"
"17603","15520","2781","POINT (-76.342387 40.02461)"
"15431","684","497","POINT (-79.619474 39.960742)"
"17604","177","12","POINT (-76.334746 40.059656)"
"19371","0",,"POINT (-75.879569 40.099044)"
"17867","27","0","POINT (-76.711774 40.713053)"
"15253",,"0","POINT (-79.994945 40.442169)"
"18349","19",,"POINT (-75.367452 41.103289)"
"17340","2513","435","POINT (-77.107875 39.752975)"
"19343","1159","479","POINT (-75.751729 40.100271)"
"19110","9","0","POINT (-75.164028 39.950472)"
"17953","85","16","POINT (-76.085491 40.729534)"
"18963","29",,"POINT (-75.008225 40.380661)"
"15281",,"0","POINT (-79.994945 40.442169)"
"17106","32",,"POINT (-76.877511 40.299021)"
"19534","459","42","POINT (-75.869261 40.57422)"
"17334",,"0","POINT (-76.977154 39.812628)"
"18244","62",,"POINT (-75.673537 40.818813)"
"18991",,"0","POINT (-75.096937 40.20508)"
"17324","791","214","POINT (-77.23053 40.032227)"
"17353","725","94","POINT (-77.389878 39.883569)"
"19092",,"0","POINT (-75.16562 39.951061)"
"19145","10260","812","POINT (-75.18429 39.920491)"
"15208","1861","198","POINT (-79.89952 40.452682)"
"18411","3586","912","POINT (-75.718191 41.479808)"
"18912","35","8","POINT (-75.060278 40.323611)"
"15131","1712","431","POINT (-79.806902 40.337265)"
"17957","64","11","POINT (-76.506173 40.596451)"
"17860","549","76","POINT (-76.622992 40.839727)"
"17077","47",,"POINT (-77.086263 40.168955)"
"19465","2728","1177","POINT (-75.663912 40.204878)"
"19020","11220","1696","POINT (-74.938222 40.107795)"
"15032","21","5","POINT (-79.850242 40.64069)"
"16441","2058","330","POINT (-79.990381 41.951558)"
"17888","64","6","POINT (-76.367206 40.815327)"
"15727","31","16","POINT (-79.308299 40.568586)"
"15110","1148","144","POINT (-79.851061 40.370411)"
"19318","0",,"POINT (-75.820529 39.853341)"
"17213","72","35","POINT (-77.77414 40.251748)"
"18015","9042","720","POINT (-75.371003 40.593262)"
"15074","1852","397","POINT (-80.244258 40.718008)"
"16020","224","53","POINT (-79.895612 41.11545)"
"17829","9",,"POINT (-77.149954 40.904459)"
"15551","117","59","POINT (-79.267171 39.883812)"
"16843","169","39","POINT (-78.463117 41.003262)"
"19529","640","34","POINT (-75.84253 40.628888)"
"17253","38","16","POINT (-78.006668 40.210636)"
"18039","12","0","POINT (-75.224169 40.576326)"
"17263","92","9","POINT (-77.719489 39.72775)"
"18195",,"0","POINT (-75.611132 40.580435)"
"15446","38","65","POINT (-79.397595 40.052726)"
"18709","588","73","POINT (-75.894574 41.284649)"
"15550","241","144","POINT (-78.653215 39.997004)"
"19115","7748","1142","POINT (-75.042165 40.093155)"
"16637","451","151","POINT (-78.446388 40.328698)"
"19348","3787","899","POINT (-75.70775 39.861177)"
"15701","4903","2339","POINT (-79.157808 40.626988)"
"17929","484","65","POINT (-76.193449 40.630513)"
"16744","48","16","POINT (-78.585433 41.870599)"
"17017","247","31","POINT (-76.876051 40.640308)"
"17702","2123","425","POINT (-77.056801 41.201962)"
"15541","617","234","POINT (-78.983841 40.049709)"
"15661","82","62","POINT (-79.360458 40.321279)"
"19547","712","259","POINT (-75.767671 40.382492)"
"15490","76","63","POINT (-79.453767 40.069943)"
"18437","34","9","POINT (-75.300399 41.863776)"
"18976","3624","500","POINT (-75.139973 40.245004)"
"19083","6166","965","POINT (-75.31077 39.977505)"
"19178",,"0","POINT (-75.16562 39.951061)"
"19366","0",,"POINT (-75.626688 39.901497)"
"16832","94","10","POINT (-77.475973 40.840762)"
"15087","21","16","POINT (-79.850406 40.187395)"
"16028","342","61","POINT (-79.628167 40.971149)"
"17545","4439","558","POINT (-76.421892 40.170986)"
"15472","43","24","POINT (-79.717026 39.920348)"
"15683","1087","966","POINT (-79.595698 40.106125)"
"18823","47",,"POINT (-75.679123 41.779395)"
"17851","2140","120","POINT (-76.427989 40.79559)"
"19039",,,"POINT (-75.467568 39.942878)"
"16834","59","10","POINT (-78.121043 41.015176)"
"19492","177","75","POINT (-75.509486 40.290219)"
"17549","5",,"POINT (-76.09 40.15)"
"15052","725","174","POINT (-80.436797 40.66859)"
"16514","11",,"POINT (-80.08258 42.127951)"
"19106","2263","329","POINT (-75.146109 39.95046)"
"15427","150","96","POINT (-79.972991 40.062696)"
"16633","37","5","POINT (-78.229734 40.161192)"
"18052","8257","622","POINT (-75.49722 40.651833)"
"16312",,"0","POINT (-79.303246 41.93188)"
"15419","373","280","POINT (-79.89201 40.06249)"
"16538","0","0","POINT (-80.08258 42.127951)"
"17865","30","5","POINT (-76.790219 40.994276)"
"15231","5","0","POINT (-80.237384 40.505624)"
"18346","770","26","POINT (-75.404725 41.108602)"
"16027","49","28","POINT (-80.012269 40.816811)"
"15562","30","7","POINT (-79.123941 39.743189)"
"18979","12","0","POINT (-75.449173 40.311497)"
"16638","20",,"POINT (-78.199344 40.334705)"
"16415","1781","310","POINT (-80.230599 42.034559)"
"19187","0","0","POINT (-75.16562 39.951061)"
"19516","16","0","POINT (-76.006806 40.486495)"
"16679","153","39","POINT (-78.203057 40.158217)"
"19074","1158","232","POINT (-75.297673 39.888082)"
"19126","3407","503","POINT (-75.137059 40.054945)"
"15848","127","111","POINT (-78.726583 41.031871)"
"15258","0","0","POINT (-79.994945 40.442169)"
"15004","41","20","POINT (-80.384654 40.342681)"
"15006","44","22","POINT (-79.881705 40.631042)"
"17512","4095","721","POINT (-76.483955 40.043508)"
"17080","41","6","POINT (-76.802919 40.640562)"
"17365","513","100","POINT (-76.939487 40.053805)"
"17836","28","6","POINT (-76.628525 40.709071)"
"15623","126","73","POINT (-79.622369 40.366439)"
"15690","1644","362","POINT (-79.551984 40.633373)"
"17563","608","44","POINT (-76.181236 39.767119)"
"17569","1235","273","POINT (-76.093573 40.267116)"
"18356","85",,"POINT (-75.112218 41.009227)"
"16222","416","83","POINT (-79.260192 40.872256)"
"17739",,"0","POINT (-77.407633 41.357929)"
"18651","1983","300","POINT (-75.954474 41.245177)"
"16683","55","10","POINT (-78.096477 40.644684)"
"16915","1254","127","POINT (-77.971843 41.781863)"
"17250","57",,"POINT (-77.523246 39.73505)"
"15134","17",,"POINT (-79.855739 40.34352)"
"18846","155","17","POINT (-76.265694 41.596705)"
"17608","69",,"POINT (-76.307078 40.039401)"
"17309","402","71","POINT (-76.452652 39.873402)"
"19150","4551","581","POINT (-75.170956 40.072515)"
"16037","831","309","POINT (-80.126903 40.84573)"
"18222","2042","295","POINT (-75.993829 41.033969)"
"17177",,"0","POINT (-76.849162 40.298302)"
"18653","7",,"POINT (-75.825796 41.39663)"
"15864","319","101","POINT (-79.197365 41.102343)"
"15252","0","0","POINT (-79.994945 40.442169)"
"17249","79","22","POINT (-77.898175 40.243014)"
"19475","1919","703","POINT (-75.590106 40.174242)"
"15646","19","17","POINT (-79.347104 40.091576)"
"19346","9",,"POINT (-75.876443 39.809293)"
"18410","18",,"POINT (-75.689727 41.482056)"
"16636","153","47","POINT (-78.515524 40.606037)"
"15728","509","290","POINT (-78.970488 40.673498)"
"15229","2593","696","POINT (-80.03602 40.519024)"
"19029","816","135","POINT (-75.288131 39.869676)"
"18360","7294","250","POINT (-75.279082 40.972207)"
"17105","92","10","POINT (-76.877124 40.263788)"
"18943","12",,"POINT (-74.995333 40.282743)"
"17088","104","15","POINT (-76.284115 40.301745)"
"16123","373","103","POINT (-80.198157 40.821544)"
"19026","5853","1029","POINT (-75.304015 39.950249)"
"15473","687","331","POINT (-79.766805 40.078933)"
"18614","385","63","POINT (-76.399917 41.511486)"
"19001","3178","632","POINT (-75.127191 40.126654)"
"19342","3438","520","POINT (-75.504688 39.899739)"
"18960","2484","394","POINT (-75.318287 40.362423)"
"19022","789","130","POINT (-75.33955 39.863018)"
"18440","29","12","POINT (-75.754479 41.557065)"
"17084","996","50","POINT (-77.616888 40.677497)"
"17043","928","368","POINT (-76.900007 40.247326)"
"15841","27","20","POINT (-78.502719 41.256756)"
"15267","0","0","POINT (-79.994945 40.442169)"
"15921","184","91","POINT (-78.70085 40.317448)"
"17699","0","0","POINT (-76.307078 40.039401)"
"15062","1227","556","POINT (-79.882547 40.151875)"
"17834","996","58","POINT (-76.470676 40.792282)"
"17264","418","203","POINT (-77.987757 40.16764)"
"15202","3772","944","POINT (-80.069579 40.503897)"
"15331","156","98","POINT (-80.018937 40.105711)"
"15290",,"0","POINT (-80.022227 40.458386)"
"16940","35","7","POINT (-77.201442 41.957095)"
"19455","0","0","POINT (-75.278285 40.210901)"
"17814","869","127","POINT (-76.370324 41.235509)"
"15341","143","57","POINT (-80.357582 39.841105)"
"19089",,"0","POINT (-75.3881 40.0439)"
"16641","462","182","POINT (-78.565474 40.49498)"
"17126","0","0","POINT (-76.880022 40.261791)"
"17083","24","9","POINT (-76.47395 40.33798)"
"17201","6915","1599","POINT (-77.655008 39.953784)"
"19052","24","7","POINT (-75.446332 39.894814)"
"15737","100","39","POINT (-78.755414 40.606316)"
"16151","15","6","POINT (-80.207207 41.443234)"
"19435","39","21","POINT (-75.556766 40.326468)"
"17945","22",,"POINT (-76.376062 40.777309)"
"17985","281","29","POINT (-76.203463 40.921276)"
"19090","3943","625","POINT (-75.12216 40.14736)"
"15834","548","247","POINT (-78.252613 41.516766)"
"15821","22","7","POINT (-78.336351 41.317588)"
"18415","149","51","POINT (-75.111105 41.746558)"
"17840","74",,"POINT (-76.441331 40.771699)"
"15337","85","56","POINT (-80.367263 39.946678)"
"19081","1412","628","POINT (-75.346768 39.898129)"
"19170","5",,"POINT (-75.16562 39.951061)"
"19116","7567","1228","POINT (-75.015215 40.117137)"
"18078","1459","108","POINT (-75.616259 40.67395)"
"19063","6659","1250","POINT (-75.409371 39.918571)"
"19520","725","217","POINT (-75.804 40.157993)"
"15332","1359","580","POINT (-79.985478 40.247561)"
"16018",,"0","POINT (-79.8992 41.108299)"
"17876","372","63","POINT (-76.822504 40.851967)"
"15715","102","47","POINT (-78.870111 40.967659)"
"18701","387","59","POINT (-75.884574 41.243616)"
"16550",,,"POINT (-80.087491 42.13284)"
"17065","753","194","POINT (-77.193473 40.114565)"
"15606","0","0","POINT (-79.547152 40.310785)"
"17881","359","37","POINT (-76.660566 40.767643)"
"16023","1364","233","POINT (-79.754316 40.785814)"
"19429",,,"POINT (-75.302186 40.07803)"
"19113","8","0","POINT (-75.274498 39.866725)"
"15532","33",,"POINT (-79.069802 39.765797)"
"19339","0","0","POINT (-75.520599 39.884998)"
"17066","1119","259","POINT (-77.868812 40.37709)"
"15033","767","373","POINT (-79.862896 40.17759)"
"16404","530","59","POINT (-79.790328 41.726375)"
"16565",,,"POINT (-80.099658 42.068961)"
"17360","1502","249","POINT (-76.752119 39.852402)"
"15679","364","326","POINT (-79.649794 40.184057)"
"16316","999","304","POINT (-80.304264 41.610904)"
"18848","1997","351","POINT (-76.430458 41.752146)"
"15449","26","22","POINT (-79.783441 39.965817)"
"18055","2613","211","POINT (-75.307974 40.586689)"
"16746","240","19","POINT (-78.13434 41.772763)"
"15722","398","178","POINT (-78.724957 40.596893)"
"15739","80","37","POINT (-79.161908 40.67624)"
"19030","2490","602","POINT (-74.826948 40.172468)"
"16132","47","33","POINT (-80.502165 41.006737)"
"17554","1782","345","POINT (-76.42692 40.041151)"
"19443","8","0","POINT (-75.339123 40.24408)"
"16342","548","83","POINT (-79.932259 41.324025)"
"19473","2679","601","POINT (-75.469103 40.254083)"
"15474","309","100","POINT (-79.901814 39.74838)"
"15233","618","81","POINT (-80.025402 40.455036)"
"17730","38",,"POINT (-76.879483 41.108468)"
"19551","909","332","POINT (-76.13874 40.362211)"
"18062","5738","498","POINT (-75.572458 40.518028)"
"17842","1736","304","POINT (-77.031438 40.80493)"
"16116","405","211","POINT (-80.45986 41.035002)"
"16034","383","74","POINT (-79.731555 40.860222)"
"17933","50","5","POINT (-76.241575 40.602338)"
"17504","31",,"POINT (-76.327287 40.023265)"
"19504","893","244","POINT (-75.589702 40.405469)"
"16127","2854","741","POINT (-80.07629 41.173449)"
"19244","0","0","POINT (-75.16562 39.951061)"
"16621","140","37","POINT (-78.118756 40.234672)"
"17778","7",,"POINT (-77.948349 41.301157)"
"19078","2162","403","POINT (-75.322045 39.876717)"
"16401","780","99","POINT (-80.392189 41.882061)"
"16848","99","6","POINT (-77.532563 41.015952)"
"15350","130","51","POINT (-80.200901 40.292053)"
"19046","3064","590","POINT (-75.107926 40.100158)"
"17257","5135","1128","POINT (-77.494279 40.052705)"
"16213","23","6","POINT (-79.564465 41.138425)"
"17543","9336","1374","POINT (-76.296603 40.165596)"
"16935","192","63","POINT (-77.323795 41.898616)"
"17121",,,"POINT (-76.885084 40.273773)"
"16625","582","252","POINT (-78.513903 40.296821)"
"18840","3574","150","POINT (-76.510157 41.979023)"
"17601","11089","2386","POINT (-76.320393 40.072525)"
"18099","0","0","POINT (-75.495191 40.53676)"
"15647","52","32","POINT (-79.724928 40.342529)"
"18465","258","23","POINT (-75.535301 41.829347)"
"15095","5","0","POINT (-80.079507 40.653208)"
"15339","0","0","POINT (-80.156116 40.303121)"
"15823","150","111","POINT (-78.710964 41.257251)"
"16821","89","15","POINT (-78.202157 40.965124)"
"15024","1667","527","POINT (-79.844299 40.573759)"
"19076","1420","291","POINT (-75.307517 39.885584)"
"17856","731","131","POINT (-76.928403 41.056168)"
"17815","6383","583","POINT (-76.44734 41.027083)"
"19507","611","90","POINT (-76.272318 40.487349)"
"18925","979","165","POINT (-75.067861 40.289325)"
"17724","886","149","POINT (-76.86745 41.645237)"
"15713","36","21","POINT (-79.26001 40.562818)"
"17041","15","5","POINT (-76.540288 40.219891)"
"19522","2626","597","POINT (-75.816564 40.446356)"
"16228","97","9","POINT (-79.535444 40.760869)"
"19036","2597","445","POINT (-75.293278 39.903707)"
"15946","1183","627","POINT (-78.672887 40.388525)"
"15082","84","25","POINT (-80.213831 40.379599)"
"18037","1870","143","POINT (-75.533597 40.678821)"
"18942","529","71","POINT (-75.162754 40.47053)"
"15236","6388","2158","POINT (-79.979113 40.343201)"
"17404","10100","1721","POINT (-76.765262 39.988863)"
"15140","546","190","POINT (-79.776188 40.406261)"
"17035","151","6","POINT (-77.584004 40.428814)"
"17705","0","0","POINT (-77.04192 41.241489)"
"17954","1134","145","POINT (-76.260543 40.689956)"
"16412","2008","377","POINT (-80.15905 41.88166)"
"18508","2281","547","POINT (-75.661539 41.443291)"
"19142","5944","486","POINT (-75.23371 39.921983)"
"18212","24",,"POINT (-75.705165 40.775356)"
"15757","240","106","POINT (-78.727093 40.888209)"
"16698","431",,"POINT (-78.351417 40.825083)"
"16505","3111","421","POINT (-80.160315 42.101934)"
"19108","15",,"POINT (-75.16196 39.959715)"
"19093","0","0","POINT (-75.16562 39.951061)"
"18447","1608","483","POINT (-75.612355 41.494858)"
"15437","334","165","POINT (-79.59976 39.790972)"
"15144","743","189","POINT (-79.782444 40.544533)"
"17830","391","40","POINT (-76.788587 40.688258)"
"17726","7","0","POINT (-77.4314 41.124623)"
"18443","72","14","POINT (-75.098131 41.663281)"
"19073","3659","650","POINT (-75.425557 39.983088)"
"19111","13127","1687","POINT (-75.079622 40.059564)"
"17758","172","24","POINT (-76.526244 41.371321)"
"18830","109","15","POINT (-76.103216 41.960334)"
"19196","0","0","POINT (-75.16562 39.951061)"
"19147","6485","679","POINT (-75.15489 39.936521)"
"19373","605","78","POINT (-75.534211 39.904747)"
"16522","0","0","POINT (-80.08258 42.127951)"
"16943","55","12","POINT (-77.581636 41.844106)"
"17564",,,"POINT (-76.370338 40.205532)"
"15548","8",,"POINT (-78.941241 40.099813)"
"16879","104","11","POINT (-78.14717 40.963738)"
"17042","10719","1871","POINT (-76.426501 40.304366)"
"19114","6427","822","POINT (-75.002594 40.065415)"
"16804","21",,"POINT (-77.858055 40.789676)"
"19061","4477","494","POINT (-75.436162 39.831242)"
"16230","103","20","POINT (-79.272599 41.021097)"
"16836","227","27","POINT (-78.247083 41.128062)"
"16692","112","36","POINT (-78.717582 40.754619)"
"16629","8",,"POINT (-78.515146 40.534611)"
"17243","399","150","POINT (-77.890632 40.246256)"
"18044","39",,"POINT (-75.216698 40.689353)"
"17339","1142","348","POINT (-76.876132 40.139737)"
"17822","7",,"POINT (-76.604472 40.96682)"
"17801","4350","507","POINT (-76.759796 40.84014)"
"17534","25",,"POINT (-76.108212 40.038403)"
"15759","415","140","POINT (-79.034674 40.769467)"
"16146","2552","607","POINT (-80.499521 41.232037)"
"17219","66","17","POINT (-77.702053 40.231534)"
"18032","2487","225","POINT (-75.469865 40.656826)"
"16852","54","5","POINT (-77.520588 40.933318)"
"19555","783","172","POINT (-75.952418 40.493453)"
"15697","450","329","POINT (-79.580712 40.240389)"
"19438","4120","553","POINT (-75.388577 40.267083)"
"16726","73","29","POINT (-78.573903 41.814534)"
"15244","7",,"POINT (-80.165811 40.456302)"
"15230","23","6","POINT (-79.994945 40.442169)"
"15261","45","0","POINT (-79.961769 40.444373)"
"15316","45","27","POINT (-80.291069 39.740633)"
"17103","2548","380","POINT (-76.861738 40.274425)"
"18074","893","188","POINT (-75.510357 40.316649)"
"18502","5",,"POINT (-75.662346 41.409113)"
"18451","43","17","POINT (-75.210674 41.384707)"
"16666","636","116","POINT (-78.305922 40.868086)"
"19440","3434","576","POINT (-75.292839 40.28033)"
"17923","67","7","POINT (-76.331099 40.657538)"
"17315","6576","1001","POINT (-76.863679 40.013396)"
"16257","0","0","POINT (-79.36 41.33)"
"15090","4626","1132","POINT (-80.065325 40.623937)"
"18240","868","62","POINT (-75.853703 40.856733)"
"19341","2759","984","POINT (-75.640309 40.041844)"
"15486","323","212","POINT (-79.699235 40.029114)"
"17938","471","77","POINT (-76.48825 40.658463)"
"18235","5032","267","POINT (-75.694804 40.831454)"
"17312","11",,"POINT (-76.505104 39.94625)"
"17946","44","8","POINT (-76.244586 40.805872)"
"15268","0","0","POINT (-79.994945 40.442169)"
"16616","23","10","POINT (-78.445919 40.763706)"
"15671","110","88","POINT (-79.319125 40.352903)"
"17014","33",,"POINT (-77.106186 40.657649)"
"17980","666","98","POINT (-76.573254 40.56266)"
"17223","63","37","POINT (-77.953164 40.065074)"
"18053","561","54","POINT (-75.705843 40.712894)"
"15544","40","22","POINT (-79.091337 40.135531)"
"17772","421","54","POINT (-76.717891 41.115125)"
"19436","30","50","POINT (-75.250109 40.202084)"
"15510","835","9","POINT (-79.037998 39.961456)"
"18953","17",,"POINT (-75.162564 40.524862)"
"15756","23","16","POINT (-79.297962 40.570422)"
"17331","11397","3340","POINT (-76.976247 39.79297)"
"15368","75","65","POINT (-79.991301 40.013923)"
"15776","11","5","POINT (-79.109992 41.011287)"
"19057","3385","858","POINT (-74.857137 40.141793)"
"16335","5694","1500","POINT (-80.155943 41.632921)"
"19143","13099","1110","POINT (-75.227712 39.944215)"
"18337","2781","428","POINT (-74.891982 41.323893)"
"17835","10","5","POINT (-77.205979 40.955085)"
"17978","28","11","POINT (-76.652803 40.628659)"
"19099","0","0","POINT (-75.16562 39.951061)"
"16212","92","8","POINT (-79.580555 40.754334)"
"17212","123","82","POINT (-78.07733 39.808777)"
"18081","63","5","POINT (-75.286914 40.556926)"
"17831","18",,"POINT (-76.835968 40.834303)"
"16421","511","54","POINT (-79.938439 42.16915)"
"19374","184","37","POINT (-75.754139 39.827221)"
"15642","8098","3865","POINT (-79.716446 40.320929)"
"19352","1600","290","POINT (-75.891716 39.782832)"
"16221","11","0","POINT (-79.446423 41.098576)"
"17747","519","34","POINT (-77.294327 41.040757)"
"19423","7","0","POINT (-75.368909 40.210301)"
"15243","2677","832","POINT (-80.071541 40.375189)"
"18105","111","11","POINT (-75.469759 40.602753)"
"19197",,"0","POINT (-75.16562 39.951061)"
"15312","527","280","POINT (-80.437608 40.250477)"
"18507","982","191","POINT (-75.706195 41.359226)"
