"vehicle_id","timestamp","speed","route_id","trip_id","trip_headsign","location_1"
"2227","2016-08-25T23:54:25.000","11.62304","1","1669535","1-Metric/South Congress-SB","(30.407507, -97.69714)"
"2203","2016-08-25T17:56:15.000","0.0","1","1669539","1-Metric/South Congress-SB","(30.271053, -97.74557)"
"8922","2016-08-25T20:20:45.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.41089, -97.69509)"
"8940","2016-08-25T20:06:44.000","0.0","1","1669520","1-Metric/South Congress-SB","(30.35314, -97.70576)"
"8940","2016-08-25T21:43:14.000","0.0","1","1669520","1-Metric/South Congress-SB","(30.356688, -97.7012)"
"8941","2016-08-25T18:02:29.000","0.0","1","1669540","1-Metric/South Congress-SB","(30.418343, -97.66906)"
"2203","2016-08-25T11:59:54.000","7.59968","1","1669514","1-Metric/South Congress-SB","(30.42607, -97.67732)"
"8917","2016-08-25T21:27:19.000","6.7056","1","1669518","1-Metric/South Congress-SB","(30.366478, -97.703926)"
"2203","2016-08-25T22:01:19.000","12.51712","1","1669521","1-Metric/South Congress-SB","(30.362215, -97.697624)"
"8908","2016-08-25T12:54:49.000","0.0","1","1669513","1-Metric/South Congress-SB","(30.361748, -97.697876)"
"2227","2016-08-26T01:10:21.000","15.6464","1","1669535","1-Metric/South Congress-SB","(30.37602, -97.71776)"
"8922","2016-08-25T14:35:04.000","9.83488","1","1669545","1-Metric/South Congress-SB","(30.380035, -97.71627)"
"8908","2016-08-25T18:24:29.000","0.0","1","1669529","1-Metric/South Congress-SB","(30.274984, -97.74414)"
"8940","2016-08-25T21:23:15.000","0.0","1","1669520","1-Metric/South Congress-SB","(30.391777, -97.70877)"
"8908","2016-08-25T16:38:35.000","0.0","1","1669529","1-Metric/South Congress-SB","(30.418507, -97.66896)"
"2227","2016-08-25T19:08:40.000","4.02336","1","1669524","1-Metric/South Congress-SB","(30.424723, -97.67273)"
"2208","2016-08-25T12:40:08.000","4.4704","1","1669538","1-Metric/South Congress-SB","(30.223642, -97.766335)"
"8902","2016-08-26T01:03:53.000","0.0","1","1669536","1-Metric/South Congress-SB","(30.237997, -97.75433)"
"8850","2016-08-25T10:37:18.000","0.0","1","1669516","1-Metric/South Congress-SB","(30.373077, -97.71811)"
"8908","2016-08-25T16:58:34.000","0.0","1","1669529","1-Metric/South Congress-SB","(30.418316, -97.66909)"
"2227","2016-08-26T02:10:53.000","0.0","1","1669535","1-Metric/South Congress-SB","(30.223064, -97.76688)"
"2227","2016-08-26T00:14:24.000","0.0","1","1669535","1-Metric/South Congress-SB","(30.418343, -97.66909)"
"2227","2016-08-26T01:40:19.000","12.07008","1","1669535","1-Metric/South Congress-SB","(30.29869, -97.74078)"
"2203","2016-08-25T23:27:16.000","0.0","1","1669521","1-Metric/South Congress-SB","(30.20519, -97.774765)"
"8940","2016-08-25T23:11:10.000","0.0","1","1669520","1-Metric/South Congress-SB","(30.204227, -97.77514)"
"8917","2016-08-25T18:14:58.000","1.78816","1","1669530","1-Metric/South Congress-SB","(30.34984, -97.711205)"
"8940","2016-08-25T13:05:44.000","11.62304","1","1669515","1-Metric/South Congress-SB","(30.251308, -97.749146)"
"8902","2016-08-25T23:59:56.000","0.0","1","1669536","1-Metric/South Congress-SB","(30.38889, -97.71042)"
"8908","2016-08-25T12:28:51.000","16.98752","1","1669513","1-Metric/South Congress-SB","(30.420626, -97.683754)"
"8902","2016-08-25T23:33:58.000","0.89408","1","1669536","1-Metric/South Congress-SB","(30.425245, -97.673775)"
"8940","2016-08-25T22:33:11.000","10.28192","1","1669520","1-Metric/South Congress-SB","(30.269897, -97.74604)"
"8922","2016-08-25T10:03:20.000","27.71648","1","1669511","1-Metric/South Congress-SB","(30.346512, -97.69537)"
"2208","2016-08-25T22:14:29.000","8.9408","1","1669522","1-Metric/South Congress-SB","(30.23181, -97.75896)"
"2208","2016-08-26T00:53:12.000","5.81152","1","1669534","1-Metric/South Congress-SB","(30.418316, -97.66763)"
"8908","2016-08-25T22:12:39.000","0.0","1","1669519","1-Metric/South Congress-SB","(30.400852, -97.70294)"
"8850","2016-08-25T11:43:14.000","8.49376","1","1669516","1-Metric/South Congress-SB","(30.193392, -97.77869)"
"8917","2016-08-25T22:39:15.000","12.51712","1","1669518","1-Metric/South Congress-SB","(30.398212, -97.70459)"
"8934","2016-08-25T19:43:10.000","0.0","1","1669528","1-Metric/South Congress-SB","(30.21201, -97.7709)"
"8922","2016-08-25T22:06:39.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.190807, -97.77141)"
"8917","2016-08-25T17:27:32.000","0.0","1","1669530","1-Metric/South Congress-SB","(30.418316, -97.66909)"
"8917","2016-08-25T17:15:33.000","0.0","1","1669530","1-Metric/South Congress-SB","(30.418343, -97.66909)"
"8917","2016-08-25T11:47:03.000","8.49376","1","1669512","1-Metric/South Congress-SB","(30.364525, -97.69997)"
"8902","2016-08-25T18:38:13.000","0.0","1","1669526","1-Metric/South Congress-SB","(30.41848, -97.66893)"
"2203","2016-08-26T02:49:05.000","0.0","1","1669533","1-Metric/South Congress-SB","(30.336172, -97.71998)"
"8902","2016-08-25T18:48:12.000","0.0","1","1669526","1-Metric/South Congress-SB","(30.418453, -97.66893)"
"2208","2016-08-25T20:12:36.000","0.0","1","1669522","1-Metric/South Congress-SB","(30.418316, -97.66909)"
"8902","2016-08-26T04:43:40.000","0.0","1","1669542","1-Metric/South Congress-SB","(30.350115, -97.71222)"
"8850","2016-08-26T00:46:31.000","12.96416","1","1669527","1-Metric/South Congress-SB","(30.34247, -97.71593)"
"8940","2016-08-25T13:27:43.000","0.0","1","1669515","1-Metric/South Congress-SB","(30.193228, -97.778786)"
"2203","2016-08-25T12:31:52.000","0.0","1","1669514","1-Metric/South Congress-SB","(30.35919, -97.69933)"
"2203","2016-08-26T01:57:08.000","0.0","1","1669533","1-Metric/South Congress-SB","(30.418343, -97.66909)"
"2208","2016-08-26T01:50:18.000","0.0","1","1669534","1-Metric/South Congress-SB","(30.386415, -97.71181)"
"8908","2016-08-25T17:08:34.000","0.0","1","1669529","1-Metric/South Congress-SB","(30.418316, -97.66909)"
"8922","2016-08-25T19:16:48.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.36755, -97.70649)"
"8852","2016-08-26T03:40:33.000","1.34112","1","1669531","1-Metric/South Congress-SB","(30.42662, -97.67647)"
"8934","2016-08-25T17:51:16.000","0.0","1","1669528","1-Metric/South Congress-SB","(30.418535, -97.66893)"
"8940","2016-08-25T15:20:42.000","0.0","1","1669543","1-Metric/South Congress-SB","(30.363892, -97.69854)"
"8940","2016-08-25T11:21:49.000","0.0","1","1669515","1-Metric/South Congress-SB","(30.418343, -97.66909)"
"2203","2016-08-25T20:35:24.000","14.30528","1","1669521","1-Metric/South Congress-SB","(30.383995, -97.713234)"
"8917","2016-08-25T14:15:43.000","8.9408","1","1669512","1-Metric/South Congress-SB","(30.265856, -97.7475)"
"8922","2016-08-25T19:32:12.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.408058, -97.69696)"
"8850","2016-08-25T10:45:17.000","8.04672","1","1669516","1-Metric/South Congress-SB","(30.359024, -97.699425)"
"2208","2016-08-25T21:36:31.000","12.96416","1","1669522","1-Metric/South Congress-SB","(30.301632, -97.738914)"
"2203","2016-08-26T03:37:02.000","10.28192","1","1669533","1-Metric/South Congress-SB","(30.22092, -97.76526)"
"2227","2016-08-26T02:26:17.000","10.28192","1","1669535","1-Metric/South Congress-SB","(30.190615, -97.76973)"
"8902","2016-08-25T10:18:42.000","0.0","1","1669517","1-Metric/South Congress-SB","(30.359245, -97.69933)"
"8941","2016-08-25T19:42:23.000","1.34112","1","1669540","1-Metric/South Congress-SB","(30.260548, -97.74889)"
"8908","2016-08-25T21:50:18.000","5.36448","1","1669519","1-Metric/South Congress-SB","(30.417902, -97.66706)"
"8934","2016-08-25T23:40:58.000","13.85824","1","1669541","1-Metric/South Congress-SB","(30.34225, -97.71605)"
"8917","2016-08-25T16:36:47.000","9.38784","1","1669530","1-Metric/South Congress-SB","(30.364525, -97.69997)"
"2203","2016-08-25T21:17:22.000","0.0","1","1669521","1-Metric/South Congress-SB","(30.418316, -97.66906)"
"2210","2016-08-26T04:08:26.000","12.51712","1","1669532","1-Metric/South Congress-SB","(30.222845, -97.76406)"
"8852","2016-08-26T04:50:29.000","12.51712","1","1669531","1-Metric/South Congress-SB","(30.241434, -97.75269)"
"8941","2016-08-25T18:40:27.000","0.0","1","1669540","1-Metric/South Congress-SB","(30.41342, -97.69053)"
"8902","2016-08-25T19:56:09.000","1.78816","1","1669526","1-Metric/South Congress-SB","(30.290495, -97.74139)"
"2227","2016-08-25T21:32:32.000","15.6464","1","1669524","1-Metric/South Congress-SB","(30.212725, -97.770454)"
"8917","2016-08-25T12:35:50.000","0.0","1","1669512","1-Metric/South Congress-SB","(30.418316, -97.66912)"
"8852","2016-08-26T04:26:30.000","0.89408","1","1669531","1-Metric/South Congress-SB","(30.292173, -97.741325)"
"2208","2016-08-25T15:34:51.000","0.0","1","1669544","1-Metric/South Congress-SB","(30.418343, -97.66915)"
"8917","2016-08-25T23:09:14.000","6.25856","1","1669518","1-Metric/South Congress-SB","(30.342964, -97.71574)"
"8908","2016-08-25T20:52:21.000","0.0","1","1669519","1-Metric/South Congress-SB","(30.363865, -97.69835)"
"8922","2016-08-25T21:56:39.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.214788, -97.76916)"
"8908","2016-08-25T17:54:31.000","0.0","1","1669529","1-Metric/South Congress-SB","(30.336887, -97.719536)"
"8908","2016-08-25T11:58:52.000","0.0","1","1669513","1-Metric/South Congress-SB","(30.418316, -97.66912)"
"8908","2016-08-25T13:42:47.000","0.0","1","1669513","1-Metric/South Congress-SB","(30.267313, -97.747025)"
"2203","2016-08-26T01:23:09.000","12.07008","1","1669533","1-Metric/South Congress-SB","(30.378716, -97.71653)"
"8941","2016-08-25T22:31:15.000","13.85824","1","1669537","1-Metric/South Congress-SB","(30.393978, -97.70702)"
"2203","2016-08-25T23:01:17.000","5.81152","1","1669521","1-Metric/South Congress-SB","(30.257853, -97.74775)"
"2203","2016-08-25T16:00:41.000","9.83488","1","1669539","1-Metric/South Congress-SB","(30.414932, -97.68872)"
"8902","2016-08-25T17:52:16.000","15.19936","1","1669526","1-Metric/South Congress-SB","(30.356192, -97.7019)"
"8941","2016-08-25T23:08:13.000","0.0","1","1669537","1-Metric/South Congress-SB","(30.41782, -97.66662)"
"2227","2016-08-26T02:05:32.000","12.51712","1","1669535","1-Metric/South Congress-SB","(30.236732, -97.75542)"
"8940","2016-08-25T16:39:09.000","12.96416","1","1669543","1-Metric/South Congress-SB","(30.390512, -97.709465)"
"2208","2016-08-26T02:20:17.000","12.07008","1","1669534","1-Metric/South Congress-SB","(30.306583, -97.73581)"
"2208","2016-08-26T02:48:15.000","0.0","1","1669534","1-Metric/South Congress-SB","(30.23797, -97.75433)"
"8941","2016-08-25T17:40:30.000","0.0","1","1669540","1-Metric/South Congress-SB","(30.408085, -97.69692)"
"8852","2016-08-26T03:18:34.000","12.51712","1","1669531","1-Metric/South Congress-SB","(30.424145, -97.67099)"
"8850","2016-08-25T19:04:49.000","0.0","1","1669525","1-Metric/South Congress-SB","(30.418316, -97.66909)"
"2208","2016-08-25T12:21:03.000","0.0","1","1669538","1-Metric/South Congress-SB","(30.26745, -97.746956)"
"8934","2016-08-25T19:29:11.000","0.0","1","1669528","1-Metric/South Congress-SB","(30.23907, -97.75336)"
"8941","2016-08-25T23:34:12.000","16.54048","1","1669537","1-Metric/South Congress-SB","(30.385342, -97.71247)"
"8922","2016-08-25T15:19:02.000","0.0","1","1669545","1-Metric/South Congress-SB","(30.418343, -97.66912)"
"8902","2016-08-25T20:30:07.000","4.02336","1","1669526","1-Metric/South Congress-SB","(30.221497, -97.76501)"
"8940","2016-08-25T17:59:26.000","13.4112","1","1669543","1-Metric/South Congress-SB","(30.22576, -97.76241)"
"2208","2016-08-25T17:14:46.000","0.0","1","1669544","1-Metric/South Congress-SB","(30.23797, -97.75437)"
"2203","2016-08-25T20:57:23.000","0.0","1","1669521","1-Metric/South Congress-SB","(30.418535, -97.66893)"
"8902","2016-08-25T23:01:59.000","0.0","1","1669536","1-Metric/South Congress-SB","(30.35314, -97.70576)"
"8934","2016-08-25T22:51:00.000","9.83488","1","1669541","1-Metric/South Congress-SB","(30.424034, -97.6702)"
"8902","2016-08-26T04:09:42.000","8.04672","1","1669542","1-Metric/South Congress-SB","(30.418123, -97.6665)"
"8941","2016-08-25T19:01:21.000","6.25856","1","1669540","1-Metric/South Congress-SB","(30.363123, -97.6973)"
"8902","2016-08-26T00:53:53.000","0.0","1","1669536","1-Metric/South Congress-SB","(30.258924, -97.748795)"
"2227","2016-08-25T21:22:32.000","14.30528","1","1669524","1-Metric/South Congress-SB","(30.233322, -97.75801)"
"8850","2016-08-25T18:28:51.000","11.176","1","1669525","1-Metric/South Congress-SB","(30.389055, -97.71016)"
"2203","2016-08-25T11:14:24.000","8.9408","1","1669514","1-Metric/South Congress-SB","(30.414684, -97.68926)"
"8941","2016-08-25T18:50:26.000","12.51712","1","1669540","1-Metric/South Congress-SB","(30.384903, -97.71279)"
"8902","2016-08-25T19:09:54.000","0.0","1","1669526","1-Metric/South Congress-SB","(30.394857, -97.70677)"
"8917","2016-08-25T16:55:34.000","13.85824","1","1669530","1-Metric/South Congress-SB","(30.404537, -97.69826)"
"2203","2016-08-26T01:53:08.000","0.0","1","1669533","1-Metric/South Congress-SB","(30.418343, -97.66909)"
"8934","2016-08-26T00:24:55.000","0.44704","1","1669541","1-Metric/South Congress-SB","(30.224522, -97.76308)"
"8908","2016-08-25T21:10:20.000","0.89408","1","1669519","1-Metric/South Congress-SB","(30.401155, -97.70247)"
"2203","2016-08-25T23:11:17.000","0.0","1","1669521","1-Metric/South Congress-SB","(30.238026, -97.75433)"
"8941","2016-08-25T23:50:11.000","0.0","1","1669537","1-Metric/South Congress-SB","(30.355286, -97.7031)"
"8902","2016-08-25T18:28:14.000","0.0","1","1669526","1-Metric/South Congress-SB","(30.418507, -97.66893)"
"8941","2016-08-25T23:58:11.000","12.51712","1","1669537","1-Metric/South Congress-SB","(30.346073, -97.7139)"
"8917","2016-08-25T19:08:24.000","0.0","1","1669530","1-Metric/South Congress-SB","(30.247128, -97.75063)"
"8922","2016-08-25T10:13:19.000","0.0","1","1669511","1-Metric/South Congress-SB","(30.423925, -97.67049)"
"8934","2016-08-25T17:09:18.000","0.0","1","1669528","1-Metric/South Congress-SB","(30.373297, -97.71836)"
"8934","2016-08-26T00:40:54.000","0.0","1","1669541","1-Metric/South Congress-SB","(30.192127, -97.77603)"
"8940","2016-08-25T20:47:17.000","0.0","1","1669520","1-Metric/South Congress-SB","(30.418343, -97.66909)"
"8934","2016-08-25T22:03:02.000","0.0","1","1669541","1-Metric/South Congress-SB","(30.391502, -97.70877)"
"8922","2016-08-25T19:26:48.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.39208, -97.70839)"
"8940","2016-08-25T12:31:46.000","0.0","1","1669515","1-Metric/South Congress-SB","(30.311037, -97.73296)"
"8917","2016-08-25T12:45:49.000","0.0","1","1669512","1-Metric/South Congress-SB","(30.422714, -97.6675)"
"8852","2016-08-26T04:18:31.000","9.83488","1","1669531","1-Metric/South Congress-SB","(30.315603, -97.73242)"
"2203","2016-08-26T02:51:23.000","10.72896","1","1669533","1-Metric/South Congress-SB","(30.325668, -97.72656)"
"8908","2016-08-25T12:52:50.000","0.0","1","1669513","1-Metric/South Congress-SB","(30.363783, -97.6987)"
"8902","2016-08-25T19:47:42.000","12.96416","1","1669526","1-Metric/South Congress-SB","(30.309828, -97.73379)"
"8852","2016-08-26T04:44:29.000","0.0","1","1669531","1-Metric/South Congress-SB","(30.258705, -97.7487)"
"2203","2016-08-25T16:55:12.000","12.07008","1","1669539","1-Metric/South Congress-SB","(30.411522, -97.69243)"
"2208","2016-08-25T21:10:33.000","9.38784","1","1669522","1-Metric/South Congress-SB","(30.361362, -97.69807)"
"2203","2016-08-25T13:21:49.000","12.07008","1","1669514","1-Metric/South Congress-SB","(30.256285, -97.74734)"
"8922","2016-08-25T21:16:42.000","0.0","1","1669523","1-Metric/South Congress-SB","(30.288158, -97.74158)"
"8940","2016-08-25T20:57:16.000","0.0","1","1669520","1-Metric/South Congress-SB","(30.41837, -97.66906)"
"8940","2016-08-25T12:17:46.000","6.25856","1","1669515","1-Metric/South Congress-SB","(30.33785, -97.7189)"
"8917","2016-08-25T22:19:16.000","0.0","1","1669518","1-Metric/South Congress-SB","(30.422, -97.665924)"
"8850","2016-08-25T10:25:18.000","4.4704","1","1669516","1-Metric/South Congress-SB","(30.41078, -97.6955)"
"2208","2016-08-26T02:19:45.000","12.07008","1","1669534","1-Metric/South Congress-SB","(30.30969, -97.73376)"
"8917","2016-08-25T17:55:30.000","8.49376","1","1669530","1-Metric/South Congress-SB","(30.389715, -97.70994)"
"8934","2016-08-25T19:03:12.000","4.91744","1","1669528","1-Metric/South Congress-SB","(30.300697, -97.73949)"
"8922","2016-08-25T14:45:03.000","0.0","1","1669545","1-Metric/South Congress-SB","(30.41056, -97.695656)"
"2203","2016-08-25T17:23:34.000","5.81152","1","1669539","1-Metric/South Congress-SB","(30.339638, -97.71786)"
"8902","2016-08-25T18:10:15.000","0.0","1","1669526","1-Metric/South Congress-SB","(30.395792, -97.70573)"
"8902","2016-08-25T11:08:39.000","4.91744","1","1669517","1-Metric/South Congress-SB","(30.22301, -97.76615)"
"8850","2016-08-26T00:56:30.000","0.0","1","1669527","1-Metric/South Congress-SB","(30.311066, -97.73296)"
"8908","2016-08-25T13:28:48.000","4.02336","1","1669513","1-Metric/South Congress-SB","(30.295666, -97.742744)"
"8917","2016-08-25T22:59:15.000","9.38784","1","1669518","1-Metric/South Congress-SB","(30.361362, -97.69807)"
"2227","2016-08-25T18:52:41.000","12.51712","1","1669524","1-Metric/South Congress-SB","(30.372803, -97.717224)"
"8908","2016-08-25T11:39:06.000","9.83488","1","1669513","1-Metric/South Congress-SB","(30.407618, -97.69711)"
"8902","2016-08-25T10:42:40.000","10.72896","1","1669517","1-Metric/South Congress-SB","(30.285738, -97.7418)"
"8850","2016-08-25T18:54:49.000","0.0","1","1669525","1-Metric/South Congress-SB","(30.418316, -97.66909)"
