"Site","Site ID","Parameter","Date","Value","Units"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/23/2018 0:00","5182","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/22/2018 0:00","5240","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/21/2018 0:00","5302","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/20/2018 0:00","5367","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/19/2018 0:00","5438","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/18/2018 0:00","5504","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/17/2018 0:00","5574","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/16/2018 0:00","5644","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/15/2018 0:00","5710","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/14/2018 0:00","5767","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/13/2018 0:00","5828","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/12/2018 0:00","5887","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/11/2018 0:00","5946","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/10/2018 0:00","6007","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/9/2018 0:00","6068","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/8/2018 0:00","6137","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/7/2018 0:00","6201","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/6/2018 0:00","6270","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/5/2018 0:00","6338","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/4/2018 0:00","6401","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/3/2018 0:00","6465","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/2/2018 0:00","6529","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","7/1/2018 0:00","6581","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/30/2018 0:00","6638","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/29/2018 0:00","6692","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/28/2018 0:00","6745","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/27/2018 0:00","6779","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/26/2018 0:00","6809","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/25/2018 0:00","6838","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/24/2018 0:00","6866","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/23/2018 0:00","6890","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/22/2018 0:00","6913","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/21/2018 0:00","6939","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/20/2018 0:00","6955","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/19/2018 0:00","6974","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/18/2018 0:00","6985","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/17/2018 0:00","6985","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/16/2018 0:00","6986","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/15/2018 0:00","6990","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/14/2018 0:00","7001","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/13/2018 0:00","7009","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/12/2018 0:00","7005","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/11/2018 0:00","7002","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/10/2018 0:00","7006","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/9/2018 0:00","7017","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/8/2018 0:00","7021","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/7/2018 0:00","7018","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/6/2018 0:00","7020","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/5/2018 0:00","7028","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/4/2018 0:00","7035","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/3/2018 0:00","7035","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/2/2018 0:00","7032","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","6/1/2018 0:00","7025","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/31/2018 0:00","7024","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/30/2018 0:00","7022","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/29/2018 0:00","7028","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/28/2018 0:00","7047","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/27/2018 0:00","7036","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/26/2018 0:00","7022","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/25/2018 0:00","7012","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/24/2018 0:00","7014","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/23/2018 0:00","7024","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/22/2018 0:00","7033","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/21/2018 0:00","7033","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/20/2018 0:00","7017","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/19/2018 0:00","7020","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/18/2018 0:00","7018","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/17/2018 0:00","7018","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/16/2018 0:00","7033","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/15/2018 0:00","7029","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/14/2018 0:00","6994","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/13/2018 0:00","6998","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/12/2018 0:00","7044","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/11/2018 0:00","7066","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/10/2018 0:00","7071","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/9/2018 0:00","7078","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/8/2018 0:00","7079","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/7/2018 0:00","7074","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/6/2018 0:00","7059","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/5/2018 0:00","7029","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/4/2018 0:00","6999","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/3/2018 0:00","7030","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/2/2018 0:00","7075","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","5/1/2018 0:00","7093","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/30/2018 0:00","7109","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/29/2018 0:00","7117","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/28/2018 0:00","7115","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/27/2018 0:00","7033","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/26/2018 0:00","6935","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/25/2018 0:00","6817","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/24/2018 0:00","6719","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/23/2018 0:00","6620","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/22/2018 0:00","6530","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/21/2018 0:00","6494","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/20/2018 0:00","6517","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/19/2018 0:00","6569","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/18/2018 0:00","6621","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/17/2018 0:00","6670","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/16/2018 0:00","6717","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/15/2018 0:00","6774","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/14/2018 0:00","6832","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/13/2018 0:00","6882","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/12/2018 0:00","6901","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/11/2018 0:00","6912","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/10/2018 0:00","6958","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/9/2018 0:00","7009","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/8/2018 0:00","6993","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/7/2018 0:00","6909","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/6/2018 0:00","6856","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/5/2018 0:00","6832","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/4/2018 0:00","6828","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/3/2018 0:00","6824","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/2/2018 0:00","6816","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","4/1/2018 0:00","6798","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/31/2018 0:00","6793","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/30/2018 0:00","6804","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/29/2018 0:00","6817","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/28/2018 0:00","6834","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/27/2018 0:00","6849","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/26/2018 0:00","6832","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/25/2018 0:00","6777","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/24/2018 0:00","6715","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/23/2018 0:00","6642","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/22/2018 0:00","6553","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/21/2018 0:00","6509","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/20/2018 0:00","6481","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/19/2018 0:00","6453","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/18/2018 0:00","6428","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/17/2018 0:00","6398","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/16/2018 0:00","6367","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/15/2018 0:00","6335","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/14/2018 0:00","6299","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/13/2018 0:00","6260","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/12/2018 0:00","6240","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/11/2018 0:00","6219","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/10/2018 0:00","6200","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/9/2018 0:00","6183","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/8/2018 0:00","6166","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/7/2018 0:00","6148","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/6/2018 0:00","6136","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/5/2018 0:00","6120","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/4/2018 0:00","6104","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/3/2018 0:00","6087","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/2/2018 0:00","6071","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","3/1/2018 0:00","6054","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/28/2018 0:00","6041","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/27/2018 0:00","6026","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/26/2018 0:00","6011","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/25/2018 0:00","5992","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/24/2018 0:00","5976","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/23/2018 0:00","5957","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/22/2018 0:00","5939","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/21/2018 0:00","5920","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/20/2018 0:00","5904","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/19/2018 0:00","5893","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/18/2018 0:00","5875","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/17/2018 0:00","5853","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/16/2018 0:00","5833","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/15/2018 0:00","5815","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/14/2018 0:00","5796","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/13/2018 0:00","5777","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/12/2018 0:00","5759","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/11/2018 0:00","5739","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/10/2018 0:00","5721","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/9/2018 0:00","5703","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/8/2018 0:00","5681","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/7/2018 0:00","5663","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/6/2018 0:00","5641","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/5/2018 0:00","5622","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/4/2018 0:00","5598","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/3/2018 0:00","5577","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/2/2018 0:00","5554","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","2/1/2018 0:00","5534","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/31/2018 0:00","5516","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/30/2018 0:00","5496","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/29/2018 0:00","5477","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/28/2018 0:00","5458","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/27/2018 0:00","5438","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/26/2018 0:00","5418","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/25/2018 0:00","5398","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/24/2018 0:00","5377","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/23/2018 0:00","5354","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/22/2018 0:00","5333","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/21/2018 0:00","5315","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/20/2018 0:00","5294","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/19/2018 0:00","5269","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/18/2018 0:00","5244","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/17/2018 0:00","5221","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/16/2018 0:00","5200","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/15/2018 0:00","5177","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/14/2018 0:00","5156","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/13/2018 0:00","5134","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/12/2018 0:00","5111","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/11/2018 0:00","5087","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/10/2018 0:00","5063","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/9/2018 0:00","5034","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/8/2018 0:00","5010","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/7/2018 0:00","4987","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/6/2018 0:00","4966","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/5/2018 0:00","4940","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/4/2018 0:00","4919","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/3/2018 0:00","4893","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/2/2018 0:00","4871","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","1/1/2018 0:00","4853","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/31/2017 0:00","4830","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/30/2017 0:00","4810","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/29/2017 0:00","4786","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/28/2017 0:00","4764","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/27/2017 0:00","4741","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/26/2017 0:00","4718","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/25/2017 0:00","4693","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/24/2017 0:00","4663","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/23/2017 0:00","4639","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/22/2017 0:00","4605","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/21/2017 0:00","4583","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/20/2017 0:00","4559","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/19/2017 0:00","4534","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/18/2017 0:00","4511","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/17/2017 0:00","4486","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/16/2017 0:00","4461","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/15/2017 0:00","4436","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/14/2017 0:00","4410","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/13/2017 0:00","4387","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/12/2017 0:00","4361","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/11/2017 0:00","4336","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/10/2017 0:00","4310","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/9/2017 0:00","4285","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/8/2017 0:00","4260","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/7/2017 0:00","4234","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/6/2017 0:00","4208","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/5/2017 0:00","4185","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/4/2017 0:00","4160","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/3/2017 0:00","4131","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/2/2017 0:00","4099","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","12/1/2017 0:00","4069","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/30/2017 0:00","4038","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/29/2017 0:00","4008","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/28/2017 0:00","3976","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/27/2017 0:00","3944","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/26/2017 0:00","3911","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/25/2017 0:00","3876","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/24/2017 0:00","3841","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/23/2017 0:00","3804","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/22/2017 0:00","3767","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/21/2017 0:00","3729","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/20/2017 0:00","3691","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/19/2017 0:00","3656","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/18/2017 0:00","3622","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/17/2017 0:00","3583","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/16/2017 0:00","3512","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/15/2017 0:00","3469","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/14/2017 0:00","3435","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/13/2017 0:00","3402","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/12/2017 0:00","3369","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/11/2017 0:00","3335","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/10/2017 0:00","3301","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/9/2017 0:00","3264","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/8/2017 0:00","3228","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/7/2017 0:00","3191","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/6/2017 0:00","3186","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/5/2017 0:00","3228","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/4/2017 0:00","3266","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/3/2017 0:00","3304","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/2/2017 0:00","3349","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","11/1/2017 0:00","3392","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/31/2017 0:00","3435","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/30/2017 0:00","3482","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/29/2017 0:00","3527","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/28/2017 0:00","3572","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/27/2017 0:00","3618","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/26/2017 0:00","3665","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/25/2017 0:00","3710","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/24/2017 0:00","3750","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/23/2017 0:00","3788","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/22/2017 0:00","3827","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/21/2017 0:00","3862","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/20/2017 0:00","3900","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/19/2017 0:00","3937","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/18/2017 0:00","3975","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/17/2017 0:00","4011","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/16/2017 0:00","4047","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/15/2017 0:00","4083","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/14/2017 0:00","4119","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/13/2017 0:00","4159","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/12/2017 0:00","4196","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/11/2017 0:00","4234","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/10/2017 0:00","4270","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/9/2017 0:00","4307","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/8/2017 0:00","4345","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/7/2017 0:00","4382","Acre feet"
"CAUSEY RESERVOIR","causey","Reservoir Storage","10/6/2017 0:00","4418","Acre feet"
