"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"173","600 Block E CENTER ST","17-L19371","LOGAN",,,"2018-03-30T17:34:35.000","Sunday","1","2017-10-22T01:41:42.000","Welfare Check","840800908","[LCPD] WELFARE CHECK","41.7311","{'type': 'Point', 'coordinates': [-111.819, 41.7311]}","-111.819","Community Policing","UT","2018-04-07T09:26:55.000",
"174","1 Block E 100 S","16-L8176","LOGAN",,,"2016-05-21T06:51:16.000","Friday","15","2016-05-20T15:21:01.000","Assist,Citizen","760092862","[LCPD] ASSIST,CITIZEN","41.73","{'type': 'Point', 'coordinates': [-111.834, 41.73]}","-111.834","Community Policing","UT","2016-06-19T09:09:22.000",
"175","100 Block W 200 N","16-L18010","LOGAN",,,"2016-10-16T07:07:48.000","Saturday","19","2016-10-15T19:16:47.000","Intoxication","777183273","[LCPD] INTOXICATION","41.7353","{'type': 'Point', 'coordinates': [-111.839, 41.7353]}","-111.839","Liquor","UT","2016-11-14T10:09:50.000",
"176","1100 Block S 100 W","17-L19400","LOGAN",,,"2018-02-27T21:19:31.000","Sunday","16","2017-10-22T16:33:59.000","Susp Incident","835388732","[LCPD] SUSP INCIDENT","41.7122","{'type': 'Point', 'coordinates': [-111.839, 41.7122]}","-111.839","Community Policing","UT","2018-03-07T06:55:22.000",
"177","1300 Block N 1200 E","17-L19838","LOGAN",,,"2018-04-26T20:43:07.000","Saturday","17","2017-10-28T17:48:15.000","Accident,PD","844084853","[LCPD] ACCIDENT,PD","41.7561","{'type': 'Point', 'coordinates': [-111.804, 41.7561]}","-111.804","Traffic","UT","2018-04-26T20:44:00.000",
"178","700 Block E 900 N","17-L19994","LOGAN",,,"2018-04-26T20:43:07.000","Tuesday","13","2017-10-31T13:07:20.000","Welfare Check","844084854","[LCPD] WELFARE CHECK","41.7483","{'type': 'Point', 'coordinates': [-111.815, 41.7483]}","-111.815","Community Policing","UT","2018-04-29T23:17:14.000",
"179","700 Block E 900 N","17-L20043","LOGAN",,,"2018-03-30T17:34:35.000","Tuesday","22","2017-10-31T22:34:05.000","Assist,Citizen","840800917","[LCPD] ASSIST,CITIZEN","41.7483","{'type': 'Point', 'coordinates': [-111.816, 41.7483]}","-111.816","Community Policing","UT","2018-04-07T09:26:55.000",
"180","400 Block N 100 E","16-L6579","LOGAN",,,"2016-04-26T06:47:10.000","Monday","9","2016-04-25T09:36:04.000","Accident,N/R","757960189","[LCPD] ACCIDENT,N/R","41.739","{'type': 'Point', 'coordinates': [-111.832, 41.739]}","-111.832","Traffic","UT","2016-05-25T09:09:45.000",
"181","100 Block N MAIN ST","16-L7216","LOGAN",,,"2016-05-06T06:48:52.000","Thursday","12","2016-05-05T12:20:39.000","VIN Inspection","758777143","[LCPD] VIN INSPECTION","41.7352","{'type': 'Point', 'coordinates': [-111.835, 41.7352]}","-111.835","Traffic","UT","2016-07-18T09:15:43.000",
"182","100 Block W 1400 N","16-L10617","LOGAN",,,"2016-06-28T06:56:58.000","Monday","16","2016-06-27T16:13:12.000","Accident,N/R","763480591","[LCPD] ACCIDENT,N/R","41.7577","{'type': 'Point', 'coordinates': [-111.839, 41.7577]}","-111.839","Traffic","UT","2016-07-27T09:15:08.000",
"183","800 Block W 370 S","16-L6627","LOGAN",,,"2016-04-26T06:47:10.000","Monday","20","2016-04-25T20:55:22.000","C/S Drugs","757960235","[LCPD] C/S DRUGS","41.7249","{'type': 'Point', 'coordinates': [-111.857, 41.7249]}","-111.857","Drugs","UT","2016-05-25T09:09:55.000",
"184","900 Block W 530 S","16-L5700","LOGAN",,,"2016-04-11T06:45:17.000","Sunday","22","2016-04-10T22:36:06.000","Noise Problem","756285120","[LCPD] NOISE PROBLEM","41.7219","{'type': 'Point', 'coordinates': [-111.859, 41.7219]}","-111.859","Disorder","UT","2016-06-17T10:26:57.000",
"185","100 Block E 400 N","16-L5701","LOGAN",,,"2016-04-11T06:45:17.000","Sunday","22","2016-04-10T22:57:23.000","Assist,Agency","756285121","[LCPD] ASSIST,AGENCY","41.739","{'type': 'Point', 'coordinates': [-111.832, 41.739]}","-111.832","Community Policing","UT","2016-05-16T09:10:38.000",
"186","2000 Block CANYON PARK ST","16-L7250","LOGAN",,,"2016-05-06T06:48:52.000","Thursday","18","2016-05-05T18:27:37.000","Trespassing","758777174","[LCPD] TRESPASSING","41.7434","{'type': 'Point', 'coordinates': [-111.783, 41.7434]}","-111.783","Property Crime","UT","2016-06-04T09:15:16.000",
"187","2000 Block CANYON PARK ST","16-L6624","LOGAN",,,"2016-04-26T06:47:10.000","Monday","19","2016-04-25T19:28:25.000","Trespassing","757960232","[LCPD] TRESPASSING","41.7434","{'type': 'Point', 'coordinates': [-111.783, 41.7434]}","-111.783","Property Crime","UT","2016-05-25T09:09:55.000",
"188","500 Block W 300 S","16-L7251","LOGAN",,,"2016-05-06T06:48:52.000","Thursday","18","2016-05-05T18:37:19.000","Accident,PD","758777175","[LCPD] ACCIDENT,PD","41.7261","{'type': 'Point', 'coordinates': [-111.848, 41.7261]}","-111.848","Traffic","UT","2016-06-04T09:15:16.000",
"189","100 Block S 300 E","16-L7252","LOGAN",,,"2016-05-06T06:48:52.000","Thursday","18","2016-05-05T18:44:02.000","Assist,Citizen","758777176","[LCPD] ASSIST,CITIZEN","41.7288","{'type': 'Point', 'coordinates': [-111.827, 41.7288]}","-111.827","Community Policing","UT","2016-06-04T09:15:17.000",
"190","500 Block W 1800 N","16-L6625","LOGAN",,,"2016-04-26T06:47:10.000","Monday","20","2016-04-25T20:01:43.000","Assist,Citizen","757960233","[LCPD] ASSIST,CITIZEN","41.7652","{'type': 'Point', 'coordinates': [-111.847, 41.7652]}","-111.847","Community Policing","UT","2016-05-25T09:09:55.000",
"191","200 Block N MAIN ST","16-L6626","LOGAN",,,"2016-04-26T06:47:10.000","Monday","20","2016-04-25T20:32:24.000","Accident,N/R","757960234","[LCPD] ACCIDENT,N/R","41.7352","{'type': 'Point', 'coordinates': [-111.835, 41.7352]}","-111.835","Traffic","UT","2016-05-25T09:09:55.000",
"192","1900 Block S 1100 W","16-L7254","LOGAN",,,"2016-05-06T06:48:52.000","Thursday","19","2016-05-05T19:49:23.000","Animal Trap","758777178","[LCPD] ANIMAL TRAP","41.6983","{'type': 'Point', 'coordinates': [-111.862, 41.6983]}","-111.862","Community Policing","UT","2016-06-04T09:15:17.000",
"193","200 Block BRIDGER DR","16-L7763","LOGAN",,,"2016-05-14T06:50:34.000","Friday","22","2016-05-13T22:46:58.000","Welfare Check","759439144","[LCPD] WELFARE CHECK","41.7488","{'type': 'Point', 'coordinates': [-111.84, 41.7488]}","-111.84","Community Policing","UT","2016-06-12T09:10:17.000",
"194","1800 Block E US 89","16-L5468","LOGAN",,,"2016-04-08T06:44:45.000","Thursday","11","2016-04-07T11:19:38.000","Accident,PD","756025461","[LCPD] ACCIDENT,PD","41.7431","{'type': 'Point', 'coordinates': [-111.788, 41.7431]}","-111.788","Traffic","UT","2016-05-07T09:15:04.000",
"195","1300 Block N 400 E","16-L5741","LOGAN",,,"2016-04-12T06:45:07.000","Monday","14","2016-04-11T14:08:56.000","Assist,Citizen","756361963","[LCPD] ASSIST,CITIZEN","41.7553","{'type': 'Point', 'coordinates': [-111.824, 41.7553]}","-111.824","Community Policing","UT","2016-05-11T09:16:55.000",
"196","300 Block W 1100 N","16-L5743","LOGAN",,,"2016-04-12T06:45:07.000","Monday","14","2016-04-11T14:53:49.000","Assist,Citizen","756361964","[LCPD] ASSIST,CITIZEN","41.7518","{'type': 'Point', 'coordinates': [-111.843, 41.7518]}","-111.843","Community Policing","UT","2016-05-11T09:16:55.000",
"197","1200 Block E 1000 N","16-L5744","LOGAN",,,"2016-04-12T06:45:07.000","Monday","15","2016-04-11T15:02:25.000","Traffic Offense","756361965","[LCPD] TRAFFIC OFFENSE","41.7493","{'type': 'Point', 'coordinates': [-111.804, 41.7493]}","-111.804","Traffic","UT","2016-05-11T09:16:56.000",
"198","500 Block W 100 N","16-L5745","LOGAN",,,"2016-04-12T06:45:07.000","Monday","15","2016-04-11T15:24:01.000","Burglary","756361966","[LCPD] BURGLARY","41.7335","{'type': 'Point', 'coordinates': [-111.849, 41.7335]}","-111.849","Breaking & Entering","UT","2016-05-11T09:16:56.000",
"199","900 Block N MAIN ST","16-L6650","LOGAN",,,"2016-04-27T06:47:30.000","Tuesday","10","2016-04-26T10:40:41.000","Accident,PI","758041351","[LCPD] ACCIDENT,PI","41.7502","{'type': 'Point', 'coordinates': [-111.834, 41.7502]}","-111.834","Traffic","UT","2016-05-26T09:10:31.000",
"201","1300 Block E 1000 N","16-L6653","LOGAN",,,"2016-04-27T06:47:30.000","Tuesday","12","2016-04-26T12:44:07.000","Assist,Citizen","758041354","[LCPD] ASSIST,CITIZEN","41.7494","{'type': 'Point', 'coordinates': [-111.8, 41.7494]}","-111.8","Community Policing","UT","2016-05-26T09:10:32.000",
"202","1300 Block N 1600 E","16-L6655","LOGAN",,,"2016-04-27T06:47:30.000","Tuesday","12","2016-04-26T12:53:50.000","Animal Problem","758041356","[LCPD] ANIMAL PROBLEM","41.7558","{'type': 'Point', 'coordinates': [-111.795, 41.7558]}","-111.795","Community Policing","UT","2016-05-26T09:10:32.000",
"203","700 Block E 275 N","16-L7279","LOGAN",,,"2016-05-07T06:49:08.000","Friday","3","2016-05-06T03:30:00.000","Burglary","758850816","[LCPD] BURGLARY","41.7363","{'type': 'Point', 'coordinates': [-111.815, 41.7363]}","-111.815","Breaking & Entering","UT","2016-06-05T09:15:15.000",
"204","800 Block W 330 S","16-L7269","LOGAN",,,"2016-05-07T06:49:08.000","Friday","3","2016-05-06T03:36:28.000","Welfare Check","758850807","[LCPD] WELFARE CHECK","41.7255","{'type': 'Point', 'coordinates': [-111.856, 41.7255]}","-111.856","Community Policing","UT","2016-06-05T09:09:49.000",
"205","800 Block N 600 E","16-L7271","LOGAN",,,"2016-05-07T06:49:08.000","Friday","4","2016-05-06T04:52:27.000","Sex Offense","758850809","[LCPD] SEX OFFENSE","41.7478","{'type': 'Point', 'coordinates': [-111.819, 41.7478]}","-111.819","Other Sexual Offense","UT","2016-11-02T10:25:40.000",
"206","900 Block S US 89 & 91","16-L7272","LOGAN",,,"2016-05-07T06:49:08.000","Friday","4","2016-05-06T04:54:29.000","Traffic Hazard","758850810","[LCPD] TRAFFIC HAZARD","41.7132","{'type': 'Point', 'coordinates': [-111.838, 41.7132]}","-111.838","Traffic","UT","2016-06-05T09:09:49.000",
"207","300 Block E 1400 N","16-L8847","LOGAN",,,"2016-06-01T06:52:48.000","Tuesday","12","2016-05-31T12:55:02.000","Accident,PD","761011019","[LCPD] ACCIDENT,PD","41.7575","{'type': 'Point', 'coordinates': [-111.826, 41.7575]}","-111.826","Traffic","UT","2016-06-30T09:11:55.000",
"208","400 Block W 810 N","16-L17710","LOGAN",,,"2016-10-12T07:07:40.000","Tuesday","3","2016-10-11T03:03:13.000","DUI","776763873","[LCPD] DUI","41.747","{'type': 'Point', 'coordinates': [-111.846, 41.747]}","-111.846","Traffic","UT","2016-11-10T10:11:53.000",
"209","1500 Block N 200 W","16-L18003","LOGAN",,,"2016-10-16T07:07:48.000","Saturday","16","2016-10-15T16:13:51.000","Alarm,Intru","777183267","[LCPD] ALARM,INTRU","41.76","{'type': 'Point', 'coordinates': [-111.839, 41.76]}","-111.839","Alarm","UT","2016-11-14T10:09:50.000",
"210","300 Block W 790 S","16-L18004","LOGAN",,,"2016-10-16T07:07:48.000","Saturday","16","2016-10-15T16:18:19.000","Assist,Citizen","777183268","[LCPD] ASSIST,CITIZEN","41.7173","{'type': 'Point', 'coordinates': [-111.846, 41.7173]}","-111.846","Community Policing","UT","2016-11-14T10:09:50.000",
"211","1 Block E 400 N","16-L18005","LOGAN",,,"2016-10-16T07:07:48.000","Saturday","16","2016-10-15T16:46:44.000","Animal Problem","777183269","[LCPD] ANIMAL PROBLEM","41.739","{'type': 'Point', 'coordinates': [-111.833, 41.739]}","-111.833","Community Policing","UT","2016-11-14T10:09:50.000",
"212","700 Block S MAIN ST","16-L6721","LOGAN",,,"2016-04-28T06:47:36.000","Wednesday","10","2016-04-27T10:56:55.000","Animal Problem","758117093","[LCPD] ANIMAL PROBLEM","41.7193","{'type': 'Point', 'coordinates': [-111.835, 41.7193]}","-111.835","Community Policing","UT","2016-05-27T09:15:17.000",
"213","1000 Block N 200 E","16-L7321","LOGAN",,,"2016-05-07T06:49:08.000","Friday","15","2016-05-06T15:21:14.000","Accident,PD","758850858","[LCPD] ACCIDENT,PD","41.7501","{'type': 'Point', 'coordinates': [-111.829, 41.7501]}","-111.829","Traffic","UT","2016-06-17T10:27:19.000",
"214","1 Block W 300 N","16-L7322","LOGAN",,,"2016-05-07T06:49:08.000","Friday","15","2016-05-06T15:25:43.000","VIN Inspection","758850859","[LCPD] VIN INSPECTION","41.7372","{'type': 'Point', 'coordinates': [-111.837, 41.7372]}","-111.837","Traffic","UT","2016-06-05T09:15:33.000",
"215","500 Block N 1420 E","16-L7849","LOGAN",,,"2016-05-16T06:50:36.000","Sunday","11","2016-05-15T11:42:12.000","Parking Problem","759554363","[LCPD] PARKING PROBLEM","41.7413","{'type': 'Point', 'coordinates': [-111.8, 41.7413]}","-111.8","Traffic","UT","2016-07-18T09:15:52.000",
"216","200 Block W 600 N","16-L10747","LOGAN",,,"2016-06-30T06:57:04.000","Wednesday","16","2016-06-29T16:49:13.000","Animal Problem","763636546","[LCPD] ANIMAL PROBLEM","41.7429","{'type': 'Point', 'coordinates': [-111.841, 41.7429]}","-111.841","Community Policing","UT","2016-07-29T09:12:27.000",
"217","1000 Block N 200 W","18L1766","LOGAN",,,"2018-02-02T07:58:19.000","Wednesday","0","2017-11-01T00:00:00.000","Child Sex Abuse","833163712","[LCPD] CHILD SEX ABUSE","41.7505","{'type': 'Point', 'coordinates': [-111.839, 41.7505]}","-111.839","Other Sexual Offense","UT","2018-05-12T05:49:55.000",
"218","900 Block N 1400 E","17-L20195","LOGAN",,,"2018-03-30T17:34:35.000","Friday","3","2017-11-03T03:47:25.000","Unsecure Premis","840800920","[LCPD] UNSECURE PREMIS","41.7486","{'type': 'Point', 'coordinates': [-111.799, 41.7486]}","-111.799","Community Policing","UT","2018-04-07T09:26:55.000",
"219","N BONNEVILLE SHORELINE","16-L5869","LOGAN",,,"2016-04-14T06:45:32.000","Wednesday","16","2016-04-13T16:39:25.000","Susp Incident","756527041","[LCPD] SUSP INCIDENT","41.7528","{'type': 'Point', 'coordinates': [-111.786, 41.7528]}","-111.786","Community Policing","UT","2016-05-13T09:11:42.000",
"220","200 Block E 400 N","16-L5870","LOGAN",,,"2016-04-14T06:45:32.000","Wednesday","16","2016-04-13T16:44:40.000","Keep the Peace","756527042","[LCPD] KEEP THE PEACE","41.739","{'type': 'Point', 'coordinates': [-111.829, 41.739]}","-111.829","Community Policing","UT","2016-05-13T09:11:42.000",
"221","1 Block E 1400 N","16-L5872","LOGAN",,,"2016-04-14T06:45:32.000","Wednesday","16","2016-04-13T16:52:49.000","Accident,PD","756527043","[LCPD] ACCIDENT,PD","41.7576","{'type': 'Point', 'coordinates': [-111.834, 41.7576]}","-111.834","Traffic","UT","2016-05-13T09:11:43.000",
"222","300 Block W GOLF COURSE RD","16-L6870","LOGAN",,,"2016-04-30T06:48:00.000","Wednesday","10","2016-04-27T10:00:00.000","Susp Incident","758282797","[LCPD] SUSP INCIDENT","41.7155","{'type': 'Point', 'coordinates': [-111.843, 41.7155]}","-111.843","Community Policing","UT","2016-05-29T09:10:00.000",
"223","500 Block E 700 N","16-L6891","LOGAN",,,"2016-04-30T06:48:00.000","Thursday","15","2016-04-28T15:30:00.000","Fraud","758282818","[LCPD] FRAUD","41.7446","{'type': 'Point', 'coordinates': [-111.821, 41.7446]}","-111.821","Theft","UT","2016-06-17T10:27:11.000",
"224","400 Block N 175 E","16-L6863","LOGAN",,,"2016-04-30T06:48:00.000","Thursday","22","2016-04-28T22:00:00.000","Assault,Simple","758282792","[LCPD] ASSAULT,SIMPLE","41.7401","{'type': 'Point', 'coordinates': [-111.831, 41.7401]}","-111.831","Assault","UT","2016-05-29T09:09:59.000",
"225","1300 Block N MAIN ST","16-L6848","LOGAN",,,"2016-04-30T06:48:00.000","Friday","0","2016-04-29T00:45:47.000","Alarm,Intru","758282777","[LCPD] ALARM,INTRU","41.756","{'type': 'Point', 'coordinates': [-111.834, 41.756]}","-111.834","Alarm","UT","2016-05-29T09:09:54.000",
"226","500 Block N MAIN ST","16-L7373","LOGAN",,,"2016-05-08T06:49:27.000","Saturday","12","2016-05-07T12:46:42.000","Accident,PD","758912523","[LCPD] ACCIDENT,PD","41.7409","{'type': 'Point', 'coordinates': [-111.835, 41.7409]}","-111.835","Traffic","UT","2016-06-06T09:24:24.000",
"227","400 Block W 950 N","16-L7374","LOGAN",,,"2016-05-08T06:49:27.000","Saturday","12","2016-05-07T12:54:28.000","Assist,Citizen","758912524","[LCPD] ASSIST,CITIZEN","41.7494","{'type': 'Point', 'coordinates': [-111.845, 41.7494]}","-111.845","Community Policing","UT","2016-06-06T09:24:24.000",
"228","200 Block W 500 N","16-L7379","LOGAN",,,"2016-05-08T06:49:27.000","Saturday","14","2016-05-07T14:16:22.000","Animal Problem","758912529","[LCPD] ANIMAL PROBLEM","41.741","{'type': 'Point', 'coordinates': [-111.841, 41.741]}","-111.841","Community Policing","UT","2016-06-06T09:24:25.000",
"229","LAURALIN DR","16-L7380","LOGAN",,,"2016-05-08T06:49:27.000","Saturday","14","2016-05-07T14:49:21.000","Susp Vehicle","758912530","[LCPD] SUSP VEHICLE","41.7386","{'type': 'Point', 'coordinates': [-111.808, 41.7386]}","-111.808","Vehicle Stop","UT","2016-06-06T09:24:25.000",
"230","1 Block W MAIN ST","16-L17833","HYRUM",,,"2016-10-13T07:09:25.000","Wednesday","18","2016-10-12T18:00:17.000","Assist,Agency","776872815","[LCPD] ASSIST,AGENCY","41.6341","{'type': 'Point', 'coordinates': [-111.858, 41.6341]}","-111.858","Community Policing","UT","2016-11-11T10:09:03.000",
"231","500 Block E 1400 N","16-L17839","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","19","2016-10-12T19:35:12.000","Alarm,Intru","776872820","[LCPD] ALARM,INTRU","41.7574","{'type': 'Point', 'coordinates': [-111.821, 41.7574]}","-111.821","Alarm","UT","2016-11-11T10:09:03.000",
"232","1600 Block PARK AVE","16-L17847","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","21","2016-10-12T21:21:31.000","Traffic Offense","776872827","[LCPD] TRAFFIC OFFENSE","41.7052","{'type': 'Point', 'coordinates': [-111.853, 41.7052]}","-111.853","Traffic","UT","2016-11-11T10:09:03.000",
"233","1 Block S 300 E","16-L17849","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","22","2016-10-12T22:16:46.000","Assist,Citizen","776872829","[LCPD] ASSIST,CITIZEN","41.7297","{'type': 'Point', 'coordinates': [-111.827, 41.7297]}","-111.827","Community Policing","UT","2016-11-11T10:09:03.000",
"234","1600 Block QUAIL WAY","16-L17851","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","23","2016-10-12T23:34:12.000","Welfare Check","776872831","[LCPD] WELFARE CHECK","41.738","{'type': 'Point', 'coordinates': [-111.794, 41.738]}","-111.794","Community Policing","UT","2016-11-11T10:09:03.000",
"235","100 Block KINGS CT","17-L20305","LOGAN",,,"2018-03-30T17:34:35.000","Saturday","17","2017-11-04T17:06:49.000","Harassment","840800924","[LCPD] HARASSMENT","41.746","{'type': 'Point', 'coordinates': [-111.847, 41.746]}","-111.847","Disorder","UT","2018-04-07T09:26:55.000",
"236","200 Block N 100 E","16-L1039","LOGAN",,,"2016-01-22T07:43:39.000","Thursday","13","2016-01-21T13:59:53.000","Susp Drugs","746576462","[LCPD] SUSP DRUGS","41.7359","{'type': 'Point', 'coordinates': [-111.832, 41.7359]}","-111.832","Drugs","UT","2016-03-21T09:14:27.000",
"237","1 Block W 300 N","16-L17812","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","13","2016-10-12T13:46:29.000","VIN Inspection","776872796","[LCPD] VIN INSPECTION","41.7372","{'type': 'Point', 'coordinates': [-111.837, 41.7372]}","-111.837","Traffic","UT","2016-11-11T10:09:03.000",
"238","700 Block LEGEND DR","16-L17830","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","17","2016-10-12T17:33:51.000","Assist,Citizen","776872812","[LCPD] ASSIST,CITIZEN","41.7186","{'type': 'Point', 'coordinates': [-111.871, 41.7186]}","-111.871","Community Policing","UT","2016-11-11T10:09:03.000",
"239","1400 Block N MAIN ST","16-L17832","LOGAN",,,"2016-10-13T07:09:25.000","Wednesday","17","2016-10-12T17:51:52.000","Accident,PD","776872814","[LCPD] ACCIDENT,PD","41.7576","{'type': 'Point', 'coordinates': [-111.834, 41.7576]}","-111.834","Traffic","UT","2016-11-11T10:09:03.000",
"240","400 Block N MAIN ST","16-L2371","LOGAN",,,"2016-02-14T07:40:40.000","Saturday","0","2016-02-13T00:54:54.000","DUI","749822789","[LCPD] DUI","41.7392","{'type': 'Point', 'coordinates': [-111.835, 41.7392]}","-111.835","Traffic","UT","2016-03-21T09:14:33.000",
"241","1400 Block N MAIN ST","16-L2372","LOGAN",,,"2016-02-14T07:40:40.000","Saturday","1","2016-02-13T01:14:46.000","C/S Drugs","749822790","[LCPD] C/S DRUGS","41.7576","{'type': 'Point', 'coordinates': [-111.834, 41.7576]}","-111.834","Drugs","UT","2016-03-21T09:14:34.000",
"242","1200 Block S MAIN ST","16-L2376","LOGAN",,,"2016-02-14T07:40:40.000","Saturday","8","2016-02-13T08:49:12.000","Alarm,Intru","749822793","[LCPD] ALARM,INTRU","41.7102","{'type': 'Point', 'coordinates': [-111.835, 41.7102]}","-111.835","Alarm","UT","2016-06-17T10:26:31.000",
"243","1100 Block S 100 W","16-L3354","LOGAN",,,"2016-03-03T07:39:32.000","Wednesday","12","2016-03-02T12:54:06.000","Theft,Retail","751382690","[LCPD] THEFT,RETAIL","41.7122","{'type': 'Point', 'coordinates': [-111.839, 41.7122]}","-111.839","Theft","UT","2016-05-17T09:10:11.000",
"244","300 Block S MAIN ST","16-L5000","LOGAN",,,"2016-03-31T06:43:50.000","Sunday","0","2016-03-06T00:00:00.000","Theft","755176964","[LCPD] THEFT","41.7259","{'type': 'Point', 'coordinates': [-111.835, 41.7259]}","-111.835","Theft","UT","2016-04-29T09:10:44.000",
"245","100 Block E 350 S","16-L4977","LOGAN",,,"2016-03-31T06:43:50.000","Wednesday","10","2016-03-30T10:00:00.000","Burglary","755176941","[LCPD] BURGLARY","41.7249","{'type': 'Point', 'coordinates': [-111.831, 41.7249]}","-111.831","Breaking & Entering","UT","2016-08-04T09:08:12.000",
"246","800 Block E 1000 N","16-L4973","LOGAN",,,"2016-03-31T06:43:50.000","Wednesday","11","2016-03-30T11:59:45.000","Accident,PD","755176937","[LCPD] ACCIDENT,PD","41.7501","{'type': 'Point', 'coordinates': [-111.814, 41.7501]}","-111.814","Traffic","UT","2016-04-29T09:10:29.000",
"247","1400 Block N 1000 W","16-L4975","LOGAN",,,"2016-03-31T06:43:50.000","Wednesday","12","2016-03-30T12:06:19.000","Accident,PD","755176939","[LCPD] ACCIDENT,PD","41.758","{'type': 'Point', 'coordinates': [-111.859, 41.758]}","-111.859","Traffic","UT","2016-04-29T09:10:30.000",
"248","1500 Block E 700 N","16-L1933","LOGAN",,,"2016-02-06T07:41:36.000","Friday","12","2016-02-05T12:25:34.000","C/S Drugs","749183824","[LCPD] C/S DRUGS","41.7442","{'type': 'Point', 'coordinates': [-111.797, 41.7442]}","-111.797","Drugs","UT","2016-03-21T09:14:28.000",
"249","1000 Block N MAIN ST","16-L2088","LOGAN",,,"2016-02-09T07:41:06.000","Monday","13","2016-02-08T13:33:29.000","C/S Drugs","749428590","[LCPD] C/S DRUGS","41.7503","{'type': 'Point', 'coordinates': [-111.834, 41.7503]}","-111.834","Drugs","UT","2016-03-21T09:14:29.000",
"250","1300 Block N 400 E","16-L7488","LOGAN",,,"2016-05-10T06:49:42.000","Monday","18","2016-05-09T18:48:16.000","Assist,Citizen","759085205","[LCPD] ASSIST,CITIZEN","41.7553","{'type': 'Point', 'coordinates': [-111.824, 41.7553]}","-111.824","Community Policing","UT","2016-06-08T09:09:58.000",
"251","300 Block S 400 W","16-L7490","LOGAN",,,"2016-05-10T06:49:42.000","Monday","19","2016-05-09T19:03:47.000","Assist,Citizen","759085207","[LCPD] ASSIST,CITIZEN","41.7248","{'type': 'Point', 'coordinates': [-111.846, 41.7248]}","-111.846","Community Policing","UT","2016-06-08T09:09:59.000",
"252","500 Block N MAIN ST","16-L8044","LOGAN",,,"2016-05-19T06:51:07.000","Wednesday","14","2016-05-18T14:00:00.000","Traffic Control","759932183","[LCPD] TRAFFIC CONTROL","41.7409","{'type': 'Point', 'coordinates': [-111.835, 41.7409]}","-111.835","Traffic","UT","2016-06-17T09:43:54.000",
"253","RIVERWALK PKWY & S 220 W","16-L2469","LOGAN",,,"2016-02-16T07:40:25.000","Monday","15","2016-02-15T15:37:45.000","C/S Drugs","750003674","[LCPD] C/S DRUGS","41.7161","{'type': 'Point', 'coordinates': [-111.84, 41.7161]}","-111.84","Drugs","UT","2016-03-21T09:14:37.000",
"254","100 Block E 300 S","16-L2584","LOGAN",,,"2016-02-18T07:40:05.000","Wednesday","18","2016-02-17T18:24:28.000","C/S Drugs","750194276","[LCPD] C/S DRUGS","41.7259","{'type': 'Point', 'coordinates': [-111.83, 41.7259]}","-111.83","Drugs","UT","2016-03-21T09:14:38.000",
"255","700 Block S 300 W","16-L2641","LOGAN",,,"2016-02-19T07:39:54.000","Thursday","17","2016-02-18T17:39:20.000","Dispute,Family","750272101","[LCPD] DISPUTE,FAMILY","41.7187","{'type': 'Point', 'coordinates': [-111.842, 41.7187]}","-111.842","Family Offense","UT","2016-05-17T09:10:10.000",
"256","1400 Block N MAIN ST","16-L2728","LOGAN",,,"2016-02-21T07:39:37.000","Saturday","0","2016-02-20T00:36:21.000","Traffic Offense","750414251","[LCPD] TRAFFIC OFFENSE","41.7589","{'type': 'Point', 'coordinates': [-111.834, 41.7589]}","-111.834","Traffic","UT","2016-03-21T09:14:39.000",
"257","300 Block N 600 E","16-L2735","LOGAN",,,"2016-02-21T07:39:37.000","Saturday","7","2016-02-20T07:22:03.000","Traffic Hazard","750414257","[LCPD] TRAFFIC HAZARD","41.7373","{'type': 'Point', 'coordinates': [-111.819, 41.7373]}","-111.819","Traffic","UT","2016-03-21T09:14:40.000",
"258","1600 Block N 1770 E","16-L2736","LOGAN",,,"2016-02-21T07:39:37.000","Saturday","7","2016-02-20T07:33:35.000","Trespassing","750414258","[LCPD] TRESPASSING","41.7614","{'type': 'Point', 'coordinates': [-111.791, 41.7614]}","-111.791","Property Crime","UT","2016-03-21T09:14:40.000",
"259","700 Block N 100 E","16-L4386","LOGAN",,,"2016-03-21T06:42:13.000","Wednesday","0","2015-07-01T00:00:01.000","Assist,Citizen","753365778","[LCPD] ASSIST,CITIZEN","41.7459","{'type': 'Point', 'coordinates': [-111.832, 41.7459]}","-111.832","Community Policing","UT","2016-04-19T09:10:26.000",
"260","300 Block W 800 S","15-L20305","LOGAN",,,"2015-11-25T07:52:36.000","Tuesday","15","2015-11-24T15:29:21.000","Susp Incident","738532471","[LCPD] SUSP INCIDENT","41.717","{'type': 'Point', 'coordinates': [-111.844, 41.717]}","-111.844","Community Policing","UT","2016-04-13T09:11:20.000",
