"unnamed_column","address_1","case_number","city","clearance_type","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"232","100 Block COTTAGE AVE","SY20161161","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","0","2016-01-06T00:25:00.000","STOLEN VEH-OTHER NON-MTR VEHS","749476443","[RMS] STOLEN VEH-OTHER NON-MTR VEHS","40.5924897003902","{'type': 'Point', 'coordinates': [-111.893612014771, 40.5924897003902]}","-111.893612014771","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"233","700 Block E 10600 S","SY2016732","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","0","2016-01-06T00:50:00.000","LARC-FREE TEXT","749476450","[RMS] LARC-FREE TEXT","40.5586234169459","{'type': 'Point', 'coordinates': [-111.869736071114, 40.5586234169459]}","-111.869736071114","Theft","UT","2016-02-22T20:06:23.000",
"234","1600 Block CASPER RD","SY2016695","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","4","2016-01-06T04:12:00.000","STOLEN VEH-PASSENGER VEHICLE","749476442","[RMS] STOLEN VEH-PASSENGER VEHICLE","40.5386560335799","{'type': 'Point', 'coordinates': [-111.845594515167, 40.5386560335799]}","-111.845594515167","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"235","200 Block MAIN ST","SY2016712","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","7","2016-01-06T07:26:00.000","LARC-PARTS/ACCESS/GAS/VEH STRP","749476447","[RMS] LARC-PARTS/ACCESS/GAS/VEH STRP","40.5930075989005","{'type': 'Point', 'coordinates': [-111.883101009988, 40.5930075989005]}","-111.883101009988","Theft","UT","2016-02-22T20:06:24.000",
"236","100 Block SEGO LILY DR","SY2016717","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","7","2016-01-06T07:47:00.000","TRAF-REPORTABLE ACCIDENT","749476432","[RMS] TRAF-REPORTABLE ACCIDENT","40.5710112423757","{'type': 'Point', 'coordinates': [-111.885137176599, 40.5710112423757]}","-111.885137176599","Traffic","UT","2016-02-22T20:06:29.000",
"237","1400 Block E 9200 S","SY2016719","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","7","2016-01-06T07:50:00.000","PUB ORD-FOUND PROPERTY","749476448","[RMS] PUB ORD-FOUND PROPERTY","40.584081063253","{'type': 'Point', 'coordinates': [-111.849712936923, 40.584081063253]}","-111.849712936923","Disorder","UT","2016-02-22T20:06:25.000",
"238","2100 Block FALCON WAY","SY2016726","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","8","2016-01-06T08:47:00.000","STOLEN VEH-PASSENGER VEHICLE","749476426","[RMS] STOLEN VEH-PASSENGER VEHICLE","40.585146761256","{'type': 'Point', 'coordinates': [-111.827612806602, 40.585146761256]}","-111.827612806602","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"239","8100 Block COTTONWOOD HILLS CIR","SY2016727","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","9","2016-01-06T09:11:00.000","LARC-FRM MOTOR VEH (PROWL)","749476445","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.6038064467428","{'type': 'Point', 'coordinates': [-111.855972254211, 40.6038064467428]}","-111.855972254211","Theft","UT","2016-02-22T20:06:23.000",
"240","9000 Block S 700 E","SY2016801","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","10","2016-01-06T10:00:00.000","TRAF-HIT AND RUN","749476434","[RMS] TRAF-HIT AND RUN","40.5878014702072","{'type': 'Point', 'coordinates': [-111.87083038068, 40.5878014702072]}","-111.87083038068","Traffic","UT","2016-02-22T20:06:29.000",
"241","9100 Block QUARRY BEND DR","SY2016750","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","10","2016-01-06T10:49:00.000","LARC-SHOPLIFT","749476435","[RMS] LARC-SHOPLIFT","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Theft","UT","2016-02-22T20:06:24.000",
"242","9400 Block S 700 E","SY2016761","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","12","2016-01-06T12:12:00.000","TRAF-REPORTABLE ACCIDENT","749476431","[RMS] TRAF-REPORTABLE ACCIDENT","40.5806703824261","{'type': 'Point', 'coordinates': [-111.871619611767, 40.5806703824261]}","-111.871619611767","Traffic","UT","2016-02-22T20:06:29.000",
"243","400 Block W 9000 S","SY2016770","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","13","2016-01-06T13:14:00.000","FORG-COUNTERFEIT MISC OBJECT","749476451","[RMS] FORG-COUNTERFEIT MISC OBJECT","40.5875057953642","{'type': 'Point', 'coordinates': [-111.903052283735, 40.5875057953642]}","-111.903052283735","Theft","UT","2016-02-22T20:06:22.000",
"244","10000 Block CENTENNIAL PKY","SY201756727","SANDY CITY",,"2017-12-08T11:30:17.000","Monday","15","2017-11-13T15:14:00.000","PUB PEACE-FREE TXT","828539744","[RMS] PUB PEACE-FREE TXT","40.57106091078427","{'type': 'Point', 'coordinates': [-111.89496415966288, 40.57106091078427]}","-111.89496415966288","Disorder","UT","2017-12-13T11:31:01.000",
"245","800 Block E 9400 S","SY2016771","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","13","2016-01-06T13:22:00.000","LARC-FRM MOTOR VEH (PROWL)","749476457","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5797670395662","{'type': 'Point', 'coordinates': [-111.86646671706, 40.5797670395662]}","-111.86646671706","Theft","UT","2016-02-22T20:06:23.000",
"246","9100 Block QUARRY BEND DR","SY2016775","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","13","2016-01-06T13:34:00.000","LARC-SHOPLIFT","749476439","[RMS] LARC-SHOPLIFT","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Theft","UT","2016-02-22T20:06:24.000",
"247","1 Block W 10600 S","SY2016799","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","15","2016-01-06T15:33:00.000","TRAF-HIT AND RUN","749476433","[RMS] TRAF-HIT AND RUN","40.5584722807001","{'type': 'Point', 'coordinates': [-111.892588006821, 40.5584722807001]}","-111.892588006821","Traffic","UT","2016-02-22T20:06:29.000",
"248","1 Block PRINCETON DR","SY20189687","SANDY CITY",,"2018-03-02T11:30:26.000","Tuesday","22","2018-02-27T22:00:00.000","BURGLARY-NO FORCE ENTRY RESIDE","835616692","[RMS] BURGLARY-NO FORCE ENTRY RESIDE","40.5990747","{'type': 'Point', 'coordinates': [-111.8947122, 40.5990747]}","-111.8947122","Breaking & Entering","UT","2018-03-29T10:30:43.000","84047.0"
"249","9700 Block S 700 E","SY2016802","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","15","2016-01-06T15:45:00.000","TRAF-REPORTABLE ACCIDENT","749476436","[RMS] TRAF-REPORTABLE ACCIDENT","40.574916859565","{'type': 'Point', 'coordinates': [-111.871660257445, 40.574916859565]}","-111.871660257445","Traffic","UT","2016-02-22T20:06:29.000",
"250","600 Block E 9000 S","SY2016807","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","16","2016-01-06T16:02:00.000","TRAF-REPORTABLE ACCIDENT","749476430","[RMS] TRAF-REPORTABLE ACCIDENT","40.5880098634732","{'type': 'Point', 'coordinates': [-111.871767622164, 40.588009863473204]}","-111.871767622164","Traffic","UT","2016-02-22T20:06:29.000",
"251","200 Block E 9585 S","SY2016812","SANDY CITY",,"2016-02-09T21:25:50.000","Wednesday","16","2016-01-06T16:25:00.000","PUB PEACE-SUSP ACTIVITY","749476452","[RMS] PUB PEACE-SUSP ACTIVITY","40.5771866030997","{'type': 'Point', 'coordinates': [-111.883696111592, 40.5771866030997]}","-111.883696111592","Disorder","UT","2016-02-22T20:06:26.000",
"252","500 Block W 9560 S","SY2016961","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","12","2016-01-07T12:40:00.000","PUB ORD-FOUND PROPERTY","749476492","[RMS] PUB ORD-FOUND PROPERTY","40.5782296400554","{'type': 'Point', 'coordinates': [-111.905733391848, 40.5782296400554]}","-111.905733391848","Disorder","UT","2016-02-22T20:06:25.000",
"253","11500 Block AUTUMN HILL DR","SY20161133","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","13","2016-01-07T13:00:00.000","FRAUD-IDENTITY THEFT","749476485","[RMS] FRAUD-IDENTITY THEFT","40.5411656031458","{'type': 'Point', 'coordinates': [-111.854566098323, 40.5411656031458]}","-111.854566098323","Theft","UT","2016-02-22T20:06:23.000",
"254","8500 Block CENTER ST","SY2016967","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","13","2016-01-07T13:23:00.000","DAMAGED PROP-FREE TEXT","749476493","[RMS] DAMAGED PROP-FREE TEXT","40.5954673374115","{'type': 'Point', 'coordinates': [-111.88552737471, 40.5954673374115]}","-111.88552737471","Property Crime","UT","2016-02-22T20:06:21.000",
"255","11400 Block STATE ST","SY2016971","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","13","2016-01-07T13:47:00.000","TRAF-REPORTABLE ACCIDENT","749476464","[RMS] TRAF-REPORTABLE ACCIDENT","40.5881228088258","{'type': 'Point', 'coordinates': [-111.890238412148, 40.5881228088258]}","-111.890238412148","Traffic","UT","2016-02-22T20:06:29.000",
"256","9300 Block S 700 E","SY2016985","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","14","2016-01-07T14:45:00.000","SEX OFF-INDECENT EXPOSURE CHLD","749476498","[RMS] SEX OFF-INDECENT EXPOSURE CHLD","40.5817373482924","{'type': 'Point', 'coordinates': [-111.872741452274, 40.5817373482924]}","-111.872741452274","Other Sexual Offense","UT","2016-02-22T20:06:27.000",
"257","11000 Block S 1000 E","SY2016978","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","14","2016-01-07T14:50:00.000","TRAF-HIT AND RUN","749476470","[RMS] TRAF-HIT AND RUN","40.5504493983669","{'type': 'Point', 'coordinates': [-111.860767661688, 40.5504493983669]}","-111.860767661688","Traffic","UT","2016-02-22T20:06:29.000",
"258","9300 Block MOUNTAINEER LN","SY2016980","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","15","2016-01-07T15:00:00.000","DRUG-FOUND/SURRENDERED","749476495","[RMS] DRUG-FOUND/SURRENDERED","40.5649781","{'type': 'Point', 'coordinates': [-111.8389726, 40.5649781]}","-111.8389726","Drugs","UT","2016-02-22T20:06:21.000",
"259","400 Block UNIONWOOD DR","SY2016981","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","15","2016-01-07T15:09:00.000","LARC-FROM YARDS","749476496","[RMS] LARC-FROM YARDS","40.6111896475441","{'type': 'Point', 'coordinates': [-111.876396090133, 40.6111896475441]}","-111.876396090133","Theft","UT","2016-02-22T20:06:23.000",
"260","400 Block E 10600 S","SY2016982","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","15","2016-01-07T15:17:00.000","PUB PEACE-SUSP ACTIVITY","749476497","[RMS] PUB PEACE-SUSP ACTIVITY","40.5587222486837","{'type': 'Point', 'coordinates': [-111.878337908427, 40.5587222486837]}","-111.878337908427","Disorder","UT","2016-02-22T20:06:26.000",
"261","9300 Block S 1300 E","SY2016983","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","15","2016-01-07T15:32:00.000","STOLEN VEH-PASSENGER VEHICLE","749476469","[RMS] STOLEN VEH-PASSENGER VEHICLE","40.5821859043729","{'type': 'Point', 'coordinates': [-111.851935283917, 40.5821859043729]}","-111.851935283917","Theft of Vehicle","UT","2016-02-22T20:06:28.000",
"262","10200 Block SILVER WILLOW CIR","SY2016994","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","16","2016-01-07T16:55:00.000","ASLT-INTIMID/WRITTEN/ELECTRONI","749476499","[RMS] ASLT-INTIMID/WRITTEN/ELECTRONI","40.5650478000673","{'type': 'Point', 'coordinates': [-111.883051959418, 40.5650478000673]}","-111.883051959418","Assault","UT","2016-02-22T20:06:19.000",
"263","9600 Block MONROE ST","SY2016999","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","17","2016-01-07T17:36:00.000","TRAF-HIT AND RUN","749476471","[RMS] TRAF-HIT AND RUN","40.5753694424394","{'type': 'Point', 'coordinates': [-111.89851686837, 40.5753694424394]}","-111.89851686837","Traffic","UT","2016-02-22T20:06:29.000",
"264","10200 Block S 1300 E","SY20161000","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","17","2016-01-07T17:41:00.000","TRAF-REPORTABLE ACCIDENT","749476473","[RMS] TRAF-REPORTABLE ACCIDENT","40.566230606357","{'type': 'Point', 'coordinates': [-111.852500832311, 40.566230606357]}","-111.852500832311","Traffic","UT","2016-02-22T20:06:29.000",
"265","9000 Block MONROE ST","SY20161004","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","18","2016-01-07T18:22:00.000","TRAF-REPORTABLE ACCIDENT","749476474","[RMS] TRAF-REPORTABLE ACCIDENT","40.5881194161385","{'type': 'Point', 'coordinates': [-111.895350997215, 40.5881194161385]}","-111.895350997215","Traffic","UT","2016-02-22T20:06:29.000",
"266","1 Block COTTAGE AVE","SY20161008","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","18","2016-01-07T18:40:00.000","TRAF-REPORTABLE ACCIDENT","749476475","[RMS] TRAF-REPORTABLE ACCIDENT","40.5924152575912","{'type': 'Point', 'coordinates': [-111.892891454522, 40.5924152575912]}","-111.892891454522","Traffic","UT","2016-02-22T20:06:29.000",
"267","10000 Block CREEK RUN WAY","SY20161012","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","18","2016-01-07T18:59:00.000","LARC-FRM MOTOR VEH (PROWL)","749476484","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5683344","{'type': 'Point', 'coordinates': [-111.8869355, 40.5683344]}","-111.8869355","Theft","UT","2016-02-22T20:06:23.000","84070.0"
"268","10400 Block WASATCH BLVD","SY20161024","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","20","2016-01-07T20:10:00.000","TRAF-REPORTABLE ACCIDENT","749476461","[RMS] TRAF-REPORTABLE ACCIDENT","40.5615711692568","{'type': 'Point', 'coordinates': [-111.802846352481, 40.5615711692568]}","-111.802846352481","Traffic","UT","2016-02-22T20:06:29.000",
"269","9400 Block S 1300 E","SY20161027","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","20","2016-01-07T20:18:00.000","TRAF-REPORTABLE ACCIDENT","749476462","[RMS] TRAF-REPORTABLE ACCIDENT","40.580470930105","{'type': 'Point', 'coordinates': [-111.852646436906, 40.580470930105]}","-111.852646436906","Traffic","UT","2016-02-22T20:06:29.000",
"270","10400 Block WASATCH BLVD","SY20161042","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","20","2016-01-07T20:30:00.000","TRAF-REPORTABLE ACCIDENT","749476478","[RMS] TRAF-REPORTABLE ACCIDENT","40.5615711692568","{'type': 'Point', 'coordinates': [-111.802846352481, 40.5615711692568]}","-111.802846352481","Traffic","UT","2016-02-22T20:06:29.000",
"271","1000 Block EASTRIDGE RD","SY20161043","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","21","2016-01-07T21:11:00.000","TRAF-REPORTABLE ACCIDENT","749476482","[RMS] TRAF-REPORTABLE ACCIDENT","40.5364736615859","{'type': 'Point', 'coordinates': [-111.859326655155, 40.5364736615859]}","-111.859326655155","Traffic","UT","2016-02-22T20:06:29.000",
"272","10800 Block STATE ST","SY20161048","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","21","2016-01-07T21:32:00.000","TRAF-REPORTABLE ACCIDENT","749476477","[RMS] TRAF-REPORTABLE ACCIDENT","40.5549660086677","{'type': 'Point', 'coordinates': [-111.889580929644, 40.5549660086677]}","-111.889580929644","Traffic","UT","2016-02-22T20:06:29.000",
"273","500 Block E 9400 S","SY20161051","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","21","2016-01-07T21:36:00.000","TRAF-HIT AND RUN","749476467","[RMS] TRAF-HIT AND RUN","40.5809026419132","{'type': 'Point', 'coordinates': [-111.875400920814, 40.5809026419132]}","-111.875400920814","Traffic","UT","2016-02-22T20:06:29.000",
"274","9200 Block STATE ST","SY20161054","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","21","2016-01-07T21:46:00.000","TRAF-NON-REPORTABLE ACCIDENT","749476472","[RMS] TRAF-NON-REPORTABLE ACCIDENT","40.5827893840756","{'type': 'Point', 'coordinates': [-111.890243894136, 40.5827893840756]}","-111.890243894136","Traffic","UT","2016-02-22T20:06:29.000",
"275","10500 Block S 700 E","SY20161055","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","21","2016-01-07T21:53:00.000","TRAF-REPORTABLE ACCIDENT","749476463","[RMS] TRAF-REPORTABLE ACCIDENT","40.5605085183067","{'type': 'Point', 'coordinates': [-111.871689728965, 40.5605085183067]}","-111.871689728965","Traffic","UT","2016-02-22T20:06:29.000",
"276","1 Block W 11400 S","SY20161064","SANDY CITY",,"2016-02-09T21:25:50.000","Thursday","23","2016-01-07T23:15:00.000","TRAF-HIT AND RUN","749476481","[RMS] TRAF-HIT AND RUN","40.5445089027497","{'type': 'Point', 'coordinates': [-111.891680100665, 40.5445089027497]}","-111.891680100665","Traffic","UT","2016-02-22T20:06:29.000",
"277","9600 Block S 2720 E","SY20161852","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","0","2016-01-08T00:00:00.000","FRAUD-IDENTITY THEFT","749476535","[RMS] FRAUD-IDENTITY THEFT","40.5755957635369","{'type': 'Point', 'coordinates': [-111.814067854952, 40.5755957635369]}","-111.814067854952","Theft","UT","2016-02-22T20:06:23.000",
"278","1700 Block BRIARGLEN DR","SY20161071","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","1","2016-01-08T01:34:00.000","LARC-FRM MOTOR VEH (PROWL)","749476502","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.537240055112","{'type': 'Point', 'coordinates': [-111.841701792548, 40.537240055112]}","-111.841701792548","Theft","UT","2016-02-22T20:06:23.000",
"279","11700 Block BRIARGLEN DR","SY20161076","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","3","2016-01-08T03:27:00.000","STOLEN VEH-RECEIVE STOLEN VEH","749476504","[RMS] STOLEN VEH-RECEIVE STOLEN VEH","40.5381487126222","{'type': 'Point', 'coordinates': [-111.840734941578, 40.5381487126222]}","-111.840734941578","Other","UT","2016-02-22T20:06:28.000",
"280","7900 Block HIGH POINT PKY","SY20161160","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","3","2016-01-08T03:45:00.000","TRAF-REPORTABLE ACCIDENT","749476522","[RMS] TRAF-REPORTABLE ACCIDENT","40.6071466016501","{'type': 'Point', 'coordinates': [-111.855197382266, 40.6071466016501]}","-111.855197382266","Traffic","UT","2016-02-22T20:06:29.000",
"281","100 Block W 11400 S","SY20161081","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","6","2016-01-08T06:40:00.000","TRAF-REPORTABLE ACCIDENT","749476521","[RMS] TRAF-REPORTABLE ACCIDENT","40.5445096962932","{'type': 'Point', 'coordinates': [-111.893083373798, 40.5445096962932]}","-111.893083373798","Traffic","UT","2016-02-22T20:06:29.000",
"282","1700 Block SEGO LILY DR","SY20161089","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","7","2016-01-08T07:27:00.000","TRAF-REPORTABLE ACCIDENT","749476507","[RMS] TRAF-REPORTABLE ACCIDENT","40.565041547449","{'type': 'Point', 'coordinates': [-111.839645544312, 40.565041547449]}","-111.839645544312","Traffic","UT","2016-02-22T20:06:29.000",
"283","1700 Block SEGO LILY DR","SY20161091","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","7","2016-01-08T07:56:00.000","TRAF-REPORTABLE ACCIDENT","749476508","[RMS] TRAF-REPORTABLE ACCIDENT","40.5649830701106","{'type': 'Point', 'coordinates': [-111.839933188812, 40.5649830701106]}","-111.839933188812","Traffic","UT","2016-02-22T20:06:29.000",
"284","200 Block W 10600 S","SY20161092","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","8","2016-01-08T08:01:00.000","TRAF-REPORTABLE ACCIDENT","749476509","[RMS] TRAF-REPORTABLE ACCIDENT","40.5601762798197","{'type': 'Point', 'coordinates': [-111.895225047294, 40.5601762798197]}","-111.895225047294","Traffic","UT","2016-02-22T20:06:29.000",
"285","11700 Block BRIARGLEN DR","SY20161097","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","8","2016-01-08T08:50:00.000","LARC-FRM MOTOR VEH (PROWL)","749476525","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5384004101315","{'type': 'Point', 'coordinates': [-111.841024021832, 40.5384004101315]}","-111.841024021832","Theft","UT","2016-02-22T20:06:23.000",
"286","9000 Block RIVERSIDE DR","SY20161100","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","9","2016-01-08T09:09:00.000","TRAF-REPORTABLE ACCIDENT","749476503","[RMS] TRAF-REPORTABLE ACCIDENT","40.5876339431713","{'type': 'Point', 'coordinates': [-111.909641777739, 40.5876339431713]}","-111.909641777739","Traffic","UT","2016-02-22T20:06:29.000",
"287","300 Block W 11400 S","SY20161107","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","9","2016-01-08T09:43:00.000","TRAF-REPORTABLE ACCIDENT","749476523","[RMS] TRAF-REPORTABLE ACCIDENT","40.5444309415314","{'type': 'Point', 'coordinates': [-111.900135237585, 40.5444309415314]}","-111.900135237585","Traffic","UT","2016-02-22T20:06:29.000",
"288","1400 Block CALLA LILLY WAY","SY20161156","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","10","2016-01-08T10:00:00.000","LARC-FROM MAILS","749476534","[RMS] LARC-FROM MAILS","40.567742","{'type': 'Point', 'coordinates': [-111.850355, 40.567742]}","-111.850355","Theft","UT","2016-02-22T20:06:23.000","84092.0"
"289","11000 Block S 230 E","SY20161145","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","13","2016-01-08T13:30:00.000","WEAP-FREE TEXT","749476524","[RMS] WEAP-FREE TEXT","40.551531890025","{'type': 'Point', 'coordinates': [-111.883803730724, 40.551531890025]}","-111.883803730724","Weapons Offense","UT","2016-02-22T20:06:30.000",
"290","7700 Block CREEK RD","SY20161153","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","13","2016-01-08T13:35:00.000","TRAF-REPORTABLE ACCIDENT","749476512","[RMS] TRAF-REPORTABLE ACCIDENT","40.6150976","{'type': 'Point', 'coordinates': [-111.8562007, 40.6150976]}","-111.8562007","Traffic","UT","2016-02-22T20:06:29.000","84093.0"
"291","11100 Block S 1000 E","SY20161169","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","14","2016-01-08T14:58:00.000","TRAF-REPORTABLE ACCIDENT","749476517","[RMS] TRAF-REPORTABLE ACCIDENT","40.5481610722696","{'type': 'Point', 'coordinates': [-111.862230870293, 40.5481610722696]}","-111.862230870293","Traffic","UT","2016-02-22T20:06:29.000",
"292","8800 Block SOUTH STATE STREET","SY20161308","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","16","2016-01-08T16:17:00.000","LARC-FRM MOTOR VEH (PROWL)","749476531","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5904671","{'type': 'Point', 'coordinates': [-111.8928577, 40.5904671]}","-111.8928577","Theft","UT","2016-02-22T20:06:23.000","84070.0"
"293","8800 Block SOUTH STATE STREET","SY20161312","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","16","2016-01-08T16:17:00.000","DAMAGED PROP-FREE TEXT","749476532","[RMS] DAMAGED PROP-FREE TEXT","40.5904671","{'type': 'Point', 'coordinates': [-111.8928577, 40.5904671]}","-111.8928577","Property Crime","UT","2016-02-22T20:06:21.000","84070.0"
"294","10400 Block S 1300 E","SY20161199","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","17","2016-01-08T17:48:00.000","TRAF-REPORTABLE ACCIDENT","749476514","[RMS] TRAF-REPORTABLE ACCIDENT","40.5624011327299","{'type': 'Point', 'coordinates': [-111.852589015983, 40.5624011327299]}","-111.852589015983","Traffic","UT","2016-02-22T20:06:29.000",
"295","9100 Block QUARRY BEND DR","SY20161204","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","18","2016-01-08T18:47:00.000","LARC-SHOPLIFT","749476518","[RMS] LARC-SHOPLIFT","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Theft","UT","2016-02-22T20:06:24.000",
"296","8900 Block S 250 E","SY20161257","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","19","2016-01-08T19:00:00.000","LARC-FRM MOTOR VEH (PROWL)","749476527","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5890059943604","{'type': 'Point', 'coordinates': [-111.882106401229, 40.5890059943604]}","-111.882106401229","Theft","UT","2016-02-22T20:06:23.000",
"297","8800 Block STATE ST","SY20161220","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","21","2016-01-08T21:22:00.000","TRAF-REPORTABLE ACCIDENT","749476510","[RMS] TRAF-REPORTABLE ACCIDENT","40.5921164842645","{'type': 'Point', 'coordinates': [-111.890297274684, 40.5921164842645]}","-111.890297274684","Traffic","UT","2016-02-22T20:06:29.000",
"298","8800 Block STATE ST","SY20161303","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","21","2016-01-08T21:45:00.000","DAMAGED PROP-FREE TEXT","749476529","[RMS] DAMAGED PROP-FREE TEXT","40.5901222667189","{'type': 'Point', 'coordinates': [-111.890717923925, 40.5901222667189]}","-111.890717923925","Property Crime","UT","2016-02-22T20:06:21.000",
"299","1600 Block HIDDEN VALLEY CLUB DR","SY20161292","SANDY CITY",,"2016-02-09T21:25:50.000","Friday","23","2016-01-08T23:30:00.000","LARC-FRM MOTOR VEH (PROWL)","749476528","[RMS] LARC-FRM MOTOR VEH (PROWL)","40.5302973759939","{'type': 'Point', 'coordinates': [-111.843789479817, 40.5302973759939]}","-111.843789479817","Theft","UT","2016-02-22T20:06:23.000",
"300","9100 Block QUARRY BEND DR","SY20161493","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","0","2016-01-09T00:00:00.000","FORG-OF CHECKS","749476549","[RMS] FORG-OF CHECKS","40.5858409080783","{'type': 'Point', 'coordinates': [-111.85958678109, 40.5858409080783]}","-111.85958678109","Theft","UT","2016-02-22T20:06:22.000",
"301","2200 Block WILLOW VIEW WAY","SY20161270","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","8","2016-01-09T08:56:00.000","BURG-FORCED ENTRY RESIDENCE","749476550","[RMS] BURG-FORCED ENTRY RESIDENCE","40.5449179990592","{'type': 'Point', 'coordinates': [-111.826196291485, 40.5449179990592]}","-111.826196291485","Breaking & Entering","UT","2016-02-22T20:06:20.000",
"302","8500 Block JOHNSONWAY DR","SY20161282","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","10","2016-01-09T10:13:00.000","PRIV-TRESPASS","749476557","[RMS] PRIV-TRESPASS","40.5957525466009","{'type': 'Point', 'coordinates': [-111.869397286414, 40.5957525466009]}","-111.869397286414","Other","UT","2016-02-22T20:06:25.000",
"303","700 Block E 11000 S","SY20161288","SANDY CITY",,"2016-02-09T21:25:52.000","Saturday","10","2016-01-09T10:51:00.000","TRAF-REPORTABLE ACCIDENT","749476542","[RMS] TRAF-REPORTABLE ACCIDENT","40.5514316498078","{'type': 'Point', 'coordinates': [-111.871460356282, 40.5514316498078]}","-111.871460356282","Traffic","UT","2016-02-22T20:06:29.000",
