"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"290","6000 Block W DRY CREEK CIR","12AH05402","HIGHLAND",,"null","2013-01-11T17:54:10.000","Friday","14","2012-12-28T14:12:37.000","Description: Gone on arrival","139135447","Gone on arrival","40.439334","{'type': 'Point', 'coordinates': [-111.803136, 40.439334]}","-111.803136","Other","UT","2013-01-11T18:02:54.000","null"
"291","5400 Block W CIVIC CENTER DR","13AH00043","HIGHLAND",,"null","2013-01-11T17:54:10.000","Friday","14","2013-01-04T14:01:27.000","Description: Property-Found","139135448","Property-Found","40.428537","{'type': 'Point', 'coordinates': [-111.788494, 40.428537]}","-111.788494","Property Crime Residential","UT","2013-01-16T09:00:32.000","null"
"292","4600 Block W CADDIE LN","12AH05291","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","16","2012-12-19T16:12:16.000","Description: Extortion","139135449","Extortion","40.425097","{'type': 'Point', 'coordinates': [-111.770055, 40.425097]}","-111.770055","Theft","UT","2013-01-11T18:02:54.000","null"
"293","5000 Block W 11200 NORTH ST","12AH05348","HIGHLAND",,"null","2013-01-11T17:54:10.000","Sunday","11","2012-12-23T11:12:37.000","Description: Citizen Assist","139135450","Citizen Assist","40.435557","{'type': 'Point', 'coordinates': [-111.779813, 40.435557]}","-111.779813","Community Policing","UT","2013-01-11T18:02:53.000","null"
"294","6700 Block W NORMANDY WAY","12AH05376","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","8","2012-12-26T08:12:54.000","Description: Alarm","139135451","Alarm","40.436002","{'type': 'Point', 'coordinates': [-111.818775, 40.436002]}","-111.818775","Alarm","UT","2013-01-11T18:02:53.000","null"
"295","5400 Block W CIVIC CENTER DR","13AH00016","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","8","2013-01-02T08:01:02.000","Description: Theft-Property-Deception","139135452","Theft-Property-Deception","40.428537","{'type': 'Point', 'coordinates': [-111.788494, 40.428537]}","-111.788494","Theft","UT","2013-01-14T09:00:28.000","null"
"296","1 Block N 100 WEST ST","12AH05431","ALPINE",,"null","2013-01-11T17:54:10.000","Sunday","19","2012-12-30T19:12:52.000","Description: Animal Problem","139135453","Animal Problem","40.4543","{'type': 'Point', 'coordinates': [-111.77967, 40.4543]}","-111.77967","Community Policing","UT","2013-01-11T18:02:55.000","null"
"297","300 Block S 740 EAST ST","13AH00072","AMERICAN FORK",,"null","2013-01-11T17:54:10.000","Monday","9","2013-01-07T09:01:40.000","Description: Alarm","139135454","Alarm","40.370386","{'type': 'Point', 'coordinates': [-111.778742, 40.370386]}","-111.778742","Alarm","UT","2013-01-19T09:00:28.000","null"
"298","12200 Block N TIMBERLINE DR","12AH05403","HIGHLAND",,"null","2013-01-11T17:54:10.000","Friday","17","2012-12-28T17:12:35.000","Description: Animal Problem","139135455","Animal Problem","40.454374","{'type': 'Point', 'coordinates': [-111.79846, 40.454374]}","-111.79846","Community Policing","UT","2013-01-11T18:02:55.000","null"
"299","5200 Block W TIMPANOGOS HWY","12AH05377","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","11","2012-12-26T11:12:20.000","Description: Traffic Accident-Reportable","139135456","Traffic Accident-Reportable","40.431924","{'type': 'Point', 'coordinates': [-111.784281, 40.431924]}","-111.784281","Traffic","UT","2013-01-11T18:02:55.000","null"
"300","300 Block S PINEVIEW DR","12AH05432","ALPINE",,"null","2013-01-11T17:54:10.000","Sunday","20","2012-12-30T20:12:54.000","Description: Domestic Violence Child Presen","139135457","Domestic Violence Child Presen","40.448246","{'type': 'Point', 'coordinates': [-111.760921, 40.448246]}","-111.760921","Family Offense","UT","2013-01-11T18:02:55.000","null"
"301","300 Block S MAIN ST","13AH00045","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","16","2013-01-04T16:01:42.000","Description: 911 Hang-Abandoned Call","139135458","911 Hang-Abandoned Call","40.448191","{'type': 'Point', 'coordinates': [-111.778182, 40.448191]}","-111.778182","Community Policing","UT","2013-01-16T09:00:32.000","null"
"302","6600 Block W VINTAGE LN","13AH00017","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","14","2013-01-02T14:01:56.000","Description: Citizen Assist","139135459","Citizen Assist","40.410801","{'type': 'Point', 'coordinates': [-111.817054, 40.410801]}","-111.817054","Community Policing","UT","2013-01-14T09:00:28.000","null"
"303","10100 Block N MOUNTAIN VIEW DR","12AH05433","HIGHLAND",,"null","2013-01-11T17:54:10.000","Sunday","21","2012-12-30T21:12:31.000","Description: Custodial Interference","139135461","Custodial Interference","40.415725","{'type': 'Point', 'coordinates': [-111.809312, 40.415725]}","-111.809312","Family Offense","UT","2013-01-11T18:02:55.000","null"
"304","800 Block S RIDGE LN","13AH00046","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","17","2013-01-04T17:01:11.000","Description: 911 Hang-Abandoned Call","139135462","911 Hang-Abandoned Call","40.440919","{'type': 'Point', 'coordinates': [-111.765121, 40.440919]}","-111.765121","Community Policing","UT","2013-01-16T09:00:32.000","null"
"305","5400 Block W TIMPANOGOS HWY","13AH00018","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","14","2013-01-02T14:01:28.000","Description: Citizen Assist","139135463","Citizen Assist","40.431893","{'type': 'Point', 'coordinates': [-111.789056, 40.431893]}","-111.789056","Community Policing","UT","2013-01-14T09:00:28.000","null"
"306","11000 Block N 6000 WEST ST","12AH05434","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","0","2012-12-31T00:12:22.000","Description: 911 Hang-Abandoned Call","139135464","911 Hang-Abandoned Call","40.433071","{'type': 'Point', 'coordinates': [-111.80207, 40.433071]}","-111.80207","Community Policing","UT","2013-01-12T09:02:12.000","null"
"307","700 Block W WESTFIELD RD","12AH05406","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","21","2012-12-28T21:12:17.000","Description: Alarm","139135465","Alarm","40.451387","{'type': 'Point', 'coordinates': [-111.792012, 40.451387]}","-111.792012","Alarm","UT","2013-01-11T18:02:53.000","null"
"308","1300 Block E BOX ELDER DR","13AH00047","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","19","2013-01-04T19:01:35.000","Description: Citizen Assist","139135466","Citizen Assist","40.475107","{'type': 'Point', 'coordinates': [-111.75344, 40.475107]}","-111.75344","Community Policing","UT","2013-01-16T09:00:32.000","null"
"309","400 Block N WILDERNESS DR","13AH00019","ALPINE",,"null","2013-01-11T17:54:10.000","Wednesday","15","2013-01-02T15:01:44.000","Description: Citizen Assist","139135467","Citizen Assist","40.459486","{'type': 'Point', 'coordinates': [-111.770324, 40.459486]}","-111.770324","Community Policing","UT","2013-01-14T09:00:28.000","null"
"310","1000 Block N FORT CANYON RD","12AH05266","ALPINE",,"null","2013-01-11T17:54:10.000","Tuesday","8","2012-12-18T08:12:19.000","Description: Animal Problem","139135468","Animal Problem","40.466352","{'type': 'Point', 'coordinates': [-111.780458, 40.466352]}","-111.780458","Community Policing","UT","2013-01-11T18:02:55.000","null"
"311","200 Block E MAPLE DR","12AH05321","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","19","2012-12-21T19:12:10.000","Description: Juvenile-Problem","139135469","Juvenile-Problem","40.445892","{'type': 'Point', 'coordinates': [-111.772685, 40.445892]}","-111.772685","Missing Person","UT","2013-01-11T18:02:55.000","null"
"312","10400 Block N NORTH COUNTY BLVD","12AH05407","HIGHLAND",,"null","2013-01-11T17:54:10.000","Friday","20","2012-12-28T20:12:35.000","Description: Citizen Assist","139135470","Citizen Assist","40.422781","{'type': 'Point', 'coordinates': [-111.77342, 40.422781]}","-111.77342","Community Policing","UT","2013-01-11T18:02:53.000","null"
"313","1200 Block E TIMPANOGOS HWY","12AH05295","LEHI",,"null","2013-01-11T17:54:10.000","Wednesday","20","2012-12-19T20:12:49.000","Description: Traffic Offense","139135471","Traffic Offense","40.431692","{'type': 'Point', 'coordinates': [-111.821694, 40.431692]}","-111.821694","Traffic","UT","2013-01-11T18:02:54.000","null"
"314","5900 Block W CANTERBURY PARK CIR N","12AH05322","HIGHLAND",,"null","2013-01-11T17:54:10.000","Friday","19","2012-12-21T19:12:27.000","Description: Citizen Assist","139135472","Citizen Assist","40.409597","{'type': 'Point', 'coordinates': [-111.800084, 40.409597]}","-111.800084","Community Policing","UT","2013-01-11T18:02:53.000","null"
"315","5000 Block W TIMPANOGOS HWY","12AH05350","HIGHLAND",,"null","2013-01-11T17:54:10.000","Sunday","19","2012-12-23T19:12:26.000","Description: Traffic Offense","139135473","Traffic Offense","40.431963","{'type': 'Point', 'coordinates': [-111.778254, 40.431963]}","-111.778254","Traffic","UT","2013-01-11T18:02:54.000","null"
"316","4800 Block W SAMPSON CT","13AH00077","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","11","2013-01-07T11:01:54.000","Description: Citizen Assist","139135474","Citizen Assist","40.438841","{'type': 'Point', 'coordinates': [-111.774394, 40.438841]}","-111.774394","Community Policing","UT","2013-01-19T09:00:28.000","null"
"317","500 Block W CANYON CREST RD","12AH05408","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","21","2012-12-28T21:12:14.000","Description: Traffic Accident-Reportable","139135475","Traffic Accident-Reportable","40.44926","{'type': 'Point', 'coordinates': [-111.788989, 40.44926]}","-111.788989","Traffic","UT","2013-01-11T18:02:55.000","null"
"318","300 Block N MATISSE LN","13AH00049","ALPINE",,"null","2013-01-11T17:54:10.000","Friday","22","2013-01-04T22:01:18.000","Description: Traffic Offense","139135476","Traffic Offense","40.457899","{'type': 'Point', 'coordinates': [-111.780658, 40.457899]}","-111.780658","Traffic","UT","2013-01-16T09:00:32.000","null"
"319","10900 Block N 5800 WEST ST","12AH05436","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","11","2012-12-31T11:12:15.000","Description: Traffic Accident-Non Reportabl","139135477","Traffic Accident-Non Reportabl","40.431123","{'type': 'Point', 'coordinates': [-111.79788, 40.431123]}","-111.79788","Traffic","UT","2013-01-12T09:02:12.000","null"
"320","10100 Block N HIDDEN OAK DR","12AH05296","HIGHLAND",,"null","2013-01-11T17:54:10.000","Thursday","4","2012-12-20T04:12:49.000","Description: Gone on arrival","139135478","Gone on arrival","40.417714","{'type': 'Point', 'coordinates': [-111.782331, 40.417714]}","-111.782331","Other","UT","2013-01-11T18:02:54.000","null"
"321","5800 Block W TIMPANOGOS HWY","12AH05323","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","2","2012-12-22T02:12:42.000","Description: Driving Under Influence","139135479","Driving Under Influence","40.431837","{'type': 'Point', 'coordinates': [-111.797405, 40.431837]}","-111.797405","Drugs","UT","2013-01-11T18:02:53.000","null"
"322","9900 Block N 6690 WEST ST","12AH05351","HIGHLAND",,"null","2013-01-11T17:54:10.000","Sunday","21","2012-12-23T21:12:03.000","Description: Domestic Violence With Arrest","139135480","Domestic Violence With Arrest","40.411833","{'type': 'Point', 'coordinates': [-111.818483, 40.411833]}","-111.818483","Family Offense","UT","2013-01-11T18:02:55.000","null"
"323","11200 Block N ALPINE HWY","13AH00078","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","13","2013-01-07T13:01:07.000","Description: Traffic Offense","139135481","Traffic Offense","40.435515","{'type': 'Point', 'coordinates': [-111.784793, 40.435515]}","-111.784793","Traffic","UT","2013-01-19T09:00:28.000","null"
"324","9500 Block N 6900 WEST ST","12AH05409","HIGHLAND",,"null","2013-01-11T17:54:10.000","Friday","23","2012-12-28T23:12:59.000","Description: Driving Under Influence","139135482","Driving Under Influence","40.40526","{'type': 'Point', 'coordinates': [-111.823083, 40.40526]}","-111.823083","Drugs","UT","2013-01-11T18:02:53.000","null"
"325","6400 Block W 10400 NORTH ST","12AH05352","HIGHLAND",,"null","2013-01-11T17:54:10.000","Sunday","22","2012-12-23T22:12:32.000","Description: Alarm","139135483","Alarm","40.420826","{'type': 'Point', 'coordinates': [-111.81268, 40.420826]}","-111.81268","Alarm","UT","2013-01-11T18:02:53.000","null"
"326","700 Block E ALPINE LOOP RD","13AH00079","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","14","2013-01-07T14:01:56.000","Description: Traffic Offense","139135484","Traffic Offense","40.432217","{'type': 'Point', 'coordinates': [-111.751782, 40.432217]}","-111.751782","Traffic","UT","2013-01-19T09:00:28.000","null"
"327","9600 Block N 6000 WEST ST","13AH00020","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","18","2013-01-02T18:01:06.000","Description: Burglary-Resd-Forced Entry","139135485","Burglary-Resd-Forced Entry","40.407187","{'type': 'Point', 'coordinates': [-111.801824, 40.407187]}","-111.801824","Breaking & Entering","UT","2013-01-14T09:00:28.000","null"
"328","10100 Block N NORTH COUNTY BLVD","12AH05298","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","16","2012-12-19T16:12:33.000","Description: Theft-Property-Other","139135486","Theft-Property-Other","40.417182","{'type': 'Point', 'coordinates': [-111.773443, 40.417182]}","-111.773443","Theft","UT","2013-01-11T18:02:55.000","null"
"329","300 Block N DEERFIELD DR","12AH05325","ALPINE",,"null","2013-01-11T17:54:10.000","Saturday","10","2012-12-22T10:12:44.000","Description: Alarm","139135487","Alarm","40.457495","{'type': 'Point', 'coordinates': [-111.782256, 40.457495]}","-111.782256","Alarm","UT","2013-01-11T18:02:53.000","null"
"330","5400 Block W CIVIC CENTER DR","12AH05326","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","11","2012-12-22T11:12:08.000","Description: Citizen Assist","139135488","Citizen Assist","40.428537","{'type': 'Point', 'coordinates': [-111.788494, 40.428537]}","-111.788494","Community Policing","UT","2013-01-11T18:02:53.000","null"
"331","6200 Block W ADONIS DR","13AH00022","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","22","2013-01-02T22:01:05.000","Description: Gone on arrival","139135489","Gone on arrival","40.449307","{'type': 'Point', 'coordinates': [-111.810455, 40.449307]}","-111.810455","Other","UT","2013-01-14T09:00:28.000","null"
"332","6700 Block W CANTERBURY DR","12AH05270","HIGHLAND",,"null","2013-01-11T17:54:10.000","Tuesday","10","2012-12-18T10:12:09.000","Description: Citizen Assist","139135490","Citizen Assist","40.425772","{'type': 'Point', 'coordinates': [-111.819991, 40.425772]}","-111.819991","Community Policing","UT","2013-01-11T18:02:53.000","null"
"333","10100 Block N NORTH COUNTY BLVD","12AH05383","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","16","2012-12-26T16:12:51.000","Description: Citizen Assist","139135491","Citizen Assist","40.417182","{'type': 'Point', 'coordinates': [-111.773443, 40.417182]}","-111.773443","Community Policing","UT","2013-01-11T18:02:53.000","null"
"359","5500 Block W COVENTRY RD","13AH00028","HIGHLAND",,"null","2013-01-11T17:54:10.000","Thursday","11","2013-01-03T11:01:58.000","Description: Alarm","139135519","Alarm","40.428313","{'type': 'Point', 'coordinates': [-111.791417, 40.428313]}","-111.791417","Alarm","UT","2013-01-15T09:00:12.000","null"
"334","11300 Block N 5630 WEST ST","13AH00080","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","16","2013-01-07T16:01:45.000","Description: 911 Hang-Abandoned Call","139135492","911 Hang-Abandoned Call","40.438784","{'type': 'Point', 'coordinates': [-111.793637, 40.438784]}","-111.793637","Community Policing","UT","2013-01-19T09:00:28.000","null"
"335","1 Block E RED PINE DR","12AH05410","ALPINE",,"null","2013-01-11T17:54:10.000","Saturday","1","2012-12-29T01:12:16.000","Description: Alarm","139135493","Alarm","40.44899","{'type': 'Point', 'coordinates': [-111.776442, 40.44899]}","-111.776442","Alarm","UT","2013-01-11T18:02:53.000","null"
"336","10900 Block N 6400 WEST ST","13AH00051","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","2","2013-01-05T02:01:47.000","Description: Driving Under Influence","139135494","Driving Under Influence","40.430996","{'type': 'Point', 'coordinates': [-111.811651, 40.430996]}","-111.811651","Drugs","UT","2013-01-17T09:00:40.000","null"
"337","100 Block S COUNTRY MANOR LN","13AH00023","ALPINE",,"null","2013-01-11T17:54:10.000","Thursday","1","2013-01-03T01:01:55.000","Description: Alarm","139135495","Alarm","40.450573","{'type': 'Point', 'coordinates': [-111.756846, 40.450573]}","-111.756846","Alarm","UT","2013-01-15T09:00:12.000","null"
"338","10100 Block N NORTH COUNTY BLVD","12AH05271","HIGHLAND",,"null","2013-01-11T17:54:10.000","Tuesday","11","2012-12-18T11:12:51.000","Description: CS-Drug Intelligence","139135496","CS-Drug Intelligence","40.417182","{'type': 'Point', 'coordinates': [-111.773443, 40.417182]}","-111.773443","Drugs","UT","2013-01-11T18:02:55.000","null"
"339","9900 Block N 6800 WEST ST","12AH05328","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","11","2012-12-22T11:12:28.000","Description: Gone on arrival","139135497","Gone on arrival","40.411977","{'type': 'Point', 'coordinates': [-111.82087, 40.411977]}","-111.82087","Other","UT","2013-01-11T18:02:54.000","null"
"340","300 Block N GROVE DR","12AH05356","ALPINE",,"null","2013-01-11T17:54:10.000","Monday","12","2012-12-24T12:12:44.000","Description: Traffic Accident-Non Reportabl","139135498","Traffic Accident-Non Reportabl","40.457379","{'type': 'Point', 'coordinates': [-111.774326, 40.457379]}","-111.774326","Traffic","UT","2013-01-11T18:02:55.000","null"
"341","100 Block W FORT CREEK DR","12AH05384","ALPINE",,"null","2013-01-11T17:54:10.000","Wednesday","16","2012-12-26T16:12:13.000","Description: Citizen Assist","139135499","Citizen Assist","40.454542","{'type': 'Point', 'coordinates': [-111.781659, 40.454542000000004]}","-111.781659","Community Policing","UT","2013-01-11T18:02:53.000","null"
"342","10400 Block N ALPINE HWY","12AH05357","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","13","2012-12-24T13:12:30.000","Description: Traffic Accident-Non Reportabl","139135500","Traffic Accident-Non Reportabl","40.420885","{'type': 'Point', 'coordinates': [-111.78676, 40.420885]}","-111.78676","Traffic","UT","2013-01-11T18:02:55.000","null"
"343","5900 Block W TIMPANOGOS HWY","12AH05412","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","2","2012-12-29T02:12:21.000","Description: Driving Under Influence","139135502","Driving Under Influence","40.431824","{'type': 'Point', 'coordinates': [-111.800246, 40.431824]}","-111.800246","Drugs","UT","2013-01-11T18:02:53.000","null"
"344","300 Block N GROVE DR","13AH00025","ALPINE",,"null","2013-01-11T17:54:10.000","Thursday","8","2013-01-03T08:01:26.000","Description: Property-Found","139135503","Property-Found","40.458252","{'type': 'Point', 'coordinates': [-111.773882, 40.458252]}","-111.773882","Property Crime Residential","UT","2013-01-15T09:00:12.000","null"
"345","5900 Block W CANTERBURY PARK CIR","12AH05440","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","17","2012-12-31T17:12:22.000","Description: Burglary-Resd-Forced Entry","139135504","Burglary-Resd-Forced Entry","40.408101","{'type': 'Point', 'coordinates': [-111.801498, 40.408101]}","-111.801498","Breaking & Entering","UT","2013-01-12T09:02:12.000","null"
"346","10100 Block N NORTH COUNTY BLVD","12AH05272","HIGHLAND",,"null","2013-01-11T17:54:10.000","Tuesday","12","2012-12-18T12:12:06.000","Description: Criminal Mischief","139135505","Criminal Mischief","40.417182","{'type': 'Point', 'coordinates': [-111.773443, 40.417182]}","-111.773443","Other","UT","2013-01-11T18:02:55.000","null"
"347","10800 Block N NORTH COUNTY BLVD","12AH05413","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","5","2012-12-29T05:12:16.000","Description: Traffic Offense","139135507","Traffic Offense","40.428228","{'type': 'Point', 'coordinates': [-111.773406, 40.428228]}","-111.773406","Traffic","UT","2013-01-11T18:02:54.000","null"
"348","5400 Block W 10180 NORTH ST","13AH00054","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","12","2013-01-05T12:01:23.000","Description: Juvenile-Problem","139135508","Juvenile-Problem","40.416991","{'type': 'Point', 'coordinates': [-111.787911, 40.416991]}","-111.787911","Missing Person","UT","2013-01-17T09:00:40.000","null"
"349","6000 Block W 9600 NORTH ST","12AH05386","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","21","2012-12-26T21:12:50.000","Description: Disorderly Conduct","139135509","Disorderly Conduct","40.406341","{'type': 'Point', 'coordinates': [-111.802967, 40.406341]}","-111.802967","Disorder","UT","2013-01-11T18:02:55.000","null"
"350","1000 Block N EASTVIEW DR","12AH05441","ALPINE",,"null","2013-01-11T17:54:10.000","Monday","17","2012-12-31T17:12:35.000","Description: Domestic Violence Involved","139135510","Domestic Violence Involved","40.46663","{'type': 'Point', 'coordinates': [-111.771686, 40.46663]}","-111.771686","Family Offense","UT","2013-01-12T09:02:12.000","null"
"351","100 Block N MATTERHORN DR","12AH05273","ALPINE",,"null","2013-01-11T17:54:10.000","Tuesday","12","2012-12-18T12:12:44.000","Description: Alarm","139135511","Alarm","40.454884","{'type': 'Point', 'coordinates': [-111.793812, 40.454884]}","-111.793812","Alarm","UT","2013-01-11T18:02:53.000","null"
"352","1300 Block E UTAH HIGHLANDS DR","12AH05300","LEHI",,"null","2013-01-11T17:54:10.000","Thursday","11","2012-12-20T11:12:07.000","Description: Agency Assist","139135512","Agency Assist","40.42596","{'type': 'Point', 'coordinates': [-111.828632, 40.42596]}","-111.828632","Community Policing","UT","2013-01-11T18:02:54.000","null"
"353","5400 Block W 10080 NORTH ST","12AH05359","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","13","2012-12-24T13:12:57.000","Description: Citizen Assist","139135513","Citizen Assist","40.415179","{'type': 'Point', 'coordinates': [-111.788788, 40.415179]}","-111.788788","Community Policing","UT","2013-01-11T18:02:53.000","null"
"354","5300 Block W TIMPANOGOS HWY","13AH00055","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","14","2013-01-05T14:01:28.000","Description: Traffic Accident-Non Reportabl","139135514","Traffic Accident-Non Reportabl","40.431921","{'type': 'Point', 'coordinates': [-111.785183, 40.431921]}","-111.785183","Traffic","UT","2013-01-17T09:00:40.000","null"
"355","5400 Block W CIVIC CENTER DR","13AH00027","HIGHLAND",,"null","2013-01-11T17:54:10.000","Thursday","10","2013-01-03T10:01:10.000","Description: Citizen Dispute","139135515","Citizen Dispute","40.428537","{'type': 'Point', 'coordinates': [-111.788494, 40.428537]}","-111.788494","Community Policing","UT","2013-01-15T09:00:12.000","null"
"356","4500 Block W TIMPANOGOS HWY","12AH05387","HIGHLAND",,"null","2013-01-11T17:54:10.000","Wednesday","23","2012-12-26T23:12:33.000","Description: Traffic Accident-Reportable","139135516","Traffic Accident-Reportable","40.432047","{'type': 'Point', 'coordinates': [-111.766449, 40.432047]}","-111.766449","Traffic","UT","2013-01-11T18:02:55.000","null"
"357","10200 Block N NORTH COUNTY BLVD","13AH00083","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","18","2013-01-07T18:01:07.000","Description: Traffic Offense","139135517","Traffic Offense","40.417806","{'type': 'Point', 'coordinates': [-111.773438, 40.417806]}","-111.773438","Traffic","UT","2013-01-19T09:00:28.000","null"
"360","700 Block W RANCH CIR","12AH05388","ALPINE",,"null","2013-01-11T17:54:10.000","Thursday","12","2012-12-27T12:12:01.000","Description: Alarm","139135520","Alarm","40.444913","{'type': 'Point', 'coordinates': [-111.792285, 40.444913]}","-111.792285","Alarm","UT","2013-01-11T18:02:53.000","null"
"361","6300 Block W TIMPANOGOS HWY","12AH05443","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","18","2012-12-31T18:12:20.000","Description: Animal Problem","139135521","Animal Problem","40.431767","{'type': 'Point', 'coordinates': [-111.810426, 40.431767]}","-111.810426","Community Policing","UT","2013-01-12T09:02:12.000","null"
"362","300 Block E 280 SOUTH ST","13AH00084","ALPINE",,"null","2013-01-11T17:54:10.000","Monday","20","2013-01-07T20:01:03.000","Description: Juvenile-Problem","139135522","Juvenile-Problem","40.449265","{'type': 'Point', 'coordinates': [-111.771634, 40.449265]}","-111.771634","Missing Person","UT","2013-01-19T09:00:28.000","null"
"363","10500 Block N LARSEN AVE","12AH05415","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","11","2012-12-29T11:12:47.000","Description: Theft-Property-From Motor Vehi","139135523","Theft-Property-From Motor Vehi","40.423548","{'type': 'Point', 'coordinates': [-111.805713, 40.423548]}","-111.805713","Theft","UT","2013-01-11T18:02:56.000","null"
"364","5400 Block W CIVIC CENTER DR","12AH05330","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","12","2012-12-22T12:12:37.000","Description: Citizen Assist","139135524","Citizen Assist","40.428537","{'type': 'Point', 'coordinates': [-111.788494, 40.428537]}","-111.788494","Community Policing","UT","2013-01-11T18:02:53.000","null"
"365","5100 Block W COUNTRY CLUB DR","12AH05389","HIGHLAND",,"null","2013-01-11T17:54:10.000","Thursday","12","2012-12-27T12:12:22.000","Description: Traffic Accident-Non Reportabl","139135525","Traffic Accident-Non Reportabl","40.423854","{'type': 'Point', 'coordinates': [-111.782926, 40.423854]}","-111.782926","Traffic","UT","2013-01-11T18:02:55.000","null"
"366","5400 Block W TIMPANOGOS HWY","12AH05444","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","20","2012-12-31T20:12:27.000","Description: Citizen Assist","139135526","Citizen Assist","40.431897","{'type': 'Point', 'coordinates': [-111.788556, 40.431897]}","-111.788556","Community Policing","UT","2013-01-12T09:02:12.000","null"
"367","400 Block N ALPINE BLVD","12AH05303","ALPINE",,"null","2013-01-11T17:54:10.000","Thursday","13","2012-12-20T13:12:22.000","Description: Alarm","139135527","Alarm","40.458561","{'type': 'Point', 'coordinates': [-111.760806, 40.458561]}","-111.760806","Alarm","UT","2013-01-11T18:02:53.000","null"
"368","6200 Block W 9600 NORTH ST","13AH00058","HIGHLAND",,"null","2013-01-11T17:54:10.000","Saturday","18","2013-01-05T18:01:20.000","Description: Citizen Assist","139135528","Citizen Assist","40.406305","{'type': 'Point', 'coordinates': [-111.807831, 40.406305]}","-111.807831","Community Policing","UT","2013-01-17T09:00:40.000","null"
"369","10100 Block N MOUNTAIN VIEW DR","12AH05445","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","21","2012-12-31T21:12:43.000","Description: Keep The Peace-Family","139135529","Keep The Peace-Family","40.415725","{'type': 'Point', 'coordinates': [-111.809312, 40.415725]}","-111.809312","Community Policing","UT","2013-01-12T09:02:12.000","null"
"370","4200 Block W PARK DR","13AH00086","HIGHLAND",,"null","2013-01-11T17:54:10.000","Monday","22","2013-01-07T22:01:29.000","Description: Domestic Violence Involved","139135530","Domestic Violence Involved","40.436933","{'type': 'Point', 'coordinates': [-111.759847, 40.436933]}","-111.759847","Family Offense","UT","2013-01-19T09:00:28.000","null"
"371","5300 Block W TIMPANOGOS HWY","12AH05277","HIGHLAND",,"null","2013-01-11T17:54:10.000","Tuesday","21","2012-12-18T21:12:42.000","Description: Traffic Accident-Injury","139135531","Traffic Accident-Injury","40.431921","{'type': 'Point', 'coordinates': [-111.785183, 40.431921]}","-111.785183","Traffic","UT","2013-01-11T18:02:56.000","null"
"372","200 Block N PFEIFFERHORN DR","12AH05304","ALPINE",,"null","2013-01-11T17:54:10.000","Thursday","14","2012-12-20T14:12:35.000","Description: Criminal Mischief","139135532","Criminal Mischief","40.456294","{'type': 'Point', 'coordinates': [-111.796068, 40.456294]}","-111.796068","Other","UT","2013-01-11T18:02:55.000","null"
