"unnamed_column","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"261","3400 Block TRIUMPH BLVD","16LE16732","LEHI",,,"2016-11-08T17:10:36.000","Friday","0","2016-10-28T00:10:52.000","Description: Driving Under Influence","780673316","DRIVING UNDER INFLUENCE","40.4311","{'type': 'Point', 'coordinates': [-111.881, 40.4311]}","-111.881","Traffic","UT","2016-11-14T16:35:41.000",
"262","2600 Block TIMPANOGOS HWY","16LE16767","LEHI",,,"2016-11-08T17:10:34.000","Friday","15","2016-10-28T15:10:04.000","Description: Citizen Assist","780673025","CITIZEN ASSIST","40.4314","{'type': 'Point', 'coordinates': [-111.891, 40.4314]}","-111.891","Community Policing","UT","2016-11-14T16:34:33.000",
"263","1900 Block WOODVIEW DR","16LE16768","LEHI",,,"2016-11-08T17:10:34.000","Friday","15","2016-10-28T15:10:08.000","Description: Animal Bite","780673047","ANIMAL BITE","40.4386","{'type': 'Point', 'coordinates': [-111.881, 40.4386]}","-111.881","Community Policing","UT","2016-11-14T16:34:30.000",
"264","1000 Block W 300 SOUTH","16LE16770","LEHI",,,"2016-11-08T17:10:34.000","Friday","16","2016-10-28T16:10:38.000","Description: Animal Problem","780673055","ANIMAL PROBLEM","40.3838","{'type': 'Point', 'coordinates': [-111.867, 40.3838]}","-111.867","Community Policing","UT","2016-11-14T16:34:30.000",
"265","1400 Block N 1700 WEST","16LE16772","LEHI",,,"2016-11-08T17:10:34.000","Friday","16","2016-10-28T16:10:44.000","Description: Agency Assist","780673062","AGENCY ASSIST","40.4061","{'type': 'Point', 'coordinates': [-111.877, 40.4061]}","-111.877","Community Policing","UT","2016-11-14T16:34:30.000",
"266","500 Block W 1675 SOUTH","16LE02746","LEHI",,,"2016-03-01T06:33:30.000","Wednesday","23","2016-02-24T23:02:20.000","Description: Fraud","751211676","FRAUD","40.3675","{'type': 'Point', 'coordinates': [-111.859, 40.3675]}","-111.859","Theft","UT","2016-03-06T09:03:06.000",
"267","2800 Block CLUB HOUSE DR","17LE14016","LEHI",,,"2017-11-07T11:06:31.000","Saturday","14","2017-11-04T14:11:01.000","Description: Traffic Accident-Reportable","825600946","TRAFFIC ACCIDENT-REPORTABLE","40.4312","{'type': 'Point', 'coordinates': [-111.895, 40.4312]}","-111.895","Traffic","UT","2017-11-17T11:08:37.000",
"268","400 Block E 1000 NORTH","17LE14017","LEHI",,,"2017-11-07T11:06:31.000","Saturday","14","2017-11-04T14:11:16.000","Description: Animal Problem","825600943","ANIMAL PROBLEM","40.4006","{'type': 'Point', 'coordinates': [-111.843, 40.4006]}","-111.843","Community Policing","UT","2017-11-17T11:07:38.000",
"269","2600 Block MAPLE DR","18LE01590","LEHI",,,"2018-02-18T09:23:58.000","Tuesday","4","2018-02-13T04:02:38.000","Description: Alarm","834491210","ALARM","40.4188","{'type': 'Point', 'coordinates': [-111.891, 40.4188]}","-111.891","Alarm","UT","2018-02-27T06:31:59.000",
"270","TIMPANOGOS HWY & N TRIUMPH BLVD","18LE01666","LEHI",,,"2018-02-17T07:59:36.000","Wednesday","15","2018-02-14T15:02:48.000","Description: Traffic Offense","834430499","TRAFFIC OFFENSE","40.4318","{'type': 'Point', 'coordinates': [-111.881, 40.4318]}","-111.881","Traffic","UT","2018-02-28T07:09:12.000",
"271","200 Block E 200 SOUTH","18LE01676","LEHI",,,"2018-02-18T07:32:27.000","Thursday","7","2018-02-15T07:02:34.000","Description: Animal Carcass","834485490","ANIMAL CARCASS","40.3857","{'type': 'Point', 'coordinates': [-111.845, 40.3857]}","-111.845","Community Policing","UT","2018-03-01T06:57:20.000",
"272","2300 Block ASHTON BLVD","16LE07293","LEHI",,,"2016-05-17T05:45:09.000","Saturday","22","2016-05-14T22:05:48.000","Description: Traffic Accident-Reportable","759697436","TRAFFIC ACCIDENT-REPORTABLE","40.4204","{'type': 'Point', 'coordinates': [-111.887, 40.4204]}","-111.887","Traffic","UT","2016-07-11T15:47:18.000",
"273","600 Block PACIFIC DR","16LE16755","AMERICAN FORK",,,"2016-11-08T17:10:36.000","Friday","12","2016-10-28T12:10:42.000","Description: Agency Assist","780673227","AGENCY ASSIST","40.3825","{'type': 'Point', 'coordinates': [-111.816, 40.3825]}","-111.816","Community Policing","UT","2016-11-14T16:34:27.000",
"274","1900 Block N 2600 WEST","16LE16759","LEHI",,,"2016-11-08T17:10:36.000","Friday","13","2016-10-28T13:10:28.000","Description: Fraud","780673324","FRAUD","40.4118","{'type': 'Point', 'coordinates': [-111.891, 40.4118]}","-111.891","Theft","UT","2016-11-14T16:34:33.000",
"275","W 2100 NORTH ST & N 1200 WEST","16LE16761","LEHI",,,"2016-11-08T17:10:36.000","Friday","13","2016-10-28T13:10:28.000","Description: Traffic Offense","780673349","TRAFFIC OFFENSE","40.4129","{'type': 'Point', 'coordinates': [-111.869, 40.4129]}","-111.869","Traffic","UT","2016-11-14T16:34:33.000",
"276","3900 Block DAVENCOURT LOOP E","16LE16849","LEHI",,,"2016-11-08T17:10:36.000","Sunday","1","2016-10-30T01:10:45.000","Description: Agency Assist","780673287","AGENCY ASSIST","40.436","{'type': 'Point', 'coordinates': [-111.898, 40.436]}","-111.898","Community Policing","UT","2016-11-14T16:34:28.000",
"277","3400 Block N 1120 EAST","16LE02803","LEHI",,,"2016-03-01T06:33:33.000","Thursday","23","2016-02-25T23:02:41.000","Description: Alarm","751211818","ALARM","40.4299","{'type': 'Point', 'coordinates': [-111.832, 40.4299]}","-111.832","Alarm","UT","2016-03-06T09:02:40.000",
"278","700 Block MAIN ST","16LE07282","LEHI",,,"2016-05-17T05:45:05.000","Saturday","20","2016-05-14T20:05:21.000","Description: Citizen Assist","759697399","CITIZEN ASSIST","40.3882","{'type': 'Point', 'coordinates': [-111.837, 40.3882]}","-111.837","Community Policing","UT","2016-07-11T15:47:28.000",
"279","1 Block I15N X284 ON","16LE07288","LEHI",,,"2016-05-17T05:45:05.000","Saturday","20","2016-05-14T20:05:34.000","Description: Traffic Offense","759697396","TRAFFIC OFFENSE","40.4336","{'type': 'Point', 'coordinates': [-111.893, 40.4336]}","-111.893","Traffic","UT","2016-07-11T15:47:28.000",
"280","900 Block E 900 NORTH","16LE07283","LEHI",,,"2016-05-17T05:45:05.000","Saturday","20","2016-05-14T20:05:50.000","Description: Citizen Assist","759697398","CITIZEN ASSIST","40.3989","{'type': 'Point', 'coordinates': [-111.834, 40.3989]}","-111.834","Community Policing","UT","2016-07-11T15:47:28.000",
"281","2300 Block ASHTON BLVD","16LE07290","LEHI",,,"2016-05-17T05:44:57.000","Saturday","21","2016-05-14T21:05:22.000","Description: Alarm","759697066","ALARM","40.4205","{'type': 'Point', 'coordinates': [-111.889, 40.4205]}","-111.889","Alarm","UT","2016-07-11T15:47:18.000",
"282","4000 Block FLASH DR","16LE07287","LEHI",,,"2016-05-17T05:44:57.000","Saturday","21","2016-05-14T21:05:36.000","Description: Citizen Assist","759697070","CITIZEN ASSIST","40.4357","{'type': 'Point', 'coordinates': [-111.832, 40.4357]}","-111.832","Community Policing","UT","2016-07-11T15:47:30.000",
"283","1300 Block W 2910 NORTH","16LE07286","LEHI",,,"2016-05-17T05:44:57.000","Saturday","21","2016-05-14T21:05:43.000","Description: Animal Problem","759697073","ANIMAL PROBLEM","40.4244","{'type': 'Point', 'coordinates': [-111.871, 40.4244]}","-111.871","Community Policing","UT","2016-07-11T15:47:28.000",
"284","500 Block W 2325 NORTH","18LE01678","LEHI",,,"2018-02-18T07:32:27.000","Thursday","7","2018-02-15T07:02:57.000","Description: Information","834485492","INFORMATION","40.4175","{'type': 'Point', 'coordinates': [-111.859, 40.4175]}","-111.859","Community Policing","UT","2018-03-01T06:57:20.000",
"285","500 Block PIONEER XING","18LE01679","LEHI",,,"2018-02-18T07:32:27.000","Thursday","8","2018-02-15T08:02:13.000","Description: Traffic Accident-Non Reportabl","834485493","TRAFFIC ACCIDENT-NON REPORTABL","40.3739","{'type': 'Point', 'coordinates': [-111.857, 40.3739]}","-111.857","Traffic","UT","2018-03-01T06:57:20.000",
"286","3400 Block GREAT PLAINS WAY","16LE16765","LEHI",,,"2016-11-08T17:10:32.000","Friday","14","2016-10-28T14:10:12.000","Description: Alarm","780672988","ALARM","40.4348","{'type': 'Point', 'coordinates': [-111.903, 40.4348]}","-111.903","Alarm","UT","2016-11-14T16:34:33.000",
"287","500 Block STATE ST","16LE16763","LEHI",,,"2016-11-08T17:10:32.000","Friday","14","2016-10-28T14:10:32.000","Description: Custodial Interference","780672977","CUSTODIAL INTERFERENCE","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Family Offense","UT","2016-11-14T16:34:33.000",
"288","3700 Block CABELAS BLVD","16LE16762","LEHI",,,"2016-11-08T17:10:32.000","Friday","14","2016-10-28T14:10:33.000","Description: Theft-Property-Shoplifting","780672962","THEFT-PROPERTY-SHOPLIFTING","40.4345","{'type': 'Point', 'coordinates': [-111.881, 40.4345]}","-111.881","Theft","UT","2016-11-14T16:34:33.000",
"289","3300 Block N 1200 EAST","16LE16764","LEHI",,,"2016-11-08T17:10:32.000","Friday","14","2016-10-28T14:10:51.000","Description: Traffic Accident-Hit & Run","780672986","TRAFFIC ACCIDENT-HIT & RUN","40.4309","{'type': 'Point', 'coordinates': [-111.831, 40.4309]}","-111.831","Traffic","UT","2016-11-14T16:34:33.000",
"290","1200 Block N 1200 EAST","18LE01681","LEHI",,,"2018-02-18T07:32:27.000","Thursday","9","2018-02-15T09:02:41.000","Description: Animal Carcass","834485495","ANIMAL CARCASS","40.4022","{'type': 'Point', 'coordinates': [-111.83, 40.4022]}","-111.83","Community Policing","UT","2018-03-01T06:57:20.000",
"291","500 Block STATE ST","18LE01683","LEHI",,,"2018-02-18T07:32:27.000","Thursday","11","2018-02-15T11:02:26.000","Description: Citizen Assist","834485497","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2018-03-01T06:57:20.000",
"292","4600 Block DIGITAL DR","18LE01685","LEHI",,,"2018-02-20T21:03:42.000","Thursday","11","2018-02-15T11:02:40.000","Description: Fraud","834715606","FRAUD","40.445","{'type': 'Point', 'coordinates': [-111.899, 40.445]}","-111.899","Theft","UT","2018-03-01T06:57:20.000",
"293","800 Block UTAH HIGHLANDS DR","18LE01684","LEHI",,,"2018-02-18T07:32:27.000","Thursday","11","2018-02-15T11:02:46.000","Description: Animal Stray","834485498","ANIMAL STRAY","40.4229","{'type': 'Point', 'coordinates': [-111.835, 40.4229]}","-111.835","Community Policing","UT","2018-03-01T06:57:20.000",
"294","100 Block W 900 NORTH","16LE06759","LEHI",,,"2016-05-08T05:43:52.000","Thursday","20","2016-05-05T20:05:48.000","Description: Citizen Assist","758906403","CITIZEN ASSIST","40.3985","{'type': 'Point', 'coordinates': [-111.853, 40.3985]}","-111.853","Community Policing","UT","2016-05-18T08:00:13.000",
"295","800 Block N 100 EAST","16LE06763","LEHI",,,"2016-05-18T05:45:07.000","Thursday","21","2016-05-05T21:05:10.000","Description: Alarm","759841027","ALARM","40.3987","{'type': 'Point', 'coordinates': [-111.847, 40.3987]}","-111.847","Alarm","UT","2016-05-18T08:00:44.000",
"296","3000 Block THANKSGIVING WAY","18LE01688","LEHI",,,"2018-02-22T16:25:10.000","Thursday","12","2018-02-15T12:02:03.000","Description: Traffic Accident-Reportable","834879811","TRAFFIC ACCIDENT-REPORTABLE","40.4258","{'type': 'Point', 'coordinates': [-111.886, 40.4258]}","-111.886","Traffic","UT","2018-03-01T06:57:20.000",
"297","500 Block STATE ST","18LE01687","LEHI",,,"2018-02-18T07:32:27.000","Thursday","12","2018-02-15T12:02:20.000","Description: Citizen Assist","834485499","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2018-03-01T06:57:20.000",
"298","2800 Block CLUB HOUSE DR","16LE16756","LEHI",,,"2016-11-09T09:08:12.000","Friday","12","2016-10-28T12:10:54.000","Description: Traffic Accident-Reportable","780728875","TRAFFIC ACCIDENT-REPORTABLE","40.4313","{'type': 'Point', 'coordinates': [-111.893, 40.4313]}","-111.893","Traffic","UT","2016-11-14T16:34:27.000",
"299","E 3200 NORTH ST & N 1200 EAST","16LE16757","LEHI",,,"2016-11-08T17:10:36.000","Friday","13","2016-10-28T13:10:46.000","Description: Traffic Offense","780673254","TRAFFIC OFFENSE","40.428","{'type': 'Point', 'coordinates': [-111.831, 40.428]}","-111.831","Traffic","UT","2016-11-14T16:34:27.000",
"300","1600 Block N 2640 WEST","16LE02940","LEHI",,,"2016-03-02T06:28:11.000","Sunday","10","2016-02-28T10:02:37.000","Description: Animal Problem","751293722","ANIMAL PROBLEM","40.408","{'type': 'Point', 'coordinates': [-111.892, 40.408]}","-111.892","Community Policing","UT","2016-03-12T09:00:56.000",
"301","1600 Block N 2640 WEST","16LE02939","LEHI",,,"2016-03-02T06:28:11.000","Sunday","10","2016-02-28T10:02:59.000","Description: Animal Problem","751293723","ANIMAL PROBLEM","40.408","{'type': 'Point', 'coordinates': [-111.892, 40.408]}","-111.892","Community Policing","UT","2016-03-12T09:00:50.000",
"302","500 Block N 1100 WEST","16LE02942","LEHI",,,"2016-03-02T06:28:11.000","Sunday","11","2016-02-28T11:02:00.000","Description: Citizen Assist","751293721","CITIZEN ASSIST","40.3946","{'type': 'Point', 'coordinates': [-111.867, 40.3946]}","-111.867","Community Policing","UT","2016-03-12T09:00:37.000",
"303","CENTER ST & W STATE ST","16LE02943","LEHI",,,"2016-03-02T06:28:09.000","Sunday","12","2016-02-28T12:02:49.000","Description: Citizen Assist","751293719","CITIZEN ASSIST","40.3981","{'type': 'Point', 'coordinates': [-111.85, 40.3981]}","-111.85","Community Policing","UT","2016-03-12T09:00:38.000",
"304","2600 Block W 2100 NORTH","16LE06754","LEHI",,,"2016-05-13T05:44:17.000","Thursday","17","2016-05-05T17:05:38.000","Description: Criminal Mischief","759291514","CRIMINAL MISCHIEF","40.4124","{'type': 'Point', 'coordinates': [-111.891, 40.4124]}","-111.891","Other","UT","2016-05-18T08:00:12.000",
"305","1600 Block TRINNAMAN LN","16LE06755","LEHI",,,"2016-05-18T05:45:05.000","Thursday","18","2016-05-05T18:05:21.000","Description: Citizen Assist","759841015","CITIZEN ASSIST","40.4078","{'type': 'Point', 'coordinates': [-111.865, 40.4078]}","-111.865","Community Policing","UT","2016-05-18T08:00:24.000",
"306","1800 Block POINTE MEADOW LOOP","16LE06756","LEHI",,,"2016-05-18T05:45:05.000","Thursday","18","2016-05-05T18:05:31.000","Description: Citizen Assist","759841016","CITIZEN ASSIST","40.4166","{'type': 'Point', 'coordinates': [-111.88, 40.4166]}","-111.88","Community Policing","UT","2016-05-18T08:00:24.000",
"307","600 Block W 2100 NORTH","16LE06758","LEHI",,,"2016-05-11T05:44:12.000","Thursday","20","2016-05-05T20:05:27.000","Description: Vehicle-Abandoned","759160107","VEHICLE-ABANDONED","40.4134","{'type': 'Point', 'coordinates': [-111.859, 40.4134]}","-111.859","Community Policing","UT","2016-05-18T08:00:12.000",
"308","1 Block E 1700 NORTH","16LE06760","LEHI",,,"2016-05-08T05:43:52.000","Thursday","20","2016-05-05T20:05:44.000","Description: Agency Assist","758906399","AGENCY ASSIST","40.4086","{'type': 'Point', 'coordinates': [-111.848, 40.4086]}","-111.848","Community Policing","UT","2016-05-18T08:00:13.000",
"309","500 Block STATE ST","18LE01691","LEHI",,,"2018-02-18T07:32:27.000","Thursday","13","2018-02-15T13:02:18.000","Description: Citizen Assist","834485501","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2018-03-01T06:57:20.000",
"310","400 Block TIMPANOGOS HWY","16LE11673","LEHI",,,"2016-08-03T08:03:03.000","Sunday","0","2016-07-31T00:07:50.000","Description: Citizen Assist","766796001","CITIZEN ASSIST","40.4328","{'type': 'Point', 'coordinates': [-111.85, 40.4328]}","-111.85","Community Policing","UT","2016-08-13T11:20:24.000",
"311","1700 Block MAIN ST","16LE11677","LEHI",,,"2016-08-03T08:03:03.000","Sunday","1","2016-07-31T01:07:06.000","Description: Citizen Assist","766795996","CITIZEN ASSIST","40.3872","{'type': 'Point', 'coordinates': [-111.877, 40.3872]}","-111.877","Community Policing","UT","2016-08-13T11:20:28.000",
"312","HUNTERS GROVE LN & N 1200 EAST","16LE11678","LEHI",,,"2016-08-03T08:03:03.000","Sunday","1","2016-07-31T01:07:06.000","Description: CS-Poss Paraphernalia","766795998","CS-POSS PARAPHERNALIA","40.3903","{'type': 'Point', 'coordinates': [-111.828, 40.3903]}","-111.828","Drugs","UT","2016-08-13T11:20:24.000",
"313","100 Block N 1200 EAST","16LE11675","LEHI",,,"2016-08-03T08:03:03.000","Sunday","1","2016-07-31T01:07:10.000","Description: Alarm","766795997","ALARM","40.3898","{'type': 'Point', 'coordinates': [-111.83, 40.3898]}","-111.83","Alarm","UT","2016-08-13T11:20:28.000",
"314","PIONEER XING & S MILL POND RD","16LE11680","LEHI",,,"2016-08-03T08:02:59.000","Sunday","5","2016-07-31T05:07:20.000","Description: Property-Lost","766795991","PROPERTY-LOST","40.3773","{'type': 'Point', 'coordinates': [-111.832, 40.3773]}","-111.832","Property Crime","UT","2016-08-13T11:20:24.000",
"315","1 Block S 850 EAST","16LE11681","LEHI",,,"2016-08-05T08:02:17.000","Sunday","7","2016-07-31T07:07:53.000","Description: Citizen Assist","766964735","CITIZEN ASSIST","40.3877","{'type': 'Point', 'coordinates': [-111.836, 40.3877]}","-111.836","Community Policing","UT","2016-08-13T11:20:24.000",
"316","200 Block E 1210 SOUTH","16LE11683","LEHI",,,"2016-08-05T08:02:17.000","Sunday","8","2016-07-31T08:07:06.000","Description: Alarm","766964740","ALARM","40.3729","{'type': 'Point', 'coordinates': [-111.845, 40.3729]}","-111.845","Alarm","UT","2016-08-13T11:20:24.000",
"317","1500 Block W 900 SOUTH","16LE17163","LEHI",,,"2016-11-09T09:08:12.000","Thursday","16","2016-11-03T16:11:17.000","Description: Fraud","780728887","FRAUD","40.3766","{'type': 'Point', 'coordinates': [-111.874, 40.3766]}","-111.874","Theft","UT","2016-11-16T11:12:09.000",
"318","2600 Block EXECUTIVE PKWY","18LE01692","LEHI",,,"2018-02-22T06:36:28.000","Thursday","15","2018-02-15T15:02:57.000","Description: Non-Criminal Civil Complaint","834847463","NON-CRIMINAL CIVIL COMPLAINT","40.4274","{'type': 'Point', 'coordinates': [-111.891, 40.4274]}","-111.891","Other","UT","2018-03-01T06:57:20.000",
"319","4100 Block MAYFLOWER AVE","18LE01698","LEHI",,,"2018-02-19T14:44:55.000","Thursday","16","2018-02-15T16:02:01.000","Description: Weapons Offense","834613979","WEAPONS OFFENSE","40.4383","{'type': 'Point', 'coordinates': [-111.904, 40.4383]}","-111.904","Weapons Offense","UT","2018-03-01T06:57:20.000",
"320","2300 Block CRESTHAVEN LN","18LE01700","LEHI",,,"2018-02-20T04:28:27.000","Thursday","18","2018-02-15T18:02:18.000","Description: Suspicious","834654914","SUSPICIOUS","40.4387","{'type': 'Point', 'coordinates': [-111.886, 40.4387]}","-111.886","Community Policing","UT","2018-03-01T06:57:20.000",
"321","2300 Block W 780 SOUTH","18LE01724","LEHI",,,"2018-02-19T07:43:07.000","Friday","14","2018-02-16T14:02:07.000","Description: Citizen Assist","834595663","CITIZEN ASSIST","40.3786","{'type': 'Point', 'coordinates': [-111.887, 40.3786]}","-111.887","Community Policing","UT","2018-03-02T08:44:02.000",
"322","500 Block STATE ST","18LE01727","LEHI",,,"2018-02-19T07:43:07.000","Friday","14","2018-02-16T14:02:47.000","Description: Property-Lost","834595666","PROPERTY-LOST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Property Crime","UT","2018-03-02T08:44:02.000",
"323","3000 Block DAVENCOURT LOOP S","18LE01728","LEHI",,,"2018-02-19T07:43:07.000","Friday","15","2018-02-16T15:02:00.000","Description: Non-Criminal Civil Complaint","834595667","NON-CRIMINAL CIVIL COMPLAINT","40.4355","{'type': 'Point', 'coordinates': [-111.899, 40.4355]}","-111.899","Other","UT","2018-03-02T08:44:02.000",
"324","1700 Block N 250 WEST","16LE11682","LEHI",,,"2016-08-04T08:02:51.000","Sunday","8","2016-07-31T08:07:25.000","Description: Criminal Mischief","766871107","CRIMINAL MISCHIEF","40.4092","{'type': 'Point', 'coordinates': [-111.854, 40.4092]}","-111.854","Other","UT","2016-08-13T11:20:24.000",
"325","700 Block MAIN ST","16LE11686","LEHI",,,"2016-08-03T08:02:59.000","Sunday","9","2016-07-31T09:07:06.000","Description: Fraud","766795987","FRAUD","40.3882","{'type': 'Point', 'coordinates': [-111.837, 40.3882]}","-111.837","Theft","UT","2016-08-13T11:20:24.000",
"326","500 Block PIONEER XING","16LE11687","LEHI",,,"2016-08-03T08:02:59.000","Sunday","10","2016-07-31T10:07:15.000","Description: Traffic Accident-Non Reportabl","766795986","TRAFFIC ACCIDENT-NON REPORTABL","40.3739","{'type': 'Point', 'coordinates': [-111.857, 40.3739]}","-111.857","Traffic","UT","2016-08-13T11:20:24.000",
"327","800 Block N 100 EAST","16LE11688","LEHI",,,"2016-08-03T08:02:59.000","Sunday","11","2016-07-31T11:07:34.000","Description: Disorderly Conduct","766795984","DISORDERLY CONDUCT","40.3978","{'type': 'Point', 'coordinates': [-111.848, 40.3978]}","-111.848","Disorder","UT","2016-08-13T11:20:24.000",
"328","3400 Block NEWLAND LOOP","16LE11690","LEHI",,,"2016-08-03T08:02:59.000","Sunday","12","2016-07-31T12:07:15.000","Description: Citizen Assist","766795982","CITIZEN ASSIST","40.4382","{'type': 'Point', 'coordinates': [-111.907, 40.4382]}","-111.907","Community Policing","UT","2016-08-13T11:20:22.000",
"329","1 Block PIONEER XING","16LE11691","LEHI",,,"2016-08-03T08:03:06.000","Sunday","12","2016-07-31T12:07:29.000","Description: Animal Problem","766796271","ANIMAL PROBLEM","40.3734","{'type': 'Point', 'coordinates': [-111.849, 40.3734]}","-111.849","Community Policing","UT","2016-08-13T11:20:28.000",
"330","100 Block STATE ST","16LE11692","LEHI",,,"2016-08-05T08:02:13.000","Sunday","12","2016-07-31T12:07:29.000","Description: Traffic Offense","766964700","TRAFFIC OFFENSE","40.3971","{'type': 'Point', 'coordinates': [-111.848, 40.3971]}","-111.848","Traffic","UT","2016-08-13T11:20:24.000",
"331","1900 Block WOODVIEW DR","16LE11693","LEHI",,,"2016-08-06T08:02:18.000","Sunday","13","2016-07-31T13:07:14.000","Description: Alarm","767063303","ALARM","40.4383","{'type': 'Point', 'coordinates': [-111.88, 40.4383]}","-111.88","Alarm","UT","2016-08-13T11:20:28.000",
"332","400 Block MAIN ST","16LE11694","LEHI",,,"2016-08-03T08:03:06.000","Sunday","13","2016-07-31T13:07:43.000","Description: Alarm","766796269","ALARM","40.3876","{'type': 'Point', 'coordinates': [-111.856, 40.3876]}","-111.856","Alarm","UT","2016-08-13T11:20:24.000",
"333","1700 Block S 900 EAST","16LE11695","LEHI",,,"2016-08-06T08:02:18.000","Sunday","14","2016-07-31T14:07:19.000","Description: Alarm","767063305","ALARM","40.3666","{'type': 'Point', 'coordinates': [-111.834, 40.3666]}","-111.834","Alarm","UT","2016-08-13T11:20:25.000",
"334","3300 Block CLUB HOUSE DR","18LE01729","LEHI",,,"2018-02-19T07:43:07.000","Friday","15","2018-02-16T15:02:44.000","Description: Disorderly Conduct","834595668","DISORDERLY CONDUCT","40.4295","{'type': 'Point', 'coordinates': [-111.901, 40.4295]}","-111.901","Disorder","UT","2018-03-02T08:44:02.000",
"335","100 Block HUNTERS GROVE LN","16LE17028","LEHI",,,"2016-11-08T17:10:32.000","Tuesday","18","2016-11-01T18:11:30.000","Description: Property-Lost","780672985","PROPERTY-LOST","40.391","{'type': 'Point', 'coordinates': [-111.827, 40.391]}","-111.827","Property Crime","UT","2016-11-14T16:34:15.000",
"336","500 Block STATE ST","16LE17030","LEHI",,,"2016-11-08T17:10:34.000","Tuesday","18","2016-11-01T18:11:41.000","Description: Citizen Assist","780673003","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2016-11-14T16:34:15.000",
"337","4200 Block SEASONS VIEW DR","16LE17115","LEHI",,,"2016-11-08T17:10:34.000","Wednesday","23","2016-11-02T23:11:42.000","Description: Citizen Assist","780673023","CITIZEN ASSIST","40.4395","{'type': 'Point', 'coordinates': [-111.87, 40.4395]}","-111.87","Community Policing","UT","2016-11-15T11:09:04.000",
"338","3700 Block CABELAS BLVD","18LE01732","LEHI",,,"2018-02-19T07:43:07.000","Friday","16","2018-02-16T16:02:02.000","Description: Citizen Assist","834595670","CITIZEN ASSIST","40.4345","{'type': 'Point', 'coordinates': [-111.881, 40.4345]}","-111.881","Community Policing","UT","2018-03-02T08:44:02.000",
"339","500 Block STATE ST","18LE01733","LEHI",,,"2018-02-19T07:43:07.000","Friday","16","2018-02-16T16:02:06.000","Description: Citizen Assist","834595671","CITIZEN ASSIST","40.4049","{'type': 'Point', 'coordinates': [-111.859, 40.4049]}","-111.859","Community Policing","UT","2018-03-02T08:44:02.000",
"340","1200 Block STATE ST","18LE01730","LEHI",,,"2018-02-19T07:43:07.000","Friday","16","2018-02-16T16:02:20.000","Description: Traffic Accident-Hit & Run","834595669","TRAFFIC ACCIDENT-HIT & RUN","40.3899","{'type': 'Point', 'coordinates': [-111.83, 40.3899]}","-111.83","Traffic","UT","2018-03-02T08:44:02.000",
"341","1100 Block N 200 WEST","16LE11782","LEHI",,,"2016-08-06T08:02:23.000","Monday","17","2016-08-01T17:08:20.000","Description: Fraud","767063383","FRAUD","40.4016","{'type': 'Point', 'coordinates': [-111.853, 40.4016]}","-111.853","Theft","UT","2016-08-14T10:09:17.000",
"342","3700 Block CABELAS BLVD","16LE17023","LEHI",,,"2016-11-08T17:10:32.000","Tuesday","17","2016-11-01T17:11:01.000","Description: Citizen Assist","780672969","CITIZEN ASSIST","40.4345","{'type': 'Point', 'coordinates': [-111.881, 40.4345]}","-111.881","Community Policing","UT","2016-11-14T16:34:15.000",
"343","100 Block CENTER ST","16LE17027","LEHI",,,"2016-11-08T17:10:32.000","Tuesday","17","2016-11-01T17:11:29.000","Description: Traffic Accident-Non Reportabl","780672980","TRAFFIC ACCIDENT-NON REPORTABL","40.3893","{'type': 'Point', 'coordinates': [-111.849, 40.3893]}","-111.849","Traffic","UT","2016-11-14T16:34:15.000",
"344","1 Block S 300 WEST","16LE17029","LEHI",,,"2016-11-08T17:10:32.000","Tuesday","18","2016-11-01T18:11:25.000","Description: Fraud","780672990","FRAUD","40.3867","{'type': 'Point', 'coordinates': [-111.854, 40.3867]}","-111.854","Theft","UT","2016-11-14T16:34:15.000",
"345","1 Block S 850 EAST","16LE17031","LEHI",,,"2016-11-08T17:10:34.000","Tuesday","18","2016-11-01T18:11:29.000","Description: Theft-Property-Other","780673021","THEFT-PROPERTY-OTHER","40.3877","{'type': 'Point', 'coordinates': [-111.836, 40.3877]}","-111.836","Theft","UT","2016-11-14T16:34:15.000",
"346","3700 Block CABELAS BLVD","18LE01735","LEHI",,,"2018-02-19T07:43:07.000","Friday","19","2018-02-16T19:02:47.000","Description: Traffic Accident-Hit & Run","834595673","TRAFFIC ACCIDENT-HIT & RUN","40.4345","{'type': 'Point', 'coordinates': [-111.881, 40.4345]}","-111.881","Traffic","UT","2018-03-02T08:44:02.000",
