"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"164","100 Block RIVER BEND RD","16SS02754","SARATOGA SPRING",,,"2016-04-18T05:43:18.000","Friday","20","2016-04-15T20:04:22.000","Description: Family Problem-No Violence","757014509","FAMILY PROBLEM-NO VIOLENCE","40.383","{'coordinates': [-111.914, 40.383], 'type': 'Point'}","-111.914","Family Offense","UT","2016-04-27T08:03:18.000",
"165","3700 Block SPINNAKER BAY DR","16SS02757","SARATOGA SPRING",,,"2016-04-18T05:43:18.000","Friday","21","2016-04-15T21:04:22.000","Description: Citizen Assist","757014514","CITIZEN ASSIST","40.2944","{'coordinates': [-111.875, 40.2944], 'type': 'Point'}","-111.875","Community Policing","UT","2016-04-27T08:03:18.000",
"166","1200 Block REDWOOD RD","16SS02758","SARATOGA SPRING",,,"2016-04-18T05:43:18.000","Friday","22","2016-04-15T22:04:13.000","Description: Citizen Assist","757014512","CITIZEN ASSIST","40.3839","{'coordinates': [-111.916, 40.3839], 'type': 'Point'}","-111.916","Community Policing","UT","2016-04-27T08:03:19.000",
"167","700 Block REDWOOD RD","16SS02763","SARATOGA SPRING",,,"2016-04-19T05:42:01.000","Saturday","3","2016-04-16T03:04:40.000","Description: Driving Under Influence","757147663","DRIVING UNDER INFLUENCE","40.3749","{'coordinates': [-111.916, 40.3749], 'type': 'Point'}","-111.916","Traffic","UT","2016-04-27T08:03:19.000",
"168","1 Block CROSSROADS BLVD","16SS02764","SARATOGA SPRING",,,"2016-04-19T05:42:01.000","Saturday","4","2016-04-16T04:04:25.000","Description: Driving Under Influence","757147664","DRIVING UNDER INFLUENCE","40.3875","{'coordinates': [-111.917, 40.3875], 'type': 'Point'}","-111.917","Traffic","UT","2016-04-27T08:03:19.000",
"169","3700 Block LAKE MOUNTAIN DR","16SS02766","SARATOGA SPRING",,,"2016-04-19T05:42:01.000","Saturday","10","2016-04-16T10:04:55.000","Description: Animal Problem","757147665","ANIMAL PROBLEM","40.2933","{'coordinates': [-111.884, 40.2933], 'type': 'Point'}","-111.884","Community Policing","UT","2016-04-27T08:03:20.000",
"170","300 Block SUMMERHILL DR","16SS05188","SARATOGA SPRING",,,"2016-07-16T08:01:16.000","Wednesday","10","2016-07-13T10:07:32.000","Description: Fraud","765147448","FRAUD","40.3152","{'coordinates': [-111.904, 40.3152], 'type': 'Point'}","-111.904","Theft","UT","2016-07-26T10:11:07.000",
"171","2800 Block FOX POINTE DR","18SS08584","SARATOGA SPRING",,,"2018-10-08T06:56:17.000","Friday","8","2018-10-05T08:10:35.000","Description: Information","880319972","INFORMATION","40.3102","{'coordinates': [-111.903, 40.3102], 'type': 'Point'}","-111.903","Community Policing","UT","2018-10-17T17:34:27.000",
"172","1 Block CROSSROADS BLVD","18SS08586","SARATOGA SPRING",,,"2018-10-08T06:56:17.000","Friday","10","2018-10-05T10:10:07.000","Description: Citizen Assist","880319973","CITIZEN ASSIST","40.3875","{'coordinates': [-111.917, 40.3875], 'type': 'Point'}","-111.917","Community Policing","UT","2018-10-17T17:34:27.000",
"173","REDWOOD RD & E PIONEER XING","18SS06615","SARATOGA SPRING",,,"2018-08-05T06:46:18.000","Thursday","13","2018-08-02T13:08:18.000","Description: Citizen Assist","866165315","CITIZEN ASSIST","40.3729","{'coordinates': [-111.916, 40.3729], 'type': 'Point'}","-111.916","Community Policing","UT","2018-08-15T11:44:44.000",
"174","1 Block THUNDER BLVD","16SS06599","SARATOGA SPRING",,,"2016-09-11T08:08:23.000","Thursday","8","2016-09-08T08:09:47.000","Description: CS-Poss Paraphernalia","771754352","CS-POSS PARAPHERNALIA","40.3676","{'coordinates': [-111.921, 40.3676], 'type': 'Point'}","-111.921","Drugs","UT","2016-11-14T16:43:48.000",
"175","100 Block CROSSROADS BLVD","18SS05825","SARATOGA SPRING",,,"2018-07-09T06:53:04.000","Friday","14","2018-07-06T14:07:46.000","Description: Fraud","863105119","FRAUD","40.3875","{'coordinates': [-111.92, 40.3875], 'type': 'Point'}","-111.92","Theft","UT","2018-07-19T18:01:52.000",
"176","REDWOOD RD & W CROSSROADS BLVD","18SS04520","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","0","2018-05-27T00:05:41.000","Description: CS-Poss-Marijuana","855881842","CS-POSS-MARIJUANA","40.3875","{'coordinates': [-111.916, 40.3875], 'type': 'Point'}","-111.916","Drugs","UT","2018-06-05T16:46:49.000",
"177","1 Block THUNDER BLVD","18SS04519","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","0","2018-05-27T00:05:49.000","Description: Citizen Assist","855881841","CITIZEN ASSIST","40.3676","{'coordinates': [-111.921, 40.3676], 'type': 'Point'}","-111.921","Community Policing","UT","2018-06-05T16:46:48.000",
"178","600 Block SARATOGA DR","18SS04522","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","1","2018-05-27T01:05:39.000","Description: Alarm","855881844","ALARM","40.3506","{'coordinates': [-111.904, 40.3506], 'type': 'Point'}","-111.904","Alarm","UT","2018-06-05T16:46:49.000",
"179","100 Block CROSSROADS BLVD","18SS04524","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","2","2018-05-27T02:05:02.000","Description: Information","855881846","INFORMATION","40.3875","{'coordinates': [-111.92, 40.3875], 'type': 'Point'}","-111.92","Community Policing","UT","2018-06-05T16:46:49.000",
"180","SUMMIT VIEW DR & W SR 73 HWY","18SS04525","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","2","2018-05-27T02:05:16.000","Description: Traffic Offense","855881847","TRAFFIC OFFENSE","40.3855","{'coordinates': [-111.945, 40.3855], 'type': 'Point'}","-111.945","Traffic","UT","2018-06-05T16:46:49.000",
"181","200 Block RANGE RD","18SS04528","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","5","2018-05-27T05:05:06.000","Description: Alarm","855881850","ALARM","40.3303","{'coordinates': [-111.903, 40.3303], 'type': 'Point'}","-111.903","Alarm","UT","2018-06-05T16:46:49.000",
"182","300 Block VERANO WAY","18SS04529","SARATOGA SPRING",,,"2018-05-30T06:47:01.000","Sunday","9","2018-05-27T09:05:53.000","Description: Traffic Accident-Hit & Run","855881851","TRAFFIC ACCIDENT-HIT & RUN","40.3921","{'coordinates': [-111.909, 40.3921], 'type': 'Point'}","-111.909","Traffic","UT","2018-06-05T16:46:49.000",
"183","300 Block CROSSROADS BLVD","16SS06642","SARATOGA SPRING",,,"2016-09-12T08:08:33.000","Friday","8","2016-09-09T08:09:44.000","Description: Alarm","771862340","ALARM","40.3874","{'coordinates': [-111.909, 40.3874], 'type': 'Point'}","-111.909","Alarm","UT","2016-11-14T16:44:11.000",
"184","300 Block MCALLISTER LN","18SS08588","SARATOGA SPRING",,,"2018-10-08T06:56:17.000","Friday","11","2018-10-05T11:10:15.000","Description: Child Abuse or Neglect","880319975","CHILD ABUSE OR NEGLECT","40.3721","{'coordinates': [-111.925, 40.3721], 'type': 'Point'}","-111.925","Family Offense","UT","2018-10-17T17:34:27.000",
"185","100 Block CROSSROADS BLVD","17SS00127","SARATOGA SPRING",,,"2017-01-08T09:10:32.000","Thursday","7","2017-01-05T07:01:31.000","Description: Traffic Accident-Reportable","788299822","TRAFFIC ACCIDENT-REPORTABLE","40.3875","{'coordinates': [-111.92, 40.3875], 'type': 'Point'}","-111.92","Traffic","UT","2017-01-18T11:15:33.000",
"186","1300 Block COMMERCE DR","16SS06572","SARATOGA SPRING",,,"2016-09-10T08:08:12.000","Wednesday","10","2016-09-07T10:09:06.000","Description: Citizen Assist","771684881","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2016-11-14T16:44:11.000",
"187","1300 Block COMMERCE DR","16SS06644","SARATOGA SPRING",,,"2016-09-12T08:08:33.000","Friday","10","2016-09-09T10:09:36.000","Description: Citizen Assist","771862338","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2016-11-14T16:43:37.000",
"188","1300 Block COMMERCE DR","16SS06645","SARATOGA SPRING",,,"2016-09-12T08:08:33.000","Friday","11","2016-09-09T11:09:09.000","Description: Citizen Assist","771862336","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2016-11-14T16:43:48.000",
"189","700 Block BRAEMAR WAY","16SS06578","SARATOGA SPRING",,,"2016-09-10T08:08:12.000","Wednesday","12","2016-09-07T12:09:39.000","Description: Citizen Assist","771684878","CITIZEN ASSIST","40.375","{'coordinates': [-111.915, 40.375], 'type': 'Point'}","-111.915","Community Policing","UT","2016-11-14T16:43:47.000",
"190","1300 Block REDWOOD RD","16SS06663","SARATOGA SPRING",,,"2016-09-12T08:08:33.000","Friday","19","2016-09-09T19:09:15.000","Description: Property-Found","771862339","PROPERTY-FOUND","40.3871","{'coordinates': [-111.916, 40.3871], 'type': 'Point'}","-111.916","Property Crime","UT","2016-11-14T16:43:37.000",
"191","3800 Block LAKE MOUNTAIN DR","16SS07882","SARATOGA SPRING",,,"2016-11-08T17:14:14.000","Friday","10","2016-10-21T10:10:01.000","Description: Theft-Property-Other","780681839","THEFT-PROPERTY-OTHER","40.2915","{'coordinates': [-111.884, 40.2915], 'type': 'Point'}","-111.884","Theft","UT","2016-11-14T16:44:12.000",
"192","4100 Block PELICAN LN","16SS07908","SARATOGA SPRING",,,"2016-11-08T17:14:14.000","Saturday","11","2016-10-22T11:10:29.000","Description: Alarm","780681834","ALARM","40.2876","{'coordinates': [-111.869, 40.2876], 'type': 'Point'}","-111.869","Alarm","UT","2016-11-14T16:44:12.000",
"193","100 Block CROSSROADS BLVD","18SS04901","SARATOGA SPRING",,,"2018-06-11T03:38:48.000","Thursday","12","2018-06-07T12:06:22.000","Description: Animal Problem","856954925","ANIMAL PROBLEM","40.3875","{'coordinates': [-111.92, 40.3875], 'type': 'Point'}","-111.92","Community Policing","UT","2018-06-20T15:38:31.000",
"194","1500 Block EXCHANGE DR","18SS04900","SARATOGA SPRING",,,"2018-06-11T03:38:48.000","Thursday","12","2018-06-07T12:06:46.000","Description: Citizen Assist","856954924","CITIZEN ASSIST","40.3903","{'coordinates': [-111.918, 40.3903], 'type': 'Point'}","-111.918","Community Policing","UT","2018-06-20T15:38:31.000",
"195","1000 Block COYOTE RUN","18SS04908","SARATOGA SPRING",,,"2018-06-11T03:38:48.000","Thursday","15","2018-06-07T15:06:20.000","Description: Search Warrant","856954931","SEARCH WARRANT","40.3808","{'coordinates': [-111.939, 40.3808], 'type': 'Point'}","-111.939","Community Policing","UT","2018-06-20T15:38:31.000",
"196","1300 Block COMMERCE DR","18SS04911","SARATOGA SPRING",,,"2018-06-12T20:55:04.000","Thursday","17","2018-06-07T17:06:30.000","Description: Property Damage-Non Vandalism","857163947","PROPERTY DAMAGE-NON VANDALISM","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Property Crime Residential","UT","2018-06-20T15:38:31.000",
"197","300 Block SARATOGA RD","18SS01264","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","2","2018-02-13T02:02:26.000","Description: Citizen Assist","834308277","CITIZEN ASSIST","40.3557","{'coordinates': [-111.901, 40.3557], 'type': 'Point'}","-111.901","Community Policing","UT","2018-02-27T06:31:43.000",
"198","1400 Block TRAPPER CT","18SS01266","SARATOGA SPRING",,,"2018-02-17T00:01:53.000","Tuesday","7","2018-02-13T07:02:13.000","Description: Trespassing","834402872","TRESPASSING","40.335","{'coordinates': [-111.911, 40.335], 'type': 'Point'}","-111.911","Other","UT","2018-02-27T06:31:43.000",
"199","1300 Block COMMERCE DR","18SS01273","SARATOGA SPRING",,,"2018-02-16T14:00:01.000","Tuesday","9","2018-02-13T09:02:21.000","Description: Information","834328983","INFORMATION","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-27T06:31:43.000",
"200","500 Block PIONEER XING","16SS07916","SARATOGA SPRING",,,"2016-11-08T17:14:14.000","Saturday","20","2016-10-22T20:10:46.000","Description: Traffic Offense","780681831","TRAFFIC OFFENSE","40.3847","{'coordinates': [-111.932, 40.3847], 'type': 'Point'}","-111.932","Traffic","UT","2016-11-14T16:44:12.000",
"201","100 Block CASI WAY","16SS07934","SARATOGA SPRING",,,"2016-11-08T17:14:14.000","Sunday","18","2016-10-23T18:10:54.000","Description: Criminal Mischief","780681840","CRIMINAL MISCHIEF","40.2863","{'coordinates': [-111.878, 40.2863], 'type': 'Point'}","-111.878","Other","UT","2016-11-14T16:44:12.000",
"202","1400 Block REDWOOD RD","16SS07950","SARATOGA SPRING",,,"2016-11-08T17:14:14.000","Monday","12","2016-10-24T12:10:09.000","Description: Citizen Assist","780681846","CITIZEN ASSIST","40.3893","{'coordinates': [-111.917, 40.3893], 'type': 'Point'}","-111.917","Community Policing","UT","2016-11-14T16:44:13.000",
"203","200 Block N 750 WEST","18SS01272","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","9","2018-02-13T09:02:34.000","Description: Suspicious","834308280","SUSPICIOUS","40.3669","{'coordinates': [-111.935, 40.3669], 'type': 'Point'}","-111.935","Community Policing","UT","2018-02-27T06:31:43.000",
"204","1300 Block COMMERCE DR","18SS01276","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","10","2018-02-13T10:02:24.000","Description: Citizen Assist","834308281","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-27T06:31:43.000",
"205","1300 Block COMMERCE DR","18SS01278","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","10","2018-02-13T10:02:44.000","Description: Citizen Assist","834308282","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-27T06:31:43.000",
"206","100 Block HARBOR PKWY","18SS00373","SARATOGA SPRING",,,"2018-01-17T07:11:14.000","Sunday","14","2018-01-14T14:01:57.000","Description: Citizen Assist","831763274","CITIZEN ASSIST","40.2897","{'coordinates': [-111.873, 40.2897], 'type': 'Point'}","-111.873","Community Policing","UT","2018-01-29T23:45:09.000",
"207","300 Block CARLTON AVE","17SS11461","SARATOGA SPRING",,,"2017-12-05T11:09:34.000","Saturday","10","2017-12-02T10:12:43.000","Description: Animal Problem","828266921","ANIMAL PROBLEM","40.3685","{'coordinates': [-111.926, 40.3685], 'type': 'Point'}","-111.926","Community Policing","UT","2017-12-15T11:29:24.000",
"208","1 Block THUNDER BLVD","17SS11464","SARATOGA SPRING",,,"2017-12-05T11:09:34.000","Saturday","10","2017-12-02T10:12:47.000","Description: Traffic Offense","828266926","TRAFFIC OFFENSE","40.3676","{'coordinates': [-111.921, 40.3676], 'type': 'Point'}","-111.921","Traffic","UT","2017-12-15T11:29:24.000",
"209","STILLWATER DR","17SS11462","SARATOGA SPRING",,,"2017-12-05T11:09:34.000","Saturday","10","2017-12-02T10:12:51.000","Description: Traffic Offense","828266927","TRAFFIC OFFENSE","40.3125","{'coordinates': [-111.906, 40.3125], 'type': 'Point'}","-111.906","Traffic","UT","2017-12-15T11:29:24.000",
"210","400 Block PONY EXPRESS PKWY","18SS01281","SARATOGA SPRING",,,"2018-02-20T23:02:21.000","Tuesday","11","2018-02-13T11:02:15.000","Description: Citizen Assist","834724062","CITIZEN ASSIST","40.3621","{'coordinates': [-111.928, 40.3621], 'type': 'Point'}","-111.928","Community Policing","UT","2018-02-27T06:31:43.000",
"211","2300 Block BROWNING DR","18SS01283","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","11","2018-02-13T11:02:33.000","Description: Animal Noise","834308284","ANIMAL NOISE","40.3199","{'coordinates': [-111.908, 40.3199], 'type': 'Point'}","-111.908","Community Policing","UT","2018-02-27T06:31:43.000",
"212","1300 Block COMMERCE DR","18SS01282","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","11","2018-02-13T11:02:50.000","Description: Citizen Assist","834308285","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-02-27T06:31:43.000",
"213","400 Block REDWOOD RD","18SS01280","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","11","2018-02-13T11:02:58.000","Description: Citizen Assist","834308283","CITIZEN ASSIST","40.3548","{'coordinates': [-111.916, 40.3548], 'type': 'Point'}","-111.916","Community Policing","UT","2018-02-27T06:31:43.000",
"214","2100 Block MORNING STAR DR","18SS01286","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","13","2018-02-13T13:02:03.000","Description: Theft-Property-From Motor Vehi","834308288","THEFT-PROPERTY-FROM MOTOR VEHI","40.4007","{'coordinates': [-111.924, 40.4007], 'type': 'Point'}","-111.924","Theft","UT","2018-02-27T06:31:43.000",
"215","1 Block CROSSROADS BLVD","18SS01288","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","13","2018-02-13T13:02:38.000","Description: Traffic Offense","834308290","TRAFFIC OFFENSE","40.3875","{'coordinates': [-111.916, 40.3875], 'type': 'Point'}","-111.916","Traffic","UT","2018-02-27T06:31:43.000",
"216","1 Block SARATOGA RD","18SS01285","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","13","2018-02-13T13:02:45.000","Description: Suspicious","834308287","SUSPICIOUS","40.3627","{'coordinates': [-111.887, 40.3627], 'type': 'Point'}","-111.887","Community Policing","UT","2018-02-27T06:31:43.000",
"217","100 Block HEPPLER LN","18SS01293","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","16","2018-02-13T16:02:51.000","Description: Alarm","834308294","ALARM","40.2872","{'coordinates': [-111.872, 40.2872], 'type': 'Point'}","-111.872","Alarm","UT","2018-02-27T06:31:43.000",
"218","HARBOR PARK WAY & S SUNRISE DR","18SS01296","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","17","2018-02-13T17:02:39.000","Description: Animal Problem","834308297","ANIMAL PROBLEM","40.2895","{'coordinates': [-111.886, 40.2895], 'type': 'Point'}","-111.886","Community Policing","UT","2018-02-27T06:31:43.000",
"219","1000 Block REDWOOD RD","18SS01300","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","19","2018-02-13T19:02:18.000","Description: Citizen Assist","834308299","CITIZEN ASSIST","40.3802","{'coordinates': [-111.916, 40.3802], 'type': 'Point'}","-111.916","Community Policing","UT","2018-02-27T06:31:43.000",
"220","1400 Block WEST COMMERCE DR","16SS02945","SARATOGA SPRING",,,"2016-04-25T05:42:43.000","Friday","20","2016-04-22T20:04:46.000","Description: Citizen Assist","757813824","CITIZEN ASSIST","40.3884","{'coordinates': [-111.922, 40.3884], 'type': 'Point'}","-111.922","Community Policing","UT","2016-05-05T08:05:17.000",
"221","2000 Block HILLCREST RD","16SS02952","SARATOGA SPRING",,,"2016-04-26T05:45:08.000","Saturday","3","2016-04-23T03:04:26.000","Description: Alarm","757954252","ALARM","40.3996","{'coordinates': [-111.921, 40.3996], 'type': 'Point'}","-111.921","Alarm","UT","2016-05-06T08:04:07.000",
"222","2100 Block PROVIDENCE DR","16SS02953","SARATOGA SPRING",,,"2016-04-26T05:45:08.000","Saturday","4","2016-04-23T04:04:30.000","Description: Alarm","757954250","ALARM","40.4002","{'coordinates': [-111.932, 40.4002], 'type': 'Point'}","-111.932","Alarm","UT","2016-05-06T08:04:08.000",
"223","300 Block FOX HOLLOW DR","16SS02954","SARATOGA SPRING",,,"2016-04-26T05:45:06.000","Saturday","12","2016-04-23T12:04:32.000","Description: Pornography Problem","757954240","PORNOGRAPHY PROBLEM","40.3103","{'coordinates': [-111.901, 40.3103], 'type': 'Point'}","-111.901","Other Sexual Offense","UT","2016-05-06T08:04:08.000",
"224","1200 Block COMMERCE DR","16SS02955","SARATOGA SPRING",,,"2016-04-26T05:45:06.000","Saturday","13","2016-04-23T13:04:58.000","Description: Agency Assist","757954241","AGENCY ASSIST","40.3849","{'coordinates': [-111.914, 40.3849], 'type': 'Point'}","-111.914","Community Policing","UT","2016-05-06T08:04:08.000",
"225","REDWOOD RD & E PIONEER XING","16SS02957","SARATOGA SPRING",,,"2016-04-26T05:45:08.000","Saturday","16","2016-04-23T16:04:26.000","Description: Citizen Assist","757954251","CITIZEN ASSIST","40.3729","{'coordinates': [-111.916, 40.3729], 'type': 'Point'}","-111.916","Community Policing","UT","2016-05-06T08:04:08.000",
"226","PONY EXPRESS PKWY & S REDWOOD RD","16SS02958","SARATOGA SPRING",,,"2016-04-26T05:45:08.000","Saturday","16","2016-04-23T16:04:38.000","Description: Traffic Offense","757954245","TRAFFIC OFFENSE","40.362","{'coordinates': [-111.916, 40.362], 'type': 'Point'}","-111.916","Traffic","UT","2016-05-06T08:04:02.000",
"227","REDWOOD RD & E PIONEER XING","16SS02960","SARATOGA SPRING",,,"2016-04-26T05:45:08.000","Saturday","18","2016-04-23T18:04:45.000","Description: Traffic Offense","757954253","TRAFFIC OFFENSE","40.3729","{'coordinates': [-111.916, 40.3729], 'type': 'Point'}","-111.916","Traffic","UT","2016-05-06T08:04:08.000",
"228","100 Block CROSSROADS BLVD","18SS01301","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","19","2018-02-13T19:02:18.000","Description: Citizen Assist","834308300","CITIZEN ASSIST","40.3875","{'coordinates': [-111.92, 40.3875], 'type': 'Point'}","-111.92","Community Policing","UT","2018-02-27T06:31:43.000",
"229","1 Block THUNDER BLVD","17SS12279","SARATOGA SPRING",,,"2017-12-23T11:09:41.000","Tuesday","15","2017-12-19T15:12:45.000","Description: Traffic Accident-Hit & Run","830077066","TRAFFIC ACCIDENT-HIT & RUN","40.3676","{'coordinates': [-111.921, 40.3676], 'type': 'Point'}","-111.921","Traffic","UT","2018-01-01T19:22:25.000",
"230","1 Block REDWOOD RD","17SS12310","SARATOGA SPRING",,,"2017-12-23T11:09:41.000","Wednesday","10","2017-12-20T10:12:02.000","Description: Citizen Assist","830077069","CITIZEN ASSIST","40.3603","{'coordinates': [-111.916, 40.3603], 'type': 'Point'}","-111.916","Community Policing","UT","2018-01-02T19:14:06.000",
"231","3000 Block REDWOOD RD","17SS10324","SARATOGA SPRING",,,"2017-11-16T11:09:44.000","Monday","20","2017-11-13T20:11:09.000","Description: Traffic Accident-Non Reportabl","826794663","TRAFFIC ACCIDENT-NON REPORTABL","40.3077","{'coordinates': [-111.889, 40.3077], 'type': 'Point'}","-111.889","Traffic","UT","2017-11-26T21:25:59.000",
"232","1300 Block COMMERCE DR","17SS12508","SARATOGA SPRING",,,"2018-01-09T21:09:55.000","Wednesday","14","2017-12-27T14:12:17.000","Description: Information","831219068","INFORMATION","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2018-01-12T01:14:13.000",
"233","1300 Block REDWOOD RD","18SS00061","SARATOGA SPRING",,,"2018-01-06T07:47:36.000","Wednesday","14","2018-01-03T14:01:15.000","Description: Traffic Offense","830983007","TRAFFIC OFFENSE","40.3861","{'coordinates': [-111.916, 40.3861], 'type': 'Point'}","-111.916","Traffic","UT","2018-01-25T01:14:39.000",
"234","200 Block FOX HOLLOW DR","18SS00119","SARATOGA SPRING",,,"2018-01-09T07:09:48.000","Saturday","0","2018-01-06T00:01:52.000","Description: Citizen Assist","831169626","CITIZEN ASSIST","40.3107","{'coordinates': [-111.899, 40.3107], 'type': 'Point'}","-111.899","Community Policing","UT","2018-01-27T09:49:13.000",
"235","1300 Block REDWOOD RD","18SS00124","SARATOGA SPRING",,,"2018-01-09T07:09:48.000","Saturday","9","2018-01-06T09:01:01.000","Description: Alarm","831169628","ALARM","40.3861","{'coordinates': [-111.916, 40.3861], 'type': 'Point'}","-111.916","Alarm","UT","2018-01-27T09:49:13.000",
"236","2800 Block KOLLMAN LN","18SS00412","SARATOGA SPRING",,,"2018-01-19T07:16:52.000","Tuesday","1","2018-01-16T01:01:50.000","Description: Alarm","831923077","ALARM","40.31","{'coordinates': [-111.905, 40.31], 'type': 'Point'}","-111.905","Alarm","UT","2018-01-30T11:44:37.000",
"237","14900 Block CASTLE VALLEY DR","17BD01086","BLUFFDALE",,,"2017-04-20T10:06:10.000","Monday","10","2017-04-17T10:04:58.000","Description: Child Abuse or Neglect","802399798","CHILD ABUSE OR NEGLECT","40.479","{'coordinates': [-111.969, 40.479], 'type': 'Point'}","-111.969","Family Offense","UT","2017-04-30T10:15:56.000",
"238","1300 Block COMMERCE DR","17SS03080","SARATOGA SPRING",,,"2017-04-20T10:06:12.000","Monday","18","2017-04-17T18:04:33.000","Description: Citizen Assist","802399814","CITIZEN ASSIST","40.3858","{'coordinates': [-111.914, 40.3858], 'type': 'Point'}","-111.914","Community Policing","UT","2017-04-30T10:14:30.000",
"239","2700 Block LAVENDER LN","17SS03088","SARATOGA SPRING",,,"2017-04-21T10:06:09.000","Tuesday","2","2017-04-18T02:04:28.000","Description: Disorderly Conduct","802482346","DISORDERLY CONDUCT","40.3128","{'coordinates': [-111.894, 40.3128], 'type': 'Point'}","-111.894","Disorder","UT","2017-05-01T10:14:14.000",
"240","SR 73 HWY & N WEST COMMERCE DR","17SS03105","SARATOGA SPRING",,,"2017-04-21T10:06:09.000","Tuesday","13","2017-04-18T13:04:20.000","Description: Traffic Offense","802482349","TRAFFIC OFFENSE","40.3875","{'coordinates': [-111.922, 40.3875], 'type': 'Point'}","-111.922","Traffic","UT","2017-05-01T10:14:14.000",
"241","1700 Block ROSEMARY DR","17SS11746","SARATOGA SPRING",,,"2017-12-10T11:09:40.000","Thursday","9","2017-12-07T09:12:11.000","Description: Animal Problem","828676530","ANIMAL PROBLEM","40.3938","{'coordinates': [-111.929, 40.3938], 'type': 'Point'}","-111.929","Community Policing","UT","2017-12-20T11:33:58.000",
"242","900 Block PHEASANT LN","18SS01302","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","20","2018-02-13T20:02:20.000","Description: Citizen Assist","834308301","CITIZEN ASSIST","40.3738","{'coordinates': [-111.939, 40.3738], 'type': 'Point'}","-111.939","Community Policing","UT","2018-02-27T06:31:43.000",
"243","300 Block SEAGULL LN","18SS01303","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","21","2018-02-13T21:02:22.000","Description: Animal Problem","834308302","ANIMAL PROBLEM","40.3858","{'coordinates': [-111.908, 40.3858], 'type': 'Point'}","-111.908","Community Policing","UT","2018-02-27T06:31:43.000",
"244","100 Block COTTAGE CV","18SS01304","SARATOGA SPRING",,,"2018-02-16T07:26:42.000","Tuesday","22","2018-02-13T22:02:07.000","Description: Suspicious","834308303","SUSPICIOUS","40.3192","{'coordinates': [-111.896, 40.3192], 'type': 'Point'}","-111.896","Community Policing","UT","2018-02-27T06:31:43.000",
"245","FALL HARVEST DR & N REDWOOD RD","18SS01308","SARATOGA SPRING",,,"2018-02-17T06:20:47.000","Tuesday","23","2018-02-13T23:02:17.000","Description: Citizen Assist","834418259","CITIZEN ASSIST","40.4024","{'coordinates': [-111.92, 40.4024], 'type': 'Point'}","-111.92","Community Policing","UT","2018-02-27T06:31:43.000",
"246","4800 Block REDWOOD RD","18SS04913","SARATOGA SPRING",,,"2018-06-13T23:11:18.000","Thursday","19","2018-06-07T19:06:41.000","Description: Animal Livestock","857286430","ANIMAL LIVESTOCK","40.2718","{'coordinates': [-111.868, 40.2718], 'type': 'Point'}","-111.868","Community Policing","UT","2018-06-20T15:38:31.000",
