"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"287","500 Block E 200 NORTH","16PG04578","PLEASANT GROVE",,,"2016-07-11T13:29:36.000","Saturday","15","2016-07-02T15:07:49.000","Description: Juvenile-Problem","764636819","Juvenile-Problem","40.3662","{'coordinates': [-111.73, 40.3662], 'type': 'Point'}","-111.73","Community Policing","UT","2016-07-15T10:12:23.000",
"288","700 Block E 1100 NORTH","16PG04579","PLEASANT GROVE",,,"2016-07-11T13:29:36.000","Saturday","16","2016-07-02T16:07:23.000","Description: Citizen Assist","764636825","CITIZEN ASSIST","40.3753","{'coordinates': [-111.724, 40.3753], 'type': 'Point'}","-111.724","Community Policing","UT","2016-07-15T10:12:23.000",
"289","900 Block STATE ST","16PG04580","PLEASANT GROVE",,,"2016-07-11T13:29:36.000","Saturday","17","2016-07-02T17:07:21.000","Description: Theft-Property-Other","764636856","THEFT-PROPERTY-OTHER","40.3665","{'coordinates': [-111.754, 40.3665], 'type': 'Point'}","-111.754","Theft","UT","2016-07-15T10:12:23.000",
"290","100 Block PLEASANT GROVE BLVD","16PG04585","PLEASANT GROVE",,,"2016-07-11T13:29:36.000","Saturday","22","2016-07-02T22:07:14.000","Description: Traffic Offense","764636814","TRAFFIC OFFENSE","40.3631","{'coordinates': [-111.754, 40.3631], 'type': 'Point'}","-111.754","Traffic","UT","2016-07-15T10:12:24.000",
"291","400 Block S 1300 EAST","18PG03352","PLEASANT GROVE",,,"2018-06-01T06:53:25.000","Tuesday","21","2018-05-29T21:05:12.000","Description: Keep the Peace-Civil","856050812","Keep the Peace-Civil","40.3586","{'coordinates': [-111.709, 40.3586], 'type': 'Point'}","-111.709","Family Offense","UT","2018-06-05T08:50:12.000",
"292","200 Block N 300 EAST","18PG03353","PLEASANT GROVE",,,"2018-06-01T06:53:25.000","Tuesday","22","2018-05-29T22:05:47.000","Description: Family Problem-No Violence","856050813","FAMILY PROBLEM-NO VIOLENCE","40.3664","{'coordinates': [-111.736, 40.3664], 'type': 'Point'}","-111.736","Family Offense","UT","2018-06-05T08:50:12.000",
"293","200 Block CENTER ST","17PG07990","PLEASANT GROVE",,,"2017-11-18T11:08:00.000","Wednesday","1","2017-11-15T01:11:54.000","Description: Citizen Assist","826943581","CITIZEN ASSIST","40.3646","{'coordinates': [-111.744, 40.3646], 'type': 'Point'}","-111.744","Community Policing","UT","2017-11-28T18:36:09.000",
"294","600 Block W 1100 NORTH","17PG07992","PLEASANT GROVE",,,"2017-11-18T11:08:00.000","Wednesday","3","2017-11-15T03:11:04.000","Description: Traffic Offense","826943583","TRAFFIC OFFENSE","40.3756","{'coordinates': [-111.75, 40.3756], 'type': 'Point'}","-111.75","Traffic","UT","2017-11-28T18:36:10.000",
"295","800 Block SAM WHITE LN","17PG07994","PLEASANT GROVE",,,"2017-11-18T11:08:00.000","Wednesday","8","2017-11-15T08:11:41.000","Description: Traffic Offense","826943584","TRAFFIC OFFENSE","40.3552","{'coordinates': [-111.753, 40.3552], 'type': 'Point'}","-111.753","Traffic","UT","2017-11-28T18:36:10.000",
"296","800 Block E 1170 NORTH","16PG04584","PLEASANT GROVE",,,"2016-07-11T13:29:36.000","Saturday","22","2016-07-02T22:07:23.000","Description: Fireworks","764636805","Fireworks","40.3765","{'coordinates': [-111.722, 40.3765], 'type': 'Point'}","-111.722","Fire","UT","2016-07-15T10:12:24.000",
"297","300 Block INDUSTRIAL DR","18PG01389","PLEASANT GROVE",,,"2018-03-10T07:34:13.000","Wednesday","19","2018-03-07T19:03:24.000","Description: Alarm","836844053","ALARM","40.3617","{'coordinates': [-111.746, 40.3617], 'type': 'Point'}","-111.746","Alarm","UT","2018-03-21T05:56:48.000",
"298","800 Block N 400 WEST","11PG03051","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","19","2011-05-05T19:05:49.000","Description: PROPERTY-FOUND","67012631","PROPERTY-FOUND","40.3727207484","{'coordinates': [-111.745877, 40.372721], 'type': 'Point'}","-111.7458767","Property Crime","UT","2011-06-14T08:30:37.000","null"
"299","1 Block N 100 EAST","11PG03040","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","15","2011-05-05T15:05:45.000","Description: TRAFFIC ACCIDENT-REPORTABLE","67012632","TRAFFIC ACCIDENT-REPORTABLE","40.3649907484","{'coordinates': [-111.738837, 40.364991], 'type': 'Point'}","-111.7388367","Traffic","UT","2011-06-14T08:30:37.000","null"
"300","400 Block STATE ST","11PG03029","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","10","2011-05-05T10:05:13.000","Description: FRAUD","67012633","FRAUD","40.3533007484","{'coordinates': [-111.733357, 40.353301], 'type': 'Point'}","-111.7333567","Theft","UT","2011-06-14T08:30:37.000","null"
"301","900 Block GROVE CREEK DR","11PG03052","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","20","2011-05-05T20:05:22.000","Description: FRAUD","67012634","FRAUD","40.3702107484","{'coordinates': [-111.719327, 40.370211], 'type': 'Point'}","-111.7193267","Theft","UT","2011-06-14T08:30:37.000","null"
"302","1 Block E 100 SOUTH","11PG03041","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","15","2011-05-05T15:05:47.000","Description: CITIZEN ASSIST","67012635","CITIZEN ASSIST","40.3624507484","{'coordinates': [-111.739077, 40.362451], 'type': 'Point'}","-111.7390767","Community Policing","UT","2011-06-14T08:30:37.000","null"
"303","400 Block N 1300 WEST","11PG03030","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","10","2011-05-05T10:05:43.000","Description: ANIMAL PROBLEM","67012636","ANIMAL PROBLEM","40.3683707484","{'coordinates': [-111.759657, 40.368371], 'type': 'Point'}","-111.7596567","Community Policing","UT","2011-06-14T08:30:37.000","null"
"304","200 Block MAIN ST","11PG03053","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","21","2011-05-05T21:05:46.000","Description: ALARM","67012637","ALARM","40.3609807484","{'coordinates': [-111.740697, 40.360981], 'type': 'Point'}","-111.7406967","Alarm","UT","2011-06-14T08:30:37.000","null"
"305","300 Block STATE ST","11PG03042","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","15","2011-05-05T15:05:48.000","Description: DRIVING UNDER INFLUENCE","67012638","DRIVING UNDER INFLUENCE","40.3549907484","{'coordinates': [-111.735337, 40.354991], 'type': 'Point'}","-111.7353367","Traffic","UT","2011-06-14T08:30:37.000","null"
"306","200 Block THORNEBERRY WAY","11PG03054","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","22","2011-05-05T22:05:16.000","Description: SUSPICIOUS","67012639","SUSPICIOUS","40.1258407484","{'coordinates': [-111.710297, 40.125841], 'type': 'Point'}","-111.7102967","Community Policing","UT","2011-06-14T08:30:37.000","null"
"307","700 Block S 1100 EAST","11PG03044","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","16","2011-05-05T16:05:07.000","Description: ALARM","67012640","ALARM","40.3554707484","{'coordinates': [-111.715437, 40.355471], 'type': 'Point'}","-111.7154367","Alarm","UT","2011-06-14T08:30:37.000","null"
"308","1700 Block E 200 SOUTH","11PG03033","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","11","2011-05-05T11:05:01.000","Description: ANIMAL STRAY","67012641","ANIMAL STRAY","40.3621807484","{'coordinates': [-111.702767, 40.362181], 'type': 'Point'}","-111.7027667","Community Policing","UT","2011-06-14T08:30:37.000","null"
"309","400 Block CHATEAU WAY","11PG03034","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","12","2011-05-05T12:05:43.000","Description: ALARM","67012642","ALARM","40.3557007484","{'coordinates': [-111.769957, 40.355701], 'type': 'Point'}","-111.7699567","Alarm","UT","2011-06-14T08:30:37.000","null"
"310","200 Block E 700 SOUTH","11PG03046","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","17","2011-05-05T17:05:44.000","Description: SUSPICIOUS","67012643","SUSPICIOUS","40.3553307484","{'coordinates': [-111.737267, 40.355331], 'type': 'Point'}","-111.7372667","Community Policing","UT","2011-06-14T08:30:37.000","null"
"311","1100 Block GROVE CREEK DR","11PG03035","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","13","2011-05-05T13:05:58.000","Description: CITIZEN ASSIST","67012644","CITIZEN ASSIST","40.3745507484","{'coordinates': [-111.712997, 40.374551], 'type': 'Point'}","-111.7129967","Community Policing","UT","2011-06-14T08:30:37.000","null"
"312","1 Block E 200 SOUTH","11PG03024","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","7","2011-05-05T07:05:54.000","Description: VEHICLE-ABANDONED","67012645","VEHICLE-ABANDONED","40.3612207484","{'coordinates': [-111.739947, 40.361221], 'type': 'Point'}","-111.7399467","Community Policing","UT","2011-06-14T08:30:37.000","null"
"313","100 Block CENTER ST","11PG03036","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","14","2011-05-05T14:05:39.000","Description: TRAFFIC ACCIDENT-REPORTABLE","67012646","TRAFFIC ACCIDENT-REPORTABLE","40.3639407484","{'coordinates': [-111.738827, 40.363941], 'type': 'Point'}","-111.7388267","Traffic","UT","2011-06-14T08:30:37.000","null"
"314","400 Block N 1300 WEST","11PG03025","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","8","2011-05-05T08:05:40.000","Description: ANIMAL PROBLEM","67012647","ANIMAL PROBLEM","40.3685607484","{'coordinates': [-111.759577, 40.368561], 'type': 'Point'}","-111.7595767","Community Policing","UT","2011-06-14T08:30:37.000","null"
"315","700 Block S 1100 EAST","11PG03048","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","18","2011-05-05T18:05:51.000","Description: SUSPICIOUS","67012648","SUSPICIOUS","40.3548307484","{'coordinates': [-111.715187, 40.354831], 'type': 'Point'}","-111.7151867","Community Policing","UT","2011-06-14T08:30:37.000","null"
"316","300 Block STATE ST","11PG03037","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","14","2011-05-05T14:05:32.000","Description: TRAFFIC ACCIDENT-REPORTABLE","67012649","TRAFFIC ACCIDENT-REPORTABLE","40.3550607484","{'coordinates': [-111.735417, 40.355061], 'type': 'Point'}","-111.7354167","Traffic","UT","2011-06-14T08:30:37.000","null"
"317","1500 Block E 350 SOUTH","11PG03026","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","9","2011-05-05T09:05:55.000","Description: CHILD ABUSE OR NEGLECT","67012650","CHILD ABUSE OR NEGLECT","40.3597007484","{'coordinates': [-111.705127, 40.359701], 'type': 'Point'}","-111.7051267","Family Offense","UT","2011-06-14T08:30:37.000","null"
"318","100 Block PLEASANT GROVE BLVD","11PG03038","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","14","2011-05-05T14:05:22.000","Description: THEFT-PROPERTY-OTHER","67012651","THEFT-PROPERTY-OTHER","40.3625907484","{'coordinates': [-111.755077, 40.362591], 'type': 'Point'}","-111.7550767","Theft","UT","2011-06-14T08:30:37.000","null"
"319","1 Block E 100 SOUTH","11PG03027","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","9","2011-05-05T09:05:46.000","Description: CITIZEN ASSIST","67012652","CITIZEN ASSIST","40.3624507484","{'coordinates': [-111.739077, 40.362451], 'type': 'Point'}","-111.7390767","Community Policing","UT","2011-06-14T08:30:37.000","null"
"320","200 Block N 800 EAST","11PG03050","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","19","2011-05-05T19:05:51.000","Description: ANIMAL STRAY","67012653","ANIMAL STRAY","40.3666707484","{'coordinates': [-111.722527, 40.366671], 'type': 'Point'}","-111.7225267","Community Policing","UT","2011-06-14T08:30:37.000","null"
"321","1800 Block N 100 EAST","11PG03039","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","14","2011-05-05T14:05:39.000","Description: TRAFFIC OFFENSE","67012654","TRAFFIC OFFENSE","40.3829807484","{'coordinates': [-111.739807, 40.382981], 'type': 'Point'}","-111.7398067","Traffic","UT","2011-06-14T08:30:37.000","null"
"322","100 Block PLEASANT GROVE BLVD","11PG03028","PLEASANT GROVE",,"null","2011-05-17T02:30:25.000","Thursday","10","2011-05-05T10:05:56.000","Description: CHILD ABUSE OR NEGLECT","67012655","CHILD ABUSE OR NEGLECT","40.3625907484","{'coordinates': [-111.755077, 40.362591], 'type': 'Point'}","-111.7550767","Family Offense","UT","2011-06-14T08:30:37.000","null"
"323","1400 Block W 3040 NORTH","18PG01192","PLEASANT GROVE",,,"2018-03-02T19:40:41.000","Monday","14","2018-02-26T14:02:04.000","Description: Animal Stray","835660205","ANIMAL STRAY","40.3965","{'coordinates': [-111.761, 40.3965], 'type': 'Point'}","-111.761","Community Policing","UT","2018-03-12T05:08:36.000",
"324","800 Block STATE ST","16PG01341","PLEASANT GROVE",,,"2016-03-01T06:41:24.000","Saturday","22","2016-02-27T22:02:06.000","Description: Driving Under Influence","751213904","DRIVING UNDER INFLUENCE","40.353","{'coordinates': [-111.733, 40.353], 'type': 'Point'}","-111.733","Traffic","UT","2016-03-11T09:04:46.000",
"325","1700 Block STATE ST","17PG07706","PLEASANT GROVE",,,"2017-11-17T11:08:09.000","Sunday","0","2017-11-05T00:11:45.000","Description: Theft-Property-Other","826867091","THEFT-PROPERTY-OTHER","40.3692","{'coordinates': [-111.765, 40.3692], 'type': 'Point'}","-111.765","Theft","UT","2017-11-18T11:09:02.000",
"326","300 Block N 100 EAST","17PG07711","PLEASANT GROVE",,,"2017-11-08T11:08:42.000","Sunday","10","2017-11-05T10:11:20.000","Description: Animal Problem","825686942","ANIMAL PROBLEM","40.3673","{'coordinates': [-111.739, 40.3673], 'type': 'Point'}","-111.739","Community Policing","UT","2017-11-18T11:08:57.000",
"327","1100 Block E 900 SOUTH","17PG07714","PLEASANT GROVE",,,"2017-11-08T11:08:42.000","Sunday","10","2017-11-05T10:11:53.000","Description: Citizen Assist","825686943","CITIZEN ASSIST","40.3531","{'coordinates': [-111.714, 40.3531], 'type': 'Point'}","-111.714","Community Policing","UT","2017-11-18T11:08:58.000",
"328","900 Block MAIN ST","17PG07716","PLEASANT GROVE",,,"2017-11-08T11:08:37.000","Sunday","13","2017-11-05T13:11:38.000","Description: Alarm","825686939","ALARM","40.3527","{'coordinates': [-111.741, 40.3527], 'type': 'Point'}","-111.741","Alarm","UT","2017-11-18T11:08:58.000",
"329","200 Block MAIN ST","17PG07717","PLEASANT GROVE",,,"2017-11-08T11:08:42.000","Sunday","15","2017-11-05T15:11:30.000","Description: Citizen Assist","825686945","CITIZEN ASSIST","40.361","{'coordinates': [-111.741, 40.361], 'type': 'Point'}","-111.741","Community Policing","UT","2017-11-18T11:08:58.000",
"330","900 Block N 1220 WEST","17PG07719","PLEASANT GROVE",,,"2017-11-08T11:08:42.000","Sunday","16","2017-11-05T16:11:57.000","Description: Family Problem-No Violence","825686944","FAMILY PROBLEM-NO VIOLENCE","40.3734","{'coordinates': [-111.758, 40.3734], 'type': 'Point'}","-111.758","Family Offense","UT","2017-11-18T11:08:58.000",
"331","1100 Block N 1430 WEST","18PG01197","PLEASANT GROVE",,,"2018-03-01T07:02:19.000","Monday","17","2018-02-26T17:02:36.000","Description: Citizen Assist","835509003","CITIZEN ASSIST","40.3764","{'coordinates': [-111.761, 40.3764], 'type': 'Point'}","-111.761","Community Policing","UT","2018-03-12T05:08:36.000",
"332","1000 Block W 1000 NORTH","18PG01395","PLEASANT GROVE",,,"2018-03-11T07:35:17.000","Thursday","10","2018-03-08T10:03:16.000","Description: Vehicle-Abandoned","836910539","VEHICLE-ABANDONED","40.3742","{'coordinates': [-111.755, 40.3742], 'type': 'Point'}","-111.755","Community Policing","UT","2018-03-22T05:19:03.000",
"333","1 Block E 100 SOUTH","18PG01398","PLEASANT GROVE",,,"2018-03-11T07:35:17.000","Thursday","11","2018-03-08T11:03:01.000","Description: Citizen Assist","836910541","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2018-03-22T05:19:03.000",
"334","300 Block INDUSTRIAL DR","18PG05258","PLEASANT GROVE",,,"2018-08-20T15:30:44.000","Tuesday","22","2018-08-14T22:08:09.000","Description: Alarm","867712554","ALARM","40.3617","{'coordinates': [-111.746, 40.3617], 'type': 'Point'}","-111.746","Alarm","UT","2018-08-21T00:16:32.000",
"335","400 Block STATE ST","18PG05537","PLEASANT GROVE",,,"2018-08-28T06:08:39.000","Saturday","13","2018-08-25T13:08:43.000","Description: Alarm","868556881","ALARM","40.3533","{'coordinates': [-111.733, 40.3533], 'type': 'Point'}","-111.733","Alarm","UT","2018-09-07T03:01:49.000",
"336","800 Block E 200 SOUTH","18PG05539","PLEASANT GROVE",,,"2018-08-28T06:08:39.000","Saturday","14","2018-08-25T14:08:23.000","Description: Keep The Peace-Family","868556883","Keep The Peace-Family","40.3612","{'coordinates': [-111.722, 40.3612], 'type': 'Point'}","-111.722","Family Offense","UT","2018-09-07T03:01:49.000",
"337","1 Block S 300 EAST","18PG05541","PLEASANT GROVE",,,"2018-08-28T06:08:39.000","Saturday","14","2018-08-25T14:08:42.000","Description: Citizen Assist","868556885","CITIZEN ASSIST","40.363","{'coordinates': [-111.736, 40.363], 'type': 'Point'}","-111.736","Community Policing","UT","2018-09-07T03:01:49.000",
"338","1800 Block E 200 SOUTH","18PG05540","PLEASANT GROVE",,,"2018-08-28T06:08:39.000","Saturday","14","2018-08-25T14:08:53.000","Description: Citizen Assist","868556884","CITIZEN ASSIST","40.3627","{'coordinates': [-111.701, 40.3627], 'type': 'Point'}","-111.701","Community Policing","UT","2018-09-07T03:01:49.000",
"339","500 Block SAM WHITE LN","18PG05549","PLEASANT GROVE",,,"2018-08-28T06:08:39.000","Saturday","19","2018-08-25T19:08:42.000","Description: Alarm","868556893","ALARM","40.3552","{'coordinates': [-111.749, 40.3552], 'type': 'Point'}","-111.749","Alarm","UT","2018-09-07T03:01:49.000",
"340","1000 Block E 1150 NORTH","18PG07630","PLEASANT GROVE",,,"2018-11-21T07:06:33.000","Sunday","9","2018-11-18T09:11:01.000","Description: Alarm","890184962","ALARM","40.3757","{'coordinates': [-111.717, 40.3757], 'type': 'Point'}","-111.717","Alarm","UT","2018-12-01T21:17:03.000",
"341","800 Block S 490 WEST","17PG00491","PLEASANT GROVE",,,"2017-01-24T09:10:11.000","Saturday","18","2017-01-21T18:01:55.000","Description: Alarm","790517002","ALARM","40.3533","{'coordinates': [-111.748, 40.3533], 'type': 'Point'}","-111.748","Alarm","UT","2017-02-03T11:19:26.000",
"342","100 Block PLEASANT GROVE BLVD","18PG04185","PLEASANT GROVE",,,"2018-07-07T22:53:09.000","Tuesday","22","2018-07-03T22:07:53.000","Description: Citizen Assist","862223859","CITIZEN ASSIST","40.3629","{'coordinates': [-111.755, 40.3629], 'type': 'Point'}","-111.755","Community Policing","UT","2018-07-16T21:01:35.000",
"343","1100 Block E 830 SOUTH","18PG04186","PLEASANT GROVE",,,"2018-07-07T06:09:09.000","Wednesday","2","2018-07-04T02:07:33.000","Description: Intoxicated Person","862177817","INTOXICATED PERSON","40.3538","{'coordinates': [-111.712, 40.3538], 'type': 'Point'}","-111.712","Liquor","UT","2018-07-16T21:01:35.000",
"344","500 Block SAM WHITE LN","18PG03886","PLEASANT GROVE",,,"2018-06-25T06:28:21.000","Friday","7","2018-06-22T07:06:44.000","Description: Disorderly Conduct","861139829","DISORDERLY CONDUCT","40.3552","{'coordinates': [-111.748, 40.3552], 'type': 'Point'}","-111.748","Disorder","UT","2018-07-04T23:53:45.000",
"345","600 Block W 2760 NORTH","18PG03888","PLEASANT GROVE",,,"2018-06-25T06:28:21.000","Friday","9","2018-06-22T09:06:35.000","Description: Alarm","861139831","ALARM","40.3938","{'coordinates': [-111.75, 40.3938], 'type': 'Point'}","-111.75","Alarm","UT","2018-07-04T23:53:45.000",
"346","500 Block E 100 SOUTH","18PG03889","PLEASANT GROVE",,,"2018-06-25T06:28:21.000","Friday","9","2018-06-22T09:06:36.000","Description: Theft-Property-From Motor Vehi","861139832","THEFT-PROPERTY-FROM MOTOR VEHI","40.3624","{'coordinates': [-111.73, 40.3624], 'type': 'Point'}","-111.73","Theft","UT","2018-07-04T23:53:45.000",
"347","600 Block E 100 SOUTH","18PG03892","PLEASANT GROVE",,,"2018-06-25T06:28:21.000","Friday","10","2018-06-22T10:06:00.000","Description: Non-Criminal Civil Complaint","861139835","NON-CRIMINAL CIVIL COMPLAINT","40.3624","{'coordinates': [-111.727, 40.3624], 'type': 'Point'}","-111.727","Other","UT","2018-07-04T23:53:45.000",
"348","300 Block N 200 WEST","18PG04187","PLEASANT GROVE",,,"2018-07-07T06:09:09.000","Wednesday","5","2018-07-04T05:07:57.000","Description: Theft-Property-From Motor Vehi","862177818","THEFT-PROPERTY-FROM MOTOR VEHI","40.3671","{'coordinates': [-111.744, 40.3671], 'type': 'Point'}","-111.744","Theft","UT","2018-07-16T21:01:36.000",
"349","700 Block N 350 EAST","18PG04189","PLEASANT GROVE",,,"2018-07-07T06:09:09.000","Wednesday","8","2018-07-04T08:07:34.000","Description: Burglary-Non-Res-Unlawf Entry","862177820","BURGLARY-NON-RES-UNLAWF ENTRY","40.3714","{'coordinates': [-111.734, 40.3714], 'type': 'Point'}","-111.734","Breaking & Entering","UT","2018-07-16T21:01:36.000",
"350","900 Block MAIN ST","18PG04285","PLEASANT GROVE",,,"2018-07-10T06:17:36.000","Saturday","20","2018-07-07T20:07:28.000","Description: Citizen Assist","863174948","CITIZEN ASSIST","40.3529","{'coordinates': [-111.741, 40.3529], 'type': 'Point'}","-111.741","Community Policing","UT","2018-07-20T18:02:01.000",
"351","100 Block N 1650 WEST","18PG04287","PLEASANT GROVE",,,"2018-07-10T06:17:36.000","Saturday","21","2018-07-07T21:07:10.000","Description: Property-Found","863174949","PROPERTY-FOUND","40.366","{'coordinates': [-111.764, 40.366], 'type': 'Point'}","-111.764","Property Crime","UT","2018-07-20T18:02:01.000",
"352","300 Block N 600 EAST","18PG04293","PLEASANT GROVE",,,"2018-07-10T06:17:36.000","Saturday","22","2018-07-07T22:07:12.000","Description: Missing Person","863174954","MISSING PERSON","40.3675","{'coordinates': [-111.728, 40.3675], 'type': 'Point'}","-111.728","Missing Person","UT","2018-07-20T18:02:02.000",
"353","1 Block E 100 SOUTH","18PG04289","PLEASANT GROVE",,,"2018-07-10T06:17:36.000","Saturday","22","2018-07-07T22:07:23.000","Description: Mental Subject","863174951","MENTAL SUBJECT","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Other","UT","2018-07-20T18:02:02.000",
"354","2500 Block CRESTWOOD BLVD","18PG04314","PLEASANT GROVE",,,"2018-07-11T06:01:07.000","Sunday","19","2018-07-08T19:07:52.000","Description: Fraud","863246893","FRAUD","40.3914","{'coordinates': [-111.744, 40.3914], 'type': 'Point'}","-111.744","Theft","UT","2018-07-20T18:02:03.000",
"355","400 Block STATE ST","18PG04310","PLEASANT GROVE",,,"2018-07-11T06:01:07.000","Sunday","19","2018-07-08T19:07:57.000","Description: Property-Found","863246890","PROPERTY-FOUND","40.3542","{'coordinates': [-111.734, 40.3542], 'type': 'Point'}","-111.734","Property Crime","UT","2018-07-20T18:02:03.000",
"356","500 Block S 250 WEST","18PG04312","PLEASANT GROVE",,,"2018-07-11T06:01:07.000","Sunday","20","2018-07-08T20:07:54.000","Description: Alarm","863246892","ALARM","40.3571","{'coordinates': [-111.745, 40.3571], 'type': 'Point'}","-111.745","Alarm","UT","2018-07-20T18:02:03.000",
"357","500 Block MURDOCK DR","18PG01463","PLEASANT GROVE",,,"2018-03-13T06:46:30.000","Saturday","20","2018-03-10T20:03:50.000","Description: Citizen Assist","837475563","CITIZEN ASSIST","40.3572","{'coordinates': [-111.713, 40.3572], 'type': 'Point'}","-111.713","Community Policing","UT","2018-03-24T05:44:36.000",
"358","400 Block APPLE GROVE LN","18PG01465","PLEASANT GROVE",,,"2018-03-13T06:46:30.000","Saturday","21","2018-03-10T21:03:53.000","Description: Mental Subject","837475565","MENTAL SUBJECT","40.3565","{'coordinates': [-111.733, 40.3565], 'type': 'Point'}","-111.733","Other","UT","2018-03-24T05:44:36.000",
"359","1700 Block N 600 WEST","18PG01466","PLEASANT GROVE",,,"2018-03-13T06:46:30.000","Saturday","22","2018-03-10T22:03:42.000","Description: Suspicious","837475566","SUSPICIOUS","40.3826","{'coordinates': [-111.749, 40.3826], 'type': 'Point'}","-111.749","Community Policing","UT","2018-03-24T05:44:37.000",
"360","1 Block CENTER ST","18PG01481","PLEASANT GROVE",,,"2018-03-14T06:01:25.000","Sunday","21","2018-03-11T21:03:18.000","Description: Alarm","837973354","ALARM","40.3641","{'coordinates': [-111.742, 40.3641], 'type': 'Point'}","-111.742","Alarm","UT","2018-03-25T05:56:42.000",
"361","800 Block MAIN ST","18PG01492","PLEASANT GROVE",,,"2018-03-15T06:57:28.000","Monday","16","2018-03-12T16:03:10.000","Description: Animal Bite","838115771","ANIMAL BITE","40.3542","{'coordinates': [-111.741, 40.3542], 'type': 'Point'}","-111.741","Community Policing","UT","2018-03-26T05:37:19.000",
"362","100 Block W 2600 NORTH","15PG08527","PLEASANT GROVE",,,"2016-01-03T06:41:17.000","Thursday","10","2015-12-31T10:12:15.000","Description: Juvenile-Problem","742789829","Juvenile-Problem","40.3921","{'coordinates': [-111.744, 40.3921], 'type': 'Point'}","-111.744","Community Policing","UT","2016-01-13T09:03:13.000",
"363","1 Block E 100 SOUTH","15PG08528","PLEASANT GROVE",,,"2016-01-03T06:41:17.000","Thursday","10","2015-12-31T10:12:34.000","Description: Citizen Assist","742789828","CITIZEN ASSIST","40.3625","{'coordinates': [-111.739, 40.3625], 'type': 'Point'}","-111.739","Community Policing","UT","2016-01-13T09:03:13.000",
"364","1200 Block STATE ST","15PG08529","PLEASANT GROVE",,,"2016-01-03T06:41:17.000","Thursday","11","2015-12-31T11:12:01.000","Description: Traffic Offense","742789824","TRAFFIC OFFENSE","40.3676","{'coordinates': [-111.758, 40.3676], 'type': 'Point'}","-111.758","Traffic","UT","2016-01-13T09:03:13.000",
"365","700 Block STATE ST","15PG08530","OREM",,,"2016-01-03T06:41:17.000","Thursday","12","2015-12-31T12:12:18.000","Description: Traffic Offense","742789821","TRAFFIC OFFENSE","40.3101","{'coordinates': [-111.701, 40.3101], 'type': 'Point'}","-111.701","Traffic","UT","2016-01-13T09:03:13.000",
"366","600 Block N 1370 WEST","18PG01493","PLEASANT GROVE",,,"2018-03-15T06:57:28.000","Monday","16","2018-03-12T16:03:35.000","Description: Citizen Dispute","838115772","CITIZEN DISPUTE","40.3714","{'coordinates': [-111.76, 40.3714], 'type': 'Point'}","-111.76","Community Policing","UT","2018-03-26T05:37:19.000",
"367","600 Block S 810 WEST","18PG01499","PLEASANT GROVE",,,"2018-03-15T06:57:28.000","Monday","20","2018-03-12T20:03:25.000","Description: Family Problem-No Violence","838115778","FAMILY PROBLEM-NO VIOLENCE","40.3561","{'coordinates': [-111.752, 40.3561], 'type': 'Point'}","-111.752","Family Offense","UT","2018-03-26T05:37:19.000",
"368","1000 Block E 200 SOUTH","18PG01514","PLEASANT GROVE",,,"2018-03-16T06:49:46.000","Tuesday","15","2018-03-13T15:03:44.000","Description: Traffic Accident-Non Reportabl","838210021","TRAFFIC ACCIDENT-NON REPORTABL","40.3611","{'coordinates': [-111.716, 40.3611], 'type': 'Point'}","-111.716","Traffic","UT","2018-03-27T05:16:20.000",
