"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"179","1 Block SR248","17-19892","PARK CITY",,,"2017-11-13T10:31:06.000","Sunday","20","2017-11-12T20:11:02.000","Traffic Stop","826583556","TRAFFIC STOP","40.6713","{'coordinates': [-111.475, 40.6713], 'type': 'Point'}","-111.475","Vehicle Stop","UT","2018-05-10T16:16:05.000",
"180","1 Block SR224","15-20229","PARK CITY",,,"2015-11-09T08:19:59.000","Sunday","11","2015-11-08T11:11:45.000","Traffic Stop","736555878","TRAFFIC STOP","40.6837","{'coordinates': [-111.538, 40.6837], 'type': 'Point'}","-111.538","Vehicle Stop","UT","2015-11-18T10:30:50.000",
"181","200 Block MAIN ST","16-15611","PARK CITY",,,"2016-09-06T07:33:20.000","Tuesday","1","2016-09-06T01:09:11.000","Traffic Stop","771135979","TRAFFIC STOP","40.642","{'coordinates': [-111.495, 40.642], 'type': 'Point'}","-111.495","Vehicle Stop","UT","2016-09-18T18:31:29.000",
"182","2900 Block AMERICAN SADDLER DR","17-19917","PARK CITY",,,"2017-11-14T10:31:13.000","Monday","13","2017-11-13T13:11:36.000","Traffic Stop","826654401","TRAFFIC STOP","40.6769","{'coordinates': [-111.505, 40.6769], 'type': 'Point'}","-111.505","Vehicle Stop","UT","2018-05-10T16:16:05.000",
"183","3600 Block OAK WOOD DR","17-19975","PARK CITY",,,"2017-11-15T10:31:03.000","Tuesday","23","2017-11-14T23:11:19.000","Dist the Peace","826725641","DIST THE PEACE","40.6585","{'coordinates': [-111.474, 40.658500000000004], 'type': 'Point'}","-111.474","Disorder","UT","2018-05-10T16:16:05.000",
"184","KEARNS BLVD & WYATT EARP WAY","17-19986","PARK CITY",,,"2017-11-16T10:31:05.000","Wednesday","8","2017-11-15T08:11:27.000","Traffic Stop","826792209","TRAFFIC STOP","40.6684","{'coordinates': [-111.486, 40.6684], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2018-05-10T16:16:05.000",
"185","4000 Block SR248","17-19985","PARK CITY",,,"2017-11-16T10:31:05.000","Wednesday","8","2017-11-15T08:11:40.000","Trespassing","826792208","TRESPASSING","40.6821","{'coordinates': [-111.464, 40.6821], 'type': 'Point'}","-111.464","Property Crime","UT","2018-05-10T16:16:05.000",
"186","PARK AVE & IRON HORSE DR","17-20115","PARK CITY",,,"2017-11-18T10:45:17.000","Saturday","0","2017-11-18T00:11:32.000","Traffic Stop","826942055","TRAFFIC STOP","40.658","{'coordinates': [-111.507, 40.658], 'type': 'Point'}","-111.507","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"187","1 Block SR248","17-20117","PARK CITY",,,"2017-11-18T10:45:17.000","Saturday","1","2017-11-18T01:11:08.000","Traffic Stop","826942057","TRAFFIC STOP","40.6813","{'coordinates': [-111.447, 40.6813], 'type': 'Point'}","-111.447","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"188","DEER VALLEY DR & AERIE DR","17-20116","PARK CITY",,,"2017-11-18T10:45:17.000","Saturday","1","2017-11-18T01:11:41.000","Traffic Stop","826942056","TRAFFIC STOP","40.6495","{'coordinates': [-111.499, 40.6495], 'type': 'Point'}","-111.499","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"189","1 Block SR248","17-20125","PARK CITY",,,"2017-11-19T10:45:21.000","Saturday","8","2017-11-18T08:11:23.000","Traffic Stop","827010642","TRAFFIC STOP","40.6819","{'coordinates': [-111.465, 40.6819], 'type': 'Point'}","-111.465","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"190","KEARNS BLVD & WOODBINE WAY","17-20145","PARK CITY",,,"2017-11-19T10:45:21.000","Saturday","19","2017-11-18T19:11:45.000","Traffic Stop","827010662","TRAFFIC STOP","40.6617","{'coordinates': [-111.503, 40.6617], 'type': 'Point'}","-111.503","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"191","SIDEWINDER DR","17-20146","PARK CITY",,,"2017-11-19T10:45:21.000","Saturday","19","2017-11-18T19:11:47.000","Traffic Stop","827010663","TRAFFIC STOP","40.6671","{'coordinates': [-111.486, 40.6671], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"192","1700 Block PARK AVE","17-20150","PARK CITY",,,"2017-11-19T10:45:21.000","Saturday","19","2017-11-18T19:11:56.000","Traffic Stop","827010667","TRAFFIC STOP","40.6582","{'coordinates': [-111.507, 40.6582], 'type': 'Point'}","-111.507","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"193","DEER VALLEY DR & SHORT LINE RD","17-20152","PARK CITY",,,"2017-11-19T10:45:21.000","Saturday","20","2017-11-18T20:11:46.000","Traffic Stop","827010669","TRAFFIC STOP","40.6568","{'coordinates': [-111.505, 40.6568], 'type': 'Point'}","-111.505","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"194","1 Block SR224","17-20156","PARK CITY",,,"2017-11-19T10:45:21.000","Saturday","21","2017-11-18T21:11:26.000","Traffic Stop","827010673","TRAFFIC STOP","40.6495","{'coordinates': [-111.499, 40.6495], 'type': 'Point'}","-111.499","Vehicle Stop","UT","2018-05-10T16:16:06.000",
"195","1 Block SR224","17-20414","PARK CITY",,,"2017-11-24T10:31:07.000","Friday","1","2017-11-24T01:11:49.000","Traffic Stop","827361088","TRAFFIC STOP","40.6837","{'coordinates': [-111.538, 40.6837], 'type': 'Point'}","-111.538","Vehicle Stop","UT","2018-05-10T16:16:07.000",
"196","PARK AVE & HEBER AVE","18-09562","PARK CITY",,,"2018-07-11T22:00:42.000","Wednesday","15","2018-07-11T15:07:57.000","Traffic Hazard","863307509","TRAFFIC HAZARD","40.6461","{'coordinates': [-111.498, 40.6461], 'type': 'Point'}","-111.498","Traffic","UT","2018-07-18T10:55:45.000",
"197","500 Block PARK AVE","18-00843","PARK CITY",,,"2018-01-18T09:06:42.000","Wednesday","0","2017-12-20T00:12:00.000","Fraud","831839211","FRAUD","40.645","{'coordinates': [-111.498, 40.645], 'type': 'Point'}","-111.498","Theft","UT","2018-05-10T16:16:39.000",
"198","7700 Block STEIN WAY","17-21728","PARK CITY",,,"2018-03-15T17:43:13.000","Thursday","13","2017-12-21T13:12:33.000","Fraud","838154050","FRAUD","40.6223","{'coordinates': [-111.491, 40.6223], 'type': 'Point'}","-111.491","Theft","UT","2018-05-10T16:16:27.000",
"199","DEER VALLEY DR & PARK AVE","18-00217","PARK CITY",,,"2018-01-11T10:31:00.000","Friday","5","2018-01-05T05:01:28.000","Traffic Stop","831340950","TRAFFIC STOP","40.6565","{'coordinates': [-111.507, 40.6565], 'type': 'Point'}","-111.507","Vehicle Stop","UT","2018-05-10T16:16:21.000",
"200","2500 Block KEARNS BLVD","18-00219","PARK CITY",,,"2018-01-11T10:31:00.000","Friday","8","2018-01-05T08:01:23.000","Tobacco Problem","831340952","TOBACCO PROBLEM","40.6694","{'coordinates': [-111.49, 40.6694], 'type': 'Point'}","-111.49","Drugs","UT","2018-05-10T16:16:21.000",
"201","300 Block SWEDE ALY","18-00262","PARK CITY",,,"2018-01-11T10:31:00.000","Friday","22","2018-01-05T22:01:18.000","Traffic Stop","831340995","TRAFFIC STOP","40.6423","{'coordinates': [-111.494, 40.6423], 'type': 'Point'}","-111.494","Vehicle Stop","UT","2018-05-10T16:16:21.000",
"202","1 Block SR224","18-00260","PARK CITY",,,"2018-01-11T10:31:00.000","Friday","22","2018-01-05T22:01:31.000","Motorist Assist","831340993","MOTORIST ASSIST","40.6711","{'coordinates': [-111.53, 40.6711], 'type': 'Point'}","-111.53","Traffic","UT","2018-05-10T16:16:21.000",
"203","MAIN ST","18-00267","PARK CITY",,,"2018-01-11T10:31:00.000","Saturday","0","2018-01-06T00:01:19.000","Public Urinatio","831341000","PUBLIC URINATIO","40.643","{'coordinates': [-111.496, 40.643], 'type': 'Point'}","-111.496","Disorder","UT","2018-05-10T16:16:21.000",
"204","400 Block MAIN ST","18-00266","PARK CITY",,,"2018-01-11T10:31:00.000","Saturday","0","2018-01-06T00:01:49.000","Disorderly","831340999","DISORDERLY","40.6438","{'coordinates': [-111.496, 40.6438], 'type': 'Point'}","-111.496","Disorder","UT","2018-05-10T16:16:21.000",
"205","ROUND VALLEY DR","18-00307","PARK CITY",,,"2018-01-11T10:31:00.000","Saturday","16","2018-01-06T16:01:51.000","Traffic Stop","831341040","TRAFFIC STOP","40.6873","{'coordinates': [-111.468, 40.6873], 'type': 'Point'}","-111.468","Vehicle Stop","UT","2018-05-10T16:16:21.000",
"206","EMPIRE AVE & SILVER KING DR","16-04781","PARK CITY",,,"2016-03-10T08:06:33.000","Wednesday","15","2016-03-09T15:03:29.000","Motorist Assist","752222407","MOTORIST ASSIST","40.6551","{'coordinates': [-111.507, 40.6551], 'type': 'Point'}","-111.507","Traffic","UT","2016-03-16T09:32:17.000",
"207","1000 Block WOODSIDE AVE","16-04786","PARK CITY",,,"2016-03-10T08:06:33.000","Wednesday","15","2016-03-09T15:03:52.000","Crim Mischief","752222412","CRIM MISCHIEF","40.649","{'coordinates': [-111.501, 40.649], 'type': 'Point'}","-111.501","Property Crime","UT","2016-03-16T09:32:17.000",
"208","800 Block PARK AVE","16-04796","PARK CITY",,,"2016-03-10T08:06:33.000","Wednesday","19","2016-03-09T19:03:15.000","Suspicious","752222422","SUSPICIOUS","40.6475","{'coordinates': [-111.499, 40.6475], 'type': 'Point'}","-111.499","Disorder","UT","2016-03-16T09:32:18.000",
"209","KEARNS BLVD","16-04802","PARK CITY",,,"2016-03-10T08:06:35.000","Wednesday","20","2016-03-09T20:03:06.000","Suspicious","752222428","SUSPICIOUS","40.6683","{'coordinates': [-111.487, 40.6683], 'type': 'Point'}","-111.487","Disorder","UT","2016-03-16T09:32:19.000",
"210","BONANZA DR & DEER VALLEY DR","16-04800","PARK CITY",,,"2016-03-10T08:06:35.000","Wednesday","20","2016-03-09T20:03:23.000","Traffic Stop","752222426","TRAFFIC STOP","40.6565","{'coordinates': [-111.503, 40.6565], 'type': 'Point'}","-111.503","Vehicle Stop","UT","2016-03-16T09:32:19.000",
"211","1000 Block PARK AVE","16-04810","PARK CITY",,,"2016-03-10T08:06:35.000","Wednesday","22","2016-03-09T22:03:34.000","Dist the Peace","752222436","DIST THE PEACE","40.649","{'coordinates': [-111.5, 40.649], 'type': 'Point'}","-111.5","Disorder","UT","2016-03-16T09:32:20.000",
"212","KEARNS BLVD & PARK AVE","16-09531","PARK CITY",,,"2016-06-01T07:17:54.000","Tuesday","15","2016-05-31T15:05:52.000","Traffic Stop","761013812","TRAFFIC STOP","40.6603","{'coordinates': [-111.509, 40.6603], 'type': 'Point'}","-111.509","Vehicle Stop","UT","2016-07-16T09:30:58.000",
"213","SNOW CREEK DR","16-09526","PARK CITY",,,"2016-06-01T07:17:54.000","Tuesday","15","2016-05-31T15:05:59.000","Traffic Stop","761013807","TRAFFIC STOP","40.663","{'coordinates': [-111.512, 40.663], 'type': 'Point'}","-111.512","Vehicle Stop","UT","2016-07-16T09:30:58.000",
"214","1 Block SR224","16-09529","PARK CITY",,,"2016-06-01T07:17:54.000","Tuesday","15","2016-05-31T15:05:59.000","Traffic Stop","761013810","TRAFFIC STOP","40.6495","{'coordinates': [-111.499, 40.6495], 'type': 'Point'}","-111.499","Vehicle Stop","UT","2016-07-16T09:30:58.000",
"215","1500 Block DEER VALLEY DR N","16-09539","PARK CITY",,,"2016-06-01T07:17:54.000","Tuesday","16","2016-05-31T16:05:47.000","Traffic Stop","761013820","TRAFFIC STOP","40.644","{'coordinates': [-111.482, 40.644], 'type': 'Point'}","-111.482","Vehicle Stop","UT","2016-06-07T09:31:15.000",
"216","1400 Block DEER VALLEY DR N","16-09540","PARK CITY",,,"2016-06-01T07:17:54.000","Tuesday","17","2016-05-31T17:05:27.000","Traffic Stop","761013821","TRAFFIC STOP","40.6437","{'coordinates': [-111.483, 40.6437], 'type': 'Point'}","-111.483","Vehicle Stop","UT","2016-06-07T09:31:16.000",
"217","1 Block SR224","16-09543","PARK CITY",,,"2016-06-01T07:17:54.000","Tuesday","18","2016-05-31T18:05:16.000","Traffic Stop","761013824","TRAFFIC STOP","40.7054","{'coordinates': [-111.547, 40.7054], 'type': 'Point'}","-111.547","Vehicle Stop","UT","2016-06-07T09:31:16.000",
"218","MAIN ST","16-09560","PARK CITY",,,"2016-06-01T07:17:54.000","Wednesday","1","2016-06-01T01:06:00.000","Dist the Peace","761013841","DIST THE PEACE","40.643","{'coordinates': [-111.496, 40.643], 'type': 'Point'}","-111.496","Disorder","UT","2016-06-09T09:32:52.000",
"219","1 Block SR224","16-09561","PARK CITY",,,"2016-06-01T07:17:54.000","Wednesday","2","2016-06-01T02:06:11.000","DUI","761013842","DUI","40.6912","{'coordinates': [-111.544, 40.6912], 'type': 'Point'}","-111.544","Liquor","UT","2016-06-09T09:32:52.000",
"220","1900 Block SIDEWINDER DR","16-15644","PARK CITY",,,"2016-09-07T07:33:23.000","Friday","18","2016-09-02T18:09:00.000","Burglary","771216442","BURGLARY","40.6646","{'coordinates': [-111.497, 40.6646], 'type': 'Point'}","-111.497","Breaking & Entering","UT","2016-09-18T18:31:47.000",
"221","1700 Block PARK AVE","18-00311","PARK CITY",,,"2018-01-11T10:31:00.000","Saturday","19","2018-01-06T19:01:58.000","Non Injury Acci","831341044","NON INJURY ACCI","40.6595","{'coordinates': [-111.507, 40.6595], 'type': 'Point'}","-111.507","Traffic","UT","2018-05-10T16:16:21.000",
"222","SILVER SPRINGS DR","16-04425","PARK CITY",,,"2016-03-04T08:05:26.000","Thursday","17","2016-03-03T17:03:00.000","Injury Accident","751470630","INJURY ACCIDENT","40.7018","{'coordinates': [-111.541, 40.7018], 'type': 'Point'}","-111.541","Traffic","UT","2016-03-24T09:33:56.000",
"223","PARK AVE & PROSPECTOR DR","16-09187","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","8","2016-05-26T08:05:41.000","Injury Accident","760614910","INJURY ACCIDENT","40.6652","{'coordinates': [-111.514, 40.6652], 'type': 'Point'}","-111.514","Traffic","UT","2016-06-02T09:30:54.000",
"224","1 Block SR248","16-09183","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","8","2016-05-26T08:05:44.000","Traffic Stop","760614906","TRAFFIC STOP","40.6713","{'coordinates': [-111.475, 40.6713], 'type': 'Point'}","-111.475","Vehicle Stop","UT","2016-06-02T09:30:54.000",
"225","WYATT EARP WAY & BUTCH CASSIDY CT","16-09181","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","8","2016-05-26T08:05:50.000","Traffic Stop","760614904","TRAFFIC STOP","40.6677","{'coordinates': [-111.486, 40.6677], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2016-06-02T09:30:54.000",
"226","ROUND VALLEY DR","16-09185","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","8","2016-05-26T08:05:59.000","Traffic Stop","760614908","TRAFFIC STOP","40.6873","{'coordinates': [-111.468, 40.6873], 'type': 'Point'}","-111.468","Vehicle Stop","UT","2016-06-02T09:30:54.000",
"227","MELLOW MOUNTAIN RD & DEER VALLEY DR","16-09194","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","10","2016-05-26T10:05:15.000","Traffic Stop","760614917","TRAFFIC STOP","40.6444","{'coordinates': [-111.486, 40.6444], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2016-06-02T09:30:55.000",
"228","700 Block DEER VALLEY DR","16-09193","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","10","2016-05-26T10:05:22.000","Traffic Stop","760614916","TRAFFIC STOP","40.6444","{'coordinates': [-111.486, 40.6444], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2016-06-02T09:30:55.000",
"229","MELLOW MOUNTAIN RD & DEER VALLEY DR","16-09206","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","15","2016-05-26T15:05:42.000","Traffic Stop","760614929","TRAFFIC STOP","40.6444","{'coordinates': [-111.486, 40.6444], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2016-07-16T09:30:57.000",
"230","KEARNS BLVD & BUFFALO BILL DR","16-15672","PARK CITY",,,"2016-09-07T07:33:23.000","Tuesday","21","2016-09-06T21:09:58.000","Traffic Stop","771216470","TRAFFIC STOP","40.6682","{'coordinates': [-111.489, 40.6682], 'type': 'Point'}","-111.489","Vehicle Stop","UT","2016-09-18T18:32:04.000",
"231","1 Block NORMANS WAY","16-15674","PARK CITY",,,"2016-09-07T07:33:23.000","Tuesday","22","2016-09-06T22:09:01.000","Dist the Peace","771216472","DIST THE PEACE","40.6861","{'coordinates': [-111.508, 40.6861], 'type': 'Point'}","-111.508","Disorder","UT","2016-09-18T18:32:05.000",
"232","1 Block SR224","16-15777","PARK CITY",,,"2016-09-09T07:33:29.000","Thursday","8","2016-09-08T08:09:27.000","Traffic Stop","771464647","TRAFFIC STOP","40.6495","{'coordinates': [-111.499, 40.6495], 'type': 'Point'}","-111.499","Vehicle Stop","UT","2016-09-27T20:40:23.000",
"233","1700 Block PARKE AVE","18-00314",,,,"2018-01-11T10:31:00.000","Saturday","21","2018-01-06T21:01:02.000","Traffic Stop","831341047","TRAFFIC STOP","40.6595427","{'coordinates': [-111.5066791, 40.6595427], 'type': 'Point'}","-111.5066791","Vehicle Stop","UT","2018-05-10T16:16:21.000","84060"
"234","1500 Block DEER VALLEY DR N","16-15812","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","13","2016-09-08T13:09:24.000","Traffic Stop","771464682","TRAFFIC STOP","40.644","{'coordinates': [-111.482, 40.644], 'type': 'Point'}","-111.482","Vehicle Stop","UT","2016-09-27T20:40:39.000",
"235","1800 Block DEER VALLEY DR N","16-15816","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","14","2016-09-08T14:09:13.000","Traffic Stop","771464686","TRAFFIC STOP","40.6458","{'coordinates': [-111.479, 40.6458], 'type': 'Point'}","-111.479","Vehicle Stop","UT","2016-09-27T20:40:41.000",
"236","1800 Block DEER VALLEY DR N","16-15815","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","14","2016-09-08T14:09:42.000","Traffic Stop","771464685","TRAFFIC STOP","40.6458","{'coordinates': [-111.479, 40.6458], 'type': 'Point'}","-111.479","Vehicle Stop","UT","2016-09-27T20:40:40.000",
"237","DEER VALLEY DR N","16-15813","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","14","2016-09-08T14:09:54.000","Traffic Stop","771464683","TRAFFIC STOP","40.6461","{'coordinates': [-111.477, 40.6461], 'type': 'Point'}","-111.477","Vehicle Stop","UT","2016-09-27T20:40:39.000",
"238","400 Block MAIN ST","15-20626","PARK CITY",,,"2015-11-14T08:19:09.000","Friday","23","2015-11-13T23:11:42.000","Assault","737210586","ASSAULT","40.6436","{'coordinates': [-111.496, 40.6436], 'type': 'Point'}","-111.496","Assault","UT","2016-05-06T09:31:32.000",
"239","DEER VALLEY DR N","16-04476","PARK CITY",,,"2016-03-05T08:05:37.000","Friday","15","2016-03-04T15:03:37.000","Traffic Stop","751771306","TRAFFIC STOP","40.6461","{'coordinates': [-111.477, 40.6461], 'type': 'Point'}","-111.477","Vehicle Stop","UT","2016-03-11T10:32:27.000",
"240","400 Block SWEDE ALY","16-09211","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","17","2016-05-26T17:05:44.000","Trespassing","760614934","TRESPASSING","40.6439","{'coordinates': [-111.495, 40.6439], 'type': 'Point'}","-111.495","Property Crime","UT","2016-06-02T09:30:56.000",
"241","1700 Block KEARNS BLVD","16-09212","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","17","2016-05-26T17:05:55.000","Non Injury Acci","760614935","NON INJURY ACCI","40.667","{'coordinates': [-111.497, 40.667], 'type': 'Point'}","-111.497","Traffic","UT","2016-06-02T09:30:56.000",
"242","2400 Block LUCKY JOHN DR","16-09220","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","22","2016-05-26T22:05:06.000","Unsecure Premis","760614943","UNSECURE PREMIS","40.6692","{'coordinates': [-111.506, 40.669200000000004], 'type': 'Point'}","-111.506","Community Policing","UT","2016-06-02T09:30:57.000",
"243","2300 Block LUCKY JOHN DR","16-09221","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","22","2016-05-26T22:05:48.000","Unsecure Premis","760614944","UNSECURE PREMIS","40.6675","{'coordinates': [-111.506, 40.6675], 'type': 'Point'}","-111.506","Community Policing","UT","2016-06-02T09:30:57.000",
"244","2400 Block MEADOWS DR","16-09225","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","23","2016-05-26T23:05:30.000","Unsecure Premis","760614948","UNSECURE PREMIS","40.6783","{'coordinates': [-111.492, 40.6783], 'type': 'Point'}","-111.492","Community Policing","UT","2016-06-02T09:30:58.000",
"245","2100 Block LUCKY JOHN DR","16-09222","PARK CITY",,,"2016-05-27T07:17:12.000","Thursday","23","2016-05-26T23:05:39.000","Unsecure Premis","760614945","UNSECURE PREMIS","40.6735","{'coordinates': [-111.492, 40.6735], 'type': 'Point'}","-111.492","Community Policing","UT","2016-06-02T09:30:57.000",
"246","DEER VALLEY DR & SHORT LINE RD","18-00316","PARK CITY",,,"2018-01-11T10:31:00.000","Saturday","21","2018-01-06T21:01:17.000","Traffic Stop","831341049","TRAFFIC STOP","40.6568","{'coordinates': [-111.505, 40.6568], 'type': 'Point'}","-111.505","Vehicle Stop","UT","2018-05-10T16:16:21.000",
"247","1100 Block STONEBRIDGE CIR","18-00335","PARK CITY",,,"2018-01-11T10:31:00.000","Sunday","1","2018-01-07T01:01:18.000","Dist the Peace","831341068","DIST THE PEACE","40.6437","{'coordinates': [-111.486, 40.6437], 'type': 'Point'}","-111.486","Disorder","UT","2018-05-10T16:16:21.000",
"248","1200 Block EMPIRE AVE","18-00341","PARK CITY",,,"2018-01-11T10:31:00.000","Sunday","2","2018-01-07T02:01:53.000","Dist the Peace","831341074","DIST THE PEACE","40.6509","{'coordinates': [-111.505, 40.6509], 'type': 'Point'}","-111.505","Disorder","UT","2018-05-10T16:16:21.000",
"249","1 Block SR248","16-04564","PARK CITY",,,"2016-03-06T08:05:49.000","Saturday","17","2016-03-05T17:03:33.000","Traffic Stop","751838877","TRAFFIC STOP","40.6819","{'coordinates': [-111.465, 40.6819], 'type': 'Point'}","-111.465","Vehicle Stop","UT","2016-03-12T10:32:08.000",
"250","1 Block SR224","16-15805","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","12","2016-09-08T12:09:23.000","Traffic Stop","771464675","TRAFFIC STOP","40.6227","{'coordinates': [-111.494, 40.6227], 'type': 'Point'}","-111.494","Vehicle Stop","UT","2016-09-27T20:40:36.000",
"251","1 Block SR224","16-15806","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","12","2016-09-08T12:09:34.000","Traffic Stop","771464676","TRAFFIC STOP","40.6227","{'coordinates': [-111.494, 40.6227], 'type': 'Point'}","-111.494","Vehicle Stop","UT","2016-09-27T20:40:37.000",
"252","1700 Block PARK AVE","18-00348","PARK CITY",,,"2018-01-11T10:31:00.000","Sunday","14","2018-01-07T14:01:47.000","Traffic Hazard","831341081","TRAFFIC HAZARD","40.6595","{'coordinates': [-111.507, 40.6595], 'type': 'Point'}","-111.507","Traffic","UT","2018-05-10T16:16:21.000",
"253","1400 Block LOWELL AVE","18-00351","PARK CITY",,,"2018-01-11T10:31:00.000","Sunday","15","2018-01-07T15:01:16.000","Hit and Run","831341084","HIT AND RUN","40.6527","{'coordinates': [-111.507, 40.6527], 'type': 'Point'}","-111.507","Traffic","UT","2018-05-10T16:16:21.000",
"254","2000 Block PARK AVE","18-00354","PARK CITY",,,"2018-01-11T10:31:00.000","Sunday","16","2018-01-07T16:01:08.000","Suspicious","831341087","SUSPICIOUS","40.6635","{'coordinates': [-111.512, 40.6635], 'type': 'Point'}","-111.512","Disorder","UT","2018-05-10T16:16:21.000",
"255","6500 Block LANDMARK DR","18-L00746","PARK CITY",,,"2018-01-17T16:41:11.000","Sunday","18","2018-01-07T18:01:00.000","Fraud","831793095","FRAUD","40.7272","{'coordinates': [-111.548, 40.7272], 'type': 'Point'}","-111.548","Theft","UT","2018-05-10T16:16:37.000",
"256","200 Block SWEDE ALY","18-00365","PARK CITY",,,"2018-01-11T10:31:00.000","Monday","2","2018-01-08T02:01:44.000","Suspicious","831341098","SUSPICIOUS","40.6417","{'coordinates': [-111.494, 40.6417], 'type': 'Point'}","-111.494","Disorder","UT","2018-05-10T16:16:21.000",
"257","DEER VALLEY DR & PARK AVE","18-00368","PARK CITY",,,"2018-01-11T10:31:00.000","Monday","4","2018-01-08T04:01:04.000","Traffic Stop","831341101","TRAFFIC STOP","40.6565","{'coordinates': [-111.507, 40.6565], 'type': 'Point'}","-111.507","Vehicle Stop","UT","2018-05-10T16:16:21.000",
"258","5500 Block LILLEHAMMER LN","18-L00798","PARK CITY",,,"2018-01-17T16:41:11.000","Monday","15","2018-01-08T15:01:00.000","Crim Mischief","831793147","CRIM MISCHIEF","40.7125","{'coordinates': [-111.548, 40.7125], 'type': 'Point'}","-111.548","Property Crime","UT","2018-05-10T16:16:37.000",
"259","1 Block SR224","16-15834","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","17","2016-09-08T17:09:26.000","Traffic Stop","771464704","TRAFFIC STOP","40.6711","{'coordinates': [-111.53, 40.6711], 'type': 'Point'}","-111.53","Vehicle Stop","UT","2016-09-27T20:40:50.000",
"260","MARSAC AVE & HILLSIDE AVE","16-15833","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","17","2016-09-08T17:09:54.000","Traffic Stop","771464703","TRAFFIC STOP","40.6401","{'coordinates': [-111.493, 40.6401], 'type': 'Point'}","-111.493","Vehicle Stop","UT","2016-09-27T20:40:50.000",
"261","BONANZA DR & MUNCHKIN RD","18-00384","PARK CITY",,,"2018-01-11T10:31:15.000","Monday","16","2018-01-08T16:01:12.000","Traffic Stop","831341121","TRAFFIC STOP","40.6608","{'coordinates': [-111.501, 40.6608], 'type': 'Point'}","-111.501","Vehicle Stop","UT","2018-05-10T16:16:21.000",
"262","2000 Block PARK AVE","16-15837","PARK CITY",,,"2016-09-09T07:33:31.000","Thursday","19","2016-09-08T19:09:58.000","Suspicious","771464707","SUSPICIOUS","40.6635","{'coordinates': [-111.512, 40.6635], 'type': 'Point'}","-111.512","Disorder","UT","2016-09-27T20:40:51.000",
"263","GUARDSMAN CONNECTION RD","18-00401","PARK CITY",,,"2018-01-11T10:31:15.000","Tuesday","6","2018-01-09T06:01:42.000","Traffic Hazard","831341138","TRAFFIC HAZARD","40.6226","{'coordinates': [-111.493, 40.6226], 'type': 'Point'}","-111.493","Traffic","UT","2018-05-10T16:16:21.000",
"264","PARK AVE","18-00427","PARK CITY",,,"2018-01-11T10:31:15.000","Tuesday","16","2018-01-09T16:01:00.000","Property Damage","831341164","PROPERTY DAMAGE","40.6667","{'coordinates': [-111.515, 40.6667], 'type': 'Point'}","-111.515","Property Crime","UT","2018-05-10T16:16:22.000",
"265","PARK AVE","18-00426","PARK CITY",,,"2018-01-11T10:31:15.000","Tuesday","16","2018-01-09T16:01:26.000","Traffic Hazard","831341163","TRAFFIC HAZARD","40.6667","{'coordinates': [-111.515, 40.6667], 'type': 'Point'}","-111.515","Traffic","UT","2018-05-10T16:17:30.000",
"266","KEARNS BLVD & WYATT EARP WAY","18-00450","PARK CITY",,,"2018-01-11T10:31:15.000","Wednesday","8","2018-01-10T08:01:25.000","Traffic Stop","831341187","TRAFFIC STOP","40.6684","{'coordinates': [-111.486, 40.6684], 'type': 'Point'}","-111.486","Vehicle Stop","UT","2018-05-10T16:16:22.000",
