"column_0","address_1","case_number","city","clearance_type","country","created_at","day_of_week","hour_of_day","incident_datetime","incident_description","incident_id","incident_type_primary","latitude","location","longitude","parent_incident_type","state","updated_at","zip"
"11","300 Block MAIN ST","16SQ02053","SANTAQUIN",,,"2016-07-15T08:01:00.000","Tuesday","9","2016-07-12T09:07:58.000","Description: Property Damage-Non Vandalism","765018344","PROPERTY DAMAGE-NON VANDALISM","39.9756","{'coordinates': [-111.777, 39.9756], 'type': 'Point'}","-111.777","Property Crime Residential","UT","2016-07-25T10:12:35.000",
"12","300 Block S 300 WEST ST","16SQ02076","SANTAQUIN",,,"2016-07-18T08:01:35.000","Friday","19","2016-07-15T19:07:34.000","Description: Animal Problem","765275228","ANIMAL PROBLEM","39.9707","{'coordinates': [-111.791, 39.9707], 'type': 'Point'}","-111.791","Community Policing","UT","2016-07-28T10:10:35.000",
"13","200 Block MAIN ST","16SQ02077","GENOLA",,,"2016-07-18T08:01:35.000","Friday","19","2016-07-15T19:07:35.000","Description: Citizen Assist","765275229","CITIZEN ASSIST","39.9916","{'coordinates': [-111.843, 39.9916], 'type': 'Point'}","-111.843","Community Policing","UT","2016-07-28T10:10:35.000",
"14","700 Block MAIN ST","16SQ02078","SANTAQUIN",,,"2016-07-18T08:01:35.000","Friday","20","2016-07-15T20:07:31.000","Description: Citizen Assist","765275230","CITIZEN ASSIST","39.9756","{'coordinates': [-111.771, 39.9756], 'type': 'Point'}","-111.771","Community Policing","UT","2016-07-28T10:10:35.000",
"15","200 Block ORCHARD LN","16SQ02757","SANTAQUIN",,,"2016-09-13T08:08:08.000","Saturday","8","2016-09-10T08:09:35.000","Description: Citizen Assist","771938958","CITIZEN ASSIST","39.9797","{'coordinates': [-111.771, 39.9797], 'type': 'Point'}","-111.771","Community Policing","UT","2016-11-14T16:43:22.000",
"16","300 Block W 100 SOUTH ST","16SQ02774","SANTAQUIN",,,"2016-09-15T08:08:13.000","Monday","18","2016-09-12T18:09:07.000","Description: Animal Problem","772115981","ANIMAL PROBLEM","39.974","{'coordinates': [-111.792, 39.974], 'type': 'Point'}","-111.792","Community Policing","UT","2016-11-14T16:43:22.000",
"17","500 Block W 560 NORTH ST","16SQ02799","SANTAQUIN",,,"2016-09-18T08:08:21.000","Thursday","14","2016-09-15T14:09:32.000","Description: Child Abuse or Neglect","772581869","CHILD ABUSE OR NEGLECT","39.9847","{'coordinates': [-111.796, 39.9847], 'type': 'Point'}","-111.796","Family Offense","UT","2016-09-28T12:31:58.000",
"18","1300 Block FOOTHILL DR","16SQ02800","SANTAQUIN",,,"2016-09-18T08:08:21.000","Thursday","15","2016-09-15T15:09:00.000","Description: Child Abuse or Neglect","772581870","CHILD ABUSE OR NEGLECT","39.9544","{'coordinates': [-111.82, 39.9544], 'type': 'Point'}","-111.82","Family Offense","UT","2016-11-14T16:43:23.000",
"19","1000 Block ANNA EKINS MEMORIAL LN","18SQ03107","GENOLA",,,"2018-10-26T03:50:42.000","Tuesday","18","2018-10-16T18:10:00.000","Description: Citizen Assist","882706949","CITIZEN ASSIST","39.9766","{'coordinates': [-111.846, 39.9766], 'type': 'Point'}","-111.846","Community Policing","UT","2018-10-29T18:59:19.000",
"20","300 Block PEACH ST","18SQ00176","SANTAQUIN",,,"2018-01-20T07:59:08.000","Wednesday","7","2018-01-17T07:01:51.000","Description: Disorderly Conduct","832026601","DISORDERLY CONDUCT","39.9812","{'coordinates': [-111.765, 39.9812], 'type': 'Point'}","-111.765","Disorder","UT","2018-01-31T06:59:38.000",
"21","100 Block W 200 SOUTH ST","18SQ00177","SANTAQUIN",,,"2018-01-20T07:59:08.000","Wednesday","8","2018-01-17T08:01:19.000","Description: Child Abuse or Neglect","832026602","CHILD ABUSE OR NEGLECT","39.9724","{'coordinates': [-111.788, 39.9724], 'type': 'Point'}","-111.788","Family Offense","UT","2018-01-31T06:59:38.000",
"22","700 Block N 350 WEST ST","18SQ00178","SANTAQUIN",,,"2018-01-20T07:59:08.000","Wednesday","9","2018-01-17T09:01:11.000","Description: CS-Poss Paraphernalia","832026603","CS-POSS PARAPHERNALIA","39.9874","{'coordinates': [-111.793, 39.9874], 'type': 'Point'}","-111.793","Drugs","UT","2018-01-31T06:59:38.000",
"23","1 Block N 100 WEST ST","18SQ00179","SANTAQUIN",,,"2018-01-20T07:59:08.000","Wednesday","10","2018-01-17T10:01:18.000","Description: Animal Problem","832026604","ANIMAL PROBLEM","39.9764","{'coordinates': [-111.787, 39.9764], 'type': 'Point'}","-111.787","Community Policing","UT","2018-01-31T06:59:38.000",
"24","200 Block N 700 EAST ST","18SQ00180","SANTAQUIN",,,"2018-01-20T07:59:08.000","Wednesday","10","2018-01-17T10:01:19.000","Description: Child Abuse or Neglect","832026605","CHILD ABUSE OR NEGLECT","39.9803","{'coordinates': [-111.77, 39.9803], 'type': 'Point'}","-111.77","Family Offense","UT","2018-01-31T06:59:38.000",
"25","200 Block MAIN ST","18SQ01448","SANTAQUIN",,,"2018-05-13T07:00:31.000","Thursday","8","2018-05-10T08:05:06.000","Description: Property-Found","854015693","PROPERTY-FOUND","39.9756","{'coordinates': [-111.79, 39.9756], 'type': 'Point'}","-111.79","Property Crime","UT","2018-05-23T22:30:49.000",
"26","1 Block S 300 EAST ST","18SQ01480","SANTAQUIN",,,"2018-05-14T16:02:57.000","Thursday","8","2018-05-10T08:05:16.000","Description: Citizen Assist","854162383","CITIZEN ASSIST","39.9749","{'coordinates': [-111.779, 39.9749], 'type': 'Point'}","-111.779","Community Policing","UT","2018-05-23T22:30:50.000",
"27","1 Block W 770 NORTH ST","16SQ02701","SANTAQUIN",,,"2016-09-06T09:23:13.000","Saturday","23","2016-09-03T23:09:54.000","Description: Alarm","771139289","ALARM","39.9885","{'coordinates': [-111.787, 39.9885], 'type': 'Point'}","-111.787","Alarm","UT","2016-11-14T16:44:27.000",
"28","200 Block MAIN ST","16SQ02802","SANTAQUIN",,,"2016-09-19T08:08:18.000","Friday","9","2016-09-16T09:09:54.000","Description: Child Abuse or Neglect","772635291","CHILD ABUSE OR NEGLECT","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Family Offense","UT","2016-11-14T16:43:23.000",
"29","1 Block S 200 WEST ST","18SQ01450","SANTAQUIN",,,"2018-05-13T07:00:31.000","Thursday","12","2018-05-10T12:05:23.000","Description: Paper Service","854015695","PAPER SERVICE","39.9749","{'coordinates': [-111.79, 39.9749], 'type': 'Point'}","-111.79","Community Policing","UT","2018-05-23T22:30:49.000",
"30","1300 Block CEDAR PASS DR","16SQ02804","SANTAQUIN",,,"2016-09-19T08:08:18.000","Friday","13","2016-09-16T13:09:00.000","Description: Animal Problem","772635292","ANIMAL PROBLEM","39.953","{'coordinates': [-111.819, 39.953], 'type': 'Point'}","-111.819","Community Policing","UT","2016-11-14T16:43:07.000",
"31","1200 Block VISTA RIDGE DR","16SQ02805","SANTAQUIN",,,"2016-09-19T08:08:18.000","Friday","16","2016-09-16T16:09:24.000","Description: Animal Problem","772635293","ANIMAL PROBLEM","39.9545","{'coordinates': [-111.822, 39.9545], 'type': 'Point'}","-111.822","Community Policing","UT","2016-11-14T16:43:23.000",
"32","100 Block W 100 NORTH ST","16SQ02807","SANTAQUIN",,,"2016-09-19T08:08:18.000","Friday","19","2016-09-16T19:09:30.000","Description: Disorderly Conduct","772635289","DISORDERLY CONDUCT","39.9772","{'coordinates': [-111.789, 39.9772], 'type': 'Point'}","-111.789","Disorder","UT","2016-11-14T16:43:23.000",
"33","1400 Block SUMMIT RIDGE PKWY","18SQ01120","SANTAQUIN",,,"2018-04-11T06:05:44.000","Sunday","22","2018-04-08T22:04:00.000","Description: Theft-Property-From Motor Vehi","842262142","THEFT-PROPERTY-FROM MOTOR VEHI","39.9517","{'coordinates': [-111.809, 39.9517], 'type': 'Point'}","-111.809","Theft","UT","2018-04-21T15:01:49.000",
"34","700 Block N 240 WEST ST","18SQ01129","SANTAQUIN",,,"2018-04-12T06:26:30.000","Monday","19","2018-04-09T19:04:50.000","Description: Information","842341634","INFORMATION","39.9876","{'coordinates': [-111.79, 39.9876], 'type': 'Point'}","-111.79","Community Policing","UT","2018-04-21T15:01:49.000",
"35","VISTA RIDGE DR & S VALLEY VIEW DR","18SQ01132","SANTAQUIN",,,"2018-04-13T06:02:54.000","Tuesday","9","2018-04-10T09:04:10.000","Description: Animal Problem","842425427","ANIMAL PROBLEM","39.9591","{'coordinates': [-111.82, 39.9591], 'type': 'Point'}","-111.82","Community Policing","UT","2018-04-23T10:44:32.000",
"36","700 Block MAIN ST","18SQ01451","SANTAQUIN",,,"2018-05-13T07:00:31.000","Thursday","15","2018-05-10T15:05:11.000","Description: Traffic Accident-Injury","854015696","TRAFFIC ACCIDENT-INJURY","39.9756","{'coordinates': [-111.771, 39.9756], 'type': 'Point'}","-111.771","Traffic","UT","2018-05-23T22:30:49.000",
"37","700 Block N 100 WEST ST","18SQ01452","SANTAQUIN",,,"2018-05-13T07:00:31.000","Thursday","18","2018-05-10T18:05:48.000","Description: Warrant Served For Other Agenc","854015697","WARRANT SERVED FOR OTHER AGENC","39.9874","{'coordinates': [-111.788, 39.9874], 'type': 'Point'}","-111.788","Community Policing","UT","2018-05-23T22:30:49.000",
"38","1 Block E 400 NORTH ST","16SQ02017","GENOLA",,,"2016-07-11T13:29:55.000","Wednesday","13","2016-07-06T13:07:49.000","Description: Traffic Accident-Reportable","764637883","TRAFFIC ACCIDENT-REPORTABLE","40.0039","{'coordinates': [-111.841, 40.0039], 'type': 'Point'}","-111.841","Traffic","UT","2016-07-19T10:12:23.000",
"39","800 Block S 500 EAST ST","16SQ02098","PAYSON",,,"2016-07-21T08:01:18.000","Monday","6","2016-07-18T06:07:07.000","Description: Agency Assist","765697098","AGENCY ASSIST","40.0312","{'coordinates': [-111.725, 40.0312], 'type': 'Point'}","-111.725","Community Policing","UT","2016-07-31T10:11:25.000",
"40","700 Block MAIN ST","16SQ02099","SANTAQUIN",,,"2016-07-21T08:01:18.000","Monday","6","2016-07-18T06:07:52.000","Description: Traffic Accident-Non Reportabl","765697105","TRAFFIC ACCIDENT-NON REPORTABL","39.9756","{'coordinates': [-111.771, 39.9756], 'type': 'Point'}","-111.771","Traffic","UT","2016-07-31T10:11:25.000",
"41","200 Block MAIN ST","16SQ02021","SANTAQUIN",,,"2016-07-11T13:29:55.000","Thursday","12","2016-07-07T12:07:38.000","Description: Citizen Assist","764637881","CITIZEN ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2016-07-20T10:11:39.000",
"42","1 Block W 770 NORTH ST","16SQ02752","SANTAQUIN",,,"2016-09-14T08:08:13.000","Friday","19","2016-09-09T19:09:33.000","Description: Citizen Assist","772020863","CITIZEN ASSIST","39.9886","{'coordinates': [-111.787, 39.9886], 'type': 'Point'}","-111.787","Community Policing","UT","2016-11-14T16:43:22.000",
"43","1 Block E 100 NORTH ST","16SQ02760","SANTAQUIN",,,"2016-09-13T08:08:08.000","Saturday","17","2016-09-10T17:09:41.000","Description: Assault-Simple","771938962","ASSAULT-SIMPLE","39.9772","{'coordinates': [-111.784, 39.9772], 'type': 'Point'}","-111.784","Assault","UT","2016-11-14T16:43:22.000",
"44","100 Block W 100 NORTH ST","16SQ02761","SANTAQUIN",,,"2016-09-13T08:08:08.000","Saturday","19","2016-09-10T19:09:53.000","Description: Disorderly Conduct","771938959","DISORDERLY CONDUCT","39.9772","{'coordinates': [-111.789, 39.9772], 'type': 'Point'}","-111.789","Disorder","UT","2016-11-14T16:43:22.000",
"45","200 Block E 300 SOUTH ST","16SQ02762","SANTAQUIN",,,"2016-09-13T08:08:08.000","Saturday","21","2016-09-10T21:09:06.000","Description: Animal Problem","771938961","ANIMAL PROBLEM","39.9707","{'coordinates': [-111.781, 39.9707], 'type': 'Point'}","-111.781","Community Policing","UT","2016-11-14T16:43:22.000",
"46","200 Block MAIN ST","17SQ03819","SANTAQUIN",,,"2017-12-14T11:09:14.000","Monday","14","2017-12-11T14:12:49.000","Description: Citizen Assist","828959940","CITIZEN ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2017-12-24T17:05:13.000",
"47","200 Block MAIN ST","17SQ03824","SANTAQUIN",,,"2017-12-14T11:09:14.000","Monday","15","2017-12-11T15:12:17.000","Description: Agency Assist","828959937","AGENCY ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2017-12-24T17:05:13.000",
"48","200 Block MAIN ST","17SQ03822","SANTAQUIN",,,"2017-12-14T11:09:14.000","Monday","16","2017-12-11T16:12:02.000","Description: Citizen Assist","828959936","CITIZEN ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2017-12-24T17:05:13.000",
"49","200 Block MAIN ST","17SQ03821","SANTAQUIN",,,"2017-12-14T11:09:06.000","Monday","16","2017-12-11T16:12:05.000","Description: Citizen Assist","828959904","CITIZEN ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2017-12-24T17:05:13.000",
"50","1900 Block LAKE RD","18SQ01456","GENOLA",,,"2018-05-14T06:08:52.000","Friday","8","2018-05-11T08:05:22.000","Description: Citizen Assist","854130769","CITIZEN ASSIST","40.0312","{'coordinates': [-111.845, 40.0312], 'type': 'Point'}","-111.845","Community Policing","UT","2018-05-23T22:30:50.000",
"51","700 Block MAIN ST","16SQ00584","SANTAQUIN",,,"2016-03-01T06:42:02.000","Friday","19","2016-02-26T19:02:32.000","Description: Fraud","751214274","FRAUD","39.9756","{'coordinates': [-111.771, 39.9756], 'type': 'Point'}","-111.771","Theft","UT","2016-03-10T09:04:35.000",
"52","400 Block MAIN ST","18SQ01457","SANTAQUIN",,,"2018-05-14T06:08:52.000","Friday","11","2018-05-11T11:05:47.000","Description: Animal Problem","854130770","ANIMAL PROBLEM","39.9756","{'coordinates': [-111.793, 39.9756], 'type': 'Point'}","-111.793","Community Policing","UT","2018-05-23T22:30:50.000",
"53","200 Block N 700 EAST ST","18SQ01459","SANTAQUIN",,,"2018-05-14T06:08:52.000","Friday","12","2018-05-11T12:05:13.000","Description: Citizen Assist","854130772","CITIZEN ASSIST","39.9803","{'coordinates': [-111.77, 39.9803], 'type': 'Point'}","-111.77","Community Policing","UT","2018-05-23T22:30:50.000",
"54","200 Block W 650 NORTH ST","16SQ00585","SANTAQUIN",,,"2016-03-01T06:42:02.000","Friday","20","2016-02-26T20:02:51.000","Description: Animal Problem","751214276","ANIMAL PROBLEM","39.9863","{'coordinates': [-111.791, 39.9863], 'type': 'Point'}","-111.791","Community Policing","UT","2016-03-10T09:04:35.000",
"55","300 Block S 300 WEST ST","16SQ00590","SANTAQUIN",,,"2016-03-01T06:42:02.000","Saturday","11","2016-02-27T11:02:23.000","Description: Property-Found","751214264","PROPERTY-FOUND","39.9705","{'coordinates': [-111.791, 39.9705], 'type': 'Point'}","-111.791","Property Crime","UT","2016-03-11T09:18:03.000",
"56","700 Block N 240 WEST ST","16SQ00586","SANTAQUIN",,,"2016-03-01T06:42:02.000","Friday","21","2016-02-26T21:02:53.000","Description: Criminal Mischief","751214281","CRIMINAL MISCHIEF","39.9888","{'coordinates': [-111.79, 39.9888], 'type': 'Point'}","-111.79","Other","UT","2016-03-10T09:04:35.000",
"57","200 Block MAIN ST","16SQ00587","SANTAQUIN",,,"2016-03-01T06:42:02.000","Saturday","0","2016-02-27T00:02:29.000","Description: Traffic Offense","751214266","TRAFFIC OFFENSE","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Traffic","UT","2016-03-11T09:18:03.000",
"58","300 Block APPLE VW","16SQ00589","SANTAQUIN",,,"2016-03-01T06:42:02.000","Saturday","8","2016-02-27T08:02:46.000","Description: Citizen Assist","751214268","CITIZEN ASSIST","39.9809","{'coordinates': [-111.764, 39.9809], 'type': 'Point'}","-111.764","Community Policing","UT","2016-03-11T09:08:09.000",
"59","24200 Block I15SB","16SQ00591","UTAH COUNTY",,,"2016-03-01T06:42:02.000","Saturday","20","2016-02-27T20:02:25.000","Description: Traffic Offense","751214285","TRAFFIC OFFENSE","39.9528","{'coordinates': [-111.801, 39.9528], 'type': 'Point'}","-111.801","Traffic","UT","2016-03-11T09:18:03.000",
"60","900 Block SANTAQUIN CANYON RD","16SQ00593","UTAH COUNTY",,,"2016-03-02T06:28:53.000","Sunday","0","2016-02-28T00:02:57.000","Description: CS-Poss-Marijuana","751293975","CS-POSS-MARIJUANA","39.9545","{'coordinates': [-111.779, 39.9545], 'type': 'Point'}","-111.779","Drugs","UT","2016-03-12T09:07:14.000",
"61","100 Block W 100 NORTH ST","18SQ01458","SANTAQUIN",,,"2018-05-14T06:08:52.000","Friday","12","2018-05-11T12:05:48.000","Description: Child Abuse or Neglect","854130771","CHILD ABUSE OR NEGLECT","39.9772","{'coordinates': [-111.789, 39.9772], 'type': 'Point'}","-111.789","Family Offense","UT","2018-05-23T22:30:50.000",
"62","200 Block E 300 SOUTH ST","18SQ01463","SANTAQUIN",,,"2018-05-14T06:08:52.000","Friday","17","2018-05-11T17:05:58.000","Description: Animal Problem","854130776","ANIMAL PROBLEM","39.9707","{'coordinates': [-111.781, 39.9707], 'type': 'Point'}","-111.781","Community Policing","UT","2018-05-23T22:30:50.000",
"63","300 Block MAIN ST","16SQ02026","SANTAQUIN",,,"2016-07-11T13:29:55.000","Friday","16","2016-07-08T16:07:28.000","Description: Fraud","764637915","FRAUD","39.9756","{'coordinates': [-111.778, 39.9756], 'type': 'Point'}","-111.778","Theft","UT","2016-07-21T10:11:49.000",
"64","100 Block W 400 NORTH ST","16SQ02027","SANTAQUIN",,,"2016-07-11T13:29:55.000","Friday","18","2016-07-08T18:07:56.000","Description: CS-Poss-Meth","764637873","CS-POSS-METH","39.9822","{'coordinates': [-111.787, 39.9822], 'type': 'Point'}","-111.787","Drugs","UT","2016-07-21T10:11:50.000",
"65","200 Block MAIN ST","16SQ02789","SANTAQUIN",,,"2016-09-16T08:08:07.000","Tuesday","17","2016-09-13T17:09:00.000","Description: Citizen Assist","772193522","CITIZEN ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2016-11-14T16:43:22.000",
"66","1 Block E 300 SOUTH ST","18SQ00170","SANTAQUIN",,,"2018-01-19T07:16:48.000","Tuesday","11","2018-01-16T11:01:24.000","Description: Animal Problem","831922872","ANIMAL PROBLEM","39.9707","{'coordinates': [-111.785, 39.9707], 'type': 'Point'}","-111.785","Community Policing","UT","2018-01-30T11:44:15.000",
"67","1 Block W 300 SOUTH ST","18SQ00171","SANTAQUIN",,,"2018-01-19T07:16:48.000","Tuesday","13","2018-01-16T13:01:52.000","Description: Animal Problem","831922873","ANIMAL PROBLEM","39.9707","{'coordinates': [-111.786, 39.9707], 'type': 'Point'}","-111.786","Community Policing","UT","2018-01-30T11:44:15.000",
"68","6200 Block US 6 HWY","18SQ01233","UTAH COUNTY",,,"2018-04-23T06:56:02.000","Friday","17","2018-04-20T17:04:28.000","Description: Agency Assist","843461831","AGENCY ASSIST","39.9784","{'coordinates': [-111.799, 39.9784], 'type': 'Point'}","-111.799","Community Policing","UT","2018-05-04T02:12:59.000",
"69","24400 Block I15SB","18SQ01237","SANTAQUIN",,,"2018-04-24T06:39:32.000","Saturday","5","2018-04-21T05:04:37.000","Description: Agency Assist","843686357","AGENCY ASSIST","39.9682","{'coordinates': [-111.782, 39.9682], 'type': 'Point'}","-111.782","Community Policing","UT","2018-05-04T09:01:17.000",
"70","1 Block I15N X244 OFF","18SQ01238","SANTAQUIN",,,"2018-04-24T06:39:32.000","Saturday","10","2018-04-21T10:04:45.000","Description: Traffic Offense","843686358","TRAFFIC OFFENSE","39.9732","{'coordinates': [-111.775, 39.9732], 'type': 'Point'}","-111.775","Traffic","UT","2018-05-04T09:01:18.000",
"71","300 Block S 400 EAST ST","18SQ01249","SANTAQUIN",,,"2018-04-25T06:33:53.000","Sunday","13","2018-04-22T13:04:29.000","Description: Alarm","843916052","ALARM","39.9699","{'coordinates': [-111.777, 39.9699], 'type': 'Point'}","-111.777","Alarm","UT","2018-05-04T09:01:20.000",
"72","400 Block N 200 WEST ST","17SQ03481","SANTAQUIN",,,"2017-11-07T11:09:05.000","Saturday","10","2017-11-04T10:11:16.000","Description: Animal Problem","825601452","ANIMAL PROBLEM","39.9827","{'coordinates': [-111.789, 39.9827], 'type': 'Point'}","-111.789","Community Policing","UT","2017-11-17T11:12:45.000",
"73","900 Block N 90 WEST ST","17SQ03484","SANTAQUIN",,,"2017-11-07T11:09:05.000","Saturday","12","2017-11-04T12:11:20.000","Description: Citizen Assist","825601454","CITIZEN ASSIST","39.9927","{'coordinates': [-111.788, 39.9927], 'type': 'Point'}","-111.788","Community Policing","UT","2017-11-17T11:12:45.000",
"74","300 Block FIRESTONE DR","17SQ03485","SANTAQUIN",,,"2017-11-07T11:09:05.000","Saturday","18","2017-11-04T18:11:36.000","Description: Animal Problem","825601455","ANIMAL PROBLEM","39.9682","{'coordinates': [-111.824, 39.9682], 'type': 'Point'}","-111.824","Community Policing","UT","2017-11-17T11:12:45.000",
"75","700 Block MAIN ST","17SQ03486","SANTAQUIN",,,"2017-11-07T11:09:05.000","Saturday","20","2017-11-04T20:11:35.000","Description: Agency Assist","825601453","AGENCY ASSIST","39.9756","{'coordinates': [-111.771, 39.9756], 'type': 'Point'}","-111.771","Community Policing","UT","2017-11-17T11:12:45.000",
"76","1 Block MAIN ST","17SQ03487","SANTAQUIN",,,"2017-11-10T11:09:28.000","Sunday","4","2017-11-05T04:11:31.000","Description: Alarm","826357064","ALARM","39.9756","{'coordinates': [-111.786, 39.9756], 'type': 'Point'}","-111.786","Alarm","UT","2017-11-18T11:10:15.000",
"77","400 Block RED ROCK DR","17SQ03488","SANTAQUIN",,,"2017-11-08T11:09:34.000","Sunday","9","2017-11-05T09:11:14.000","Description: Animal Problem","825687147","ANIMAL PROBLEM","39.9684","{'coordinates': [-111.823, 39.9684], 'type': 'Point'}","-111.823","Community Policing","UT","2017-11-18T11:10:15.000",
"78","300 Block S 600 WEST ST","17SQ03489","GENOLA",,,"2017-11-08T11:09:34.000","Sunday","11","2017-11-05T11:11:55.000","Description: Disorderly Conduct","825687146","DISORDERLY CONDUCT","39.9894","{'coordinates': [-111.857, 39.9894], 'type': 'Point'}","-111.857","Disorder","UT","2017-11-18T11:09:33.000",
"79","200 Block MAIN ST","17SQ03478","SANTAQUIN",,,"2017-11-06T11:09:48.000","Friday","16","2017-11-03T16:11:30.000","Description: Citizen Assist","825522510","CITIZEN ASSIST","39.9756","{'coordinates': [-111.791, 39.9756], 'type': 'Point'}","-111.791","Community Policing","UT","2017-11-16T11:14:50.000",
"80","200 Block W 200 NORTH ST","17SQ03480","SANTAQUIN",,,"2017-11-06T11:09:48.000","Friday","18","2017-11-03T18:11:54.000","Description: Traffic Offense","825522505","TRAFFIC OFFENSE","39.9788","{'coordinates': [-111.79, 39.9788], 'type': 'Point'}","-111.79","Traffic","UT","2017-11-16T11:14:50.000",
"81","24400 Block I15NB","18SQ01464","SANTAQUIN",,,"2018-05-14T06:08:52.000","Friday","18","2018-05-11T18:05:33.000","Description: Agency Assist","854130777","AGENCY ASSIST","39.9671","{'coordinates': [-111.783, 39.9671], 'type': 'Point'}","-111.783","Community Policing","UT","2018-05-23T22:30:50.000",
"82","700 Block MAIN ST","18SQ01466","SANTAQUIN",,,"2018-05-14T06:08:52.000","Friday","23","2018-05-11T23:05:16.000","Description: Disorderly Conduct","854130779","DISORDERLY CONDUCT","39.9756","{'coordinates': [-111.771, 39.9756], 'type': 'Point'}","-111.771","Disorder","UT","2018-05-23T22:30:50.000",
