"citation_number","offensedate","offensetime","location","race_known","reason_for_stop_tcole_form","sex","race","search_yn","search_based_on","search_found"
"14132792","2017-02-24T00:00:00.000","01:12","8500 BLOCK NORTH IH 35 SERVICE ROAD","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14132795","2017-11-19T00:00:00.000","01:10","500 Block Trinity Street","false",,"F","B","false",,
"14136171","2017-04-04T00:00:00.000","00:00","2025 WEST BEN WHITE","false",,"F","W","false",,
"14138662","2017-04-14T00:00:00.000","00:13","WEST BRAKER LANE AND BITTERN HOLLOW","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14138829","2017-01-31T00:00:00.000","14:08","800 BLOCK WEST RUNDBERG LANE","true",,"M","B","true","FRISK FOR SAFETY","ALCOHOL"
"14138830","2017-02-01T00:00:00.000","23:43","8000 BLOCK GESSNER DRIVE","true",,"F","W","true","PROBABLE CAUSE","OTHER"
"14138831","2017-04-01T00:00:00.000","17:31","835 WEST RUNDBERG LANE","true",,"M","B","true","PROBABLE CAUSE","OTHER"
"14138913","2017-03-19T00:00:00.000","02:12","FM 620 ROAD AND LAKE CREEK PARKWAY","false",,"M","W","true","PROBABLE CAUSE","DRUGS"
"14139273","2017-05-04T00:00:00.000","20:24","102 POWELL LANE","false",,"F","W","false",,
"14139282","2017-02-01T00:00:00.000","15:40","9400 BLOCK  NORTH LAMAR BOULEVARD","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14139283","2017-02-17T00:00:00.000","20:45","800 BLOCK RUTLAND DRIVE","false",,"M","B","false",,
"14140781","2018-04-02T00:00:00.000","11:54","5600 BLOCK NORTH IH 35","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14141183","2017-03-02T00:00:00.000","17:00","2300 BLOCK ANDREW ZILKER","false",,"M","W","false",,
"14141835","2017-06-28T00:00:00.000","17:36","NORTHEAST AND JACK COOK","false",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14142862","2017-08-08T00:00:00.000","09:15","RESEARCH BOUELVARD AND LAMAR BOUELVARD","true",,"M","B","false",,
"14142863","2017-08-08T00:00:00.000","09:00","8700 BLOCK RESEARCH BOULEVARD AND SERVICE ROAD","true",,"M","W","false",,
"14143526","2017-05-05T00:00:00.000","19:10","EAST 6TH STREET AND TRINITY STREET","false",,"M","W","false",,
"14143905","2017-08-18T00:00:00.000","15:40","300 BLOCK EAST 2ND STREET","false",,"M","H","false",,
"14143948","2019-05-25T00:00:00.000","16:20","6620 BLUE BLUFF ROAD","false",,"M","H","false",,
"14143949","2019-05-25T00:00:00.000","17:20","6620 BLUE BLUFF ROAD","false",,"F","H","false",,
"14143950","2019-05-27T00:00:00.000","12:54","LAKE AUSTIN ZONE 1","false",,"M","W","false",,
"14144014","2017-02-26T00:00:00.000","17:55","10 NORTH IH 35","false",,"M","W","true","CONSENT","NOTHING"
"14147024","2017-02-22T00:00:00.000","16:04","6TH STREET AT AND NECHES STREET","false",,"M","H","false",,
"14147404","2017-09-13T00:00:00.000","17:35","525 NORTH LAMAR BOULEVARD","false",,"F","H","false",,
"14148066","2017-03-25T00:00:00.000","02:00","2927 GUADLUPE STREET","true",,"F","W","false",,
"14148067","2018-12-25T00:00:00.000","23:16","6TH STREET AT AND COLORADO STREET","false",,"F","W","false",,
"14148068","2019-01-27T00:00:00.000","02:49","San Jacinto And East 7th Street","false",,"M","W","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14148580","2017-02-01T00:00:00.000","17:49","COMAL AND EAST 2ND","false",,"M","H","false",,
"14148581","2017-02-01T00:00:00.000","18:20","COMAL STREET AND EAST 2ND STREET","false",,"M","H","false",,
"14149035","2017-10-07T00:00:00.000","23:00","7000 BLOCK BENNETT AVENUE","false",,"M","W","false",,
"14149437","2017-07-27T00:00:00.000","07:20","900 BLOCK WEST 9TH STREET","false",,"M","B","false",,
"14149438","2017-07-27T00:00:00.000","07:30","1200 BLOCK SHOAL CREEK BOULEVARD","false",,"M",,"false",,
"14149439","2017-07-27T00:00:00.000","23:45","2600 BLOCK LOST CREEK","true",,"M","W","false",,
"14149440","2017-07-27T00:00:00.000","12:45","2200 BLOCK WILLIAM BARTON","true",,"M","W","false",,
"14149442","2017-12-01T00:00:00.000","04:23","700 BLOCK ROBERT E LEE ROAD","false",,"M","H","false",,
"14149443","2017-12-01T00:00:00.000","04:45","2100 WILLIAM BARTON DRIVE","false",,"F","W","false",,
"14149874","2017-08-05T00:00:00.000","14:51","700 BLOCK ROBERT E LEE","true",,"M","W","false",,
"14150452","2019-01-07T00:00:00.000","10:49","WEST 6TH STREET AT AND NORTH LAMAR BOULEVARD","false",,"M","W","false",,
"14151123","2017-02-08T00:00:00.000","15:51","6900 BLOCK BRODIE LANE","false",,"M","B","false",,
"14151203","2017-04-12T00:00:00.000","13:15","6305 CAMERON ROAD","false",,"M","B","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14152137","2017-08-11T00:00:00.000","13:25","ZONE 1 LAKE AUSTIN","false",,"M","W","false",,
"14152229","2017-09-02T00:00:00.000","17:20",,"false",,"M","W","false",,
"14152230","2017-09-02T00:00:00.000","18:02","ZONE 12 LAKE AUSTIN","false",,"M","W","false",,
"14152231","2017-09-03T00:00:00.000","15:44","ZONE 3 LAKE AUSTIN","false",,"F","W","false",,
"14152232","2017-09-19T00:00:00.000","14:15","600 BLOCK ROBERT E LEE ROAD","true",,"M","H","false",,
"14152248","2017-03-19T00:00:00.000","12:27","LAKE AUSTIN","false",,"M","W","false",,
"14152251","2017-05-14T00:00:00.000","17:30","LAKE AUSTIN-ZONE 1","true",,"M","W","false",,
"14152351","2017-05-07T00:00:00.000","15:16","LADY BIRD LAKE -ZONE 4","true",,"M","W","false",,
"14152352","2017-05-07T00:00:00.000","15:16","LADY BYRD LAKE ZONE 4","true",,"M","H","false",,
"14152353","2017-05-12T00:00:00.000","16:12","LADY BIRD LAKE -ZONE 4","false",,"M","W","false",,
"14152552","2018-03-25T00:00:00.000","14:00","ZONE 4 LAKE AUSTIN","false",,"M","W","false",,
"14152639","2017-03-25T00:00:00.000","17:38","LAKE AUSTIN","false",,"M","W","false",,
"14152642","2017-07-04T00:00:00.000","12:39","LAKE AUSTIN - ZONE 1 WALSH BOAT LANDING","false",,"M","H","false",,
"14152653","2017-01-03T00:00:00.000","12:05","WEST 7TH AND CONGRESS AVENUE","false",,"M","H","false",,
"14152658","2017-02-08T00:00:00.000","18:05","2010 HOMEDALE DRIVE","false",,"F","H","false",,
"14152659","2017-02-19T00:00:00.000","13:01","2010 HOMADALE DRIVE","true",,"M","W","false",,
"14152661","2017-03-30T00:00:00.000","02:45","1500 SPYGLASS DRIVE","true",,"F","W","false",,
"14152662","2017-03-30T00:00:00.000","13:45",,"true",,"F","W","false",,
"14152666","2017-04-06T00:00:00.000","16:28","2642 BARTON HILLS DRIVE","true",,"M","W","false",,
"14152667","2017-04-06T00:00:00.000","17:32","2010 HOMEDALE DRIVE","true",,"M","W","false",,
"14152668","2017-04-06T00:00:00.000","17:00","2000 BLOCK HOMEDALE DRIVE","true",,"M","W","false",,
"14152669","2017-04-06T00:00:00.000","17:52","2010 HOMEDALE DRIVE","true",,"M","H","false",,
"14152670","2017-04-06T00:00:00.000","17:55","2010 THORNDALE DRIVE","true",,"M","W","false",,
"14152671","2017-04-06T00:00:00.000","17:53","2010 HOMEDALE DRIVE","true",,"M","W","false",,
"14152700","2017-01-19T00:00:00.000","04:29","600 BLOCK ROBERT E ELEE","false",,"F","W","false",,
"14152701","2017-01-19T00:00:00.000","16:29","600 ROBERT E LEE","false",,"M","W","true","CONTRABAND/EVIDENCE IN PLAIN VIEW","NOTHING"
"14152702","2017-01-30T00:00:00.000","16:34","2000 LOU NEFF","false",,"F","W","false",,
"14152703","2017-01-31T00:00:00.000","14:10","2000 BLOCK LOU NEFF","false",,"M","W","false",,
"14152704","2017-02-02T00:00:00.000","12:40","6200 BLOCK BOLM ROAD","false",,"M","B","false",,
"14152705","2017-02-02T00:00:00.000","12:40","6200 BOLM ROAD","false",,"M","W","false",,
"14152916","2017-10-12T00:00:00.000","06:10","1100 BLOCK WEST RIVERSIDE DRIVE","false",,"F","W","false",,
"14153444","2018-09-05T00:00:00.000","16:03","2525 WEST ANDERSON LANE","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14153445","2019-02-11T00:00:00.000","15:15","2525 WEST ANDERSON LANE","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14153597","2018-04-15T00:00:00.000","10:15","WILLIAMSON CREEK AND MANCHACA","false",,"M","B","false",,
"14153759","2017-10-15T00:00:00.000","18:04","BARTON SPRINGS ROAD AT AND STERZING STREET","false",,"F","W","false",,
"14154003","2018-04-06T00:00:00.000","18:15","907 EAST ST JOHNS AVENUE","true",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14154800","2018-05-22T00:00:00.000","23:50","800 BLOCK WEST 6TH STREET","true",,"M","W","false",,
"14154803","2019-01-28T00:00:00.000","16:21","9478 BLOCK NORTH LAMAR","false",,"M","W","false",,
"14154830","2017-07-18T00:00:00.000","12:10","7025 VILLAGE CENTER WAY HEB","false",,"M","B","false",,
"14154832","2018-02-06T00:00:00.000","13:25","7000 BLOCK VILLAGE CENTER DRIVE","false",,"M","ME","false",,
"14154833","2018-04-15T00:00:00.000","21:30","7000 BLOCK VILLAGE CENTER DRIVE","false",,"M","ME","false",,
"14154834","2018-07-26T00:00:00.000","18:41","7025 VILLAGE CENTER DRIVE","true",,"M","W","false",,
"14156017","2017-08-06T00:00:00.000","03:02","1200 WEST HOWARD LANE","true",,"F","B","false",,
"14156491","2017-11-11T00:00:00.000","06:45","600 West Cesar Chavez","false",,"M","B","false",,
"14156492","2017-11-13T00:00:00.000","05:56","100 BLOCK WEST AVENUE","false",,"M","W","false",,
"14156630","2017-03-11T00:00:00.000","14:20","2701 EAST 7TH STREET","false",,"M","W","false",,
"14157327","2017-10-11T00:00:00.000","12:49","ROGGE LANE AND MANOR ROAD","true",,"M","H","true","FRISK FOR SAFETY","OTHER"
"14157328","2017-12-29T00:00:00.000","18:00","5600 BLOCK LOYOLA LANE","false",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14157331","2018-04-10T00:00:00.000","11:45","6900 MANOR RD","false",,"M","B","true","PROBABLE CAUSE","ALCOHOL"
"14157337","2018-01-18T00:00:00.000","13:55","7100 BLOCK BENNETT AVENUE","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14157338","2018-01-18T00:00:00.000","00:00","7000 BLOCK BENNETT AVENUE","false",,"F","B","true","PROBABLE CAUSE","NOTHING"
"14157704","2017-07-28T00:00:00.000","02:00","8210 NORTH IH 35 SERVICE ROAD","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14158729","2017-02-21T00:00:00.000","21:46","EAST 8TH STREET AND RED RIVER STREET","false",,"F","W","true","PROBABLE CAUSE","DRUGS"
"14158731","2017-05-27T00:00:00.000","23:54","500 Block East 4th Street","false",,"M","W","false",,
"14160545","2017-11-29T00:00:00.000","12:00","100 East 8th Street","false",,"F","B","false",,
"14161704","2017-01-12T00:00:00.000","14:44","4902 CANELLA DRIVE","false",,"M","W","true","FRISK FOR SAFETY","OTHER"
"14161867","2017-09-23T00:00:00.000","11:44","1300 BLOCK WEST RUNDBERG LANE","true",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14162976","2017-04-17T00:00:00.000","20:33","800 BLOCK WEST RUNDBERG","false",,"M","H","false",,
"14163483","2017-01-01T00:00:00.000","06:59","601 BARTON SPRINGS ROAD","false",,"F","H","false",,
"14163485","2017-01-01T00:00:00.000","06:59","601 BARTON SPRINGS ROAD","false",,"F","H","false",,
"14163584","2017-07-23T00:00:00.000","09:47","MANCHACA ROAD AT AND REDD STREET","true",,"M","ME","false",,
"14163585","2017-07-23T00:00:00.000","07:47","MANCHACA ROAD AND REDD STREET","true",,"M","W","false",,
"14163643","2017-01-04T00:00:00.000","09:56","709 WEST STASSNEY LANE","true",,"F","H","false",,
"14163645","2017-09-05T00:00:00.000","10:30","1600 EAST 2ND STREET","false",,"F","B","false",,
"14163855","2019-04-19T00:00:00.000","09:59","6607 CIRCLE S","false",,,,"false",,
"14165073","2017-02-23T00:00:00.000","21:24","PECANS SPRINGS AND SPRINGDALE","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14166502","2018-04-18T00:00:00.000","22:04","525 NORTH LAMAR BOULEVARD","false",,"M","ME","false",,
"14167109","2017-05-08T00:00:00.000","22:09","3600 BLOCK PRESIDENTAL BOULEVARD","true",,"M","W","false",,
"14167110","2017-05-11T00:00:00.000","00:21","3600 PRESIDENTIAL BOULEVARD","true",,"F","B","false",,
"14169653","2017-02-24T00:00:00.000","23:59","411 EAST 6TH STREET","false",,"F","W","false",,
"14169654","2017-02-25T00:00:00.000","00:25","411 East 6th Street","false",,"F","W","false",,
"14169655","2017-02-25T00:00:00.000","12:40","411 BLOCK EAST STREET","false",,"F","W","false",,
"14170090","2017-01-02T00:00:00.000","23:43","NORTH FLUFF DRIVE AND AND WILLIAM CANNON DRIVE","false",,"M","H","true","CONSENT","NOTHING"
"14170091","2017-01-02T00:00:00.000","23:43","NORTH BLUFF AND AND WILLIAM CANNON DRIVE","false",,"M","W","false",,
"14170094","2017-03-14T00:00:00.000","21:40","901 LITTLE TEXAS LANE","true",,"M","B","false",,
"14170191","2017-01-24T00:00:00.000","15:33","1030 NORWOOD PARK BOULEVARD","false",,"F","W","false",,
"14170385","2018-06-28T00:00:00.000","17:15","WEST ANDERSON LANE SERVICE ROAD AND PURNELL","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14170607","2017-06-18T00:00:00.000","01:38","11500 ROCK ROSE","true",,"M","H","false",,
"14170645","2017-07-16T00:00:00.000","16:34","700 Block East 4th Street","false",,"M","B","false",,
"14171186","2017-05-05T00:00:00.000","08:25","1900 BLOCK WEST BEN WHITE BOUVLARD","false",,"M","W","false",,
"14171931","2017-07-26T00:00:00.000","13:05","200 BLOCK BRAZOS","false",,"M","B","false",,
"14171985","2017-08-04T00:00:00.000","00:15","412 Comal Street","false",,"M","W","false",,
"14172149","2017-08-04T00:00:00.000","10:40","1000 BLOCK NORWOOD PARK BOULEVARD","true",,"M","W","true","FRISK FOR SAFETY","OTHER"
"14172607","2017-01-14T00:00:00.000","00:50","413 EAST 6TH STREET","true",,"M","H","false",,
"14172608","2017-02-26T00:00:00.000","21:31","800 BLOCK IH 35 SERVICE ROAD","true",,"M","B","false",,
"14172609","2017-04-12T00:00:00.000","19:10","400 BLOCK COMAL STREET","false",,"F","W","true","PROBABLE CAUSE","DRUGS"
"14172611","2017-06-08T00:00:00.000","00:31","1917 Nash Hernandez Road","false",,"F","W","false",,
"14173242","2017-02-05T00:00:00.000","22:42","8400 BLOCK JAMESTOWN DRIVE","true",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14173245","2017-02-13T00:00:00.000","18:44","933 EAST RUNDBERG LANE","true",,"F","H","true","PROBABLE CAUSE","OTHER"
"14173254","2017-03-03T00:00:00.000","22:00","12900 BLOCK NORTH I H 35 SERVICE ROAD","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14173255","2017-03-28T00:00:00.000","15:29","12900 NORTH IH 35 SERVICE ROAD","true",,"M","B","true","PROBABLE CAUSE","OTHER"
"14175103","2017-06-11T00:00:00.000","21:11","710 BLOCK  EAST BEN WHITE BOULEVARD","false",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14176238","2018-03-18T00:00:00.000","00:00","3900 BLOCK SOUTH IH 35 SERVICE ROAD","false",,"M","B","false",,
"14176239","2018-05-01T00:00:00.000","00:00","9300 BLOCK SOUTH IH 35 SERVICE ROAD","false",,"M","W","true","FRISK FOR SAFETY","OTHER"
"14176310","2017-04-08T00:00:00.000","00:10","CONGRESS AND MARY","false",,"M","H","false",,
"14176863","2017-01-05T00:00:00.000","13:40","9300 BLOCK RENTAL CAR LANE","false",,"M","O","true","FRISK FOR SAFETY","NOTHING"
"14177463","2017-03-11T00:00:00.000","16:45","6TH STREET AND CONGRESS AVENUE","false",,"M","W","false",,
"14177464","2017-03-11T00:00:00.000","23:45","550  CONGRESS AVENUE","false",,"M","W","false",,
"14178234","2017-02-05T00:00:00.000","16:38","BRAKER LANE AND MOPAC SERVICE ROAD","false",,"M","W","false",,
"14178892","2017-02-24T00:00:00.000","13:30","TARGET 9500 SOUTH IH 35","true",,"F","H","false",,
"14180026","2017-11-21T00:00:00.000","12:34","8000 BLOCK CAMERON ROAD","true",,"M","B","true","PROBABLE CAUSE","DRUGS"
"14180027","2017-11-21T00:00:00.000","14:28","800 BLOCK BLACKSON AVENUE","true",,"F","B","true","PROBABLE CAUSE","DRUGS"
"14180028","2017-12-29T00:00:00.000","00:00","5600 BLOCK LOYOLA LANE","false",,"F","B","true","PROBABLE CAUSE","OTHER"
"14180364","2017-08-24T00:00:00.000","23:22","1110 LITTLE ELM PARK","false",,"F","H","true","PROBABLE CAUSE","NOTHING"
"14180444","2017-08-24T00:00:00.000","23:22","1110 LITTLE ELM PARK","false",,"M","H","true","PROBABLE CAUSE","NOTHING"
"14180445","2017-08-24T00:00:00.000","23:22","1110 LITTLE ELM PARK","false",,"M","H","true","PROBABLE CAUSE","NOTHING"
"14181377","2017-04-21T00:00:00.000","18:45","2701 EAST 7TH STREET","false",,"M","W","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14181532","2017-04-25T00:00:00.000","02:38","5101 NORTH LAMAR BOULEVARD","true",,"M","W","true","ARREST OF PERSON IN VEHICLE","NOTHING"
"14184487","2017-05-29T00:00:00.000","17:39","7301 NORTH F M 620","false",,"F","W","false",,
"14184720","2017-08-03T00:00:00.000","18:13","500 BLOCK CANYON RIDGE","false",,"M","B","true","FRISK FOR SAFETY","NOTHING"
"14185489","2017-07-28T00:00:00.000","15:14","3401 SOUTH LAMAR BOULEVARD","false",,"F","B","false",,
"14185495","2017-07-07T00:00:00.000","19:49","2901 SOUTH CAPITAL OF TEXAS HIGHWAY","true",,"F","H","true","CONSENT","CASH"
"14186929","2017-03-28T00:00:00.000","21:45","North Lamar Boulevard And West 9th Stree","false",,"M","H","false",,
"14187063","2017-08-18T00:00:00.000","00:30","2608 GONZALES","false",,"M","B","false",,
"14187222","2017-12-01T00:00:00.000","00:00","525 NORTH LAMAR","false",,"F","W","false",,
"14188183","2017-04-18T00:00:00.000","17:00","12900 BLOCK NORTH I H 35 SERVICE ROAD","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14188184","2017-05-02T00:00:00.000","13:40","12900 BLOCK NORTH IH 35 SERVICE ROAD","false",,"M","B","true","PROBABLE CAUSE","NOTHING"
"14188185","2017-05-09T00:00:00.000","14:30","12900 NORTH IH 35 SERVICE ROAD","true",,,,"true","PROBABLE CAUSE","OTHER"
"14188205","2017-03-08T00:00:00.000","16:30","12900 BLOCK NORTH I H 35 SERVICE ROAD","false",,"M","H","false",,
"14188279","2017-08-30T00:00:00.000","14:30","8601 RESEARCH BOULEVARD","false",,"M","H","true","FRISK FOR SAFETY","NOTHING"
"14188429","2017-07-05T00:00:00.000","16:50","1200 BLOCK WEST HOWARD LANE","false",,"M","W","false",,
"14188479","2017-10-12T00:00:00.000","06:04","1100 BLOCK WEST RIVERSIDE DRIVE","false",,"M","H","false",,
"14188480","2017-10-12T00:00:00.000","06:20","1100 BLOCK WEST RIVERSIDE DRIVE","false",,"F","W","false",,
"14188481","2017-12-01T00:00:00.000","04:25","1000 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14188482","2017-12-01T00:00:00.000","04:40","200 Block West Cesar Chavez Street","false",,"F","W","false",,
"14188483","2017-12-01T00:00:00.000","04:50","800 Block West Cesar Chavez Street","false",,"M","W","false",,
"14188484","2017-12-20T00:00:00.000","07:30","1600 BLOCK LAKESHORE","false",,"M","W","false",,
"14188525","2017-01-02T00:00:00.000","14:36","12200 BLOCK NORTH MOPAC EXPRESSWAY","false",,"M","W","true","PROBABLE CAUSE","DRUGS"
"14188606","2017-08-28T00:00:00.000","16:35","1030 NORWOOD PARK BOULEVARD","false",,"F","W","true","PROBABLE CAUSE","OTHER"
"14188607","2017-08-28T00:00:00.000","16:35","1030 NORWOOD PARK BOULEVARD","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14188608","2017-08-28T00:00:00.000","19:15","1030 NORWOOD PARK BOULEVARD","false",,"M","H","true","PROBABLE CAUSE","OTHER"
"14188609","2017-09-19T00:00:00.000","20:00","1030 NORWOOD PARK BOULEVARD","false",,"F","H","true","CONTRABAND/EVIDENCE IN PLAIN VIEW","NOTHING"
"14188610","2017-09-19T00:00:00.000","13:30","1030 NORWOOD PARK BOULEVARD","false",,"M","H","true","CONTRABAND/EVIDENCE IN PLAIN VIEW","NOTHING"
"14189152","2017-01-16T00:00:00.000","10:00","WEST WELLS BRANCH PARKWAY AT AND MOPAC EXPRESSWAY SERVICE ROAD","false",,"F","B","false",,
"14189153","2017-01-16T00:00:00.000","10:00","WEST WELLS BRANCH PARKWAY AT AND MOPAC EXPRESSWAY SERVICE ROAD","false",,"F","B","false",,
"14189154","2017-04-05T00:00:00.000","09:35","12707 NORTH MOPAC EXPRESSWAY","false",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14189395","2017-02-10T00:00:00.000","14:00","12407 MOPAC EXPRESSWAY","false",,"F","W","false",,
"14189583","2017-01-20T00:00:00.000","22:59","705 WEST STASSNEY","false",,"M","W","true","PROBABLE CAUSE","OTHER"
"14189898","2018-05-23T00:00:00.000","11:50","4TH STREET AT AND TRINITY STREET","true",,"M","H","false",,
"14190064","2017-01-03T00:00:00.000","14:00","6TH AND SAN JACINTO","false",,"M","W","false",,
"14190065","2017-01-03T00:00:00.000","15:00","700 Block East 7th Street","false",,"F","B","false",,
"14190505","2017-01-29T00:00:00.000","00:00","700 BLOCK DRISKILL STREET","false",,"M","W","false",,
"14190536","2017-04-27T00:00:00.000","02:18","800 BLOCK EAST 6TH STREET","false",,"M","W","false",,
"14191265","2018-03-29T00:00:00.000","07:55","700 BLOCK ROBERT E LEE ROAD","false",,"M","W","false",,
"14191602","2017-04-04T00:00:00.000","18:15","11200 BLOCK LAKELINE","true",,,,"true","FRISK FOR SAFETY","NOTHING"
"14191603","2017-04-10T00:00:00.000","16:15","6001 WEST PARMER LANE","true",,"F","W","false",,
"14191604","2017-04-24T00:00:00.000","16:30","11200 BLOCK LAKELINE MALL DRIVE","false",,"F","W","true","FRISK FOR SAFETY","NOTHING"
"14191605","2017-04-29T00:00:00.000","16:15","14028 NORTH US HIGHWAY 183 SERVICE ROAD","true",,"M","W","true","FRISK FOR SAFETY","NOTHING"
"14192314","2017-01-25T00:00:00.000","13:59","SOUTH MOPAC AND WALDINGWOOD","true",,"M","B","false",,
"14192441","2017-02-21T00:00:00.000","12:45","613 CONGRESS AVENUE","false",,"M","W","false",,
"14192443","2019-12-26T00:00:00.000","09:46",,"false",,"M","W","false",,
"14192838","2017-02-21T00:00:00.000","11:13","400 BLOCK SAN JACINTO BOULEVARD","false",,"M","W","false",,
"14192843","2017-04-27T00:00:00.000","10:43","500 BLOCK NECHES","true",,"M","W","false",,
"14192844","2017-04-27T00:00:00.000","10:55","100 Block West 6th Street","false",,"M","W","false",,
"14193079","2018-02-24T00:00:00.000","10:18","1621 EAST CESAR CHAVEZ","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14193361","2017-04-04T00:00:00.000","18:20","2642 BARTON HILLS DRIVE","false",,"M","W","false",,
"14193362","2017-04-04T00:00:00.000","18:30","2642 BARTON HILLS DRIVE","false",,"M","W","false",,
"14193399","2017-02-16T00:00:00.000","13:32","1030 NORWOOD PARK BOULEVARD","false",,"M","B","true","PROBABLE CAUSE","OTHER"
"14193400","2017-08-15T00:00:00.000","15:22","1030 BLOCK NORWOOD PARK BOULEVARD","false",,"M","H","true","PROBABLE CAUSE","OTHER"
"14193401","2017-10-08T00:00:00.000","20:00","1030 NORWOOD PARK BOULEVARD","false",,"M","H","true","PROBABLE CAUSE","OTHER"
"14193402","2017-11-27T00:00:00.000","14:20","1030 NORWOOD PARK BOUVLARD","false",,"M","H","false",,
"14193403","2017-11-27T00:00:00.000","14:20","1030 NORWOOD PARK BOUVLARD","false",,"F","H","false",,
"14193404","2017-12-14T00:00:00.000","00:41","1030 BLOCK NORWOOD PARK","false",,"M","H","true","PROBABLE CAUSE","OTHER"
"14193530","2017-01-01T00:00:00.000","16:20","9414 NORTH LAMAR","false",,"M","H","false",,
"14193531","2017-01-02T00:00:00.000","13:45","9414 NORTH LAMAR BOULEVARD","false",,"M","H","false",,
"14193532","2017-01-16T00:00:00.000","20:00","9414 NORTH LAMAR BOULEVARD","false",,"M","W","false",,
"14193534","2017-01-23T00:00:00.000","17:30","9414 NORTH LAMAR BOULEVARD","false",,"M","H","false",,
"14193535","2017-01-25T00:00:00.000","18:15","9414 NORTH LAMAR","false",,"F","B","false",,
"14193596","2017-09-15T00:00:00.000","04:20","600 BLOCK W. CESAR CHAVEZ STREET","false",,"M","W","false",,
"14193597","2017-09-15T00:00:00.000","04:20","600 BLOCK WEST CESAR CHAVEZ STREET","false",,"M","W","false",,
"14193598","2017-09-15T00:00:00.000","04:39","900 BLOCK W. RIVERSDIE DRIVE","false",,"M","W","false",,
"14193599","2017-09-15T00:00:00.000","04:40","900 BLOCK WEST RIVERSIDE DRIVE","false",,"M","W","false",,
"14193772","2017-01-28T00:00:00.000","20:45","600 BLOCK RIVER STREET","false",,"M","W","false",,
"14193885","2017-06-29T00:00:00.000","12:32","525 North Lamar Boulevard","false",,"M","W","false",,
"14193976","2017-08-17T00:00:00.000","22:30","700 BLOCK ROBERT E LEE","false",,"M","W","false",,
"14193977","2017-08-17T00:00:00.000","22:59","2500 BLOCK DURWOOD AVENUE","false",,"M","H","false",,
"14193978","2017-08-17T00:00:00.000","11:34","700 E LIVE OAK STREET","false",,"M","W","false",,
"14193979","2017-08-18T00:00:00.000","00:38","2608 GONZALES STREET","false",,"F","B","false",,
"14193980","2017-08-18T00:00:00.000","01:59","3800 BLOCK MOUNT BONNELL","false",,"M","H","false",,
"14193981","2017-08-18T00:00:00.000","01:20","3800 BLOCK MOUNT BONELL ROAD","false",,"F","H","false",,
"14194696","2017-03-28T00:00:00.000","00:00","500 BLOCK EAST 7TH STREET","false",,"M","B","false",,
"14194697","2017-03-28T00:00:00.000","15:33","Red River Street And East 7th Street","false",,"F","B","false",,
"14194698","2017-03-28T00:00:00.000","17:08","500 EAST 7TH STREET","false",,"M","W","false",,
"14194699","2017-04-04T00:00:00.000","13:37","500 Block East 7th Street","false",,"F","W","false",,
"14195789","2017-11-19T00:00:00.000","06:31","1105 East Cesar Chavez","false",,"M","W","false",,
"14195790","2017-12-01T00:00:00.000","05:05","2205 SOUTH CONGRESS AVENUE","false",,"M","H","false",,
"14195813","2017-02-24T00:00:00.000","23:12","2300 BLOCK ANDREW ZILKER","false",,"M","H","false",,
"14196022","2019-03-12T00:00:00.000","16:30","512 NECHES STREET","false",,"M","B","false",,
"14196222","2017-02-25T00:00:00.000","16:52","14028 NORTH US HIGHWAY 183","false",,"M","W","false",,
"14196393","2017-04-20T00:00:00.000","17:09","10515 NORTH MOPAC EXPRESSWAY","false",,"M","W","false",,
"14196394","2017-05-03T00:00:00.000","14:50","14028 NORTH US HIGHWAY 183","false",,"F","W","false",,
"14196399","2017-03-01T00:00:00.000","15:02","12707 NORTH MOPAC EXPRESSWAY","false",,"M","W","false",,
"14196404","2017-05-04T00:00:00.000","00:08","12424 BLOCK RESEARCH BOUVLARD SERVICE RO","false",,"F","W","false",,
