"offense_case_type","offense_date","charges_description","offense_street_name","offense_cross_street","case_closed","agency","officer_code","race","defendant_gender"
"CM","2020-12-30T00:00:00.000","Possession of Drug Paraphernalia","600 Block Waller Creek",,"false","APD","3968","Black","Female"
"CO","2020-12-30T00:00:00.000","LITTERING","600 Block Waller Creek",,"false","APD","3968","Black","Female"
"CM","2020-12-31T00:00:00.000","PUBLIC INTOXICATION","West 5th Street And","Nueces Street","false","APD","7837","White","Male"
"CM","2020-12-31T00:00:00.000","PUBLIC INTOXICATION","600 Block San Jacinto Boulevard",,"false","APD","8139","White","Male"
"CM","2020-12-31T00:00:00.000","SIMPLE ASSAULT BY CONTACT","600 Block San Jacinto Boulevard",,"false","APD","8139","White","Male"
"CM","2021-01-01T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","600 Block Trinity Street",,"false","APD","8888","Hispanic","Male"
"CM","2021-01-01T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","East 6th Street And","Neches Street","false","APD","8201","Hispanic","Male"
"CM","2021-01-01T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","East 6th Street","Neches Street","false","APD","8190","Black","Male"
"CM","2021-01-02T00:00:00.000","PUBLIC INTOXICATION","111 East Cesar Chavez Street",,"false","APD","5617","Black","Male"
"CM","2021-01-02T00:00:00.000","SIMPLE ASSAULT BY CONTACT","607 Trinity Street",,"false","APD","8422","Black","Female"
"CO","2021-01-02T00:00:00.000","HUMAN WASTE","1000 Block North Ih 35",,"false","APD","7950","White","Female"
"CM","2021-01-03T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","8400","Black","Male"
"CM","2021-01-03T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400  TRINITY ST","E 6TH ST","false",,"7597","White","Female"
"CO","2021-01-06T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","East 6th Street And Congress Avenue",,"false","APD","7796","White","Male"
"CM","2021-01-06T00:00:00.000","DISORDERLY CONDUCT-EXCESS NOISE-PRIVATE","408 East 6th Street",,"false","APD","8674","Black","Male"
"CM","2021-01-06T00:00:00.000","Interference with a police service animal","400 Block East 6th Street",,"false","APD","8674","Black","Male"
"TR","2021-01-08T00:00:00.000","PEDESTRIAN WALKING AGAINST LIGHT","500  TRINIYY ST",,"false",,"8140","Hispanic","Male"
"CM","2021-01-08T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","500  TRINITY ST",,"false",,"8140","Black","Male"
"CM","2021-01-09T00:00:00.000","PUBLIC INTOXICATION","520 West 6th Street",,"false","APD","7764","Black","Male"
"CM","2021-01-10T00:00:00.000","PUBLIC INTOXICATION","6TH STREET AND NECHES STREET",,"false","APD","8558","White","Male"
"CM","2021-01-10T00:00:00.000","SIMPLE ASSAULT BY THREAT-NON FAMILY","710 West Cesar Chavez Street",,"false","APD","8139","White","Male"
"CM","2021-01-11T00:00:00.000","Possession of Drug Paraphernalia","700 Block Trinity Street",,"false","APD","3968","No Data","No Data"
"CM","2021-01-11T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","3968","Black","Male"
"CO","2021-01-11T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block East 6th Street",,"false","APD","3968","White","Male"
"CO","2021-01-11T00:00:00.000","HUMAN WASTE","600 Block Sabine Street",,"false","APD","3968","Black","Male"
"CM","2021-01-14T00:00:00.000","Possession of Drug Paraphernalia","6th Street And Neches Street",,"false","APD","7433","White","Male"
"CO","2021-01-14T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","Red River Streetand","15th Street","false","APD","7615","White","Male"
"CM","2021-01-14T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","200 Block East 6th Street",,"false","APD","7824","White","Male"
"TR","2021-01-14T00:00:00.000","PEDESTRIAN ON ROADWAY","15th Street","Red River Street","false","APD","8432","White","Male"
"CM","2021-01-14T00:00:00.000","Possession of Drug Paraphernalia","100 Block East 6th Street",,"false","APD","6136","White","Male"
"CM","2021-01-14T00:00:00.000","Possession of Drug Paraphernalia","500 Block Brazos Street",,"false","APD","6136","Hispanic","Male"
"CM","2021-01-15T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","700  TRINITY ST",,"false",,"8422","Hispanic","Female"
"CM","2021-01-15T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","607 Trinity Street",,"true","APD","8674","No Data","Female"
"CM","2021-01-17T00:00:00.000","PUBLIC INTOXICATION","418 East 6th Street",,"false","APD","8190","Hispanic","Male"
"CM","2021-01-17T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","411 East 6th Street",,"false","APD","8140","Black","Male"
"TR","2021-01-18T00:00:00.000","PEDESTRIAN CROSSING MIDBLOCK","600  SABINE AT",,"false",,"8140","Black","Male"
"CO","2021-01-18T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","7th Street And","North Ih 35 Service Road","false","APD","8389","Black","Male"
"CO","2021-01-18T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","East 6th Street And","Brazos Street","false","APD","8380","White","Female"
"CM","2021-01-18T00:00:00.000","Possession of Drug Paraphernalia","200 BLOCK EAST 6TH STREET",,"false","APD","3968","White","Male"
"CO","2021-01-18T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block Red River Street",,"false","APD","3968","No Data","Male"
"CM","2021-01-21T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","418  E 6TH ST",,"false",,"8205","White","Female"
"CM","2021-01-21T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","418  E 6TH ST",,"true",,"8205","White","Female"
"CM","2021-01-22T00:00:00.000","PUBLIC INTOXICATION","408 East 6th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-01-23T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","416 East 6th Street",,"true","APD","8674","White","Female"
"CM","2021-01-24T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","325  E 6TH ST",,"false",,"8354","White","Female"
"CM","2021-01-25T00:00:00.000","PUBLIC INTOXICATION","311 Bowie Street",,"false","APD","8289","Hispanic","Female"
"CM","2021-01-25T00:00:00.000","Possession of Drug Paraphernalia","300 Block East 6th Street",,"false","APD","3968","Black","Male"
"CM","2021-01-25T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","3968","White","Male"
"CO","2021-01-25T00:00:00.000","HUMAN WASTE","700 Block Neches Street",,"false","APD","3968","White","Male"
"CO","2021-01-25T00:00:00.000","LITTERING","400 Block East 7th Street",,"false","APD","3968","White","Male"
"TR","2021-01-25T00:00:00.000","PEDESTRIAN WALKING AGAINST LIGHT","6th Street And Trinity Street",,"false","APD","3968","White","Male"
"CO","2021-01-25T00:00:00.000","Possess, Consume, Sell Alcohol in Prohibited Park Area","1000 Block Waller Creek",,"false","APD","3968","Hispanic","Male"
"CO","2021-01-25T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","1000 Block Waller Creek",,"false","APD","3968","Hispanic","Male"
"TR","2021-01-26T00:00:00.000","PEDESTRIAN ON ROADWAY","North Ih 35","East 7th Street","false","APD","7796","White","Female"
"TR","2021-01-28T00:00:00.000","PEDESTRIAN ON ROADWAY","70 Block North Ih 35",,"false","APD","8524","Black","Male"
"CM","2021-01-28T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","70 Block North Ih 35",,"false","APD","8524","Black","Male"
"CM","2021-01-28T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","416  E 6TH ST",,"false",,"8347","White","Female"
"CM","2021-01-31T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block East 6th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-01-31T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block East 6th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-01-31T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","300 Block East 6th Street",,"false","APD","8674","Hispanic","Male"
"CM","2021-01-31T00:00:00.000","PUBLIC INTOXICATION","76 Rainey Street",,"false","APD","7786","Black","Male"
"CM","2021-02-02T00:00:00.000","SIMPLE ASSAULT BY CONTACT","West 3rd Street","Congress Avenue","false","APD","8769","White","Male"
"CM","2021-02-02T00:00:00.000","PUBLIC INTOXICATION","408 West 23rd Street",,"false","APD","7873","White","Male"
"CM","2021-02-03T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","600 Block Congress Avenue",,"false","APD","5193","Black","Male"
"CO","2021-02-03T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","600  NECHES ST",,"false",,"8140","Black","Male"
"CM","2021-02-03T00:00:00.000","Possession of Drug Paraphernalia","700 Block Neches Street",,"false","APD","3968","White","Male"
"CM","2021-02-03T00:00:00.000","Possession of Drug Paraphernalia","500 Block East 8th Street",,"false","APD","3968","No Data","No Data"
"CO","2021-02-03T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block East 7th Street",,"false","APD","3968","Hispanic","Female"
"CO","2021-02-03T00:00:00.000","HUMAN WASTE","600 Block Sabine Street",,"false","APD","3968","Black","Male"
"CM","2021-02-04T00:00:00.000","PUBLIC INTOXICATION","600 Block Neches Street",,"false","APD","8140","Hispanic","Male"
"CM","2021-02-04T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","310A  E 6TH ST",,"true",,"8354","White","Male"
"CM","2021-02-05T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","400  BLK 6TH ST",,"false",,"8354","White","Female"
"CM","2021-02-05T00:00:00.000","PUBLIC INTOXICATION","1200 Block Sabine Street",,"false","APD","4813","White","Male"
"CM","2021-02-05T00:00:00.000","PUBLIC INTOXICATION","315 Congress Avenue",,"false","APD","7837","White","Male"
"CM","2021-02-06T00:00:00.000","Possession of Drug Paraphernalia","East 6th Street And Brazos Street",,"false","APD","7433","White","Male"
"CM","2021-02-07T00:00:00.000","PUBLIC INTOXICATION","East 5th Street And","Trinity Street","false","APD","8674","White","Male"
"CM","2021-02-07T00:00:00.000","PUBLIC INTOXICATION","East 5th Street And","Trinity Street","false","APD","8674","Black","Male"
"CM","2021-02-07T00:00:00.000","PUBLIC INTOXICATION","406 East 6th Street",,"false","APD","8205","Hispanic","Female"
"CM","2021-02-07T00:00:00.000","PUBLIC INTOXICATION","901 East 5th Street",,"false","APD","7770","White","Female"
"CO","2021-02-07T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","300 Block East 7th Street",,"false","APD","8594","Black","Male"
"TR","2021-02-07T00:00:00.000","PEDESTRIAN ON ROADWAY","East Cesar Chavez Street","North Ih 35","false","APD","7796","No Data","Male"
"CO","2021-02-07T00:00:00.000","Obstruction in the DACC Area Prohibited","100 Block West 6th Street",,"false","APD","7796","White","Male"
"CM","2021-02-07T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400 Block East 6th Street",,"false","APD","8565","Hispanic","Female"
"CO","2021-02-08T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","400 Block East 6th Street",,"false","APD","6145","Black","Male"
"CO","2021-02-08T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block Red River Street",,"false","APD","8110","Black","Male"
"CO","2021-02-08T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block Guadalupe Street",,"false","APD","8110","White","Male"
"CO","2021-02-08T00:00:00.000","SMOKING - PUBLIC PLACE","500 Block Guadalupe Street",,"false","APD","8110","White","Male"
"CO","2021-02-08T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","600 Block Neches Street",,"false","APD","6145","Black","Male"
"CO","2021-02-08T00:00:00.000","OPEN GLASS CONTAINER","600 Block Neches Street",,"false","APD","6145","Black","Male"
"CM","2021-02-11T00:00:00.000","PUBLIC INTOXICATION","7th Street And","Trinity Street","false","APD","7887","White","Female"
"CM","2021-02-12T00:00:00.000","PUBLIC INTOXICATION","620 West 6th Street",,"false","APD","7837","White","Male"
"CM","2021-02-13T00:00:00.000","PUBLIC INTOXICATION","600 Block West 6th Street",,"false","APD","8416","White","Male"
"CM","2021-02-13T00:00:00.000","PUBLIC INTOXICATION","400 Block 6th Street",,"false","APD","8345","Black","Male"
"CM","2021-02-13T00:00:00.000","PUBLIC INTOXICATION","403 East 6th Street",,"false","APD","8289","Hispanic","Male"
"CM","2021-02-13T00:00:00.000","PUBLIC INTOXICATION","600 Block West 6th Street",,"false","APD","7804","Hispanic","Male"
"CM","2021-02-14T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","6TH","TRINITY","false",,"8425","White","Female"
"CM","2021-02-14T00:00:00.000","MINOR IN POSSESSION OF ALCOHOL","400  E 6TH ST",,"false",,"8205","White","Male"
"CM","2021-02-14T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","400  E 6TH ST",,"true",,"8205","White","Male"
"CM","2021-02-15T00:00:00.000","PUBLIC INTOXICATION","800 Block Rio Grande Street",,"false","APD","8674","White","Male"
"CM","2021-02-17T00:00:00.000","PUBLIC INTOXICATION","109 East 7th Street",,"false","APD","7870","White","Male"
"CO","2021-02-19T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","400 Block 6th Street",,"false","APD","7400","Black","Female"
"CO","2021-02-19T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","700 Block East 7th Street",,"false","APD","6145","Black","Female"
"CO","2021-02-19T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","300 Block East 6th Street",,"true","APD","6145","Black","Male"
"CM","2021-02-20T00:00:00.000","FAILURE TO IDENTIFY - REFUSE","310 East 6th Street",,"false","APD","7780","Black","Male"
"CM","2021-02-21T00:00:00.000","PUBLIC INTOXICATION","101 Red River Street",,"true","APD","8201","Hispanic","Male"
"CM","2021-02-21T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","611 Neches Street",,"false","APD","8140","Black","Male"
"CM","2021-02-21T00:00:00.000","PUBLIC INTOXICATION","600 Block Neches Street",,"false","APD","8769","White","Male"
"CM","2021-02-21T00:00:00.000","PUBLIC INTOXICATION","600 Block Neches Street",,"false","APD","8769","Hispanic","Male"
"CM","2021-02-21T00:00:00.000","DISORDERLY CONDUCT-GESTURE P.C. 42 01","101 Red River Street",,"false","APD","8201","Hispanic","Male"
"CM","2021-02-21T00:00:00.000","Possession of Drug Paraphernalia","400 Block East 6th Street",,"false","APD","7408","Black","Male"
"CM","2021-02-23T00:00:00.000","PUBLIC INTOXICATION","901 East 5th Street",,"false","APD","8554","White","Male"
"CM","2021-02-23T00:00:00.000","Possession of Drug Paraphernalia","6th Street","Brazos Street","false","APD","7613","White","Male"
"CM","2021-02-23T00:00:00.000","Possession of Drug Paraphernalia","5th Street And","Trinity Street","false","APD","7613","White","Female"
"CM","2021-02-23T00:00:00.000","Possession of Drug Paraphernalia","600 Block Red River Street",,"false","APD","3968","White","Male"
"CM","2021-02-23T00:00:00.000","Possession of Drug Paraphernalia","700 Block Trinity Street",,"false","APD","3968","Black","Male"
"CO","2021-02-23T00:00:00.000","OPEN GLASS CONTAINER","1000 Block Waller Creek",,"true","APD","3968","Black","Male"
"CM","2021-02-23T00:00:00.000","Possession of Drug Paraphernalia","800 Block Congress Avenue",,"false","APD","3968","White","Male"
"CO","2021-02-23T00:00:00.000","LITTERING","800 Block Congress Avenue",,"false","APD","3968","White","Male"
"CM","2021-02-24T00:00:00.000","Possession of Drug Paraphernalia","6th Street","San Jacinto Boulevard","false","APD","7613","White","Male"
"CM","2021-02-24T00:00:00.000","Possession of Drug Paraphernalia","6th Street","San Jacinto Boulevard","false","APD","7613","Hispanic","Male"
"CM","2021-02-24T00:00:00.000","Possession of Drug Paraphernalia","7th Street","Red River Street","false","APD","7613","Black","Male"
"CM","2021-02-25T00:00:00.000","PUBLIC INTOXICATION","East 3rd Street And","Congress Avenue","false","APD","7785","Hispanic","Male"
"CM","2021-02-25T00:00:00.000","PUBLIC INTOXICATION","500 Block Neches Street",,"true","APD","8354","Black","Male"
"CO","2021-02-26T00:00:00.000","HUMAN WASTE","600 Block San Jacinto Boulevard",,"false","APD","6145","White","Female"
"CO","2021-02-27T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","300 Block Congress Avenue",,"false","APD","7284","No Data","No Data"
"CO","2021-02-27T00:00:00.000","AGGRESSIVE CONFRONTATION","400 Block West 2nd Street",,"false","APD","7284","White","Male"
"CM","2021-02-27T00:00:00.000","PUBLIC INTOXICATION","300 Block East 6th Street",,"false","APD","7245","White","Male"
"CM","2021-02-27T00:00:00.000","PUBLIC INTOXICATION","500 Block East Cesar Chavez Street",,"false","APD","7203","White","Male"
"CM","2021-02-27T00:00:00.000","PUBLIC INTOXICATION","413 East 6th Street",,"false","APD","8346","White","Male"
"CM","2021-02-27T00:00:00.000","SIMPLE ASSAULT BY CONTACT","100 Block West Cesar Chavez Street",,"false","APD","7245","White","Female"
"CO","2021-02-28T00:00:00.000","HUMAN WASTE","200 Block East 6th Street",,"false","APD","7284","White","Male"
"CM","2021-02-28T00:00:00.000","SIMPLE ASSAULT BY CONTACT","613 Congress Avenue",,"false","APD","7245","Black","Male"
"CM","2021-02-28T00:00:00.000","PUBLIC INTOXICATION","214 East 6th Street",,"false","APD","7804","White","Male"
"CM","2021-02-28T00:00:00.000","PUBLIC INTOXICATION","300 Block East 6th Street",,"false","APD","7245","White","Male"
"TR","2021-02-28T00:00:00.000","PEDESTRIAN ON ROADWAY","100 Block West 6th Street",,"false","APD","5193","Black","Male"
"CO","2021-03-02T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","North Ih 35 Service Road","East Cesar Chavez Street","false","APD","8205","Black","Male"
"CM","2021-03-02T00:00:00.000","PUBLIC INTOXICATION","Colorado Street And","Cesar Chavez Street","false","APD","8221","White","Male"
"CO","2021-03-02T00:00:00.000","SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE","214 East 6th Street",,"false","APD","7408","White","Male"
"CO","2021-03-02T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","600 Congress Avenue",,"false","APD","5193","White","Male"
"CM","2021-03-05T00:00:00.000","SIMPLE ASSAULT BY CONTACT-FAMILY","302 East 6th Street",,"false","APD","8422","White","Female"
"CM","2021-03-05T00:00:00.000","PUBLIC INTOXICATION","400 Block East 6th Street",,"false","APD","8140","Hispanic","Male"
"CO","2021-03-05T00:00:00.000","HUMAN WASTE","400 Block East 6th Street",,"false","APD","8140","Hispanic","Male"
"CM","2021-03-06T00:00:00.000","PUBLIC INTOXICATION","1000 Block East 2nd Street",,"false","APD","6614","White","Male"
"CM","2021-03-06T00:00:00.000","PUBLIC INTOXICATION","400 Block Colorado Street",,"false","APD","6103","White","Male"
"CM","2021-03-07T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","607 Trinity Street",,"false","APD","8428","Black","Male"
"CM","2021-03-07T00:00:00.000","PUBLIC INTOXICATION","East 6th Street And","Trinity Street","false","APD","8411","Hispanic","Male"
"CO","2021-03-07T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","917 North Lamar Boulevard",,"false","APD","8750","Hispanic","Male"
"CM","2021-03-07T00:00:00.000","CRIMINAL MISCHIEF-DESTRUCTION OF PROP","900 Block North Ih 35",,"false","APD","3968","Black","Male"
"CO","2021-03-07T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","7th Street And Trinity Street",,"false","APD","7284","Black","Male"
"CM","2021-03-08T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","409 East 6th Street",,"false","APD","7804","Hispanic","Female"
"CM","2021-03-08T00:00:00.000","Possession of Drug Paraphernalia","6th Street","Congress Avenue","false","APD","4556","White","Female"
"CO","2021-03-08T00:00:00.000","MANIFESTING - DRUGS","600 Block Neches Street",,"false","APD","8674","Black","Male"
"CM","2021-03-10T00:00:00.000","SIMPLE ASSAULT BY CONTACT","310 East 6th Street",,"false","APD","8126","Mid East","Male"
"CO","2021-03-10T00:00:00.000","AGGRESSIVE CONFRONTATION","600 Block Congress Avenue",,"false","APD","7796","White","Male"
"CO","2021-03-11T00:00:00.000","HUMAN WASTE","500 Block Trinity Street",,"true","APD","8674","White","Male"
"CM","2021-03-12T00:00:00.000","PUBLIC INTOXICATION","East 5th Street And","Neches Street","false","APD","7756","White","Female"
"CM","2021-03-12T00:00:00.000","PUBLIC INTOXICATION","1100 Block East Cesar Chavez Street",,"false","APD","8451","Hispanic","Male"
"CM","2021-03-12T00:00:00.000","PUBLIC INTOXICATION","508 East 8th Street",,"true","APD","4578","White","Male"
"CM","2021-03-12T00:00:00.000","PUBLIC INTOXICATION","East 5th Street And","Neches Street","false","APD","7756","Black","Male"
"CO","2021-03-12T00:00:00.000","HUMAN WASTE","400 Block East 6th Street",,"false","APD","8140","White","Male"
"CO","2021-03-12T00:00:00.000","HUMAN WASTE","400 Block East 6th Street",,"false","APD","8140","White","Male"
"CM","2021-03-13T00:00:00.000","PUBLIC INTOXICATION","600 Block Trinity Street",,"false","APD","8400","Hispanic","Male"
"CM","2021-03-13T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","600 Block Neches Street",,"false","APD","8674","Black","Male"
"CO","2021-03-13T00:00:00.000","HUMAN WASTE","611 NECHES STREET",,"false","APD","8140","No Data","No Data"
"CM","2021-03-13T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","6th Street","Neches","false","APD","8888","Black","Male"
"CM","2021-03-13T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","600 Block Neches Street",,"false","APD","8140","Black","Male"
"CM","2021-03-13T00:00:00.000","SIMPLE ASSAULT BY CONTACT","4117 East 6th Street",,"false","APD","8140","Black","Male"
"CM","2021-03-14T00:00:00.000","PUBLIC INTOXICATION","419 East 6th Street",,"false","APD","8346","White","Male"
"CM","2021-03-14T00:00:00.000","PUBLIC INTOXICATION","500 Block North Ih 35 Service Road",,"false","APD","8398","Hispanic","Male"
"CM","2021-03-14T00:00:00.000","PUBLIC INTOXICATION","808 Nueces Street",,"false","APD","6290","Hispanic","Male"
"CM","2021-03-15T00:00:00.000","PUBLIC INTOXICATION","900 Block West 26th Street #406",,"false","APD","9271","White","Male"
"CM","2021-03-15T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","600 Block Trinity Street",,"false","APD","8674","Black","Male"
"CM","2021-03-15T00:00:00.000","PUBLIC INTOXICATION","411 East 6th Street",,"false","APD","8674","White","Male"
"CM","2021-03-15T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","600 Block Trinity Street",,"false","APD","8674","White","Male"
"CM","2021-03-15T00:00:00.000","PUBLIC INTOXICATION","415 East 6th Street",,"false","APD","8289","Hispanic","Male"
"CM","2021-03-15T00:00:00.000","DISORDERLY CONDUCT-INDECENT EXPOSURE #","West 7th Street And","Congress Avenue","false","APD","7638","White","Male"
"CM","2021-03-16T00:00:00.000","PUBLIC INTOXICATION","1210 East Cesar Chavez Street",,"false","APD","8524","White","Female"
"CM","2021-03-18T00:00:00.000","PUBLIC INTOXICATION","325 East 6th Street",,"false","APD","8422","White","Male"
"CM","2021-03-18T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","400  E 6TH ST",,"false",,"7597","Black","Male"
"CM","2021-03-19T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","6th Street And","Trinity Street","false","APD","8345","Black","Male"
"CM","2021-03-19T00:00:00.000","PUBLIC INTOXICATION","701 North Ih 35 Service Road",,"false","APD","8554","Black","Male"
"CM","2021-03-21T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","415 East 6th Street",,"false","APD","8126","White","Male"
"CM","2021-03-21T00:00:00.000","PUBLIC INTOXICATION","710 Trinity Street",,"false","APD","8289","White","Female"
"CM","2021-03-21T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","415 East 6th Street",,"false","APD","8126","Black","Male"
"CM","2021-03-21T00:00:00.000","DISORDERLY CONDUCT - FIGHTING","412  E 6TH ST",,"false",,"8354","Black","Male"
"CM","2021-03-22T00:00:00.000","PUBLIC INTOXICATION","1008 West Avenue",,"false","APD","8289","White","Male"
"CM","2021-03-22T00:00:00.000","CRIMINAL MISCHIEF-DESTRUCTION OF PROP","415 East 6th Street",,"false","APD","7597","Black","Male"
"CM","2021-03-22T00:00:00.000","PUBLIC INTOXICATION","415 East 6th Street",,"false","APD","7597","Black","Male"
"CO","2021-03-22T00:00:00.000","CONSUMING ALCOHOL IN A PUBLIC STREET","500 Block Brazos Street",,"false","APD","7408","White","Male"
"TR","2021-03-22T00:00:00.000","PEDESTRIAN WALKING AGAINST LIGHT","500 Block Brazos Street",,"false","APD","7408","White","Male"
"CO","2021-03-23T00:00:00.000","PEDESTRIAN IN ROADWAY/CITY ORDINANCE","West 3rd Street","Colorado Street","false","APD","7756","White","Male"
"CM","2021-03-24T00:00:00.000","SIMPLE ASSAULT BY CONTACT","400  CONGRESS AVE",,"false",,"8769","White","Male"
"TR","2021-03-24T00:00:00.000","PEDESTRIAN WALKING AGAINST LIGHT","6th Street And Trinity Street",,"false","APD","4951","Hispanic","Male"
"CM","2021-03-25T00:00:00.000","PUBLIC INTOXICATION","East 5th Street And","San Jacinto Street","false","APD","7594","White","Male"
"CO","2021-03-25T00:00:00.000","Alcohol-Consume in Prohibited Area (Park, Sidewalk, St.)","500 Block Brazos",,"false","APD","7400","Black","Male"
"CM","2021-03-26T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","407  E 6TH ST.",,"true",,"8354","Hispanic","Female"
"CM","2021-03-26T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","500 Block East 6th Street",,"false","APD","8140","Black","Male"
"CM","2021-03-26T00:00:00.000","PUBLIC INTOXICATION","413 East 6th Street",,"false","APD","8289","White","Male"
"CM","2021-03-26T00:00:00.000","GAMING - CARDS; DICE; OR BALLS","500 Block East 6th Street",,"false","APD","8140","Black","Male"
"CM","2021-03-26T00:00:00.000","MISREPRESENTATION OF AGE BY MINOR","403  403 E 6 ST",,"false","APD","8345","Hispanic","Female"
"CM","2021-03-27T00:00:00.000","MISDEMEANOR THEFT C - LESS THAN $100","400 Bock Guadalupe Street",,"false","APD","6627","Black","Female"
"CM","2021-03-27T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","3968","Black","Male"
"CM","2021-03-27T00:00:00.000","Possession of Drug Paraphernalia","200 Block East 6th Street",,"false","APD","3968","Asian","Male"
"CO","2021-03-27T00:00:00.000","LITTERING","200 Block East 6th Street",,"false","APD","3968","Asian","Male"
"CM","2021-03-27T00:00:00.000","PUBLIC INTOXICATION","707 East Cesar Chavez Street",,"false","APD","7615","Black","Male"
"TR","2021-03-27T00:00:00.000","PEDESTRIAN ON ROADWAY","1500 Block Red River Street",,"false","APD","9271","White","Male"
"TR","2021-03-28T00:00:00.000","PEDESTRIAN ON ROADWAY","1500 Block Red River Street",,"false","APD","9264","Black","Male"
"CM","2021-03-29T00:00:00.000","PUBLIC INTOXICATION","100 Block Congress Avenue",,"false","APD","5193","Hispanic","Male"
"CM","2021-03-29T00:00:00.000","PUBLIC INTOXICATION","East 6th Street And","Trinity Street","false","APD","8205","Hispanic","Male"
"CM","2021-03-29T00:00:00.000","SIMPLE ASSAULT BY CONTACT","900 Block Neches Street",,"false","APD","7245","Black","Male"
"CM","2021-03-29T00:00:00.000","PUBLIC INTOXICATION","East 6th Street And","Trinity Street","false","APD","8205","Hispanic","Male"
"CM","2021-03-29T00:00:00.000","DISREGARD ORDER OF A POLICE OFFICER","400 Block East Cesar Chavez Street",,"true","APD","7203","White","Female"
