"masterincidentnumber","calendaryear","month","dayofmonth","call_type","problem","battalion","jurisdiction","responsearea","prioritydescription","response_status","districts","location_1"
"14017521","2014","Feb","22","Fire","TRASH - Trash Fire","B2","AFD","00-1606","3F","Code 3","-","(30352222, 97733269)"
"14017523","2014","Feb","22","Fire","GRASS - Small Grass Fire","B2","AFD","00-1602","3F","Code 3","-","(30347005, 97712424)"
"14017524","2014","Feb","22","Fire","GRASS - Small Grass Fire","B5","AFD","00-0601","3F","Code 3","-","(30235579, 97745421)"
"14017545","2014","Feb","22","Fire","TRASH - Trash Fire","B5","AFD","00-2403","3F","Left Blank","-","(30181744, 97751872)"
"14017577","2014","Feb","22","Fire","BBQ - Unsafe Cooking","B4","AFD","00-3610","4F","Code 1","-","(30166201, 97780724)"
"14017596","2014","Feb","22","Fire","ELEC - Electrical Fire","B1","AFD","00-1001","3F","Code 3","-","(30297549, 97777957)"
"14017647","2014","Feb","23","Fire","ELEC - Electrical Fire","B3","AFD","00-1801","3F","Code 3","-","(30316135, 97666821)"
"14017649","2014","Feb","23","Fire","TRASH - Trash Fire","B3","AFD","00-2803","3F","Code 1","-","(30416706, 97700372)"
"14017681","2014","Feb","23","Fire","DUMP - Dumpster Fire","B5","AFD","00-3502","3F","Code 3","-","(30224767, 97746064)"
"14031890","2014","Apr","5","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2305","4F","Code 1","-","(30346108, 97703958)"
"14031914","2014","Apr","5","Fire","AUTO - Auto Fire","B5","AFD","00-0604","2F","Code 3","-","(30256029, 97747304)"
"14031938","2014","Apr","5","Fire","AUTO - Auto Fire","B5","AFD","00-2403","2F","Code 3","-","(30178771, 97754978)"
"14031948","2014","Apr","5","Fire","DUMP - Dumpster Fire","B3","AFD","00-2806","3F","Code 3","-","(30409077, 97716098)"
"14032021","2014","Apr","6","Fire","GRASS - Small Grass Fire","B3","AFD","00-4005","3F","Code 3","-","(30436618, 97668828)"
"14017788","2014","Feb","23","Fire","ELEC - Electrical Fire","B3","AFD","00-2608","3F","Code 3","-","(30313724, 97657892)"
"14032105","2014","Apr","6","Fire","ELEC - Electrical Fire","B4","AFD","00-1705","3F","Code 3","-","(30236289, 97792424)"
"14032155","2014","Apr","6","Fire","BBQ - Unsafe Cooking","B3","AFD","00-3005","4F","Code 1","-","(30366822, 97692606)"
"14032224","2014","Apr","6","Fire","AUTO - Auto Fire","B4","AFD","00-3602","2F","Left Blank","-","(30125495, 97801634)"
"14032248","2014","Apr","6","Fire","ELEC - Electrical Fire","B1","AFD","00-0101","3F","Code 3","-","(30265843, 97738589)"
"14032291","2014","Apr","7","Fire","AUTO - Auto Fire","B2","AFD","00-1602","2F","Code 3","-","(30337606, 97701245)"
"14032332","2014","Apr","7","Fire","AUTO - Auto Fire","B4","AFD","00-1708","2F","Code 3","-","(30215833, 97758889)"
"14017935","2014","Feb","23","Fire","TRASH - Trash Fire","B3","AFD","00-1801","3F","Code 3","-","(30313136, 97668625)"
"14018170","2014","Feb","24","Fire","ELEC - Electrical Fire","B4","AFD","00-2004","3F","Code 3","-","(30212484, 97805696)"
"14018185","2014","Feb","24","Fire","DUMP - Dumpster Fire","B3","AFD","00-2305","3F","Code 3","-","(30349921, 97703499)"
"14032486","2014","Apr","7","Fire","BBQ - Unsafe Cooking","B3","AFD","00-0803","4F","Code 1","-","(30355955, 97703248)"
"14032528","2014","Apr","7","Fire","ELEC - Electrical Fire","B4","AFD","00-1705","3F","Code 3","-","(30235882, 97797699)"
"14032542","2014","Apr","7","Fire","ELEC - Electrical Fire","B1","AFD","00-0201","3F","Code 3","-","(30287346, 97741591)"
"14032568","2014","Apr","7","Fire","ELEC - Electrical Fire","B1","AFD","00-1204","3F","Code 3","-","(30322529, 97739356)"
"14032586","2014","Apr","7","Fire","ELEC - Electrical Fire","B5","AFD","00-3502","3F","Code 3","-","(30229507, 97734409)"
"14032592","2014","Apr","7","Fire","ELEC - Electrical Fire","B5","AFD","00-1501","3F","Code 3","-","(30262307, 97676559)"
"14032689","2014","Apr","7","Fire","ELEC - Electrical Fire","B1","AFD","00-0201","3F","Code 3","-","(30278976, 97732193)"
"14032739","2014","Apr","8","Fire","AUTO - Auto Fire","B5","AFD","00-4201","2F","Code 3","-","(30203291, 97639388)"
"14032742","2014","Apr","8","Fire","AUTO - Auto Fire","B4","AFD","00-3603","2F","Code 3","-","(30135477, 97797997)"
"14018390","2014","Feb","25","Fire","AUTO - Auto Fire","B4","AFD","00-2705","2F","Code 3","-","(30217966, 97852563)"
"14032837","2014","Apr","8","Fire","AUTO - Auto Fire","B3","AFD","00-4005","2F","Left Blank","-","(30432642, 97653009)"
"14032906","2014","Apr","8","Fire","AUTO - Auto Fire","B2","AFD","00-3403","2F","Code 3","-","(30471766, 97803406)"
"14018558","2014","Feb","25","Fire","BRSHL - Brush Alarm / Light","B5","AFD","00-2402","2F","Code 3","-","(30204929, 97736454)"
"14018567","2014","Feb","25","Fire","ELEC - Electrical Fire","B2","AFD","00-3303","3F","Code 3","-","(30414012, 97768597)"
"14018574","2014","Feb","25","Fire","BBQ - Unsafe Cooking","B5","AFD","00-3502","4F","Code 1","-","(30224559, 97742251)"
"14018575","2014","Feb","25","Fire","TRASH - Trash Fire","B4","AFD","00-2005","3F","Code 1","-","(30200404, 97798763)"
"14033003","2014","Apr","8","Fire","AUTO - Auto Fire","B1","AFD","00-0301","2F","Code 3","-","(30290874, 97747541)"
"14033025","2014","Apr","8","Fire","AUTO - Auto Fire","B2","AFD","00-1603","2F","Code 3","-","(30321757, 97709937)"
"14033156","2014","Apr","9","Fire","AUTO - Auto Fire","B4","AFD","00-3204","2F","Code 3","-","(30247062, 97804548)"
"14033193","2014","Apr","9","Fire","GRASS - Small Grass Fire","B2","AFD","00-2502","3F","Code 3","-","(30400355, 97744771)"
"14018664","2014","Feb","26","Fire","TRASH - Trash Fire","B2","AFD","00-1604","3F","Code 3","-","(30330159, 97715655)"
"14033288","2014","Apr","9","Fire","TRASH - Trash Fire","B3","AFD","00-3001","3F","Code 3","-","(30384506, 97695025)"
"14018674","2014","Feb","26","Fire","ELEC - Electrical Fire","B4","AFD","00-2004","3F","Code 3","-","(30214008, 97800167)"
"14018686","2014","Feb","26","Fire","ELEC - Electrical Fire","B2","AFD","00-4504","3F","Code 3","-","(30499946, 97788431)"
"14033308","2014","Apr","9","Fire","TRASH - Trash Fire","B4","AFD","00-2001","3F","Code 1","-","(30217163, 97813857)"
"14033353","2014","Apr","9","Fire","TRASH - Trash Fire","B3","AFD","00-1404","3F","Code 3","-","(30297442, 97717626)"
"14033366","2014","Apr","9","Fire","TRASH - Trash Fire","B5","AFD","00-1504","3F","Left Blank","-","(30275944, 97706206)"
"14033446","2014","Apr","10","Fire","AUTO - Auto Fire","B1","AFD","00-0302","2F","Left Blank","-","(30291653, 97758821)"
"14033459","2014","Apr","10","Fire","FIRE - Fire Standby","B1","AFD","00-0201","4F","Code 1","-","(30284019, 97727699)"
"14033547","2014","Apr","10","Fire","TRASH - Trash Fire","B5","AFD","00-1504","3F","Code 3","-","(30265773, 97704649)"
"14018849","2014","Feb","26","Fire","AUTO - Auto Fire","B3","AFD","00-2301","2F","Code 3","-","(30375077, 97677241)"
"14033655","2014","Apr","10","Fire","TRASH - Trash Fire","B3","AFD","00-1406","3F","Code 3","-","(30304708, 97715565)"
"14018869","2014","Feb","26","Fire","ELEC - Electrical Fire","B2","AFD","00-3401","3F","Code 3","-","(30458538, 97792392)"
"14019018","2014","Feb","27","Fire","ELEC - Electrical Fire","B4","AFD","00-2702","3F","Code 1","-","(30231328, 97845966)"
"14019021","2014","Feb","27","Fire","ELEC - Electrical Fire","B4","AFD","00-2903","3F","Code 3","-","(30181292, 97822027)"
"14019043","2014","Feb","27","Fire","ELEC - Electrical Fire","B4","AFD","00-2901","3F","Code 3","-","(30199798, 97858306)"
"14019104","2014","Feb","27","Fire","ELEC - Electrical Fire","B3","AFD","00-1803","3F","Code 3","-","(30313848, 97707854)"
"14019213","2014","Feb","27","Fire","TRASH - Trash Fire","B3","AFD","00-2805","3F","Code 3","-","(30405965, 97719649)"
"14019247","2014","Feb","28","Fire","TRASH - Trash Fire","B5","AFD","00-2204","3F","Code 3","-","(30234644, 97713732)"
"14019293","2014","Feb","28","Fire","ELEC - Electrical Fire","B3","AFD","00-1403","3F","Code 3","-","(30283195, 97719964)"
"14019295","2014","Feb","28","Fire","AUTO - Auto Fire","B5","AFD","00-0601","2F","Code 3","-","(30240943, 97736977)"
"14019336","2014","Feb","28","Fire","ELEC - Electrical Fire","B4","AFD","00-4301","3F","Code 3","-","(30200995, 97866869)"
"14019357","2014","Feb","28","Fire","TRASH - Trash Fire","B1","AFD","00-0201","3F","Code 3","-","(30280295, 97736774)"
"14019391","2014","Feb","28","Fire","AUTO - Auto Fire","B2","AFD","00-2501","2F","Code 3","-","(30426779, 97753549)"
"14019445","2014","Feb","28","Fire","GRASS - Small Grass Fire","B3","AFD","00-1406","3F","Code 3","-","(30307417, 97711825)"
"14019496","2014","Feb","28","Fire","ELEC - Electrical Fire","B4","AFD","00-2004","3F","Code 3","-","(30216851, 97796509)"
"14019500","2014","Feb","28","Fire","BBQ - Unsafe Cooking","B2","AFD","00-3809","4F","Code 1","-","(30455038, 97770386)"
"14019538","2014","Feb","28","Fire","DUMP - Dumpster Fire","B3","AFD","00-0805","3F","Code 3","-","(30364527, 97728603)"
"14019551","2014","Feb","28","Fire","AUTO - Auto Fire","B4","AFD","00-1704","2F","Code 3","-","(30235695, 97821134)"
"14019554","2014","Feb","28","Fire","TRASH - Trash Fire","B3","AFD","00-0803","3F","Code 1","-","(30359228, 97714929)"
"14033963","2014","Apr","11","Fire","AUTO - Auto Fire","B5","AFD","00-2201","2F","Code 3","-","(30223066, 97722224)"
"14034011","2014","Apr","12","Fire","GRASS - Small Grass Fire","B3","AFD","00-2805","3F","Code 3","-","(30394918, 97727208)"
"14019617","2014","Mar","1","Fire","AUTO - Auto Fire","B4","AFD","00-1710","2F","Code 3","-","(30191791, 97769986)"
"14034122","2014","Apr","12","Fire","ELEC - Electrical Fire","B3","AFD","00-1801","3F","Code 3","-","(30318513, 97688171)"
"14034146","2014","Apr","12","Fire","GRASS - Small Grass Fire","B3","AFD","00-0804","3F","Code 3","-","(30370079, 97720867)"
"14034186","2014","Apr","12","Fire","TRASH - Trash Fire","B1","AFD","00-0401","3F","Code 3","-","(30272774, 97760804)"
"14034207","2014","Apr","12","Fire","TRASH - Trash Fire","B4","AFD","00-2001","3F","Left Blank","-","(30206491, 97810557)"
"14034213","2014","Apr","12","Fire","AUTO - Auto Fire","B2","AFD","00-3906","2F","Code 3","-","(30416754, 97847269)"
"14034276","2014","Apr","12","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2608","4F","Code 1","-","(30301628, 97651099)"
"14034297","2014","Apr","12","Fire","ELEC - Electrical Fire","B3","AFD","00-2601","3F","Code 3","-","(30295879, 97628021)"
"14034322","2014","Apr","12","Fire","TRASH - Trash Fire","B5","AFD","00-0603","3F","Code 3","-","(30241715, 97755719)"
"14034325","2014","Apr","12","Fire","TRASH - Trash Fire","B1","AFD","00-0401","3F","Code 3","-","(30274959, 97762911)"
"14034334","2014","Apr","12","Fire","ELEC - Electrical Fire","B1","AFD","00-0101","3F","Code 3","-","(30261857, 97741268)"
"14019807","2014","Mar","1","Fire","TRASH - Trash Fire","B4","AFD","00-2703","3F","Code 3","-","(30243597, 97828077)"
"14034396","2014","Apr","13","Fire","TRASH - Trash Fire","B2","AFD","00-3401","3F","Left Blank","-","(30454814, 97791258)"
"14034500","2014","Apr","13","Fire","AUTO - Auto Fire","B3","AFD","00-0807","2F","Code 3","-","(30379958, 97737207)"
"14019881","2014","Mar","1","Fire","GRASS - Small Grass Fire","B5","AFD","00-4201","3F","Code 3","-","(30211943, 97652815)"
"14019894","2014","Mar","1","Fire","TRASH - Trash Fire","B5","AFD","00-3502","3F","Code 1","-","(30223414, 97734701)"
"14019899","2014","Mar","1","Fire","TRASH - Trash Fire","B5","AFD","00-0701","3F","Code 1","-","(30251908, 97727786)"
"14019914","2014","Mar","1","Fire","BBQ - Unsafe Cooking","B3","AFD","00-1805","4F","Code 1","-","(30328767, 97679075)"
"14019969","2014","Mar","2","Fire","ELEC - Electrical Fire","B2","AFD","00-1602","3F","Code 3","-","(30340915, 97702264)"
"14019971","2014","Mar","2","Fire","ELEC - Electrical Fire","B4","AFD","00-3204","3F","Code 3","-","(30258667, 97796257)"
"14019981","2014","Mar","2","Fire","TRASH - Trash Fire","B5","AFD","00-2401","3F","Code 3","-","(30184867, 97750258)"
"14034519","2014","Apr","13","Fire","AUTO - Auto Fire","B5","AFD","00-0502","2F","Code 3","-","(30276201, 97698174)"
"14020003","2014","Mar","2","Fire","AUTO - Auto Fire","B4","AFD","00-3607","2F","Code 3","-","(30179518, 97778376)"
"14034715","2014","Apr","14","Fire","TRASH - Trash Fire","B5","AFD","00-2403","3F","Code 1","-","(30180152, 97748123)"
"14020241","2014","Mar","2","Fire","TRASH - Trash Fire","B1","AFD","00-0101","3F","Code 3","-","(30269776, 97730828)"
"14020304","2014","Mar","3","Fire","AUTO - Auto Fire","B3","AFD","00-2601","2F","Code 3","-","(30301677, 97644554)"
"14020322","2014","Mar","3","Fire","ELEC - Electrical Fire","B2","AFD","00-3402","3F","Code 3","-","(30462249, 97815743)"
"14034833","2014","Apr","14","Fire","ELEC - Electrical Fire","B4","AFD","00-1709","3F","Code 1","-","(30212746, 97762631)"
"14034904","2014","Apr","14","Fire","AUTO - Auto Fire","B2","AFD","00-1606","2F","Code 3","-","(30344883, 97745466)"
"14034919","2014","Apr","14","Fire","ELEC - Electrical Fire","B3","AFD","00-2304","3F","Code 3","-","(30350867, 97687776)"
"14034921","2014","Apr","14","Fire","ELEC - Electrical Fire","B1","AFD","00-0401","3F","Code 3","-","(30274592, 97764489)"
"14034928","2014","Apr","14","Fire","BBQ - Unsafe Cooking","B3","AFD","00-4001","4F","Code 1","-","(30390033, 97646857)"
"14020359","2014","Mar","3","Fire","ELEC - Electrical Fire","B4","AFD","00-1705","3F","Code 3","-","(30233475, 97780938)"
"14034971","2014","Apr","14","Fire","TRASH - Trash Fire","B1","AFD","00-0102","3F","Code 3","-","(30263382, 97744567)"
"14035006","2014","Apr","15","Fire","AUTO - Auto Fire","B2","AFD","00-1605","2F","Code 3","-","(30329888, 97723856)"
"14020400","2014","Mar","3","Fire","AUTO - Auto Fire","B4","AFD","00-1705","2F","Code 3","-","(30230361, 97788054)"
"14035052","2014","Apr","15","Fire","AUTO - Auto Fire","B4","AFD","00-3202","2F","Code 3","-","(30272458, 97772877)"
"14035145","2014","Apr","15","Fire","AUTO - Auto Fire","B5","AFD","00-2201","2F","Code 3","-","(30226728, 97722292)"
"14035179","2014","Apr","15","Fire","ELEC - Electrical Fire","B2","AFD","00-3400","3F","Code 3","-","(30458383, 97790162)"
"14035192","2014","Apr","15","Fire","DUMP - Dumpster Fire","B1","AFD","00-0101","3F","Code 3","-","(30268695, 97733968)"
"14035224","2014","Apr","15","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2202","4F","Code 1","-","(30232477, 97732517)"
"14035261","2014","Apr","15","Fire","ELEC - Electrical Fire","B2","AFD","00-3303","3F","Code 3","-","(30411109, 97761774)"
"14035288","2014","Apr","15","Fire","GRASS - Small Grass Fire","B3","AFD","00-2803","3F","Code 3","-","(30407478, 97691039)"
"14035303","2014","Apr","15","Fire","TRASH - Trash Fire","B5","AFD","00-0601","3F","Code 3","-","(30235579, 97745421)"
"14020514","2014","Mar","3","Fire","TRASH - Trash Fire","B4","AFD","00-2004","3F","Code 3","-","(30211802, 97806144)"
"14035356","2014","Apr","16","Fire","TRASH - Trash Fire","B3","AFD","00-2301","3F","Code 3","-","(30358147, 97687361)"
"14035422","2014","Apr","16","Fire","ELEC - Electrical Fire","B4","AFD","00-2705","3F","Code 3","-","(30220648, 97867494)"
"14020554","2014","Mar","3","Fire","ELEC - Electrical Fire","B3","AFD","00-1801","3F","Code 3","-","(30313134, 97667047)"
"14020608","2014","Mar","4","Fire","TRASH - Trash Fire","B5","AFD","00-2202","3F","Code 3","-","(30234903, 97729841)"
"14035575","2014","Apr","16","Fire","DUMP - Dumpster Fire","B5","AFD","00-1504","3F","Code 3","-","(30272453, 97705871)"
"14035633","2014","Apr","16","Fire","ELEC - Electrical Fire","B2","AFD","00-3901","3F","Code 3","-","(30405086, 97853305)"
"14035711","2014","Apr","17","Fire","AUTO - Auto Fire","B1","AFD","00-1201","2F","Code 3","-","(30320813, 97753953)"
"14035921","2014","Apr","17","Fire","ELEC - Electrical Fire","B5","AFD","00-0702","3F","Code 3","-","(30251787, 97715326)"
"14035947","2014","Apr","17","Fire","DUMP - Dumpster Fire","B1","AFD","00-1204","3F","Code 3","-","(30327426, 97733785)"
"14035971","2014","Apr","17","Fire","ELEC - Electrical Fire","B5","AFD","00-0501","3F","Code 3","-","(30284471, 97679752)"
"14035987","2014","Apr","18","Fire","ELEC - Electrical Fire","B4","AFD","00-1705","3F","Code 3","-","(30236218, 97792953)"
"14036101","2014","Apr","18","Fire","AUTO - Auto Fire","B1","AFD","00-0902","2F","Code 3","-","(30317671, 97728435)"
"14036263","2014","Apr","18","Fire","ELEC - Electrical Fire","B4","AFD","00-1701","3F","Code 3","-","(30221394, 97772659)"
"14036283","2014","Apr","18","Fire","ELEC - Electrical Fire","B5","AFD","00-0503","3F","Code 3","-","(30297075, 97687539)"
"14036316","2014","Apr","18","Fire","TRASH - Trash Fire","B4","AFD","00-2005","3F","Code 3","-","(30197935, 97789763)"
"14036331","2014","Apr","18","Fire","TRASH - Trash Fire","B4","AFD","00-2002","3F","Code 3","-","(30203228, 97827302)"
"14036343","2014","Apr","18","Fire","TRASH - Trash Fire","B5","AFD","00-0603","3F","Code 3","-","(30243411, 97758364)"
"14020720","2014","Mar","4","Fire","DUMP - Dumpster Fire","B4","AFD","00-1101","3F","Code 3","-","(30258543, 97759231)"
"14020748","2014","Mar","4","Fire","ELEC - Electrical Fire","B3","AFD","00-2601","3F","Code 3","-","(30301058, 97641792)"
"14036483","2014","Apr","19","Fire","AUTO - Auto Fire","B2","AFD","00-2502","2F","Code 3","-","(30414113, 97746087)"
"14036496","2014","Apr","19","Fire","AUTO - Auto Fire","B4","AFD","00-2901","2F","Code 3","-","(30211378, 97831945)"
"14036537","2014","Apr","19","Fire","TRASH - Trash Fire","B1","AFD","00-0101","3F","Code 1","-","(30260567, 97734617)"
"14036540","2014","Apr","19","Fire","TRASH - Trash Fire","B4","AFD","00-2906","3F","Code 3","-","(30184032, 97857552)"
"14036549","2014","Apr","19","Fire","GRASS - Small Grass Fire","B5","AFD","00-4208","3F","Left Blank","-","(30210025, 97620186)"
"14036570","2014","Apr","19","Fire","TRASH - Trash Fire","B4","AFD","00-3701","3F","Left Blank","-","(30253618, 97895006)"
"14020846","2014","Mar","4","Fire","TRASH - Trash Fire","B5","AFD","00-2206","3F","Code 3","-","(30220155, 97693554)"
"14020867","2014","Mar","4","Fire","BBQ - Unsafe Cooking","B4","AFD","00-2903","4F","Code 1","-","(30177011, 97826596)"
"14020893","2014","Mar","4","Fire","GRASS - Small Grass Fire","B3","AFD","00-4004","3F","Code 3","-","(30387004, 97648592)"
"14020899","2014","Mar","4","Fire","AUTO - Auto Fire","B3","AFD","00-0805","2F","Code 3","-","(30356155, 97730896)"
"14021206","2014","Mar","5","Fire","BBQ - Unsafe Cooking","B5","AFD","00-2204","4F","Code 1","-","(30232049, 97718725)"
"14036702","2014","Apr","20","Fire","AUTO - Auto Fire","B1","AFD","00-0303","2F","Code 3","-","(30288519, 97723724)"
"14021322","2014","Mar","6","Fire","AUTO - Auto Fire","B2","AFD","00-3403","2F","Code 3","-","(30476099, 97800765)"
"14036854","2014","Apr","20","Fire","TRASH - Trash Fire","B2","AFD","00-2103","3F","Left Blank","-","(30384576, 97751699)"
"14036868","2014","Apr","20","Fire","TRASH - Trash Fire","B2","AFD","00-2501","3F","Code 3","-","(30423164, 97749087)"
"14036932","2014","Apr","20","Fire","ELEC - Electrical Fire","B3","AFD","00-1801","3F","Code 3","-","(30309301, 97681117)"
"14036955","2014","Apr","20","Fire","TRASH - Trash Fire","B1","AFD","00-0903","3F","Code 3","-","(30316871, 97719416)"
"14036993","2014","Apr","21","Fire","AUTO - Auto Fire","B3","AFD","00-2305","2F","Code 3","-","(30349147, 97696442)"
"14036994","2014","Apr","21","Fire","AUTO - Auto Fire","B3","AFD","00-1406","2F","Code 3","-","(30308911, 97710885)"
"14037021","2014","Apr","21","Fire","ELEC - Electrical Fire","B3","AFD","00-3001","3F","Code 3","-","(30371736, 97696061)"
"14036757","2014","Apr","20","Fire","ELEC - Electrical Fire","B2","AFD","00-2502","3F","Code 3","-","(0.0, 0.0)"
"14021366","2014","Mar","6","Fire","AUTO - Auto Fire","B5","AFD","00-4201","2F","Code 3","-","(30210476, 97653405)"
"14037178","2014","Apr","21","Fire","GRASS - Small Grass Fire","B3","AFD","00-2801","3F","Code 3","-","(30424463, 97671895)"
"14037235","2014","Apr","21","Fire","DUMP - Dumpster Fire","B3","AFD","00-2601","3F","Code 3","-","(30294255, 97626021)"
"14037266","2014","Apr","21","Fire","TRASH - Trash Fire","B3","AFD","00-2306","3F","Code 3","-","(30360864, 97693422)"
"14021419","2014","Mar","6","Fire","AUTO - Auto Fire","B3","AFD","00-2801","2F","Code 3","-","(30412271, 97673894)"
"14021520","2014","Mar","6","Fire","TRASH - Trash Fire","B4","AFD","00-3606","3F","Code 3","-","(30192709, 97794222)"
"14037489","2014","Apr","22","Fire","ELEC - Electrical Fire","B1","AFD","00-1002","3F","Code 3","-","(30295717, 97760964)"
"14021586","2014","Mar","7","Fire","ELEC - Electrical Fire","B5","AFD","00-0501","3F","Code 3","-","(30269317, 97689477)"
"14021596","2014","Mar","7","Fire","TRASH - Trash Fire","B5","AFD","00-4204","3F","Code 3","-","(30202929, 97639278)"
"14037600","2014","Apr","22","Fire","TRASH - Trash Fire","B4","AFD","00-3703","3F","Code 3","-","(30239824, 97888275)"
"14037620","2014","Apr","22","Fire","AUTO - Auto Fire","B3","AFD","00-0807","2F","Code 3","-","(30395775, 97745819)"
"14037700","2014","Apr","23","Fire","TRASH - Trash Fire","B5","AFD","00-2202","3F","Code 3","-","(30235959, 97728493)"
"14037848","2014","Apr","23","Fire","TRASH - Trash Fire","B4","AFD","00-2901","3F","Code 1","-","(30207326, 97854165)"
"14037861","2014","Apr","23","Fire","AUTO - Auto Fire","B4","AFD","00-2904","2F","Code 3","-","(30173724, 97823807)"
"14037865","2014","Apr","23","Fire","GRASS - Small Grass Fire","B5","AFD","00-4201","3F","Code 3","-","(30212778, 97658889)"
"14037866","2014","Apr","23","Fire","GRASS - Small Grass Fire","B5","AFD","00-4201","3F","Code 3","-","(30222321, 97678288)"
"14037994","2014","Apr","23","Fire","TRASH - Trash Fire","B5","AFD","00-1504","3F","Left Blank","-","(30277572, 97700863)"
"14038153","2014","Apr","24","Fire","ELEC - Electrical Fire","B3","AFD","00-2803","3F","Code 3","-","(30412474, 97689251)"
"14021718","2014","Mar","7","Fire","TRASH - Trash Fire","B3","AFD","00-2306","3F","Code 3","-","(30356705, 97698367)"
"14038220","2014","Apr","24","Fire","TRASH - Trash Fire","B4","AFD","00-3701","3F","Code 3","-","(30246776, 97880251)"
"14021841","2014","Mar","7","Fire","TRASH - Trash Fire","B4","AFD","00-3205","3F","Left Blank","-","(30254395, 97808078)"
"14021850","2014","Mar","7","Fire","TRASH - Trash Fire","B4","AFD","00-3205","3F","Left Blank","-","(30254395, 97808078)"
"14021853","2014","Mar","7","Fire","GRASS - Small Grass Fire","B5","AFD","00-2401","3F","Code 3","-","(30187891, 97739391)"
"14021855","2014","Mar","7","Fire","AUTO - Auto Fire","B3","AFD","00-1405","2F","Code 3","-","(30299921, 97716618)"
"14021903","2014","Mar","7","Fire","AUTO - Auto Fire","B4","AFD","00-2005","2F","Code 3","-","(30197108, 97787848)"
"14038285","2014","Apr","24","Fire","TRASH - Trash Fire","B5","AFD","00-0602","3F","Code 3","-","(30234416, 97751042)"
"14021949","2014","Mar","7","Fire","GRASS - Small Grass Fire","B3","AFD","00-2805","3F","Code 3","-","(30396642, 97726415)"
"14021953","2014","Mar","7","Fire","TRASH - Trash Fire","B1","AFD","00-0301","3F","Code 3","-","(30290775, 97746289)"
"14038380","2014","Apr","24","Fire","ELEC - Electrical Fire","B3","AFD","00-3002","3F","Code 3","-","(30401598, 97705512)"
"14038453","2014","Apr","25","Fire","AUTO - Auto Fire","B5","AFD","00-1502","2F","Code 3","-","(30237536, 97686826)"
"14022008","2014","Mar","8","Fire","TRASH - Trash Fire","B5","AFD","00-2201","3F","Code 3","-","(30227462, 97727776)"
"14022178","2014","Mar","8","Fire","ELEC - Electrical Fire","B4","AFD","00-2703","3F","Code 3","-","(30242452, 97816825)"
"14022245","2014","Mar","8","Fire","AUTO - Auto Fire","B2","AFD","00-3401","2F","Code 3","-","(30449525, 97791174)"
"14022263","2014","Mar","8","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2304","4F","Code 1","-","(30354368, 97685714)"
"14022355","2014","Mar","9","Fire","BOX -Structure Fire","B3","AFD","00-1803","1F","Code 1","-","(30319975, 97693092)"
"14038514","2014","Apr","25","Fire","GRASS - Small Grass Fire","B3","AFD","00-2304","3F","Code 3","-","(30335061, 97691005)"
"14038516","2014","Apr","25","Fire","GRASS - Small Grass Fire","B3","AFD","00-2303","3F","Code 3","-","(30332608, 97685649)"
"14038594","2014","Apr","25","Fire","GRASS - Small Grass Fire","B2","AFD","00-2502","3F","Code 3","-","(30401556, 97745632)"
"14038695","2014","Apr","25","Fire","ELEC - Electrical Fire","B3","AFD","00-0802","3F","Code 3","-","(30358309, 97699648)"
"14038711","2014","Apr","25","Fire","TRASH - Trash Fire","B2","AFD","00-2101","3F","Code 3","-","(30356289, 97755573)"
"14022561","2014","Mar","9","Fire","TRASH - Trash Fire","B5","AFD","00-0501","3F","Code 3","-","(30271324, 97691861)"
"14038748","2014","Apr","26","Fire","DUMP - Dumpster Fire","B4","AFD","00-3607","3F","Code 3","-","(30191998, 97775475)"
"14038802","2014","Apr","26","Fire","AUTO - Auto Fire","B2","AFD","00-2502","2F","Code 3","-","(30403719, 97745971)"
"14038854","2014","Apr","26","Fire","DUMP - Dumpster Fire","B3","AFD","00-3004","3F","Code 3","-","(30394254, 97671294)"
"14038856","2014","Apr","26","Fire","ELEC - Electrical Fire","B3","AFD","00-2306","3F","Code 1","-","(30362054, 97689508)"
"14038942","2014","Apr","26","Fire","ELEC - Electrical Fire","B3","AFD","00-2301","3F","Code 3","-","(30359599, 97685152)"
"14039008","2014","Apr","26","Fire","BBQ - Unsafe Cooking","B3","AFD","00-2303","4F","Code 3","-","(30328919, 97677578)"
"14039146","2014","Apr","27","Fire","DUMP - Dumpster Fire","B3","AFD","00-2301","3F","Code 3","-","(30359599, 97685152)"
"14039196","2014","Apr","27","Fire","ELEC - Electrical Fire","B3","AFD","00-2805","3F","Code 3","-","(30401326, 97726469)"
"14039211","2014","Apr","27","Fire","TRASH - Trash Fire","B4","AFD","00-3606","3F","Code 3","-","(30197108, 97787848)"
"14039215","2014","Apr","27","Fire","AUTO - Auto Fire","B1","AFD","00-0101","2F","Code 3","-","(30256017, 97736859)"
"14039217","2014","Apr","27","Fire","AUTO - Auto Fire","B5","AFD","00-2401","2F","Code 3","-","(30192265, 97747154)"
"14039257","2014","Apr","27","Fire","AUTO - Auto Fire","B3","AFD","00-0807","2F","Code 3","-","(30387612, 97743198)"
