"id","sensor_id","location_name","location","timestamp","voltage_y","voltage_x","voltage_ratio","air_temp_secondary","temp_surface","condition_code_displayed","condition_code_measured","condition_text_displayed","condition_text_measured","friction_code_displayed","friction_code_measured","friction_value_displayed","friction_value_measured","dirty_lens_score","grip_text","relative_humidity","air_temp_primary","air_temp_tertiary","status_code"
"420067","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:12:38.000","3035","2869","1.058","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.29","-102"
"420068","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:13:39.000","3021","2874","1.051","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.28","-102"
"410624","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T17:00:54.000","1038","1074","0.966","8.85","9.81","2","2","WT1","WT1","4","4","0.6","0.6","4","GOOD","92.21","8.58","17.93","101"
"410625","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T17:01:54.000","1811","2057","0.88","8.83","9.81","2","1","WT1","DRY","4","2","0.6","0.8","1","GOOD","92.65","8.58","17.93","101"
"410626","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T17:02:55.000","1087","1121","0.969","8.85","9.93","2","2","WT1","WT1","4","4","0.6","0.6","4","GOOD","92.33","8.58","17.91","101"
"410627","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T17:03:55.000","1050","1087","0.966","8.85","9.77","2","2","WT1","WT1","4","4","0.6","0.6","4","GOOD","92.68","8.58","17.91","101"
"420069","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:14:39.000","3068","2851","1.076","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.3","-102"
"410401","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:05:22.000","840","890","0.944","10.61","12.29","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.98","10.34","19.86","101"
"410402","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:05:22.000","877","413","2.124","11.77","12.63","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","79.18","11.75","29.77","-102"
"410403","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:06:22.000","835","894","0.934","10.65","12.21","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.89","10.34","19.83","101"
"410404","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:06:22.000","872","397","2.197","11.81","12.71","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","79.24","11.78","29.83","-102"
"410405","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:07:23.000","828","891","0.929","10.55","12.25","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.72","10.28","19.8","101"
"410406","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:07:23.000","880","400","2.198","11.83","12.73","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","79.3","11.82","29.83","-102"
"410407","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:08:23.000","821","893","0.919","10.51","12.13","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.21","10.26","19.78","101"
"410408","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:08:23.000","880","419","2.102","11.83","12.71","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","78.86","11.81","29.84","-102"
"410409","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:09:23.000","839","916","0.916","10.45","12.09","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.08","10.2","19.75","101"
"410410","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:09:23.000","874","426","2.052","11.79","12.71","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","78.19","11.77","29.88","-102"
"471162","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:47:18.000","1534","1603","0.957","9.27","12.19","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","62.05","8.89","18.24","101"
"471163","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-01T22:48:14.000","2812","2521","1.115","16.05","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","31.86","16.07","34.31","-102"
"471164","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:48:18.000","1790","1741","1.028","15.73","13.33","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.05","15.52","26.02","101"
"440031","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:17:58.000","1757","1734","1.013","-0.39","2.29","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","84.09","-0.72","8.01","101"
"429903","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:10:22.000","2396","2283","1.049","15.99","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","30.6","15.9","30.75","-102"
"429904","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:10:33.000","1789","1871","0.956","5.73","8.73","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","73.67","5.33","14.49","101"
"429905","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:11:33.000","1753","1874","0.936","5.71","8.77","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","74.36","5.33","14.45","101"
"429906","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:12:33.000","1696","1861","0.911","5.65","8.67","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","74.36","5.32","14.42","101"
"429907","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:13:23.000","2388","2282","1.047","15.99","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","30.6","15.9","31.0","-102"
"420070","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:15:39.000","3004","2864","1.049","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.35","-102"
"420071","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:16:40.000","2987","2821","1.059","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.35","-102"
"420072","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:17:40.000","3034","2864","1.059","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.29","-102"
"420073","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:18:40.000","2969","2797","1.062","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.29","-102"
"420074","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:19:41.000","3000","2830","1.06","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.3","-102"
"429908","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:13:33.000","1664","1869","0.89","5.69","8.69","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","74.05","5.3","14.4","101"
"429909","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-13T21:14:24.000","2386","2233","1.068","15.99","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","30.6","15.9","31.04","-102"
"429910","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:14:33.000","1630","1872","0.871","5.65","8.63","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","74.08","5.28","14.37","101"
"420075","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:20:41.000","3077","2811","1.095","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.31","-102"
"420076","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:21:41.000","2939","2614","1.124","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.31","-102"
"420077","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:22:42.000","3084","2895","1.065","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.31","-102"
"420078","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:23:42.000","3048","2901","1.051","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.27","-102"
"420079","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:24:42.000","3104","2935","1.057","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.28","-102"
"420215","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:48:10.000","3082","2844","1.084","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.57","-102"
"420216","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T07:49:10.000","3056","2879","1.061","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.63","-102"
"440032","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:18:59.000","1758","1730","1.016","-0.43","2.13","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","83.49","-0.72","8.01","101"
"440033","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:19:59.000","1761","1730","1.018","-0.53","2.15","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.51","-0.75","8.01","101"
"471165","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:48:18.000","1541","1607","0.959","9.23","12.13","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","60.4","8.83","18.22","101"
"459999","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-27T01:00:17.000","841","877","0.96","3.79","3.49","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.58","3.52","12.62","101"
"460000","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-27T01:00:50.000","669","418","1.602","2.47","2.11","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","98.84","2.22","12.69","101"
"460001","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-27T01:01:17.000","835","880","0.949","3.77","3.47","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.58","3.53","12.61","101"
"460002","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-27T01:01:50.000","667","418","1.596","2.45","2.21","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","98.78","2.21","12.69","101"
"440034","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:20:59.000","1761","1730","1.018","-0.57","2.13","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.3","-0.76","8.01","101"
"410411","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:10:23.000","818","906","0.903","10.47","12.19","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.32","10.2","19.73","101"
"410412","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:10:23.000","889","414","2.147","11.75","12.63","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","78.14","11.77","29.94","-102"
"410413","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:11:24.000","813","904","0.9","10.37","12.03","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","90.98","10.16","19.7","101"
"410414","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:11:24.000","882","433","2.034","11.77","12.71","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","78.46","11.78","29.96","-102"
"410415","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:12:24.000","806","891","0.904","10.47","12.01","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.29","10.19","19.67","101"
"410416","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:12:24.000","895","436","2.053","11.83","12.73","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","78.86","11.82","29.92","-102"
"410417","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:13:24.000","806","899","0.897","10.45","12.03","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.53","10.19","19.64","101"
"410418","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:13:24.000","899","448","2.005","11.79","12.63","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","78.21","11.78","29.97","-102"
"410419","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:14:24.000","806","902","0.893","10.51","12.07","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.3","10.21","19.61","101"
"410420","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:14:25.000","874","441","1.983","11.69","12.55","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","76.87","11.71","29.96","-102"
"440035","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:21:59.000","1759","1730","1.017","-0.61","2.11","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.24","-0.77","8.0","101"
"429911","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:15:33.000","1617","1875","0.862","5.61","8.57","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","74.05","5.25","14.35","101"
"429912","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:16:34.000","1602","1875","0.854","5.61","8.57","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","73.95","5.22","14.31","101"
"429913","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:17:34.000","1917","2112","0.908","5.59","8.49","1","1","DRY","DRY","3","2","0.7","0.8","0","GOOD","74.25","5.2","14.28","101"
"429914","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:18:34.000","1589","1872","0.849","5.57","8.59","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","74.62","5.17","14.25","101"
"440036","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:22:59.000","1762","1733","1.017","-0.59","1.99","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.21","-0.81","8.0","101"
"420080","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:25:43.000","3081","2916","1.057","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.22","-102"
"420081","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:26:43.000","3098","2868","1.08","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.26","-102"
"420082","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:27:43.000","3071","2857","1.075","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.29","-102"
"420083","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:28:44.000","3100","2927","1.059","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.26","-102"
"420084","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-08T06:29:44.000","3082","2874","1.072","12.69","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","43.5","12.57","21.18","-102"
"460003","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-27T01:02:17.000","836","875","0.955","3.77","3.49","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.55","3.53","12.61","101"
"429915","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:19:34.000","1576","1861","0.847","5.53","8.47","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","74.43","5.15","14.23","101"
"460004","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-27T01:02:51.000","668","416","1.604","2.43","2.19","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","98.84","2.22","12.69","101"
"449491","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:08:03.000","1433","1302","1.101","-1.03","100.1","1","1","DRY","DRY","8","8","0.7","0.7","4","GOOD","82.59","-1.15","17.09","-102"
"460005","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-27T01:03:18.000","832","873","0.952","3.81","3.51","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.67","3.53","12.61","101"
"460006","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-27T01:03:51.000","669","415","1.612","2.41","2.13","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","98.84","2.22","12.7","101"
"460007","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-27T01:04:18.000","835","877","0.953","3.81","3.49","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","93.69","3.53","12.62","101"
"460008","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-27T01:04:51.000","670","416","1.61","2.47","2.13","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","98.84","2.22","12.7","101"
"449510","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-24T05:20:02.000","1325","1061","1.249","-1.03","100.1","1","1","DRY","DRY","9","9","0.67","0.67","4","GOOD","82.59","-1.15","17.0","-102"
"449511","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:20:19.000","672","459","1.463","-3.21","-2.27","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.28","-3.5","7.28","101"
"440038","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:25:00.000","1770","1729","1.024","-0.59","2.07","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.29","-0.87","7.97","101"
"440039","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:26:00.000","1774","1731","1.025","-0.61","2.09","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.26","-0.9","7.96","101"
"440040","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:27:01.000","1773","1730","1.025","-0.65","1.97","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.38","-0.95","7.95","101"
"440041","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:28:01.000","1773","1731","1.024","-0.69","2.07","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.54","-0.97","7.93","101"
"440042","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:29:01.000","1772","1733","1.023","-0.73","2.07","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.46","-1.0","7.91","101"
"449512","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:21:20.000","674","459","1.468","-3.19","-2.03","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.53","-3.46","7.29","101"
"449513","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:22:20.000","674","455","1.48","-3.17","-2.25","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.53","-3.45","7.32","101"
"449514","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:23:20.000","673","457","1.473","-3.17","-2.23","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.56","-3.42","7.33","101"
"449515","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-02-24T05:24:20.000","674","455","1.48","-3.19","-2.31","3","3","WT2","WT2","9","9","0.4","0.4","4","FAIR","95.26","-3.43","7.35","101"
"410421","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:15:25.000","813","899","0.905","10.45","11.93","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.14","10.18","19.57","101"
"410422","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:15:25.000","905","454","1.992","11.69","12.53","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","76.74","11.71","30.03","-102"
"410424","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:16:25.000","806","905","0.891","10.43","12.01","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.08","10.14","19.55","101"
"410423","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:16:25.000","895","464","1.929","11.71","12.53","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","76.34","11.74","29.97","-102"
"410426","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:17:25.000","902","458","1.971","11.71","12.53","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","75.63","11.72","29.99","-102"
"410425","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:17:25.000","961","1011","0.95","10.43","11.95","2","2","WT1","WT1","5","4","0.5","0.6","4","FAIR","93.08","10.18","19.53","101"
"410427","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:18:26.000","808","896","0.902","10.39","11.85","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.43","10.11","19.51","101"
"410428","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:18:26.000","901","471","1.912","11.71","12.53","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","76.0","11.74","29.99","-102"
"410429","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-02T15:19:26.000","817","912","0.896","10.39","11.73","2","2","WT1","WT1","5","5","0.5","0.5","4","FAIR","92.29","10.08","19.49","101"
"410430","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-02-02T15:19:26.000","904","475","1.902","11.67","12.39","3","3","WT2","WT2","12","12","0.55","0.55","4","FAIR","75.39","11.71","29.96","-102"
"471166","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-01T22:49:14.000","2817","2546","1.106","16.05","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","31.86","16.07","34.23","-102"
"471167","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-01T22:49:18.000","1791","1736","1.032","15.69","13.35","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","30.13","15.48","25.98","101"
"429916","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:20:35.000","1580","1864","0.847","5.49","8.47","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","74.27","5.08","14.2","101"
"429917","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:21:35.000","1582","1863","0.849","5.45","8.49","1","1","DRY","DRY","3","3","0.7","0.7","5","GOOD","75.2","5.07","14.17","101"
"429918","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:22:35.000","1578","1863","0.847","5.43","8.51","1","1","DRY","DRY","3","3","0.7","0.7","5","GOOD","75.2","5.04","14.15","101"
"429919","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:23:35.000","1581","1863","0.849","5.43","8.51","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","75.61","5.04","14.12","101"
"420085","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-08T06:29:51.000","2065","2366","0.873","-2.73","0.01","1","1","DRY","DRY","2","2","0.8","0.8","1","GOOD","96.51","-2.91","-4.47","101"
"429920","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-13T21:24:36.000","1581","1864","0.848","5.41","8.47","1","1","DRY","DRY","3","3","0.7","0.7","6","GOOD","75.72","5.02","14.1","101"
"471168","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-01T22:49:18.000","1547","1608","0.962","9.21","12.11","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","59.93","8.8","18.19","101"
"507028","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-12T04:02:23.000","2305","2206","1.045","3.27","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","46.23","3.19","19.21","-102"
"507029","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-12T04:02:46.000","1785","1674","1.066","-0.71","-3.13","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","52.05","-0.97","9.43","101"
"440037","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-02-19T03:24:00.000","1768","1730","1.022","-0.61","2.07","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","82.32","-0.83","7.99","101"
"507030","2","FM 2222 RD / LAKEWOOD DR","POINT (-97.7877274 30.3589134)","2022-03-12T04:03:23.000","1697","1639","1.036","-1.05","-1.59","1","1","DRY","DRY","3","3","0.7","0.7","4","GOOD","60.41","-1.42","7.55","101"
"507031","1","11TH ST / 35 SVRD","POINT (-97.7324753 30.2703285)","2022-03-12T04:03:23.000","2343","2201","1.064","3.27","100.1","1","1","DRY","DRY","2","2","0.82","0.82","0","GOOD","46.23","3.19","19.15","-102"
"507032","3","LAKELINE BLVD / 183 HWY SVRD","POINT (-97.8019562 30.4800491)","2022-03-12T04:03:47.000","1783","1675","1.064","-0.77","-3.09","1","1","DRY","DRY","2","2","0.8","0.8","4","GOOD","51.94","-0.97","9.41","101"
