"house_no","fraction","hse_suff","street_nam","street_typ","st_dir","unit_no","city","state","zip","collection_day","collection_week"
"1112",,,"HENNINGER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1603",,,"PEARL","ST",,,"AUSTIN","TX","78701","FRIDAY","A"
"2906",,,"2ND","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"4231",,,"WESTLAKE","DR",,"UNIT G-3","AUSTIN","TX","78746","FRIDAY","A"
"1800",,,"WATERSTON","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"4",,,"SCOTT","CRES",,,"AUSTIN","TX","78703","FRIDAY","A"
"1706",,,"13TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2000",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1133",,,"SALINA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3211",,,"WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2702",,,"McCULLOUGH","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"5312",,,"SCOUT ISLAND","CIR","N",,"AUSTIN","TX","78731","FRIDAY","A"
"2502",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3212",,,"HILLVIEW","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"3101",,,"PERRY","LN",,,"AUSTIN","TX","78731","FRIDAY","A"
"4709",,,"HIGHLAND","TER",,,"AUSTIN","TX","78731","FRIDAY","A"
"92",,,"NAVASOTA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2803",,,"5TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1801",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2512",,,"MATTHEWS","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"3921",,,"BALCONES","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"3000",,"B","PRADO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1708",,"C","HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1120",,,"GUNTER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1806",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2005",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"610",,,"HARTHAN","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1801",,"A","18TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3305",,,"BOWMAN","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"4509",,,"BALCONES","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"3301",,,"PERRY","LN",,,"AUSTIN","TX","78731","FRIDAY","A"
"4711",,,"HIGHLAND","TER",,,"AUSTIN","TX","78731","FRIDAY","A"
"908",,"B","BRET","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"6007",,,"NORTHERN DANCER","DR",,,"AUSTIN","TX","78746","FRIDAY","A"
"1611",,,"11TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3001",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2909",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"3515",,,"WEBBERVILLE","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"2803",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2809",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2901",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2907",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2805",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2807",,,"GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2801",,"B","GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2801",,"A","GOODWIN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1410",,"B","ULIT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2201",,"B","EXPOSITION","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2109",,"B","PENNSYLVANIA","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1601",,,"MIRIAM","AVE",,"UNIT 200","AUSTIN","TX","78702","FRIDAY","A"
"1601",,,"MIRIAM","AVE",,"UNIT 210","AUSTIN","TX","78702","FRIDAY","A"
"1601",,,"MIRIAM","AVE",,"UNIT 215","AUSTIN","TX","78702","FRIDAY","A"
"1601",,,"MIRIAM","AVE",,"UNIT 216","AUSTIN","TX","78702","FRIDAY","A"
"1611",,"B","ULIT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1601",,,"MIRIAM","AVE",,"UNIT 18","AUSTIN","TX","78702","FRIDAY","A"
"5009",,,"RED BLUFF","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"1103",,,"LAMBIE","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"808",,"B","BAYLOR","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"31",,"A","CHALMERS","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1813",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1606",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2314",,,"7TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"713",,,"NEWMAN","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"3519",,,"FAWN","TRL",,,"AUSTIN","TX","78746","FRIDAY","A"
"1902",,,"CANTERBURY","ST",,"UNIT 1","AUSTIN","TX","78702","FRIDAY","A"
"3009",,,"KUHLMAN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1001",,,"EASON","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2215",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2203",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2505",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1507",,"B","ELTON","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1633",,"B","WATERSTON","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"905",,,"GULLETT","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"747",,"A","GUNTER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1906",,,"STAMFORD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1405",,,"HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1404",,"E","WOODLAWN","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1704",,,"SANCHEZ","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1511",,"B","PALMA","PLZ",,,"AUSTIN","TX","78703","FRIDAY","A"
"705",,,"WALLER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2928",,"A","12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1204",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1006",,,"15TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"5511",,,"COURTYARD","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"5100",,,"FAIRVIEW","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"1911",,,"TILLOTSON","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1206",,,"CHESTNUT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2203",,,"13TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3005",,,"KUHLMAN","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1809",,,"CLIFFORD","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1503",,,"PALMA","PLZ",,"UNIT 2","AUSTIN","TX","78703","FRIDAY","A"
"2101",,,"MATTHEWS","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1205",,"E","NORWALK","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1612",,"A","MIRIAM","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1710",,"B","NEW YORK","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2706",,,"CREST","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1708",,"A","HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1600",,"A","EXPOSITION","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1600",,,"MAPLE","AVE",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"1909",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2912",,,"PRADO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"808",,"C","BAYLOR","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2711",,,"SCENIC","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"800",,,"SAN ANTONIO","ST",,"UNIT 3","AUSTIN","TX","78701","FRIDAY","A"
"811",,"B","BLANCO","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"811",,"C","BLANCO","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"811",,"A","BLANCO","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"6200",,,"THURGOOD","AVE",,,"AUSTIN","TX","78721","FRIDAY","A"
"1008",,,"GLEN OAKS","CT",,,"AUSTIN","TX","78702","FRIDAY","A"
"2609",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1109",,,"WALTON","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"1205",,"F","NORWALK","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"917",,,"CALLE LIMON",,,,"AUSTIN","TX","78702","FRIDAY","A"
"2004",,,"STAMFORD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1913",,"B","DAVID","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1707",,,"FRANCIS","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"610",,,"VERMONT","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"600",,,"ALLEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2211",,"B","STAMFORD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2211",,"A","STAMFORD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2103",,,"FOREST","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"1610",,,"11TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2209",,,"NEWFIELD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2912",,,"WINDSOR","RD",,"UNIT 2","AUSTIN","TX","78703","FRIDAY","A"
"1503",,,"LORRAIN","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"907",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2206",,,"BOWMAN","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"2204",,,"TOWER","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"807",,,"16TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1800",,,"NEW YORK","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1156",,,"ANGELINA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3301",,,"CHERRY","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"3502",,,"CHERRY","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"3704",,,"MEREDITH","ST",,"UNIT 1","AUSTIN","TX","78703","FRIDAY","A"
"2508",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2302",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2111",,,"SCENIC","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"3304",,,"WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2202",,"C","13TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"5210",,,"SCOUT ISLAND","CIR","S",,"AUSTIN","TX","78731","FRIDAY","A"
"1307",,"A","3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"4614",,,"MADRONA","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2013",,"B","RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3206",,,"BENGSTON","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1006",,,"TILLERY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2103",,"A","EXPOSITION","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2109",,"A","PENNSYLVANIA","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1187",,"B","RIDGEWAY","DR",,,"AUSTIN","TX","78702","FRIDAY","A"
"2208",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2207",,,"FOREST","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"2911",,"B","5TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"610",,,"VERMONT","RD",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"3102",,,"LOOKOUT","LN",,,"AUSTIN","TX","78746","FRIDAY","A"
"1600",,,"MAPLE","AVE",,"UNIT 1","AUSTIN","TX","78702","FRIDAY","A"
"1604",,,"MAPLE","AVE",,"UNIT 1","AUSTIN","TX","78702","FRIDAY","A"
"1604",,,"MAPLE","AVE",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"95",,,"RAINEY","ST",,,"AUSTIN","TX","78701","FRIDAY","A"
"3106",,,"RIVERCREST","DR",,,"AUSTIN","TX","78746","FRIDAY","A"
"1201",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1203",,,"GARDEN","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"800",,,"SAN ANTONIO","ST",,"UNIT 1","AUSTIN","TX","78701","FRIDAY","A"
"1004",,"B","EASON","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2108",,,"11TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"2105",,,"11TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"1405",,,"KENT","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2520",,,"ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2505",,,"ENFIELD","RD",,"UNIT 1","AUSTIN","TX","78703","FRIDAY","A"
"1711",,,"VISTA","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1902",,,"DAVID","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1706",,,"WETHERSFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2105",,"B","HARTFORD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"2104",,,"BOWMAN","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"2203",,,"TOWNES","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"3402",,,"BRIDLE","PATH",,,"AUSTIN","TX","78703","FRIDAY","A"
"1007",,"A","7TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2103",,"B","16TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1310",,,"CONCHO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3513",,,"WINDSOR","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"1005",,,"BRASS","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"608",,,"22ND","ST","W",,"AUSTIN","TX","78705","FRIDAY","A"
"1803",,,"WILLOW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3703",,,"BONNELL","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"504",,,"TILLERY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"4900",,,"BALCONES","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2505",,,"ENFIELD","RD",,"UNIT 1-11","AUSTIN","TX","78703","FRIDAY","A"
"609",,"A","OAKLAND","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"1404",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1203",,,"TAYLOR","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1709",,,"HASKELL","ST",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"1105",,,"MERIDEN","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"5501",,,"STUART","CT",,,"AUSTIN","TX","78721","FRIDAY","A"
"2004",,"B","FOREST","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"1500",,,"ELTON","LN",,"UNIT 1","AUSTIN","TX","78703","FRIDAY","A"
"5005",,,"RED BLUFF","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"706",,,"HIGHLAND","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"1167",,,"RIDGEWAY","DR",,,"AUSTIN","TX","78702","FRIDAY","A"
"815",,,"SPRINGDALE","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
"2602",,,"WOODMONT","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"710",,,"PATTERSON","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"1710",,,"CONFEDERATE","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"3005",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"3014",,,"17TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2610",,,"3RD","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1300",,"B","4TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"806",,"E","BAYLOR","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"1607",,,"WOODLAWN","BLVD",,,"AUSTIN","TX","78703","FRIDAY","A"
"111",,,"NAVASOTA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1219",,,"CASTLE HILL","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"3711",,,"BRIDLE","PATH",,"UNIT 2","AUSTIN","TX","78703","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E","UNIT 1","AUSTIN","TX","78702","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E","UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E","UNIT 3","AUSTIN","TX","78702","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E","UNIT 4","AUSTIN","TX","78702","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E","UNIT 5","AUSTIN","TX","78702","FRIDAY","A"
"1300",,,"CESAR CHAVEZ","ST","E","UNIT 6","AUSTIN","TX","78702","FRIDAY","A"
"3305",,,"BRIDLE","PATH",,,"AUSTIN","TX","78703","FRIDAY","A"
"1505",,,"LORRAIN","ST",,"UNIT 3","AUSTIN","TX","78703","FRIDAY","A"
"2003",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1120",,,"CHICON","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1307",,,"COLETO","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2009",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2201",,,"14TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1411",,,"CHESTNUT","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"3001",,,"RIVA RIDGE","RD",,,"AUSTIN","TX","78746","FRIDAY","A"
"1302",,,"4TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"810",,,"SAN MARCOS","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"6006",,"B","TRACY LYNN","LN",,,"AUSTIN","TX","78721","FRIDAY","A"
"1200",,,"WINDSOR","RD",,"UNIT 5","AUSTIN","TX","78703","FRIDAY","A"
"1168",,,"WALLER","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1909",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1813",,"B","8TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"1124",,,"EMMITT","RUN",,,"AUSTIN","TX","78721","FRIDAY","A"
"2506",,"C","ENFIELD","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"3421",,,"BUNNY","RUN",,,"AUSTIN","TX","78746","FRIDAY","A"
"1621",,,"ENFIELD","RD",,"UNIT 1-A","AUSTIN","TX","78703","FRIDAY","A"
"2505",,,"ENFIELD","RD",,"UNIT 2-9","AUSTIN","TX","78703","FRIDAY","A"
"1708",,"B","HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"5900",,,"LUX","ST",,,"AUSTIN","TX","78721","FRIDAY","A"
"2213",,,"WINDSOR","RD","E",,"AUSTIN","TX","78703","FRIDAY","A"
"2902",,,"MILL REEF","CV",,,"AUSTIN","TX","78746","FRIDAY","A"
"6506",,,"WEST COURTYARD","DR",,,"AUSTIN","TX","78730","FRIDAY","A"
"703",,,"BAYLOR","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"4602",,,"CRESTWAY","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"2102",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1908",,,"RIVERVIEW","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2304",,,"SANTA MARIA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"4700",,,"GONZALES","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"4604",,,"GONZALES","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2509",,,"10TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2407",,,"DORMARION","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1400",,,"MARSHALL","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"2405",,,"TOWER","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1198",,,"ANGELINA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1804",,,"ROCKMOOR","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"2211",,,"9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2100",,,"S L DAVIS","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2502",,,"12TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2526",,,"TANGLEWOOD","TRL",,,"AUSTIN","TX","78703","FRIDAY","A"
"3420",,,"FOOTHILL","TER",,,"AUSTIN","TX","78731","FRIDAY","A"
"3406",,,"BARRANCA","CIR",,,"AUSTIN","TX","78731","FRIDAY","A"
"913",,,"BRASS","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2506",,,"4TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1184",,,"OAK GROVE","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"2209",,"A","9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"1103",,,"22ND 1/2","ST","W",,"AUSTIN","TX","78705","FRIDAY","A"
"5600",,,"CRAGGY","PT",,,"AUSTIN","TX","78731","FRIDAY","A"
"1729",,,"10TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"3015",,,"16TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2101",,,"GRISWOLD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1411",,,"NEWFIELD","LN",,,"AUSTIN","TX","78703","FRIDAY","A"
"1714",,,"CROMWELL HILL",,,,"AUSTIN","TX","78703","FRIDAY","A"
"2501",,,"TOWER","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"2301",,"A","SHOAL CREEK","BLVD",,,"AUSTIN","TX","78705","FRIDAY","A"
"3212",,,"BONNIE","RD",,,"AUSTIN","TX","78703","FRIDAY","A"
"3706",,"B","STEVENSON","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"2404",,"A","7TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"5602",,,"CRAGGY","PT",,,"AUSTIN","TX","78731","FRIDAY","A"
"2512",,"B","TARRYHILL","PL",,,"AUSTIN","TX","78703","FRIDAY","A"
"2530",,,"PECOS","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2606",,,"THOMAS","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"4432",,,"CRESTWAY","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"4603",,,"EDGEMONT","DR",,,"AUSTIN","TX","78731","FRIDAY","A"
"3405",,,"PERRY","LN",,,"AUSTIN","TX","78731","FRIDAY","A"
"2707",,,"PECOS","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"2209",,"B","9TH","ST","E",,"AUSTIN","TX","78702","FRIDAY","A"
"2202",,,"BONITA","ST",,,"AUSTIN","TX","78703","FRIDAY","A"
"702",,,"SAN ANTONIO","ST",,"UNIT 4","AUSTIN","TX","78701","FRIDAY","A"
"1911",,"B","CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1911",,"A","CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1907",,,"CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1300",,,"OLD 19TH","ST",,"UNIT 1","AUSTIN","TX","78705","FRIDAY","A"
"1300",,,"OLD 19TH","ST",,"UNIT 2","AUSTIN","TX","78705","FRIDAY","A"
"1915",,,"CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1913",,,"CLIFF","ST",,"UNIT 2","AUSTIN","TX","78705","FRIDAY","A"
"1901",,,"CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1913",,,"CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"1908",,,"CLIFF","ST",,,"AUSTIN","TX","78705","FRIDAY","A"
"712",,"B","16TH","ST","W",,"AUSTIN","TX","78701","FRIDAY","A"
"806",,,"16TH","ST","W",,"AUSTIN","TX","78701","FRIDAY","A"
"1512",,"A","PENNSYLVANIA","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"1708",,"H","HARVEY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"2001",,,"HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1507",,"B","HOLLY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1612",,,"CANTERBURY","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3205",,,"THOMPSON","ST",,"UNIT 2","AUSTIN","TX","78702","FRIDAY","A"
"2400",,,"9TH","ST","W",,"AUSTIN","TX","78703","FRIDAY","A"
"800",,,"SAN ANTONIO","ST",,"UNIT 5","AUSTIN","TX","78701","FRIDAY","A"
"3004",,,"GLEN RAE","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"1405",,,"POSSUM TROT",,,,"AUSTIN","TX","78703","FRIDAY","A"
"1405",,"B","POSSUM TROT",,,,"AUSTIN","TX","78703","FRIDAY","A"
"1013",,,"SHELLEY","AVE",,,"AUSTIN","TX","78703","FRIDAY","A"
"86",,,"CLARA","ST",,,"AUSTIN","TX","78702","FRIDAY","A"
"3317",,,"LOOKOUT","LN",,,"AUSTIN","TX","78746","FRIDAY","A"
"614",,,"WINFLO","DR",,,"AUSTIN","TX","78703","FRIDAY","A"
"1179",,,"OAK GROVE","AVE",,,"AUSTIN","TX","78702","FRIDAY","A"
"4805",,,"LYONS","RD",,,"AUSTIN","TX","78702","FRIDAY","A"
