"citation_number","citation_dates","citation_time","day_of_the_week","age","race","sex","tract"
"YE738841","2018-12-06T00:00:00.000","47","Thu","20","White","Male",
"YE738842","2018-12-06T00:00:00.000","47","Thu","20","White","Male",
"SE586752","2018-12-06T00:00:00.000","1955","Thu","34","White","Female",
"SE586751","2018-12-06T00:00:00.000","1955","Thu","34","White","Female",
"SE586748","2018-12-06T00:00:00.000","1415","Thu","46","White","Female",
"SE586747","2018-12-06T00:00:00.000","1415","Thu","46","White","Female",
"SE586738","2018-12-06T00:00:00.000","1203","Thu","45","White","Female",
"SE586737","2018-12-06T00:00:00.000","1136","Thu","38","White","Male",
"SE586739","2018-12-06T00:00:00.000","1214","Thu","31","Asian","Female",
"SE586744","2018-12-06T00:00:00.000","1335","Thu","71","Black","Male",
"SE586741","2018-12-06T00:00:00.000","1239","Thu","62","White","Male",
"YE670336","2018-12-06T00:00:00.000","108","Thu","49","Black","Male",
"SE586735","2018-12-06T00:00:00.000","1046","Thu","33","White","Male",
"SE586729","2018-12-06T00:00:00.000","846","Thu","42","White","Male",
"SE586731","2018-12-06T00:00:00.000","1013","Thu","38","White","Female",
"SE586723","2018-12-06T00:00:00.000","701","Thu","72","White","Male",
"SE586727","2018-12-06T00:00:00.000","813","Thu","47","White","Female",
"SE586732","2018-12-06T00:00:00.000","1025","Thu","63","White","Female",
"E201914","2018-12-06T00:00:00.000","1456","Thu","35","White","Male",
"E201917","2018-12-06T00:00:00.000","1546","Thu","69","White","Female",
"SE586733","2018-12-06T00:00:00.000","1033","Thu","60","White","Female",
"E201918","2018-12-06T00:00:00.000","1600","Thu","38","White","Male",
"YE670337","2018-12-06T00:00:00.000","108","Thu","49","Black","Male",
"SE586734","2018-12-06T00:00:00.000","1038","Thu","40","White","Female",
"E201916","2018-12-06T00:00:00.000","1530","Thu","45","White","Female",
"E201915","2018-12-06T00:00:00.000","1503","Thu","53","Black","Female",
"SE586725","2018-12-06T00:00:00.000","740","Thu","48","White","Female",
"YE943720","2018-12-05T00:00:00.000","1327","Wed","25","Black","Female",
"E201909","2018-12-05T00:00:00.000","932","Wed","22","White","Female",
"YE720831","2018-12-05T00:00:00.000","1247","Wed","70","White","Male",
"SE586716","2018-12-04T00:00:00.000","1254","Tue","50","White","Male",
"SE586713","2018-12-04T00:00:00.000","1215","Tue","62","White","Female",
"SE586717","2018-12-04T00:00:00.000","1254","Tue","50","White","Male",
"SE586714","2018-12-04T00:00:00.000","1215","Tue","62","White","Female",
"SE586706","2018-12-04T00:00:00.000","909","Tue","80","White","Male",
"SE586708","2018-12-04T00:00:00.000","1107","Tue","30","White","Female",
"SE586709","2018-12-04T00:00:00.000","1107","Tue","30","White","Female",
"SE586711","2018-12-04T00:00:00.000","1149","Tue","53","White","Male",
"E201907","2018-12-04T00:00:00.000","1530","Tue","53","White","Male",
"SE586704","2018-12-04T00:00:00.000","827","Tue","27","White","Male",
"E201908","2018-12-04T00:00:00.000","1543","Tue","34","White","Female",
"E201905","2018-12-04T00:00:00.000","1205","Tue","49","White","Male",
"E201904","2018-12-04T00:00:00.000","1119","Tue","52","White","Female",
"SE586721","2018-12-04T00:00:00.000","1958","Tue","32","Black","Male",
"SE586712","2018-12-04T00:00:00.000","1204","Tue","33","Black","Female",
"SE586715","2018-12-04T00:00:00.000","1253","Tue","66","White","Male",
"SE586707","2018-12-04T00:00:00.000","1105","Tue","55","White","Male",
"SE586718","2018-12-04T00:00:00.000","1301","Tue","33","White","Male",
"SE586710","2018-12-04T00:00:00.000","1127","Tue","41","White","Female",
"SE586702","2018-12-04T00:00:00.000","728","Tue","29","Black","Female",
"SE586719","2018-12-04T00:00:00.000","1334","Tue","36","White","Female",
"SE586705","2018-12-04T00:00:00.000","839","Tue","44","Asian","Male",
"SE586703","2018-12-04T00:00:00.000","753","Tue","30","White","Male",
"SE586699","2018-12-04T00:00:00.000","646","Tue","41","White","Female",
"SE586700","2018-12-04T00:00:00.000","646","Tue","41","White","Female",
"E201902","2018-12-04T00:00:00.000","918","Tue","52","White","Male",
"EV80264","2018-12-04T00:00:00.000","2338","Tue","47","Black","Male",
"SE586701","2018-12-04T00:00:00.000","708","Tue","46","White","Male",
"E201903","2018-12-04T00:00:00.000","1056","Tue","69","White","Female",
"E201906","2018-12-04T00:00:00.000","1324","Tue","49","White","Female",
"SE586720","2018-12-04T00:00:00.000","1340","Tue","56","White","Female",
"YE739167","2018-12-04T00:00:00.000","1027","Tue","38","White","Female",
"SE586678","2018-12-03T00:00:00.000","720","Mon","34","White","Male",
"SE586679","2018-12-03T00:00:00.000","841","Mon","65","White","Male",
"SE586680","2018-12-03T00:00:00.000","923","Mon","48","White","Female",
"EV85284","2018-12-03T00:00:00.000","1146","Mon","55","White","Female",
"SE586698","2018-12-03T00:00:00.000","1927","Mon","25","Black","Female",
"YE670125","2018-12-03T00:00:00.000","205","Mon","22","White","Female",
"YE670126","2018-12-03T00:00:00.000","205","Mon","22","White","Female",
"SE586696","2018-12-03T00:00:00.000","1927","Mon","25","Black","Female",
"SE586695","2018-12-03T00:00:00.000","1927","Mon","25","Black","Female",
"SE586697","2018-12-03T00:00:00.000","1927","Mon","25","Black","Female",
"YE739060","2018-12-03T00:00:00.000","1635","Mon","28","White","Male",
"SE586687","2018-12-03T00:00:00.000","1617","Mon","60","Black","Male",
"SE586692","2018-12-03T00:00:00.000","1736","Mon","35","Black","Male",
"SE586693","2018-12-03T00:00:00.000","1911","Mon","49","White","Male",
"SE586686","2018-12-03T00:00:00.000","1556","Mon","34","White","Male",
"SE586684","2018-12-03T00:00:00.000","1324","Mon","22","Black","Female",
"SE586694","2018-12-03T00:00:00.000","1927","Mon","25","Black","Female",
"YE739061","2018-12-03T00:00:00.000","1635","Mon","28","White","Male",
"SE586685","2018-12-03T00:00:00.000","1544","Mon","45","Black","Male",
"SE586688","2018-12-03T00:00:00.000","1623","Mon","49","White","Male",
"SE586690","2018-12-03T00:00:00.000","1630","Mon","45","Black","Male",
"SE586681","2018-12-03T00:00:00.000","936","Mon","70","White","Male",
"SE586691","2018-12-03T00:00:00.000","1644","Mon","36","Black","Female",
"SE586682","2018-12-03T00:00:00.000","936","Mon","70","White","Male",
"EV85283","2018-12-03T00:00:00.000","1200","Mon","56","White","Female",
"SE586683","2018-12-03T00:00:00.000","921","Mon","19","White","Male",
"E201901","2018-12-02T00:00:00.000","2045","Sun","38","Black","Female",
"SE586677","2018-12-02T00:00:00.000","1751","Sun","30","White","Male",
"SE586676","2018-12-02T00:00:00.000","1701","Sun","27","Asian","Female",
"EV86159","2018-12-01T00:00:00.000","19","Sat","25","Black","Female",
"YE739400","2018-12-01T00:00:00.000","2150","Sat","25","Unknown","Male",
"SE586674","2018-12-01T00:00:00.000","1855","Sat","49","White","Male",
"SE586675","2018-12-01T00:00:00.000","1855","Sat","49","White","Male",
"YE721630","2018-12-01T00:00:00.000","1453","Sat","70","Black","Male",
"EV85356","2018-11-30T00:00:00.000","1938","Fri",,"White","Male",
"YE738962","2018-11-30T00:00:00.000","2100","Fri","32","Black","Female",
"EV86158","2018-11-30T00:00:00.000","2318","Fri","24","White","Female",
"SE586667","2018-11-30T00:00:00.000","1307","Fri","31","White","Female",
"SE586668","2018-11-30T00:00:00.000","1307","Fri","31","White","Female",
"SE586669","2018-11-30T00:00:00.000","1320","Fri","54","Black","Male",
"SE586665","2018-11-30T00:00:00.000","1245","Fri","47","Black","Male",
"SE586664","2018-11-30T00:00:00.000","1229","Fri","56","White","Male",
"SE586666","2018-11-30T00:00:00.000","1245","Fri","47","Black","Male",
"SE586655","2018-11-30T00:00:00.000","1025","Fri","33","White","Female",
"SE586658","2018-11-30T00:00:00.000","1046","Fri","70","White","Male",
"SE586654","2018-11-30T00:00:00.000","1025","Fri","33","White","Female",
"SE586660","2018-11-30T00:00:00.000","1112","Fri","54","White","Male",
"SE586657","2018-11-30T00:00:00.000","1036","Fri","24","Black","Female",
"SE586659","2018-11-30T00:00:00.000","1044","Fri","61","White","Female",
"SE586656","2018-11-30T00:00:00.000","1036","Fri","24","Black","Female",
"SE586662","2018-11-30T00:00:00.000","1133","Fri","67","Black","Female",
"SE586661","2018-11-30T00:00:00.000","1110","Fri","49","White","Male",
"SE586650","2018-11-30T00:00:00.000","834","Fri","58","White","Male",
"SE586663","2018-11-30T00:00:00.000","1133","Fri","67","Black","Female",
"E201894","2018-11-30T00:00:00.000","833","Fri","32","Black","Female",
"E201895","2018-11-30T00:00:00.000","845","Fri","41","White","Female",
"E201896","2018-11-30T00:00:00.000","852","Fri","61","White","Male",
"E201899","2018-11-30T00:00:00.000","1103","Fri","22","Black","Male",
"SE586644","2018-11-30T00:00:00.000","649","Fri","68","White","Male",
"E201900","2018-11-30T00:00:00.000","1334","Fri","58","White","Male",
"SE586645","2018-11-30T00:00:00.000","732","Fri","26","White","Female",
"SE586646","2018-11-30T00:00:00.000","749","Fri","40","White","Male",
"SE586647","2018-11-30T00:00:00.000","802","Fri","52","White","Male",
"SE586652","2018-11-30T00:00:00.000","903","Fri","28","White","Female",
"SE586653","2018-11-30T00:00:00.000","953","Fri","27","White","Male",
"SE586649","2018-11-30T00:00:00.000","823","Fri","42","Black","Male",
"SE586670","2018-11-30T00:00:00.000","1346","Fri","56","White","Male",
"SE586671","2018-11-30T00:00:00.000","1346","Fri","56","White","Male",
"E201897","2018-11-30T00:00:00.000","1009","Fri","21","Black","Female",
"SE586648","2018-11-30T00:00:00.000","812","Fri","34","White","Female",
"SE586651","2018-11-30T00:00:00.000","846","Fri","28","White","Female",
"E201898","2018-11-30T00:00:00.000","1049","Fri","36","White","Male",
"E201892","2018-11-29T00:00:00.000","1606","Thu","55","White","Male",
"E201893","2018-11-29T00:00:00.000","1619","Thu","27","White","Female",
"E201890","2018-11-29T00:00:00.000","1206","Thu","37","White","Female",
"SE586641","2018-11-29T00:00:00.000","1732","Thu","23","Asian","Male",
"SE586633","2018-11-29T00:00:00.000","1101","Thu","60","White","Female",
"SE586642","2018-11-29T00:00:00.000","1918","Thu","33","White","Male",
"SE586630","2018-11-29T00:00:00.000","1032","Thu","21","White","Female",
"E201888","2018-11-29T00:00:00.000","957","Thu","35","White","Male",
"SE586631","2018-11-29T00:00:00.000","1032","Thu","21","White","Female",
"SE586627","2018-11-29T00:00:00.000","1009","Thu","35","White","Male",
"SE586626","2018-11-29T00:00:00.000","1009","Thu","35","White","Male",
"SE586625","2018-11-29T00:00:00.000","1009","Thu","35","White","Male",
"SE586618","2018-11-29T00:00:00.000","829","Thu","25","White","Female",
"SE586629","2018-11-29T00:00:00.000","1032","Thu","71","White","Female",
"E201889","2018-11-29T00:00:00.000","1208","Thu","72","White","Female",
"SE586624","2018-11-29T00:00:00.000","1002","Thu","47","White","Female",
"SE586614","2018-11-29T00:00:00.000","739","Thu","27","White","Female",
"SE586615","2018-11-29T00:00:00.000","753","Thu","35","White","Female",
"SE586616","2018-11-29T00:00:00.000","803","Thu","43","White","Female",
"SE586619","2018-11-29T00:00:00.000","846","Thu","34","White","Male",
"YE739233","2018-11-29T00:00:00.000","1740","Thu","17","White","Male",
"YE739234","2018-11-29T00:00:00.000","1740","Thu","17","White","Male",
"SE586639","2018-11-29T00:00:00.000","1533","Thu","33","White","Female",
"SE586638","2018-11-29T00:00:00.000","1531","Thu","52","Black","Male",
"SE586640","2018-11-29T00:00:00.000","1636","Thu","44","White","Female",
"SE586643","2018-11-29T00:00:00.000","1928","Thu","24","White","Female",
"YE720829","2018-11-29T00:00:00.000","1210","Thu","51","White","Female",
"YE720830","2018-11-29T00:00:00.000","1210","Thu","51","White","Female",
"YE738724","2018-11-29T00:00:00.000","2300","Thu","62","Black","Female",
"SE586637","2018-11-29T00:00:00.000","1239","Thu","37","White","Male",
"YE738723","2018-11-29T00:00:00.000","2300","Thu","62","Black","Female",
"SE586622","2018-11-29T00:00:00.000","903","Thu","29","White","Male",
"SE586623","2018-11-29T00:00:00.000","912","Thu","44","White","Female",
"SE586620","2018-11-29T00:00:00.000","852","Thu","57","White","Male",
"SE586621","2018-11-29T00:00:00.000","859","Thu","36","White","Male",
"SE586628","2018-11-29T00:00:00.000","954","Thu","21","White","Male",
"E201891","2018-11-29T00:00:00.000","1554","Thu","51","White","Female",
"SE586613","2018-11-29T00:00:00.000","726","Thu","28","White","Female",
"SE586632","2018-11-29T00:00:00.000","1047","Thu","30","Asian","Female",
"SE586634","2018-11-29T00:00:00.000","1114","Thu","30","Black","Female",
"SE586635","2018-11-29T00:00:00.000","1139","Thu","39","White","Male",
"SE586636","2018-11-29T00:00:00.000","1235","Thu","44","White","Female",
"YE738986","2018-11-29T00:00:00.000","815","Thu","42","White","Male",
"YE739232","2018-11-29T00:00:00.000","1740","Thu","17","White","Male",
"E201885","2018-11-28T00:00:00.000","1707","Wed","44","White","Male",
"E201886","2018-11-28T00:00:00.000","1828","Wed","68","Black","Male",
"E201882","2018-11-28T00:00:00.000","1451","Wed","51","White","Female",
"E201887","2018-11-28T00:00:00.000","2118","Wed","24","Asian","Male",
"SE586600","2018-11-28T00:00:00.000","816","Wed","36","Black","Male",
"E201884","2018-11-28T00:00:00.000","1610","Wed","44","White","Female",
"SE586601","2018-11-28T00:00:00.000","954","Wed","21","Black","Male",
"YE720732","2018-11-28T00:00:00.000","1749","Wed","58","Black","Male",
"SE586609","2018-11-28T00:00:00.000","1533","Wed","16","White","Female",
"SE586611","2018-11-28T00:00:00.000","1850","Wed","31","White","Male",
"YE670335","2018-11-28T00:00:00.000","57","Wed","43","Asian","Male",
"YE720733","2018-11-28T00:00:00.000","1749","Wed","58","Black","Male",
"E201883","2018-11-28T00:00:00.000","1526","Wed","26","White","Female",
"YE720731","2018-11-28T00:00:00.000","1749","Wed","58","Black","Male",
"E201880","2018-11-28T00:00:00.000","1311","Wed","33","White","Female",
"SE586610","2018-11-28T00:00:00.000","1720","Wed","57","White","Female",
"SE586608","2018-11-28T00:00:00.000","1550","Wed","58","Black","Male",
"SE586612","2018-11-28T00:00:00.000","1938","Wed","51","Black","Female",
"E201881","2018-11-28T00:00:00.000","1441","Wed","41","White","Female",
"YE721374","2018-11-28T00:00:00.000","2020","Wed","46","White","Female",
"E201878","2018-11-28T00:00:00.000","820","Wed","47","White","Female",
"SE586603","2018-11-28T00:00:00.000","1213","Wed","25","White","Female",
"YE721375","2018-11-28T00:00:00.000","2020","Wed","46","White","Female",
"SE586607","2018-11-28T00:00:00.000","1513","Wed","32","White","Female",
"SE586602","2018-11-28T00:00:00.000","954","Wed","21","Black","Male",
"E201879","2018-11-28T00:00:00.000","1031","Wed","55","White","Male",
"SE586597","2018-11-27T00:00:00.000","2035","Tue","33","Black","Male",
"SE586596","2018-11-27T00:00:00.000","1811","Tue","27","Asian","Male",
"SE586598","2018-11-27T00:00:00.000","2103","Tue","55","White","Female",
"SE586592","2018-11-26T00:00:00.000","1914","Mon","58","White","Female",
"SE586593","2018-11-26T00:00:00.000","2043","Mon","23","Unknown","Female",
"SE586594","2018-11-26T00:00:00.000","2143","Mon","24","Black","Male",
"SE586591","2018-11-26T00:00:00.000","1907","Mon","67","White","Male",
"SE586595","2018-11-26T00:00:00.000","2155","Mon","25","White","Male",
"EV81088","2018-11-25T00:00:00.000","31","Sun",,"White","Male",
"YE739231","2018-11-25T00:00:00.000","1529","Sun","62","Asian","Female",
"SE586581","2018-11-25T00:00:00.000","845","Sun","53","Black","Female",
"SE586584","2018-11-25T00:00:00.000","948","Sun","40","White","Male",
"SE586578","2018-11-25T00:00:00.000","808","Sun","25","White","Female",
"SE586579","2018-11-25T00:00:00.000","827","Sun","33","Black","Female",
"SE586585","2018-11-25T00:00:00.000","948","Sun","40","White","Male",
"SE586575","2018-11-25T00:00:00.000","743","Sun","31","White","Male",
"SE586577","2018-11-25T00:00:00.000","808","Sun","25","White","Female",
"SE586589","2018-11-25T00:00:00.000","1100","Sun","29","White","Male",
"E201871","2018-11-25T00:00:00.000","1117","Sun","33","White","Male",
"E201875","2018-11-25T00:00:00.000","1216","Sun","21","Black","Male",
"E201869","2018-11-25T00:00:00.000","1031","Sun","58","Black","Male",
"E201870","2018-11-25T00:00:00.000","1058","Sun","50","Asian","Male",
