"date_effective","department","correct_desc","order_id","contact_name","contact_phone","signed"
"2019-11-26T00:00:00.000","Finance","APPROVING THE ISSUANCE OF ECONOMIC DEVELOPMENT REVENUE BONDS (RIDERWOOD VILLAGE, INC. PROJECT) AND A CERTAIN PROJECT TO BE LOCATED WITHIN THE COUNTY FOR PURPOSES OF SECTION 147(F) OF THE INTERNAL REVE","193-19","Lydia Lan","7-2020","Marc Elrich"
"2019-11-25T00:00:00.000","DOT","Traffic Order - Rockville - Bunnell Drive","201-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-24T00:00:00.000","DOT","Traffic Order - Bethesda - Ross Road","222-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-21T00:00:00.000","DOT","Traffic Order - Bethesda - Burning Tree Road, Melody Lane","199-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-21T00:00:00.000","DOT","Traffic Order - Bethesda - Burning Tree Road, Melody Lane","198-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-21T00:00:00.000","DOT","Traffic Order - Bethesda - Beech Avenue","200-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-20T00:00:00.000","DOT","Acceptance of Temporary Construction Easements Lysa Phan & Thu Phan US 29 BRT Improvements Project, CIP 501912","197-19","Joshua Tracy","7-7256","Adriana Hochberg"
"2019-11-20T00:00:00.000","DOT","Acceptance of an Option Contract Manuel D. Bonilla Henrriquez Oak Drive, CIP 501908","196-19","Demetries Oberc","7-7258","Adriana Hochberg"
"2019-11-20T00:00:00.000","DOT","Acceptance of an Option Contract Daniel F. MacDonald and Kimberly A. MacDonald Oak Drive Sidewalk Project, CIP 501908","195-19","Tiara McCray","7-7257","Adriana Hochberg"
"2019-11-20T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Grandview Avenue","186-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-20T00:00:00.000","DOT","Acceptance of an Option Contract WooJung Inc. MD 355/Clarksburg Road Intersection Improvements, CIP 508000","194-19","Joshua Tracy","7-7256","Adriana Hochberg"
"2019-11-20T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Grandview Avenue","185-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-15T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Grandview Avenue","184-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-13T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Lindell Street","183-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-12T00:00:00.000","DOT","Traffic Order - Silver Spring - Grove Street","182-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-08T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Mason Street","181-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-05T00:00:00.000","DOT","Traffic Order - Germantown - Wynnfield Drive","180-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-11-04T00:00:00.000","DOT","Acceptance of an option contract with Waters Landing Association, Inc. Father Hurley Boulevard. Culvert Repair, CIP 509753","190-19","Demetries Oberc","7-7258","Adriana Hochberg"
"2019-11-01T00:00:00.000","DOT","Road Transfer Agreement with Town of Poolesville","189-19","Emil Wolanin","7-7168","Adriana Hochberg"
"2019-10-28T00:00:00.000","DOT","Traffic Order - Silver Spring - Stateside Drive","224-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-24T00:00:00.000","DOT","Acceptance of Grant of Perpetual & Temporary Easements 10720 Columbia Pike, LLC US 29 BRT Improvements Project, CIP 501912","188-19","Joshua Tracy","7-7256","Adriana Hochberg"
"2019-10-24T00:00:00.000","Finance","Order to provide for the Award of Consolidated Public Improvement Bonds of 2019 Series A","187-19","Lydia Lan","7-2020","Andrew Kleine"
"2019-10-23T00:00:00.000","DOT","Traffic Order - Germantown - Ridgecrest Place","179-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-16T00:00:00.000","Finance","Authorizing the issuance of Consolidated Public Improvement Bonds of 2019, Series A","165-19","Lydia Lan","6-2020","Marc Elrich"
"2019-10-11T00:00:00.000","DOT","Traffic Order - Rockville - Gainsborough Road","175-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-11T00:00:00.000","DOT","Traffic Order - Bethesda - Fleming Avenue","173-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-11T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Lovejoy Street","174-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-10T00:00:00.000","DOT","Traffic Order - Rockville - Park Mill Court","178-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-09T00:00:00.000","DOT","Traffic Order - Rockville - Traville Gateway Drive","170-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-09T00:00:00.000","DOT","Traffic Order - Silver Spring - East Wayne Avenue","172-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-09T00:00:00.000","DOT","Traffic Order - Bethesda - Tuckerman Lane","177-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-08T00:00:00.000","DOT","Traffic Order - Bethesda - Woodrow Place","171-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-10-01T00:00:00.000","DOT","Traffic Order - Bethesda  - Linden Avenue","169-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-24T00:00:00.000","DOT","Traffic Order - Silver Spring - Bradford Road","158-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-23T00:00:00.000","DOT","Traffic Order - Rockville - Bou Avenue , Nebel Street","167-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-23T00:00:00.000","DOT","Traffic Order - Silver Spring - Plymouth Street T:O 86-19","157-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-23T00:00:00.000","DOT","Traffic Order - Silver Spring - Dino Drive","168-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-20T00:00:00.000","DOT","Traffic Order - Bethesda - Buttermere Lane","166-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-20T00:00:00.000","DOT","Traffic Order - Silver Spring - Plymouth Street T:O 85-19","156-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-20T00:00:00.000","DOT","Traffic Order - Bethesda - Westlake Terrace","160-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-09-17T00:00:00.000","DOT","Acceptance of Option Contract 10111SR, LLC US 29 BRT Improvements Project , CIP 501912","164-19","Joshua Tracy","7-7256","Adriana Hochberg"
"2019-09-13T00:00:00.000","Other","Employee Solicitation Waiver","162-19","Melissa Davis","7-1915","Marc Elrich"
"2019-08-28T00:00:00.000","DOT","Traffic Order - Rockville - Lochinver Lane","141-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-26T00:00:00.000","Police","Employee Solicitation Waiver","161-19","Nick Picerno","3-5005","Marc Elrich"
"2019-08-23T00:00:00.000","DOT","Traffic Order - Germantown - Snowden Farm Parkway Sweet spire Drive New cut Road, Grey Squirrel Street","142-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-23T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Marlin Street","159-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-23T00:00:00.000","DOT","Traffic Order - Germantown - Snowden Farm Parkway","143-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-22T00:00:00.000","DOT","Traffic Order - Bethesda - 79th Street","152-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-22T00:00:00.000","Permitting","Fire Lane Establishment Order Montgomery Tennisplex","150-19","Mary Lee","7-2488","Rick Merck"
"2019-08-21T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Clay Street","153-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-20T00:00:00.000","DOT","Traffic Order - Bethesda - Bluegrass Road , Ormond Road","154-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-20T00:00:00.000","DOT","Traffic Order - Rockville - Ramsburg Court, Royal Manor Way, Royal View Court","155-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-14T00:00:00.000","DOT","Traffic Order - Bethesda - Brennon Lane","151-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-13T00:00:00.000","DOT","Traffic Order - Silver Spring - Flower Avenue, Arliss Street","145-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-13T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Muir Place","144-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-08-01T00:00:00.000","DOT","Acceptance of Grant of Perpetual Easement, The Council of Unit Owners of Renaissance Plaza Condominium, US 29 BRT Improvements Project, CIP 501912","149-19","Joshua Tracy","7-7256","Fariba  Kassiri"
"2019-07-31T00:00:00.000","DOT","Traffic Order - Silver Spring - Browning Court","138-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-07-31T00:00:00.000","DOT","Traffic Order - Silver Spring - Browning Avenue","139-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-07-29T00:00:00.000","DOT","Acceptance of Option Contract Meadow Lo Corporation Purple Line Project , CIP 501603","148-19","Eric Willis","7-7255","Fariba  Kassiri"
"2019-07-29T00:00:00.000","Permitting","Fire Lane - Establishment Order Walt Whitman High School","147-19","Mary Lee","7-2488","David Borchardt"
"2019-07-29T00:00:00.000","Permitting","Fire Lane - Establishment Order Col. E. Brooke Lee Middle School","146-19","Mary Lee","7-2488","David Borchardt"
"2019-07-22T00:00:00.000","Other","Promoting Community Trust Executive Order","135-19","Caroline Sturgis","7-2564","Marc Elrich"
"2019-07-18T00:00:00.000","Permitting","Fire Lane - Establishment Order Seneca View West HOA","130-19","Mary Lee","7-2488","Rick Merck"
"2019-07-18T00:00:00.000","Permitting","Fire Lane - Establishment Order Flower Valley Elementary School","131-19","Mary Lee","7-2488","Rick Merck"
"2019-07-18T00:00:00.000","Permitting","Street Acceptance of Roads for Maintenance MCDPS Permit Nos. 284754 and 288516","128-19","Christina Contreras","7-6307","Fariba  Kassiri"
"2019-07-18T00:00:00.000","DOT","Acceptance of Grant of Perpetual & Temporary Easement Saul Subsidiary I Limited Partnership US 29 BRT Improvements Project, CIP 501912","129-19","Joshua Tracy","7-7256","Fariba  Kassiri"
"2019-07-18T00:00:00.000","Permitting","Fire Lane - Establishment Order Whetstone Elementary School","132-19","Mary Lee","7-2488","Rick Merck"
"2019-07-17T00:00:00.000","DOT","Acceptance of an Option Contract with Lakeview Condominium, Inc. Father Hurley Blvd. Culvert Repair, CIP 509753","134-19","Demetries Oberc","7-7258","Fariba  Kassiri"
"2019-07-16T00:00:00.000","DOT","Traffic Order - Rockville - Cadbury Avenue","117-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-07-16T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Henderson Avenue","137-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-07-12T00:00:00.000","DOT","Traffic Order - Bethesda - Decatur Avenue","136-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-07-08T00:00:00.000","Other","Employee Solicitation Waiver -","127-19","Diane Vu","8-7322","Marc Elrich"
"2019-07-08T00:00:00.000","DOT","Abandonment - Unnamed Road Off Of Lawrence Avenue in Kensington","122-19","Tiara McCray","7-7257","Fariba  Kassiri"
"2019-07-03T00:00:00.000","DOT","Traffic Order - Rockville - Somerville Drive","116-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-07-03T00:00:00.000","DOT","Traffic Order - Silver Spring - Walden Road","111-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-28T00:00:00.000","DOT","Traffic Order - Bethesda - Stewart Avenue","113-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-27T00:00:00.000","Permitting","Fire Lane - Establishment Order Children's Center of Damascus","125-19","Mary Lee","7-2488","Rick Merck"
"2019-06-27T00:00:00.000","Permitting","Fire Lane -Establishment Order Montgomery Knolls Elementary School","126-19","Mary Lee","7-2488","Rick Merck"
"2019-06-26T00:00:00.000","DOT","Traffic Order - Germantown - Brandermill Drive Blooming Ville Court","140-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-23T00:00:00.000","Permitting","Street Acceptance - Acceptance of Roads for Maintenance MCDPS Permit No., 301533","123-19","Christina Contreras","7-6307","Fariba  Kassiri"
"2019-06-23T00:00:00.000","DOT","Acceptance of Option Contract From Woodmont Country Club, Montrose Parkway West, CIP #500311","133-19","Eric Willis","7-7255","Fariba  Kassiri"
"2019-06-23T00:00:00.000","Permitting","Street Acceptance - Acceptance of Roads for Maintenance MCDPS Permit Nos., 283934, and 283955.","124-19","Christina Contreras","7-6307","Fariba  Kassiri"
"2019-06-21T00:00:00.000","DOT","Traffic Order - Silver Spring - Bradford Road","109-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-21T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Grandads Lane","114-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-21T00:00:00.000","DOT","Traffic Order - Silver Spring - Plymouth Street","110-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-21T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Alderton Lane","115-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-17T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Stacey Saunders Seminary Road Intersection Improvement, CIP 501307","119-19","Demetries Oberc","7-7258","Fariba  Kassiri"
"2019-06-17T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Truonglam V. Hoang, Vanloc V. Hoang, and Tranchau Le Seminary Road Intersection Improvements, CIP 501307","120-19","Joshua Tracy","7-7256","Fariba  Kassiri"
"2019-06-16T00:00:00.000","DOT","Traffic Order - Bethesda - Brookville Road","112-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-11T00:00:00.000","Permitting","Fire Lane - Fire Lane Establishment Order Washington Waldorf School","118-19","Mary Lee","7-2488","Rick Merck"
"2019-06-10T00:00:00.000","Permitting","ADOPTION OF THE  2017 NATIONAL ELECTRICAL CODE","101-19","Teresa Nguyen","7-6308","Fariba Kassiri"
"2019-06-06T00:00:00.000","DOT","Traffic Order - Silver Spring - Pershing Drive","108-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-06-03T00:00:00.000","Permitting","Fire Lane Establishment Order Clarksburg  High School","107-19","Mary Lee","7-2488","Rick Merck"
"2019-06-03T00:00:00.000","Permitting","Fire Lane - Establishment Order Loiederman Middle School","106-19","Mary Lee","7-2488","Rick Merck"
"2019-05-30T00:00:00.000","Permitting","Fire Lane Establishment Order for Captain James E. Daly Elementary School","102-19","Mary Lee","7-2488","Rick Merck"
"2019-05-30T00:00:00.000","DOT","Acceptance of:1) Deed and Grant of Easement; and 2) Temporary Construction Easement from Washington Suburban Sanitary Commission Seminary Road Intersection Improvement, CIP 501307","104-19","Eric Willis","7-7255","Fariba Kassiri"
"2019-05-30T00:00:00.000","DOT","Acceptance of Grant of Perpetual & Temporary Easement Montgomery Arms Development Corporation US 29 BRT Improvement Project, CIP 501912","105-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-05-30T00:00:00.000","Permitting","Fire Lane Establishment Order for Sequoyah Elementary School","103-19","Mary Lee","7-2488","Rick Merck"
"2019-05-22T00:00:00.000","DOT","Traffic Order - Silver Spring - Plymouth Street","100-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-22T00:00:00.000","DOT","Traffic Order - Montgomery Village - Langport Terrace","099-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-21T00:00:00.000","DOT","Traffic Order - Silver Spring - Sudbury Road","097-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-20T00:00:00.000","DOT","Traffic Order - Bethesda - Hitching Post Lane, Old Gate Road","092-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-20T00:00:00.000","DOT","Traffic Order - Bethesda - Lux Lane, Rosemont Drive","093-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-20T00:00:00.000","DOT","Traffic Order - Rockville - Willow Tree Drive Bald Cypress Drive","096-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-17T00:00:00.000","DOT","Traffic Order - Bethesda - Farmland Drive T.O. 52-19","095-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-17T00:00:00.000","DOT","Traffic Order - Bethesda - Farmland Drive T.O. 51-19","094-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-16T00:00:00.000","DOT","Traffic Order - Bethesda - Wayside Drive","056-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-15T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Wagon Way","057-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-15T00:00:00.000","DOT","Traffic Order - Germantown - Crownsgate Circle","091-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-14T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Blueridge Avenue","098-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-14T00:00:00.000","Finance","Ninth Supplemental Commercial Paper Order/ 2009 Note Program","087-19","Lydia Lan","7-2020","Marc Elrich"
"2019-05-14T00:00:00.000","Finance","Eighth Supplemental Commercial Paper Order/ 2010 Note Program","086-19","Lydia Lan","7-2020","Marc Elrich"
"2019-05-10T00:00:00.000","DOT","Traffic Order - Montgomery Village - Brucar Court","053-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-10T00:00:00.000","DOT","Traffic Order - Montgomery Village - Cambourne Court","052-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-09T00:00:00.000","DOT","Traffic Order - Rockville - Fishers Lane","051-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-08T00:00:00.000","Finance","Bond Order - Conduit Bonds for St. Andrews Episcopal School 2019A","084-19","Lydia Lan","7-2020","Marc Elrich"
"2019-05-07T00:00:00.000","DOT","Traffic Order - Rockville - Fishers Lane","054-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-07T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Diego J . Lahaye and Maria C. Basso Seminary Road Intersection Improvement, CIP 501307","085-19","Demetries Oberc","7-7258","Adriana Hochberg"
"2019-05-02T00:00:00.000","DOT","Traffic Order - Montgomery Village - Blue Smoke Court","055-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-05-01T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Celeste Dembowski Seminary Road Intersection Improvement, CIP 501307","083-19","Demetries Oberc","7-7258","Adriana Hochberg"
"2019-04-29T00:00:00.000","Permitting","Fire Lane-Establishment Order Black Hill Regional Park - SEED Classroom Facility","080-19","Mary Lee","7-2488","Rick Merck"
"2019-04-29T00:00:00.000","Permitting","Fire Lane - Establishment Order ISKCON Temple","081-19","Mary Lee","7-2488","Rick Merck"
"2019-04-29T00:00:00.000","DOT","Employee Solicitation Waiver","082-19","Lisa Austin","7-2590","Marc Elrich"
"2019-04-25T00:00:00.000","DOT","Traffic Order - Silver Spring - Bonifant Road","050-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-04-22T00:00:00.000","Co Attorney","Non-Local Park Acquisition Westbard Urban Recreational Park","078-19","Donna Sudano","NA","Marc Elrich"
"2019-04-22T00:00:00.000","Co Attorney","Non-Local Park Acquisition Westbard Urban Recreational Park","079-19","Donna Sudano","7-6769","Marc Elrich"
"2019-04-17T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Tivoli Lake Boulevard","045-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-17T00:00:00.000","DOT","Traffic Order - Germantown - Flanagan Lane","044-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-17T00:00:00.000","DOT","Traffic Order - Silver Spring - Eton Road","046-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-12T00:00:00.000","DOT","Traffic Order - Rockville - Cadbury Avenue","048-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-04-11T00:00:00.000","DOT","Public Hearing - AB764- Andrus Road","077-19","Eric Willis","7-7255","Fariba  Kassiri"
"2019-04-11T00:00:00.000","DOT","Public Hearing - AB765 - Kentbury Drive","076-19","Eric Willis","7-7255","Fariba Kassiri"
"2019-04-08T00:00:00.000","DOT","Traffic Order - Silver Spring - Eton Road","043-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-08T00:00:00.000","DOT","Traffic Order - Rockville - Montrose Village Terrace","041-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-03T00:00:00.000","DOT","Traffic Order - Bethesda - Custer Road","042-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-03T00:00:00.000","DOT","Traffic Order - Bethesda - Allan Ter Glen Cove Parkway","040-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-04-03T00:00:00.000","DOT","Traffic Order - Bethesda","049-19","Joe Pospisil","7-2160","Michael L. Paylor"
"2019-04-02T00:00:00.000","DOT","Acceptance of Temporary Construction Easement G & I IX Montgomery White Oak  US 29 BRT Improvements Project, CIP 501912","075-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-04-02T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Joncon Venture IV US 29 BRT Improvements Project, CIP 501912","072-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-04-02T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Hutchison Family, LLC US 29 BRT Improvements Project, CIP 501912","073-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-04-02T00:00:00.000","DOT","Acceptance of temporary Construction Easement AP White Oak Park, LLC US 29 BRT Improvements Project, CIP 501912","074-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-03-26T00:00:00.000","Co Attorney","J. Thomas Manger Public Safety Headquarters","071-19","Marc Hansen","7-6740","Marc Elrich"
"2019-03-25T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Amherst Avenue, Prichard Road","037-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order for Pleasant Grove Community Church","067-19","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order for Stone Ridge School of the Sacred Heart","066-19","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order for Cabin John Shopping Center","068-19","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order for John T. Baker Middle School","065-19","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","DOT","Traffic Order - Bethesda - River Rock Terrace.","038-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order for Clarksburg Fire Station #35","069-18","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order for Damascus Elementary School","064-19","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","Permitting","Fire Lane Establishment Order Montgomery Knolls Elementary School","070-19","Mary Lee","7-2488","Rick Merck"
"2019-03-25T00:00:00.000","DOT","Traffic Order - Germantown","039-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-25T00:00:00.000","DOT","Traffic Order - Silver Spring - Eastbourne Place","036-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-22T00:00:00.000","DOT","Traffic Order - Bethesda - Lexington Street","032-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-21T00:00:00.000","Finance","Provide the Award for Refunding Revenue Bonds (Department of Liquor Control) 2019 Series A","058-19","Lydia Lan","7-2020","Andrew Kleine"
"2019-03-21T00:00:00.000","DOT","Acceptance of Option Contract from Mariano A. & Ruth E. Bofill Gold Mine Road Bridge CIP No.501302","059-19","Eric Willis","7-7255","Fariba Kassiri"
"2019-03-21T00:00:00.000","DOT","Acceptance of a temporary construction Easement from James Davison and Allison Schaeffer Seminary Road Intersection Improvement, CIP 501307","061-19","Demetries Oberc","7-7258","Fariba Kassiri"
"2019-03-21T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Silver Spring Volunteer Fire Department, Inc. Seminary Road Intersection Improvement, CIP 501307","062-19","Demetries Oberc","7-7258","Fariba Kassiri"
"2019-03-21T00:00:00.000","DOT","Traffic Order - Bethesda - Brixton Lane","035-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-21T00:00:00.000","DOT","Traffic Order - Silver Spring - East Schuyler Road","034-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-21T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Daniel B. Britton and Miyuki Merry Seminary Road Intersection Improvement, CIP 501307","063-19","Demetries Oberc","7-7258","Fariba Kassiri"
"2019-03-21T00:00:00.000","DOT","Acceptance  of a Temporary Construction Easement with Steven S . Snider and Bruce Dean Snider Seminary Road Intersection Improvement, CIP 501307","060-19","Demetries Oberc","7-7258","Fariba Kassiri"
"2019-03-14T00:00:00.000","Permitting","Fire Lane Establishment Order for Audubon Square Community Association Inc","047-19","Mary Lee","7-2488","Rick Merck"
"2019-03-13T00:00:00.000","DOT","Traffic Order - Silver Spring - Eton Road","033-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-12T00:00:00.000","DOT","Traffic Order - Silver Spring - Hedin Drive","022-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-11T00:00:00.000","Finance","Authorizing Issuance of DLC Refunding Bonds 2019","031-19","Lydia Lan","7-2020","Marc Elrich"
"2019-03-07T00:00:00.000","DOT","Traffic Order - Rockville - Fedor Avenue","020-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-03-01T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Tothill Dr","021-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-02-28T00:00:00.000","Permitting","Fire Lane Establishment Order for Shady Grove Life Sciences Center","028-19","Mary Lee","7-2488","Rick Merck"
"2019-02-28T00:00:00.000","DOT","Acceptance of a Grant of Easements with Maryland - National Capital Park and Planning Commission","030-19","Demetries Oberc","7-7258","Fariba Kassiri"
"2019-02-27T00:00:00.000","DOT","Condemnation Authorization Rodger Christian Hoff and Laura Hoff Gold Mine Road Bridge, CIP 501302","029-19","Demetries Oberc","7-7258","Fariba Kassiri"
"2019-02-22T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont","019-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-02-22T00:00:00.000","DOT","Traffic Order - Wheaton/Glenmont - Dayton Street","018-19","Boris Calderon","7-2080","Michael L. Paylor"
"2019-02-15T00:00:00.000","DOT","Acceptance of a Temporary Construction Easement with Abigail A. Allen Seminary Road Intersection Improvement CIP 501307","025-19","Demetries Oberc","7-7258","Fariba . Kassiri"
"2019-02-15T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Zafar Iqbal and Roqaiya Iqbal Seminary Road Intersection Improvements, CIP 501307","026-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-02-15T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Luis Burguillo Seminary Road intersection Improvements, CIP 501307","027-19","Joshua Tracy","7-7256","Fariba Kassiri"
"2019-02-15T00:00:00.000","DOT","Acceptance of Temporary Construction Easement Ingrid B. Mulkerrin & Thomas J. Mulkerrin Seminary Road Intersection Improvements, CIP 501307","024-19","Josh Tracy","7-7256","Fariba . Kassiri"
