"idhighwayl","route","direction","poletype","lightprese","sideofroad","image","date","elevation","latitude","longitude","geolocation"
"5491-8284","East Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE16T2900/000000000002/000000308104.jpg","20131114","57.863","30.44466059","-91.14946707999999","(30.44466059, -91.14946708)"
"5491-7213","Elkwood Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B212T6G00/000000000021/000000080012.jpg","20131102","46.83","30.43793521","-91.00960775","(30.43793521, -91.00960775)"
"5491-9457","Goodwood Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD18TYI00/000002000190/000002700156.jpg","20131113","47.978","30.44650304","-91.06608003","(30.44650304, -91.06608003)"
"5491-2896","Barkwood Ave","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BA16TC600/000000000030/000000048041.jpg","20131110","49.80900000000001","30.44532018","-91.02747462000001","(30.44532018, -91.02747462)"
"5491-4490","Catalpa Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0PTM800/000000000006/000000220075.jpg","20140114","57.975","30.46561298","-91.05834363","(30.46561298, -91.05834363)"
"5491-12827","Jones Creek Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP1DTMI00/000000000156/000001228245.jpg","20131025","45.226","30.40822629","-91.01597765","(30.40822629, -91.01597765)"
"5491-9160","Goodwood Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD18TYI00/000000000040/000000884255.jpg","20131113","68.831","30.4427499","-91.09503568","(30.4427499, -91.09503568)"
"5491-23814","S Choctaw Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CG19TO000/000000000115/000000704089.jpg","20131216","60.475","30.47099794","-91.11104396","(30.47099794, -91.11104396)"
"5491-13070","Lobdell Ave","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C70OT6I00/000000000097/000000404250.jpg","20131207","52.94600000000001","30.44650232","-91.11179897","(30.44650232, -91.11179897)"
"5491-12166","Independence Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C70NTC500/000000000047/000000232016.jpg","20131207","54.087","30.44547975","-91.10766198","(30.44547975, -91.10766198)"
"5491-15156","Myrtle Hill Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138C11ECN00/000000000021/000000204107.jpg","20130812","32.401","30.36714326","-91.11097779000001","(30.36714326, -91.11097779)"
"5491-2765","Brookmeade Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0TT0200/000000004019/000000060018.jpg","20131030","40.728","30.42087328","-91.02222426","(30.42087328, -91.02222426)"
"5491-20733","Rue Crozat","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13971AFLD00/000000000052/000000116193.jpg","20130907","49.419","30.36224059","-91.09335149","(30.36224059, -91.09335149)"
"5491-8528","Eastwood Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB13T3500/000000000099/000000140019.jpg","20131211","62.237","30.4477767","-91.12863381","(30.4477767, -91.12863381)"
"5491-25446","Timberline Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139E0WFO000/000000000094/000000188204.jpg","20130914","44.268","30.39742425","-91.06962702","(30.39742425, -91.06962702)"
"5491-18119","Old World Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13AM0PTJM20/000000000041/000000168117.jpg","20131022","32.201","30.35755147","-90.98066504000001","(30.35755147, -90.98066504)"
"5491-16776","Oak Hills Pkwy","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13990NFJX00/000000000252/000000504245.jpg","20130909","63.402","30.35874277","-91.08819045","(30.35874277, -91.08819045)"
"5491-18062","N Farrington Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141H0UTM600/000000000058/000000204009.jpg","20140117","59.448","30.47962724","-91.08531315000001","(30.47962724, -91.08531315)"
"5491-11557","Heartwood Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BA16TC500/000000000024/000000072030.jpg","20131110","61.32100000000001","30.44535448","-91.02873337","(30.44535448, -91.02873337)"
"5491-11707","Hundred Oaks Ave","5","Wood","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD16TA700/000000000071/000000808067.jpg","20131213","57.02","30.43241431","-91.14927342","(30.43241431, -91.14927342)"
"5491-1073","Broussard St","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BE0WTMT00/000000000011/000000400069.jpg","20131114","55.56","30.43583346","-91.16167442","(30.43583346, -91.16167442)"
"5491-320","Arrowhead St","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O0SER700/000000000084/000000212163.jpg","20130724","43.703","30.41361082","-91.14653139000001","(30.41361082, -91.14653139)"
"5491-27016","Woodstock Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC0UTJ800/000000000068/000000444080.jpg","20131212","55.50100000000001","30.42684707","-91.1187802","(30.42684707, -91.1187802)"
"5491-7515","E Groner Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D19F7L00/000000000042/000000192152.jpg","20130913","30.948","30.39437991","-91.07485994","(30.39437991, -91.07485994)"
"5491-25849","United Plaza Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139A16F7O00/000000000182/000000500178.jpg","20130910","51.325","30.4103048","-91.09613171","(30.4103048, -91.09613171)"
"5491-11824","Industriplex Blvd","6","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0RFMX00/000000000003/000000516202.jpg","20130917","59.921","30.38854511","-91.05875334","(30.38854511, -91.05875334)"
"5491-24025","Savannah Jane Ln","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0TTDC00/000000000168/000000200029.jpg","20131022","30.485","30.35695272","-90.96503864","(30.35695272, -90.96503864)"
"5491-21119","Rainford Rd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138B0YEIJ00/000000000100/000000064071.jpg","20130811","39.051","30.36813814","-91.11576552","(30.36813814, -91.11576552)"
"5491-18949","Parkside Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ19TYI00/000000000207/000000448013.jpg","20131026","45.646","30.39479989","-91.00597789","(30.39479989, -91.00597789)"
"5491-23262","Sevenoaks Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C70RTJW00/000000000149/000000972053.jpg","20131207","58.72300000000001","30.43891817","-91.11783637000001","(30.43891817, -91.11783637)"
"5491-3061","Coursey Blvd","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B516TC200/000000000007/000000936037.jpg","20131105","49.845","30.41326729","-91.05615272","(30.41326729, -91.05615272)"
"5491-20860","Red Oak Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141F0STU100/000000000112/000000472114.jpg","20140115","56.44300000000001","30.46274751","-91.06502247","(30.46274751, -91.06502247)"
"5491-20787","Ruelle De Grace Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139611F2100/000000004066/000000020131.jpg","20130906","51.049","30.36209351","-91.05831429","(30.36209351, -91.05831429)"
"5491-19552","Pickett Ave","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137O0PEJE00/000000004025/000000812086.jpg","20130724","43.343","30.41695411","-91.14494695000001","(30.41695411, -91.14494695)"
"5491-17714","Old Forge Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810UEN100/000000000091/000000192150.jpg","20130801","31.725","30.41895811","-91.13551613","(30.41895811, -91.13551613)"
"5491-5189","Chevelle Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C50UTP700/000000000045/000000240005.jpg","20131205","54.41200000000001","30.44319749","-91.09856688000001","(30.44319749, -91.09856688)"
"5491-7945","E St Jean Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI17TK100/000000000164/000000092059.jpg","20131018","47.581","30.42600835","-91.00247158000001","(30.42600835, -91.00247158)"
"5491-20609","Rod Laver Ave","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138R14FV400/000000000016/000000184093.jpg","20130827","44.878","30.37626853","-91.09213551000001","(30.37626853, -91.09213551)"
"5491-25292","Tall Timbers Rd","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AI13TSV00/000000000199/000000164236.jpg","20131018","47.535","30.42627452","-91.03974013","(30.42627452, -91.03974013)"
"5491-23325","Shenandoah Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AQ0RTUF00/000000000090/000000544065.jpg","20131026","43.352","30.39615292","-91.01033662","(30.39615292, -91.01033662)"
"5491-1649","Bricksome Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AN0STBI00/000000000190/000000232149.jpg","20131023","47.352","30.42631036","-91.05013914","(30.42631036, -91.05013914)"
"5491-25603","Trenton Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810NE7B00/000000000046/000000352104.jpg","20130801","31.817","30.4208331","-91.12795232000001","(30.4208331, -91.12795232)"
"5491-19233","Quail Meadow Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0XTMI00/000000000235/000000392097.jpg","20131030","41.545","30.40002205","-91.03628583","(30.40002205, -91.03628583)"
"5491-3845","Country Club Dr","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD0XT7H00/000000000075/000000676178.jpg","20131213","59.527","30.43115642","-91.14186448","(30.43115642, -91.14186448)"
"5491-20064","Pennth Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138414EL200/000000000023/000000160025.jpg","20130804","28.818","30.40140257","-91.1024881","(30.40140257, -91.1024881)"
"5491-5181","Churchill Ave","6","Concrete","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CD15TYO00/000000000027/000000084008.jpg","20131213","58.608","30.43004411","-91.14865491000001","(30.43004411, -91.14865491)"
"5491-13304","Lake Sherwood Ave S","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AP0RTOV00/000000000047/000000416080.jpg","20131025","42.585","30.41377098","-91.04664061","(30.41377098, -91.04664061)"
"5491-20539","Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13840XE0J00/000000000055/000000268045.jpg","20130804","29.452","30.38793456","-91.08572472","(30.38793456, -91.08572472)"
"5491-17902","N Maiden Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ForwardRight/139B12FDA20/000000000155/000000116142.jpg","20130911","49.89400000000001","30.41192473","-91.09018933","(30.41192473, -91.09018933)"
"5491-10835","High Lake Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138U0UFA500/000000000108/000000412145.jpg","20130830","38.956","30.36439762","-91.10024937999999","(30.36439762, -91.10024938)"
"5491-1563","Buckley Ave","5","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT0TTOY00/000000000094/000000488047.jpg","20131029","41.213","30.41290853","-91.02618221","(30.41290853, -91.02618221)"
"5491-18439","Queenswood Ct","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CG0QT8900/000000000091/000000160161.jpg","20131216","58.047","30.45797356","-91.10366474","(30.45797356, -91.10366474)"
"5491-3447","Chippenham Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N19EPH00/000000000009/000000748214.jpg","20130723","37.378","30.38912886","-91.13146247","(30.38912886, -91.13146247)"
"5491-9628","Hoo Shoo Too Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0XTR100/000000000202/000000624140.jpg","20131022","59.383","30.35679007","-90.98366308","(30.35679007, -90.98366308)"
"5491-3731","Chevelle Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BT18T3I00/000000000154/000000784062.jpg","20131129","55.843","30.44132","-91.09848878","(30.44132, -91.09848878)"
"5491-10838","Great Oak Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138R10FW900/000000000060/000000432154.jpg","20130827","40.695","30.37424111","-91.09056508000001","(30.37424111, -91.09056508)"
"5491-12277","King Richard Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BJ10TDE00/000000000195/000000456070.jpg","20131119","47.08600000000001","30.43806155","-91.05580375","(30.43806155, -91.05580375)"
"5491-6066","Delaville Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N1CEI500/000000000079/000000084172.jpg","20130723","45.6","30.3910722","-91.12277484000001","(30.3910722, -91.12277484)"
"5491-26084","Thibodeaux Ave","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB0PT4700/000000000036/000000260137.jpg","20131211","53.779","30.43700164","-91.11366139","(30.43700164, -91.11366139)"
"5491-6059","Danbury Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B519TTO00/000000000118/000000292142.jpg","20131105","33.179","30.40463692","-91.06799617","(30.40463692, -91.06799617)"
"5491-2001","Beckfield Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AL10T3M00/000000000095/000000264066.jpg","20131021","34.619","30.35555454","-90.99935858000001","(30.35555454, -90.99935858)"
"5491-2406","British Ln","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/138T1DF7L00/000000000019/000000108170.jpg","20130829","34.901","30.34865566","-91.04442011","(30.34865566, -91.04442011)"
"5491-6444","Delgado Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K0UEZU00/000000000034/000000496108.jpg","20130720","66.88600000000001","30.40259479","-91.16753663999999","(30.40259479, -91.16753664)"
"5491-28021","Wesson St","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C215TO400/000000000074/000000164114.jpg","20131202","48.48","30.42390769","-91.08319949","(30.42390769, -91.08319949)"
"5491-23030","Sherry Dr","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139F15FU900/000000000045/000000220007.jpg","20130915","54.009","30.42327125","-91.06741972","(30.42327125, -91.06741972)"
"5491-25053","Sharp Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BK16TEK00/000000004021/000000664114.jpg","20131120","55.718","30.44483573","-91.06814107","(30.44483573, -91.06814107)"
"5491-8702","Foch St","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CC13TPH00/000000000010/000000076124.jpg","20131212","58.802","30.43944307","-91.1305405","(30.43944307, -91.1305405)"
"5491-21161","Rainbow Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139A0YFCM00/000000000148/000000184165.jpg","20130910","58.15900000000001","30.41564866","-91.10204928","(30.41564866, -91.10204928)"
"5491-7435","Fort Gregg Dr","5","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AV0MTVZ00/000000000211/000000148084.jpg","20131031","42.47","30.40737937","-90.98936161","(30.40737937, -90.98936161)"
"5491-9706","Glen View Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D1BFNS00/000000000086/000000184137.jpg","20130913","32.053","30.39218072","-91.07523793","(30.39218072, -91.07523793)"
"5491-5060","Chandler Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N18EI700/000000000088/000000224002.jpg","20130723","46.584","30.39340277","-91.13637328","(30.39340277, -91.13637328)"
"5491-28371","Whippoorwill Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0XTDS00/000000000071/000000140038.jpg","20131030","43.293","30.39652168","-91.03464538999999","(30.39652168, -91.03464539)"
"5491-11818","Jones Creek Rd","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B30TTY900/000002000296/000002184217.jpg","20131103","42.82100000000001","30.39636521","-91.01788241","(30.39636521, -91.01788241)"
"5491-4263","Cloud Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB14TZH00/000000000076/000000188020.jpg","20131211","60.31800000000001","30.44663803","-91.13191735","(30.44663803, -91.13191735)"
"5491-23629","Springlake Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/13781BEX220/000000000016/000000824100.jpg","20130708","23.484","30.34170849","-91.11389525","(30.34170849, -91.11389525)"
"5491-1690","Bocage Blvd","6","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1749/ForwardRight/13CC0TT1X20/000000000043/000000336127.jpg","20131212","52.683","30.42581371","-91.10999925","(30.42581371, -91.10999925)"
"5491-16683","North Blvd","6","Concrete","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BD0VTQO00/000002000149/000002716094.jpg","20131113","48.89","30.44735776","-91.18345002","(30.44735776, -91.18345002)"
"5491-11858","Industriplex Blvd","6","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139H0RFMX00/000000000003/000001556193.jpg","20130917","32.30900000000001","30.38414167","-91.04331479","(30.38414167, -91.04331479)"
"5491-15023","Montrachet Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AM0WTQ600/000000004051/000000340119.jpg","20131022","32.572","30.3572556","-90.96133278000001","(30.3572556, -90.96133278)"
"5491-7655","Fulwar Skipwith Rd","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/13970TFZZ00/000000000088/000000468104.jpg","20130907","49.117","30.34586444","-91.05309473","(30.34586444, -91.05309473)"
"5491-13790","Lafitte Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B80ZTXK00/000000000011/000000076073.jpg","20131108","44.63200000000001","30.45923456","-91.0284927","(30.45923456, -91.0284927)"
"5491-10898","Greenshire Ave","6","Metal","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU13TSP00/000000000176/000000160029.jpg","20131030","43.047","30.40020903","-91.02108977","(30.40020903, -91.02108977)"
"5491-9740","Harry Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CF18TAA00/000000000272/000000176037.jpg","20131215","57.427","30.45862464","-91.10629778000001","(30.45862464, -91.10629778)"
"5491-11902","Kenilworth Pkwy","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N1EEAR00/000000000056/000001600288.jpg","20130723","24.707","30.39465223","-91.12195370000001","(30.39465223, -91.1219537)"
"5491-16737","N Stevendale Rd","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/14181ATGP00/000000004005/000001020004.jpg","20140108","48.694","30.46757402","-91.00309838","(30.46757402, -91.00309838)"
"5491-14886","Marilyn Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS17TN300/000000000042/000000524104.jpg","20131128","51.26600000000001","30.45137406","-91.07691216000001","(30.45137406, -91.07691216)"
"5491-6783","Dumaine Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138C14EDE00/000000004028/000000068054.jpg","20130812","33.871","30.36950586","-91.06388751","(30.36950586, -91.06388751)"
"5491-15180","Medical Center Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139D0YFNF00/000000000027/000000432086.jpg","20130913","46.509","30.44081539","-91.0008325","(30.44081539, -91.0008325)"
"5491-23983","Shadow Creek Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B319TT800/000000000185/000000576176.jpg","20131103","43.966","30.41707219","-90.98190337","(30.41707219, -90.98190337)"
"5491-8313","Effringham Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS15TLO00/000000000030/000000248222.jpg","20131128","52.371","30.44881488","-91.06259137000001","(30.44881488, -91.06259137)"
"5491-25255","Twelve Oaks Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0YE4W00/000000000006/000000288145.jpg","20130714","28.566","30.37791704","-91.20559794","(30.37791704, -91.20559794)"
"5491-23306","Stanford Ave","5","Metal","Yes","Median","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K1GET600/000000000015/000000424137.jpg","20130720","49.556","30.40635135","-91.16544969","(30.40635135, -91.16544969)"
"5491-11183","Greenbriar Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BK18TGU00/000000000175/000000148042.jpg","20131120","55.521","30.44154735","-91.08408215","(30.44154735, -91.08408215)"
"5491-13127","Lake Iris Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AL18TNV00/000000000036/000000688202.jpg","20131021","25.682","30.34962006","-90.98168738","(30.34962006, -90.98168738)"
"5491-19041","Perthshire Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AO0VTFS00/000000000044/000000044145.jpg","20131024","44.822","30.40155037","-91.03198851000001","(30.40155037, -91.03198851)"
"5491-8449","Fiesta Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0VTC000/000000000194/000000116012.jpg","20140114","53.854","30.46346163","-91.07391792","(30.46346163, -91.07391792)"
"5491-19223","Quail Meadow Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AU0XTMI00/000000000235/000000056074.jpg","20131030","37.125","30.39643177","-91.03292284","(30.39643177, -91.03292284)"
"5491-5710","Chapelview Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BS10TXB00/000000000016/000000068148.jpg","20131128","53.831","30.45664478","-91.06152199","(30.45664478, -91.06152199)"
"5491-17508","N Harvey Dr","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/141E0VTC200/000000000005/000000364240.jpg","20140114","54.15300000000001","30.45999372","-91.07142172","(30.45999372, -91.07142172)"
"5491-27803","Woodlore Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B91AT3X00/000000000173/000000380120.jpg","20131109","45.49500000000001","30.45221108","-91.01185403","(30.45221108, -91.01185403)"
"5491-5495","Cherry Oak Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AL16TGR00/000000000057/000000156160.jpg","20131021","29.278","30.3501422","-90.98626487","(30.3501422, -90.98626487)"
"5491-21595","Shortridge Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13AT0STNU00/000000000052/000000212140.jpg","20131029","40.741","30.40001184","-91.02974740000001","(30.40001184, -91.0297474)"
"5491-5666","Center Ct","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1735/ROW/139518FLT00/000000000102/000000068066.jpg","20130905","41.479","30.37653492","-91.08723854","(30.37653492, -91.08723854)"
"5491-19926","Polytech Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137K0WEYP00/000000000039/000000084044.jpg","20130720","46.351","30.40255576","-91.16504147000001","(30.40255576, -91.16504147)"
"5491-17703","Old Forge Dr","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13810UEN100/000000000091/000000020098.jpg","20130801","28.759","30.41669466","-91.13694723","(30.41669466, -91.13694723)"
"5491-16318","Morning Glory Ave","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ForwardRight/13820RE2C20/000000000108/000000060020.jpg","20130802","37.047","30.41634321","-91.15428761","(30.41634321, -91.15428761)"
"5491-14810","Menlo Dr","6","Concrete","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137N11EQ800/000000004002/000000132027.jpg","20130723","38.208","30.37839379","-91.13315316000001","(30.37839379, -91.13315316)"
"5491-12606","Indigo Ridge Ave","6","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13B414TUF00/000000000044/000000104033.jpg","20131104","44.425","30.41077076","-91.00556516","(30.41077076, -91.00556516)"
"5491-21048","Reveille Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13791CEQ600/000000004078/000000056051.jpg","20130709","21.279","30.32359732","-91.11232659","(30.32359732, -91.11232659)"
"5491-18077","Ormond Ave","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/137E0SE0Q00/000000000083/000000080012.jpg","20130714","23.69","30.38335099","-91.19413469","(30.38335099, -91.19413469)"
"5491-710","Aly","6","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13BF0TTFK00/000000004059/000000112052.jpg","20131115","46.482","30.4492254","-91.0301436","(30.4492254, -91.0301436)"
"5491-363","Alello Dr","5","Wood","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13CB0TTO500/000000000088/000000124037.jpg","20131211","57.634","30.45033434","-91.12104631","(30.45033434, -91.12104631)"
"5491-10402","Hyacinth Ave","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/138A14E5Q00/000000000101/000000148191.jpg","20130810","38.68700000000001","30.38057251","-91.10130583","(30.38057251, -91.10130583)"
"5491-22344","Singletary Dr","5","Metal","Yes","Right","https://s3.amazonaws.com/5491la13-locals/12a/1749/ROW/13C210TL900/000000004043/000000072045.jpg","20131202","51.535","30.4220019","-91.08480451","(30.4220019, -91.08480451)"
"5491-13965","Lakeshore Alley","6","Wood","Unknown","Right","https://s3.amazonaws.com/5491la13-locals/12a/1734/ROW/13820ZERG00/000000000060/000000232031.jpg","20130802","35.364","30.41383119","-91.16217647000001","(30.41383119, -91.16217647)"
